行政區別,村里別,1_柯文哲/吳欣盈,10-002_1_黨籍,2_賴清德/蕭美琴,10-002_2_黨籍,3_侯友宜/趙少康,10-002_3_黨籍,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
宜蘭市,神農里,790,無黨籍及未經政黨推薦,1318,民主進步黨,1274,中國國民黨,3382,14,3396,0,3396,1380,4776,71.11
宜蘭市,民權里,484,無黨籍及未經政黨推薦,756,民主進步黨,850,中國國民黨,2090,8,2098,0,2098,1444,3542,59.23
宜蘭市,進士里,862,無黨籍及未經政黨推薦,1220,民主進步黨,1076,中國國民黨,3158,16,3174,0,3174,1016,4190,75.75
宜蘭市,南橋里,458,無黨籍及未經政黨推薦,812,民主進步黨,552,中國國民黨,1822,12,1834,0,1834,680,2514,72.95
宜蘭市,建業里,900,無黨籍及未經政黨推薦,1374,民主進步黨,978,中國國民黨,3252,18,3270,0,3270,1058,4328,75.55
宜蘭市,南津里,876,無黨籍及未經政黨推薦,1160,民主進步黨,1234,中國國民黨,3270,26,3296,0,3296,1108,4404,74.84
宜蘭市,凱旋里,612,無黨籍及未經政黨推薦,852,民主進步黨,462,中國國民黨,1926,8,1934,0,1934,760,2694,71.79
宜蘭市,黎明里,768,無黨籍及未經政黨推薦,1214,民主進步黨,738,中國國民黨,2720,14,2734,0,2734,926,3660,74.7
宜蘭市,東村里,866,無黨籍及未經政黨推薦,1288,民主進步黨,976,中國國民黨,3130,16,3146,0,3146,1048,4194,75.01
宜蘭市,延平里,1378,無黨籍及未經政黨推薦,1766,民主進步黨,1504,中國國民黨,4648,22,4670,0,4670,1792,6462,72.27
宜蘭市,七張里,570,無黨籍及未經政黨推薦,978,民主進步黨,510,中國國民黨,2058,8,2066,0,2066,794,2860,72.24
宜蘭市,慈安里,680,無黨籍及未經政黨推薦,848,民主進步黨,772,中國國民黨,2300,8,2308,0,2308,1212,3520,65.57
宜蘭市,新民里,428,無黨籍及未經政黨推薦,980,民主進步黨,574,中國國民黨,1982,12,1994,0,1994,792,2786,71.57
宜蘭市,東門里,268,無黨籍及未經政黨推薦,654,民主進步黨,346,中國國民黨,1268,8,1276,0,1276,506,1782,71.6
宜蘭市,小東里,550,無黨籍及未經政黨推薦,928,民主進步黨,720,中國國民黨,2198,8,2206,0,2206,824,3030,72.81
宜蘭市,菜園里,466,無黨籍及未經政黨推薦,744,民主進步黨,620,中國國民黨,1830,18,1848,0,1848,690,2538,72.81
宜蘭市,孝廉里,356,無黨籍及未經政黨推薦,716,民主進步黨,428,中國國民黨,1500,12,1512,0,1512,640,2152,70.26
宜蘭市,新生里,1206,無黨籍及未經政黨推薦,1812,民主進步黨,1008,中國國民黨,4026,24,4050,0,4050,1580,5630,71.94
宜蘭市,茭白里,864,無黨籍及未經政黨推薦,1266,民主進步黨,832,中國國民黨,2962,16,2978,0,2978,1188,4166,71.48
宜蘭市,北津里,858,無黨籍及未經政黨推薦,1398,民主進步黨,822,中國國民黨,3078,16,3094,0,3094,1208,4302,71.92
宜蘭市,梅洲里,1274,無黨籍及未經政黨推薦,1990,民主進步黨,1156,中國國民黨,4420,26,4446,0,4446,1734,6180,71.94
宜蘭市,北門里,404,無黨籍及未經政黨推薦,694,民主進步黨,424,中國國民黨,1522,10,1532,0,1532,584,2116,72.4
宜蘭市,中山里,302,無黨籍及未經政黨推薦,498,民主進步黨,380,中國國民黨,1180,6,1186,0,1186,522,1708,69.44
宜蘭市,西門里,656,無黨籍及未經政黨推薦,1176,民主進步黨,630,中國國民黨,2462,10,2472,0,2472,924,3396,72.79
宜蘭市,南門里,480,無黨籍及未經政黨推薦,790,民主進步黨,496,中國國民黨,1766,2,1768,0,1768,690,2458,71.93
宜蘭市,負郭里,1020,無黨籍及未經政黨推薦,1724,民主進步黨,1312,中國國民黨,4056,30,4086,0,4086,1534,5620,72.7
