行政區別,村里別,投開票所別,1_候選人,2_候選人,3_候選人,4_候選人,5_候選人,6_候選人,7_候選人,8_候選人,9_候選人,10_候選人,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
,南津里,0034,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,7.0,0.0,7.0,0,7.0,0.0,7.0,100.0
,南津里,0034,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,0,4.0,2.0,6.0,66.67
,南津里,0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,6.0,0.0,6.0,0,6.0,0.0,6.0,100.0
,南津里,0035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0,2.0,0.0,2.0,100.0
,凱旋里,0000,0.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,2.0,13.0,0.0,13.0,0,13.0,3.0,16.0,81.25
,凱旋里,0000,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,0,5.0,2.0,7.0,71.43
,凱旋里,0033,0.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,2.0,13.0,0.0,13.0,0,13.0,3.0,16.0,81.25
,凱旋里,0033,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,0,5.0,2.0,7.0,71.43
,黎明里,0000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,8.0,0.0,8.0,0,8.0,6.0,14.0,57.14
,黎明里,0000,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0,3.0,2.0,5.0,60.0
,黎明里,0052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0,2.0,0.0,2.0,100.0
,黎明里,0052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,黎明里,0053,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,6.0,0.0,6.0,0,6.0,6.0,12.0,50.0
,黎明里,0053,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0,3.0,2.0,5.0,60.0
,東村里,0000,1.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,2.0,0.0,18.0,0.0,18.0,0,18.0,1.0,19.0,94.74
,東村里,0000,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,0,7.0,2.0,9.0,77.78
,東村里,0047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,7.0,0.0,7.0,0,7.0,1.0,8.0,87.5
,東村里,0047,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0,2.0,1.0,3.0,66.67
,東村里,0048,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,11.0,0.0,11.0,0,11.0,0.0,11.0,100.0
,東村里,0048,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,5.0,0,5.0,1.0,6.0,83.33
,延平里,0000,3.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,2.0,1.0,15.0,0.0,15.0,0,15.0,12.0,27.0,55.56
,延平里,0000,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,10.0,0.0,10.0,0,10.0,10.0,20.0,50.0
,延平里,0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,3.0,0.0
,延平里,0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,2.0,0.0
,延平里,0042,2.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,9.0,0.0,9.0,0,9.0,8.0,17.0,52.94
,延平里,0042,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,8.0,0,8.0,7.0,15.0,53.33
,延平里,0043,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,6.0,0.0,6.0,0,6.0,1.0,7.0,85.71
,延平里,0043,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,1.0,3.0,66.67
,七張里,0000,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,0,4.0,1.0,5.0,80.0
,七張里,0000,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,1.0,3.0,66.67
,七張里,0054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1.0,2.0,50.0
,七張里,0054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,0.0,1.0,100.0
,七張里,0055,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0,3.0,0.0,3.0,100.0
,七張里,0055,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1.0,2.0,50.0
,慈安里,0000,0.0,1.0,1.0,0.0,1.0,2.0,0.0,5.0,0.0,3.0,13.0,0.0,13.0,0,13.0,13.0,26.0,50.0
,慈安里,0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1.0,2.0,50.0
,慈安里,0061,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,8.0,0.0,8.0,0,8.0,10.0,18.0,44.44
,慈安里,0061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,慈安里,0062,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,0.0,5.0,0,5.0,3.0,8.0,62.5
,慈安里,0062,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1.0,2.0,50.0
,新民里,0000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0,2.0,0.0,2.0,100.0
,新民里,0000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,0.0,1.0,100.0
,新民里,0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,新民里,0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,新民里,0029,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0,2.0,0.0,2.0,100.0
,新民里,0029,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,0.0,1.0,100.0
,東門里,0000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,0,3.0,1.0,4.0,75.0
,東門里,0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,東門里,0057,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,0,3.0,1.0,4.0,75.0
,東門里,0057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,小東里,0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0,2.0,5.0,7.0,28.57
,小東里,0000,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,5.0,0,5.0,6.0,11.0,45.45
,小東里,0058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,4.0,5.0,20.0
,小東里,0058,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,5.0,7.0,28.57
,小東里,0059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,1.0,1.0,2.0,50.0
,小東里,0059,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0,3.0,1.0,4.0,75.0
,菜園里,0000,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0,3.0,3.0,6.0,50.0
,菜園里,0000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1.0,2.0,50.0
,菜園里,0060,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0,3.0,3.0,6.0,50.0
,菜園里,0060,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1.0,2.0,50.0
,孝廉里,0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0,2.0,0.0,2.0,100.0
,孝廉里,0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,3.0,0.0
,孝廉里,0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0,2.0,0.0,2.0,100.0
,孝廉里,0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,3.0,0.0
,新生里,0000,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,11.0,1.0,12.0,0,12.0,2.0,14.0,85.71
,新生里,0000,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,5.0,0,5.0,4.0,9.0,55.56
,新生里,0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,3.0,0,3.0,1.0,4.0,75.0
,新生里,0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0
,新生里,0067,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0,3.0,0.0,3.0,100.0
,新生里,0067,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0,3.0,3.0,6.0,50.0
,新生里,0068,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,6.0,0,6.0,1.0,7.0,85.71
,新生里,0068,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0,2.0,0.0,2.0,100.0
,茭白里,0000,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,3.0,1.0,13.0,1.0,14.0,0,14.0,4.0,18.0,77.78
,茭白里,0000,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,9.0,0,9.0,3.0,12.0,75.0
,茭白里,0069,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,9.0,1.0,10.0,0,10.0,4.0,14.0,71.43
,茭白里,0069,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,8.0,0,8.0,3.0,11.0,72.73
,茭白里,0070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,4.0,0,4.0,0.0,4.0,100.0
,茭白里,0070,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,0.0,1.0,100.0
,北津里,0000,3.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,4.0,2.0,16.0,0.0,16.0,0,16.0,9.0,25.0,64.0
,北津里,0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,6.0,0,6.0,4.0,10.0,60.0
,北津里,0071,3.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,9.0,0.0,9.0,0,9.0,5.0,14.0,64.29
,北津里,0071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,2.0,0.0
,北津里,0072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,7.0,0.0,7.0,0,7.0,4.0,11.0,63.64
,北津里,0072,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,6.0,0,6.0,2.0,8.0,75.0
,梅洲里,0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,0.0,5.0,0,5.0,7.0,12.0,41.67
,梅洲里,0000,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,4.0,0,4.0,7.0,11.0,36.36
,梅洲里,0073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0,2.0,3.0,5.0,40.0
,梅洲里,0073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0
,梅洲里,0074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,3.0,0,3.0,4.0,7.0,42.86
,梅洲里,0074,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,4.0,0,4.0,2.0,6.0,66.67
,梅洲里,0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,梅洲里,0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,4.0,0.0
,北門里,0000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,5.0,0.0,5.0,0,5.0,3.0,8.0,62.5
,北門里,0000,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0,3.0,0.0,3.0,100.0
,北門里,0081,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,5.0,0.0,5.0,0,5.0,3.0,8.0,62.5
,北門里,0081,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0,3.0,0.0,3.0,100.0
,中山里,0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0,2.0,0.0,2.0,100.0
,中山里,0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1.0,1.0,2.0,50.0
,中山里,0078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0,2.0,0.0,2.0,100.0
,中山里,0078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1.0,1.0,2.0,50.0
,西門里,0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0,2.0,7.0,9.0,22.22
,西門里,0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,2.0,0.0
,西門里,0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,3.0,0.0
,西門里,0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0
,西門里,0080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0,2.0,4.0,6.0,33.33
,西門里,0080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0
,南門里,0000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0,2.0,4.0,6.0,33.33
,南門里,0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1.0,2.0,50.0
,南門里,0076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,1.0,0.0,1.0,100.0
,南門里,0076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,南門里,0077,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,4.0,5.0,20.0
,南門里,0077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1.0,2.0,50.0
,負郭里,0000,0.0,2.0,3.0,0.0,1.0,1.0,0.0,4.0,3.0,1.0,15.0,1.0,16.0,0,16.0,7.0,23.0,69.57
,負郭里,0000,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,8.0,0.0,8.0,0,8.0,1.0,9.0,88.89
,負郭里,0007,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,8.0,0.0,8.0,0,8.0,2.0,10.0,80.0
,負郭里,0007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0,2.0,0.0,2.0,100.0
,負郭里,0008,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,4.0,0,4.0,3.0,7.0,57.14
,負郭里,0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,負郭里,0009,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,4.0,0,4.0,2.0,6.0,66.67
,負郭里,0009,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,6.0,0.0,6.0,0,6.0,1.0,7.0,85.71
,民族里,0000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,10.0,1.0,11.0,0,11.0,6.0,17.0,64.71
,民族里,0000,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,6.0,10.0,40.0
,民族里,0001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,7.0,0.0,7.0,0,7.0,4.0,11.0,63.64
,民族里,0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,5.0,0.0
,民族里,0002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,4.0,0,4.0,2.0,6.0,66.67
,民族里,0002,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,1.0,5.0,80.0
,建軍里,0000,1.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,9.0,0.0,20.0,1.0,21.0,0,21.0,13.0,34.0,61.76
,建軍里,0000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0,3.0,1.0,4.0,75.0
,建軍里,0003,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,7.0,0.0,7.0,0,7.0,7.0,14.0,50.0
,建軍里,0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,建軍里,0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,13.0,1.0,14.0,0,14.0,6.0,20.0,70.0
,建軍里,0004,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0,3.0,1.0,4.0,75.0
,思源里,0000,6.0,3.0,0.0,0.0,2.0,2.0,0.0,11.0,5.0,3.0,32.0,0.0,32.0,0,32.0,16.0,48.0,66.67
,思源里,0000,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,7.0,0.0,7.0,0,7.0,4.0,11.0,63.64
,思源里,0010,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,7.0,0.0,7.0,0,7.0,2.0,9.0,77.78
,思源里,0010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,2.0,0.0
,思源里,0011,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,9.0,0.0,9.0,0,9.0,3.0,12.0,75.0
,思源里,0011,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,1.0,3.0,66.67
,思源里,0012,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,5.0,0.0,5.0,0,5.0,2.0,7.0,71.43
,思源里,0012,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,0.0,2.0,100.0
,思源里,0013,4.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,11.0,0.0,11.0,0,11.0,9.0,20.0,55.0
