行政區別,村里別,投開票所別,1_候選人,2_候選人,3_候選人,4_候選人,5_候選人,6_候選人,7_候選人,8_候選人,9_候選人,10_候選人,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
,中船里,0036,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0,2.0,4.0,6.0,33.33
,正船里,0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,2.0,0.0
,正船里,0000,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0,3.0,6.0,9.0,33.33
,正船里,0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,2.0,0.0
,正船里,0035,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0,3.0,6.0,9.0,33.33
,入船里,0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0
,入船里,0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,2.0,0.0
,入船里,0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0
,入船里,0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,2.0,0.0
,中砂里,0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,5.0,6.0,16.67
,中砂里,0000,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,11.0,2.0,13.0,0,13.0,33.0,46.0,28.26
,中砂里,0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,5.0,6.0,16.67
,中砂里,0033,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,11.0,2.0,13.0,0,13.0,33.0,46.0,28.26
,正砂里,0000,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,5.0,0.0,5.0,0,5.0,1.0,6.0,83.33
,正砂里,0000,0.0,4.0,0.0,1.0,1.0,0.0,3.0,0.0,7.0,0.0,16.0,0.0,16.0,0,16.0,23.0,39.0,41.03
,正砂里,0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,正砂里,0031,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,8.0,0.0,8.0,0,8.0,12.0,20.0,40.0
,正砂里,0032,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,5.0,0.0,5.0,0,5.0,1.0,6.0,83.33
,正砂里,0032,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,8.0,0.0,8.0,0,8.0,11.0,19.0,42.11
,真砂里,0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,真砂里,0000,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,9.0,0,9.0,8.0,17.0,52.94
,真砂里,0030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,真砂里,0030,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,9.0,0,9.0,8.0,17.0,52.94
,砂灣里,0000,1.0,1.0,0.0,0.0,5.0,2.0,1.0,4.0,2.0,1.0,17.0,0.0,17.0,0,17.0,6.0,23.0,73.91
,砂灣里,0000,1.0,1.0,0.0,0.0,3.0,1.0,6.0,0.0,8.0,0.0,20.0,0.0,20.0,0,20.0,22.0,42.0,47.62
,砂灣里,0028,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,4.0,0,4.0,0.0,4.0,100.0
,砂灣里,0028,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,7.0,0.0,7.0,0,7.0,4.0,11.0,63.64
,砂灣里,0029,1.0,1.0,0.0,0.0,5.0,1.0,0.0,3.0,1.0,1.0,13.0,0.0,13.0,0,13.0,6.0,19.0,68.42
,砂灣里,0029,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,13.0,0.0,13.0,0,13.0,18.0,31.0,41.94
,建國里,0000,0.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,15.0,0.0,15.0,0,15.0,7.0,22.0,68.18
,建國里,0000,1.0,22.0,0.0,0.0,2.0,0.0,15.0,0.0,17.0,0.0,57.0,1.0,58.0,0,58.0,53.0,111.0,52.25
,建國里,0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,4.0,0,4.0,0.0,4.0,100.0
,建國里,0026,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,5.0,0,5.0,7.0,12.0,41.67
,建國里,0027,0.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,11.0,0.0,11.0,0,11.0,7.0,18.0,61.11
,建國里,0027,1.0,22.0,0.0,0.0,0.0,0.0,13.0,0.0,16.0,0.0,52.0,1.0,53.0,0,53.0,46.0,99.0,53.54
,中濱里,0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,4.0,0,4.0,2.0,6.0,66.67
,中濱里,0000,3.0,10.0,0.0,0.0,9.0,1.0,21.0,0.0,10.0,0.0,54.0,1.0,55.0,0,55.0,32.0,87.0,63.22
,中濱里,0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,4.0,0,4.0,2.0,6.0,66.67
,中濱里,0025,3.0,10.0,0.0,0.0,9.0,1.0,21.0,0.0,10.0,0.0,54.0,1.0,55.0,0,55.0,32.0,87.0,63.22
,海濱里,0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,0,3.0,4.0,7.0,42.86
,海濱里,0000,5.0,39.0,3.0,6.0,27.0,1.0,59.0,1.0,66.0,0.0,207.0,4.0,211.0,0,211.0,151.0,362.0,58.29
,海濱里,0022,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,0,3.0,4.0,7.0,42.86
,海濱里,0022,5.0,39.0,3.0,6.0,27.0,1.0,59.0,1.0,66.0,0.0,207.0,4.0,211.0,0,211.0,151.0,362.0,58.29
,社寮里,0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,0.0,5.0,0,5.0,3.0,8.0,62.5
,社寮里,0000,5.0,3.0,0.0,0.0,3.0,2.0,12.0,0.0,5.0,0.0,30.0,0.0,30.0,0,30.0,19.0,49.0,61.22
,社寮里,0019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,社寮里,0019,3.0,0.0,0.0,0.0,3.0,2.0,11.0,0.0,3.0,0.0,22.0,0.0,22.0,0,22.0,15.0,37.0,59.46
,社寮里,0020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,0.0,5.0,0,5.0,3.0,8.0,62.5
,社寮里,0020,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,0.0,8.0,0,8.0,4.0,12.0,66.67
,和憲里,0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,6.0,1.0,7.0,0,7.0,3.0,10.0,70.0
,和憲里,0000,4.0,29.0,1.0,0.0,50.0,1.0,28.0,0.0,14.0,0.0,127.0,1.0,128.0,0,128.0,101.0,229.0,55.9
,和憲里,0021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,6.0,1.0,7.0,0,7.0,3.0,10.0,70.0
,和憲里,0021,4.0,29.0,1.0,0.0,50.0,1.0,28.0,0.0,14.0,0.0,127.0,1.0,128.0,0,128.0,101.0,229.0,55.9
,平寮里,0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1.0,1.0,2.0,50.0
,平寮里,0000,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,8.0,0.0,8.0,0,8.0,7.0,15.0,53.33
,平寮里,0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1.0,1.0,2.0,50.0
,平寮里,0018,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,8.0,0.0,8.0,0,8.0,7.0,15.0,53.33
,八斗里,0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,八斗里,0000,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,0,4.0,6.0,10.0,40.0
,八斗里,0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,八斗里,0006,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,0,4.0,6.0,10.0,40.0
,碧砂里,0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0,2.0,4.0,6.0,33.33
,碧砂里,0000,2.0,9.0,0.0,2.0,5.0,1.0,2.0,1.0,7.0,0.0,29.0,3.0,32.0,0,32.0,30.0,62.0,51.61
,碧砂里,0007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0,2.0,4.0,6.0,33.33
,碧砂里,0007,2.0,9.0,0.0,2.0,5.0,1.0,2.0,1.0,7.0,0.0,29.0,3.0,32.0,0,32.0,30.0,62.0,51.61
,長潭里,0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,長潭里,0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,長潭里,0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,長潭里,0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,砂子里,0000,0.0,0.0,3.0,0.0,5.0,3.0,0.0,9.0,5.0,1.0,26.0,1.0,27.0,0,27.0,21.0,48.0,56.25
,砂子里,0000,19.0,78.0,3.0,15.0,42.0,4.0,110.0,6.0,88.0,0.0,365.0,5.0,370.0,0,370.0,319.0,689.0,53.7
,砂子里,0002,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,0,4.0,2.0,6.0,66.67
,砂子里,0002,3.0,7.0,0.0,1.0,2.0,1.0,8.0,0.0,9.0,0.0,31.0,1.0,32.0,0,32.0,39.0,71.0,45.07
,砂子里,0003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,4.0,0,4.0,5.0,9.0,44.44
,砂子里,0003,7.0,37.0,3.0,9.0,27.0,2.0,70.0,1.0,55.0,0.0,211.0,4.0,215.0,0,215.0,149.0,364.0,59.07
,砂子里,0004,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,7.0,1.0,8.0,0,8.0,8.0,16.0,50.0
,砂子里,0004,8.0,22.0,0.0,2.0,5.0,1.0,20.0,1.0,12.0,0.0,71.0,0.0,71.0,0,71.0,81.0,152.0,46.71
,砂子里,0005,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,3.0,0.0,11.0,0.0,11.0,0,11.0,6.0,17.0,64.71
,砂子里,0005,1.0,12.0,0.0,3.0,8.0,0.0,12.0,4.0,12.0,0.0,52.0,0.0,52.0,0,52.0,50.0,102.0,50.98
,中正里,0000,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,5.0,0.0,5.0,0,5.0,0.0,5.0,100.0
,中正里,0000,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,13.0,0.0,13.0,0,13.0,6.0,19.0,68.42
,中正里,0024,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,5.0,0.0,5.0,0,5.0,0.0,5.0,100.0
,中正里,0024,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,13.0,0.0,13.0,0,13.0,6.0,19.0,68.42
,正濱里,0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0,2.0,2.0,4.0,50.0
,正濱里,0000,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,13.0,0.0,13.0,0,13.0,7.0,20.0,65.0
,正濱里,0023,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0,2.0,2.0,4.0,50.0
,正濱里,0023,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,13.0,0.0,13.0,0,13.0,7.0,20.0,65.0
,新豐里,0000,1.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,13.0,1.0,14.0,0,14.0,9.0,23.0,60.87
,新豐里,0000,2.0,28.0,0.0,3.0,2.0,3.0,20.0,8.0,58.0,0.0,124.0,2.0,126.0,0,126.0,65.0,191.0,65.97
,新豐里,0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0
,新豐里,0012,1.0,6.0,0.0,2.0,0.0,1.0,3.0,0.0,6.0,0.0,19.0,0.0,19.0,0,19.0,11.0,30.0,63.33
,新豐里,0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,4.0,0,4.0,4.0,8.0,50.0
,新豐里,0013,0.0,6.0,0.0,0.0,1.0,1.0,7.0,7.0,25.0,0.0,47.0,2.0,49.0,0,49.0,18.0,67.0,73.13
,新豐里,0014,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0,2.0,0.0,2.0,100.0
,新豐里,0014,0.0,8.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,15.0,0.0,15.0,0,15.0,13.0,28.0,53.57
,新豐里,0015,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0,3.0,1.0,4.0,75.0
,新豐里,0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,5.0,0,5.0,5.0,10.0,50.0
,新豐里,0016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,3.0,4.0,25.0
,新豐里,0016,1.0,7.0,0.0,0.0,0.0,1.0,4.0,1.0,17.0,0.0,31.0,0.0,31.0,0,31.0,13.0,44.0,70.45
,新豐里,0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,4.0,0,4.0,0.0,4.0,100.0
,新豐里,0017,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,7.0,0.0,7.0,0,7.0,5.0,12.0,58.33
,新富里,0000,4.0,1.0,3.0,0.0,1.0,0.0,0.0,4.0,3.0,4.0,20.0,2.0,22.0,0,22.0,12.0,34.0,64.71
,新富里,0000,16.0,91.0,5.0,16.0,44.0,10.0,172.0,2.0,110.0,0.0,466.0,7.0,473.0,0,473.0,257.0,730.0,64.79
,新富里,0008,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,5.0,0,5.0,0.0,5.0,100.0
,新富里,0008,4.0,15.0,1.0,6.0,4.0,0.0,42.0,1.0,13.0,0.0,86.0,0.0,86.0,0,86.0,50.0,136.0,63.24
,新富里,0009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0,2.0,3.0,5.0,40.0
,新富里,0009,6.0,19.0,1.0,6.0,10.0,3.0,17.0,0.0,39.0,0.0,101.0,1.0,102.0,0,102.0,41.0,143.0,71.33
,新富里,0010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,3.0,0,3.0,1.0,4.0,75.0
,新富里,0010,2.0,18.0,2.0,3.0,17.0,4.0,60.0,1.0,40.0,0.0,147.0,2.0,149.0,0,149.0,80.0,229.0,65.07
,新富里,0011,2.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,11.0,1.0,12.0,0,12.0,8.0,20.0,60.0
,新富里,0011,4.0,39.0,1.0,1.0,13.0,3.0,53.0,0.0,18.0,0.0,132.0,4.0,136.0,0,136.0,86.0,222.0,61.26
,總計,0nan,480.0,1700.0,156.0,288.0,758.0,260.0,1496.0,554.0,2608.0,124.0,8424.0,178.0,8602.0,0,8602.0,5810.0,14412.0,59.69
,長興里,0000,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,5.0,0,5.0,0.0,5.0,100.0
,長興里,0000,2.0,10.0,0.0,4.0,2.0,1.0,4.0,0.0,32.0,0.0,55.0,3.0,58.0,0,58.0,46.0,104.0,55.77
,長興里,0244,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,0,3.0,0.0,3.0,100.0
,長興里,0244,1.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,11.0,0.0,18.0,0.0,18.0,0,18.0,8.0,26.0,69.23
,長興里,0245,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0,2.0,0.0,2.0,100.0
,長興里,0245,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,12.0,1.0,13.0,0,13.0,7.0,20.0,65.0
,長興里,0246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,長興里,0246,1.0,5.0,0.0,1.0,2.0,1.0,2.0,0.0,13.0,0.0,25.0,2.0,27.0,0,27.0,31.0,58.0,46.55
,正光里,0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,2.0,0.0
,正光里,0000,1.0,4.0,0.0,3.0,1.0,0.0,1.0,0.0,4.0,0.0,14.0,0.0,14.0,0,14.0,27.0,41.0,34.15
,正光里,0247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,正光里,0247,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0,5.0,4.0,9.0,55.56
,正光里,0248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,2.0,0.0
,正光里,0248,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,4.0,0.0,9.0,0.0,9.0,0,9.0,23.0,32.0,28.12
,富民里,0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0,2.0,1.0,3.0,66.67
,富民里,0000,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,11.0,0.0,11.0,0,11.0,6.0,17.0,64.71
,富民里,0251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,1.0,1.0,2.0,50.0
,富民里,0251,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,2.0,3.0,33.33
,富民里,0252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,0.0,1.0,100.0
,富民里,0252,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0,2.0,1.0,3.0,66.67
,富民里,0253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,富民里,0253,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,8.0,0.0,8.0,0,8.0,3.0,11.0,72.73
,永平里,0000,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,5.0,0,5.0,2.0,7.0,71.43
,永平里,0000,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,5.0,0,5.0,6.0,11.0,45.45
,永平里,0254,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,4.0,0,4.0,0.0,4.0,100.0
,永平里,0254,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,0,3.0,5.0,8.0,37.5
,永平里,0255,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,2.0,3.0,33.33
,永平里,0255,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,1.0,3.0,66.67
,永安里,0000,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0,4.0,0.0,4.0,100.0
,永安里,0000,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,10.0,0.0,10.0,0,10.0,4.0,14.0,71.43
,永安里,0256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,0.0,1.0,100.0
,永安里,0256,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,8.0,0.0,8.0,0,8.0,1.0,9.0,88.89
,永安里,0257,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0,3.0,0.0,3.0,100.0
,永安里,0257,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0,2.0,3.0,5.0,40.0
,八德里,0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,3.0,0.0
,八德里,0000,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,8.0,0,8.0,9.0,17.0,47.06
,八德里,0258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
