行政區別,村里別,1_柯文哲/吳欣盈,10-014_1_黨籍,2_賴清德/蕭美琴,10-014_2_黨籍,3_侯友宜/趙少康,10-014_3_黨籍,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
臺東市,富岡里,658,無黨籍及未經政黨推薦,718,民主進步黨,1248,中國國民黨,2624,24,2648,0,2648,1772,4420,59.91
臺東市,岩灣里,720,無黨籍及未經政黨推薦,758,民主進步黨,1344,中國國民黨,2822,32,2854,0,2854,1530,4384,65.1
臺東市,南王里,1038,無黨籍及未經政黨推薦,886,民主進步黨,1776,中國國民黨,3700,18,3718,0,3718,1830,5548,67.02
臺東市,卑南里,908,無黨籍及未經政黨推薦,1546,民主進步黨,1698,中國國民黨,4152,20,4172,0,4172,1492,5664,73.66
臺東市,南榮里,922,無黨籍及未經政黨推薦,824,民主進步黨,1638,中國國民黨,3384,30,3414,0,3414,1790,5204,65.6
臺東市,新生里,1188,無黨籍及未經政黨推薦,1382,民主進步黨,1996,中國國民黨,4566,28,4594,0,4594,2008,6602,69.58
臺東市,民生里,854,無黨籍及未經政黨推薦,1236,民主進步黨,1712,中國國民黨,3802,18,3820,0,3820,1494,5314,71.89
臺東市,寶桑里,384,無黨籍及未經政黨推薦,632,民主進步黨,750,中國國民黨,1766,14,1780,0,1780,876,2656,67.02
臺東市,馬蘭里,724,無黨籍及未經政黨推薦,716,民主進步黨,1448,中國國民黨,2888,12,2900,0,2900,1294,4194,69.15
臺東市,中心里,964,無黨籍及未經政黨推薦,1078,民主進步黨,1770,中國國民黨,3812,24,3836,0,3836,1800,5636,68.06
臺東市,自強里,1090,無黨籍及未經政黨推薦,1274,民主進步黨,1910,中國國民黨,4274,24,4298,0,4298,1654,5952,72.21
臺東市,民族里,760,無黨籍及未經政黨推薦,1158,民主進步黨,1266,中國國民黨,3184,10,3194,0,3194,1296,4490,71.14
臺東市,中華里,664,無黨籍及未經政黨推薦,954,民主進步黨,1214,中國國民黨,2832,22,2854,0,2854,1520,4374,65.25
臺東市,建國里,496,無黨籍及未經政黨推薦,754,民主進步黨,956,中國國民黨,2206,20,2226,0,2226,1254,3480,63.97
臺東市,中正里,616,無黨籍及未經政黨推薦,1014,民主進步黨,1146,中國國民黨,2776,12,2788,0,2788,1228,4016,69.42
臺東市,成功里,528,無黨籍及未經政黨推薦,822,民主進步黨,1030,中國國民黨,2380,8,2388,0,2388,1162,3550,67.27
臺東市,文化里,500,無黨籍及未經政黨推薦,614,民主進步黨,778,中國國民黨,1892,10,1902,0,1902,1408,3310,57.46
臺東市,中山里,484,無黨籍及未經政黨推薦,996,民主進步黨,928,中國國民黨,2408,20,2428,0,2428,998,3426,70.87
臺東市,新園里,514,無黨籍及未經政黨推薦,528,民主進步黨,1012,中國國民黨,2054,20,2074,0,2074,1178,3252,63.78
臺東市,豐田里,764,無黨籍及未經政黨推薦,1058,民主進步黨,1136,中國國民黨,2958,22,2980,0,2980,1548,4528,65.81
臺東市,豐年里,1032,無黨籍及未經政黨推薦,1052,民主進步黨,1752,中國國民黨,3836,40,3876,0,3876,2340,6216,62.36
臺東市,光明里,822,無黨籍及未經政黨推薦,916,民主進步黨,1568,中國國民黨,3306,20,3326,0,3326,1624,4950,67.19
臺東市,豐樂里,568,無黨籍及未經政黨推薦,674,民主進步黨,980,中國國民黨,2222,24,2246,0,2246,1144,3390,66.25
臺東市,永樂里,950,無黨籍及未經政黨推薦,958,民主進步黨,1502,中國國民黨,3410,32,3442,0,3442,1748,5190,66.32
臺東市,康樂里,382,無黨籍及未經政黨推薦,566,民主進步黨,704,中國國民黨,1652,20,1672,0,1672,914,2586,64.66
臺東市,東海里,662,無黨籍及未經政黨推薦,756,民主進步黨,1318,中國國民黨,2736,8,2744,0,2744,1060,3804,72.13
臺東市,新興里,362,無黨籍及未經政黨推薦,572,民主進步黨,770,中國國民黨,1704,6,1710,0,1710,930,2640,64.77
臺東市,豐榮里,948,無黨籍及未經政黨推薦,1036,民主進步黨,1876,中國國民黨,3860,26,3886,0,3886,1936,5822,66.75
臺東市,豐谷里,1122,無黨籍及未經政黨推薦,1100,民主進步黨,2010,中國國民黨,4232,26,4258,0,4258,2460,6718,63.38
臺東市,豐里里,804,無黨籍及未經政黨推薦,1030,民主進步黨,1092,中國國民黨,2926,24,2950,0,2950,1526,4476,65.91
臺東市,豐原里,392,無黨籍及未經政黨推薦,632,民主進步黨,606,中國國民黨,1630,24,1654,0,1654,836,2490,66.43
臺東市,建和里,306,無黨籍及未經政黨推薦,422,民主進步黨,890,中國國民黨,1618,10,1628,0,1628,984,2612,62.33
臺東市,建興里,450,無黨籍及未經政黨推薦,606,民主進步黨,636,中國國民黨,1692,6,1698,0,1698,774,2472,68.69
臺東市,知本里,928,無黨籍及未經政黨推薦,838,民主進步黨,1378,中國國民黨,3144,18,3162,0,3162,1388,4550,69.49
臺東市,建農里,610,無黨籍及未經政黨推薦,472,民主進步黨,1204,中國國民黨,2286,32,2318,0,2318,1692,4010,57.81
臺東市,仁和里,974,無黨籍及未經政黨推薦,1072,民主進步黨,1916,中國國民黨,3962,32,3994,0,3994,1950,5944,67.19
臺東市,豐安里,1024,無黨籍及未經政黨推薦,1056,民主進步黨,1686,中國國民黨,3766,22,3788,0,3788,1760,5548,68.28
臺東市,豐盛里,1156,無黨籍及未經政黨推薦,1196,民主進步黨,2144,中國國民黨,4496,32,4528,0,4528,1966,6494,69.73
成功鎮,博愛里,88,無黨籍及未經政黨推薦,98,民主進步黨,446,中國國民黨,632,6,638,0,638,514,1152,55.38
成功鎮,忠孝里,186,無黨籍及未經政黨推薦,254,民主進步黨,446,中國國民黨,886,6,892,0,892,880,1772,50.34
成功鎮,三仙里,240,無黨籍及未經政黨推薦,268,民主進步黨,694,中國國民黨,1202,4,1206,0,1206,1362,2568,46.96
成功鎮,三民里,522,無黨籍及未經政黨推薦,520,民主進步黨,1680,中國國民黨,2722,22,2744,0,2744,2294,5038,54.47
成功鎮,忠智里,502,無黨籍及未經政黨推薦,532,民主進步黨,1144,中國國民黨,2178,8,2186,0,2186,1416,3602,60.69
成功鎮,忠仁里,440,無黨籍及未經政黨推薦,710,民主進步黨,1236,中國國民黨,2386,14,2400,0,2400,1632,4032,59.52
成功鎮,和平里,100,無黨籍及未經政黨推薦,138,民主進步黨,434,中國國民黨,672,10,682,0,682,706,1388,49.14
