行政區別,村里別,1_宋楚瑜/余湘,10-020_1_黨籍,2_韓國瑜/張善政,10-020_2_黨籍,3_蔡英文/賴清德,10-020_3_黨籍,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
東區,中央里,84,親民黨,956,中國國民黨,2124,民主進步黨,3164,46,3210,0,3210,986,4196,76.5
東區,林森里,158,親民黨,1110,中國國民黨,2186,民主進步黨,3454,40,3494,0,3494,988,4482,77.96
東區,北門里,120,親民黨,950,中國國民黨,1976,民主進步黨,3046,34,3080,0,3080,1064,4144,74.32
東區,蘭潭里,106,親民黨,1234,中國國民黨,1784,民主進步黨,3124,28,3152,0,3152,1030,4182,75.37
東區,文雅里,260,親民黨,2122,中國國民黨,2978,民主進步黨,5360,60,5420,0,5420,1704,7124,76.08
東區,安業里,110,親民黨,980,中國國民黨,1624,民主進步黨,2714,24,2738,0,2738,934,3672,74.56
東區,義教里,140,親民黨,1378,中國國民黨,2434,民主進步黨,3952,28,3980,0,3980,1364,5344,74.48
東區,東區各里平地、山地原住民,14,親民黨,240,中國國民黨,274,民主進步黨,528,6,534,0,534,322,856,62.38
西區,香湖里,18,親民黨,366,中國國民黨,732,民主進步黨,1116,14,1130,0,1130,400,1530,73.86
西區,湖邊里,108,親民黨,784,中國國民黨,2050,民主進步黨,2942,20,2962,0,2962,990,3952,74.95
西區,北榮里,150,親民黨,940,中國國民黨,2210,民主進步黨,3300,36,3336,0,3336,956,4292,77.73
西區,重興里,112,親民黨,858,中國國民黨,1806,民主進步黨,2776,18,2794,0,2794,986,3780,73.92
西區,竹圍里,206,親民黨,2054,中國國民黨,4044,民主進步黨,6304,78,6382,0,6382,2146,8528,74.84
西區,新厝里,220,親民黨,1692,中國國民黨,4210,民主進步黨,6122,48,6170,0,6170,1756,7926,77.85
西區,保安里,216,親民黨,1580,中國國民黨,3002,民主進步黨,4798,52,4850,0,4850,1420,6270,77.35
西區,北湖里,132,親民黨,1284,中國國民黨,2842,民主進步黨,4258,34,4292,0,4292,1302,5594,76.73
西區,下埤里,88,親民黨,678,中國國民黨,1478,民主進步黨,2244,20,2264,0,2264,730,2994,75.62
西區,竹村里,58,親民黨,522,中國國民黨,1154,民主進步黨,1734,14,1748,0,1748,476,2224,78.6
西區,大溪里,128,親民黨,832,中國國民黨,2030,民主進步黨,2990,30,3020,0,3020,1068,4088,73.87
西區,福全里,252,親民黨,1948,中國國民黨,3722,民主進步黨,5922,50,5972,0,5972,2044,8016,74.5
西區,西平里,190,親民黨,1528,中國國民黨,3016,民主進步黨,4734,44,4778,0,4778,1326,6104,78.28
西區,磚磘里,220,親民黨,1414,中國國民黨,3328,民主進步黨,4962,64,5026,0,5026,1704,6730,74.68
西區,港坪里,196,親民黨,1688,中國國民黨,3118,民主進步黨,5002,42,5044,0,5044,1346,6390,78.94
西區,頭港里,120,親民黨,800,中國國民黨,1802,民主進步黨,2722,22,2744,0,2744,824,3568,76.91
西區,劉厝里,402,親民黨,3534,中國國民黨,5816,民主進步黨,9752,104,9856,0,9856,2918,12774,77.16
西區,新西里,98,親民黨,940,中國國民黨,1904,民主進步黨,2942,26,2968,0,2968,980,3948,75.18
西區,書院里,114,親民黨,938,中國國民黨,1766,民主進步黨,2818,32,2850,0,2850,958,3808,74.84
西區,培元里,62,親民黨,1184,中國國民黨,1242,民主進步黨,2488,24,2512,0,2512,692,3204,78.4
西區,垂楊里,80,親民黨,894,中國國民黨,1698,民主進步黨,2672,38,2710,0,2710,1022,3732,72.62
西區,車店里,336,親民黨,2860,中國國民黨,5148,民主進步黨,8344,94,8438,0,8438,2596,11034,76.47
西區,福民里,300,親民黨,2600,中國國民黨,4810,民主進步黨,7710,68,7778,0,7778,2742,10520,73.94
西區,湖內里,232,親民黨,1796,中國國民黨,4280,民主進步黨,6308,80,6388,0,6388,1946,8334,76.65
西區,美源里,196,親民黨,1914,中國國民黨,3200,民主進步黨,5310,52,5362,0,5362,1722,7084,75.69
西區,育英里,98,親民黨,936,中國國民黨,1640,民主進步黨,2674,18,2692,0,2692,790,3482,77.31
西區,致遠里,90,親民黨,1688,中國國民黨,750,民主進步黨,2528,20,2548,0,2548,832,3380,75.38
西區,光路里,248,親民黨,2670,中國國民黨,4452,民主進步黨,7370,86,7456,0,7456,2260,9716,76.74
西區,翠岱里,74,親民黨,1418,中國國民黨,624,民主進步黨,2116,10,2126,0,2126,580,2706,78.57
西區,自強里,86,親民黨,816,中國國民黨,1438,民主進步黨,2340,16,2356,0,2356,714,3070,76.74
西區,永和里,112,親民黨,904,中國國民黨,1764,民主進步黨,2780,28,2808,0,2808,914,3722,75.44
西區,新富里,88,親民黨,666,中國國民黨,1650,民主進步黨,2404,18,2422,0,2422,812,3234,74.89
西區,文化里,138,親民黨,1018,中國國民黨,2110,民主進步黨,3266,26,3292,0,3292,1080,4372,75.3
西區,西榮里,118,親民黨,960,中國國民黨,2138,民主進步黨,3216,46,3262,0,3262,1058,4320,75.51
西區,國華里,68,親民黨,618,中國國民黨,1214,民主進步黨,1900,12,1912,0,1912,648,2560,74.69
西區,番社里,62,親民黨,680,中國國民黨,1338,民主進步黨,2080,20,2100,0,2100,598,2698,77.84
西區,導明里,78,親民黨,728,中國國民黨,1452,民主進步黨,2258,20,2278,0,2278,782,3060,74.44
西區,慶安里,62,親民黨,668,中國國民黨,1524,民主進步黨,2254,24,2278,0,2278,756,3034,75.08
西區,後驛里,124,親民黨,824,中國國民黨,2046,民主進步黨,2994,44,3038,0,3038,1040,4078,74.5
西區,福安里,230,親民黨,1950,中國國民黨,3972,民主進步黨,6152,62,6214,0,6214,1874,8088,76.83
西區,獅子里,150,親民黨,1422,中國國民黨,2440,民主進步黨,4012,30,4042,0,4042,1246,5288,76.44
西區,紅瓦里,84,親民黨,702,中國國民黨,1554,民主進步黨,2340,24,2364,0,2364,736,3100,76.26
西區,保福里,186,親民黨,1740,中國國民黨,3162,民主進步黨,5088,44,5132,0,5132,1846,6978,73.55
西區,保生里,234,親民黨,1920,中國國民黨,4134,民主進步黨,6288,58,6346,0,6346,1996,8342,76.07
西區,北新里,52,親民黨,472,中國國民黨,1146,民主進步黨,1670,20,1690,0,1690,420,2110,80.09
西區,西區各里平地、山地原住民,22,親民黨,156,中國國民黨,238,民主進步黨,416,6,422,0,422,254,676,62.43
