行政區別,村里別,宋楚瑜/徐欣瑩,朱立倫/王如玄,蔡英文/陳建仁,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
,西甲里,256,640,1788,2684,22,2706,0,2706,1238,3944,68.61
,盛興里,354,1058,1966,3378,40,3418,0,3418,1896,5314,64.32
,盛豐里,430,1044,2330,3804,44,3848,0,3848,1994,5842,65.87
,興中里,400,1092,2382,3874,56,3930,0,3930,2152,6082,64.62
,興東里,752,1978,4070,6800,90,6890,0,6890,3134,10024,68.74
,忠孝里,358,1150,1932,3440,48,3488,0,3488,1738,5226,66.74
,復國里,310,1026,2480,3816,56,3872,0,3872,1560,5432,71.28
,竹內里,482,970,2574,4026,40,4066,0,4066,1880,5946,68.38
,竹東里,340,726,1790,2856,30,2886,0,2886,1444,4330,66.65
,竹南里,908,2338,5112,8358,116,8474,0,8474,4238,12712,66.66
,竹北里,244,768,1812,2824,8,2832,0,2832,1440,4272,66.29
,竹西里,616,1616,3414,5646,68,5714,0,5714,2334,8048,71.0
,竹中里,454,1188,2636,4278,70,4348,0,4348,2058,6406,67.87
,瑞竹里,226,448,1456,2130,8,2138,0,2138,1092,3230,66.19
,瑞南里,550,1430,4020,6000,52,6052,0,6052,2712,8764,69.06
,瑞豐里,446,782,2396,3624,34,3658,0,3658,1610,5268,69.44
,瑞祥里,656,1492,3918,6066,74,6140,0,6140,2794,8934,68.73
,瑞東里,232,628,2092,2952,32,2984,0,2984,1384,4368,68.32
,瑞和里,216,522,1844,2582,40,2622,0,2622,1090,3712,70.64
,瑞平里,482,1224,3404,5110,50,5160,0,5160,1910,7070,72.98
,瑞隆里,496,982,3188,4666,30,4696,0,4696,2054,6750,69.57
,瑞北里,336,856,2758,3950,54,4004,0,4004,1860,5864,68.28
,瑞西里,294,720,2640,3654,32,3686,0,3686,1534,5220,70.61
,瑞崗里,324,766,2444,3534,42,3576,0,3576,1458,5034,71.04
,瑞興里,322,644,2546,3512,24,3536,0,3536,1458,4994,70.8
,瑞誠里,380,788,2248,3416,36,3452,0,3452,1690,5142,67.13
,瑞文里,270,596,2206,3072,26,3098,0,3098,1562,4660,66.48
,瑞華里,582,1498,3730,5810,68,5878,0,5878,2572,8450,69.56
,瑞昌里,382,798,2832,4012,50,4062,0,4062,1878,5940,68.38
,總計,21634,54090,137486,213210,2454,215664,0,215664,100240,315904,68.27
旗津區,,2680,5812,22044,30536,372,30908,0,30908,17098,48006,64.38
,旗下里,112,280,1106,1498,26,1524,0,1524,792,2316,65.8
,永安里,124,258,976,1358,22,1380,0,1380,806,2186,63.13
,振興里,168,396,1498,2062,26,2088,0,2088,1098,3186,65.54
,慈愛里,226,460,2038,2724,38,2762,0,2762,1710,4472,61.76
,復興里,374,810,2316,3500,40,3540,0,3540,2152,5692,62.19
,中華里,164,312,1480,1956,22,1978,0,1978,882,2860,69.16
,實踐里,198,760,622,1580,30,1610,0,1610,1044,2654,60.66
,北汕里,384,544,2158,3086,32,3118,0,3118,1968,5086,61.31
,南汕里,218,396,1846,2460,20,2480,0,2480,1426,3906,63.49
,上竹里,254,504,2752,3510,34,3544,0,3544,1848,5392,65.73
,中洲里,152,342,1812,2306,42,2348,0,2348,1202,3550,66.14
,安順里,40,168,860,1068,8,1076,0,1076,660,1736,61.98
,中興里,266,582,2580,3428,32,3460,0,3460,1510,4970,69.62
,總計,2680,5812,22044,30536,372,30908,0,30908,17098,48006,64.38
小港區,,16918,37966,110314,165198,1778,166976,0,166976,83716,250692,66.61
,小港里,424,878,2298,3600,36,3636,0,3636,1880,5516,65.92
,港口里,480,1282,2356,4118,60,4178,0,4178,1932,6110,68.38
,港正里,422,1082,1918,3422,28,3450,0,3450,1514,4964,69.5
,港墘里,200,540,1540,2280,10,2290,0,2290,1018,3308,69.23
,港明里,380,974,2696,4050,42,4092,0,4092,2028,6120,66.86
,港后里,338,646,2120,3104,48,3152,0,3152,1370,4522,69.7
,港南里,258,518,1580,2356,36,2392,0,2392,1994,4386,54.54
,港興里,292,706,2144,3142,34,3176,0,3176,1278,4454,71.31
,鳳宮里,260,558,1846,2664,30,2694,0,2694,1500,4194,64.23
,店鎮里,730,1588,4880,7198,74,7272,0,7272,3630,10902,66.7
,大苓里,352,734,2228,3314,30,3344,0,3344,1516,4860,68.81
,二苓里,394,1020,3364,4778,54,4832,0,4832,2494,7326,65.96
,三苓里,438,850,2550,3838,30,3868,0,3868,1690,5558,69.59
,正苓里,514,1318,3200,5032,60,5092,0,5092,2742,7834,65.0
,順苓里,564,1382,3688,5634,72,5706,0,5706,2668,8374,68.14
,六苓里,458,1002,2340,3800,38,3838,0,3838,1998,5836,65.76
,宏亮里,484,846,2668,3998,38,4036,0,4036,2150,6186,65.24
,山東里,450,1110,2020,3580,54,3634,0,3634,1958,5592,64.99
,青島里,460,1378,1272,3110,48,3158,0,3158,1582,4740,66.62
,濟南里,612,1672,2690,4974,60,5034,0,5034,2508,7542,66.75
,泰山里,342,964,2786,4092,36,4128,0,4128,1964,6092,67.76
,山明里,1498,2828,9074,13400,114,13514,0,13514,6904,20418,66.19
,高松里,454,1040,3364,4858,58,4916,0,4916,2396,7312,67.23
,松金里,296,760,2244,3300,28,3328,0,3328,1506,4834,68.85
,松山里,368,980,2676,4024,38,4062,0,4062,1776,5838,69.58
,大坪里,334,626,2272,3232,36,3268,0,3268,1562,4830,67.66
,坪頂里,618,1072,4680,6370,48,6418,0,6418,3538,9956,64.46
,孔宅里,680,1400,3592,5672,72,5744,0,5744,3202,8946,64.21
,廈莊里,406,798,2498,3702,48,3750,0,3750,1802,5552,67.54
,合作里,334,728,2474,3536,36,3572,0,3572,1360,4932,72.42
,桂林里,978,1888,6654,9520,116,9636,0,9636,4776,14412,66.86
,中厝里,350,860,3018,4228,18,4246,0,4246,2098,6344,66.93
,鳳鳴里,352,862,2618,3832,58,3890,0,3890,1954,5844,66.56
,龍鳳里,270,764,2560,3594,36,3630,0,3630,2036,5666,64.07
,鳳森里,212,554,2074,2840,18,2858,0,2858,1306,4164,68.64
,鳳林里,308,622,2804,3734,48,3782,0,3782,1906,5688,66.49
,鳳興里,250,484,2262,2996,38,3034,0,3034,1620,4654,65.19
,鳳源里,358,652,3266,4276,50,4326,0,4326,2560,6886,62.82
,總計,16918,37966,110314,165198,1778,166976,0,166976,83716,250692,66.61
鳳山區,,43186,103730,232674,379590,3942,383532,0,383532,186270,569802,67.31
,縣口里,116,342,420,878,8,886,0,886,630,1516,58.44
,成功里,90,266,600,956,10,966,0,966,440,1406,68.71
,光明里,154,502,1132,1788,26,1814,0,1814,834,2648,68.5
,興中里,176,376,622,1174,8,1182,0,1182,488,1670,70.78
,南興里,124,362,754,1240,8,1248,0,1248,578,1826,68.35
,和德里,372,728,1484,2584,22,2606,0,2606,1202,3808,68.43
,鳳崗里,178,494,808,1480,28,1508,0,1508,686,2194,68.73
,中和里,566,1648,2362,4576,54,4630,0,4630,2016,6646,69.67
,鎮北里,956,1870,5296,8122,78,8200,0,8200,4556,12756,64.28
,縣衙里,106,394,570,1070,8,1078,0,1078,580,1658,65.02
,文英里,466,1124,2724,4314,28,4342,0,4342,2010,6352,68.36
,鎮西里,752,1768,4160,6680,76,6756,0,6756,2968,9724,69.48
,鎮東里,354,830,1802,2986,50,3036,0,3036,1508,4544,66.81
,埤頂里,876,2764,4250,7890,80,7970,0,7970,3568,11538,69.08
,中正里,680,3578,1046,5304,64,5368,0,5368,2288,7656,70.11
,鎮南里,636,1336,4134,6106,64,6170,0,6170,2854,9024,68.37
,老爺里,928,1688,6082,8698,82,8780,0,8780,4264,13044,67.31
,瑞竹里,768,2192,3650,6610,70,6680,0,6680,2848,9528,70.11
,忠義里,736,1780,3324,5840,56,5896,0,5896,2790,8686,67.88
,誠義里,650,1568,2568,4786,50,4836,0,4836,2024,6860,70.5
,新興里,232,510,1256,1998,16,2014,0,2014,2800,4814,41.84
,海光里,522,1578,1730,3830,36,3866,0,3866,2006,5872,65.84
,忠誠里,480,950,2878,4308,36,4344,0,4344,1918,6262,69.37
,新甲里,422,786,2564,3772,44,3816,0,3816,1704,5520,69.13
,武漢里,606,1460,4004,6070,52,6122,0,6122,2904,9026,67.83
,正義里,872,1562,5788,8222,74,8296,0,8296,3620,11916,69.62
,一甲里,370,836,2958,4164,40,4204,0,4204,2058,6262,67.14
,福興里,732,1634,5352,7718,76,7794,0,7794,3576,11370,68.55
,東門里,836,2664,3308,6808,88,6896,0,6896,3666,10562,65.29
,瑞興里,828,2096,3130,6054,58,6112,0,6112,2826,8938,68.38
,天興里,378,988,3152,4518,40,4558,0,4558,2126,6684,68.19
,新強里,658,1654,4318,6630,74,6704,0,6704,3228,9932,67.5
,國泰里,548,1378,3124,5050,58,5108,0,5108,2454,7562,67.55
,鳳東里,704,2220,4362,7286,54,7340,0,7340,3710,11050,66.43
,新富里,558,1206,3666,5430,54,5484,0,5484,2488,7972,68.79
,國光里,522,1312,2650,4484,38,4522,0,4522,2234,6756,66.93
,國隆里,292,696,2254,3242,28,3270,0,3270,1718,4988,65.56
,文德里,1342,3314,5854,10510,94,10604,0,10604,5368,15972,66.39
,過埤里,1862,3432,9138,14432,128,14560,0,14560,7876,22436,64.9
,曹公里,258,788,1534,2580,34,2614,0,2614,1350,3964,65.94
,興仁里,526,1336,2822,4684,62,4746,0,4746,2178,6924,68.54
,五福里,414,940,2760,4114,40,4154,0,4154,1762,5916,70.22
,忠孝里,834,2276,4304,7414,80,7494,0,7494,3566,11060,67.76
,生明里,288,1114,1256,2658,38,2696,0,2696,1214,3910,68.95
,和興里,728,1848,3852,6428,78,6506,0,6506,2972,9478,68.64
,協和里,600,1614,2458,4672,58,4730,0,4730,2092,6822,69.33
,文山里,734,1720,5342,7796,100,7896,0,7896,3830,11726,67.34
,福誠里,520,1042,3294,4856,64,4920,0,4920,2252,7172,68.6
,誠德里,370,1190,1352,2912,36,2948,0,2948,1304,4252,69.33
,三民里,146,448,820,1414,6,1420,0,1420,598,2018,70.37
,北門里,626,1358,3344,5328,62,5390,0,5390,2644,8034,67.09
,富甲里,244,526,1628,2398,38,2436,0,2436,2412,4848,50.25
,南成里,1040,1912,6770,9722,96,9818,0,9818,4256,14074,69.76
,文華里,1304,3734,5464,10502,120,10622,0,10622,5262,15884,66.87
,大德里,536,1132,3928,5596,70,5666,0,5666,2556,8222,68.91
,武松里,374,896,2258,3528,28,3556,0,3556,1780,5336,66.64
,文衡里,562,1466,2986,5014,46,5060,0,5060,2646,7706,65.66
,文福里,1588,3408,6304,11300,116,11416,0,11416,5662,17078,66.85
,誠信里,366,1174,994,2534,30,2564,0,2564,1438,4002,64.07
,誠智里,458,1266,1684,3408,36,3444,0,3444,1754,5198,66.26
,國富里,462,944,2014,3420,34,3454,0,3454,1492,4946,69.83
,武慶里,262,720,2076,3058,30,3088,0,3088,1470,4558,67.75
,海洋里,574,1274,3210,5058,46,5104,0,5104,2128,7232,70.58
,新武里,288,638,2062,2988,30,3018,0,3018,1342,4360,69.22
,新樂里,628,1372,3454,5454,52,5506,0,5506,2790,8296,66.37
,新泰里,606,1166,3142,4914,56,4970,0,4970,2592,7562,65.72
,中崙里,442,856,1946,3244,42,3286,0,3286,1614,4900,67.06
,中榮里,750,1218,3612,5580,68,5648,0,5648,2950,8598,65.69
,中民里,694,1138,3686,5518,42,5560,0,5560,2862,8422,66.02
,二甲里,640,1290,4116,6046,62,6108,0,6108,2732,8840,69.1
,龍成里,294,768,2642,3704,24,3728,0,3728,1782,5510,67.66
,富榮里,348,806,2018,3172,34,3206,0,3206,1560,4766,67.27
,善美里,754,1454,4364,6572,70,6642,0,6642,3678,10320,64.36
,南和里,348,752,2466,3566,38,3604,0,3604,1538,5142,70.09
,福祥里,326,654,2548,3528,42,3570,0,3570,1642,5212,68.5
,保安里,806,1606,4890,7302,76,7378,0,7378,3158,10536,70.03
,總計,43186,103730,232674,379590,3942,383532,0,383532,186270,569802,67.31
林園區,,7038,13964,51808,72810,890,73700,0,73700,39060,112760,65.36
,東林里,332,744,2320,3396,44,3440,0,3440,1916,5356,64.23
,林園里,444,932,2708,4084,52,4136,0,4136,2254,6390,64.73
,溪州里,460,958,3532,4950,80,5030,0,5030,2470,7500,67.07
,潭頭里,354,758,2208,3320,40,3360,0,3360,1882,5242,64.1
,中厝里,392,932,2438,3762,50,3812,0,3812,1812,5624,67.78
,中門里,236,574,2142,2952,40,2992,0,2992,1708,4700,63.66
,頂厝里,540,1022,3732,5294,46,5340,0,5340,3004,8344,64.0
,港埔里,160,366,1724,2250,18,2268,0,2268,1172,3440,65.93
,西溪里,432,652,3320,4404,52,4456,0,4456,2104,6560,67.93
,港嘴里,210,280,1674,2164,26,2190,0,2190,990,3180,68.87
,北汕里,204,412,1168,1784,24,1808,0,1808,1348,3156,57.29
,林內里,244,790,1344,2378,32,2410,0,2410,1328,3738,64.47
,王公里,526,948,3252,4726,76,4802,0,4802,2374,7176,66.92
,林家里,148,300,1146,1594,14,1608,0,1608,902,2510,64.06
,龔厝里,238,424,1632,2294,38,2332,0,2332,1174,3506,66.51
,鳳芸里,160,374,1868,2402,26,2428,0,2428,1082,3510,69.17
,中芸里,190,344,1798,2332,22,2354,0,2354,1176,3530,66.69
,東汕里,94,210,822,1126,10,1136,0,1136,674,1810,62.76
,西汕里,74,124,724,922,16,938,0,938,530,1468,63.9
,仁愛里,318,742,2762,3822,32,3854,0,3854,1790,5644,68.28
,文賢里,320,656,1916,2892,32,2924,0,2924,1582,4506,64.89
,廣應里,412,728,3092,4232,46,4278,0,4278,2202,6480,66.02
,五福里,304,432,2220,2956,32,2988,0,2988,1904,4892,61.08
,中汕里,246,262,2266,2774,42,2816,0,2816,1682,4498,62.61
,總計,7038,13964,51808,72810,890,73700,0,73700,39060,112760,65.36
大寮區,,12536,27250,81056,120842,1388,122230,0,122230,62474,184704,66.18
,拷潭里,118,226,1554,1898,28,1926,0,1926,886,2812,68.49
,內坑里,806,1216,4412,6434,58,6492,0,6492,4212,10704,60.65
,大寮里,878,1436,5620,7934,112,8046,0,8046,4674,12720,63.25
,上寮里,322,362,2414,3098,28,3126,0,3126,1394,4520,69.16
,三隆里,608,1110,4206,5924,44,5968,0,5968,2798,8766,68.08
,琉球里,478,972,4300,5750,66,5816,0,5816,2412,8228,70.69
,翁園里,404,670,3876,4950,42,4992,0,4992,2060,7052,70.79
,前庄里,256,772,2014,3042,30,3072,0,3072,1432,4504,68.21
,中庄里,1294,2922,8880,13096,178,13274,0,13274,7022,20296,65.4
,後庄里,1160,2222,5884,9266,102,9368,0,9368,4782,14150,66.2
,義仁里,228,478,1738,2444,34,2478,0,2478,1082,3560,69.61
,新厝里,190,274,1586,2050,32,2082,0,2082,1058,3140,66.31
,過溪里,352,576,2252,3180,30,3210,0,3210,1554,4764,67.38
,潮寮里,306,672,3130,4108,48,4156,0,4156,1660,5816,71.46
,會結里,182,412,1384,1978,24,2002,0,2002,1022,3024,66.2
,會社里,746,1902,4352,7000,78,7078,0,7078,4640,11718,60.4
,山頂里,1152,2900,5044,9096,118,9214,0,9214,4960,14174,65.01
,忠義里,108,332,286,726,6,732,0,732,380,1112,65.83
,永芳里,864,1960,5694,8518,92,8610,0,8610,4416,13026,66.1
,義和里,248,494,2098,2840,46,2886,0,2886,1166,4052,71.22
,溪寮里,166,368,1530,2064,14,2078,0,2078,846,2924,71.07
,江山里,248,468,1778,2494,32,2526,0,2526,968,3494,72.3
,昭明里,352,676,3374,4402,62,4464,0,4464,2450,6914,64.56
,光武里,26,154,72,252,2,254,0,254,118,372,68.28
,中興里,1044,3676,3578,8298,82,8380,0,8380,4482,12862,65.15
,總計,12536,27250,81056,120842,1388,122230,0,122230,62474,184704,66.18
大樹區,,4138,10784,34230,49152,566,49718,0,49718,21330,71048,69.98
,竹寮里,398,836,2336,3570,38,3608,0,3608,1554,5162,69.9
,九曲里,624,1624,3874,6122,60,6182,0,6182,3006,9188,67.28
,久堂里,522,1614,3398,5534,74,5608,0,5608,2182,7790,71.99
,水安里,276,656,2336,3268,32,3300,0,3300,1310,4610,71.58
,水寮里,228,624,2440,3292,40,3332,0,3332,1122,4454,74.81
,檨腳里,370,968,3372,4710,44,4754,0,4754,2282,7036,67.57
,興山里,92,202,1176,1470,22,1492,0,1492,678,2170,68.76
,和山里,82,196,1098,1376,14,1390,0,1390,576,1966,70.7
,姑山里,110,216,1014,1340,20,1360,0,1360,544,1904,71.43
,大坑里,182,322,1442,1946,16,1962,0,1962,830,2792,70.27
,井腳里,164,324,1694,2182,22,2204,0,2204,910,3114,70.78
,小坪里,136,364,1252,1752,34,1786,0,1786,764,2550,70.04
,龍目里,220,288,1832,2340,40,2380,0,2380,838,3218,73.96
,大樹里,286,610,2364,3260,32,3292,0,3292,1446,4738,69.48
,三和里,94,306,864,1264,4,1268,0,1268,684,1952,64.96
,溪埔里,172,384,1570,2126,16,2142,0,2142,990,3132,68.39
,興田里,140,964,1492,2596,40,2636,0,2636,1216,3852,68.43
,統嶺里,42,286,676,1004,18,1022,0,1022,398,1420,71.97
,總計,4138,10784,34230,49152,566,49718,0,49718,21330,71048,69.98
大社區,,4076,7970,27326,39372,492,39864,0,39864,17226,57090,69.83
,嘉誠里,130,272,920,1322,24,1346,0,1346,600,1946,69.17
,保社里,412,836,2460,3708,46,3754,0,3754,1768,5522,67.98
,大社里,668,1416,4392,6476,62,6538,0,6538,2998,9536,68.56
,翠屏里,184,428,1748,2360,30,2390,0,2390,890,3280,72.87
,三奶里,418,698,2640,3756,40,3796,0,3796,1394,5190,73.14
,觀音里,664,1374,5032,7070,70,7140,0,7140,3156,10296,69.35
,神農里,710,1182,4318,6210,84,6294,0,6294,2848,9142,68.85
,中里里,488,894,2872,4254,66,4320,0,4320,1854,6174,69.97
,保安里,402,870,2944,4216,70,4286,0,4286,1718,6004,71.39
,總計,4076,7970,27326,39372,492,39864,0,39864,17226,57090,69.83
仁武區,,9640,18022,61196,88858,974,89832,0,89832,42948,132780,67.65
,大灣里,518,890,3562,4970,58,5028,0,5028,2176,7204,69.79
,灣內里,1018,1680,5942,8640,66,8706,0,8706,4294,13000,66.97
,考潭里,294,916,2324,3534,58,3592,0,3592,1584,5176,69.4
,烏林里,476,948,3202,4626,54,4680,0,4680,2684,7364,63.55
,仁福里,76,188,766,1030,12,1042,0,1042,596,1638,63.61
,仁武里,612,1258,4556,6426,90,6516,0,6516,3686,10202,63.87
,文武里,1232,2108,7666,11006,82,11088,0,11088,5140,16228,68.33
,竹後里,236,380,2424,3040,40,3080,0,3080,1232,4312,71.43
,八卦里,2244,4158,11824,18226,160,18386,0,18386,9158,27544,66.75
,高楠里,180,400,1732,2312,52,2364,0,2364,908,3272,72.25
,後安里,302,546,2538,3386,44,3430,0,3430,1462,4892,70.11
,中華里,248,484,1408,2140,28,2168,0,2168,1012,3180,68.18
,五和里,620,884,3602,5106,48,5154,0,5154,2688,7842,65.72
,仁和里,510,1032,3124,4666,70,4736,0,4736,2128,6864,69.0
,赤山里,812,1402,4684,6898,82,6980,0,6980,3168,10148,68.78
,仁慈里,262,748,1842,2852,30,2882,0,2882,1032,3914,73.63
,總計,9640,18022,61196,88858,974,89832,0,89832,42948,132780,67.65
鳥松區,,4990,12360,32646,49996,608,50604,0,50604,23664,74268,68.14
,鳥松里,1296,3086,7992,12374,150,12524,0,12524,6738,19262,65.02
,夢裡里,530,1536,3604,5670,72,5742,0,5742,2846,8588,66.86
,大華里,1260,3814,7684,12758,184,12942,0,12942,5448,18390,70.38
,坔埔里,458,858,3446,4762,52,4814,0,4814,2000,6814,70.65
,仁美里,868,1606,5790,8264,68,8332,0,8332,3968,12300,67.74
,大竹里,54,170,680,904,14,918,0,918,364,1282,71.61
,華美里,524,1290,3450,5264,68,5332,0,5332,2300,7632,69.86
,總計,4990,12360,32646,49996,608,50604,0,50604,23664,74268,68.14
岡山區,,12848,29290,65682,107820,1426,109246,0,109246,46260,155506,70.25
,平安里,188,414,1018,1620,8,1628,0,1628,766,2394,68.0
,岡山里,652,1296,3360,5308,66,5374,0,5374,2954,8328,64.53
,壽天里,536,1270,2552,4358,48,4406,0,4406,1862,6268,70.29
,維仁里,148,302,870,1320,26,1346,0,1346,698,2044,65.85
,後紅里,648,1462,2946,5056,72,5128,0,5128,2440,7568,67.76
,大遼里,138,232,1596,1966,18,1984,0,1984,590,2574,77.08
,忠孝里,520,2538,780,3838,62,3900,0,3900,1590,5490,71.04
,和平里,60,134,270,464,6,470,0,470,158,628,74.84
,前峰里,418,972,2474,3864,58,3922,0,3922,1648,5570,70.41
,劉厝里,208,352,1440,2000,20,2020,0,2020,754,2774,72.82
,協和里,572,1286,2822,4680,58,4738,0,4738,2042,6780,69.88
,後協里,894,2220,3856,6970,104,7074,0,7074,3294,10368,68.23
,信義里,332,958,1072,2362,28,2390,0,2390,1104,3494,68.4
,潭底里,102,146,894,1142,20,1162,0,1162,332,1494,77.78
,三和里,132,130,932,1194,18,1212,0,1212,498,1710,70.88
,仁壽里,532,1332,2808,4672,58,4730,0,4730,1814,6544,72.28
,碧紅里,658,1100,3104,4862,48,4910,0,4910,2292,7202,68.18
,程香里,606,1576,3164,5346,64,5410,0,5410,2248,7658,70.65
,竹圍里,1018,2052,5296,8366,114,8480,0,8480,3722,12202,69.5
,台上里,852,1472,4616,6940,96,7036,0,7036,2996,10032,70.14
,灣裡里,286,496,1654,2436,40,2476,0,2476,1008,3484,71.07
,白米里,374,524,1510,2408,30,2438,0,2438,960,3398,71.75
,石潭里,228,542,1752,2522,32,2554,0,2554,928,3482,73.35
,福興里,138,374,950,1462,20,1482,0,1482,558,2040,72.65
,本洲里,268,500,1732,2500,36,2536,0,2536,806,3342,75.88
,嘉興里,592,682,3480,4754,58,4812,0,4812,1922,6734,71.46
,嘉峰里,212,460,1744,2416,38,2454,0,2454,926,3380,72.6
,華崗里,198,182,1872,2252,30,2282,0,2282,734,3016,75.66
,大莊里,126,286,864,1276,32,1308,0,1308,582,1890,69.21
,協榮里,342,1058,1460,2860,18,2878,0,2878,1282,4160,69.18
,為隨里,124,158,670,952,18,970,0,970,276,1246,77.85
,壽峰里,344,822,1818,2984,30,3014,0,3014,1406,4420,68.19
,仁義里,402,1962,306,2670,52,2722,0,2722,1070,3792,71.78
,總計,12848,29290,65682,107820,1426,109246,0,109246,46260,155506,70.25
橋頭區,,3840,8952,32102,44894,640,45534,0,45534,16198,61732,73.76
,橋頭里,262,618,1910,2790,28,2818,0,2818,1162,3980,70.8
,橋南里,100,380,1086,1566,18,1584,0,1584,592,2176,72.79
,仕隆里,282,706,2408,3396,48,3444,0,3444,1166,4610,74.71
,仕豐里,294,758,2244,3296,46,3342,0,3342,1288,4630,72.18
,芋寮里,142,348,1352,1842,34,1876,0,1876,524,2400,78.17
,東林里,248,508,2590,3346,36,3382,0,3382,1232,4614,73.3
,西林里,142,376,1678,2196,34,2230,0,2230,646,2876,77.54
,白樹里,404,980,2824,4208,52,4260,0,4260,1760,6020,70.76
,筆秀里,170,344,1662,2176,18,2194,0,2194,746,2940,74.63
,新莊里,326,600,1804,2730,72,2802,0,2802,982,3784,74.05
,甲北里,274,556,1956,2786,34,2820,0,2820,1052,3872,72.83
,甲南里,266,680,2378,3324,40,3364,0,3364,1358,4722,71.24
,頂鹽里,156,364,1286,1806,46,1852,0,1852,704,2556,72.46
,中崎里,58,178,708,944,26,970,0,970,388,1358,71.43
,仕和里,506,1030,3922,5458,66,5524,0,5524,1626,7150,77.26
,德松里,146,370,1352,1868,24,1892,0,1892,632,2524,74.96
,三德里,64,156,942,1162,18,1180,0,1180,340,1520,77.63
,總計,3840,8952,32102,44894,640,45534,0,45534,16198,61732,73.76
燕巢區,,3402,8252,22890,34544,460,35004,0,35004,15006,50010,69.99
,尖山里,140,302,1104,1546,22,1568,0,1568,638,2206,71.08
,瓊林里,272,496,2124,2892,34,2926,0,2926,1098,4024,72.71
,安招里,442,1184,3150,4776,74,4850,0,4850,1780,6630,73.15
,角宿里,384,928,2372,3684,42,3726,0,3726,1340,5066,73.55
,鳳雄里,318,806,2108,3232,38,3270,0,3270,1428,4698,69.6
,金山里,74,176,398,648,6,654,0,654,270,924,70.78
,東燕里,230,686,2188,3104,42,3146,0,3146,1320,4466,70.44
,南燕里,558,1298,2806,4662,82,4744,0,4744,2262,7006,67.71
,西燕里,480,1012,2880,4372,64,4436,0,4436,1930,6366,69.68
,橫山里,184,554,1614,2352,22,2374,0,2374,1280,3654,64.97
,深水里,320,810,2146,3276,34,3310,0,3310,1660,4970,66.6
,總計,3402,8252,22890,34544,460,35004,0,35004,15006,50010,69.99
田寮區,,892,1768,6500,9160,144,9304,0,9304,4182,13486,68.99
,鹿埔里,42,112,318,472,6,478,0,478,232,710,67.32
,南安里,116,288,1058,1462,26,1488,0,1488,748,2236,66.55
,大同里,32,76,420,528,14,542,0,542,206,748,72.46
,田寮里,32,98,332,462,6,468,0,468,248,716,65.36
,七星里,60,158,646,864,16,880,0,880,380,1260,69.84
,崇德里,206,296,848,1350,24,1374,0,1374,492,1866,73.63
,西德里,110,236,710,1056,20,1076,0,1076,564,1640,65.61
,三和里,60,130,306,496,2,498,0,498,288,786,63.36
,古亭里,78,120,476,674,16,690,0,690,376,1066,64.73
,新興里,156,254,1386,1796,14,1810,0,1810,648,2458,73.64
,總計,892,1768,6500,9160,144,9304,0,9304,4182,13486,68.99
阿蓮區,,3112,6266,22560,31938,426,32364,0,32364,15066,47430,68.24
,石安里,142,242,1302,1686,14,1700,0,1700,866,2566,66.25
,中路里,176,410,2148,2734,38,2772,0,2772,1158,3930,70.53
,峯山里,108,284,1208,1600,22,1622,0,1622,758,2380,68.15
,港後里,318,644,1840,2802,56,2858,0,2858,1228,4086,69.95
,崗山里,104,230,692,1026,14,1040,0,1040,476,1516,68.6
,阿蓮里,680,1264,4308,6252,78,6330,0,6330,3080,9410,67.27
,清蓮里,350,682,2452,3484,50,3534,0,3534,1694,5228,67.6
,和蓮里,236,530,2244,3010,34,3044,0,3044,1406,4450,68.4
,青旗里,188,428,1302,1918,34,1952,0,1952,958,2910,67.08
,復安里,216,462,1466,2144,28,2172,0,2172,1038,3210,67.66
,玉庫里,126,190,1124,1440,16,1456,0,1456,572,2028,71.79
,南蓮里,468,900,2474,3842,42,3884,0,3884,1832,5716,67.95
,總計,3112,6266,22560,31938,426,32364,0,32364,15066,47430,68.24
路竹區,,6308,13244,37322,56874,962,57836,0,57836,26602,84438,68.5
,竹滬里,468,810,2594,3872,62,3934,0,3934,2086,6020,65.35
,頂寮里,124,374,1080,1578,28,1606,0,1606,712,2318,69.28
,新達里,180,358,1086,1624,32,1656,0,1656,756,2412,68.66
,後鄉里,96,330,1088,1514,22,1536,0,1536,534,2070,74.2
,北嶺里,148,414,1270,1832,34,1866,0,1866,630,2496,74.76
,社西里,326,714,1858,2898,52,2950,0,2950,1444,4394,67.14
,甲北里,308,552,1768,2628,40,2668,0,2668,1394,4062,65.68
,甲南里,468,1180,2420,4068,142,4210,0,4210,2066,6276,67.08
,下坑里,492,696,2350,3538,70,3608,0,3608,1626,5234,68.93
,竹園里,178,418,1608,2204,50,2254,0,2254,1294,3548,63.53
,竹東里,504,1192,2778,4474,38,4512,0,4512,1974,6486,69.57
,竹西里,326,808,1846,2980,46,3026,0,3026,1366,4392,68.9
,文北里,538,766,2602,3906,62,3968,0,3968,1972,5940,66.8
,文南里,386,766,2102,3254,50,3304,0,3304,1290,4594,71.92
,三爺里,112,228,882,1222,22,1244,0,1244,466,1710,72.75
,鴨寮里,266,582,1748,2596,28,2624,0,2624,1096,3720,70.54
,社東里,210,486,1680,2376,26,2402,0,2402,968,3370,71.28
,社中里,104,286,744,1134,14,1148,0,1148,582,1730,66.36
