行政區別,村里別,1_柯文哲/吳欣盈,10-015_1_黨籍,2_賴清德/蕭美琴,10-015_2_黨籍,3_侯友宜/趙少康,10-015_3_黨籍,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
光復鄉,東富村,204,無黨籍及未經政黨推薦,128,民主進步黨,784,中國國民黨,1116,12,1128,0,1128,756,1884,59.87
光復鄉,西富村,154,無黨籍及未經政黨推薦,156,民主進步黨,706,中國國民黨,1016,8,1024,0,1024,728,1752,58.45
光復鄉,南富村,190,無黨籍及未經政黨推薦,174,民主進步黨,596,中國國民黨,960,10,970,0,970,598,1568,61.86
光復鄉,北富村,202,無黨籍及未經政黨推薦,128,民主進步黨,580,中國國民黨,910,26,936,0,936,732,1668,56.12
豐濱鄉,豐濱村,270,無黨籍及未經政黨推薦,316,民主進步黨,1026,中國國民黨,1612,20,1632,0,1632,1394,3026,53.93
豐濱鄉,新社村,102,無黨籍及未經政黨推薦,88,民主進步黨,378,中國國民黨,568,14,582,0,582,572,1154,50.43
豐濱鄉,磯崎村,40,無黨籍及未經政黨推薦,56,民主進步黨,296,中國國民黨,392,2,394,0,394,362,756,52.12
豐濱鄉,港口村,122,無黨籍及未經政黨推薦,234,民主進步黨,500,中國國民黨,856,10,866,0,866,592,1458,59.4
豐濱鄉,靜浦村,108,無黨籍及未經政黨推薦,96,民主進步黨,426,中國國民黨,630,6,636,0,636,598,1234,51.54
瑞穗鄉,瑞穗村,386,無黨籍及未經政黨推薦,594,民主進步黨,1130,中國國民黨,2110,24,2134,0,2134,1268,3402,62.73
瑞穗鄉,瑞美村,496,無黨籍及未經政黨推薦,562,民主進步黨,1256,中國國民黨,2314,14,2328,0,2328,1258,3586,64.92
瑞穗鄉,瑞良村,98,無黨籍及未經政黨推薦,176,民主進步黨,322,中國國民黨,596,2,598,0,598,384,982,60.9
瑞穗鄉,瑞祥村,170,無黨籍及未經政黨推薦,290,民主進步黨,572,中國國民黨,1032,12,1044,0,1044,666,1710,61.05
瑞穗鄉,瑞北村,112,無黨籍及未經政黨推薦,144,民主進步黨,354,中國國民黨,610,2,612,0,612,490,1102,55.54
瑞穗鄉,舞鶴村,198,無黨籍及未經政黨推薦,224,民主進步黨,598,中國國民黨,1020,26,1046,0,1046,720,1766,59.23
瑞穗鄉,鶴岡村,214,無黨籍及未經政黨推薦,128,民主進步黨,618,中國國民黨,960,18,978,0,978,648,1626,60.15
瑞穗鄉,奇美村,48,無黨籍及未經政黨推薦,38,民主進步黨,238,中國國民黨,324,2,326,0,326,284,610,53.44
瑞穗鄉,富源村,182,無黨籍及未經政黨推薦,210,民主進步黨,448,中國國民黨,840,4,844,0,844,550,1394,60.55
瑞穗鄉,富民村,158,無黨籍及未經政黨推薦,122,民主進步黨,570,中國國民黨,850,6,856,0,856,752,1608,53.23
瑞穗鄉,富興村,102,無黨籍及未經政黨推薦,190,民主進步黨,356,中國國民黨,648,6,654,0,654,474,1128,57.98
富里鄉,吳江村,68,無黨籍及未經政黨推薦,108,民主進步黨,262,中國國民黨,438,4,442,0,442,444,886,49.89
富里鄉,東里村,206,無黨籍及未經政黨推薦,266,民主進步黨,488,中國國民黨,960,18,978,0,978,928,1906,51.31
富里鄉,萬寧村,92,無黨籍及未經政黨推薦,120,民主進步黨,378,中國國民黨,590,14,604,0,604,574,1178,51.27
富里鄉,新興村,124,無黨籍及未經政黨推薦,132,民主進步黨,336,中國國民黨,592,14,606,0,606,536,1142,53.06
富里鄉,竹田村,268,無黨籍及未經政黨推薦,224,民主進步黨,720,中國國民黨,1212,10,1222,0,1222,828,2050,59.61
富里鄉,羅山村,118,無黨籍及未經政黨推薦,102,民主進步黨,256,中國國民黨,476,16,492,0,492,338,830,59.28
富里鄉,石牌村,228,無黨籍及未經政黨推薦,262,民主進步黨,514,中國國民黨,1004,16,1020,0,1020,674,1694,60.21
富里鄉,明里村,102,無黨籍及未經政黨推薦,92,民主進步黨,192,中國國民黨,386,2,388,0,388,314,702,55.27
富里鄉,富里村,298,無黨籍及未經政黨推薦,414,民主進步黨,714,中國國民黨,1426,10,1436,0,1436,1064,2500,57.44
富里鄉,永豐村,58,無黨籍及未經政黨推薦,128,民主進步黨,266,中國國民黨,452,4,456,0,456,374,830,54.94
富里鄉,豐南村,96,無黨籍及未經政黨推薦,138,民主進步黨,406,中國國民黨,640,12,652,0,652,518,1170,55.73
富里鄉,富南村,72,無黨籍及未經政黨推薦,152,民主進步黨,240,中國國民黨,464,8,472,0,472,426,898,52.56
富里鄉,學田村,140,無黨籍及未經政黨推薦,270,民主進步黨,338,中國國民黨,748,4,752,0,752,448,1200,62.67
秀林鄉,崇德村,500,無黨籍及未經政黨推薦,158,民主進步黨,1030,中國國民黨,1688,14,1702,0,1702,1182,2884,59.02
秀林鄉,富世村,680,無黨籍及未經政黨推薦,464,民主進步黨,1258,中國國民黨,2402,18,2420,0,2420,1412,3832,63.15
秀林鄉,秀林村,728,無黨籍及未經政黨推薦,352,民主進步黨,1218,中國國民黨,2298,16,2314,0,2314,1364,3678,62.91
秀林鄉,水源村,502,無黨籍及未經政黨推薦,216,民主進步黨,978,中國國民黨,1696,14,1710,0,1710,730,2440,70.08
秀林鄉,銅門村,506,無黨籍及未經政黨推薦,200,民主進步黨,944,中國國民黨,1650,22,1672,0,1672,800,2472,67.64
秀林鄉,文蘭村,408,無黨籍及未經政黨推薦,172,民主進步黨,946,中國國民黨,1526,24,1550,0,1550,734,2284,67.86
秀林鄉,景美村,738,無黨籍及未經政黨推薦,404,民主進步黨,1204,中國國民黨,2346,42,2388,0,2388,1332,3720,64.19
秀林鄉,佳民村,344,無黨籍及未經政黨推薦,160,民主進步黨,900,中國國民黨,1404,20,1424,0,1424,738,2162,65.86
秀林鄉,和平村,572,無黨籍及未經政黨推薦,390,民主進步黨,1128,中國國民黨,2090,24,2114,0,2114,1166,3280,64.45
萬榮鄉,西林村,324,無黨籍及未經政黨推薦,146,民主進步黨,780,中國國民黨,1250,16,1266,0,1266,770,2036,62.18
萬榮鄉,見晴村,130,無黨籍及未經政黨推薦,54,民主進步黨,358,中國國民黨,542,8,550,0,550,434,984,55.89
萬榮鄉,萬榮村,278,無黨籍及未經政黨推薦,134,民主進步黨,592,中國國民黨,1004,8,1012,0,1012,482,1494,67.74
萬榮鄉,明利村,188,無黨籍及未經政黨推薦,102,民主進步黨,498,中國國民黨,788,12,800,0,800,436,1236,64.72
萬榮鄉,馬遠村,302,無黨籍及未經政黨推薦,156,民主進步黨,790,中國國民黨,1248,22,1270,0,1270,860,2130,59.62
萬榮鄉,紅葉村,286,無黨籍及未經政黨推薦,110,民主進步黨,754,中國國民黨,1150,2,1152,0,1152,880,2032,56.69
卓溪鄉,崙山村,148,無黨籍及未經政黨推薦,36,民主進步黨,394,中國國民黨,578,10,588,0,588,432,1020,57.65
卓溪鄉,立山村,228,無黨籍及未經政黨推薦,120,民主進步黨,728,中國國民黨,1076,10,1086,0,1086,776,1862,58.32
卓溪鄉,太平村,202,無黨籍及未經政黨推薦,72,民主進步黨,586,中國國民黨,860,10,870,0,870,486,1356,64.16
卓溪鄉,卓溪村,204,無黨籍及未經政黨推薦,86,民主進步黨,536,中國國民黨,826,8,834,0,834,560,1394,59.83
卓溪鄉,卓清村,232,無黨籍及未經政黨推薦,96,民主進步黨,722,中國國民黨,1050,14,1064,0,1064,922,1986,53.58
卓溪鄉,古風村,240,無黨籍及未經政黨推薦,118,民主進步黨,752,中國國民黨,1110,12,1122,0,1122,710,1832,61.24
