行政區別,村里別,丁勇智,冼義哲,劉建國,劉文忠,劉文雄,劉櫂豪,劉泳君,卓恩宗,古文發,吳威志,吳子維,吳宜臻,吳成典,吳旭智,吳淑敏,吳紹文,周書涵,孫博萮,張中法,張佳偉,張兆陽,張宏陸,張春寶,徐志榮,戴文祥,曾耀澂,李宗華,李志鏞,林于玲,林國春,林國正,林宗彥,林家宇,林為洲,林獻山,林金官,柯建銘,楊悟空,楊曜,楊石城,楊鎮浯,歐崇敬,汪婷萱,洪宗熠,洪志恒,温國銘,王廷升,王榮德,王煒婷,范振揆,莊瑞雄,蔡媽福,蔡煌瑯,蔡適應,蔣乃辛,蕭美琴,蘇柏豪,蘇雯英,許智傑,許淑華,許謹如,賴瑞隆,賴競民,邱錫奎,邱靖雅,邱顯智,郝龍斌,郭儒釗,鄭正鈐,鄭永金,陳仲立,陳建閣,陳德輝,陳明文,陳歐珀,陳滄江,陳雙全,陳雪生,馬凱妮,高丹樺,魏揚,黃昭展,黃源甫,黃漢東,黃秀龍,黄師鵬,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
,七張里,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,60,0,62,0,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,10,0,0,0,0,0,0,976,0,0,0,0,0,0,0,0,0,0,0,1678,44,1722,0,1722,936,2658,64.79
,慈安里,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,104,0,74,0,0,0,0,0,0,0,0,0,624,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,4,0,0,0,0,0,0,830,0,0,0,0,0,0,0,0,0,0,0,1822,44,1866,0,1866,1370,3236,57.66
,新民里,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,126,0,56,0,0,0,0,0,0,0,0,0,554,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,2,0,0,0,0,0,0,1154,0,0,0,0,0,0,0,0,0,0,0,2058,52,2110,0,2110,978,3088,68.33
,東門里,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,38,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,4,0,0,0,0,0,0,726,0,0,0,0,0,0,0,0,0,0,0,1268,30,1298,0,1298,628,1926,67.39
,小東里,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,82,0,66,0,0,0,0,0,0,0,0,0,506,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,14,0,0,0,0,0,0,1058,0,0,0,0,0,0,0,0,0,0,0,1910,40,1950,0,1950,1018,2968,65.7
,菜園里,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,74,0,62,0,0,0,0,0,0,0,0,0,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,10,0,0,0,0,0,0,872,0,0,0,0,0,0,0,0,0,0,0,1646,34,1680,0,1680,856,2536,66.25
,孝廉里,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,52,0,48,0,0,0,0,0,0,0,0,0,382,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,16,0,0,0,0,0,0,804,0,0,0,0,0,0,0,0,0,0,0,1436,38,1474,0,1474,858,2332,63.21
,新生里,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,116,0,128,0,0,0,0,0,0,0,0,0,722,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,8,0,0,0,0,0,0,1818,0,0,0,0,0,0,0,0,0,0,0,3086,64,3150,0,3150,1730,4880,64.55
,茭白里,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,112,0,78,0,0,0,0,0,0,0,0,0,636,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,12,0,0,0,0,0,0,1162,0,0,0,0,0,0,0,0,0,0,0,2248,50,2298,0,2298,1400,3698,62.14
,北津里,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,140,0,102,0,0,0,0,0,0,0,0,0,566,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,16,0,0,0,0,0,0,1544,0,0,0,0,0,0,0,0,0,0,0,2628,58,2686,0,2686,1528,4214,63.74
,梅洲里,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,164,0,166,0,0,0,0,0,0,0,0,0,868,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,12,0,0,0,0,0,0,2204,0,0,0,0,0,0,0,0,0,0,0,3748,90,3838,0,3838,2104,5942,64.59
,北門里,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,90,0,56,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,6,0,0,0,0,0,0,834,0,0,0,0,0,0,0,0,0,0,0,1458,36,1494,0,1494,784,2278,65.58
,中山里,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,94,0,28,0,0,0,0,0,0,0,0,0,368,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,6,0,0,0,0,0,0,578,0,0,0,0,0,0,0,0,0,0,0,1160,34,1194,0,1194,708,1902,62.78
,西門里,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,108,0,90,0,0,0,0,0,0,0,0,0,506,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,20,0,0,0,0,0,0,1212,0,0,0,0,0,0,0,0,0,0,0,2114,72,2186,0,2186,1146,3332,65.61
,南門里,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,94,0,66,0,0,0,0,0,0,0,0,0,528,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,8,0,0,0,0,0,0,922,0,0,0,0,0,0,0,0,0,0,0,1766,34,1800,0,1800,932,2732,65.89
,負郭里,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,276,0,132,0,0,0,0,0,0,0,0,0,1130,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,30,0,0,0,0,0,0,1590,0,0,0,0,0,0,0,0,0,0,0,3484,90,3574,0,3574,1978,5552,64.37
,民族里,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,208,0,78,0,0,0,0,0,0,0,0,0,1086,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,16,0,0,0,0,0,0,1196,0,0,0,0,0,0,0,0,0,0,0,2736,64,2800,0,2800,1596,4396,63.69
,建軍里,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,166,0,62,0,0,0,0,0,0,0,0,0,644,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,8,0,0,0,0,0,0,890,0,0,0,0,0,0,0,0,0,0,0,1930,36,1966,0,1966,1076,3042,64.63
,思源里,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,516,0,176,0,0,0,0,0,0,0,0,0,1758,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,46,0,0,0,0,0,0,2030,0,0,0,0,0,0,0,0,0,0,0,4940,116,5056,0,5056,2460,7516,67.27
,文化里,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,312,0,152,0,0,0,0,0,0,0,0,0,1142,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,32,0,0,0,0,0,0,1638,0,0,0,0,0,0,0,0,0,0,0,3566,114,3680,0,3680,2088,5768,63.8
,復興里,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,186,0,128,0,0,0,0,0,0,0,0,0,1362,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,26,0,0,0,0,0,0,1426,0,0,0,0,0,0,0,0,0,0,0,3352,90,3442,0,3442,1912,5354,64.29
,成功里,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,222,0,148,0,0,0,0,0,0,0,0,0,1012,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,14,0,0,0,0,0,0,1686,0,0,0,0,0,0,0,0,0,0,0,3388,86,3474,0,3474,2098,5572,62.35
,新東里,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,204,0,156,0,0,0,0,0,0,0,0,0,1070,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,20,0,0,0,0,0,0,1672,0,0,0,0,0,0,0,0,0,0,0,3434,98,3532,0,3532,2288,5820,60.69
,七結里,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,242,0,108,0,0,0,0,0,0,0,0,0,932,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,34,0,0,0,0,0,0,1326,0,0,0,0,0,0,0,0,0,0,0,2904,66,2970,0,2970,1542,4512,65.82
,泰山里,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,156,0,90,0,0,0,0,0,0,0,0,0,782,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,12,0,0,0,0,0,0,1006,0,0,0,0,0,0,0,0,0,0,0,2262,50,2312,0,2312,1474,3786,61.07
,大新里,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,38,0,0,0,0,0,0,0,0,0,332,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,4,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,1002,28,1030,0,1030,530,1560,66.03
,中興里,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,166,0,114,0,0,0,0,0,0,0,0,0,1020,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,10,0,0,0,0,0,0,1604,0,0,0,0,0,0,0,0,0,0,0,3234,82,3316,0,3316,2170,5486,60.44
,擺厘里,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,326,0,138,0,0,0,0,0,0,0,0,0,1138,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,16,0,0,0,0,0,0,1586,0,0,0,0,0,0,0,0,0,0,0,3514,70,3584,0,3584,1712,5296,67.67
,總計,0,0,0,0,0,0,0,0,0,0,1890,0,0,0,0,21460,0,14378,0,0,0,0,0,0,0,0,0,126734,0,0,0,0,0,0,1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39922,0,0,0,2124,0,0,0,0,0,0,240786,0,0,0,0,0,0,0,0,0,0,0,448562,9926,458488,0,458488,255666,714154,64.2
,大新里,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,66,0,56,0,0,0,0,0,0,0,0,0,496,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,6,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,1816,28,1844,0,1844,932,2776,66.43
,東安里,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,208,0,158,0,0,0,0,0,0,0,0,0,1030,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,0,0,10,0,0,0,0,0,0,2046,0,0,0,0,0,0,0,0,0,0,0,4020,98,4118,0,4118,2278,6396,64.38
,新群里,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,160,0,120,0,0,0,0,0,0,0,0,0,640,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,18,0,0,0,0,0,0,1744,0,0,0,0,0,0,0,0,0,0,0,3054,68,3122,0,3122,1662,4784,65.26
,羅莊里,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,152,0,114,0,0,0,0,0,0,0,0,0,928,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,0,0,0,6,0,0,0,0,0,0,1672,0,0,0,0,0,0,0,0,0,0,0,3554,56,3610,0,3610,1872,5482,65.85
,南昌里,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,140,0,72,0,0,0,0,0,0,0,0,0,792,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,0,0,22,0,0,0,0,0,0,1416,0,0,0,0,0,0,0,0,0,0,0,2818,84,2902,0,2902,1450,4352,66.68
,南豪里,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,80,0,40,0,0,0,0,0,0,0,0,0,496,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,8,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0,0,0,0,1658,24,1682,0,1682,798,2480,67.82
,成功里,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,88,0,56,0,0,0,0,0,0,0,0,0,564,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,10,0,0,0,0,0,0,932,0,0,0,0,0,0,0,0,0,0,0,1890,26,1916,0,1916,848,2764,69.32
,仁德里,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,70,0,52,0,0,0,0,0,0,0,0,0,486,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,4,0,0,0,0,0,0,720,0,0,0,0,0,0,0,0,0,0,0,1498,34,1532,0,1532,778,2310,66.32
,漢民里,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,228,0,148,0,0,0,0,0,0,0,0,0,1420,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,18,0,0,0,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,4368,96,4464,0,4464,2464,6928,64.43
,西安里,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,202,0,84,0,0,0,0,0,0,0,0,0,978,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,0,0,10,0,0,0,0,0,0,1752,0,0,0,0,0,0,0,0,0,0,0,3402,54,3456,0,3456,1808,5264,65.65
,北成里,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,182,0,104,0,0,0,0,0,0,0,0,0,896,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,2,0,0,0,0,0,0,1738,0,0,0,0,0,0,0,0,0,0,0,3252,90,3342,0,3342,1742,5084,65.74
,賢文里,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,236,0,156,0,0,0,0,0,0,0,0,0,1468,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,0,0,0,16,0,0,0,0,0,0,2076,0,0,0,0,0,0,0,0,0,0,0,4442,56,4498,0,4498,2374,6872,65.45
,公正里,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,248,0,106,0,0,0,0,0,0,0,0,0,1048,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,14,0,0,0,0,0,0,1728,0,0,0,0,0,0,0,0,0,0,0,3460,68,3528,0,3528,1682,5210,67.72
,集祥里,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,58,0,30,0,0,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,566,0,0,0,0,0,0,0,0,0,0,0,1142,16,1158,0,1158,1106,2264,51.15
,信義里,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,210,0,116,0,0,0,0,0,0,0,0,0,1050,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,18,0,0,0,0,0,0,1832,0,0,0,0,0,0,0,0,0,0,0,3656,72,3728,0,3728,1804,5532,67.39
,竹林里,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,224,0,118,0,0,0,0,0,0,0,0,0,1012,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0,18,0,0,0,0,0,0,1902,0,0,0,0,0,0,0,0,0,0,0,3668,82,3750,0,3750,1900,5650,66.37
,仁愛里,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,230,0,150,0,0,0,0,0,0,0,0,0,1164,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,14,0,0,0,0,0,0,2204,0,0,0,0,0,0,0,0,0,0,0,4210,74,4284,0,4284,2172,6456,66.36
,樹林里,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,322,0,118,0,0,0,0,0,0,0,0,0,1504,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,0,0,0,26,0,0,0,0,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,4316,88,4404,0,4404,1958,6362,69.22
,國華里,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,340,0,186,0,0,0,0,0,0,0,0,0,1660,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,0,0,0,14,0,0,0,0,0,0,2506,0,0,0,0,0,0,0,0,0,0,0,5274,110,5384,0,5384,2620,8004,67.27
,維揚里,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,194,0,126,0,0,0,0,0,0,0,0,0,1162,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,0,0,16,0,0,0,0,0,0,1840,0,0,0,0,0,0,0,0,0,0,0,3718,70,3788,0,3788,1790,5578,67.91
,開明里,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,94,0,42,0,0,0,0,0,0,0,0,0,486,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,2,0,0,0,0,0,0,996,0,0,0,0,0,0,0,0,0,0,0,1814,40,1854,0,1854,876,2730,67.91
,中山里,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,52,0,56,0,0,0,0,0,0,0,0,0,484,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,2,0,0,0,0,0,0,1012,0,0,0,0,0,0,0,0,0,0,0,1822,36,1858,0,1858,776,2634,70.54
