行政區別,村里別,周可盛,柯文哲,楊秋興,連勝文,陳永昌,陳菊,馮光遠,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
,山德里,3268,0,40,0,0,2052,0,5360,74,5434,0,5434,4022,9456,57.47
,新路里,3686,0,32,0,0,2424,0,6142,114,6256,0,6256,4128,10384,60.25
,嶺頂里,2680,0,36,0,0,1624,0,4340,86,4426,0,4426,2782,7208,61.4
,龍壽里,1516,0,16,0,0,706,0,2238,48,2286,0,2286,1000,3286,69.57
,舊路里,2150,0,54,0,0,1040,0,3244,68,3312,0,3312,1088,4400,75.27
,大崗里,2462,0,44,0,0,2020,0,4526,114,4640,0,4640,2144,6784,68.4
,文化里,2680,0,34,0,0,2120,0,4834,72,4906,0,4906,5052,9958,49.27
,南美里,1304,0,22,0,0,1016,0,2342,40,2382,0,2382,1620,4002,59.52
,幸福里,2540,0,42,0,0,2282,0,4864,96,4960,0,4960,4366,9326,53.18
,福源里,1226,0,32,0,0,1104,0,2362,42,2404,0,2404,1346,3750,64.11
,龍華里,1938,0,40,0,0,1592,0,3570,68,3638,0,3638,2160,5798,62.75
,迴龍里,2608,0,28,0,0,2300,0,4936,76,5012,0,5012,4728,9740,51.46
,新嶺里,2210,0,46,0,0,1992,0,4248,66,4314,0,4314,2758,7072,61.0
,大湖里,1854,0,34,0,0,1808,0,3696,58,3754,0,3754,4500,8254,45.48
,大華里,3934,0,60,0,0,3280,0,7274,126,7400,0,7400,6208,13608,54.38
,長庚里,1766,0,26,0,0,1220,0,3012,44,3056,0,3056,2702,5758,53.07
,新興里,1038,0,38,0,0,1490,0,2566,66,2632,0,2632,2694,5326,49.42
,總計,68416,0,1160,0,0,57706,0,127282,2408,129690,0,129690,89178,218868,59.25
八德區,,88994,0,1782,0,0,85272,0,176048,3896,179944,0,179944,102274,282218,63.76
,興仁里,2324,0,42,0,0,2124,0,4490,82,4572,0,4572,4688,9260,49.37
,福興里,2676,0,34,0,0,2344,0,5054,88,5142,0,5142,4100,9242,55.64
,瑞豐里,778,0,22,0,0,1192,0,1992,60,2052,0,2052,1172,3224,63.65
,瑞發里,1802,0,54,0,0,2240,0,4096,86,4182,0,4182,2018,6200,67.45
,瑞德里,1444,0,40,0,0,2488,0,3972,104,4076,0,4076,2580,6656,61.24
,瑞祥里,1430,0,38,0,0,2592,0,4060,92,4152,0,4152,1944,6096,68.11
,廣興里,2106,0,30,0,0,1522,0,3658,82,3740,0,3740,2312,6052,61.8
,廣隆里,2474,0,34,0,0,2378,0,4886,124,5010,0,5010,2604,7614,65.8
,竹園里,2318,0,50,0,0,2136,0,4504,96,4600,0,4600,1708,6308,72.92
,霄裡里,1238,0,20,0,0,1052,0,2310,66,2376,0,2376,1446,3822,62.17
,茄苳里,1746,0,44,0,0,1216,0,3006,38,3044,0,3044,1502,4546,66.96
,高明里,2356,0,46,0,0,2118,0,4520,92,4612,0,4612,2290,6902,66.82
,白鷺里,2060,0,30,0,0,1392,0,3482,72,3554,0,3554,2162,5716,62.18
,大湳里,2486,0,42,0,0,1426,0,3954,82,4036,0,4036,2882,6918,58.34
,大安里,2354,0,24,0,0,1538,0,3916,98,4014,0,4014,1610,5624,71.37
,大興里,2098,0,44,0,0,1570,0,3712,78,3790,0,3790,2284,6074,62.4
,大和里,2610,0,62,0,0,3554,0,6226,160,6386,0,6386,5016,11402,56.01
,大同里,1084,0,18,0,0,668,0,1770,30,1800,0,1800,1010,2810,64.06
,大成里,2400,0,40,0,0,1988,0,4428,102,4530,0,4530,1606,6136,73.83
,大義里,1868,0,34,0,0,2094,0,3996,110,4106,0,4106,2670,6776,60.6
,大忠里,1078,0,28,0,0,1142,0,2248,52,2300,0,2300,1018,3318,69.32
,大福里,3042,0,66,0,0,2374,0,5482,94,5576,0,5576,3424,9000,61.96
,大勇里,2370,0,40,0,0,2046,0,4456,92,4548,0,4548,2306,6854,66.36
,大信里,1814,0,48,0,0,2592,0,4454,104,4558,0,4558,2580,7138,63.86
,大華里,1470,0,22,0,0,1378,0,2870,58,2928,0,2928,1572,4500,65.07
,大仁里,2800,0,24,0,0,1780,0,4604,78,4682,0,4682,2824,7506,62.38
,大智里,1432,0,30,0,0,2058,0,3520,94,3614,0,3614,2512,6126,58.99
,瑞泰里,2616,0,56,0,0,2176,0,4848,96,4944,0,4944,2414,7358,67.19
,大昌里,1724,0,14,0,0,1568,0,3306,74,3380,0,3380,1912,5292,63.87
,大正里,2226,0,48,0,0,1908,0,4182,106,4288,0,4288,2904,7192,59.62
,大強里,2450,0,54,0,0,1484,0,3988,92,4080,0,4080,1654,5734,71.15
,大發里,1622,0,46,0,0,936,0,2604,40,2644,0,2644,1104,3748,70.54
,大明里,2074,0,38,0,0,1402,0,3514,38,3552,0,3552,2710,6262,56.72
,大竹里,1198,0,14,0,0,608,0,1820,40,1860,0,1860,980,2840,65.49
,大慶里,964,0,32,0,0,796,0,1792,50,1842,0,1842,852,2694,68.37
,大千里,1186,0,30,0,0,1320,0,2536,68,2604,0,2604,1226,3830,67.99
,大榮里,1316,0,20,0,0,1196,0,2532,62,2594,0,2594,990,3584,72.38
,茄明里,2192,0,44,0,0,2070,0,4306,96,4402,0,4402,3188,7590,58.0
,高城里,1924,0,56,0,0,1864,0,3844,74,3918,0,3918,1694,5612,69.81
,瑞興里,1890,0,44,0,0,1310,0,3244,90,3334,0,3334,1288,4622,72.13
,大愛里,1448,0,36,0,0,1444,0,2928,84,3012,0,3012,1482,4494,67.02
,大宏里,1828,0,52,0,0,1972,0,3852,84,3936,0,3936,1728,5664,69.49
,大漢里,1788,0,30,0,0,1960,0,3778,100,3878,0,3878,2636,6514,59.53
,廣德里,1688,0,38,0,0,1260,0,2986,72,3058,0,3058,1810,4868,62.82
,龍友里,682,0,18,0,0,2132,0,2832,70,2902,0,2902,1278,4180,69.43
,陸光里,900,0,36,0,0,3998,0,4934,98,5032,0,5032,3048,8080,62.28
,永豐里,1852,0,30,0,0,1470,0,3352,74,3426,0,3426,1844,5270,65.01
,大順里,1768,0,40,0,0,1396,0,3204,74,3278,0,3278,1692,4970,65.96
,總計,88994,0,1782,0,0,85272,0,176048,3896,179944,0,179944,102274,282218,63.76
龍潭區,,49388,0,1028,0,0,59508,0,109924,2486,112410,0,112410,67380,179790,62.52
,黃唐里,2238,0,36,0,0,2300,0,4574,96,4670,0,4670,3328,7998,58.39
,中山里,2984,0,72,0,0,2866,0,5922,148,6070,0,6070,2830,8900,68.2
,烏林里,1890,0,40,0,0,2294,0,4224,92,4316,0,4316,2810,7126,60.57
,高平里,1824,0,32,0,0,1324,0,3180,70,3250,0,3250,2330,5580,58.24
,凌雲里,1826,0,34,0,0,2148,0,4008,70,4078,0,4078,2158,6236,65.39
,八德里,1966,0,30,0,0,2164,0,4160,66,4226,0,4226,3118,7344,57.54
,三水里,704,0,16,0,0,400,0,1120,34,1154,0,1154,190,1344,85.86
,上林里,2510,0,54,0,0,1984,0,4548,102,4650,0,4650,2902,7552,61.57
,中正里,2212,0,44,0,0,2940,0,5196,76,5272,0,5272,3142,8414,62.66
,龍潭里,1476,0,34,0,0,1184,0,2694,48,2742,0,2742,1016,3758,72.96
,高原里,2398,0,28,0,0,2300,0,4726,88,4814,0,4814,2732,7546,63.8
,九龍里,1802,0,48,0,0,2354,0,4204,126,4330,0,4330,2426,6756,64.09
,中興里,1910,0,36,0,0,2804,0,4750,92,4842,0,4842,2998,7840,61.76
,佳安里,1482,0,36,0,0,2454,0,3972,88,4060,0,4060,1902,5962,68.1
,三和里,1152,0,6,0,0,1102,0,2260,54,2314,0,2314,1522,3836,60.32
,三坑里,1222,0,12,0,0,776,0,2010,36,2046,0,2046,800,2846,71.89
,大平里,1150,0,26,0,0,892,0,2068,32,2100,0,2100,1506,3606,58.24
,三林里,1246,0,28,0,0,1938,0,3212,74,3286,0,3286,1934,5220,62.95
,永興里,1554,0,30,0,0,1728,0,3312,72,3384,0,3384,1916,5300,63.85
,烏樹林里,1482,0,30,0,0,1418,0,2930,82,3012,0,3012,1284,4296,70.11
,百年里,1208,0,30,0,0,2788,0,4026,96,4122,0,4122,2806,6928,59.5
,龍祥里,1392,0,46,0,0,2060,0,3498,74,3572,0,3572,2710,6282,56.86
,聖德里,1698,0,26,0,0,1600,0,3324,88,3412,0,3412,2100,5512,61.9
,龍星里,2012,0,42,0,0,2422,0,4476,76,4552,0,4552,3432,7984,57.01
,上華里,1312,0,40,0,0,2138,0,3490,102,3592,0,3592,2068,5660,63.46
,武漢里,1376,0,18,0,0,1560,0,2954,86,3040,0,3040,1902,4942,61.51
,東興里,1450,0,62,0,0,2874,0,4386,124,4510,0,4510,2898,7408,60.88
,北興里,846,0,16,0,0,1522,0,2384,76,2460,0,2460,1758,4218,58.32
,建林里,1520,0,54,0,0,2832,0,4406,110,4516,0,4516,2388,6904,65.41
,富林里,1546,0,22,0,0,2342,0,3910,108,4018,0,4018,2474,6492,61.89
,總計,49388,0,1028,0,0,59508,0,109924,2486,112410,0,112410,67380,179790,62.52
平鎮區,,97488,0,2098,0,0,103060,0,202646,3762,206408,0,206408,117878,324286,63.65
,雙連里,2634,0,58,0,0,3036,0,5728,124,5852,0,5852,2778,8630,67.81
,高雙里,2744,0,44,0,0,1798,0,4586,58,4644,0,4644,2820,7464,62.22
,復旦里,2334,0,28,0,0,2780,0,5142,74,5216,0,5216,3880,9096,57.34
,廣興里,3118,0,40,0,0,2932,0,6090,112,6202,0,6202,3546,9748,63.62
,義民里,2328,0,62,0,0,2394,0,4784,102,4886,0,4886,3996,8882,55.01
,宋屋里,2096,0,36,0,0,1864,0,3996,68,4064,0,4064,2680,6744,60.26
,新勢里,2402,0,50,0,0,2114,0,4566,80,4646,0,4646,2258,6904,67.29
,新富里,2522,0,50,0,0,2884,0,5456,76,5532,0,5532,5594,11126,49.72
,北勢里,1664,0,40,0,0,1512,0,3216,48,3264,0,3264,1380,4644,70.28
,北興里,2892,0,50,0,0,2388,0,5330,66,5396,0,5396,2282,7678,70.28
,北貴里,2412,0,14,0,0,2154,0,4580,94,4674,0,4674,2722,7396,63.2
,平鎮里,2822,0,70,0,0,2228,0,5120,104,5224,0,5224,2598,7822,66.79
,南勢里,3054,0,74,0,0,2714,0,5842,82,5924,0,5924,4026,9950,59.54
,莊敬里,1700,0,40,0,0,2980,0,4720,122,4842,0,4842,3280,8122,59.62
,山峰里,1236,0,28,0,0,1614,0,2878,34,2912,0,2912,1500,4412,66.0
,湧光里,2828,0,86,0,0,3456,0,6370,120,6490,0,6490,3296,9786,66.32
,龍恩里,1094,0,32,0,0,2308,0,3434,84,3518,0,3518,1778,5296,66.43
,東社里,1562,0,46,0,0,2340,0,3948,72,4020,0,4020,2264,6284,63.97
,龍興里,1040,0,58,0,0,2448,0,3546,80,3626,0,3626,1330,4956,73.16
,貿易里,664,0,16,0,0,1498,0,2178,42,2220,0,2220,1162,3382,65.64
,忠貞里,150,0,8,0,0,462,0,620,14,634,0,634,250,884,71.72
,中正里,460,0,18,0,0,1364,0,1842,54,1896,0,1896,922,2818,67.28
,建安里,2888,0,58,0,0,2414,0,5360,100,5460,0,5460,2422,7882,69.27
,東勢里,3532,0,70,0,0,2762,0,6364,138,6502,0,6502,3098,9600,67.73
,東安里,1126,0,40,0,0,2062,0,3228,56,3284,0,3284,1846,5130,64.02
,新安里,1636,0,70,0,0,2550,0,4256,70,4326,0,4326,2912,7238,59.77
,鎮興里,2150,0,42,0,0,1542,0,3734,66,3800,0,3800,1792,5592,67.95
,義興里,4016,0,84,0,0,3748,0,7848,110,7958,0,7958,3956,11914,66.8
,湧豐里,1102,0,34,0,0,1228,0,2364,60,2424,0,2424,902,3326,72.88
,湧安里,2182,0,48,0,0,2374,0,4604,94,4698,0,4698,2938,7636,61.52
,廣達里,2424,0,40,0,0,1792,0,4256,70,4326,0,4326,2044,6370,67.91
,福林里,1994,0,52,0,0,1748,0,3794,78,3872,0,3872,1842,5714,67.76
,金星里,2542,0,42,0,0,2566,0,5150,82,5232,0,5232,4020,9252,56.55
,廣仁里,2454,0,28,0,0,2494,0,4976,74,5050,0,5050,2880,7930,63.68
,新貴里,2162,0,48,0,0,1666,0,3876,76,3952,0,3952,1878,5830,67.79
,北富里,2524,0,42,0,0,2090,0,4656,84,4740,0,4740,2354,7094,66.82
,新榮里,2886,0,66,0,0,2592,0,5544,138,5682,0,5682,3372,9054,62.76
,華安里,1532,0,46,0,0,2856,0,4434,104,4538,0,4538,3232,7770,58.4
,金陵里,1490,0,26,0,0,1504,0,3020,50,3070,0,3070,1856,4926,62.32
,北安里,1072,0,22,0,0,708,0,1802,44,1846,0,1846,1078,2924,63.13
,北華里,1928,0,40,0,0,2148,0,4116,102,4218,0,4218,2108,6326,66.68
,復興里,2690,0,42,0,0,2568,0,5300,104,5404,0,5404,3364,8768,61.63
,平興里,2260,0,56,0,0,2684,0,5000,80,5080,0,5080,3520,8600,59.07
,新英里,1406,0,34,0,0,2044,0,3484,72,3556,0,3556,2216,5772,61.61
,平安里,2540,0,38,0,0,2196,0,4774,118,4892,0,4892,2406,7298,67.03
,平南里,3196,0,82,0,0,3456,0,6734,82,6816,0,6816,3500,10316,66.07
,總計,97488,0,2098,0,0,103060,0,202646,3762,206408,0,206408,117878,324286,63.65
新屋區,,29620,0,664,0,0,24938,0,55222,986,56208,0,56208,20240,76448,73.52
,新屋里,1844,0,30,0,0,1802,0,3676,60,3736,0,3736,1578,5314,70.3
,新生里,2428,0,38,0,0,2624,0,5090,72,5162,0,5162,2040,7202,71.67
,後湖里,1048,0,20,0,0,990,0,2058,44,2102,0,2102,618,2720,77.28
,清華里,2476,0,44,0,0,2382,0,4902,96,4998,0,4998,1988,6986,71.54
,頭洲里,2748,0,48,0,0,2128,0,4924,96,5020,0,5020,1766,6786,73.98
,埔頂里,1828,0,56,0,0,1592,0,3476,72,3548,0,3548,1284,4832,73.43
,九斗里,1458,0,52,0,0,1140,0,2650,38,2688,0,2688,1600,4288,62.69
,社子里,1144,0,8,0,0,836,0,1988,18,2006,0,2006,600,2606,76.98
,東明里,958,0,36,0,0,894,0,1888,30,1918,0,1918,758,2676,71.67
,石磊里,1472,0,40,0,0,1066,0,2578,48,2626,0,2626,1046,3672,71.51
,下埔里,620,0,28,0,0,428,0,1076,26,1102,0,1102,222,1324,83.23
,下田里,1374,0,16,0,0,1014,0,2404,38,2442,0,2442,898,3340,73.11
,石牌里,708,0,24,0,0,594,0,1326,44,1370,0,1370,328,1698,80.68
,赤欄里,998,0,22,0,0,734,0,1754,28,1782,0,1782,644,2426,73.45
,永興里,738,0,18,0,0,652,0,1408,28,1436,0,1436,408,1844,77.87
,永安里,1780,0,20,0,0,1446,0,3246,56,3302,0,3302,1066,4368,75.6
,笨港里,786,0,18,0,0,742,0,1546,12,1558,0,1558,404,1962,79.41
,深圳里,546,0,16,0,0,508,0,1070,34,1104,0,1104,180,1284,85.98
,蚵間里,706,0,30,0,0,560,0,1296,34,1330,0,1330,342,1672,79.55
,槊榔里,780,0,20,0,0,542,0,1342,10,1352,0,1352,696,2048,66.02
,後庄里,814,0,38,0,0,812,0,1664,48,1712,0,1712,386,2098,81.6
,大坡里,1110,0,14,0,0,716,0,1840,28,1868,0,1868,654,2522,74.07
,望間里,1256,0,28,0,0,736,0,2020,26,2046,0,2046,734,2780,73.6
,總計,29620,0,664,0,0,24938,0,55222,986,56208,0,56208,20240,76448,73.52
觀音區,,37282,0,844,0,0,29278,0,67404,1400,68804,0,68804,28364,97168,70.81
,觀音里,1764,0,40,0,0,1822,0,3626,76,3702,0,3702,1380,5082,72.85
,白玉里,824,0,22,0,0,790,0,1636,38,1674,0,1674,380,2054,81.5
,廣興里,1014,0,36,0,0,858,0,1908,50,1958,0,1958,642,2600,75.31
,大潭里,1164,0,32,0,0,1002,0,2198,44,2242,0,2242,668,2910,77.04
,武威里,736,0,16,0,0,470,0,1222,22,1244,0,1244,372,1616,76.98
,保生里,1418,0,26,0,0,1276,0,2720,76,2796,0,2796,1000,3796,73.66
,三和里,812,0,6,0,0,566,0,1384,30,1414,0,1414,236,1650,85.7
,新興里,624,0,18,0,0,472,0,1114,18,1132,0,1132,250,1382,81.91
,坑尾里,1012,0,46,0,0,850,0,1908,64,1972,0,1972,936,2908,67.81
,金湖里,1744,0,42,0,0,1528,0,3314,74,3388,0,3388,1392,4780,70.88
,藍埔里,1944,0,44,0,0,1278,0,3266,72,3338,0,3338,1138,4476,74.58
,大同里,2074,0,44,0,0,1294,0,3412,48,3460,0,3460,2034,5494,62.98
,大堀里,1060,0,30,0,0,600,0,1690,40,1730,0,1730,952,2682,64.5
,崙坪里,3494,0,52,0,0,2562,0,6108,84,6192,0,6192,2542,8734,70.9
,富源里,2196,0,68,0,0,1970,0,4234,70,4304,0,4304,2248,6552,65.69
,上大里,1616,0,38,0,0,1174,0,2828,88,2916,0,2916,1244,4160,70.1
,新坡里,2364,0,34,0,0,1516,0,3914,72,3986,0,3986,1458,5444,73.22
,廣福里,1768,0,40,0,0,1028,0,2836,60,2896,0,2896,1380,4276,67.73
,塔腳里,672,0,6,0,0,640,0,1318,34,1352,0,1352,570,1922,70.34
,保障里,1480,0,36,0,0,960,0,2476,58,2534,0,2534,1274,3808,66.54
,草漯里,1320,0,34,0,0,894,0,2248,46,2294,0,2294,604,2898,79.16
,樹林里,1682,0,34,0,0,1802,0,3518,90,3608,0,3608,2118,5726,63.01
,富林里,1476,0,34,0,0,1162,0,2672,56,2728,0,2728,812,3540,77.06
,草新里,3024,0,66,0,0,2764,0,5854,90,5944,0,5944,2734,8678,68.5
,總計,37282,0,844,0,0,29278,0,67404,1400,68804,0,68804,28364,97168,70.81
復興區,,3404,0,136,0,0,8970,0,12510,360,12870,0,12870,3932,16802,76.6
,三民里,1220,0,36,0,0,1486,0,2742,78,2820,0,2820,762,3582,78.73
,澤仁里,500,0,32,0,0,1318,0,1850,46,1896,0,1896,578,2474,76.64
,義盛里,120,0,4,0,0,768,0,892,28,920,0,920,298,1218,75.53
,霞雲里,94,0,0,0,0,610,0,704,34,738,0,738,248,986,74.85
,長興里,208,0,10,0,0,620,0,838,22,860,0,860,258,1118,76.92
,三光里,120,0,10,0,0,746,0,876,26,902,0,902,180,1082,83.36
,奎輝里,182,0,8,0,0,670,0,860,20,880,0,880,268,1148,76.66
,華陵里,424,0,6,0,0,1050,0,1480,42,1522,0,1522,626,2148,70.86
,羅浮里,292,0,14,0,0,984,0,1290,38,1328,0,1328,426,1754,75.71
,高義里,244,0,16,0,0,718,0,978,26,1004,0,1004,288,1292,77.71
,總計,3404,0,136,0,0,8970,0,12510,360,12870,0,12870,3932,16802,76.6
