行政區別,村里別,俄鄧．殷艾 Eteng．Ingay,吳春芳,唐惠美,李惠民,林偕文,林志強,林欽明,江愛珍,王仙蓮,王義雄,范織欽 Pasulang．Tomatalate,蔣正仁,蘇佐揚,詹金福,陳姿伶 Amuy ．Muwakay,陳幸富,陳榮基,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
,中原里,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,16.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0,62.0,6.0,68.0,0,68.0,72.0,140.0,48.57
,中泰里,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,6.0,8.0,30.0,0.0,30.0,0,30.0,18.0,48.0,62.5
,中泰里,2.0,8.0,0.0,0.0,4.0,12.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,50.0,2.0,52.0,0,52.0,44.0,96.0,54.17
,南埔里,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,14.0,0,14.0,12.0,26.0,53.85
,南埔里,12.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,4.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,36.0,0.0,36.0,0,36.0,26.0,62.0,58.06
,寶慶里,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,10.0,2.0,12.0,0,12.0,22.0,34.0,35.29
,寶慶里,6.0,2.0,0.0,0.0,6.0,0.0,0.0,4.0,10.0,8.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,40.0,0.0,40.0,0,40.0,42.0,82.0,48.78
,北埔里,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,12.0,0.0,12.0,0,12.0,26.0,38.0,31.58
,北埔里,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,0.0,20.0,0,20.0,42.0,62.0,32.26
,中聖里,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,10.0,4.0,28.0,2.0,30.0,0,30.0,16.0,46.0,65.22
,中聖里,20.0,4.0,0.0,0.0,0.0,24.0,0.0,2.0,10.0,8.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,86.0,0.0,86.0,0,86.0,62.0,148.0,58.11
,龍壽里,0.0,0.0,8.0,18.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,12.0,2.0,56.0,2.0,58.0,0,58.0,34.0,92.0,63.04
,龍壽里,14.0,12.0,0.0,0.0,6.0,2.0,0.0,10.0,4.0,2.0,0.0,0.0,0.0,10.0,24.0,0.0,0.0,84.0,0.0,84.0,0,84.0,88.0,172.0,48.84
,同德里,0.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,18.0,4.0,22.0,0,22.0,30.0,52.0,42.31
,同德里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,2.0,10.0,0,10.0,36.0,46.0,21.74
,明德里,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,18.0,20.0,10.0
,明德里,4.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,28.0,0.0,28.0,0,28.0,42.0,70.0,40.0
,寶安里,0.0,0.0,6.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,8.0,2.0,0.0,0.0,8.0,4.0,48.0,2.0,50.0,0,50.0,62.0,112.0,44.64
,寶安里,26.0,10.0,0.0,0.0,2.0,20.0,0.0,10.0,12.0,6.0,0.0,0.0,0.0,8.0,22.0,0.0,0.0,116.0,6.0,122.0,0,122.0,148.0,270.0,45.19
,瑞慶里,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,10.0,0.0,26.0,0.0,26.0,0,26.0,40.0,66.0,39.39
,瑞慶里,10.0,12.0,0.0,0.0,2.0,4.0,0.0,6.0,0.0,28.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,94.0,2.0,96.0,0,96.0,120.0,216.0,44.44
,三元里,0.0,0.0,0.0,10.0,0.0,0.0,8.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,8.0,0.0,38.0,0.0,38.0,0,38.0,46.0,84.0,45.24
,三元里,0.0,2.0,0.0,0.0,0.0,4.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,48.0,0.0,48.0,0,48.0,54.0,102.0,47.06
,大樹里,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,12.0,16.0,25.0
,大樹里,6.0,14.0,0.0,0.0,0.0,8.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,54.0,2.0,56.0,0,56.0,46.0,102.0,54.9
,大業里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,12.0,18.0,33.33
,大業里,4.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,0.0,20.0,0,20.0,54.0,74.0,27.03
,福元里,0.0,0.0,2.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,28.0,0.0,28.0,0,28.0,8.0,36.0,77.78
,福元里,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,24.0,0.0,24.0,0,24.0,24.0,48.0,50.0
,總計,5352.0,3176.0,4158.0,5726.0,1226.0,3314.0,1456.0,2250.0,3716.0,1990.0,858.0,2212.0,886.0,3034.0,4002.0,5466.0,4588.0,53410.0,1510.0,54920.0,0,54920.0,43526.0,98446.0,55.79
,龍平里,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,8.0,8.0,42.0,2.0,44.0,0,44.0,26.0,70.0,62.86
,龍平里,2.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,32.0,2.0,34.0,0,34.0,22.0,56.0,60.71
,龍昌里,0.0,0.0,10.0,26.0,0.0,0.0,12.0,0.0,0.0,0.0,6.0,10.0,6.0,0.0,0.0,12.0,10.0,92.0,2.0,94.0,0,94.0,58.0,152.0,61.84
,龍昌里,10.0,12.0,0.0,0.0,10.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,58.0,2.0,60.0,0,60.0,58.0,118.0,50.85
,仁德里,0.0,0.0,4.0,24.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,10.0,6.0,68.0,0.0,68.0,0,68.0,26.0,94.0,72.34
,仁德里,4.0,2.0,0.0,0.0,6.0,2.0,0.0,6.0,22.0,10.0,0.0,0.0,0.0,4.0,16.0,0.0,0.0,72.0,2.0,74.0,0,74.0,46.0,120.0,61.67
,永興里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,永興里,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,6.0,8.0,25.0
,內壢里,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,18.0,0.0,18.0,0,18.0,2.0,20.0,90.0
,內壢里,10.0,6.0,0.0,0.0,0.0,2.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,54.0,6.0,60.0,0,60.0,28.0,88.0,68.18
,成功里,0.0,0.0,18.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,0.0,0.0,10.0,8.0,72.0,4.0,76.0,0,76.0,46.0,122.0,62.3
,成功里,4.0,8.0,0.0,0.0,6.0,18.0,0.0,8.0,10.0,6.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,76.0,2.0,78.0,0,78.0,84.0,162.0,48.15
,光明里,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,2.0,10.0,0,10.0,16.0,26.0,38.46
,光明里,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,14.0,0,14.0,12.0,26.0,53.85
,自立里,0.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,8.0,6.0,38.0,12.0,50.0,0,50.0,42.0,92.0,54.35
,自立里,12.0,2.0,0.0,0.0,0.0,16.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,72.0,4.0,76.0,0,76.0,70.0,146.0,52.05
,自強里,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,24.0,2.0,26.0,0,26.0,16.0,42.0,61.9
,自強里,2.0,10.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,32.0,0.0,32.0,0,32.0,50.0,82.0,39.02
,中堅里,0.0,0.0,8.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,14.0,48.0,2.0,50.0,0,50.0,34.0,84.0,59.52
,中堅里,2.0,2.0,0.0,0.0,0.0,10.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,46.0,0.0,46.0,0,46.0,52.0,98.0,46.94
,龍興里,0.0,0.0,4.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,22.0,2.0,24.0,0,24.0,34.0,58.0,41.38
,龍興里,2.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,34.0,2.0,36.0,0,36.0,32.0,68.0,52.94
,仁美里,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,4.0,0.0,0.0,4.0,2.0,38.0,0.0,38.0,0,38.0,62.0,100.0,38.0
,仁美里,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,20.0,0,20.0,74.0,94.0,21.28
,仁愛里,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,6.0,10.0,34.0,4.0,38.0,0,38.0,24.0,62.0,61.29
,仁愛里,8.0,2.0,0.0,0.0,2.0,4.0,0.0,4.0,8.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,34.0,0.0,34.0,0,34.0,32.0,66.0,51.52
,新街里,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,12.0,0,12.0,10.0,22.0,54.55
,新街里,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,12.0,16.0,25.0
,中央里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,8.0,10.0,20.0
,中央里,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,20.0,0,20.0,2.0,22.0,90.91
,普仁里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,12.0,0,12.0,18.0,30.0,40.0
,普仁里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,6.0,0,6.0,18.0,24.0,25.0
,普義里,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,26.0,0.0,26.0,0,26.0,56.0,82.0,31.71
,普義里,4.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,12.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,36.0,0.0,36.0,0,36.0,132.0,168.0,21.43
,忠義里,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,10.0,0,10.0,14.0,24.0,41.67
,忠義里,4.0,2.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,24.0,0.0,24.0,0,24.0,24.0,48.0,50.0
,中正里,0.0,0.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,2.0,0.0,0.0,8.0,24.0,96.0,2.0,98.0,0,98.0,72.0,170.0,57.65
,中正里,20.0,6.0,0.0,0.0,4.0,8.0,0.0,10.0,40.0,8.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,118.0,4.0,122.0,0,122.0,120.0,242.0,50.41
,興仁里,0.0,0.0,4.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,24.0,0.0,24.0,0,24.0,20.0,44.0,54.55
,興仁里,6.0,8.0,0.0,0.0,2.0,4.0,0.0,4.0,8.0,8.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,56.0,2.0,58.0,0,58.0,36.0,94.0,61.7
,東興里,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,6.0,12.0,50.0
,東興里,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0,10.0,16.0,26.0,38.46
,洽溪里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,12.0,2.0,14.0,0,14.0,4.0,18.0,77.78
,洽溪里,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,26.0,2.0,28.0,0,28.0,46.0,74.0,37.84
,篤行里,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,6.0,16.0,0.0,16.0,0,16.0,10.0,26.0,61.54
,篤行里,4.0,4.0,0.0,0.0,6.0,6.0,0.0,8.0,6.0,2.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,52.0,0.0,52.0,0,52.0,58.0,110.0,47.27
,新明里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,8.0,26.0,2.0,28.0,0,28.0,24.0,52.0,53.85
,新明里,0.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,18.0,0.0,18.0,0,18.0,14.0,32.0,56.25
,新興里,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,22.0,0.0,22.0,0,22.0,14.0,36.0,61.11
,新興里,2.0,8.0,0.0,0.0,0.0,4.0,0.0,2.0,24.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,46.0,2.0,48.0,0,48.0,32.0,80.0,60.0
,中原里,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0,12.0,26.0,38.0,31.58
,中原里,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,0.0,20.0,0,20.0,28.0,48.0,41.67
,內定里,0.0,0.0,0.0,36.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,6.0,2.0,52.0,0.0,52.0,0,52.0,24.0,76.0,68.42
,內定里,12.0,14.0,0.0,0.0,2.0,6.0,0.0,6.0,38.0,6.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,100.0,2.0,102.0,0,102.0,70.0,172.0,59.3
,中壢里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,中壢里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,2.0,0.0
,龍岡里,0.0,0.0,20.0,28.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,16.0,8.0,82.0,0.0,82.0,0,82.0,56.0,138.0,59.42
,龍岡里,12.0,2.0,0.0,0.0,2.0,20.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,58.0,4.0,62.0,0,62.0,102.0,164.0,37.8
,仁祥里,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,2.0,44.0,4.0,48.0,0,48.0,24.0,72.0,66.67
,仁祥里,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,6.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,50.0,0.0,50.0,0,50.0,42.0,92.0,54.35
,水尾里,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,16.0,0.0,16.0,0,16.0,14.0,30.0,53.33
,水尾里,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,18.0,2.0,20.0,0,20.0,4.0,24.0,83.33
,青埔里,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,10.0,4.0,24.0,0.0,24.0,0,24.0,12.0,36.0,66.67
,青埔里,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,20.0,0.0,20.0,0,20.0,32.0,52.0,38.46
,復興里,0.0,0.0,30.0,48.0,0.0,0.0,16.0,0.0,0.0,0.0,4.0,8.0,2.0,0.0,0.0,18.0,12.0,138.0,0.0,138.0,0,138.0,132.0,270.0,51.11
,復興里,6.0,18.0,0.0,0.0,6.0,20.0,0.0,8.0,62.0,20.0,0.0,0.0,0.0,14.0,42.0,0.0,0.0,196.0,2.0,198.0,0,198.0,202.0,400.0,49.5
,文化里,0.0,0.0,12.0,14.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,4.0,2.0,48.0,4.0,52.0,0,52.0,36.0,88.0,59.09
,文化里,2.0,6.0,0.0,0.0,0.0,16.0,0.0,6.0,38.0,8.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,102.0,0.0,102.0,0,102.0,120.0,222.0,45.95
,興國里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0,2.0,2.0,4.0,50.0
,興國里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,10.0,0.0,10.0,0,10.0,12.0,22.0,45.45
,忠福里,0.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,20.0,0.0,20.0,0,20.0,18.0,38.0,52.63
,忠福里,8.0,2.0,0.0,0.0,0.0,6.0,0.0,8.0,14.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,46.0,2.0,48.0,0,48.0,66.0,114.0,42.11
,信義里,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,20.0,0.0,20.0,0,20.0,12.0,32.0,62.5
,信義里,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0,12.0,12.0,24.0,50.0
,石頭里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,8.0,0,8.0,0.0,8.0,100.0
,石頭里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,4.0,6.0,33.33
,龍東里,0.0,0.0,10.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,16.0,6.0,52.0,2.0,54.0,0,54.0,52.0,106.0,50.94
,龍東里,4.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,2.0,32.0,0,32.0,62.0,94.0,34.04
,中建里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,2.0,6.0,66.67
,中建里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,4.0,0.0
,興南里,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,0.0,12.0,0,12.0,16.0,28.0,42.86
,興南里,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,8.0,0,8.0,30.0,38.0,21.05
,後寮里,0.0,0.0,16.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,4.0,10.0,0.0,0.0,4.0,14.0,70.0,0.0,70.0,0,70.0,58.0,128.0,54.69
,後寮里,6.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,40.0,0.0,40.0,0,40.0,58.0,98.0,40.82
,過嶺里,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,8.0,0,8.0,12.0,20.0,40.0
,過嶺里,4.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,0,22.0,26.0,48.0,45.83
,五權里,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,4.0,0,4.0,26.0,30.0,13.33
,五權里,2.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,12.0,0,12.0,14.0,26.0,46.15
,舊明里,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,2.0,4.0,50.0
,舊明里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,2.0,4.0,50.0
,芝芭里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,0.0,8.0,0,8.0,8.0,16.0,50.0
,芝芭里,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,10.0,0,10.0,20.0,30.0,33.33
,月眉里,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,20.0,0.0,20.0,0,20.0,10.0,30.0,66.67
,月眉里,16.0,2.0,0.0,0.0,2.0,8.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,40.0,0.0,40.0,0,40.0,36.0,76.0,52.63
,三民里,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,2.0,14.0,0.0,14.0,0,14.0,6.0,20.0,70.0
,三民里,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,0.0,4.0,100.0
,山東里,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,0.0,4.0,100.0
,山東里,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,8.0,0,8.0,20.0,28.0,28.57
,中榮里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,2.0,0.0
,中榮里,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,0.0,2.0,100.0
,內厝里,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,10.0,0.0,10.0,0,10.0,20.0,30.0,33.33
,內厝里,4.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,30.0,0.0,30.0,0,30.0,34.0,64.0,46.88
