行政區別,村里別,1_柯文哲/吳欣盈,68_1_黨籍,2_賴清德/蕭美琴,68_2_黨籍,3_侯友宜/趙少康,68_3_黨籍,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
桃園市桃園區,青溪里,2378,無黨籍及未經政黨推薦,3160,民主進步黨,2262,中國國民黨,7800,44,7844,0,7844,2622,10466,74.95
桃園市桃園區,朝陽里,666,無黨籍及未經政黨推薦,1204,民主進步黨,856,中國國民黨,2726,20,2746,0,2746,1088,3834,71.62
桃園市桃園區,中興里,2440,無黨籍及未經政黨推薦,3566,民主進步黨,2630,中國國民黨,8636,36,8672,0,8672,2866,11538,75.16
桃園市桃園區,豐林里,2468,無黨籍及未經政黨推薦,3428,民主進步黨,3052,中國國民黨,8948,36,8984,0,8984,3086,12070,74.43
桃園市桃園區,建國里,1916,無黨籍及未經政黨推薦,2814,民主進步黨,2434,中國國民黨,7164,44,7208,0,7208,2688,9896,72.84
桃園市桃園區,大豐里,1930,無黨籍及未經政黨推薦,2730,民主進步黨,2222,中國國民黨,6882,36,6918,0,6918,2624,9542,72.5
桃園市桃園區,福安里,1520,無黨籍及未經政黨推薦,2296,民主進步黨,2038,中國國民黨,5854,44,5898,0,5898,2132,8030,73.45
桃園市桃園區,三民里,1718,無黨籍及未經政黨推薦,2000,民主進步黨,2456,中國國民黨,6174,36,6210,0,6210,1974,8184,75.88
桃園市桃園區,大興里,1924,無黨籍及未經政黨推薦,2960,民主進步黨,2366,中國國民黨,7250,38,7288,0,7288,3274,10562,69.0
桃園市桃園區,春日里,2682,無黨籍及未經政黨推薦,3090,民主進步黨,2574,中國國民黨,8346,54,8400,0,8400,3568,11968,70.19
桃園市桃園區,信光里,2994,無黨籍及未經政黨推薦,3912,民主進步黨,3092,中國國民黨,9998,56,10054,0,10054,3714,13768,73.02
桃園市桃園區,中寧里,2644,無黨籍及未經政黨推薦,2994,民主進步黨,3060,中國國民黨,8698,50,8748,0,8748,3600,12348,70.85
桃園市桃園區,同安里,4094,無黨籍及未經政黨推薦,5442,民主進步黨,5060,中國國民黨,14596,110,14706,0,14706,5510,20216,72.74
桃園市桃園區,莊敬里,3676,無黨籍及未經政黨推薦,4262,民主進步黨,4812,中國國民黨,12750,62,12812,0,12812,4868,17680,72.47
桃園市桃園區,文中里,3126,無黨籍及未經政黨推薦,3040,民主進步黨,2598,中國國民黨,8764,70,8834,0,8834,2696,11530,76.62
桃園市桃園區,泰山里,1348,無黨籍及未經政黨推薦,2012,民主進步黨,1806,中國國民黨,5166,20,5186,0,5186,1896,7082,73.23
桃園市桃園區,中路里,1620,無黨籍及未經政黨推薦,2146,民主進步黨,2030,中國國民黨,5796,40,5836,0,5836,2012,7848,74.36
桃園市桃園區,中德里,2774,無黨籍及未經政黨推薦,3428,民主進步黨,3060,中國國民黨,9262,60,9322,0,9322,3446,12768,73.01
桃園市桃園區,龍祥里,2350,無黨籍及未經政黨推薦,2140,民主進步黨,2614,中國國民黨,7104,44,7148,0,7148,2826,9974,71.67
桃園市桃園區,大有里,3128,無黨籍及未經政黨推薦,3020,民主進步黨,3192,中國國民黨,9340,54,9394,0,9394,3746,13140,71.49
桃園市桃園區,寶山里,1846,無黨籍及未經政黨推薦,2078,民主進步黨,2068,中國國民黨,5992,32,6024,0,6024,2282,8306,72.53
桃園市桃園區,龍鳳里,3448,無黨籍及未經政黨推薦,3512,民主進步黨,3870,中國國民黨,10830,64,10894,0,10894,8888,19782,55.07
桃園市桃園區,龍安里,2856,無黨籍及未經政黨推薦,2614,民主進步黨,2558,中國國民黨,8028,38,8066,0,8066,2970,11036,73.09
桃園市桃園區,自強里,3222,無黨籍及未經政黨推薦,3886,民主進步黨,4008,中國國民黨,11116,82,11198,0,11198,3754,14952,74.89
桃園市桃園區,中信里,2234,無黨籍及未經政黨推薦,2874,民主進步黨,2762,中國國民黨,7870,48,7918,0,7918,3210,11128,71.15
桃園市桃園區,長德里,1996,無黨籍及未經政黨推薦,2866,民主進步黨,2190,中國國民黨,7052,40,7092,0,7092,2506,9598,73.89
桃園市桃園區,中平里,2004,無黨籍及未經政黨推薦,2364,民主進步黨,2340,中國國民黨,6708,42,6750,0,6750,2508,9258,72.91
桃園市桃園區,中原里,2150,無黨籍及未經政黨推薦,2256,民主進步黨,2396,中國國民黨,6802,34,6836,0,6836,2196,9032,75.69
桃園市桃園區,中泰里,1810,無黨籍及未經政黨推薦,1972,民主進步黨,2258,中國國民黨,6040,42,6082,0,6082,2124,8206,74.12
桃園市桃園區,南埔里,2400,無黨籍及未經政黨推薦,2998,民主進步黨,2404,中國國民黨,7802,38,7840,0,7840,2690,10530,74.45
桃園市桃園區,寶慶里,2848,無黨籍及未經政黨推薦,3006,民主進步黨,3130,中國國民黨,8984,50,9034,0,9034,3230,12264,73.66
桃園市桃園區,北埔里,2168,無黨籍及未經政黨推薦,2276,民主進步黨,2394,中國國民黨,6838,48,6886,0,6886,2630,9516,72.36
桃園市桃園區,中聖里,2286,無黨籍及未經政黨推薦,2392,民主進步黨,3094,中國國民黨,7772,40,7812,0,7812,3058,10870,71.87
桃園市桃園區,龍壽里,3308,無黨籍及未經政黨推薦,3284,民主進步黨,2936,中國國民黨,9528,54,9582,0,9582,3508,13090,73.2
桃園市桃園區,同德里,2582,無黨籍及未經政黨推薦,3030,民主進步黨,3246,中國國民黨,8858,48,8906,0,8906,3054,11960,74.46
桃園市桃園區,明德里,1270,無黨籍及未經政黨推薦,1578,民主進步黨,1750,中國國民黨,4598,32,4630,0,4630,1642,6272,73.82
桃園市桃園區,寶安里,3580,無黨籍及未經政黨推薦,3836,民主進步黨,4014,中國國民黨,11430,78,11508,0,11508,4572,16080,71.57
桃園市桃園區,瑞慶里,2712,無黨籍及未經政黨推薦,2750,民主進步黨,2820,中國國民黨,8282,42,8324,0,8324,3478,11802,70.53
桃園市桃園區,三元里,1774,無黨籍及未經政黨推薦,1932,民主進步黨,1900,中國國民黨,5606,36,5642,0,5642,2268,7910,71.33
桃園市桃園區,大樹里,1620,無黨籍及未經政黨推薦,2124,民主進步黨,1748,中國國民黨,5492,36,5528,0,5528,2088,7616,72.58
桃園市桃園區,大業里,2222,無黨籍及未經政黨推薦,2538,民主進步黨,2500,中國國民黨,7260,48,7308,0,7308,2676,9984,73.2
桃園市桃園區,福元里,2296,無黨籍及未經政黨推薦,2196,民主進步黨,2324,中國國民黨,6816,44,6860,0,6860,2414,9274,73.97
桃園市桃園區,經國里,2202,無黨籍及未經政黨推薦,2458,民主進步黨,2674,中國國民黨,7334,50,7384,0,7384,2650,10034,73.59
桃園市桃園區,檜樂里,2690,無黨籍及未經政黨推薦,2714,民主進步黨,3200,中國國民黨,8604,44,8648,0,8648,3506,12154,71.15
桃園市桃園區,寶民里,1900,無黨籍及未經政黨推薦,1882,民主進步黨,1942,中國國民黨,5724,46,5770,0,5770,2678,8448,68.3
桃園市中壢區,龍平里,1030,無黨籍及未經政黨推薦,762,民主進步黨,2172,中國國民黨,3964,28,3992,0,3992,1574,5566,71.72
桃園市中壢區,龍昌里,2736,無黨籍及未經政黨推薦,2232,民主進步黨,3610,中國國民黨,8578,62,8640,0,8640,3390,12030,71.82
桃園市中壢區,仁德里,1290,無黨籍及未經政黨推薦,1136,民主進步黨,1904,中國國民黨,4330,44,4374,0,4374,1720,6094,71.78
桃園市中壢區,永興里,290,無黨籍及未經政黨推薦,516,民主進步黨,448,中國國民黨,1254,6,1260,0,1260,498,1758,71.67
桃園市中壢區,內壢里,854,無黨籍及未經政黨推薦,882,民主進步黨,1258,中國國民黨,2994,22,3016,0,3016,1294,4310,69.98
桃園市中壢區,成功里,2088,無黨籍及未經政黨推薦,1822,民主進步黨,2228,中國國民黨,6138,42,6180,0,6180,2548,8728,70.81
桃園市中壢區,光明里,2128,無黨籍及未經政黨推薦,2576,民主進步黨,2920,中國國民黨,7624,44,7668,0,7668,2764,10432,73.5
桃園市中壢區,自立里,2100,無黨籍及未經政黨推薦,1008,民主進步黨,4102,中國國民黨,7210,74,7284,0,7284,2732,10016,72.72
桃園市中壢區,自強里,1462,無黨籍及未經政黨推薦,1318,民主進步黨,2184,中國國民黨,4964,34,4998,0,4998,1754,6752,74.02
桃園市中壢區,中堅里,1656,無黨籍及未經政黨推薦,1332,民主進步黨,2330,中國國民黨,5318,58,5376,0,5376,2060,7436,72.3
桃園市中壢區,龍興里,1862,無黨籍及未經政黨推薦,2006,民主進步黨,2254,中國國民黨,6122,22,6144,0,6144,2232,8376,73.35
桃園市中壢區,仁美里,2398,無黨籍及未經政黨推薦,2380,民主進步黨,3204,中國國民黨,7982,42,8024,0,8024,2928,10952,73.27
桃園市中壢區,仁愛里,1270,無黨籍及未經政黨推薦,1466,民主進步黨,1604,中國國民黨,4340,24,4364,0,4364,1504,5868,74.37
桃園市中壢區,新街里,940,無黨籍及未經政黨推薦,1160,民主進步黨,1226,中國國民黨,3326,30,3356,0,3356,1324,4680,71.71
桃園市中壢區,中央里,1246,無黨籍及未經政黨推薦,1888,民主進步黨,1862,中國國民黨,4996,34,5030,0,5030,1658,6688,75.21
桃園市中壢區,普仁里,1626,無黨籍及未經政黨推薦,1910,民主進步黨,2084,中國國民黨,5620,44,5664,0,5664,2758,8422,67.25
桃園市中壢區,普義里,1600,無黨籍及未經政黨推薦,1778,民主進步黨,2334,中國國民黨,5712,38,5750,0,5750,5510,11260,51.07
桃園市中壢區,忠義里,1892,無黨籍及未經政黨推薦,1856,民主進步黨,2002,中國國民黨,5750,34,5784,0,5784,2208,7992,72.37
桃園市中壢區,中正里,2388,無黨籍及未經政黨推薦,2004,民主進步黨,2874,中國國民黨,7266,50,7316,0,7316,2980,10296,71.06
桃園市中壢區,興仁里,1400,無黨籍及未經政黨推薦,1414,民主進步黨,1834,中國國民黨,4648,48,4696,0,4696,2106,6802,69.04
桃園市中壢區,東興里,1342,無黨籍及未經政黨推薦,1794,民主進步黨,1710,中國國民黨,4846,22,4868,0,4868,1634,6502,74.87
桃園市中壢區,洽溪里,2920,無黨籍及未經政黨推薦,2976,民主進步黨,1914,中國國民黨,7810,48,7858,0,7858,2694,10552,74.47
桃園市中壢區,篤行里,1342,無黨籍及未經政黨推薦,1102,民主進步黨,1424,中國國民黨,3868,30,3898,0,3898,1452,5350,72.86
桃園市中壢區,新明里,1520,無黨籍及未經政黨推薦,2094,民主進步黨,1662,中國國民黨,5276,28,5304,0,5304,1948,7252,73.14
桃園市中壢區,新興里,1508,無黨籍及未經政黨推薦,1900,民主進步黨,1900,中國國民黨,5308,22,5330,0,5330,1822,7152,74.52
桃園市中壢區,中原里,1464,無黨籍及未經政黨推薦,1708,民主進步黨,1992,中國國民黨,5164,32,5196,0,5196,1854,7050,73.7
桃園市中壢區,內定里,3260,無黨籍及未經政黨推薦,4116,民主進步黨,2930,中國國民黨,10306,70,10376,0,10376,3452,13828,75.04
桃園市中壢區,中壢里,274,無黨籍及未經政黨推薦,380,民主進步黨,342,中國國民黨,996,8,1004,0,1004,332,1336,75.15
桃園市中壢區,龍岡里,1866,無黨籍及未經政黨推薦,1676,民主進步黨,3046,中國國民黨,6588,60,6648,0,6648,2252,8900,74.7
桃園市中壢區,仁祥里,1152,無黨籍及未經政黨推薦,944,民主進步黨,1858,中國國民黨,3954,20,3974,0,3974,1486,5460,72.78
桃園市中壢區,水尾里,1622,無黨籍及未經政黨推薦,2020,民主進步黨,1666,中國國民黨,5308,42,5350,0,5350,1906,7256,73.73
桃園市中壢區,青埔里,5340,無黨籍及未經政黨推薦,4950,民主進步黨,3724,中國國民黨,14014,58,14072,0,14072,4670,18742,75.08
桃園市中壢區,復興里,2070,無黨籍及未經政黨推薦,1778,民主進步黨,1622,中國國民黨,5470,42,5512,0,5512,2224,7736,71.25
桃園市中壢區,文化里,4090,無黨籍及未經政黨推薦,4332,民主進步黨,4340,中國國民黨,12762,68,12830,0,12830,4440,17270,74.29
桃園市中壢區,興國里,786,無黨籍及未經政黨推薦,1036,民主進步黨,948,中國國民黨,2770,26,2796,0,2796,876,3672,76.14
桃園市中壢區,忠福里,1980,無黨籍及未經政黨推薦,2054,民主進步黨,1960,中國國民黨,5994,28,6022,0,6022,2044,8066,74.66
桃園市中壢區,信義里,2020,無黨籍及未經政黨推薦,2148,民主進步黨,2370,中國國民黨,6538,28,6566,0,6566,1996,8562,76.69
桃園市中壢區,石頭里,532,無黨籍及未經政黨推薦,890,民主進步黨,790,中國國民黨,2212,18,2230,0,2230,914,3144,70.93
桃園市中壢區,龍東里,2072,無黨籍及未經政黨推薦,1274,民主進步黨,3640,中國國民黨,6986,36,7022,0,7022,2606,9628,72.93
桃園市中壢區,中建里,328,無黨籍及未經政黨推薦,638,民主進步黨,434,中國國民黨,1400,8,1408,0,1408,582,1990,70.75
桃園市中壢區,興南里,1174,無黨籍及未經政黨推薦,1444,民主進步黨,1626,中國國民黨,4244,30,4274,0,4274,1668,5942,71.93
桃園市中壢區,後寮里,2218,無黨籍及未經政黨推薦,2140,民主進步黨,2544,中國國民黨,6902,38,6940,0,6940,3000,9940,69.82
桃園市中壢區,過嶺里,4738,無黨籍及未經政黨推薦,4566,民主進步黨,3420,中國國民黨,12724,84,12808,0,12808,4412,17220,74.38
桃園市中壢區,五權里,2902,無黨籍及未經政黨推薦,3550,民主進步黨,2874,中國國民黨,9326,50,9376,0,9376,3104,12480,75.13
桃園市中壢區,舊明里,466,無黨籍及未經政黨推薦,898,民主進步黨,648,中國國民黨,2012,10,2022,0,2022,690,2712,74.56
桃園市中壢區,芝芭里,2110,無黨籍及未經政黨推薦,3170,民主進步黨,1906,中國國民黨,7186,36,7222,0,7222,2628,9850,73.32
桃園市中壢區,月眉里,2710,無黨籍及未經政黨推薦,4060,民主進步黨,1806,中國國民黨,8576,50,8626,0,8626,3066,11692,73.78
桃園市中壢區,三民里,1354,無黨籍及未經政黨推薦,2046,民主進步黨,1370,中國國民黨,4770,38,4808,0,4808,1670,6478,74.22
桃園市中壢區,山東里,1514,無黨籍及未經政黨推薦,2804,民主進步黨,1196,中國國民黨,5514,34,5548,0,5548,1954,7502,73.95
桃園市中壢區,中榮里,324,無黨籍及未經政黨推薦,490,民主進步黨,344,中國國民黨,1158,12,1170,0,1170,420,1590,73.58
桃園市中壢區,內厝里,2030,無黨籍及未經政黨推薦,3144,民主進步黨,1898,中國國民黨,7072,56,7128,0,7128,2338,9466,75.3
桃園市中壢區,振興里,2064,無黨籍及未經政黨推薦,2188,民主進步黨,2688,中國國民黨,6940,38,6978,0,6978,2390,9368,74.49
桃園市中壢區,普慶里,1158,無黨籍及未經政黨推薦,1300,民主進步黨,1498,中國國民黨,3956,18,3974,0,3974,1276,5250,75.7
桃園市中壢區,興和里,1112,無黨籍及未經政黨推薦,1796,民主進步黨,1228,中國國民黨,4136,14,4150,0,4150,1150,5300,78.3
桃園市中壢區,永光里,2384,無黨籍及未經政黨推薦,2874,民主進步黨,2604,中國國民黨,7862,44,7906,0,7906,2936,10842,72.92
桃園市中壢區,復華里,2582,無黨籍及未經政黨推薦,2622,民主進步黨,2888,中國國民黨,8092,40,8132,0,8132,2716,10848,74.96
桃園市中壢區,忠孝里,2254,無黨籍及未經政黨推薦,2062,民主進步黨,2430,中國國民黨,6746,42,6788,0,6788,2298,9086,74.71
桃園市中壢區,福德里,1186,無黨籍及未經政黨推薦,1250,民主進步黨,1666,中國國民黨,4102,30,4132,0,4132,1354,5486,75.32
桃園市中壢區,和平里,1164,無黨籍及未經政黨推薦,1190,民主進步黨,1388,中國國民黨,3742,16,3758,0,3758,1192,4950,75.92
桃園市中壢區,普忠里,1370,無黨籍及未經政黨推薦,1518,民主進步黨,1726,中國國民黨,4614,36,4650,0,4650,1694,6344,73.3
桃園市中壢區,普強里,1674,無黨籍及未經政黨推薦,1630,民主進步黨,2048,中國國民黨,5352,36,5388,0,5388,1728,7116,75.72
桃園市中壢區,明德里,2126,無黨籍及未經政黨推薦,2368,民主進步黨,2360,中國國民黨,6854,32,6886,0,6886,2188,9074,75.89
桃園市中壢區,至善里,1714,無黨籍及未經政黨推薦,1288,民主進步黨,2246,中國國民黨,5248,44,5292,0,5292,2220,7512,70.45
桃園市中壢區,五福里,1464,無黨籍及未經政黨推薦,2064,民主進步黨,1626,中國國民黨,5154,44,5198,0,5198,1794,6992,74.34
桃園市中壢區,龍德里,1810,無黨籍及未經政黨推薦,1848,民主進步黨,2506,中國國民黨,6164,40,6204,0,6204,1828,8032,77.24
桃園市中壢區,正義里,1850,無黨籍及未經政黨推薦,2148,民主進步黨,2104,中國國民黨,6102,48,6150,0,6150,2184,8334,73.79
桃園市中壢區,龍安里,794,無黨籍及未經政黨推薦,576,民主進步黨,1654,中國國民黨,3024,34,3058,0,3058,872,3930,77.81
桃園市中壢區,中山里,2166,無黨籍及未經政黨推薦,1696,民主進步黨,2702,中國國民黨,6564,18,6582,0,6582,2718,9300,70.77
桃園市中壢區,德義里,1028,無黨籍及未經政黨推薦,1256,民主進步黨,1362,中國國民黨,3646,20,3666,0,3666,1252,4918,74.54
桃園市中壢區,仁義里,1702,無黨籍及未經政黨推薦,1984,民主進步黨,1862,中國國民黨,5548,30,5578,0,5578,1996,7574,73.65
桃園市中壢區,華勛里,1906,無黨籍及未經政黨推薦,1210,民主進步黨,2404,中國國民黨,5520,24,5544,0,5544,2244,7788,71.19
桃園市中壢區,仁福里,2032,無黨籍及未經政黨推薦,1768,民主進步黨,2796,中國國民黨,6596,70,6666,0,6666,2716,9382,71.05
桃園市中壢區,幸福里,2934,無黨籍及未經政黨推薦,2850,民主進步黨,2938,中國國民黨,8722,54,8776,0,8776,3306,12082,72.64
桃園市中壢區,永福里,2512,無黨籍及未經政黨推薦,3026,民主進步黨,2636,中國國民黨,8174,40,8214,0,8214,2602,10816,75.94
桃園市中壢區,仁和里,1680,無黨籍及未經政黨推薦,1392,民主進步黨,2058,中國國民黨,5130,24,5154,0,5154,1868,7022,73.4
桃園市中壢區,華愛里,1560,無黨籍及未經政黨推薦,1406,民主進步黨,2044,中國國民黨,5010,32,5042,0,5042,1904,6946,72.59
桃園市中壢區,莊敬里,1392,無黨籍及未經政黨推薦,914,民主進步黨,2628,中國國民黨,4934,40,4974,0,4974,1736,6710,74.13
桃園市中壢區,自治里,1482,無黨籍及未經政黨推薦,1020,民主進步黨,2728,中國國民黨,5230,30,5260,0,5260,1952,7212,72.93
桃園市中壢區,健行里,1858,無黨籍及未經政黨推薦,2132,民主進步黨,2384,中國國民黨,6374,50,6424,0,6424,2228,8652,74.25
桃園市中壢區,興平里,920,無黨籍及未經政黨推薦,1590,民主進步黨,1136,中國國民黨,3646,10,3656,0,3656,1048,4704,77.72
桃園市中壢區,中興里,1638,無黨籍及未經政黨推薦,1344,民主進步黨,1906,中國國民黨,4888,30,4918,0,4918,1932,6850,71.8
桃園市中壢區,龍慈里,2288,無黨籍及未經政黨推薦,1778,民主進步黨,2836,中國國民黨,6902,48,6950,0,6950,2608,9558,72.71
桃園市中壢區,自信里,2582,無黨籍及未經政黨推薦,2118,民主進步黨,3356,中國國民黨,8056,36,8092,0,8092,2956,11048,73.24
桃園市中壢區,林森里,1752,無黨籍及未經政黨推薦,1834,民主進步黨,2136,中國國民黨,5722,32,5754,0,5754,1806,7560,76.11
桃園市中壢區,金華里,1724,無黨籍及未經政黨推薦,1820,民主進步黨,2666,中國國民黨,6210,30,6240,0,6240,1840,8080,77.23
桃園市中壢區,青溪里,1740,無黨籍及未經政黨推薦,1874,民主進步黨,1490,中國國民黨,5104,28,5132,0,5132,1566,6698,76.62
桃園市中壢區,興華里,2906,無黨籍及未經政黨推薦,2544,民主進步黨,2962,中國國民黨,8412,58,8470,0,8470,3180,11650,72.7
桃園市中壢區,興福里,1718,無黨籍及未經政黨推薦,2018,民主進步黨,1840,中國國民黨,5576,40,5616,0,5616,1900,7516,74.72
桃園市大溪區,興和里,454,無黨籍及未經政黨推薦,1010,民主進步黨,548,中國國民黨,2012,8,2020,0,2020,704,2724,74.16
桃園市大溪區,福仁里,296,無黨籍及未經政黨推薦,796,民主進步黨,316,中國國民黨,1408,10,1418,0,1418,460,1878,75.51
桃園市大溪區,一心里,1794,無黨籍及未經政黨推薦,2736,民主進步黨,1782,中國國民黨,6312,22,6334,0,6334,3070,9404,67.35
桃園市大溪區,一德里,1986,無黨籍及未經政黨推薦,3454,民主進步黨,2068,中國國民黨,7508,78,7586,0,7586,3344,10930,69.41
桃園市大溪區,月眉里,450,無黨籍及未經政黨推薦,906,民主進步黨,372,中國國民黨,1728,4,1732,0,1732,664,2396,72.29
桃園市大溪區,永福里,260,無黨籍及未經政黨推薦,736,民主進步黨,300,中國國民黨,1296,10,1306,0,1306,520,1826,71.52
桃園市大溪區,美華里,1096,無黨籍及未經政黨推薦,2150,民主進步黨,1048,中國國民黨,4294,32,4326,0,4326,1658,5984,72.29
桃園市大溪區,福安里,576,無黨籍及未經政黨推薦,1762,民主進步黨,726,中國國民黨,3064,22,3086,0,3086,1210,4296,71.83
桃園市大溪區,復興里,240,無黨籍及未經政黨推薦,628,民主進步黨,288,中國國民黨,1156,12,1168,0,1168,506,1674,69.77
桃園市大溪區,新峰里,192,無黨籍及未經政黨推薦,562,民主進步黨,296,中國國民黨,1050,8,1058,0,1058,464,1522,69.51
桃園市大溪區,康安里,344,無黨籍及未經政黨推薦,1040,民主進步黨,442,中國國民黨,1826,12,1838,0,1838,638,2476,74.23
桃園市大溪區,義和里,530,無黨籍及未經政黨推薦,1296,民主進步黨,604,中國國民黨,2430,4,2434,0,2434,938,3372,72.18
桃園市大溪區,瑞興里,854,無黨籍及未經政黨推薦,1680,民主進步黨,1006,中國國民黨,3540,26,3566,0,3566,1690,5256,67.85
桃園市大溪區,中新里,518,無黨籍及未經政黨推薦,1170,民主進步黨,550,中國國民黨,2238,14,2252,0,2252,704,2956,76.18
桃園市大溪區,仁義里,898,無黨籍及未經政黨推薦,810,民主進步黨,1796,中國國民黨,3504,34,3538,0,3538,1988,5526,64.02
