行政區別,村里別,1_宋楚瑜/余湘,10-005_1_黨籍,2_韓國瑜/張善政,10-005_2_黨籍,3_蔡英文/賴清德,10-005_3_黨籍,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
苗栗市,文聖里,238,親民黨,2770,中國國民黨,1982,民主進步黨,4990,46,5036,0,5036,1774,6810,73.95
苑裡鎮,苑東里,120,親民黨,1150,中國國民黨,1870,民主進步黨,3140,30,3170,0,3170,994,4164,76.13
苑裡鎮,苑南里,106,親民黨,798,中國國民黨,1220,民主進步黨,2124,18,2142,0,2142,778,2920,73.36
苑裡鎮,苑北里,52,親民黨,440,中國國民黨,810,民主進步黨,1302,2,1304,0,1304,426,1730,75.38
苑裡鎮,西平里,90,親民黨,698,中國國民黨,1454,民主進步黨,2242,28,2270,0,2270,756,3026,75.02
苑裡鎮,苑港里,86,親民黨,408,中國國民黨,1258,民主進步黨,1752,14,1766,0,1766,602,2368,74.58
苑裡鎮,西勢里,114,親民黨,958,中國國民黨,1806,民主進步黨,2878,36,2914,0,2914,940,3854,75.61
苑裡鎮,海岸里,52,親民黨,410,中國國民黨,894,民主進步黨,1356,28,1384,0,1384,652,2036,67.98
苑裡鎮,房裡里,122,親民黨,1030,中國國民黨,2016,民主進步黨,3168,24,3192,0,3192,1164,4356,73.28
苑裡鎮,客庄里,270,親民黨,2058,中國國民黨,3300,民主進步黨,5628,72,5700,0,5700,1826,7526,75.74
苑裡鎮,中正里,120,親民黨,1068,中國國民黨,1908,民主進步黨,3096,28,3124,0,3124,1070,4194,74.49
苑裡鎮,苑坑里,36,親民黨,332,中國國民黨,830,民主進步黨,1198,16,1214,0,1214,550,1764,68.82
苑裡鎮,水坡里,38,親民黨,290,中國國民黨,610,民主進步黨,938,4,942,0,942,306,1248,75.48
苑裡鎮,新復里,102,親民黨,688,中國國民黨,1136,民主進步黨,1926,20,1946,0,1946,682,2628,74.05
苑裡鎮,山脚里,86,親民黨,710,中國國民黨,1214,民主進步黨,2010,18,2028,0,2028,712,2740,74.01
苑裡鎮,舊社里,156,親民黨,922,中國國民黨,1446,民主進步黨,2524,28,2552,0,2552,934,3486,73.21
苑裡鎮,福田里,82,親民黨,586,中國國民黨,1086,民主進步黨,1754,32,1786,0,1786,674,2460,72.6
苑裡鎮,石鎮里,22,親民黨,290,中國國民黨,452,民主進步黨,764,6,770,0,770,270,1040,74.04
苑裡鎮,蕉埔里,64,親民黨,504,中國國民黨,568,民主進步黨,1136,16,1152,0,1152,354,1506,76.49
苑裡鎮,社苓里,118,親民黨,1120,中國國民黨,2070,民主進步黨,3308,36,3344,0,3344,1158,4502,74.28
苑裡鎮,泰田里,96,親民黨,690,中國國民黨,1542,民主進步黨,2328,38,2366,0,2366,818,3184,74.31
苑裡鎮,上舘里,108,親民黨,866,中國國民黨,1238,民主進步黨,2212,58,2270,0,2270,930,3200,70.94
苑裡鎮,玉田里,112,親民黨,822,中國國民黨,1484,民主進步黨,2418,34,2452,0,2452,980,3432,71.45
苑裡鎮,南勢里,42,親民黨,300,中國國民黨,582,民主進步黨,924,14,938,0,938,408,1346,69.69
苑裡鎮,山柑里,118,親民黨,670,中國國民黨,1098,民主進步黨,1886,34,1920,0,1920,808,2728,70.38
苑裡鎮,田心里,150,親民黨,890,中國國民黨,1624,民主進步黨,2664,34,2698,0,2698,886,3584,75.28
通霄鎮,通東里,62,親民黨,638,中國國民黨,878,民主進步黨,1578,10,1588,0,1588,608,2196,72.31
通霄鎮,通西里,112,親民黨,1204,中國國民黨,1528,民主進步黨,2844,30,2874,0,2874,872,3746,76.72
通霄鎮,平元里,100,親民黨,1008,中國國民黨,1674,民主進步黨,2782,24,2806,0,2806,760,3566,78.69
通霄鎮,梅南里,96,親民黨,740,中國國民黨,1354,民主進步黨,2190,28,2218,0,2218,788,3006,73.79
通霄鎮,圳頭里,50,親民黨,410,中國國民黨,510,民主進步黨,970,12,982,0,982,342,1324,74.17
通霄鎮,通南里,150,親民黨,1442,中國國民黨,2064,民主進步黨,3656,38,3694,0,3694,1560,5254,70.31
通霄鎮,城北里,60,親民黨,378,中國國民黨,528,民主進步黨,966,24,990,0,990,306,1296,76.39
通霄鎮,城南里,42,親民黨,456,中國國民黨,740,民主進步黨,1238,4,1242,0,1242,562,1804,68.85
通霄鎮,南和里,40,親民黨,438,中國國民黨,618,民主進步黨,1096,6,1102,0,1102,422,1524,72.31
通霄鎮,福興里,42,親民黨,380,中國國民黨,446,民主進步黨,868,6,874,0,874,402,1276,68.5
通霄鎮,坪頂里,90,親民黨,716,中國國民黨,856,民主進步黨,1662,14,1676,0,1676,666,2342,71.56
通霄鎮,五南里,80,親民黨,800,中國國民黨,950,民主進步黨,1830,20,1850,0,1850,636,2486,74.42
通霄鎮,五北里,108,親民黨,642,中國國民黨,1244,民主進步黨,1994,20,2014,0,2014,746,2760,72.97
通霄鎮,內湖里,80,親民黨,984,中國國民黨,1390,民主進步黨,2454,34,2488,0,2488,1062,3550,70.08
通霄鎮,楓樹里,36,親民黨,262,中國國民黨,254,民主進步黨,552,20,572,0,572,304,876,65.3
通霄鎮,烏眉里,52,親民黨,648,中國國民黨,484,民主進步黨,1184,16,1200,0,1200,510,1710,70.18
通霄鎮,福龍里,18,親民黨,312,中國國民黨,178,民主進步黨,508,2,510,0,510,272,782,65.22
通霄鎮,福源里,60,親民黨,424,中國國民黨,526,民主進步黨,1010,12,1022,0,1022,484,1506,67.86
通霄鎮,通灣里,144,親民黨,1158,中國國民黨,1608,民主進步黨,2910,40,2950,0,2950,1402,4352,67.78
通霄鎮,新埔里,58,親民黨,380,中國國民黨,1032,民主進步黨,1470,20,1490,0,1490,678,2168,68.73
通霄鎮,內島里,38,親民黨,358,中國國民黨,640,民主進步黨,1036,8,1044,0,1044,418,1462,71.41
通霄鎮,白東里,78,親民黨,758,中國國民黨,1086,民主進步黨,1922,30,1952,0,1952,778,2730,71.5
通霄鎮,白西里,50,親民黨,362,中國國民黨,578,民主進步黨,990,18,1008,0,1008,400,1408,71.59
通霄鎮,平安里,140,親民黨,1006,中國國民黨,1624,民主進步黨,2770,42,2812,0,2812,1108,3920,71.73
竹南鎮,竹南里,104,親民黨,1340,中國國民黨,1458,民主進步黨,2902,22,2924,0,2924,796,3720,78.6
竹南鎮,照南里,258,親民黨,2050,中國國民黨,2674,民主進步黨,4982,84,5066,0,5066,1372,6438,78.69
竹南鎮,正南里,168,親民黨,1532,中國國民黨,2004,民主進步黨,3704,30,3734,0,3734,1604,5338,69.95
竹南鎮,新南里,380,親民黨,2936,中國國民黨,3502,民主進步黨,6818,80,6898,0,6898,2096,8994,76.7
竹南鎮,大厝里,464,親民黨,3438,中國國民黨,3910,民主進步黨,7812,74,7886,0,7886,2280,10166,77.57
竹南鎮,營盤里,300,親民黨,2032,中國國民黨,2784,民主進步黨,5116,64,5180,0,5180,1564,6744,76.81
竹南鎮,聖福里,250,親民黨,2290,中國國民黨,2434,民主進步黨,4974,58,5032,0,5032,1488,6520,77.18
竹南鎮,竹興里,224,親民黨,1860,中國國民黨,2300,民主進步黨,4384,50,4434,0,4434,1796,6230,71.17
竹南鎮,龍鳳里,160,親民黨,1352,中國國民黨,1474,民主進步黨,2986,26,3012,0,3012,1062,4074,73.93
竹南鎮,山佳里,424,親民黨,2928,中國國民黨,3070,民主進步黨,6422,70,6492,0,6492,2608,9100,71.34
竹南鎮,中港里,64,親民黨,700,中國國民黨,792,民主進步黨,1556,20,1576,0,1576,482,2058,76.58
竹南鎮,中華里,220,親民黨,1754,中國國民黨,2166,民主進步黨,4140,30,4170,0,4170,1292,5462,76.35
竹南鎮,中英里,148,親民黨,970,中國國民黨,1052,民主進步黨,2170,12,2182,0,2182,704,2886,75.61
竹南鎮,中美里,146,親民黨,1216,中國國民黨,1426,民主進步黨,2788,36,2824,0,2824,978,3802,74.28
竹南鎮,開元里,94,親民黨,618,中國國民黨,834,民主進步黨,1546,16,1562,0,1562,544,2106,74.17
竹南鎮,海口里,332,親民黨,2166,中國國民黨,3034,民主進步黨,5532,48,5580,0,5580,2094,7674,72.71
竹南鎮,港墘里,168,親民黨,1348,中國國民黨,1666,民主進步黨,3182,64,3246,0,3246,934,4180,77.66
竹南鎮,公舘里,76,親民黨,830,中國國民黨,704,民主進步黨,1610,6,1616,0,1616,648,2264,71.38
竹南鎮,大埔里,336,親民黨,2456,中國國民黨,3108,民主進步黨,5900,58,5958,0,5958,2424,8382,71.08
竹南鎮,頂埔里,124,親民黨,1310,中國國民黨,1644,民主進步黨,3078,34,3112,0,3112,1026,4138,75.21
竹南鎮,崎頂里,244,親民黨,2284,中國國民黨,2732,民主進步黨,5260,54,5314,0,5314,1948,7262,73.18
竹南鎮,公義里,70,親民黨,582,中國國民黨,872,民主進步黨,1524,20,1544,0,1544,458,2002,77.12
竹南鎮,佳興里,266,親民黨,1962,中國國民黨,2380,民主進步黨,4608,46,4654,0,4654,1536,6190,75.19
竹南鎮,天文里,184,親民黨,1436,中國國民黨,1508,民主進步黨,3128,26,3154,0,3154,992,4146,76.07
竹南鎮,龍山里,232,親民黨,1400,中國國民黨,1750,民主進步黨,3382,36,3418,0,3418,954,4372,78.18
頭份市,流東里,166,親民黨,1646,中國國民黨,1130,民主進步黨,2942,56,2998,0,2998,1276,4274,70.15
頭份市,珊湖里,110,親民黨,1430,中國國民黨,920,民主進步黨,2460,26,2486,0,2486,928,3414,72.82
頭份市,斗煥里,248,親民黨,2344,中國國民黨,1504,民主進步黨,4096,46,4142,0,4142,1610,5752,72.01
頭份市,新華里,282,親民黨,3036,中國國民黨,1880,民主進步黨,5198,44,5242,0,5242,1922,7164,73.17
頭份市,興隆里,318,親民黨,3326,中國國民黨,2638,民主進步黨,6282,56,6338,0,6338,2168,8506,74.51
頭份市,上埔里,162,親民黨,2146,中國國民黨,1306,民主進步黨,3614,48,3662,0,3662,1392,5054,72.46
頭份市,土牛里,78,親民黨,690,中國國民黨,638,民主進步黨,1406,16,1422,0,1422,478,1900,74.84
頭份市,頭份里,268,親民黨,2508,中國國民黨,1912,民主進步黨,4688,52,4740,0,4740,1654,6394,74.13
頭份市,忠孝里,240,親民黨,2492,中國國民黨,1772,民主進步黨,4504,42,4546,0,4546,1386,5932,76.64
頭份市,仁愛里,102,親民黨,1194,中國國民黨,908,民主進步黨,2204,28,2232,0,2232,770,3002,74.35
頭份市,信義里,32,親民黨,572,中國國民黨,436,民主進步黨,1040,22,1062,0,1062,788,1850,57.41
頭份市,和平里,64,親民黨,830,中國國民黨,694,民主進步黨,1588,14,1602,0,1602,418,2020,79.31
頭份市,民族里,132,親民黨,1624,中國國民黨,1140,民主進步黨,2896,38,2934,0,2934,960,3894,75.35
頭份市,東庄里,252,親民黨,3008,中國國民黨,2322,民主進步黨,5582,46,5628,0,5628,1980,7608,73.97
頭份市,後庄里,374,親民黨,2770,中國國民黨,2770,民主進步黨,5914,66,5980,0,5980,1814,7794,76.73
頭份市,山下里,316,親民黨,2936,中國國民黨,2414,民主進步黨,5666,52,5718,0,5718,1840,7558,75.65
頭份市,蟠桃里,260,親民黨,2168,中國國民黨,2054,民主進步黨,4482,40,4522,0,4522,1672,6194,73.01
頭份市,田寮里,274,親民黨,2968,中國國民黨,2482,民主進步黨,5724,52,5776,0,5776,1974,7750,74.53
頭份市,蘆竹里,92,親民黨,946,中國國民黨,876,民主進步黨,1914,14,1928,0,1928,650,2578,74.79
頭份市,上興里,150,親民黨,1462,中國國民黨,1114,民主進步黨,2726,32,2758,0,2758,1318,4076,67.66
頭份市,下興里,170,親民黨,1912,中國國民黨,1476,民主進步黨,3558,18,3576,0,3576,1264,4840,73.88
頭份市,尖山里,86,親民黨,1074,中國國民黨,760,民主進步黨,1920,28,1948,0,1948,696,2644,73.68
頭份市,尖下里,154,親民黨,2118,中國國民黨,1282,民主進步黨,3554,54,3608,0,3608,1344,4952,72.86
頭份市,廣興里,54,親民黨,858,中國國民黨,408,民主進步黨,1320,6,1326,0,1326,410,1736,76.38
頭份市,濫坑里,144,親民黨,1846,中國國民黨,1100,民主進步黨,3090,24,3114,0,3114,1162,4276,72.83
頭份市,民權里,150,親民黨,1566,中國國民黨,1364,民主進步黨,3080,38,3118,0,3118,1016,4134,75.42
頭份市,民生里,204,親民黨,1766,中國國民黨,1310,民主進步黨,3280,40,3320,0,3320,1220,4540,73.13
頭份市,建國里,248,親民黨,2624,中國國民黨,2168,民主進步黨,5040,26,5066,0,5066,1614,6680,75.84
頭份市,成功里,282,親民黨,2796,中國國民黨,2074,民主進步黨,5152,48,5200,0,5200,1660,6860,75.8
頭份市,自強里,144,親民黨,1442,中國國民黨,1164,民主進步黨,2750,28,2778,0,2778,1110,3888,71.45
頭份市,合興里,208,親民黨,1814,中國國民黨,1592,民主進步黨,3614,30,3644,0,3644,1186,4830,75.45
頭份市,文化里,282,親民黨,2424,中國國民黨,2332,民主進步黨,5038,52,5090,0,5090,1530,6620,76.89
頭份市,中興里,206,親民黨,1896,中國國民黨,1682,民主進步黨,3784,50,3834,0,3834,1390,5224,73.39
後龍鎮,南龍里,78,親民黨,906,中國國民黨,964,民主進步黨,1948,16,1964,0,1964,776,2740,71.68
後龍鎮,中龍里,46,親民黨,454,中國國民黨,620,民主進步黨,1120,6,1126,0,1126,334,1460,77.12
後龍鎮,北龍里,78,親民黨,756,中國國民黨,1060,民主進步黨,1894,18,1912,0,1912,628,2540,75.28
後龍鎮,大庄里,270,親民黨,2470,中國國民黨,3042,民主進步黨,5782,64,5846,0,5846,2208,8054,72.59
後龍鎮,溪洲里,122,親民黨,1430,中國國民黨,1530,民主進步黨,3082,56,3138,0,3138,1286,4424,70.93
後龍鎮,豐富里,60,親民黨,1070,中國國民黨,670,民主進步黨,1800,14,1814,0,1814,554,2368,76.6
後龍鎮,校椅里,48,親民黨,812,中國國民黨,554,民主進步黨,1414,16,1430,0,1430,510,1940,73.71
後龍鎮,埔頂里,164,親民黨,1652,中國國民黨,1860,民主進步黨,3676,58,3734,0,3734,1458,5192,71.92
後龍鎮,新民里,76,親民黨,906,中國國民黨,902,民主進步黨,1884,26,1910,0,1910,690,2600,73.46
後龍鎮,復興里,42,親民黨,444,中國國民黨,484,民主進步黨,970,14,984,0,984,358,1342,73.32
後龍鎮,東明里,104,親民黨,766,中國國民黨,1048,民主進步黨,1918,34,1952,0,1952,896,2848,68.54
後龍鎮,大山里,70,親民黨,806,中國國民黨,1158,民主進步黨,2034,24,2058,0,2058,972,3030,67.92
後龍鎮,灣寶里,50,親民黨,640,中國國民黨,1018,民主進步黨,1708,24,1732,0,1732,692,2424,71.45
後龍鎮,海寶里,60,親民黨,488,中國國民黨,758,民主進步黨,1306,16,1322,0,1322,554,1876,70.47
後龍鎮,外埔里,42,親民黨,710,中國國民黨,580,民主進步黨,1332,18,1350,0,1350,668,2018,66.9
後龍鎮,海埔里,62,親民黨,464,中國國民黨,598,民主進步黨,1124,22,1146,0,1146,636,1782,64.31
後龍鎮,秀水里,36,親民黨,416,中國國民黨,554,民主進步黨,1006,12,1018,0,1018,348,1366,74.52
後龍鎮,水尾里,44,親民黨,602,中國國民黨,752,民主進步黨,1398,16,1414,0,1414,586,2000,70.7
後龍鎮,龍津里,30,親民黨,366,中國國民黨,420,民主進步黨,816,8,824,0,824,344,1168,70.55
後龍鎮,龍坑里,66,親民黨,584,中國國民黨,976,民主進步黨,1626,26,1652,0,1652,810,2462,67.1
後龍鎮,福寧里,42,親民黨,416,中國國民黨,512,民主進步黨,970,12,982,0,982,458,1440,68.19
後龍鎮,中和里,54,親民黨,616,中國國民黨,700,民主進步黨,1370,20,1390,0,1390,648,2038,68.2
後龍鎮,南港里,58,親民黨,576,中國國民黨,908,民主進步黨,1542,18,1560,0,1560,828,2388,65.33
卓蘭鎮,中街里,44,親民黨,434,中國國民黨,598,民主進步黨,1076,14,1090,0,1090,310,1400,77.86
卓蘭鎮,新厝里,126,親民黨,938,中國國民黨,1094,民主進步黨,2158,30,2188,0,2188,792,2980,73.42
卓蘭鎮,上新里,106,親民黨,1168,中國國民黨,1642,民主進步黨,2916,20,2936,0,2936,1050,3986,73.66
卓蘭鎮,豐田里,48,親民黨,562,中國國民黨,750,民主進步黨,1360,10,1370,0,1370,518,1888,72.56
卓蘭鎮,西坪里,46,親民黨,440,中國國民黨,498,民主進步黨,984,6,990,0,990,334,1324,74.77
卓蘭鎮,景山里,62,親民黨,582,中國國民黨,582,民主進步黨,1226,6,1232,0,1232,570,1802,68.37
卓蘭鎮,老庄里,96,親民黨,1208,中國國民黨,1548,民主進步黨,2852,30,2882,0,2882,910,3792,76.0
卓蘭鎮,新榮里,72,親民黨,600,中國國民黨,896,民主進步黨,1568,16,1584,0,1584,490,2074,76.37
卓蘭鎮,內灣里,120,親民黨,1128,中國國民黨,1678,民主進步黨,2926,30,2956,0,2956,1236,4192,70.52
卓蘭鎮,苗豐里,38,親民黨,426,中國國民黨,586,民主進步黨,1050,16,1066,0,1066,368,1434,74.34
卓蘭鎮,坪林里,38,親民黨,692,中國國民黨,700,民主進步黨,1430,12,1442,0,1442,646,2088,69.06
卓蘭鎮,西坪里、坪林里,36,親民黨,548,中國國民黨,400,民主進步黨,984,2,986,0,986,392,1378,71.55
大湖鄉,大湖村,80,親民黨,1408,中國國民黨,810,民主進步黨,2298,20,2318,0,2318,792,3110,74.53
大湖鄉,明湖村,32,親民黨,558,中國國民黨,242,民主進步黨,832,6,838,0,838,286,1124,74.56
大湖鄉,靜湖村,112,親民黨,1582,中國國民黨,774,民主進步黨,2468,26,2494,0,2494,908,3402,73.31
大湖鄉,富興村,60,親民黨,1098,中國國民黨,706,民主進步黨,1864,26,1890,0,1890,792,2682,70.47
大湖鄉,大南村,16,親民黨,462,中國國民黨,218,民主進步黨,696,6,702,0,702,398,1100,63.82
大湖鄉,大寮村,58,親民黨,1038,中國國民黨,594,民主進步黨,1690,24,1714,0,1714,684,2398,71.48
大湖鄉,南湖村,24,親民黨,494,中國國民黨,322,民主進步黨,840,16,856,0,856,354,1210,70.74
大湖鄉,義和村,44,親民黨,1160,中國國民黨,764,民主進步黨,1968,14,1982,0,1982,896,2878,68.87
大湖鄉,東興村,30,親民黨,580,中國國民黨,396,民主進步黨,1006,6,1012,0,1012,430,1442,70.18
大湖鄉,武榮村,38,親民黨,404,中國國民黨,240,民主進步黨,682,10,692,0,692,280,972,71.19
大湖鄉,栗林村,48,親民黨,736,中國國民黨,556,民主進步黨,1340,14,1354,0,1354,624,1978,68.45
大湖鄉,新開村,54,親民黨,686,中國國民黨,576,民主進步黨,1316,12,1328,0,1328,630,1958,67.82
公館鄉,館中村,98,親民黨,1204,中國國民黨,998,民主進步黨,2300,16,2316,0,2316,716,3032,76.39
公館鄉,館東村,126,親民黨,1892,中國國民黨,1316,民主進步黨,3334,34,3368,0,3368,1162,4530,74.35
公館鄉,館南村,214,親民黨,2696,中國國民黨,1992,民主進步黨,4902,56,4958,0,4958,1694,6652,74.53
公館鄉,大坑村,64,親民黨,748,中國國民黨,518,民主進步黨,1330,24,1354,0,1354,486,1840,73.59
公館鄉,中義村,150,親民黨,1654,中國國民黨,1378,民主進步黨,3182,40,3222,0,3222,1224,4446,72.47
公館鄉,玉泉村,142,親民黨,1870,中國國民黨,1406,民主進步黨,3418,30,3448,0,3448,1004,4452,77.45
公館鄉,石墻村,118,親民黨,1190,中國國民黨,752,民主進步黨,2060,22,2082,0,2082,846,2928,71.11
公館鄉,福基村,72,親民黨,886,中國國民黨,482,民主進步黨,1440,14,1454,0,1454,538,1992,72.99
公館鄉,福星村,138,親民黨,1600,中國國民黨,1290,民主進步黨,3028,20,3048,0,3048,880,3928,77.6
公館鄉,開礦村,14,親民黨,230,中國國民黨,170,民主進步黨,414,14,428,0,428,146,574,74.56
公館鄉,福德村,28,親民黨,280,中國國民黨,220,民主進步黨,528,6,534,0,534,164,698,76.5
公館鄉,五谷村,126,親民黨,1594,中國國民黨,1390,民主進步黨,3110,34,3144,0,3144,1136,4280,73.46
公館鄉,玉谷村,128,親民黨,1130,中國國民黨,814,民主進步黨,2072,18,2090,0,2090,748,2838,73.64
公館鄉,鶴岡村,148,親民黨,1334,中國國民黨,920,民主進步黨,2402,14,2416,0,2416,748,3164,76.36
公館鄉,鶴山村,114,親民黨,1130,中國國民黨,790,民主進步黨,2034,26,2060,0,2060,774,2834,72.69
公館鄉,仁安村,70,親民黨,1028,中國國民黨,764,民主進步黨,1862,12,1874,0,1874,664,2538,73.84
公館鄉,尖山村,94,親民黨,1164,中國國民黨,808,民主進步黨,2066,20,2086,0,2086,684,2770,75.31
公館鄉,南河村,16,親民黨,204,中國國民黨,72,民主進步黨,292,8,300,0,300,116,416,72.12
公館鄉,北河村,16,親民黨,252,中國國民黨,186,民主進步黨,454,2,456,0,456,182,638,71.47
銅鑼鄉,福興村,42,親民黨,1012,中國國民黨,356,民主進步黨,1410,14,1424,0,1424,500,1924,74.01
銅鑼鄉,銅鑼村,262,親民黨,3720,中國國民黨,2422,民主進步黨,6404,68,6472,0,6472,2138,8610,75.17
銅鑼鄉,朝陽村,124,親民黨,1404,中國國民黨,874,民主進步黨,2402,20,2422,0,2422,788,3210,75.45
銅鑼鄉,樟樹村,80,親民黨,1010,中國國民黨,802,民主進步黨,1892,26,1918,0,1918,562,2480,77.34
銅鑼鄉,九湖村,94,親民黨,922,中國國民黨,620,民主進步黨,1636,12,1648,0,1648,614,2262,72.86
銅鑼鄉,竹森村,38,親民黨,948,中國國民黨,470,民主進步黨,1456,20,1476,0,1476,592,2068,71.37
銅鑼鄉,中平村,192,親民黨,2302,中國國民黨,1818,民主進步黨,4312,42,4354,0,4354,1792,6146,70.84
銅鑼鄉,興隆村,32,親民黨,430,中國國民黨,346,民主進步黨,808,22,830,0,830,288,1118,74.24
銅鑼鄉,盛隆村,16,親民黨,330,中國國民黨,242,民主進步黨,588,10,598,0,598,224,822,72.75
銅鑼鄉,新隆村,22,親民黨,506,中國國民黨,278,民主進步黨,806,6,812,0,812,228,1040,78.08
南庄鄉,東村,36,親民黨,998,中國國民黨,488,民主進步黨,1522,20,1542,0,1542,656,2198,70.15
南庄鄉,西村,26,親民黨,572,中國國民黨,300,民主進步黨,898,10,908,0,908,322,1230,73.82
南庄鄉,南江村,70,親民黨,1150,中國國民黨,504,民主進步黨,1724,8,1732,0,1732,824,2556,67.76
南庄鄉,田美村,26,親民黨,716,中國國民黨,370,民主進步黨,1112,22,1134,0,1134,434,1568,72.32
南庄鄉,獅山村,76,親民黨,644,中國國民黨,390,民主進步黨,1110,8,1118,0,1118,460,1578,70.85
南庄鄉,南富村,72,親民黨,970,中國國民黨,506,民主進步黨,1548,14,1562,0,1562,536,2098,74.45
南庄鄉,員林村,62,親民黨,798,中國國民黨,584,民主進步黨,1444,14,1458,0,1458,538,1996,73.05
南庄鄉,蓬萊村,52,親民黨,798,中國國民黨,264,民主進步黨,1114,4,1118,0,1118,590,1708,65.46
南庄鄉,東河村,40,親民黨,842,中國國民黨,252,民主進步黨,1134,8,1142,0,1142,678,1820,62.75
頭屋鄉,頭屋村,136,親民黨,2230,中國國民黨,1254,民主進步黨,3620,40,3660,0,3660,1180,4840,75.62
頭屋鄉,象山村,118,親民黨,1480,中國國民黨,1104,民主進步黨,2702,40,2742,0,2742,824,3566,76.89
頭屋鄉,北坑村,46,親民黨,624,中國國民黨,356,民主進步黨,1026,4,1030,0,1030,354,1384,74.42
頭屋鄉,獅潭村,126,親民黨,1368,中國國民黨,904,民主進步黨,2398,40,2438,0,2438,834,3272,74.51
頭屋鄉,曲洞村,44,親民黨,760,中國國民黨,538,民主進步黨,1342,10,1352,0,1352,374,1726,78.33
頭屋鄉,飛鳳村,8,親民黨,328,中國國民黨,214,民主進步黨,550,0,550,0,550,194,744,73.92
頭屋鄉,明德村,66,親民黨,896,中國國民黨,538,民主進步黨,1500,18,1518,0,1518,456,1974,76.9
頭屋鄉,鳴鳳村,12,親民黨,256,中國國民黨,176,民主進步黨,444,4,448,0,448,186,634,70.66
三義鄉,廣盛村,250,親民黨,3552,中國國民黨,2290,民主進步黨,6092,70,6162,0,6162,1728,7890,78.1
三義鄉,双湖村,110,親民黨,1546,中國國民黨,936,民主進步黨,2592,36,2628,0,2628,880,3508,74.91
