行政區別,村里別,1_柯文哲/吳欣盈,10-005_1_黨籍,2_賴清德/蕭美琴,10-005_2_黨籍,3_侯友宜/趙少康,10-005_3_黨籍,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
苑裡鎮,蕉埔里,290,無黨籍及未經政黨推薦,420,民主進步黨,396,中國國民黨,1106,8,1114,0,1114,364,1478,75.37
苑裡鎮,社苓里,1080,無黨籍及未經政黨推薦,1352,民主進步黨,948,中國國民黨,3380,26,3406,0,3406,1352,4758,71.58
苑裡鎮,泰田里,698,無黨籍及未經政黨推薦,1058,民主進步黨,540,中國國民黨,2296,16,2312,0,2312,868,3180,72.7
苑裡鎮,上舘里,586,無黨籍及未經政黨推薦,810,民主進步黨,772,中國國民黨,2168,32,2200,0,2200,878,3078,71.47
苑裡鎮,玉田里,878,無黨籍及未經政黨推薦,906,民主進步黨,680,中國國民黨,2464,22,2486,0,2486,952,3438,72.31
苑裡鎮,南勢里,232,無黨籍及未經政黨推薦,430,民主進步黨,226,中國國民黨,888,8,896,0,896,408,1304,68.71
苑裡鎮,山柑里,626,無黨籍及未經政黨推薦,686,民主進步黨,582,中國國民黨,1894,22,1916,0,1916,812,2728,70.23
苑裡鎮,田心里,938,無黨籍及未經政黨推薦,990,民主進步黨,832,中國國民黨,2760,12,2772,0,2772,980,3752,73.88
通霄鎮,通東里,298,無黨籍及未經政黨推薦,614,民主進步黨,480,中國國民黨,1392,16,1408,0,1408,550,1958,71.91
通霄鎮,通西里,632,無黨籍及未經政黨推薦,1136,民主進步黨,964,中國國民黨,2732,20,2752,0,2752,958,3710,74.18
通霄鎮,平元里,676,無黨籍及未經政黨推薦,1128,民主進步黨,828,中國國民黨,2632,4,2636,0,2636,822,3458,76.23
通霄鎮,梅南里,582,無黨籍及未經政黨推薦,922,民主進步黨,588,中國國民黨,2092,10,2102,0,2102,824,2926,71.84
通霄鎮,圳頭里,194,無黨籍及未經政黨推薦,402,民主進步黨,346,中國國民黨,942,2,944,0,944,376,1320,71.52
通霄鎮,通南里,1000,無黨籍及未經政黨推薦,1314,民主進步黨,1130,中國國民黨,3444,28,3472,0,3472,1548,5020,69.16
通霄鎮,城北里,224,無黨籍及未經政黨推薦,352,民主進步黨,280,中國國民黨,856,22,878,0,878,340,1218,72.09
通霄鎮,城南里,210,無黨籍及未經政黨推薦,530,民主進步黨,402,中國國民黨,1142,6,1148,0,1148,550,1698,67.61
通霄鎮,南和里,222,無黨籍及未經政黨推薦,452,民主進步黨,362,中國國民黨,1036,6,1042,0,1042,378,1420,73.38
通霄鎮,福興里,182,無黨籍及未經政黨推薦,316,民主進步黨,312,中國國民黨,810,6,816,0,816,366,1182,69.04
通霄鎮,坪頂里,390,無黨籍及未經政黨推薦,572,民主進步黨,620,中國國民黨,1582,18,1600,0,1600,696,2296,69.69
通霄鎮,五南里,478,無黨籍及未經政黨推薦,664,民主進步黨,642,中國國民黨,1784,10,1794,0,1794,784,2578,69.59
通霄鎮,五北里,492,無黨籍及未經政黨推薦,764,民主進步黨,530,中國國民黨,1786,8,1794,0,1794,770,2564,69.97
通霄鎮,內湖里,692,無黨籍及未經政黨推薦,942,民主進步黨,822,中國國民黨,2456,10,2466,0,2466,1058,3524,69.98
通霄鎮,楓樹里,118,無黨籍及未經政黨推薦,170,民主進步黨,224,中國國民黨,512,2,514,0,514,280,794,64.74
通霄鎮,烏眉里,298,無黨籍及未經政黨推薦,262,民主進步黨,536,中國國民黨,1096,10,1106,0,1106,512,1618,68.36
通霄鎮,福龍里,78,無黨籍及未經政黨推薦,138,民主進步黨,246,中國國民黨,462,6,468,0,468,246,714,65.55
通霄鎮,福源里,274,無黨籍及未經政黨推薦,330,民主進步黨,332,中國國民黨,936,12,948,0,948,470,1418,66.85
通霄鎮,通灣里,752,無黨籍及未經政黨推薦,1104,民主進步黨,918,中國國民黨,2774,22,2796,0,2796,1390,4186,66.79
通霄鎮,新埔里,296,無黨籍及未經政黨推薦,746,民主進步黨,310,中國國民黨,1352,14,1366,0,1366,678,2044,66.83
通霄鎮,內島里,242,無黨籍及未經政黨推薦,394,民主進步黨,276,中國國民黨,912,8,920,0,920,444,1364,67.45
通霄鎮,白東里,504,無黨籍及未經政黨推薦,670,民主進步黨,638,中國國民黨,1812,16,1828,0,1828,872,2700,67.7
通霄鎮,白西里,240,無黨籍及未經政黨推薦,400,民主進步黨,320,中國國民黨,960,22,982,0,982,402,1384,70.95
通霄鎮,平安里,762,無黨籍及未經政黨推薦,1138,民主進步黨,874,中國國民黨,2774,14,2788,0,2788,1036,3824,72.91
竹南鎮,竹南里,738,無黨籍及未經政黨推薦,954,民主進步黨,1054,中國國民黨,2746,18,2764,0,2764,962,3726,74.18
竹南鎮,照南里,1544,無黨籍及未經政黨推薦,1738,民主進步黨,1678,中國國民黨,4960,40,5000,0,5000,1586,6586,75.92
竹南鎮,正南里,1084,無黨籍及未經政黨推薦,1294,民主進步黨,1200,中國國民黨,3578,38,3616,0,3616,1792,5408,66.86
竹南鎮,新南里,2814,無黨籍及未經政黨推薦,2388,民主進步黨,2384,中國國民黨,7586,58,7644,0,7644,2584,10228,74.74
竹南鎮,大厝里,2608,無黨籍及未經政黨推薦,2306,民主進步黨,2920,中國國民黨,7834,40,7874,0,7874,2422,10296,76.48
竹南鎮,營盤里,1674,無黨籍及未經政黨推薦,1810,民主進步黨,1670,中國國民黨,5154,26,5180,0,5180,1750,6930,74.75
竹南鎮,聖福里,1682,無黨籍及未經政黨推薦,1512,民主進步黨,1742,中國國民黨,4936,30,4966,0,4966,1640,6606,75.17
竹南鎮,竹興里,1432,無黨籍及未經政黨推薦,1386,民主進步黨,1540,中國國民黨,4358,32,4390,0,4390,2002,6392,68.68
竹南鎮,龍鳳里,818,無黨籍及未經政黨推薦,910,民主進步黨,1070,中國國民黨,2798,12,2810,0,2810,1122,3932,71.46
竹南鎮,山佳里,2616,無黨籍及未經政黨推薦,1882,民主進步黨,2418,中國國民黨,6916,38,6954,0,6954,2848,9802,70.94
竹南鎮,中港里,488,無黨籍及未經政黨推薦,532,民主進步黨,498,中國國民黨,1518,18,1536,0,1536,576,2112,72.73
竹南鎮,中華里,1222,無黨籍及未經政黨推薦,1392,民主進步黨,1472,中國國民黨,4086,28,4114,0,4114,1260,5374,76.55
竹南鎮,中英里,760,無黨籍及未經政黨推薦,672,民主進步黨,694,中國國民黨,2126,8,2134,0,2134,908,3042,70.15
竹南鎮,中美里,794,無黨籍及未經政黨推薦,860,民主進步黨,926,中國國民黨,2580,22,2602,0,2602,1074,3676,70.78
竹南鎮,開元里,752,無黨籍及未經政黨推薦,588,民主進步黨,530,中國國民黨,1870,28,1898,0,1898,682,2580,73.57
竹南鎮,海口里,2232,無黨籍及未經政黨推薦,1928,民主進步黨,1948,中國國民黨,6108,40,6148,0,6148,2344,8492,72.4
竹南鎮,港墘里,1072,無黨籍及未經政黨推薦,1042,民主進步黨,1090,中國國民黨,3204,24,3228,0,3228,1138,4366,73.93
竹南鎮,公舘里,470,無黨籍及未經政黨推薦,428,民主進步黨,648,中國國民黨,1546,4,1550,0,1550,684,2234,69.38
竹南鎮,大埔里,3036,無黨籍及未經政黨推薦,2404,民主進步黨,2192,中國國民黨,7632,62,7694,0,7694,3236,10930,70.39
竹南鎮,頂埔里,766,無黨籍及未經政黨推薦,1026,民主進步黨,1050,中國國民黨,2842,28,2870,0,2870,1172,4042,71.0
竹南鎮,崎頂里,1858,無黨籍及未經政黨推薦,1736,民主進步黨,1738,中國國民黨,5332,36,5368,0,5368,2170,7538,71.21
竹南鎮,公義里,436,無黨籍及未經政黨推薦,496,民主進步黨,484,中國國民黨,1416,8,1424,0,1424,544,1968,72.36
竹南鎮,佳興里,1596,無黨籍及未經政黨推薦,1532,民主進步黨,1574,中國國民黨,4702,46,4748,0,4748,1622,6370,74.54
竹南鎮,天文里,1050,無黨籍及未經政黨推薦,892,民主進步黨,1166,中國國民黨,3108,16,3124,0,3124,1192,4316,72.38
竹南鎮,龍山里,1304,無黨籍及未經政黨推薦,1116,民主進步黨,1124,中國國民黨,3544,24,3568,0,3568,1146,4714,75.69
頭份市,流東里,918,無黨籍及未經政黨推薦,636,民主進步黨,1226,中國國民黨,2780,38,2818,0,2818,1370,4188,67.29
頭份市,珊湖里,726,無黨籍及未經政黨推薦,534,民主進步黨,1058,中國國民黨,2318,14,2332,0,2332,958,3290,70.88
頭份市,斗煥里,1132,無黨籍及未經政黨推薦,882,民主進步黨,1786,中國國民黨,3800,16,3816,0,3816,1626,5442,70.12
頭份市,新華里,1660,無黨籍及未經政黨推薦,1080,民主進步黨,2402,中國國民黨,5142,38,5180,0,5180,2082,7262,71.33
頭份市,興隆里,2194,無黨籍及未經政黨推薦,1474,民主進步黨,2814,中國國民黨,6482,26,6508,0,6508,2458,8966,72.59
頭份市,上埔里,1146,無黨籍及未經政黨推薦,676,民主進步黨,1674,中國國民黨,3496,24,3520,0,3520,1504,5024,70.06
頭份市,土牛里,556,無黨籍及未經政黨推薦,396,民主進步黨,546,中國國民黨,1498,12,1510,0,1510,588,2098,71.97
頭份市,頭份里,1460,無黨籍及未經政黨推薦,1104,民主進步黨,2002,中國國民黨,4566,26,4592,0,4592,1830,6422,71.5
頭份市,忠孝里,1436,無黨籍及未經政黨推薦,952,民主進步黨,2026,中國國民黨,4414,48,4462,0,4462,1522,5984,74.57
頭份市,仁愛里,554,無黨籍及未經政黨推薦,528,民主進步黨,980,中國國民黨,2062,8,2070,0,2070,938,3008,68.82
頭份市,信義里,250,無黨籍及未經政黨推薦,308,民主進步黨,472,中國國民黨,1030,10,1040,0,1040,998,2038,51.03
頭份市,和平里,432,無黨籍及未經政黨推薦,454,民主進步黨,686,中國國民黨,1572,6,1578,0,1578,446,2024,77.96
頭份市,民族里,964,無黨籍及未經政黨推薦,640,民主進步黨,1320,中國國民黨,2924,18,2942,0,2942,1110,4052,72.61
頭份市,東庄里,2842,無黨籍及未經政黨推薦,1556,民主進步黨,2588,中國國民黨,6986,48,7034,0,7034,2726,9760,72.07
頭份市,後庄里,2850,無黨籍及未經政黨推薦,1938,民主進步黨,2446,中國國民黨,7234,40,7274,0,7274,2278,9552,76.15
頭份市,山下里,2280,無黨籍及未經政黨推薦,1388,民主進步黨,2408,中國國民黨,6076,28,6104,0,6104,1930,8034,75.98
頭份市,蟠桃里,1882,無黨籍及未經政黨推薦,1134,民主進步黨,1774,中國國民黨,4790,26,4816,0,4816,1854,6670,72.2
頭份市,田寮里,2054,無黨籍及未經政黨推薦,1466,民主進步黨,2242,中國國民黨,5762,46,5808,0,5808,2074,7882,73.69
頭份市,蘆竹里,504,無黨籍及未經政黨推薦,578,民主進步黨,682,中國國民黨,1764,26,1790,0,1790,674,2464,72.65
頭份市,上興里,1120,無黨籍及未經政黨推薦,678,民主進步黨,1112,中國國民黨,2910,20,2930,0,2930,1548,4478,65.43
頭份市,下興里,1008,無黨籍及未經政黨推薦,862,民主進步黨,1542,中國國民黨,3412,20,3432,0,3432,1420,4852,70.73
頭份市,尖山里,532,無黨籍及未經政黨推薦,372,民主進步黨,830,中國國民黨,1734,20,1754,0,1754,670,2424,72.36
頭份市,尖下里,998,無黨籍及未經政黨推薦,704,民主進步黨,1656,中國國民黨,3358,26,3384,0,3384,1420,4804,70.44
頭份市,廣興里,348,無黨籍及未經政黨推薦,256,民主進步黨,648,中國國民黨,1252,8,1260,0,1260,438,1698,74.2
頭份市,濫坑里,902,無黨籍及未經政黨推薦,616,民主進步黨,1420,中國國民黨,2938,26,2964,0,2964,1224,4188,70.77
頭份市,民權里,1194,無黨籍及未經政黨推薦,838,民主進步黨,1258,中國國民黨,3290,14,3304,0,3304,1282,4586,72.05
頭份市,民生里,1134,無黨籍及未經政黨推薦,788,民主進步黨,1354,中國國民黨,3276,28,3304,0,3304,1376,4680,70.6
頭份市,建國里,1716,無黨籍及未經政黨推薦,1214,民主進步黨,1970,中國國民黨,4900,32,4932,0,4932,1684,6616,74.55
頭份市,成功里,1840,無黨籍及未經政黨推薦,1138,民主進步黨,2124,中國國民黨,5102,52,5154,0,5154,1860,7014,73.48
頭份市,自強里,828,無黨籍及未經政黨推薦,716,民主進步黨,1106,中國國民黨,2650,22,2672,0,2672,1156,3828,69.8
頭份市,合興里,1374,無黨籍及未經政黨推薦,960,民主進步黨,1334,中國國民黨,3668,14,3682,0,3682,1332,5014,73.43
頭份市,文化里,2074,無黨籍及未經政黨推薦,1394,民主進步黨,1968,中國國民黨,5436,36,5472,0,5472,1696,7168,76.34
頭份市,中興里,1498,無黨籍及未經政黨推薦,1020,民主進步黨,1522,中國國民黨,4040,16,4056,0,4056,1642,5698,71.18
後龍鎮,南龍里,524,無黨籍及未經政黨推薦,626,民主進步黨,696,中國國民黨,1846,18,1864,0,1864,824,2688,69.35
後龍鎮,中龍里,244,無黨籍及未經政黨推薦,458,民主進步黨,382,中國國民黨,1084,4,1088,0,1088,332,1420,76.62
後龍鎮,北龍里,502,無黨籍及未經政黨推薦,670,民主進步黨,620,中國國民黨,1792,10,1802,0,1802,644,2446,73.67
後龍鎮,大庄里,1788,無黨籍及未經政黨推薦,1910,民主進步黨,2050,中國國民黨,5748,40,5788,0,5788,2560,8348,69.33
後龍鎮,溪洲里,938,無黨籍及未經政黨推薦,954,民主進步黨,1024,中國國民黨,2916,18,2934,0,2934,1354,4288,68.42
後龍鎮,豐富里,470,無黨籍及未經政黨推薦,412,民主進步黨,834,中國國民黨,1716,14,1730,0,1730,628,2358,73.37
後龍鎮,校椅里,528,無黨籍及未經政黨推薦,456,民主進步黨,800,中國國民黨,1784,12,1796,0,1796,704,2500,71.84
後龍鎮,埔頂里,1122,無黨籍及未經政黨推薦,1112,民主進步黨,1338,中國國民黨,3572,28,3600,0,3600,1532,5132,70.15
後龍鎮,新民里,440,無黨籍及未經政黨推薦,560,民主進步黨,752,中國國民黨,1752,20,1772,0,1772,730,2502,70.82
後龍鎮,復興里,238,無黨籍及未經政黨推薦,316,民主進步黨,362,中國國民黨,916,12,928,0,928,366,1294,71.72
後龍鎮,東明里,590,無黨籍及未經政黨推薦,698,民主進步黨,600,中國國民黨,1888,20,1908,0,1908,888,2796,68.24
後龍鎮,大山里,554,無黨籍及未經政黨推薦,682,民主進步黨,650,中國國民黨,1886,18,1904,0,1904,926,2830,67.28
後龍鎮,灣寶里,414,無黨籍及未經政黨推薦,610,民主進步黨,464,中國國民黨,1488,12,1500,0,1500,786,2286,65.62
後龍鎮,海寶里,364,無黨籍及未經政黨推薦,474,民主進步黨,388,中國國民黨,1226,8,1234,0,1234,626,1860,66.34
後龍鎮,外埔里,262,無黨籍及未經政黨推薦,356,民主進步黨,476,中國國民黨,1094,16,1110,0,1110,752,1862,59.61
後龍鎮,海埔里,256,無黨籍及未經政黨推薦,478,民主進步黨,352,中國國民黨,1086,4,1090,0,1090,610,1700,64.12
後龍鎮,秀水里,206,無黨籍及未經政黨推薦,376,民主進步黨,310,中國國民黨,892,8,900,0,900,388,1288,69.88
後龍鎮,水尾里,324,無黨籍及未經政黨推薦,508,民主進步黨,464,中國國民黨,1296,20,1316,0,1316,628,1944,67.7
後龍鎮,龍津里,200,無黨籍及未經政黨推薦,258,民主進步黨,266,中國國民黨,724,16,740,0,740,352,1092,67.77
後龍鎮,龍坑里,428,無黨籍及未經政黨推薦,602,民主進步黨,508,中國國民黨,1538,8,1546,0,1546,866,2412,64.1
後龍鎮,福寧里,216,無黨籍及未經政黨推薦,340,民主進步黨,338,中國國民黨,894,6,900,0,900,450,1350,66.67
後龍鎮,中和里,230,無黨籍及未經政黨推薦,430,民主進步黨,482,中國國民黨,1142,12,1154,0,1154,704,1858,62.11
後龍鎮,南港里,338,無黨籍及未經政黨推薦,590,民主進步黨,512,中國國民黨,1440,14,1454,0,1454,832,2286,63.6
卓蘭鎮,中街里,206,無黨籍及未經政黨推薦,418,民主進步黨,366,中國國民黨,990,4,994,0,994,306,1300,76.46
卓蘭鎮,新厝里,466,無黨籍及未經政黨推薦,776,民主進步黨,672,中國國民黨,1914,8,1922,0,1922,856,2778,69.19
卓蘭鎮,上新里,626,無黨籍及未經政黨推薦,1112,民主進步黨,936,中國國民黨,2674,16,2690,0,2690,1100,3790,70.98
卓蘭鎮,豐田里,264,無黨籍及未經政黨推薦,512,民主進步黨,450,中國國民黨,1226,12,1238,0,1238,490,1728,71.64
卓蘭鎮,西坪里,232,無黨籍及未經政黨推薦,382,民主進步黨,422,中國國民黨,1036,6,1042,0,1042,438,1480,70.41
卓蘭鎮,景山里,310,無黨籍及未經政黨推薦,376,民主進步黨,446,中國國民黨,1132,4,1136,0,1136,686,1822,62.35
卓蘭鎮,老庄里,520,無黨籍及未經政黨推薦,976,民主進步黨,1010,中國國民黨,2506,16,2522,0,2522,1000,3522,71.61
卓蘭鎮,新榮里,376,無黨籍及未經政黨推薦,606,民主進步黨,492,中國國民黨,1474,10,1484,0,1484,500,1984,74.8
卓蘭鎮,內灣里,664,無黨籍及未經政黨推薦,1098,民主進步黨,938,中國國民黨,2700,14,2714,0,2714,1128,3842,70.64
卓蘭鎮,苗豐里,258,無黨籍及未經政黨推薦,396,民主進步黨,334,中國國民黨,988,12,1000,0,1000,334,1334,74.96
卓蘭鎮,坪林里,534,無黨籍及未經政黨推薦,710,民主進步黨,982,中國國民黨,2226,12,2238,0,2238,1010,3248,68.9
大湖鄉,大湖村,488,無黨籍及未經政黨推薦,522,民主進步黨,1172,中國國民黨,2182,10,2192,0,2192,868,3060,71.63
大湖鄉,明湖村,162,無黨籍及未經政黨推薦,152,民主進步黨,422,中國國民黨,736,0,736,0,736,290,1026,71.73
大湖鄉,靜湖村,630,無黨籍及未經政黨推薦,446,民主進步黨,1178,中國國民黨,2254,26,2280,0,2280,946,3226,70.68
大湖鄉,富興村,376,無黨籍及未經政黨推薦,460,民主進步黨,832,中國國民黨,1668,10,1678,0,1678,786,2464,68.1
大湖鄉,大南村,72,無黨籍及未經政黨推薦,160,民主進步黨,368,中國國民黨,600,4,604,0,604,378,982,61.51
大湖鄉,大寮村,386,無黨籍及未經政黨推薦,398,民主進步黨,766,中國國民黨,1550,6,1556,0,1556,638,2194,70.92
大湖鄉,南湖村,160,無黨籍及未經政黨推薦,222,民主進步黨,332,中國國民黨,714,10,724,0,724,408,1132,63.96
大湖鄉,義和村,358,無黨籍及未經政黨推薦,528,民主進步黨,874,中國國民黨,1760,12,1772,0,1772,966,2738,64.72
大湖鄉,東興村,160,無黨籍及未經政黨推薦,284,民主進步黨,448,中國國民黨,892,10,902,0,902,472,1374,65.65
大湖鄉,武榮村,134,無黨籍及未經政黨推薦,144,民主進步黨,352,中國國民黨,630,4,634,0,634,288,922,68.76
大湖鄉,栗林村,286,無黨籍及未經政黨推薦,362,民主進步黨,482,中國國民黨,1130,16,1146,0,1146,704,1850,61.95
大湖鄉,新開村,376,無黨籍及未經政黨推薦,364,民主進步黨,536,中國國民黨,1276,20,1296,0,1296,590,1886,68.72
公館鄉,館中村,602,無黨籍及未經政黨推薦,616,民主進步黨,956,中國國民黨,2174,10,2184,0,2184,746,2930,74.54
公館鄉,館東村,1050,無黨籍及未經政黨推薦,728,民主進步黨,1488,中國國民黨,3266,16,3282,0,3282,1282,4564,71.91
公館鄉,館南村,1460,無黨籍及未經政黨推薦,1206,民主進步黨,2068,中國國民黨,4734,36,4770,0,4770,1892,6662,71.6
公館鄉,大坑村,340,無黨籍及未經政黨推薦,340,民主進步黨,548,中國國民黨,1228,6,1234,0,1234,542,1776,69.48
公館鄉,中義村,904,無黨籍及未經政黨推薦,742,民主進步黨,1336,中國國民黨,2982,28,3010,0,3010,1336,4346,69.26
公館鄉,玉泉村,1032,無黨籍及未經政黨推薦,834,民主進步黨,1472,中國國民黨,3338,20,3358,0,3358,1206,4564,73.58
公館鄉,石墻村,546,無黨籍及未經政黨推薦,396,民主進步黨,880,中國國民黨,1822,10,1832,0,1832,880,2712,67.55
公館鄉,福基村,332,無黨籍及未經政黨推薦,320,民主進步黨,662,中國國民黨,1314,2,1316,0,1316,580,1896,69.41
公館鄉,福星村,926,無黨籍及未經政黨推薦,724,民主進步黨,1194,中國國民黨,2844,16,2860,0,2860,1042,3902,73.3
公館鄉,開礦村,88,無黨籍及未經政黨推薦,90,民主進步黨,180,中國國民黨,358,6,364,0,364,152,516,70.54
公館鄉,福德村,94,無黨籍及未經政黨推薦,154,民主進步黨,204,中國國民黨,452,4,456,0,456,180,636,71.7
公館鄉,五谷村,976,無黨籍及未經政黨推薦,866,民主進步黨,1262,中國國民黨,3104,18,3122,0,3122,1172,4294,72.71
公館鄉,玉谷村,598,無黨籍及未經政黨推薦,474,民主進步黨,874,中國國民黨,1946,22,1968,0,1968,814,2782,70.74
公館鄉,鶴岡村,718,無黨籍及未經政黨推薦,504,民主進步黨,1028,中國國民黨,2250,18,2268,0,2268,824,3092,73.35
公館鄉,鶴山村,588,無黨籍及未經政黨推薦,502,民主進步黨,880,中國國民黨,1970,6,1976,0,1976,758,2734,72.28
公館鄉,仁安村,428,無黨籍及未經政黨推薦,456,民主進步黨,866,中國國民黨,1750,8,1758,0,1758,706,2464,71.35
