行政區別,村里別,1_宋楚瑜/余湘,64_1_黨籍,2_韓國瑜/張善政,64_2_黨籍,3_蔡英文/賴清德,64_3_黨籍,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
高雄市鼓山區,惠安里,78,親民黨,432,中國國民黨,1108,民主進步黨,1618,14,1632,0,1632,540,2172,75.14
高雄市鼓山區,壽山里,40,親民黨,482,中國國民黨,1402,民主進步黨,1924,22,1946,0,1946,670,2616,74.39
高雄市鼓山區,哨船頭里,44,親民黨,580,中國國民黨,868,民主進步黨,1492,28,1520,0,1520,442,1962,77.47
高雄市鼓山區,桃源里,20,親民黨,316,中國國民黨,518,民主進步黨,854,2,856,0,856,244,1100,77.82
高雄市左營區,進學里,70,親民黨,1130,中國國民黨,1328,民主進步黨,2528,22,2550,0,2550,2548,5098,50.02
高雄市左營區,尾西里,58,親民黨,454,中國國民黨,1046,民主進步黨,1558,16,1574,0,1574,406,1980,79.49
高雄市左營區,頂北里,34,親民黨,248,中國國民黨,558,民主進步黨,840,10,850,0,850,162,1012,83.99
高雄市左營區,中北里,12,親民黨,256,中國國民黨,710,民主進步黨,978,6,984,0,984,248,1232,79.87
高雄市左營區,中南里,18,親民黨,158,中國國民黨,574,民主進步黨,750,4,754,0,754,236,990,76.16
高雄市左營區,廟東里,24,親民黨,226,中國國民黨,1008,民主進步黨,1258,10,1268,0,1268,300,1568,80.87
高雄市左營區,廟北里,28,親民黨,282,中國國民黨,972,民主進步黨,1282,16,1298,0,1298,420,1718,75.55
高雄市左營區,尾南里,24,親民黨,262,中國國民黨,808,民主進步黨,1094,12,1106,0,1106,306,1412,78.33
高雄市左營區,尾北里,150,親民黨,1672,中國國民黨,3100,民主進步黨,4922,60,4982,0,4982,1368,6350,78.46
高雄市左營區,屏山里,58,親民黨,1346,中國國民黨,776,民主進步黨,2180,34,2214,0,2214,786,3000,73.8
高雄市左營區,祥和里,30,親民黨,720,中國國民黨,178,民主進步黨,928,2,930,0,930,296,1226,75.86
高雄市左營區,永清里,30,親民黨,488,中國國民黨,278,民主進步黨,796,2,798,0,798,282,1080,73.89
高雄市左營區,莒光里,88,親民黨,1354,中國國民黨,1116,民主進步黨,2558,12,2570,0,2570,840,3410,75.37
高雄市左營區,光輝里,146,親民黨,1698,中國國民黨,1858,民主進步黨,3702,24,3726,0,3726,1026,4752,78.41
高雄市左營區,合群里,128,親民黨,3180,中國國民黨,596,民主進步黨,3904,44,3948,0,3948,1010,4958,79.63
高雄市左營區,明建里,30,親民黨,540,中國國民黨,388,民主進步黨,958,6,964,0,964,246,1210,79.67
高雄市左營區,頂西里,42,親民黨,328,中國國民黨,1090,民主進步黨,1460,12,1472,0,1472,372,1844,79.83
高雄市左營區,聖后里,38,親民黨,300,中國國民黨,842,民主進步黨,1180,10,1190,0,1190,254,1444,82.41
高雄市左營區,聖西里,18,親民黨,460,中國國民黨,528,民主進步黨,1006,6,1012,0,1012,352,1364,74.19
高雄市左營區,聖南里,16,親民黨,188,中國國民黨,582,民主進步黨,786,4,790,0,790,222,1012,78.06
高雄市左營區,城南里,22,親民黨,196,中國國民黨,530,民主進步黨,748,6,754,0,754,238,992,76.01
高雄市左營區,路東里,32,親民黨,302,中國國民黨,766,民主進步黨,1100,20,1120,0,1120,268,1388,80.69
高雄市左營區,廍北里,6,親民黨,114,中國國民黨,488,民主進步黨,608,12,620,0,620,164,784,79.08
高雄市左營區,廍南里,26,親民黨,262,中國國民黨,628,民主進步黨,916,6,922,0,922,250,1172,78.67
高雄市左營區,埤西里,48,親民黨,488,中國國民黨,802,民主進步黨,1338,12,1350,0,1350,424,1774,76.1
高雄市左營區,埤北里,38,親民黨,1096,中國國民黨,720,民主進步黨,1854,20,1874,0,1874,716,2590,72.36
高雄市左營區,埤東里,32,親民黨,542,中國國民黨,838,民主進步黨,1412,12,1424,0,1424,428,1852,76.89
高雄市左營區,海勝里,316,親民黨,6220,中國國民黨,2028,民主進步黨,8564,100,8664,0,8664,2346,11010,78.69
高雄市左營區,崇實里,206,親民黨,2204,中國國民黨,2270,民主進步黨,4680,46,4726,0,4726,1320,6046,78.17
高雄市左營區,自助里,28,親民黨,294,中國國民黨,218,民主進步黨,540,4,544,0,544,202,746,72.92
高雄市左營區,果貿里,108,親民黨,2908,中國國民黨,1000,民主進步黨,4016,24,4040,0,4040,1214,5254,76.89
高雄市左營區,果惠里,88,親民黨,1478,中國國民黨,660,民主進步黨,2226,14,2240,0,2240,620,2860,78.32
高雄市左營區,果峰里,68,親民黨,1692,中國國民黨,572,民主進步黨,2332,20,2352,0,2352,756,3108,75.68
高雄市左營區,新下里,656,親民黨,8210,中國國民黨,11298,民主進步黨,20164,210,20374,0,20374,5498,25872,78.75
高雄市左營區,新上里,1216,親民黨,14084,中國國民黨,22726,民主進步黨,38026,332,38358,0,38358,10238,48596,78.93
高雄市左營區,新中里,244,親民黨,2138,中國國民黨,5298,民主進步黨,7680,72,7752,0,7752,1990,9742,79.57
高雄市左營區,新光里,664,親民黨,7784,中國國民黨,11436,民主進步黨,19884,152,20036,0,20036,5428,25464,78.68
高雄市左營區,菜公里,1440,親民黨,15920,中國國民黨,24318,民主進步黨,41678,314,41992,0,41992,11736,53728,78.16
高雄市左營區,福山里,1916,親民黨,20234,中國國民黨,28398,民主進步黨,50548,390,50938,0,50938,15234,66172,76.98
高雄市楠梓區,清豐里,1110,親民黨,10062,中國國民黨,20678,民主進步黨,31850,248,32098,0,32098,8692,40790,78.69
高雄市楠梓區,東寧里,204,親民黨,2018,中國國民黨,3724,民主進步黨,5946,44,5990,0,5990,1640,7630,78.51
高雄市楠梓區,五常里,252,親民黨,2650,中國國民黨,5828,民主進步黨,8730,90,8820,0,8820,2786,11606,76.0
高雄市楠梓區,享平里,206,親民黨,1698,中國國民黨,3466,民主進步黨,5370,48,5418,0,5418,1680,7098,76.33
高雄市楠梓區,中陽里,148,親民黨,1310,中國國民黨,3426,民主進步黨,4884,34,4918,0,4918,1378,6296,78.11
高雄市楠梓區,惠楠里,130,親民黨,1328,中國國民黨,2494,民主進步黨,3952,30,3982,0,3982,2088,6070,65.6
高雄市楠梓區,惠民里,198,親民黨,1898,中國國民黨,3762,民主進步黨,5858,62,5920,0,5920,1670,7590,78.0
高雄市楠梓區,惠豐里,302,親民黨,2708,中國國民黨,3976,民主進步黨,6986,50,7036,0,7036,1968,9004,78.14
高雄市楠梓區,錦屏里,102,親民黨,1352,中國國民黨,3636,民主進步黨,5090,36,5126,0,5126,1398,6524,78.57
高雄市楠梓區,玉屏里,60,親民黨,614,中國國民黨,2762,民主進步黨,3436,24,3460,0,3460,738,4198,82.42
高雄市楠梓區,金田里,166,親民黨,1212,中國國民黨,3982,民主進步黨,5360,60,5420,0,5420,1472,6892,78.64
高雄市楠梓區,稔田里,40,親民黨,420,中國國民黨,1766,民主進步黨,2226,20,2246,0,2246,500,2746,81.79
高雄市楠梓區,瑞屏里,168,親民黨,1744,中國國民黨,3428,民主進步黨,5340,26,5366,0,5366,1538,6904,77.72
高雄市楠梓區,翠屏里,864,親民黨,9694,中國國民黨,12496,民主進步黨,23054,166,23220,0,23220,7564,30784,75.43
高雄市楠梓區,宏南里,28,親民黨,598,中國國民黨,522,民主進步黨,1148,16,1164,0,1164,302,1466,79.4
高雄市楠梓區,宏毅里,120,親民黨,1286,中國國民黨,2110,民主進步黨,3516,34,3550,0,3550,822,4372,81.2
高雄市楠梓區,宏榮里,138,親民黨,1640,中國國民黨,1992,民主進步黨,3770,44,3814,0,3814,1052,4866,78.38
高雄市楠梓區,廣昌里,136,親民黨,1804,中國國民黨,2540,民主進步黨,4480,44,4524,0,4524,1188,5712,79.2
高雄市楠梓區,久昌里,114,親民黨,1642,中國國民黨,2300,民主進步黨,4056,30,4086,0,4086,1276,5362,76.2
高雄市楠梓區,大昌里,102,親民黨,1290,中國國民黨,1624,民主進步黨,3016,24,3040,0,3040,990,4030,75.43
高雄市楠梓區,福昌里,92,親民黨,1018,中國國民黨,1992,民主進步黨,3102,36,3138,0,3138,752,3890,80.67
高雄市楠梓區,盛昌里,300,親民黨,3374,中國國民黨,4444,民主進步黨,8118,70,8188,0,8188,2162,10350,79.11
高雄市楠梓區,泰昌里,48,親民黨,808,中國國民黨,1294,民主進步黨,2150,26,2176,0,2176,624,2800,77.71
高雄市楠梓區,興昌里,186,親民黨,2312,中國國民黨,3980,民主進步黨,6478,48,6526,0,6526,1686,8212,79.47
高雄市楠梓區,建昌里,126,親民黨,1516,中國國民黨,2086,民主進步黨,3728,46,3774,0,3774,1144,4918,76.74
高雄市楠梓區,宏昌里,174,親民黨,1890,中國國民黨,2702,民主進步黨,4766,32,4798,0,4798,1234,6032,79.54
高雄市楠梓區,和昌里,100,親民黨,1274,中國國民黨,1678,民主進步黨,3052,26,3078,0,3078,866,3944,78.04
高雄市楠梓區,慶昌里,140,親民黨,2224,中國國民黨,2568,民主進步黨,4932,50,4982,0,4982,1148,6130,81.27
高雄市楠梓區,隆昌里,174,親民黨,2812,中國國民黨,3182,民主進步黨,6168,46,6214,0,6214,1778,7992,77.75
高雄市楠梓區,秀昌里,140,親民黨,1366,中國國民黨,1694,民主進步黨,3200,24,3224,0,3224,910,4134,77.99
高雄市楠梓區,裕昌里,254,親民黨,2370,中國國民黨,4240,民主進步黨,6864,64,6928,0,6928,1962,8890,77.93
高雄市楠梓區,國昌里,150,親民黨,1866,中國國民黨,3086,民主進步黨,5102,40,5142,0,5142,1434,6576,78.19
高雄市楠梓區,加昌里,448,親民黨,5170,中國國民黨,6442,民主進步黨,12060,120,12180,0,12180,3656,15836,76.91
高雄市楠梓區,仁昌里,310,親民黨,3116,中國國民黨,3864,民主進步黨,7290,52,7342,0,7342,2280,9622,76.3
高雄市楠梓區,藍田里,428,親民黨,3612,中國國民黨,6230,民主進步黨,10270,106,10376,0,10376,2776,13152,78.89
高雄市楠梓區,中興里,78,親民黨,616,中國國民黨,1638,民主進步黨,2332,18,2350,0,2350,546,2896,81.15
高雄市楠梓區,中和里,140,親民黨,1466,中國國民黨,3696,民主進步黨,5302,30,5332,0,5332,1754,7086,75.25
高雄市三民區,鼎金里,138,親民黨,1840,中國國民黨,3714,民主進步黨,5692,40,5732,0,5732,1808,7540,76.02
高雄市三民區,鼎盛里,376,親民黨,3842,中國國民黨,6726,民主進步黨,10944,108,11052,0,11052,3256,14308,77.24
高雄市三民區,鼎強里,186,親民黨,1968,中國國民黨,4092,民主進步黨,6246,62,6308,0,6308,1770,8078,78.09
高雄市三民區,鼎力里,162,親民黨,1760,中國國民黨,3750,民主進步黨,5672,38,5710,0,5710,1558,7268,78.56
高雄市三民區,鼎西里,318,親民黨,3318,中國國民黨,7026,民主進步黨,10662,90,10752,0,10752,2996,13748,78.21
高雄市三民區,鼎中里,162,親民黨,1554,中國國民黨,3526,民主進步黨,5242,48,5290,0,5290,1314,6604,80.1
高雄市三民區,鼎泰里,1154,親民黨,12144,中國國民黨,18494,民主進步黨,31792,292,32084,0,32084,8134,40218,79.78
高雄市三民區,本館里,358,親民黨,4320,中國國民黨,8134,民主進步黨,12812,108,12920,0,12920,3476,16396,78.8
高雄市三民區,本和里,306,親民黨,3660,中國國民黨,6508,民主進步黨,10474,122,10596,0,10596,2948,13544,78.23
高雄市三民區,本文里,106,親民黨,1092,中國國民黨,2050,民主進步黨,3248,28,3276,0,3276,852,4128,79.36
高雄市三民區,本武里,80,親民黨,708,中國國民黨,1704,民主進步黨,2492,30,2522,0,2522,612,3134,80.47
高雄市三民區,本元里,298,親民黨,2600,中國國民黨,4856,民主進步黨,7754,66,7820,0,7820,1950,9770,80.04
高雄市三民區,本安里,224,親民黨,2446,中國國民黨,4074,民主進步黨,6744,70,6814,0,6814,1628,8442,80.72
高雄市三民區,本上里,224,親民黨,2558,中國國民黨,4280,民主進步黨,7062,54,7116,0,7116,1708,8824,80.64
高雄市三民區,本揚里,334,親民黨,3944,中國國民黨,6762,民主進步黨,11040,124,11164,0,11164,2782,13946,80.05
高雄市三民區,寶獅里,182,親民黨,1852,中國國民黨,3426,民主進步黨,5460,76,5536,0,5536,1496,7032,78.73
高雄市三民區,寶德里,234,親民黨,2444,中國國民黨,4786,民主進步黨,7464,64,7528,0,7528,2064,9592,78.48
高雄市三民區,寶泰里,216,親民黨,2098,中國國民黨,3748,民主進步黨,6062,42,6104,0,6104,1916,8020,76.11
高雄市三民區,寶興里,322,親民黨,3354,中國國民黨,6286,民主進步黨,9962,82,10044,0,10044,2562,12606,79.68
高雄市三民區,寶中里,168,親民黨,1362,中國國民黨,2890,民主進步黨,4420,32,4452,0,4452,1168,5620,79.22
高雄市三民區,寶華里,130,親民黨,1828,中國國民黨,2716,民主進步黨,4674,40,4714,0,4714,1298,6012,78.41
高雄市三民區,寶國里,406,親民黨,4080,中國國民黨,6968,民主進步黨,11454,110,11564,0,11564,3070,14634,79.02
高雄市三民區,寶民里,140,親民黨,1606,中國國民黨,2856,民主進步黨,4602,46,4648,0,4648,1276,5924,78.46
高雄市三民區,寶慶里,130,親民黨,1302,中國國民黨,2480,民主進步黨,3912,56,3968,0,3968,1124,5092,77.93
高雄市三民區,寶業里,280,親民黨,2856,中國國民黨,5088,民主進步黨,8224,58,8282,0,8282,2206,10488,78.97
高雄市三民區,寶盛里,256,親民黨,2712,中國國民黨,4504,民主進步黨,7472,108,7580,0,7580,1840,9420,80.47
高雄市三民區,寶安里,296,親民黨,3912,中國國民黨,6096,民主進步黨,10304,94,10398,0,10398,2972,13370,77.77
高雄市三民區,寶龍里,178,親民黨,2132,中國國民黨,3948,民主進步黨,6258,58,6316,0,6316,1612,7928,79.67
高雄市三民區,寶珠里,256,親民黨,2574,中國國民黨,4968,民主進步黨,7798,66,7864,0,7864,4308,12172,64.61
高雄市三民區,寶玉里,396,親民黨,4178,中國國民黨,7640,民主進步黨,12214,138,12352,0,12352,3232,15584,79.26
高雄市三民區,灣子里,180,親民黨,1996,中國國民黨,3472,民主進步黨,5648,66,5714,0,5714,1674,7388,77.34
高雄市三民區,灣愛里,114,親民黨,1212,中國國民黨,2772,民主進步黨,4098,48,4146,0,4146,1598,5744,72.18
高雄市三民區,灣中里,220,親民黨,2356,中國國民黨,5020,民主進步黨,7596,70,7666,0,7666,2688,10354,74.04
高雄市三民區,灣華里,102,親民黨,1306,中國國民黨,2414,民主進步黨,3822,38,3860,0,3860,1300,5160,74.81
高雄市三民區,灣勝里,80,親民黨,782,中國國民黨,2010,民主進步黨,2872,18,2890,0,2890,746,3636,79.48
高雄市三民區,灣利里,122,親民黨,1306,中國國民黨,3410,民主進步黨,4838,46,4884,0,4884,1204,6088,80.22
高雄市三民區,灣復里,164,親民黨,1710,中國國民黨,3342,民主進步黨,5216,48,5264,0,5264,1638,6902,76.27
高雄市三民區,正興里,628,親民黨,6222,中國國民黨,10492,民主進步黨,17342,160,17502,0,17502,5020,22522,77.71
高雄市三民區,正順里,206,親民黨,1988,中國國民黨,3762,民主進步黨,5956,44,6000,0,6000,1552,7552,79.45
高雄市三民區,灣興里,80,親民黨,888,中國國民黨,1874,民主進步黨,2842,20,2862,0,2862,728,3590,79.72
高雄市三民區,灣成里,90,親民黨,1090,中國國民黨,2192,民主進步黨,3372,20,3392,0,3392,1052,4444,76.33
高雄市三民區,安康里,120,親民黨,1388,中國國民黨,2664,民主進步黨,4172,40,4212,0,4212,1606,5818,72.4
高雄市三民區,安寧里,84,親民黨,794,中國國民黨,1810,民主進步黨,2688,26,2714,0,2714,820,3534,76.8
高雄市三民區,安吉里,226,親民黨,2334,中國國民黨,4008,民主進步黨,6568,44,6612,0,6612,1954,8566,77.19
高雄市三民區,安發里,210,親民黨,2210,中國國民黨,4184,民主進步黨,6604,66,6670,0,6670,1774,8444,78.99
高雄市三民區,安東里,160,親民黨,1386,中國國民黨,2904,民主進步黨,4450,40,4490,0,4490,1010,5500,81.64
高雄市三民區,安和里,122,親民黨,1096,中國國民黨,2554,民主進步黨,3772,32,3804,0,3804,914,4718,80.63
高雄市三民區,達德里,52,親民黨,544,中國國民黨,1382,民主進步黨,1978,22,2000,0,2000,450,2450,81.63
高雄市三民區,達明里,44,親民黨,658,中國國民黨,1496,民主進步黨,2198,24,2222,0,2222,608,2830,78.52
高雄市三民區,達仁里,68,親民黨,704,中國國民黨,1524,民主進步黨,2296,18,2314,0,2314,524,2838,81.54
高雄市三民區,達勇里,50,親民黨,462,中國國民黨,890,民主進步黨,1402,12,1414,0,1414,418,1832,77.18
高雄市三民區,同德里,130,親民黨,1318,中國國民黨,2684,民主進步黨,4132,38,4170,0,4170,1012,5182,80.47
高雄市三民區,德智里,100,親民黨,1078,中國國民黨,2108,民主進步黨,3286,28,3314,0,3314,816,4130,80.24
高雄市三民區,德仁里,76,親民黨,898,中國國民黨,1812,民主進步黨,2786,24,2810,0,2810,822,3632,77.37
高雄市三民區,安生里,68,親民黨,652,中國國民黨,1470,民主進步黨,2190,22,2212,0,2212,478,2690,82.23
高雄市三民區,德東里,38,親民黨,372,中國國民黨,832,民主進步黨,1242,12,1254,0,1254,268,1522,82.39
高雄市三民區,德行里,38,親民黨,504,中國國民黨,1200,民主進步黨,1742,16,1758,0,1758,348,2106,83.48
高雄市三民區,精華里,80,親民黨,762,中國國民黨,1478,民主進步黨,2320,28,2348,0,2348,554,2902,80.91
高雄市三民區,民享里,80,親民黨,952,中國國民黨,2074,民主進步黨,3106,36,3142,0,3142,698,3840,81.82
高雄市三民區,安宜里,174,親民黨,1432,中國國民黨,3238,民主進步黨,4844,52,4896,0,4896,1026,5922,82.67
高雄市三民區,安泰里,198,親民黨,1962,中國國民黨,3610,民主進步黨,5770,46,5816,0,5816,1470,7286,79.82
高雄市三民區,安邦里,178,親民黨,1754,中國國民黨,3844,民主進步黨,5776,62,5838,0,5838,2192,8030,72.7
高雄市三民區,十全里,64,親民黨,732,中國國民黨,1804,民主進步黨,2600,24,2624,0,2624,660,3284,79.9
高雄市三民區,十美里,96,親民黨,952,中國國民黨,1922,民主進步黨,2970,22,2992,0,2992,890,3882,77.07
高雄市三民區,德北里,92,親民黨,918,中國國民黨,1830,民主進步黨,2840,46,2886,0,2886,746,3632,79.46
高雄市三民區,立誠里,28,親民黨,336,中國國民黨,768,民主進步黨,1132,14,1146,0,1146,214,1360,84.26
高雄市三民區,立業里,42,親民黨,406,中國國民黨,1012,民主進步黨,1460,8,1468,0,1468,424,1892,77.59
高雄市三民區,港東里,60,親民黨,574,中國國民黨,1310,民主進步黨,1944,14,1958,0,1958,696,2654,73.78
高雄市三民區,港新里,64,親民黨,812,中國國民黨,1304,民主進步黨,2180,6,2186,0,2186,520,2706,80.78
高雄市三民區,港西里,30,親民黨,356,中國國民黨,692,民主進步黨,1078,14,1092,0,1092,432,1524,71.65
高雄市三民區,博愛里,90,親民黨,636,中國國民黨,1052,民主進步黨,1778,14,1792,0,1792,468,2260,79.29
高雄市三民區,博惠里,168,親民黨,2134,中國國民黨,3784,民主進步黨,6086,46,6132,0,6132,1578,7710,79.53
高雄市三民區,長明里,58,親民黨,600,中國國民黨,876,民主進步黨,1534,10,1544,0,1544,494,2038,75.76
高雄市三民區,建東里,36,親民黨,648,中國國民黨,948,民主進步黨,1632,20,1652,0,1652,662,2314,71.39
高雄市三民區,興德里,80,親民黨,974,中國國民黨,1614,民主進步黨,2668,38,2706,0,2706,706,3412,79.31
高雄市三民區,鳳南里,34,親民黨,348,中國國民黨,926,民主進步黨,1308,10,1318,0,1318,330,1648,79.98
高雄市三民區,鳳北里,30,親民黨,632,中國國民黨,1502,民主進步黨,2164,12,2176,0,2176,524,2700,80.59
高雄市三民區,德西里,50,親民黨,450,中國國民黨,808,民主進步黨,1308,12,1320,0,1320,320,1640,80.49
高雄市三民區,豐裕里,102,親民黨,1136,中國國民黨,2368,民主進步黨,3606,24,3630,0,3630,1148,4778,75.97
高雄市三民區,川東里,40,親民黨,618,中國國民黨,1204,民主進步黨,1862,22,1884,0,1884,526,2410,78.17
高雄市三民區,裕民里,46,親民黨,638,中國國民黨,1226,民主進步黨,1910,18,1928,0,1928,504,2432,79.28
高雄市三民區,力行里,52,親民黨,462,中國國民黨,1208,民主進步黨,1722,12,1734,0,1734,396,2130,81.41
高雄市三民區,千歲里,78,親民黨,574,中國國民黨,1116,民主進步黨,1768,10,1778,0,1778,404,2182,81.48
高雄市三民區,立德里,62,親民黨,624,中國國民黨,1102,民主進步黨,1788,24,1812,0,1812,464,2276,79.61
高雄市三民區,千北里,58,親民黨,524,中國國民黨,1076,民主進步黨,1658,20,1678,0,1678,324,2002,83.82
