行政區別,村里別,1_柯文哲/吳欣盈,64_1_黨籍,2_賴清德/蕭美琴,64_2_黨籍,3_侯友宜/趙少康,64_3_黨籍,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
高雄市三民區,安生里,528,無黨籍及未經政黨推薦,1290,民主進步黨,550,中國國民黨,2368,16,2384,0,2384,806,3190,74.73
高雄市三民區,德東里,214,無黨籍及未經政黨推薦,610,民主進步黨,268,中國國民黨,1092,2,1094,0,1094,324,1418,77.15
高雄市三民區,德行里,216,無黨籍及未經政黨推薦,908,民主進步黨,402,中國國民黨,1526,12,1538,0,1538,472,2010,76.52
高雄市三民區,精華里,342,無黨籍及未經政黨推薦,1142,民主進步黨,604,中國國民黨,2088,16,2104,0,2104,724,2828,74.4
高雄市三民區,民享里,430,無黨籍及未經政黨推薦,1524,民主進步黨,754,中國國民黨,2708,24,2732,0,2732,884,3616,75.55
高雄市三民區,安宜里,864,無黨籍及未經政黨推薦,2420,民主進步黨,1166,中國國民黨,4450,20,4470,0,4470,1394,5864,76.23
高雄市三民區,安泰里,974,無黨籍及未經政黨推薦,2652,民主進步黨,1446,中國國民黨,5072,24,5096,0,5096,1946,7042,72.37
高雄市三民區,安邦里,1122,無黨籍及未經政黨推薦,2836,民主進步黨,1330,中國國民黨,5288,28,5316,0,5316,1826,7142,74.43
高雄市三民區,十全里,444,無黨籍及未經政黨推薦,1336,民主進步黨,578,中國國民黨,2358,18,2376,0,2376,808,3184,74.62
高雄市三民區,十美里,540,無黨籍及未經政黨推薦,1412,民主進步黨,730,中國國民黨,2682,10,2692,0,2692,1094,3786,71.1
高雄市三民區,德北里,644,無黨籍及未經政黨推薦,1548,民主進步黨,898,中國國民黨,3090,14,3104,0,3104,1152,4256,72.93
高雄市三民區,立誠里,158,無黨籍及未經政黨推薦,564,民主進步黨,228,中國國民黨,950,4,954,0,954,302,1256,75.96
高雄市三民區,立業里,228,無黨籍及未經政黨推薦,698,民主進步黨,270,中國國民黨,1196,8,1204,0,1204,472,1676,71.84
高雄市三民區,港東里,320,無黨籍及未經政黨推薦,974,民主進步黨,458,中國國民黨,1752,22,1774,0,1774,812,2586,68.6
高雄市三民區,港新里,360,無黨籍及未經政黨推薦,1074,民主進步黨,682,中國國民黨,2116,8,2124,0,2124,638,2762,76.9
高雄市三民區,港西里,154,無黨籍及未經政黨推薦,512,民主進步黨,314,中國國民黨,980,4,984,0,984,420,1404,70.09
高雄市三民區,博愛里,330,無黨籍及未經政黨推薦,794,民主進步黨,442,中國國民黨,1566,20,1586,0,1586,586,2172,73.02
高雄市三民區,博惠里,978,無黨籍及未經政黨推薦,2822,民主進步黨,1646,中國國民黨,5446,28,5474,0,5474,2024,7498,73.01
高雄市三民區,長明里,268,無黨籍及未經政黨推薦,636,民主進步黨,452,中國國民黨,1356,12,1368,0,1368,550,1918,71.32
高雄市三民區,建東里,294,無黨籍及未經政黨推薦,636,民主進步黨,492,中國國民黨,1422,10,1432,0,1432,808,2240,63.93
高雄市三民區,興德里,566,無黨籍及未經政黨推薦,1330,民主進步黨,806,中國國民黨,2702,12,2714,0,2714,1002,3716,73.04
高雄市三民區,鳳南里,268,無黨籍及未經政黨推薦,782,民主進步黨,320,中國國民黨,1370,10,1380,0,1380,498,1878,73.48
高雄市三民區,鳳北里,320,無黨籍及未經政黨推薦,1050,民主進步黨,444,中國國民黨,1814,12,1826,0,1826,590,2416,75.58
高雄市三民區,德西里,894,無黨籍及未經政黨推薦,1170,民主進步黨,716,中國國民黨,2780,12,2792,0,2792,1092,3884,71.88
高雄市三民區,豐裕里,572,無黨籍及未經政黨推薦,1666,民主進步黨,860,中國國民黨,3098,22,3120,0,3120,1320,4440,70.27
高雄市三民區,川東里,266,無黨籍及未經政黨推薦,810,民主進步黨,510,中國國民黨,1586,6,1592,0,1592,690,2282,69.76
高雄市三民區,裕民里,384,無黨籍及未經政黨推薦,902,民主進步黨,434,中國國民黨,1720,10,1730,0,1730,674,2404,71.96
高雄市三民區,力行里,270,無黨籍及未經政黨推薦,858,民主進步黨,396,中國國民黨,1524,16,1540,0,1540,412,1952,78.89
高雄市三民區,千歲里,302,無黨籍及未經政黨推薦,816,民主進步黨,442,中國國民黨,1560,10,1570,0,1570,542,2112,74.34
高雄市三民區,立德里,290,無黨籍及未經政黨推薦,810,民主進步黨,486,中國國民黨,1586,12,1598,0,1598,602,2200,72.64
高雄市三民區,千北里,274,無黨籍及未經政黨推薦,762,民主進步黨,382,中國國民黨,1418,14,1432,0,1432,460,1892,75.69
高雄市三民區,千秋里,504,無黨籍及未經政黨推薦,1372,民主進步黨,702,中國國民黨,2578,20,2598,0,2598,1134,3732,69.61
高雄市新興區,浩然里,468,無黨籍及未經政黨推薦,1052,民主進步黨,876,中國國民黨,2396,26,2422,0,2422,962,3384,71.57
高雄市新興區,振成里,250,無黨籍及未經政黨推薦,648,民主進步黨,448,中國國民黨,1346,8,1354,0,1354,576,1930,70.16
高雄市新興區,德生里,802,無黨籍及未經政黨推薦,1870,民主進步黨,1284,中國國民黨,3956,14,3970,0,3970,1486,5456,72.76
高雄市新興區,振華里,244,無黨籍及未經政黨推薦,674,民主進步黨,496,中國國民黨,1414,0,1414,0,1414,544,1958,72.22
高雄市新興區,正氣里,336,無黨籍及未經政黨推薦,898,民主進步黨,612,中國國民黨,1846,8,1854,0,1854,660,2514,73.75
高雄市新興區,德政里,186,無黨籍及未經政黨推薦,368,民主進步黨,316,中國國民黨,870,6,876,0,876,290,1166,75.13
高雄市新興區,仁聲里,276,無黨籍及未經政黨推薦,652,民主進步黨,374,中國國民黨,1302,6,1308,0,1308,646,1954,66.94
高雄市新興區,德望里,458,無黨籍及未經政黨推薦,1188,民主進步黨,854,中國國民黨,2500,10,2510,0,2510,992,3502,71.67
高雄市新興區,華聲里,202,無黨籍及未經政黨推薦,666,民主進步黨,366,中國國民黨,1234,8,1242,0,1242,482,1724,72.04
高雄市新興區,蕉園里,190,無黨籍及未經政黨推薦,506,民主進步黨,312,中國國民黨,1008,4,1012,0,1012,334,1346,75.19
高雄市新興區,永寧里,380,無黨籍及未經政黨推薦,962,民主進步黨,566,中國國民黨,1908,16,1924,0,1924,770,2694,71.42
高雄市新興區,玉衡里,136,無黨籍及未經政黨推薦,508,民主進步黨,262,中國國民黨,906,8,914,0,914,362,1276,71.63
高雄市新興區,順昌里,616,無黨籍及未經政黨推薦,1548,民主進步黨,890,中國國民黨,3054,26,3080,0,3080,1084,4164,73.97
高雄市新興區,文昌里,770,無黨籍及未經政黨推薦,2036,民主進步黨,1314,中國國民黨,4120,24,4144,0,4144,1464,5608,73.89
高雄市新興區,光耀里,578,無黨籍及未經政黨推薦,1404,民主進步黨,1034,中國國民黨,3016,22,3038,0,3038,1148,4186,72.58
高雄市新興區,興昌里,542,無黨籍及未經政黨推薦,1164,民主進步黨,806,中國國民黨,2512,6,2518,0,2518,882,3400,74.06
高雄市新興區,開平里,874,無黨籍及未經政黨推薦,2338,民主進步黨,1546,中國國民黨,4758,22,4780,0,4780,1568,6348,75.3
高雄市新興區,成功里,424,無黨籍及未經政黨推薦,812,民主進步黨,658,中國國民黨,1894,10,1904,0,1904,682,2586,73.63
高雄市新興區,新江里,260,無黨籍及未經政黨推薦,724,民主進步黨,376,中國國民黨,1360,20,1380,0,1380,648,2028,68.05
高雄市新興區,黎明里,192,無黨籍及未經政黨推薦,590,民主進步黨,316,中國國民黨,1098,6,1104,0,1104,456,1560,70.77
高雄市新興區,愛平里,292,無黨籍及未經政黨推薦,660,民主進步黨,384,中國國民黨,1336,4,1340,0,1340,492,1832,73.14
高雄市新興區,南港里,436,無黨籍及未經政黨推薦,1566,民主進步黨,752,中國國民黨,2754,18,2772,0,2772,854,3626,76.45
高雄市新興區,中東里,638,無黨籍及未經政黨推薦,1516,民主進步黨,1138,中國國民黨,3292,26,3318,0,3318,1940,5258,63.1
高雄市新興區,明莊里,152,無黨籍及未經政黨推薦,444,民主進步黨,276,中國國民黨,872,6,878,0,878,412,1290,68.06
高雄市新興區,大明里,246,無黨籍及未經政黨推薦,772,民主進步黨,414,中國國民黨,1432,6,1438,0,1438,520,1958,73.44
高雄市新興區,秋山里,218,無黨籍及未經政黨推薦,710,民主進步黨,346,中國國民黨,1274,10,1284,0,1284,636,1920,66.88
高雄市新興區,長驛里,282,無黨籍及未經政黨推薦,598,民主進步黨,328,中國國民黨,1208,6,1214,0,1214,538,1752,69.29
高雄市新興區,建興里,234,無黨籍及未經政黨推薦,600,民主進步黨,340,中國國民黨,1174,4,1178,0,1178,562,1740,67.7
高雄市新興區,建華里,220,無黨籍及未經政黨推薦,620,民主進步黨,304,中國國民黨,1144,4,1148,0,1148,464,1612,71.22
高雄市新興區,漢民里,180,無黨籍及未經政黨推薦,534,民主進步黨,284,中國國民黨,998,4,1002,0,1002,390,1392,71.98
高雄市新興區,榮治里,184,無黨籍及未經政黨推薦,428,民主進步黨,340,中國國民黨,952,6,958,0,958,342,1300,73.69
高雄市新興區,東坡里,270,無黨籍及未經政黨推薦,958,民主進步黨,392,中國國民黨,1620,16,1636,0,1636,582,2218,73.76
高雄市前金區,三川里,316,無黨籍及未經政黨推薦,710,民主進步黨,274,中國國民黨,1300,6,1306,0,1306,400,1706,76.55
高雄市前金區,草江里,434,無黨籍及未經政黨推薦,814,民主進步黨,610,中國國民黨,1858,10,1868,0,1868,762,2630,71.03
高雄市前金區,長城里,284,無黨籍及未經政黨推薦,1014,民主進步黨,464,中國國民黨,1762,20,1782,0,1782,790,2572,69.28
高雄市前金區,北金里,186,無黨籍及未經政黨推薦,624,民主進步黨,298,中國國民黨,1108,6,1114,0,1114,442,1556,71.59
高雄市前金區,東金里,256,無黨籍及未經政黨推薦,680,民主進步黨,334,中國國民黨,1270,10,1280,0,1280,546,1826,70.1
高雄市前金區,新生里,1092,無黨籍及未經政黨推薦,2302,民主進步黨,1666,中國國民黨,5060,22,5082,0,5082,1912,6994,72.66
高雄市前金區,後金里,166,無黨籍及未經政黨推薦,412,民主進步黨,292,中國國民黨,870,8,878,0,878,308,1186,74.03
高雄市前金區,長興里,368,無黨籍及未經政黨推薦,806,民主進步黨,474,中國國民黨,1648,4,1652,0,1652,698,2350,70.3
高雄市前金區,青山里,542,無黨籍及未經政黨推薦,1294,民主進步黨,780,中國國民黨,2616,18,2634,0,2634,1110,3744,70.35
高雄市前金區,民生里,254,無黨籍及未經政黨推薦,610,民主進步黨,434,中國國民黨,1298,6,1304,0,1304,504,1808,72.12
高雄市前金區,復元里,236,無黨籍及未經政黨推薦,700,民主進步黨,492,中國國民黨,1428,6,1434,0,1434,546,1980,72.42
高雄市前金區,林投里,200,無黨籍及未經政黨推薦,674,民主進步黨,366,中國國民黨,1240,10,1250,0,1250,842,2092,59.75
高雄市前金區,國民里,228,無黨籍及未經政黨推薦,594,民主進步黨,410,中國國民黨,1232,4,1236,0,1236,542,1778,69.52
高雄市前金區,社東里,346,無黨籍及未經政黨推薦,900,民主進步黨,666,中國國民黨,1912,16,1928,0,1928,820,2748,70.16
高雄市前金區,社西里,334,無黨籍及未經政黨推薦,784,民主進步黨,508,中國國民黨,1626,10,1636,0,1636,572,2208,74.09
高雄市前金區,博孝里,242,無黨籍及未經政黨推薦,690,民主進步黨,454,中國國民黨,1386,6,1392,0,1392,530,1922,72.42
高雄市前金區,長生里,426,無黨籍及未經政黨推薦,1080,民主進步黨,786,中國國民黨,2292,18,2310,0,2310,902,3212,71.92
高雄市前金區,榮復里,228,無黨籍及未經政黨推薦,760,民主進步黨,474,中國國民黨,1462,24,1486,0,1486,484,1970,75.43
高雄市前金區,文西里,250,無黨籍及未經政黨推薦,686,民主進步黨,404,中國國民黨,1340,8,1348,0,1348,498,1846,73.02
高雄市前金區,文東里,326,無黨籍及未經政黨推薦,762,民主進步黨,528,中國國民黨,1616,16,1632,0,1632,536,2168,75.28
高雄市苓雅區,博仁里,156,無黨籍及未經政黨推薦,414,民主進步黨,312,中國國民黨,882,8,890,0,890,346,1236,72.01
高雄市苓雅區,苓洲里,416,無黨籍及未經政黨推薦,984,民主進步黨,702,中國國民黨,2102,2,2104,0,2104,918,3022,69.62
高雄市苓雅區,苓昇里,306,無黨籍及未經政黨推薦,758,民主進步黨,482,中國國民黨,1546,12,1558,0,1558,650,2208,70.56
高雄市苓雅區,苓中里,482,無黨籍及未經政黨推薦,1186,民主進步黨,610,中國國民黨,2278,10,2288,0,2288,768,3056,74.87
高雄市苓雅區,苓雅里,366,無黨籍及未經政黨推薦,942,民主進步黨,614,中國國民黨,1922,8,1930,0,1930,800,2730,70.7
高雄市苓雅區,苓東里,294,無黨籍及未經政黨推薦,1042,民主進步黨,538,中國國民黨,1874,4,1878,0,1878,818,2696,69.66
高雄市苓雅區,城北里,500,無黨籍及未經政黨推薦,996,民主進步黨,708,中國國民黨,2204,16,2220,0,2220,830,3050,72.79
高雄市苓雅區,城西里,262,無黨籍及未經政黨推薦,450,民主進步黨,322,中國國民黨,1034,2,1036,0,1036,448,1484,69.81
高雄市苓雅區,城東里,538,無黨籍及未經政黨推薦,1174,民主進步黨,770,中國國民黨,2482,10,2492,0,2492,1058,3550,70.2
高雄市苓雅區,意誠里,950,無黨籍及未經政黨推薦,2028,民主進步黨,1674,中國國民黨,4652,36,4688,0,4688,2574,7262,64.56
高雄市苓雅區,鼓中里,198,無黨籍及未經政黨推薦,672,民主進步黨,372,中國國民黨,1242,0,1242,0,1242,482,1724,72.04
高雄市苓雅區,田西里,366,無黨籍及未經政黨推薦,934,民主進步黨,524,中國國民黨,1824,20,1844,0,1844,646,2490,74.06
高雄市苓雅區,人和里,384,無黨籍及未經政黨推薦,1196,民主進步黨,690,中國國民黨,2270,8,2278,0,2278,954,3232,70.48
高雄市苓雅區,仁政里,294,無黨籍及未經政黨推薦,842,民主進步黨,620,中國國民黨,1756,8,1764,0,1764,604,2368,74.49
高雄市苓雅區,廣澤里,454,無黨籍及未經政黨推薦,1322,民主進步黨,630,中國國民黨,2406,12,2418,0,2418,812,3230,74.86
高雄市苓雅區,美田里,274,無黨籍及未經政黨推薦,746,民主進步黨,444,中國國民黨,1464,18,1482,0,1482,622,2104,70.44
高雄市苓雅區,華堂里,732,無黨籍及未經政黨推薦,2028,民主進步黨,1228,中國國民黨,3988,30,4018,0,4018,1648,5666,70.91
高雄市苓雅區,日中里,556,無黨籍及未經政黨推薦,1454,民主進步黨,916,中國國民黨,2926,24,2950,0,2950,1002,3952,74.65
高雄市苓雅區,普照里,732,無黨籍及未經政黨推薦,2082,民主進步黨,1408,中國國民黨,4222,36,4258,0,4258,1498,5756,73.97
高雄市苓雅區,和煦里,554,無黨籍及未經政黨推薦,1302,民主進步黨,852,中國國民黨,2708,14,2722,0,2722,908,3630,74.99
高雄市苓雅區,晴朗里,606,無黨籍及未經政黨推薦,1288,民主進步黨,810,中國國民黨,2704,14,2718,0,2718,2524,5242,51.85
高雄市苓雅區,普天里,922,無黨籍及未經政黨推薦,2344,民主進步黨,1492,中國國民黨,4758,30,4788,0,4788,1654,6442,74.32
高雄市苓雅區,林富里,654,無黨籍及未經政黨推薦,1524,民主進步黨,1080,中國國民黨,3258,16,3274,0,3274,1018,4292,76.28
高雄市苓雅區,林圍里,664,無黨籍及未經政黨推薦,1388,民主進步黨,1184,中國國民黨,3236,22,3258,0,3258,992,4250,76.66
高雄市苓雅區,林安里,514,無黨籍及未經政黨推薦,922,民主進步黨,696,中國國民黨,2132,14,2146,0,2146,764,2910,73.75
高雄市苓雅區,光華里,140,無黨籍及未經政黨推薦,508,民主進步黨,276,中國國民黨,924,4,928,0,928,370,1298,71.49
高雄市苓雅區,林興里,296,無黨籍及未經政黨推薦,912,民主進步黨,394,中國國民黨,1602,12,1614,0,1614,704,2318,69.63
高雄市苓雅區,林華里,676,無黨籍及未經政黨推薦,1920,民主進步黨,1050,中國國民黨,3646,28,3674,0,3674,1248,4922,74.64
高雄市苓雅區,林西里,360,無黨籍及未經政黨推薦,1028,民主進步黨,658,中國國民黨,2046,4,2050,0,2050,860,2910,70.45
高雄市苓雅區,林中里,682,無黨籍及未經政黨推薦,1828,民主進步黨,1190,中國國民黨,3700,26,3726,0,3726,1514,5240,71.11
高雄市苓雅區,林泉里,518,無黨籍及未經政黨推薦,1096,民主進步黨,982,中國國民黨,2596,10,2606,0,2606,856,3462,75.27
高雄市苓雅區,林南里,662,無黨籍及未經政黨推薦,1656,民主進步黨,1498,中國國民黨,3816,24,3840,0,3840,1454,5294,72.53
高雄市苓雅區,中正里,820,無黨籍及未經政黨推薦,1758,民主進步黨,1336,中國國民黨,3914,16,3930,0,3930,1294,5224,75.23
高雄市苓雅區,尚義里,414,無黨籍及未經政黨推薦,1052,民主進步黨,726,中國國民黨,2192,16,2208,0,2208,772,2980,74.09
高雄市苓雅區,同慶里,654,無黨籍及未經政黨推薦,1276,民主進步黨,996,中國國民黨,2926,22,2948,0,2948,966,3914,75.32
高雄市苓雅區,凱旋里,622,無黨籍及未經政黨推薦,1176,民主進步黨,1174,中國國民黨,2972,22,2994,0,2994,1054,4048,73.96
高雄市苓雅區,安祥里,732,無黨籍及未經政黨推薦,1838,民主進步黨,1230,中國國民黨,3800,20,3820,0,3820,1322,5142,74.29
高雄市苓雅區,奏捷里,474,無黨籍及未經政黨推薦,972,民主進步黨,684,中國國民黨,2130,14,2144,0,2144,702,2846,75.33
高雄市苓雅區,福壽里,382,無黨籍及未經政黨推薦,1088,民主進步黨,478,中國國民黨,1948,12,1960,0,1960,686,2646,74.07
高雄市苓雅區,福南里,414,無黨籍及未經政黨推薦,1274,民主進步黨,608,中國國民黨,2296,18,2314,0,2314,864,3178,72.81
高雄市苓雅區,五權里,594,無黨籍及未經政黨推薦,1482,民主進步黨,1020,中國國民黨,3096,34,3130,0,3130,932,4062,77.06
高雄市苓雅區,民主里,1172,無黨籍及未經政黨推薦,2692,民主進步黨,1814,中國國民黨,5678,30,5708,0,5708,2106,7814,73.05
高雄市苓雅區,林德里,490,無黨籍及未經政黨推薦,1108,民主進步黨,818,中國國民黨,2416,12,2428,0,2428,898,3326,73.0
高雄市苓雅區,林貴里,536,無黨籍及未經政黨推薦,1204,民主進步黨,790,中國國民黨,2530,6,2536,0,2536,836,3372,75.21
高雄市苓雅區,林榮里,1096,無黨籍及未經政黨推薦,2364,民主進步黨,1736,中國國民黨,5196,30,5226,0,5226,2000,7226,72.32
高雄市苓雅區,英明里,432,無黨籍及未經政黨推薦,1320,民主進步黨,708,中國國民黨,2460,18,2478,0,2478,918,3396,72.97
高雄市苓雅區,林靖里,436,無黨籍及未經政黨推薦,810,民主進步黨,898,中國國民黨,2144,14,2158,0,2158,744,2902,74.36
高雄市苓雅區,朝陽里,380,無黨籍及未經政黨推薦,964,民主進步黨,554,中國國民黨,1898,10,1908,0,1908,708,2616,72.94
高雄市苓雅區,福隆里,760,無黨籍及未經政黨推薦,1944,民主進步黨,1022,中國國民黨,3726,30,3756,0,3756,1486,5242,71.65
高雄市苓雅區,福祥里,384,無黨籍及未經政黨推薦,788,民主進步黨,542,中國國民黨,1714,10,1724,0,1724,656,2380,72.44
高雄市苓雅區,福海里,296,無黨籍及未經政黨推薦,630,民主進步黨,462,中國國民黨,1388,8,1396,0,1396,514,1910,73.09
高雄市苓雅區,福康里,506,無黨籍及未經政黨推薦,1320,民主進步黨,586,中國國民黨,2412,12,2424,0,2424,940,3364,72.06
高雄市苓雅區,福人里,494,無黨籍及未經政黨推薦,1234,民主進步黨,856,中國國民黨,2584,16,2600,0,2600,1098,3698,70.31
高雄市苓雅區,福地里,632,無黨籍及未經政黨推薦,1620,民主進步黨,1110,中國國民黨,3362,20,3382,0,3382,1370,4752,71.17
高雄市苓雅區,福居里,616,無黨籍及未經政黨推薦,1910,民主進步黨,898,中國國民黨,3424,24,3448,0,3448,1406,4854,71.03
高雄市苓雅區,福東里,692,無黨籍及未經政黨推薦,1628,民主進步黨,1060,中國國民黨,3380,26,3406,0,3406,1330,4736,71.92
高雄市苓雅區,福西里,450,無黨籍及未經政黨推薦,1314,民主進步黨,692,中國國民黨,2456,16,2472,0,2472,974,3446,71.74
高雄市苓雅區,永康里,612,無黨籍及未經政黨推薦,1324,民主進步黨,896,中國國民黨,2832,16,2848,0,2848,1042,3890,73.21
高雄市苓雅區,正文里,778,無黨籍及未經政黨推薦,1666,民主進步黨,1046,中國國民黨,3490,28,3518,0,3518,1162,4680,75.17
高雄市苓雅區,正言里,902,無黨籍及未經政黨推薦,1992,民主進步黨,1310,中國國民黨,4204,16,4220,0,4220,1638,5858,72.04
高雄市苓雅區,正大里,1530,無黨籍及未經政黨推薦,3076,民主進步黨,2064,中國國民黨,6670,52,6722,0,6722,2800,9522,70.59
高雄市苓雅區,五福里,864,無黨籍及未經政黨推薦,2360,民主進步黨,1590,中國國民黨,4814,34,4848,0,4848,1846,6694,72.42
高雄市苓雅區,正心里,884,無黨籍及未經政黨推薦,2306,民主進步黨,1530,中國國民黨,4720,32,4752,0,4752,1738,6490,73.22
高雄市苓雅區,正道里,1128,無黨籍及未經政黨推薦,2608,民主進步黨,1706,中國國民黨,5442,28,5470,0,5470,2210,7680,71.22
高雄市苓雅區,正義里,638,無黨籍及未經政黨推薦,1770,民主進步黨,904,中國國民黨,3312,18,3330,0,3330,1058,4388,75.89
高雄市苓雅區,正仁里,736,無黨籍及未經政黨推薦,1478,民主進步黨,1082,中國國民黨,3296,26,3322,0,3322,1258,4580,72.53
高雄市苓雅區,文昌里,926,無黨籍及未經政黨推薦,2514,民主進步黨,1440,中國國民黨,4880,22,4902,0,4902,1872,6774,72.36
高雄市苓雅區,建軍里,590,無黨籍及未經政黨推薦,1360,民主進步黨,850,中國國民黨,2800,16,2816,0,2816,1106,3922,71.8
高雄市苓雅區,衛武里,514,無黨籍及未經政黨推薦,1148,民主進步黨,904,中國國民黨,2566,12,2578,0,2578,976,3554,72.54
高雄市前鎮區,草衙里,2600,無黨籍及未經政黨推薦,6692,民主進步黨,2838,中國國民黨,12130,74,12204,0,12204,5636,17840,68.41
高雄市前鎮區,明孝里,720,無黨籍及未經政黨推薦,1882,民主進步黨,812,中國國民黨,3414,26,3440,0,3440,1394,4834,71.16
高雄市前鎮區,明正里,1512,無黨籍及未經政黨推薦,3732,民主進步黨,1606,中國國民黨,6850,42,6892,0,6892,2600,9492,72.61
高雄市前鎮區,明義里,642,無黨籍及未經政黨推薦,1692,民主進步黨,774,中國國民黨,3108,36,3144,0,3144,1044,4188,75.07
高雄市前鎮區,仁愛里,336,無黨籍及未經政黨推薦,1024,民主進步黨,392,中國國民黨,1752,16,1768,0,1768,608,2376,74.41
高雄市前鎮區,德昌里,490,無黨籍及未經政黨推薦,1134,民主進步黨,700,中國國民黨,2324,18,2342,0,2342,1040,3382,69.25
高雄市前鎮區,平等里,462,無黨籍及未經政黨推薦,1572,民主進步黨,648,中國國民黨,2682,34,2716,0,2716,2960,5676,47.85
高雄市前鎮區,平昌里,142,無黨籍及未經政黨推薦,454,民主進步黨,156,中國國民黨,752,18,770,0,770,394,1164,66.15
高雄市前鎮區,明禮里,426,無黨籍及未經政黨推薦,1258,民主進步黨,338,中國國民黨,2022,16,2038,0,2038,836,2874,70.91
高雄市前鎮區,信義里,322,無黨籍及未經政黨推薦,1132,民主進步黨,330,中國國民黨,1784,8,1792,0,1792,736,2528,70.89
高雄市前鎮區,信德里,562,無黨籍及未經政黨推薦,1568,民主進步黨,716,中國國民黨,2846,24,2870,0,2870,1256,4126,69.56
高雄市前鎮區,明道里,250,無黨籍及未經政黨推薦,890,民主進步黨,270,中國國民黨,1410,10,1420,0,1420,532,1952,72.75
高雄市前鎮區,興化里,152,無黨籍及未經政黨推薦,526,民主進步黨,188,中國國民黨,866,2,868,0,868,340,1208,71.85
高雄市前鎮區,興仁里,148,無黨籍及未經政黨推薦,606,民主進步黨,156,中國國民黨,910,6,916,0,916,314,1230,74.47
高雄市前鎮區,前鎮里,322,無黨籍及未經政黨推薦,1046,民主進步黨,384,中國國民黨,1752,14,1766,0,1766,626,2392,73.83
高雄市前鎮區,鎮東里,442,無黨籍及未經政黨推薦,1464,民主進步黨,480,中國國民黨,2386,20,2406,0,2406,686,3092,77.81
高雄市前鎮區,鎮榮里,490,無黨籍及未經政黨推薦,1530,民主進步黨,570,中國國民黨,2590,18,2608,0,2608,1158,3766,69.25
高雄市前鎮區,鎮昌里,536,無黨籍及未經政黨推薦,1548,民主進步黨,588,中國國民黨,2672,22,2694,0,2694,958,3652,73.77
高雄市前鎮區,鎮海里,1142,無黨籍及未經政黨推薦,2802,民主進步黨,1426,中國國民黨,5370,26,5396,0,5396,2144,7540,71.56
高雄市前鎮區,鎮陽里,234,無黨籍及未經政黨推薦,666,民主進步黨,340,中國國民黨,1240,24,1264,0,1264,508,1772,71.33
高雄市前鎮區,興邦里,1148,無黨籍及未經政黨推薦,2052,民主進步黨,1418,中國國民黨,4618,26,4644,0,4644,1804,6448,72.02
高雄市前鎮區,鎮中里,220,無黨籍及未經政黨推薦,602,民主進步黨,256,中國國民黨,1078,8,1086,0,1086,450,1536,70.7
高雄市前鎮區,鎮北里,284,無黨籍及未經政黨推薦,828,民主進步黨,406,中國國民黨,1518,8,1526,0,1526,580,2106,72.46
高雄市前鎮區,忠純里,1478,無黨籍及未經政黨推薦,2032,民主進步黨,3910,中國國民黨,7420,40,7460,0,7460,2674,10134,73.61
高雄市前鎮區,忠誠里,514,無黨籍及未經政黨推薦,426,民主進步黨,1672,中國國民黨,2612,12,2624,0,2624,968,3592,73.05
高雄市前鎮區,西山里,820,無黨籍及未經政黨推薦,2038,民主進步黨,1562,中國國民黨,4420,16,4436,0,4436,1704,6140,72.25
高雄市前鎮區,民權里,1128,無黨籍及未經政黨推薦,2364,民主進步黨,2086,中國國民黨,5578,46,5624,0,5624,1766,7390,76.1
高雄市前鎮區,建隆里,316,無黨籍及未經政黨推薦,862,民主進步黨,656,中國國民黨,1834,10,1844,0,1844,746,2590,71.2
高雄市前鎮區,振興里,684,無黨籍及未經政黨推薦,1434,民主進步黨,1196,中國國民黨,3314,14,3328,0,3328,1266,4594,72.44
高雄市前鎮區,良和里,712,無黨籍及未經政黨推薦,1604,民主進步黨,1572,中國國民黨,3888,24,3912,0,3912,1370,5282,74.06
高雄市前鎮區,西甲里,488,無黨籍及未經政黨推薦,1452,民主進步黨,862,中國國民黨,2802,22,2824,0,2824,1098,3922,72.0
高雄市前鎮區,盛興里,684,無黨籍及未經政黨推薦,1562,民主進步黨,1248,中國國民黨,3494,16,3510,0,3510,1648,5158,68.05
高雄市前鎮區,盛豐里,780,無黨籍及未經政黨推薦,2046,民主進步黨,1214,中國國民黨,4040,24,4064,0,4064,1722,5786,70.24
高雄市前鎮區,興中里,788,無黨籍及未經政黨推薦,1768,民主進步黨,1254,中國國民黨,3810,24,3834,0,3834,1808,5642,67.95
高雄市前鎮區,興東里,1708,無黨籍及未經政黨推薦,3586,民主進步黨,2414,中國國民黨,7708,34,7742,0,7742,3028,10770,71.88
高雄市前鎮區,忠孝里,1034,無黨籍及未經政黨推薦,2066,民主進步黨,1556,中國國民黨,4656,34,4690,0,4690,1750,6440,72.83
高雄市前鎮區,復國里,634,無黨籍及未經政黨推薦,1846,民主進步黨,1046,中國國民黨,3526,26,3552,0,3552,1302,4854,73.18
高雄市前鎮區,竹內里,884,無黨籍及未經政黨推薦,2100,民主進步黨,1112,中國國民黨,4096,22,4118,0,4118,1648,5766,71.42
高雄市前鎮區,竹東里,560,無黨籍及未經政黨推薦,1386,民主進步黨,766,中國國民黨,2712,26,2738,0,2738,1184,3922,69.81
