行政區別,村里別,1_宋楚瑜/余湘,10-008_1_黨籍,2_韓國瑜/張善政,10-008_2_黨籍,3_蔡英文/賴清德,10-008_3_黨籍,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
埔里鎮,牛眠里,172,親民黨,1572,中國國民黨,2212,民主進步黨,3956,50,4006,0,4006,1398,5404,74.13
埔里鎮,大湳里,104,親民黨,976,中國國民黨,1254,民主進步黨,2334,24,2358,0,2358,822,3180,74.15
埔里鎮,蜈蚣里,160,親民黨,1714,中國國民黨,1562,民主進步黨,3436,50,3486,0,3486,1482,4968,70.17
埔里鎮,合成里,92,親民黨,856,中國國民黨,1336,民主進步黨,2284,26,2310,0,2310,830,3140,73.57
埔里鎮,北安里,148,親民黨,2272,中國國民黨,2238,民主進步黨,4658,48,4706,0,4706,1474,6180,76.15
埔里鎮,杷城里,152,親民黨,1702,中國國民黨,1818,民主進步黨,3672,38,3710,0,3710,1330,5040,73.61
埔里鎮,北梅里,186,親民黨,2144,中國國民黨,2196,民主進步黨,4526,52,4578,0,4578,1540,6118,74.83
埔里鎮,泰安里,128,親民黨,1558,中國國民黨,1402,民主進步黨,3088,30,3118,0,3118,1024,4142,75.28
草屯鎮,玉峰里,158,親民黨,1354,中國國民黨,1660,民主進步黨,3172,28,3200,0,3200,904,4104,77.97
草屯鎮,炎峰里,126,親民黨,1292,中國國民黨,1616,民主進步黨,3034,26,3060,0,3060,932,3992,76.65
草屯鎮,和平里,76,親民黨,668,中國國民黨,936,民主進步黨,1680,28,1708,0,1708,476,2184,78.21
草屯鎮,敦和里,486,親民黨,3916,中國國民黨,4890,民主進步黨,9292,76,9368,0,9368,3182,12550,74.65
草屯鎮,山腳里,614,親民黨,5294,中國國民黨,5120,民主進步黨,11028,138,11166,0,11166,3198,14364,77.74
草屯鎮,富寮里,456,親民黨,3744,中國國民黨,5254,民主進步黨,9454,74,9528,0,9528,3296,12824,74.3
草屯鎮,御史里,442,親民黨,3460,中國國民黨,4882,民主進步黨,8784,88,8872,0,8872,2920,11792,75.24
草屯鎮,新豐里,262,親民黨,2210,中國國民黨,3514,民主進步黨,5986,60,6046,0,6046,1872,7918,76.36
草屯鎮,碧峰里,356,親民黨,2504,中國國民黨,3576,民主進步黨,6436,70,6506,0,6506,2124,8630,75.39
草屯鎮,碧洲里,188,親民黨,1648,中國國民黨,1776,民主進步黨,3612,24,3636,0,3636,1078,4714,77.13
草屯鎮,復興里,184,親民黨,1642,中國國民黨,2264,民主進步黨,4090,74,4164,0,4164,1496,5660,73.57
草屯鎮,上林里,278,親民黨,2122,中國國民黨,2344,民主進步黨,4744,64,4808,0,4808,1378,6186,77.72
草屯鎮,新庄里,260,親民黨,2196,中國國民黨,2834,民主進步黨,5290,54,5344,0,5344,1772,7116,75.1
草屯鎮,北投里,236,親民黨,1426,中國國民黨,2658,民主進步黨,4320,50,4370,0,4370,1302,5672,77.05
草屯鎮,石川里,104,親民黨,870,中國國民黨,1146,民主進步黨,2120,28,2148,0,2148,754,2902,74.02
草屯鎮,加老里,140,親民黨,1186,中國國民黨,2056,民主進步黨,3382,42,3424,0,3424,940,4364,78.46
草屯鎮,北勢里,112,親民黨,1036,中國國民黨,1620,民主進步黨,2768,24,2792,0,2792,988,3780,73.86
草屯鎮,中原里,128,親民黨,958,中國國民黨,1946,民主進步黨,3032,32,3064,0,3064,922,3986,76.87
草屯鎮,南埔里,278,親民黨,2204,中國國民黨,3586,民主進步黨,6068,78,6146,0,6146,1922,8068,76.18
草屯鎮,土城里,88,親民黨,1086,中國國民黨,1132,民主進步黨,2306,38,2344,0,2344,888,3232,72.52
草屯鎮,坪頂里,48,親民黨,640,中國國民黨,796,民主進步黨,1484,24,1508,0,1508,474,1982,76.08
草屯鎮,雙冬里,152,親民黨,1264,中國國民黨,1646,民主進步黨,3062,22,3084,0,3084,1300,4384,70.35
草屯鎮,平林里,60,親民黨,732,中國國民黨,792,民主進步黨,1584,22,1606,0,1606,514,2120,75.75
草屯鎮,中正里,38,親民黨,442,中國國民黨,514,民主進步黨,994,8,1002,0,1002,322,1324,75.68
草屯鎮,中山里,162,親民黨,1424,中國國民黨,1852,民主進步黨,3438,40,3478,0,3478,1052,4530,76.78
草屯鎮,明正里,262,親民黨,2438,中國國民黨,2802,民主進步黨,5502,66,5568,0,5568,1716,7284,76.44
草屯鎮,新厝里,250,親民黨,2194,中國國民黨,2380,民主進步黨,4824,56,4880,0,4880,1372,6252,78.06
竹山鎮,竹山里,108,親民黨,1332,中國國民黨,1542,民主進步黨,2982,18,3000,0,3000,860,3860,77.72
竹山鎮,中正里,32,親民黨,394,中國國民黨,464,民主進步黨,890,10,900,0,900,318,1218,73.89
竹山鎮,中山里,192,親民黨,2566,中國國民黨,3446,民主進步黨,6204,64,6268,0,6268,2480,8748,71.65
竹山鎮,雲林里,190,親民黨,2230,中國國民黨,2574,民主進步黨,4994,48,5042,0,5042,1834,6876,73.33
竹山鎮,硘磘里,80,親民黨,918,中國國民黨,1408,民主進步黨,2406,34,2440,0,2440,828,3268,74.66
竹山鎮,下坪里,80,親民黨,708,中國國民黨,884,民主進步黨,1672,26,1698,0,1698,638,2336,72.69
竹山鎮,桂林里,196,親民黨,2122,中國國民黨,2828,民主進步黨,5146,66,5212,0,5212,1954,7166,72.73
竹山鎮,中和里,28,親民黨,364,中國國民黨,902,民主進步黨,1294,12,1306,0,1306,544,1850,70.59
竹山鎮,中崎里,68,親民黨,844,中國國民黨,978,民主進步黨,1890,26,1916,0,1916,764,2680,71.49
竹山鎮,德興里,44,親民黨,556,中國國民黨,662,民主進步黨,1262,22,1284,0,1284,436,1720,74.65
竹山鎮,延平里,168,親民黨,1474,中國國民黨,2270,民主進步黨,3912,58,3970,0,3970,1530,5500,72.18
竹山鎮,延正里,84,親民黨,922,中國國民黨,1282,民主進步黨,2288,36,2324,0,2324,984,3308,70.25
竹山鎮,延山里,36,親民黨,498,中國國民黨,654,民主進步黨,1188,22,1210,0,1210,462,1672,72.37
竹山鎮,延和里,294,親民黨,2708,中國國民黨,3724,民主進步黨,6726,94,6820,0,6820,2598,9418,72.41
竹山鎮,山崇里,98,親民黨,1006,中國國民黨,1368,民主進步黨,2472,24,2496,0,2496,1076,3572,69.88
竹山鎮,社寮里,82,親民黨,714,中國國民黨,1134,民主進步黨,1930,20,1950,0,1950,658,2608,74.77
竹山鎮,中央里,58,親民黨,622,中國國民黨,968,民主進步黨,1648,20,1668,0,1668,674,2342,71.22
竹山鎮,富州里,46,親民黨,348,中國國民黨,468,民主進步黨,862,14,876,0,876,322,1198,73.12
竹山鎮,大鞍里,8,親民黨,278,中國國民黨,270,民主進步黨,556,6,562,0,562,272,834,67.39
竹山鎮,田子里,20,親民黨,354,中國國民黨,424,民主進步黨,798,12,810,0,810,384,1194,67.84
竹山鎮,福興里,30,親民黨,458,中國國民黨,330,民主進步黨,818,18,836,0,836,310,1146,72.95
竹山鎮,鯉魚里,28,親民黨,392,中國國民黨,534,民主進步黨,954,10,964,0,964,562,1526,63.17
竹山鎮,瑞竹里,18,親民黨,274,中國國民黨,438,民主進步黨,730,10,740,0,740,360,1100,67.27
竹山鎮,坪頂里,14,親民黨,282,中國國民黨,326,民主進步黨,622,4,626,0,626,224,850,73.65
竹山鎮,桶頭里,12,親民黨,504,中國國民黨,586,民主進步黨,1102,18,1120,0,1120,580,1700,65.88
竹山鎮,秀林里,36,親民黨,378,中國國民黨,530,民主進步黨,944,8,952,0,952,380,1332,71.47
竹山鎮,延祥里,202,親民黨,2022,中國國民黨,2782,民主進步黨,5006,44,5050,0,5050,1928,6978,72.37
竹山鎮,竹圍里,98,親民黨,1384,中國國民黨,1694,民主進步黨,3176,40,3216,0,3216,1340,4556,70.59
集集鎮,集集里,90,親民黨,752,中國國民黨,714,民主進步黨,1556,38,1594,0,1594,478,2072,76.93
集集鎮,和平里,52,親民黨,578,中國國民黨,654,民主進步黨,1284,6,1290,0,1290,466,1756,73.46
集集鎮,林尾里,40,親民黨,332,中國國民黨,454,民主進步黨,826,10,836,0,836,296,1132,73.85
集集鎮,田寮里,90,親民黨,644,中國國民黨,918,民主進步黨,1652,24,1676,0,1676,620,2296,73.0
集集鎮,隘寮里,24,親民黨,258,中國國民黨,352,民主進步黨,634,16,650,0,650,288,938,69.3
集集鎮,玉映里,44,親民黨,280,中國國民黨,386,民主進步黨,710,12,722,0,722,242,964,74.9
集集鎮,吳厝里,38,親民黨,632,中國國民黨,582,民主進步黨,1252,14,1266,0,1266,486,1752,72.26
集集鎮,八張里,90,親民黨,936,中國國民黨,976,民主進步黨,2002,30,2032,0,2032,736,2768,73.41
集集鎮,永昌里,52,親民黨,570,中國國民黨,766,民主進步黨,1388,14,1402,0,1402,484,1886,74.34
集集鎮,富山里,38,親民黨,388,中國國民黨,354,民主進步黨,780,8,788,0,788,326,1114,70.74
集集鎮,廣明里,44,親民黨,580,中國國民黨,574,民主進步黨,1198,24,1222,0,1222,540,1762,69.35
名間鄉,南雅村,66,親民黨,618,中國國民黨,852,民主進步黨,1536,14,1550,0,1550,484,2034,76.2
名間鄉,中正村,150,親民黨,1906,中國國民黨,2790,民主進步黨,4846,76,4922,0,4922,1644,6566,74.96
名間鄉,中山村,142,親民黨,1234,中國國民黨,1656,民主進步黨,3032,22,3054,0,3054,1278,4332,70.5
名間鄉,濁水村,74,親民黨,814,中國國民黨,1246,民主進步黨,2134,32,2166,0,2166,878,3044,71.16
名間鄉,炭寮村,38,親民黨,534,中國國民黨,878,民主進步黨,1450,20,1470,0,1470,498,1968,74.7
名間鄉,新民村,52,親民黨,494,中國國民黨,832,民主進步黨,1378,10,1388,0,1388,494,1882,73.75
名間鄉,新街村,292,親民黨,2068,中國國民黨,3598,民主進步黨,5958,60,6018,0,6018,2118,8136,73.97
名間鄉,東湖村,104,親民黨,800,中國國民黨,1386,民主進步黨,2290,28,2318,0,2318,886,3204,72.35
名間鄉,萬丹村,62,親民黨,396,中國國民黨,844,民主進步黨,1302,22,1324,0,1324,508,1832,72.27
名間鄉,田仔村,78,親民黨,552,中國國民黨,1138,民主進步黨,1768,16,1784,0,1784,662,2446,72.94
名間鄉,大庄村,102,親民黨,690,中國國民黨,1788,民主進步黨,2580,24,2604,0,2604,984,3588,72.58
名間鄉,廍下村,54,親民黨,440,中國國民黨,764,民主進步黨,1258,4,1262,0,1262,526,1788,70.58
名間鄉,大坑村,48,親民黨,298,中國國民黨,674,民主進步黨,1020,16,1036,0,1036,428,1464,70.77
名間鄉,竹圍村,48,親民黨,402,中國國民黨,902,民主進步黨,1352,20,1372,0,1372,452,1824,75.22
名間鄉,赤水村,60,親民黨,560,中國國民黨,998,民主進步黨,1618,16,1634,0,1634,632,2266,72.11
名間鄉,三崙村,106,親民黨,750,中國國民黨,1364,民主進步黨,2220,38,2258,0,2258,736,2994,75.42
名間鄉,松山村,110,親民黨,702,中國國民黨,1332,民主進步黨,2144,30,2174,0,2174,718,2892,75.17
名間鄉,松柏村,64,親民黨,462,中國國民黨,1130,民主進步黨,1656,20,1676,0,1676,606,2282,73.44
名間鄉,埔中村,64,親民黨,462,中國國民黨,754,民主進步黨,1280,14,1294,0,1294,408,1702,76.03
名間鄉,崁腳村,50,親民黨,536,中國國民黨,690,民主進步黨,1276,24,1300,0,1300,428,1728,75.23
名間鄉,新厝村,36,親民黨,468,中國國民黨,580,民主進步黨,1084,20,1104,0,1104,406,1510,73.11
名間鄉,新光村,98,親民黨,856,中國國民黨,1528,民主進步黨,2482,44,2526,0,2526,878,3404,74.21
名間鄉,仁和村,48,親民黨,570,中國國民黨,568,民主進步黨,1186,10,1196,0,1196,550,1746,68.5
鹿谷鄉,鹿谷村,76,親民黨,1156,中國國民黨,1314,民主進步黨,2546,20,2566,0,2566,1056,3622,70.84
鹿谷鄉,初鄉村,40,親民黨,970,中國國民黨,938,民主進步黨,1948,20,1968,0,1968,872,2840,69.3
鹿谷鄉,彰雅村,70,親民黨,944,中國國民黨,902,民主進步黨,1916,24,1940,0,1940,620,2560,75.78
鹿谷鄉,廣興村,110,親民黨,1444,中國國民黨,1264,民主進步黨,2818,34,2852,0,2852,968,3820,74.66
鹿谷鄉,內湖村,82,親民黨,702,中國國民黨,700,民主進步黨,1484,22,1506,0,1506,552,2058,73.18
鹿谷鄉,竹林村,80,親民黨,1072,中國國民黨,976,民主進步黨,2128,14,2142,0,2142,806,2948,72.66
鹿谷鄉,竹豐村,52,親民黨,716,中國國民黨,514,民主進步黨,1282,18,1300,0,1300,492,1792,72.54
鹿谷鄉,和雅村,30,親民黨,534,中國國民黨,332,民主進步黨,896,12,908,0,908,316,1224,74.18
鹿谷鄉,鳳凰村,68,親民黨,718,中國國民黨,1120,民主進步黨,1906,44,1950,0,1950,712,2662,73.25
鹿谷鄉,永隆村,94,親民黨,946,中國國民黨,1316,民主進步黨,2356,18,2374,0,2374,818,3192,74.37
鹿谷鄉,秀峰村,46,親民黨,394,中國國民黨,566,民主進步黨,1006,10,1016,0,1016,522,1538,66.06
鹿谷鄉,清水村,28,親民黨,396,中國國民黨,548,民主進步黨,972,12,984,0,984,416,1400,70.29
鹿谷鄉,瑞田村,52,親民黨,366,中國國民黨,508,民主進步黨,926,14,940,0,940,488,1428,65.83
中寮鄉,廣興村,30,親民黨,350,中國國民黨,722,民主進步黨,1102,14,1116,0,1116,432,1548,72.09
中寮鄉,崁頂村,32,親民黨,232,中國國民黨,344,民主進步黨,608,16,624,0,624,296,920,67.83
中寮鄉,八仙村,42,親民黨,466,中國國民黨,562,民主進步黨,1070,12,1082,0,1082,420,1502,72.04
中寮鄉,和興村,18,親民黨,422,中國國民黨,404,民主進步黨,844,8,852,0,852,402,1254,67.94
中寮鄉,福盛村,34,親民黨,454,中國國民黨,506,民主進步黨,994,6,1000,0,1000,376,1376,72.67
中寮鄉,永平村,80,親民黨,1064,中國國民黨,1192,民主進步黨,2336,28,2364,0,2364,898,3262,72.47
中寮鄉,復興村,26,親民黨,172,中國國民黨,216,民主進步黨,414,6,420,0,420,154,574,73.17
中寮鄉,中寮村,36,親民黨,434,中國國民黨,416,民主進步黨,886,18,904,0,904,358,1262,71.63
中寮鄉,廣福村,32,親民黨,224,中國國民黨,404,民主進步黨,660,4,664,0,664,268,932,71.24
中寮鄉,永福村,100,親民黨,782,中國國民黨,926,民主進步黨,1808,26,1834,0,1834,726,2560,71.64
中寮鄉,義和村,78,親民黨,590,中國國民黨,916,民主進步黨,1584,16,1600,0,1600,494,2094,76.41
中寮鄉,清水村,68,親民黨,520,中國國民黨,614,民主進步黨,1202,4,1206,0,1206,506,1712,70.44
中寮鄉,龍安村,40,親民黨,294,中國國民黨,600,民主進步黨,934,14,948,0,948,384,1332,71.17
中寮鄉,龍岩村,36,親民黨,384,中國國民黨,512,民主進步黨,932,10,942,0,942,302,1244,75.72
中寮鄉,永和村,28,親民黨,292,中國國民黨,376,民主進步黨,696,12,708,0,708,298,1006,70.38
中寮鄉,內城村,34,親民黨,282,中國國民黨,278,民主進步黨,594,4,598,0,598,290,888,67.34
中寮鄉,永芳村,30,親民黨,268,中國國民黨,352,民主進步黨,650,6,656,0,656,232,888,73.87
中寮鄉,爽文村,48,親民黨,290,中國國民黨,358,民主進步黨,696,4,700,0,700,246,946,74.0
魚池鄉,東池村,78,親民黨,956,中國國民黨,1088,民主進步黨,2122,38,2160,0,2160,890,3050,70.82
魚池鄉,魚池村,102,親民黨,1220,中國國民黨,1338,民主進步黨,2660,32,2692,0,2692,1112,3804,70.77
魚池鄉,中明村,60,親民黨,628,中國國民黨,644,民主進步黨,1332,20,1352,0,1352,638,1990,67.94
魚池鄉,新城村,78,親民黨,734,中國國民黨,1004,民主進步黨,1816,36,1852,0,1852,792,2644,70.05
魚池鄉,大林村,68,親民黨,544,中國國民黨,874,民主進步黨,1486,18,1504,0,1504,596,2100,71.62
魚池鄉,東光村,72,親民黨,622,中國國民黨,922,民主進步黨,1616,32,1648,0,1648,798,2446,67.38
魚池鄉,共和村,24,親民黨,318,中國國民黨,372,民主進步黨,714,8,722,0,722,234,956,75.52
魚池鄉,大雁村,50,親民黨,352,中國國民黨,474,民主進步黨,876,2,878,0,878,420,1298,67.64
魚池鄉,五城村,26,親民黨,454,中國國民黨,516,民主進步黨,996,20,1016,0,1016,404,1420,71.55
魚池鄉,水社村,60,親民黨,636,中國國民黨,474,民主進步黨,1170,6,1176,0,1176,446,1622,72.5
魚池鄉,頭社村,46,親民黨,532,中國國民黨,640,民主進步黨,1218,18,1236,0,1236,602,1838,67.25
魚池鄉,武登村,48,親民黨,358,中國國民黨,352,民主進步黨,758,12,770,0,770,346,1116,69.0
魚池鄉,日月村,48,親民黨,630,中國國民黨,574,民主進步黨,1252,12,1264,0,1264,426,1690,74.79
魚池鄉,新城村、共和村,34,親民黨,324,中國國民黨,422,民主進步黨,780,12,792,0,792,280,1072,73.88
國姓鄉,國姓村,92,親民黨,1074,中國國民黨,1134,民主進步黨,2300,30,2330,0,2330,862,3192,72.99
國姓鄉,石門村,120,親民黨,1176,中國國民黨,1078,民主進步黨,2374,18,2392,0,2392,946,3338,71.66
國姓鄉,大旗村,52,親民黨,376,中國國民黨,522,民主進步黨,950,0,950,0,950,360,1310,72.52
國姓鄉,北港村,92,親民黨,1170,中國國民黨,1188,民主進步黨,2450,36,2486,0,2486,1164,3650,68.11
國姓鄉,長流村,90,親民黨,926,中國國民黨,846,民主進步黨,1862,18,1880,0,1880,782,2662,70.62
國姓鄉,長福村,30,親民黨,498,中國國民黨,446,民主進步黨,974,12,986,0,986,402,1388,71.04
國姓鄉,福龜村,128,親民黨,1290,中國國民黨,1200,民主進步黨,2618,18,2636,0,2636,942,3578,73.67
國姓鄉,乾溝村,30,親民黨,486,中國國民黨,574,民主進步黨,1090,28,1118,0,1118,470,1588,70.4
國姓鄉,柑林村,102,親民黨,794,中國國民黨,672,民主進步黨,1568,20,1588,0,1588,628,2216,71.66
國姓鄉,北山村,102,親民黨,964,中國國民黨,1024,民主進步黨,2090,28,2118,0,2118,840,2958,71.6
國姓鄉,南港村,88,親民黨,1142,中國國民黨,886,民主進步黨,2116,38,2154,0,2154,996,3150,68.38
國姓鄉,大石村,50,親民黨,494,中國國民黨,456,民主進步黨,1000,12,1012,0,1012,380,1392,72.7
國姓鄉,長豐村,22,親民黨,528,中國國民黨,406,民主進步黨,956,20,976,0,976,502,1478,66.04
水里鄉,水里村,36,親民黨,478,中國國民黨,434,民主進步黨,948,16,964,0,964,488,1452,66.39
水里鄉,農富村,30,親民黨,338,中國國民黨,328,民主進步黨,696,4,700,0,700,220,920,76.09
水里鄉,新城村,100,親民黨,844,中國國民黨,1054,民主進步黨,1998,24,2022,0,2022,948,2970,68.08
水里鄉,中央村,42,親民黨,428,中國國民黨,358,民主進步黨,828,14,842,0,842,350,1192,70.64
水里鄉,城中村,58,親民黨,580,中國國民黨,510,民主進步黨,1148,18,1166,0,1166,460,1626,71.71
水里鄉,北埔村,40,親民黨,672,中國國民黨,640,民主進步黨,1352,12,1364,0,1364,602,1966,69.38
水里鄉,鉅工村,54,親民黨,642,中國國民黨,660,民主進步黨,1356,10,1366,0,1366,502,1868,73.13
水里鄉,永豐村,86,親民黨,824,中國國民黨,958,民主進步黨,1868,18,1886,0,1886,754,2640,71.44
水里鄉,頂崁村,90,親民黨,718,中國國民黨,738,民主進步黨,1546,8,1554,0,1554,814,2368,65.62
水里鄉,車埕村,22,親民黨,318,中國國民黨,274,民主進步黨,614,8,622,0,622,248,870,71.49
水里鄉,新興村,30,親民黨,490,中國國民黨,318,民主進步黨,838,16,854,0,854,390,1244,68.65
水里鄉,新山村,8,親民黨,116,中國國民黨,156,民主進步黨,280,4,284,0,284,110,394,72.08
水里鄉,郡坑村,16,親民黨,262,中國國民黨,152,民主進步黨,430,6,436,0,436,170,606,71.95
水里鄉,上安村,50,親民黨,742,中國國民黨,670,民主進步黨,1462,34,1496,0,1496,628,2124,70.43
水里鄉,民和村,38,親民黨,478,中國國民黨,598,民主進步黨,1114,22,1136,0,1136,578,1714,66.28
水里鄉,永興村,16,親民黨,180,中國國民黨,240,民主進步黨,436,2,438,0,438,180,618,70.87
水里鄉,玉峰村,40,親民黨,366,中國國民黨,674,民主進步黨,1080,16,1096,0,1096,478,1574,69.63
水里鄉,興隆村,12,親民黨,144,中國國民黨,192,民主進步黨,348,4,352,0,352,202,554,63.54
水里鄉,南光村,114,親民黨,1000,中國國民黨,1128,民主進步黨,2242,20,2262,0,2262,752,3014,75.05
信義鄉,人和村,48,親民黨,968,中國國民黨,408,民主進步黨,1424,12,1436,0,1436,844,2280,62.98
