行政區別,村里別,1_宋楚瑜/余湘,68_1_黨籍,2_韓國瑜/張善政,68_2_黨籍,3_蔡英文/賴清德,68_3_黨籍,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
桃園市桃園區,長安里,216,親民黨,1806,中國國民黨,3296,民主進步黨,5318,48,5366,0,5366,1576,6942,77.3
桃園市桃園區,中埔里,152,親民黨,1004,中國國民黨,2272,民主進步黨,3428,42,3470,0,3470,964,4434,78.26
桃園市桃園區,西埔里,176,親民黨,1320,中國國民黨,3030,民主進步黨,4526,50,4576,0,4576,1450,6026,75.94
桃園市桃園區,西門里,124,親民黨,870,中國國民黨,1166,民主進步黨,2160,28,2188,0,2188,864,3052,71.69
桃園市桃園區,中和里,104,親民黨,620,中國國民黨,1254,民主進步黨,1978,20,1998,0,1998,682,2680,74.55
桃園市桃園區,文昌里,44,親民黨,356,中國國民黨,754,民主進步黨,1154,8,1162,0,1162,386,1548,75.06
桃園市桃園區,新埔里,608,親民黨,5698,中國國民黨,7250,民主進步黨,13556,124,13680,0,13680,4472,18152,75.36
桃園市桃園區,中山里,544,親民黨,3804,中國國民黨,5476,民主進步黨,9824,92,9916,0,9916,3018,12934,76.67
桃園市桃園區,慈文里,412,親民黨,3294,中國國民黨,5016,民主進步黨,8722,104,8826,0,8826,3112,11938,73.93
桃園市桃園區,西湖里,106,親民黨,860,中國國民黨,1236,民主進步黨,2202,28,2230,0,2230,604,2834,78.69
桃園市桃園區,南門里,394,親民黨,3226,中國國民黨,4820,民主進步黨,8440,114,8554,0,8554,2838,11392,75.09
桃園市桃園區,南華里,96,親民黨,694,中國國民黨,1248,民主進步黨,2038,18,2056,0,2056,700,2756,74.6
桃園市桃園區,玉山里,292,親民黨,2688,中國國民黨,4284,民主進步黨,7264,72,7336,0,7336,2270,9606,76.37
桃園市桃園區,中成里,246,親民黨,2650,中國國民黨,4104,民主進步黨,7000,66,7066,0,7066,2080,9146,77.26
桃園市桃園區,中正里,390,親民黨,3498,中國國民黨,4650,民主進步黨,8538,98,8636,0,8636,2596,11232,76.89
桃園市桃園區,北門里,88,親民黨,928,中國國民黨,1528,民主進步黨,2544,12,2556,0,2556,800,3356,76.16
桃園市桃園區,雲林里,402,親民黨,3524,中國國民黨,4960,民主進步黨,8886,106,8992,0,8992,2650,11642,77.24
桃園市桃園區,福林里,366,親民黨,3390,中國國民黨,5068,民主進步黨,8824,68,8892,0,8892,2492,11384,78.11
桃園市桃園區,光興里,268,親民黨,2510,中國國民黨,4292,民主進步黨,7070,58,7128,0,7128,1948,9076,78.54
桃園市桃園區,龍山里,202,親民黨,2090,中國國民黨,2546,民主進步黨,4838,58,4896,0,4896,1986,6882,71.14
桃園市桃園區,龍岡里,398,親民黨,3650,中國國民黨,4298,民主進步黨,8346,80,8426,0,8426,2748,11174,75.41
桃園市桃園區,成功里,276,親民黨,2328,中國國民黨,3210,民主進步黨,5814,50,5864,0,5864,1734,7598,77.18
桃園市桃園區,青溪里,298,親民黨,2076,中國國民黨,3912,民主進步黨,6286,74,6360,0,6360,1932,8292,76.7
桃園市桃園區,朝陽里,114,親民黨,978,中國國民黨,1720,民主進步黨,2812,32,2844,0,2844,1000,3844,73.99
桃園市桃園區,中興里,332,親民黨,2742,中國國民黨,4922,民主進步黨,7996,88,8084,0,8084,2474,10558,76.57
桃園市桃園區,豐林里,428,親民黨,3478,中國國民黨,5284,民主進步黨,9190,78,9268,0,9268,2866,12134,76.38
桃園市桃園區,建國里,308,親民黨,2942,中國國民黨,4072,民主進步黨,7322,66,7388,0,7388,2640,10028,73.67
桃園市桃園區,大豐里,350,親民黨,2576,中國國民黨,4290,民主進步黨,7216,58,7274,0,7274,2476,9750,74.61
桃園市桃園區,福安里,280,親民黨,2378,中國國民黨,3450,民主進步黨,6108,76,6184,0,6184,1896,8080,76.53
桃園市桃園區,三民里,346,親民黨,2834,中國國民黨,3058,民主進步黨,6238,80,6318,0,6318,1806,8124,77.77
桃園市桃園區,大興里,330,親民黨,2854,中國國民黨,4422,民主進步黨,7606,56,7662,0,7662,2978,10640,72.01
桃園市桃園區,春日里,480,親民黨,3128,中國國民黨,4864,民主進步黨,8472,86,8558,0,8558,3312,11870,72.1
桃園市桃園區,信光里,408,親民黨,3526,中國國民黨,5794,民主進步黨,9728,108,9836,0,9836,3516,13352,73.67
桃園市桃園區,中寧里,412,親民黨,3542,中國國民黨,4520,民主進步黨,8474,82,8556,0,8556,3048,11604,73.73
桃園市桃園區,同安里,626,親民黨,4912,中國國民黨,7028,民主進步黨,12566,124,12690,0,12690,4378,17068,74.35
桃園市桃園區,莊敬里,598,親民黨,5356,中國國民黨,6312,民主進步黨,12266,114,12380,0,12380,4176,16556,74.78
桃園市桃園區,文中里,222,親民黨,1602,中國國民黨,2486,民主進步黨,4310,52,4362,0,4362,1316,5678,76.82
桃園市桃園區,泰山里,284,親民黨,2104,中國國民黨,3124,民主進步黨,5512,82,5594,0,5594,1638,7232,77.35
桃園市桃園區,中路里,260,親民黨,2348,中國國民黨,3116,民主進步黨,5724,66,5790,0,5790,1878,7668,75.51
桃園市桃園區,中德里,454,親民黨,3684,中國國民黨,5470,民主進步黨,9608,94,9702,0,9702,2912,12614,76.91
桃園市桃園區,龍祥里,390,親民黨,3056,中國國民黨,3448,民主進步黨,6894,64,6958,0,6958,2570,9528,73.03
桃園市桃園區,大有里,476,親民黨,3726,中國國民黨,4476,民主進步黨,8678,78,8756,0,8756,3180,11936,73.36
桃園市桃園區,寶山里,582,親民黨,4618,中國國民黨,6172,民主進步黨,11372,122,11494,0,11494,4590,16084,71.46
桃園市桃園區,龍鳳里,550,親民黨,4436,中國國民黨,5584,民主進步黨,10570,122,10692,0,10692,7874,18566,57.59
桃園市桃園區,龍安里,392,親民黨,2970,中國國民黨,4246,民主進步黨,7608,94,7702,0,7702,2504,10206,75.47
桃園市桃園區,自強里,590,親民黨,4342,中國國民黨,5782,民主進步黨,10714,118,10832,0,10832,3516,14348,75.49
桃園市桃園區,中信里,350,親民黨,3276,中國國民黨,4426,民主進步黨,8052,88,8140,0,8140,2916,11056,73.63
桃園市桃園區,長德里,380,親民黨,2628,中國國民黨,4208,民主進步黨,7216,68,7284,0,7284,2242,9526,76.46
桃園市桃園區,中平里,334,親民黨,2742,中國國民黨,3654,民主進步黨,6730,86,6816,0,6816,2216,9032,75.47
桃園市桃園區,中原里,368,親民黨,2830,中國國民黨,3618,民主進步黨,6816,70,6886,0,6886,2000,8886,77.49
桃園市桃園區,中泰里,320,親民黨,2670,中國國民黨,3104,民主進步黨,6094,94,6188,0,6188,1656,7844,78.89
桃園市桃園區,南埔里,346,親民黨,2626,中國國民黨,4012,民主進步黨,6984,98,7082,0,7082,2168,9250,76.56
桃園市桃園區,寶慶里,458,親民黨,3524,中國國民黨,4696,民主進步黨,8678,86,8764,0,8764,2830,11594,75.59
桃園市桃園區,北埔里,326,親民黨,2560,中國國民黨,3614,民主進步黨,6500,62,6562,0,6562,2276,8838,74.25
桃園市桃園區,中聖里,428,親民黨,3534,中國國民黨,3718,民主進步黨,7680,78,7758,0,7758,2768,10526,73.7
桃園市桃園區,龍壽里,446,親民黨,3312,中國國民黨,5020,民主進步黨,8778,90,8868,0,8868,3012,11880,74.65
桃園市桃園區,同德里,444,親民黨,3672,中國國民黨,4484,民主進步黨,8600,122,8722,0,8722,2740,11462,76.09
桃園市桃園區,明德里,214,親民黨,1954,中國國民黨,2360,民主進步黨,4528,70,4598,0,4598,1564,6162,74.62
桃園市桃園區,寶安里,636,親民黨,4662,中國國民黨,5954,民主進步黨,11252,112,11364,0,11364,4142,15506,73.29
桃園市桃園區,瑞慶里,454,親民黨,3250,中國國民黨,4466,民主進步黨,8170,82,8252,0,8252,3126,11378,72.53
桃園市桃園區,三元里,262,親民黨,2144,中國國民黨,2866,民主進步黨,5272,48,5320,0,5320,1838,7158,74.32
桃園市桃園區,大樹里,244,親民黨,2042,中國國民黨,3308,民主進步黨,5594,60,5654,0,5654,1954,7608,74.32
桃園市桃園區,大業里,358,親民黨,2826,中國國民黨,3784,民主進步黨,6968,66,7034,0,7034,2486,9520,73.89
桃園市桃園區,福元里,322,親民黨,2446,中國國民黨,3216,民主進步黨,5984,74,6058,0,6058,2166,8224,73.66
桃園市中壢區,龍平里,162,親民黨,2858,中國國民黨,1264,民主進步黨,4284,54,4338,0,4338,1370,5708,76.0
桃園市中壢區,龍昌里,324,親民黨,4014,中國國民黨,3518,民主進步黨,7856,78,7934,0,7934,2586,10520,75.42
桃園市中壢區,仁德里,260,親民黨,2296,中國國民黨,1886,民主進步黨,4442,60,4502,0,4502,1418,5920,76.05
桃園市中壢區,永興里,68,親民黨,556,中國國民黨,784,民主進步黨,1408,12,1420,0,1420,452,1872,75.85
桃園市中壢區,內壢里,146,親民黨,1598,中國國民黨,1334,民主進步黨,3078,34,3112,0,3112,1148,4260,73.05
桃園市中壢區,成功里,270,親民黨,2686,中國國民黨,3098,民主進步黨,6054,72,6126,0,6126,2180,8306,73.75
桃園市中壢區,光明里,364,親民黨,3500,中國國民黨,4074,民主進步黨,7938,120,8058,0,8058,2532,10590,76.09
桃園市中壢區,自立里,394,親民黨,5378,中國國民黨,1852,民主進步黨,7624,64,7688,0,7688,2442,10130,75.89
桃園市中壢區,自強里,314,親民黨,2564,中國國民黨,2270,民主進步黨,5148,34,5182,0,5182,1608,6790,76.32
桃園市中壢區,中堅里,296,親民黨,2882,中國國民黨,2208,民主進步黨,5386,46,5432,0,5432,1874,7306,74.35
桃園市中壢區,龍興里,324,親民黨,2744,中國國民黨,3300,民主進步黨,6368,62,6430,0,6430,1940,8370,76.82
桃園市中壢區,仁美里,394,親民黨,3838,中國國民黨,3758,民主進步黨,7990,76,8066,0,8066,2654,10720,75.24
桃園市中壢區,仁愛里,238,親民黨,1900,中國國民黨,2318,民主進步黨,4456,54,4510,0,4510,1330,5840,77.23
桃園市中壢區,新街里,154,親民黨,1272,中國國民黨,1690,民主進步黨,3116,50,3166,0,3166,1082,4248,74.53
桃園市中壢區,中央里,262,親民黨,2208,中國國民黨,2810,民主進步黨,5280,84,5364,0,5364,1504,6868,78.1
桃園市中壢區,普仁里,276,親民黨,2528,中國國民黨,2954,民主進步黨,5758,58,5816,0,5816,2378,8194,70.98
桃園市中壢區,普義里,270,親民黨,2678,中國國民黨,2816,民主進步黨,5764,64,5828,0,5828,5086,10914,53.4
桃園市中壢區,忠義里,202,親民黨,2214,中國國民黨,2820,民主進步黨,5236,48,5284,0,5284,1998,7282,72.56
桃園市中壢區,中正里,328,親民黨,3548,中國國民黨,3454,民主進步黨,7330,46,7376,0,7376,2652,10028,73.55
桃園市中壢區,興仁里,234,親民黨,2222,中國國民黨,2294,民主進步黨,4750,48,4798,0,4798,1836,6634,72.32
桃園市中壢區,東興里,268,親民黨,1928,中國國民黨,2740,民主進步黨,4936,44,4980,0,4980,1564,6544,76.1
桃園市中壢區,洽溪里,432,親民黨,2884,中國國民黨,4900,民主進步黨,8216,78,8294,0,8294,2748,11042,75.11
桃園市中壢區,篤行里,180,親民黨,1650,中國國民黨,1752,民主進步黨,3582,34,3616,0,3616,1328,4944,73.14
桃園市中壢區,新明里,254,親民黨,2072,中國國民黨,3160,民主進步黨,5486,36,5522,0,5522,1846,7368,74.95
桃園市中壢區,新興里,306,親民黨,2234,中國國民黨,2822,民主進步黨,5362,86,5448,0,5448,1696,7144,76.26
桃園市中壢區,中原里,220,親民黨,2332,中國國民黨,2880,民主進步黨,5432,62,5494,0,5494,1728,7222,76.07
桃園市中壢區,內定里,444,親民黨,3346,中國國民黨,6180,民主進步黨,9970,108,10078,0,10078,3044,13122,76.8
桃園市中壢區,中壢里,54,親民黨,396,中國國民黨,568,民主進步黨,1018,18,1036,0,1036,352,1388,74.64
桃園市中壢區,龍岡里,314,親民黨,3716,中國國民黨,2972,民主進步黨,7002,60,7062,0,7062,2102,9164,77.06
桃園市中壢區,仁祥里,178,親民黨,2174,中國國民黨,1654,民主進步黨,4006,30,4036,0,4036,1434,5470,73.78
桃園市中壢區,水尾里,242,親民黨,1912,中國國民黨,3036,民主進步黨,5190,46,5236,0,5236,1684,6920,75.66
桃園市中壢區,青埔里,326,親民黨,2368,中國國民黨,3448,民主進步黨,6142,74,6216,0,6216,2118,8334,74.59
桃園市中壢區,復興里,674,親民黨,5348,中國國民黨,6898,民主進步黨,12920,124,13044,0,13044,4858,17902,72.86
桃園市中壢區,文化里,692,親民黨,5040,中國國民黨,7052,民主進步黨,12784,132,12916,0,12916,4062,16978,76.07
桃園市中壢區,興國里,122,親民黨,1104,中國國民黨,1604,民主進步黨,2830,34,2864,0,2864,950,3814,75.09
桃園市中壢區,忠福里,556,親民黨,4414,中國國民黨,6358,民主進步黨,11328,126,11454,0,11454,3604,15058,76.07
桃園市中壢區,信義里,364,親民黨,2762,中國國民黨,3374,民主進步黨,6500,74,6574,0,6574,1826,8400,78.26
桃園市中壢區,石頭里,92,親民黨,944,中國國民黨,1374,民主進步黨,2410,32,2442,0,2442,876,3318,73.6
桃園市中壢區,龍東里,346,親民黨,4432,中國國民黨,2400,民主進步黨,7178,78,7256,0,7256,2332,9588,75.68
桃園市中壢區,中建里,68,親民黨,530,中國國民黨,870,民主進步黨,1468,10,1478,0,1478,496,1974,74.87
桃園市中壢區,興南里,224,親民黨,1896,中國國民黨,2218,民主進步黨,4338,54,4392,0,4392,1660,6052,72.57
桃園市中壢區,後寮里,340,親民黨,2940,中國國民黨,3484,民主進步黨,6764,66,6830,0,6830,2566,9396,72.69
桃園市中壢區,過嶺里,508,親民黨,3384,中國國民黨,6078,民主進步黨,9970,106,10076,0,10076,3282,13358,75.43
桃園市中壢區,五權里,388,親民黨,3112,中國國民黨,5160,民主進步黨,8660,100,8760,0,8760,2938,11698,74.88
桃園市中壢區,舊明里,90,親民黨,830,中國國民黨,1412,民主進步黨,2332,28,2360,0,2360,582,2942,80.22
桃園市中壢區,芝芭里,228,親民黨,1586,中國國民黨,3388,民主進步黨,5202,64,5266,0,5266,1704,6970,75.55
桃園市中壢區,月眉里,326,親民黨,2016,中國國民黨,5496,民主進步黨,7838,58,7896,0,7896,2638,10534,74.96
桃園市中壢區,三民里,182,親民黨,1538,中國國民黨,2926,民主進步黨,4646,64,4710,0,4710,1442,6152,76.56
桃園市中壢區,山東里,208,親民黨,1376,中國國民黨,3918,民主進步黨,5502,42,5544,0,5544,1698,7242,76.55
桃園市中壢區,中榮里,36,親民黨,488,中國國民黨,674,民主進步黨,1198,12,1210,0,1210,426,1636,73.96
桃園市中壢區,內厝里,320,親民黨,2090,中國國民黨,4564,民主進步黨,6974,66,7040,0,7040,2130,9170,76.77
桃園市中壢區,振興里,332,親民黨,3168,中國國民黨,3642,民主進步黨,7142,60,7202,0,7202,2252,9454,76.18
桃園市中壢區,普慶里,176,親民黨,1742,中國國民黨,1922,民主進步黨,3840,34,3874,0,3874,1124,4998,77.51
桃園市中壢區,興和里,170,親民黨,1528,中國國民黨,2566,民主進步黨,4264,30,4294,0,4294,1080,5374,79.9
桃園市中壢區,永光里,374,親民黨,3032,中國國民黨,4488,民主進步黨,7894,92,7986,0,7986,2670,10656,74.94
桃園市中壢區,復華里,396,親民黨,3356,中國國民黨,4394,民主進步黨,8146,84,8230,0,8230,2490,10720,76.77
桃園市中壢區,忠孝里,368,親民黨,2832,中國國民黨,3408,民主進步黨,6608,94,6702,0,6702,2146,8848,75.75
桃園市中壢區,福德里,244,親民黨,1900,中國國民黨,2048,民主進步黨,4192,64,4256,0,4256,1310,5566,76.46
桃園市中壢區,和平里,196,親民黨,1648,中國國民黨,1986,民主進步黨,3830,44,3874,0,3874,1062,4936,78.48
桃園市中壢區,普忠里,228,親民黨,2084,中國國民黨,2462,民主進步黨,4774,56,4830,0,4830,1672,6502,74.28
桃園市中壢區,普強里,302,親民黨,2512,中國國民黨,2704,民主進步黨,5518,78,5596,0,5596,1614,7210,77.61
桃園市中壢區,明德里,362,親民黨,2796,中國國民黨,3806,民主進步黨,6964,76,7040,0,7040,2114,9154,76.91
桃園市中壢區,至善里,226,親民黨,2690,中國國民黨,2128,民主進步黨,5044,46,5090,0,5090,1898,6988,72.84
桃園市中壢區,五福里,212,親民黨,2026,中國國民黨,3190,民主進步黨,5428,60,5488,0,5488,1550,7038,77.98
桃園市中壢區,龍德里,296,親民黨,2874,中國國民黨,3020,民主進步黨,6190,44,6234,0,6234,1712,7946,78.45
桃園市中壢區,正義里,290,親民黨,2544,中國國民黨,3506,民主進步黨,6340,70,6410,0,6410,1982,8392,76.38
桃園市中壢區,龍安里,120,親民黨,2004,中國國民黨,1102,民主進步黨,3226,48,3274,0,3274,824,4098,79.89
桃園市中壢區,中山里,356,親民黨,3128,中國國民黨,3052,民主進步黨,6536,80,6616,0,6616,2542,9158,72.24
桃園市中壢區,德義里,180,親民黨,1604,中國國民黨,1988,民主進步黨,3772,52,3824,0,3824,1140,4964,77.03
桃園市中壢區,仁義里,284,親民黨,2160,中國國民黨,3088,民主進步黨,5532,64,5596,0,5596,1904,7500,74.61
桃園市中壢區,華勛里,206,親民黨,2944,中國國民黨,2002,民主進步黨,5152,50,5202,0,5202,1928,7130,72.96
桃園市中壢區,仁福里,296,親民黨,3384,中國國民黨,3002,民主進步黨,6682,56,6738,0,6738,2550,9288,72.55
桃園市中壢區,幸福里,390,親民黨,3476,中國國民黨,4876,民主進步黨,8742,82,8824,0,8824,2922,11746,75.12
桃園市中壢區,永福里,412,親民黨,3000,中國國民黨,4772,民主進步黨,8184,100,8284,0,8284,2400,10684,77.54
桃園市中壢區,仁和里,254,親民黨,2482,中國國民黨,2278,民主進步黨,5014,26,5040,0,5040,1910,6950,72.52
桃園市中壢區,華愛里,250,親民黨,2478,中國國民黨,2282,民主進步黨,5010,62,5072,0,5072,1748,6820,74.37
桃園市中壢區,莊敬里,220,親民黨,3282,中國國民黨,1604,民主進步黨,5106,60,5166,0,5166,1620,6786,76.13
桃園市中壢區,自治里,274,親民黨,3166,中國國民黨,1720,民主進步黨,5160,60,5220,0,5220,1538,6758,77.24
桃園市中壢區,健行里,352,親民黨,2830,中國國民黨,3402,民主進步黨,6584,68,6652,0,6652,1978,8630,77.08
桃園市中壢區,興平里,164,親民黨,1270,中國國民黨,2254,民主進步黨,3688,46,3734,0,3734,984,4718,79.14
桃園市中壢區,中興里,232,親民黨,2204,中國國民黨,2148,民主進步黨,4584,42,4626,0,4626,1696,6322,73.17
桃園市中壢區,龍慈里,382,親民黨,3368,中國國民黨,3048,民主進步黨,6798,76,6874,0,6874,2368,9242,74.38
桃園市中壢區,自信里,430,親民黨,3814,中國國民黨,3606,民主進步黨,7850,76,7926,0,7926,2728,10654,74.39
桃園市中壢區,林森里,252,親民黨,2400,中國國民黨,3020,民主進步黨,5672,52,5724,0,5724,1670,7394,77.41
桃園市中壢區,金華里,316,親民黨,2946,中國國民黨,2824,民主進步黨,6086,80,6166,0,6166,1624,7790,79.15
桃園市大溪區,興和里,72,親民黨,652,中國國民黨,1484,民主進步黨,2208,32,2240,0,2240,650,2890,77.51
桃園市大溪區,福仁里,46,親民黨,406,中國國民黨,1058,民主進步黨,1510,12,1522,0,1522,418,1940,78.45
桃園市大溪區,一心里,272,親民黨,2058,中國國民黨,4200,民主進步黨,6530,56,6586,0,6586,2646,9232,71.34
桃園市大溪區,一德里,312,親民黨,2384,中國國民黨,5062,民主進步黨,7758,70,7828,0,7828,2962,10790,72.55
桃園市大溪區,月眉里,72,親民黨,438,中國國民黨,1274,民主進步黨,1784,14,1798,0,1798,622,2420,74.3
桃園市大溪區,永福里,30,親民黨,366,中國國民黨,1016,民主進步黨,1412,16,1428,0,1428,512,1940,73.61
桃園市大溪區,美華里,188,親民黨,1296,中國國民黨,3044,民主進步黨,4528,44,4572,0,4572,1418,5990,76.33
桃園市大溪區,福安里,120,親民黨,798,中國國民黨,2344,民主進步黨,3262,28,3290,0,3290,1068,4358,75.49
桃園市大溪區,復興里,52,親民黨,344,中國國民黨,872,民主進步黨,1268,16,1284,0,1284,490,1774,72.38
桃園市大溪區,新峰里,42,親民黨,330,中國國民黨,786,民主進步黨,1158,24,1182,0,1182,404,1586,74.53
桃園市大溪區,康安里,58,親民黨,516,中國國民黨,1378,民主進步黨,1952,20,1972,0,1972,618,2590,76.14
桃園市大溪區,義和里,94,親民黨,672,中國國民黨,1850,民主進步黨,2616,14,2630,0,2630,908,3538,74.34
桃園市大溪區,瑞興里,158,親民黨,1258,中國國民黨,2464,民主進步黨,3880,36,3916,0,3916,1458,5374,72.87
桃園市大溪區,中新里,64,親民黨,650,中國國民黨,1644,民主進步黨,2358,22,2380,0,2380,614,2994,79.49
桃園市大溪區,仁義里,172,親民黨,2390,中國國民黨,1274,民主進步黨,3836,62,3898,0,3898,1658,5556,70.16
桃園市大溪區,僑愛里,138,親民黨,2574,中國國民黨,998,民主進步黨,3710,58,3768,0,3768,1206,4974,75.75
桃園市大溪區,仁善里,292,親民黨,2210,中國國民黨,3182,民主進步黨,5684,50,5734,0,5734,1874,7608,75.37
桃園市大溪區,仁愛里,366,親民黨,2874,中國國民黨,4166,民主進步黨,7406,78,7484,0,7484,2396,9880,75.75
桃園市大溪區,仁武里,232,親民黨,1900,中國國民黨,2368,民主進步黨,4500,80,4580,0,4580,1602,6182,74.09
桃園市大溪區,員林里,94,親民黨,874,中國國民黨,1132,民主進步黨,2100,28,2128,0,2128,840,2968,71.7
桃園市大溪區,南興里,246,親民黨,2252,中國國民黨,4364,民主進步黨,6862,74,6936,0,6936,2798,9734,71.26
桃園市大溪區,瑞源里,236,親民黨,1900,中國國民黨,3252,民主進步黨,5388,56,5444,0,5444,1824,7268,74.9
桃園市大溪區,光明里,168,親民黨,1710,中國國民黨,1398,民主進步黨,3276,54,3330,0,3330,1290,4620,72.08
桃園市大溪區,三元里,212,親民黨,2284,中國國民黨,1774,民主進步黨,4270,44,4314,0,4314,1524,5838,73.9
桃園市大溪區,田心里,282,親民黨,1942,中國國民黨,4264,民主進步黨,6488,62,6550,0,6550,2138,8688,75.39
桃園市大溪區,仁文里,258,親民黨,2304,中國國民黨,2830,民主進步黨,5392,52,5444,0,5444,2100,7544,72.16
桃園市大溪區,仁和里,310,親民黨,2776,中國國民黨,3704,民主進步黨,6790,64,6854,0,6854,2266,9120,75.15
桃園市大溪區,仁美里,200,親民黨,2094,中國國民黨,2420,民主進步黨,4714,62,4776,0,4776,1600,6376,74.91
桃園市楊梅區,楊梅里,248,親民黨,2480,中國國民黨,2848,民主進步黨,5576,64,5640,0,5640,1610,7250,77.79
桃園市楊梅區,楊江里,76,親民黨,738,中國國民黨,758,民主進步黨,1572,22,1594,0,1594,486,2080,76.63
桃園市楊梅區,紅梅里,176,親民黨,1768,中國國民黨,1958,民主進步黨,3902,28,3930,0,3930,1148,5078,77.39
桃園市楊梅區,永寧里,438,親民黨,3892,中國國民黨,4894,民主進步黨,9224,78,9302,0,9302,4706,14008,66.4
桃園市楊梅區,大平里,210,親民黨,2038,中國國民黨,2148,民主進步黨,4396,44,4440,0,4440,1794,6234,71.22
桃園市楊梅區,東流里,180,親民黨,1404,中國國民黨,2278,民主進步黨,3862,42,3904,0,3904,1780,5684,68.68
桃園市楊梅區,水美里,290,親民黨,2438,中國國民黨,3160,民主進步黨,5888,60,5948,0,5948,1976,7924,75.06
桃園市楊梅區,上田里,182,親民黨,1294,中國國民黨,2262,民主進步黨,3738,42,3780,0,3780,1258,5038,75.03
桃園市楊梅區,梅新里,162,親民黨,1366,中國國民黨,1394,民主進步黨,2922,24,2946,0,2946,970,3916,75.23
桃園市楊梅區,大同里,198,親民黨,2290,中國國民黨,2342,民主進步黨,4830,28,4858,0,4858,1548,6406,75.84
桃園市楊梅區,埔心里,94,親民黨,798,中國國民黨,1298,民主進步黨,2190,24,2214,0,2214,582,2796,79.18
桃園市楊梅區,金龍里,60,親民黨,1022,中國國民黨,574,民主進步黨,1656,32,1688,0,1688,556,2244,75.22
桃園市楊梅區,瑞塘里,386,親民黨,3214,中國國民黨,4232,民主進步黨,7832,96,7928,0,7928,2714,10642,74.5
桃園市楊梅區,四維里,424,親民黨,2800,中國國民黨,3114,民主進步黨,6338,58,6396,0,6396,1872,8268,77.36
桃園市楊梅區,梅溪里,248,親民黨,2482,中國國民黨,2950,民主進步黨,5680,50,5730,0,5730,2130,7860,72.9
桃園市楊梅區,高山里,242,親民黨,2326,中國國民黨,2422,民主進步黨,4990,50,5040,0,5040,2082,7122,70.77
桃園市楊梅區,高榮里,244,親民黨,1754,中國國民黨,2994,民主進步黨,4992,64,5056,0,5056,1670,6726,75.17
桃園市楊梅區,仁美里,254,親民黨,2560,中國國民黨,2850,民主進步黨,5664,60,5724,0,5724,1878,7602,75.3
桃園市楊梅區,光華里,198,親民黨,2356,中國國民黨,2084,民主進步黨,4638,44,4682,0,4682,1544,6226,75.2
桃園市楊梅區,富岡里,120,親民黨,1204,中國國民黨,1388,民主進步黨,2712,50,2762,0,2762,832,3594,76.85
桃園市楊梅區,豐野里,282,親民黨,2312,中國國民黨,3010,民主進步黨,5604,82,5686,0,5686,1862,7548,75.33
桃園市楊梅區,員本里,210,親民黨,1442,中國國民黨,2264,民主進步黨,3916,56,3972,0,3972,1396,5368,73.99
桃園市楊梅區,瑞原里,266,親民黨,2114,中國國民黨,2762,民主進步黨,5142,56,5198,0,5198,2028,7226,71.93
桃園市楊梅區,三湖里,196,親民黨,1564,中國國民黨,2180,民主進步黨,3940,32,3972,0,3972,1306,5278,75.26
