行政區別,村里別,1_柯文哲/吳欣盈,10-018_1_黨籍,2_賴清德/蕭美琴,10-018_2_黨籍,3_侯友宜/趙少康,10-018_3_黨籍,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
東區,武功里,1756,無黨籍及未經政黨推薦,1110,民主進步黨,3012,中國國民黨,5878,38,5916,0,5916,1732,7648,77.35
東區,綠水里,3200,無黨籍及未經政黨推薦,2978,民主進步黨,3132,中國國民黨,9310,70,9380,0,9380,2754,12134,77.3
東區,東山里,1406,無黨籍及未經政黨推薦,1370,民主進步黨,1678,中國國民黨,4454,34,4488,0,4488,1374,5862,76.56
東區,光鎮里,1750,無黨籍及未經政黨推薦,1824,民主進步黨,1516,中國國民黨,5090,32,5122,0,5122,1796,6918,74.04
東區,新興里,1410,無黨籍及未經政黨推薦,1734,民主進步黨,1336,中國國民黨,4480,28,4508,0,4508,1520,6028,74.78
東區,柴橋里,2584,無黨籍及未經政黨推薦,2662,民主進步黨,2524,中國國民黨,7770,58,7828,0,7828,2676,10504,74.52
東區,高峰里,2522,無黨籍及未經政黨推薦,2850,民主進步黨,2660,中國國民黨,8032,32,8064,0,8064,2946,11010,73.24
東區,仙宮里,614,無黨籍及未經政黨推薦,584,民主進步黨,612,中國國民黨,1810,10,1820,0,1820,578,2398,75.9
東區,光明里,1358,無黨籍及未經政黨推薦,1152,民主進步黨,1766,中國國民黨,4276,32,4308,0,4308,1308,5616,76.71
東區,立功里,330,無黨籍及未經政黨推薦,222,民主進步黨,632,中國國民黨,1184,6,1190,0,1190,528,1718,69.27
東區,軍功里,1246,無黨籍及未經政黨推薦,962,民主進步黨,1640,中國國民黨,3848,30,3878,0,3878,1368,5246,73.92
東區,建功里,1972,無黨籍及未經政黨推薦,1178,民主進步黨,2664,中國國民黨,5814,28,5842,0,5842,1638,7480,78.1
東區,前溪里,1366,無黨籍及未經政黨推薦,1448,民主進步黨,1086,中國國民黨,3900,16,3916,0,3916,1348,5264,74.39
東區,水源里,1520,無黨籍及未經政黨推薦,1956,民主進步黨,1244,中國國民黨,4720,40,4760,0,4760,1584,6344,75.03
東區,千甲里,1082,無黨籍及未經政黨推薦,866,民主進步黨,990,中國國民黨,2938,28,2966,0,2966,1104,4070,72.87
東區,埔頂里,5392,無黨籍及未經政黨推薦,3552,民主進步黨,2502,中國國民黨,11446,54,11500,0,11500,3000,14500,79.31
東區,龍山里,6376,無黨籍及未經政黨推薦,4796,民主進步黨,3772,中國國民黨,14944,78,15022,0,15022,3908,18930,79.36
東區,新莊里,2830,無黨籍及未經政黨推薦,2320,民主進步黨,2444,中國國民黨,7594,52,7646,0,7646,2470,10116,75.58
東區,仙水里,2518,無黨籍及未經政黨推薦,2084,民主進步黨,2158,中國國民黨,6760,44,6804,0,6804,1884,8688,78.31
東區,金山里,2936,無黨籍及未經政黨推薦,2090,民主進步黨,2614,中國國民黨,7640,52,7692,0,7692,2678,10370,74.18
東區,關東里,2558,無黨籍及未經政黨推薦,2024,民主進步黨,2418,中國國民黨,7000,60,7060,0,7060,2458,9518,74.18
東區,科園里,3162,無黨籍及未經政黨推薦,2882,民主進步黨,3430,中國國民黨,9474,58,9532,0,9532,2428,11960,79.7
東區,建華里,1112,無黨籍及未經政黨推薦,1272,民主進步黨,1040,中國國民黨,3424,24,3448,0,3448,1156,4604,74.89
東區,新光里,1598,無黨籍及未經政黨推薦,1792,民主進步黨,1430,中國國民黨,4820,22,4842,0,4842,1730,6572,73.68
東區,復興里,2450,無黨籍及未經政黨推薦,2492,民主進步黨,2264,中國國民黨,7206,60,7266,0,7266,2412,9678,75.08
東區,錦華里,944,無黨籍及未經政黨推薦,924,民主進步黨,922,中國國民黨,2790,10,2800,0,2800,908,3708,75.51
東區,湖濱里,1702,無黨籍及未經政黨推薦,1818,民主進步黨,1638,中國國民黨,5158,34,5192,0,5192,1578,6770,76.69
東區,明湖里,2606,無黨籍及未經政黨推薦,2008,民主進步黨,2090,中國國民黨,6704,62,6766,0,6766,2998,9764,69.3
東區,關新里,2460,無黨籍及未經政黨推薦,2274,民主進步黨,1638,中國國民黨,6372,28,6400,0,6400,1646,8046,79.54
北區,西門里,244,無黨籍及未經政黨推薦,306,民主進步黨,230,中國國民黨,780,8,788,0,788,326,1114,70.74
北區,仁德里,284,無黨籍及未經政黨推薦,396,民主進步黨,260,中國國民黨,940,6,946,0,946,386,1332,71.02
北區,潛園里,256,無黨籍及未經政黨推薦,506,民主進步黨,272,中國國民黨,1034,8,1042,0,1042,368,1410,73.9
北區,中央里,186,無黨籍及未經政黨推薦,318,民主進步黨,134,中國國民黨,638,6,644,0,644,250,894,72.04
北區,崇禮里,448,無黨籍及未經政黨推薦,698,民主進步黨,342,中國國民黨,1488,16,1504,0,1504,550,2054,73.22
北區,石坊里,190,無黨籍及未經政黨推薦,314,民主進步黨,214,中國國民黨,718,6,724,0,724,270,994,72.84
北區,興南里,534,無黨籍及未經政黨推薦,838,民主進步黨,558,中國國民黨,1930,8,1938,0,1938,644,2582,75.06
北區,北門里,400,無黨籍及未經政黨推薦,626,民主進步黨,350,中國國民黨,1376,16,1392,0,1392,514,1906,73.03
北區,中興里,448,無黨籍及未經政黨推薦,554,民主進步黨,346,中國國民黨,1348,6,1354,0,1354,364,1718,78.81
北區,大同里,334,無黨籍及未經政黨推薦,408,民主進步黨,370,中國國民黨,1112,12,1124,0,1124,370,1494,75.23
北區,中山里,418,無黨籍及未經政黨推薦,588,民主進步黨,308,中國國民黨,1314,4,1318,0,1318,396,1714,76.9
北區,長和里,608,無黨籍及未經政黨推薦,828,民主進步黨,512,中國國民黨,1948,16,1964,0,1964,742,2706,72.58
北區,新民里,760,無黨籍及未經政黨推薦,912,民主進步黨,598,中國國民黨,2270,4,2274,0,2274,844,3118,72.93
北區,民富里,2126,無黨籍及未經政黨推薦,2612,民主進步黨,1804,中國國民黨,6542,46,6588,0,6588,2532,9120,72.24
北區,水田里,1576,無黨籍及未經政黨推薦,1678,民主進步黨,1486,中國國民黨,4740,28,4768,0,4768,1574,6342,75.18
北區,文雅里,1866,無黨籍及未經政黨推薦,2226,民主進步黨,1810,中國國民黨,5902,36,5938,0,5938,1864,7802,76.11
北區,光田里,920,無黨籍及未經政黨推薦,1046,民主進步黨,1004,中國國民黨,2970,20,2990,0,2990,990,3980,75.13
北區,士林里,940,無黨籍及未經政黨推薦,1184,民主進步黨,764,中國國民黨,2888,20,2908,0,2908,974,3882,74.91
北區,福林里,1758,無黨籍及未經政黨推薦,1830,民主進步黨,1964,中國國民黨,5552,38,5590,0,5590,1830,7420,75.34
北區,古賢里,386,無黨籍及未經政黨推薦,534,民主進步黨,296,中國國民黨,1216,10,1226,0,1226,372,1598,76.72
北區,湳雅里,1162,無黨籍及未經政黨推薦,1448,民主進步黨,1390,中國國民黨,4000,24,4024,0,4024,1322,5346,75.27
北區,舊社里,3006,無黨籍及未經政黨推薦,2970,民主進步黨,2722,中國國民黨,8698,50,8748,0,8748,2832,11580,75.54
北區,武陵里,1752,無黨籍及未經政黨推薦,1074,民主進步黨,3704,中國國民黨,6530,38,6568,0,6568,2174,8742,75.13
北區,南寮里,2760,無黨籍及未經政黨推薦,2854,民主進步黨,2296,中國國民黨,7910,70,7980,0,7980,3508,11488,69.46
北區,舊港里,240,無黨籍及未經政黨推薦,304,民主進步黨,218,中國國民黨,762,14,776,0,776,340,1116,69.53
北區,康樂里,1710,無黨籍及未經政黨推薦,1780,民主進步黨,1252,中國國民黨,4742,26,4768,0,4768,1590,6358,74.99
北區,港北里,1092,無黨籍及未經政黨推薦,1184,民主進步黨,790,中國國民黨,3066,28,3094,0,3094,1302,4396,70.38
北區,中寮里,2268,無黨籍及未經政黨推薦,1870,民主進步黨,1458,中國國民黨,5596,42,5638,0,5638,2074,7712,73.11
北區,海濱里,2572,無黨籍及未經政黨推薦,2150,民主進步黨,1674,中國國民黨,6396,44,6440,0,6440,2692,9132,70.52
北區,客雅里,918,無黨籍及未經政黨推薦,1006,民主進步黨,684,中國國民黨,2608,14,2622,0,2622,794,3416,76.76
北區,育英里,1682,無黨籍及未經政黨推薦,1956,民主進步黨,1282,中國國民黨,4920,44,4964,0,4964,1638,6602,75.19
北區,曲溪里,2308,無黨籍及未經政黨推薦,2488,民主進步黨,2402,中國國民黨,7198,46,7244,0,7244,2976,10220,70.88
北區,西雅里,1260,無黨籍及未經政黨推薦,1714,民主進步黨,1112,中國國民黨,4086,18,4104,0,4104,1422,5526,74.27
北區,南勢里,2202,無黨籍及未經政黨推薦,2724,民主進步黨,1464,中國國民黨,6390,52,6442,0,6442,1968,8410,76.6
北區,大鵬里,150,無黨籍及未經政黨推薦,46,民主進步黨,62,中國國民黨,258,0,258,0,258,128,386,66.84
北區,境福里,2022,無黨籍及未經政黨推薦,2412,民主進步黨,2148,中國國民黨,6582,46,6628,0,6628,2268,8896,74.51
北區,磐石里,2662,無黨籍及未經政黨推薦,2814,民主進步黨,2128,中國國民黨,7604,38,7642,0,7642,2656,10298,74.21
北區,新雅里,2152,無黨籍及未經政黨推薦,2432,民主進步黨,1758,中國國民黨,6342,38,6380,0,6380,2424,8804,72.47
北區,光華里,1504,無黨籍及未經政黨推薦,1756,民主進步黨,1688,中國國民黨,4948,34,4982,0,4982,3250,8232,60.52
北區,金華里,2258,無黨籍及未經政黨推薦,2446,民主進步黨,2280,中國國民黨,6984,50,7034,0,7034,2384,9418,74.69
北區,金竹里,3012,無黨籍及未經政黨推薦,2734,民主進步黨,2740,中國國民黨,8486,50,8536,0,8536,2854,11390,74.94
北區,湳中里,3550,無黨籍及未經政黨推薦,3224,民主進步黨,3442,中國國民黨,10216,56,10272,0,10272,2994,13266,77.43
北區,金雅里,2316,無黨籍及未經政黨推薦,1974,民主進步黨,1512,中國國民黨,5802,32,5834,0,5834,1360,7194,81.1
北區,台溪里,638,無黨籍及未經政黨推薦,734,民主進步黨,626,中國國民黨,1998,8,2006,0,2006,970,2976,67.41
北區,中雅里,1628,無黨籍及未經政黨推薦,1308,民主進步黨,2036,中國國民黨,4972,40,5012,0,5012,1624,6636,75.53
香山區,港南里,1314,無黨籍及未經政黨推薦,1714,民主進步黨,996,中國國民黨,4024,18,4042,0,4042,1352,5394,74.94
香山區,虎山里,2518,無黨籍及未經政黨推薦,3092,民主進步黨,1954,中國國民黨,7564,78,7642,0,7642,3056,10698,71.43
香山區,虎林里,1094,無黨籍及未經政黨推薦,1286,民主進步黨,844,中國國民黨,3224,14,3238,0,3238,1136,4374,74.03
香山區,浸水里,1266,無黨籍及未經政黨推薦,1508,民主進步黨,690,中國國民黨,3464,34,3498,0,3498,1238,4736,73.86
香山區,樹下里,890,無黨籍及未經政黨推薦,1570,民主進步黨,600,中國國民黨,3060,24,3084,0,3084,986,4070,75.77
香山區,埔前里,1684,無黨籍及未經政黨推薦,1782,民主進步黨,1088,中國國民黨,4554,34,4588,0,4588,1530,6118,74.99
香山區,中埔里,1300,無黨籍及未經政黨推薦,1692,民主進步黨,1304,中國國民黨,4296,10,4306,0,4306,1284,5590,77.03
香山區,牛埔里,2440,無黨籍及未經政黨推薦,2242,民主進步黨,1932,中國國民黨,6614,46,6660,0,6660,2852,9512,70.02
香山區,頂埔里,2582,無黨籍及未經政黨推薦,2628,民主進步黨,2002,中國國民黨,7212,34,7246,0,7246,2682,9928,72.99
香山區,東香里,2074,無黨籍及未經政黨推薦,1948,民主進步黨,2076,中國國民黨,6098,56,6154,0,6154,1962,8116,75.83
香山區,香村里,1858,無黨籍及未經政黨推薦,1738,民主進步黨,1692,中國國民黨,5288,20,5308,0,5308,2010,7318,72.53
香山區,香山里,2246,無黨籍及未經政黨推薦,2264,民主進步黨,1766,中國國民黨,6276,46,6322,0,6322,2218,8540,74.03
香山區,大庄里,1420,無黨籍及未經政黨推薦,1738,民主進步黨,1064,中國國民黨,4222,16,4238,0,4238,1386,5624,75.36
香山區,美山里,484,無黨籍及未經政黨推薦,674,民主進步黨,386,中國國民黨,1544,18,1562,0,1562,638,2200,71.0
香山區,朝山里,972,無黨籍及未經政黨推薦,1210,民主進步黨,852,中國國民黨,3034,20,3054,0,3054,1194,4248,71.89
香山區,海山里,1158,無黨籍及未經政黨推薦,1134,民主進步黨,1096,中國國民黨,3388,28,3416,0,3416,1182,4598,74.29
香山區,茄苳里,452,無黨籍及未經政黨推薦,442,民主進步黨,426,中國國民黨,1320,16,1336,0,1336,606,1942,68.8
香山區,大湖里,372,無黨籍及未經政黨推薦,516,民主進步黨,344,中國國民黨,1232,6,1238,0,1238,470,1708,72.48
香山區,南隘里,294,無黨籍及未經政黨推薦,366,民主進步黨,406,中國國民黨,1066,4,1070,0,1070,444,1514,70.67
香山區,中隘里,932,無黨籍及未經政黨推薦,788,民主進步黨,846,中國國民黨,2566,12,2578,0,2578,1102,3680,70.05
香山區,內湖里,1864,無黨籍及未經政黨推薦,2198,民主進步黨,1754,中國國民黨,5816,58,5874,0,5874,2512,8386,70.05
香山區,鹽水里,744,無黨籍及未經政黨推薦,818,民主進步黨,516,中國國民黨,2078,16,2094,0,2094,778,2872,72.91
香山區,南港里,258,無黨籍及未經政黨推薦,516,民主進步黨,258,中國國民黨,1032,2,1034,0,1034,470,1504,68.75
香山區,頂福里,2384,無黨籍及未經政黨推薦,2258,民主進步黨,1858,中國國民黨,6500,50,6550,0,6550,2240,8790,74.52
