行政區別,村里別,1_柯文哲/吳欣盈,10-020_1_黨籍,2_賴清德/蕭美琴,10-020_2_黨籍,3_侯友宜/趙少康,10-020_3_黨籍,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
西區,福全里,1568,無黨籍及未經政黨推薦,2468,民主進步黨,1696,中國國民黨,5732,48,5780,0,5780,2368,8148,70.94
西區,西平里,1282,無黨籍及未經政黨推薦,2062,民主進步黨,1364,中國國民黨,4708,22,4730,0,4730,1592,6322,74.82
西區,磚磘里,1334,無黨籍及未經政黨推薦,2180,民主進步黨,1336,中國國民黨,4850,20,4870,0,4870,1906,6776,71.87
西區,港坪里,1496,無黨籍及未經政黨推薦,2072,民主進步黨,1544,中國國民黨,5112,32,5144,0,5144,1668,6812,75.51
西區,頭港里,784,無黨籍及未經政黨推薦,1148,民主進步黨,744,中國國民黨,2676,16,2692,0,2692,892,3584,75.11
西區,劉厝里,2858,無黨籍及未經政黨推薦,4036,民主進步黨,3116,中國國民黨,10010,44,10054,0,10054,3598,13652,73.64
西區,新西里,656,無黨籍及未經政黨推薦,1312,民主進步黨,734,中國國民黨,2702,28,2730,0,2730,1164,3894,70.11
西區,書院里,556,無黨籍及未經政黨推薦,1196,民主進步黨,874,中國國民黨,2626,10,2636,0,2636,912,3548,74.3
西區,培元里,548,無黨籍及未經政黨推薦,834,民主進步黨,1000,中國國民黨,2382,10,2392,0,2392,734,3126,76.52
西區,垂楊里,652,無黨籍及未經政黨推薦,1122,民主進步黨,804,中國國民黨,2578,22,2600,0,2600,1112,3712,70.04
西區,車店里,2150,無黨籍及未經政黨推薦,3480,民主進步黨,2392,中國國民黨,8022,48,8070,0,8070,2918,10988,73.44
西區,福民里,1864,無黨籍及未經政黨推薦,3200,民主進步黨,2212,中國國民黨,7276,30,7306,0,7306,3254,10560,69.19
西區,湖內里,2118,無黨籍及未經政黨推薦,3382,民主進步黨,1844,中國國民黨,7344,36,7380,0,7380,2728,10108,73.01
西區,美源里,1150,無黨籍及未經政黨推薦,2162,民主進步黨,1640,中國國民黨,4952,28,4980,0,4980,1950,6930,71.86
西區,育英里,452,無黨籍及未經政黨推薦,1102,民主進步黨,812,中國國民黨,2366,14,2380,0,2380,892,3272,72.74
西區,致遠里,542,無黨籍及未經政黨推薦,522,民主進步黨,1390,中國國民黨,2454,12,2466,0,2466,948,3414,72.23
西區,光路里,1888,無黨籍及未經政黨推薦,3098,民主進步黨,2434,中國國民黨,7420,42,7462,0,7462,2718,10180,73.3
西區,翠岱里,442,無黨籍及未經政黨推薦,414,民主進步黨,1226,中國國民黨,2082,12,2094,0,2094,688,2782,75.27
西區,自強里,580,無黨籍及未經政黨推薦,1002,民主進步黨,696,中國國民黨,2278,4,2282,0,2282,842,3124,73.05
西區,永和里,594,無黨籍及未經政黨推薦,1164,民主進步黨,760,中國國民黨,2518,12,2530,0,2530,1008,3538,71.51
西區,新富里,510,無黨籍及未經政黨推薦,1146,民主進步黨,602,中國國民黨,2258,18,2276,0,2276,786,3062,74.33
西區,文化里,672,無黨籍及未經政黨推薦,1496,民主進步黨,834,中國國民黨,3002,16,3018,0,3018,1194,4212,71.65
西區,西榮里,676,無黨籍及未經政黨推薦,1646,民主進步黨,840,中國國民黨,3162,14,3176,0,3176,1146,4322,73.48
西區,國華里,436,無黨籍及未經政黨推薦,866,民主進步黨,528,中國國民黨,1830,14,1844,0,1844,668,2512,73.41
西區,番社里,384,無黨籍及未經政黨推薦,1000,民主進步黨,634,中國國民黨,2018,8,2026,0,2026,594,2620,77.33
西區,導明里,466,無黨籍及未經政黨推薦,1004,民主進步黨,650,中國國民黨,2120,8,2128,0,2128,786,2914,73.03
西區,慶安里,494,無黨籍及未經政黨推薦,1020,民主進步黨,590,中國國民黨,2104,12,2116,0,2116,810,2926,72.32
西區,後驛里,698,無黨籍及未經政黨推薦,1448,民主進步黨,636,中國國民黨,2782,14,2796,0,2796,1216,4012,69.69
西區,福安里,1690,無黨籍及未經政黨推薦,2624,民主進步黨,1786,中國國民黨,6100,40,6140,0,6140,2046,8186,75.01
西區,獅子里,1012,無黨籍及未經政黨推薦,1630,民主進步黨,1162,中國國民黨,3804,8,3812,0,3812,1324,5136,74.22
西區,紅瓦里,504,無黨籍及未經政黨推薦,1070,民主進步黨,566,中國國民黨,2140,8,2148,0,2148,822,2970,72.32
西區,保福里,1538,無黨籍及未經政黨推薦,2040,民主進步黨,1506,中國國民黨,5084,32,5116,0,5116,1922,7038,72.69
西區,保生里,1696,無黨籍及未經政黨推薦,2892,民主進步黨,1812,中國國民黨,6400,34,6434,0,6434,2138,8572,75.06
西區,北新里,486,無黨籍及未經政黨推薦,826,民主進步黨,402,中國國民黨,1714,8,1722,0,1722,496,2218,77.64
西區,各里平地、山地原住民,192,無黨籍及未經政黨推薦,120,民主進步黨,128,中國國民黨,440,0,440,0,440,338,778,56.56
