行政區別,村里別,1_柯文哲/吳欣盈,10-013_1_黨籍,2_賴清德/蕭美琴,10-013_2_黨籍,3_侯友宜/趙少康,10-013_3_黨籍,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
潮州鎮,光春里,436,無黨籍及未經政黨推薦,954,民主進步黨,544,中國國民黨,1934,10,1944,0,1944,858,2802,69.38
潮州鎮,興美里,262,無黨籍及未經政黨推薦,618,民主進步黨,282,中國國民黨,1162,12,1174,0,1174,580,1754,66.93
潮州鎮,檨子里,116,無黨籍及未經政黨推薦,242,民主進步黨,194,中國國民黨,552,2,554,0,554,332,886,62.53
潮州鎮,九塊里,460,無黨籍及未經政黨推薦,1254,民主進步黨,488,中國國民黨,2202,16,2218,0,2218,1084,3302,67.17
潮州鎮,泗林里,416,無黨籍及未經政黨推薦,1200,民主進步黨,628,中國國民黨,2244,22,2266,0,2266,832,3098,73.14
潮州鎮,四春里,412,無黨籍及未經政黨推薦,1254,民主進步黨,542,中國國民黨,2208,10,2218,0,2218,1042,3260,68.04
潮州鎮,崙東里,338,無黨籍及未經政黨推薦,1062,民主進步黨,582,中國國民黨,1982,14,1996,0,1996,990,2986,66.85
東港鎮,新勝里,544,無黨籍及未經政黨推薦,1548,民主進步黨,666,中國國民黨,2758,22,2780,0,2780,954,3734,74.45
東港鎮,頂中里,410,無黨籍及未經政黨推薦,976,民主進步黨,538,中國國民黨,1924,8,1932,0,1932,824,2756,70.1
東港鎮,朝安里,408,無黨籍及未經政黨推薦,1128,民主進步黨,514,中國國民黨,2050,12,2062,0,2062,960,3022,68.23
東港鎮,東隆里,272,無黨籍及未經政黨推薦,874,民主進步黨,428,中國國民黨,1574,14,1588,0,1588,682,2270,69.96
東港鎮,豐漁里,384,無黨籍及未經政黨推薦,1010,民主進步黨,366,中國國民黨,1760,30,1790,0,1790,730,2520,71.03
東港鎮,盛漁里,534,無黨籍及未經政黨推薦,1586,民主進步黨,512,中國國民黨,2632,30,2662,0,2662,1078,3740,71.18
東港鎮,興漁里,444,無黨籍及未經政黨推薦,1122,民主進步黨,420,中國國民黨,1986,8,1994,0,1994,846,2840,70.21
東港鎮,鎮海里,610,無黨籍及未經政黨推薦,1606,民主進步黨,564,中國國民黨,2780,14,2794,0,2794,1218,4012,69.64
東港鎮,嘉蓮里,386,無黨籍及未經政黨推薦,1124,民主進步黨,460,中國國民黨,1970,10,1980,0,1980,740,2720,72.79
東港鎮,南平里,360,無黨籍及未經政黨推薦,980,民主進步黨,654,中國國民黨,1994,12,2006,0,2006,954,2960,67.77
東港鎮,船頭里,670,無黨籍及未經政黨推薦,1694,民主進步黨,744,中國國民黨,3108,30,3138,0,3138,1444,4582,68.49
東港鎮,下廍里,484,無黨籍及未經政黨推薦,1696,民主進步黨,452,中國國民黨,2632,38,2670,0,2670,978,3648,73.19
東港鎮,大潭里,386,無黨籍及未經政黨推薦,1072,民主進步黨,530,中國國民黨,1988,10,1998,0,1998,942,2940,67.96
東港鎮,興農里,466,無黨籍及未經政黨推薦,1038,民主進步黨,554,中國國民黨,2058,10,2068,0,2068,706,2774,74.55
東港鎮,興和里,316,無黨籍及未經政黨推薦,936,民主進步黨,260,中國國民黨,1512,8,1520,0,1520,526,2046,74.29
東港鎮,共和里,174,無黨籍及未經政黨推薦,238,民主進步黨,502,中國國民黨,914,6,920,0,920,438,1358,67.75
東港鎮,福德里,528,無黨籍及未經政黨推薦,1346,民主進步黨,676,中國國民黨,2550,18,2568,0,2568,994,3562,72.09
東港鎮,東津里,980,無黨籍及未經政黨推薦,2026,民主進步黨,1108,中國國民黨,4114,22,4136,0,4136,1620,5756,71.86
東港鎮,內關帝里,790,無黨籍及未經政黨推薦,1630,民主進步黨,784,中國國民黨,3204,20,3224,0,3224,1302,4526,71.23
東港鎮,東新里,832,無黨籍及未經政黨推薦,1288,民主進步黨,864,中國國民黨,2984,14,2998,0,2998,1146,4144,72.35
東港鎮,新街里,1332,無黨籍及未經政黨推薦,2490,民主進步黨,1388,中國國民黨,5210,32,5242,0,5242,1974,7216,72.64
東港鎮,東光里,498,無黨籍及未經政黨推薦,1134,民主進步黨,638,中國國民黨,2270,12,2282,0,2282,948,3230,70.65
恆春鎮,城南里,204,無黨籍及未經政黨推薦,416,民主進步黨,414,中國國民黨,1034,6,1040,0,1040,628,1668,62.35
恆春鎮,城北里,734,無黨籍及未經政黨推薦,1000,民主進步黨,898,中國國民黨,2632,18,2650,0,2650,1534,4184,63.34
恆春鎮,城西里,350,無黨籍及未經政黨推薦,518,民主進步黨,502,中國國民黨,1370,8,1378,0,1378,770,2148,64.15
恆春鎮,山腳里,1228,無黨籍及未經政黨推薦,1956,民主進步黨,1884,中國國民黨,5068,42,5110,0,5110,3122,8232,62.07
恆春鎮,網紗里,948,無黨籍及未經政黨推薦,1532,民主進步黨,1324,中國國民黨,3804,40,3844,0,3844,2370,6214,61.86
恆春鎮,仁壽里,222,無黨籍及未經政黨推薦,450,民主進步黨,330,中國國民黨,1002,2,1004,0,1004,702,1706,58.85
恆春鎮,茄湖里,106,無黨籍及未經政黨推薦,334,民主進步黨,166,中國國民黨,606,10,616,0,616,340,956,64.44
恆春鎮,頭溝里,70,無黨籍及未經政黨推薦,286,民主進步黨,142,中國國民黨,498,12,510,0,510,380,890,57.3
恆春鎮,四溝里,280,無黨籍及未經政黨推薦,566,民主進步黨,312,中國國民黨,1158,6,1164,0,1164,782,1946,59.82
恆春鎮,德和里,320,無黨籍及未經政黨推薦,536,民主進步黨,314,中國國民黨,1170,16,1186,0,1186,736,1922,61.71
恆春鎮,龍水里,258,無黨籍及未經政黨推薦,524,民主進步黨,410,中國國民黨,1192,12,1204,0,1204,822,2026,59.43
恆春鎮,山海里,310,無黨籍及未經政黨推薦,958,民主進步黨,480,中國國民黨,1748,22,1770,0,1770,1280,3050,58.03
恆春鎮,大光里,516,無黨籍及未經政黨推薦,898,民主進步黨,956,中國國民黨,2370,22,2392,0,2392,1842,4234,56.5
恆春鎮,水泉里,310,無黨籍及未經政黨推薦,718,民主進步黨,494,中國國民黨,1522,14,1536,0,1536,1144,2680,57.31
恆春鎮,南灣里,608,無黨籍及未經政黨推薦,774,民主進步黨,654,中國國民黨,2036,22,2058,0,2058,1200,3258,63.17
恆春鎮,墾丁里,342,無黨籍及未經政黨推薦,730,民主進步黨,538,中國國民黨,1610,6,1616,0,1616,732,2348,68.82
恆春鎮,鵝鑾里,276,無黨籍及未經政黨推薦,528,民主進步黨,406,中國國民黨,1210,12,1222,0,1222,858,2080,58.75
萬丹鄉,萬安村,180,無黨籍及未經政黨推薦,410,民主進步黨,224,中國國民黨,814,6,820,0,820,306,1126,72.82
萬丹鄉,萬惠村,254,無黨籍及未經政黨推薦,578,民主進步黨,358,中國國民黨,1190,10,1200,0,1200,400,1600,75.0
萬丹鄉,萬全村,964,無黨籍及未經政黨推薦,2304,民主進步黨,1322,中國國民黨,4590,30,4620,0,4620,1834,6454,71.58
萬丹鄉,萬後村,190,無黨籍及未經政黨推薦,514,民主進步黨,264,中國國民黨,968,6,974,0,974,438,1412,68.98
萬丹鄉,萬生村,452,無黨籍及未經政黨推薦,908,民主進步黨,560,中國國民黨,1920,26,1946,0,1946,810,2756,70.61
萬丹鄉,寶厝村,750,無黨籍及未經政黨推薦,1412,民主進步黨,986,中國國民黨,3148,30,3178,0,3178,1266,4444,71.51
萬丹鄉,四維村,622,無黨籍及未經政黨推薦,1412,民主進步黨,736,中國國民黨,2770,18,2788,0,2788,1136,3924,71.05
萬丹鄉,竹林村,488,無黨籍及未經政黨推薦,1170,民主進步黨,492,中國國民黨,2150,22,2172,0,2172,1000,3172,68.47
萬丹鄉,廣安村,780,無黨籍及未經政黨推薦,1754,民主進步黨,770,中國國民黨,3304,32,3336,0,3336,1108,4444,75.07
萬丹鄉,田厝村,340,無黨籍及未經政黨推薦,828,民主進步黨,250,中國國民黨,1418,18,1436,0,1436,524,1960,73.27
萬丹鄉,崙頂村,552,無黨籍及未經政黨推薦,1308,民主進步黨,626,中國國民黨,2486,20,2506,0,2506,1030,3536,70.87
萬丹鄉,厦北村,482,無黨籍及未經政黨推薦,1242,民主進步黨,462,中國國民黨,2186,16,2202,0,2202,784,2986,73.74
萬丹鄉,厦南村,416,無黨籍及未經政黨推薦,1002,民主進步黨,544,中國國民黨,1962,14,1976,0,1976,760,2736,72.22
萬丹鄉,上村村,264,無黨籍及未經政黨推薦,706,民主進步黨,276,中國國民黨,1246,16,1262,0,1262,370,1632,77.33
萬丹鄉,加興村,358,無黨籍及未經政黨推薦,1046,民主進步黨,328,中國國民黨,1732,16,1748,0,1748,610,2358,74.13
萬丹鄉,社口村,460,無黨籍及未經政黨推薦,1066,民主進步黨,540,中國國民黨,2066,10,2076,0,2076,890,2966,69.99
萬丹鄉,磚寮村,274,無黨籍及未經政黨推薦,694,民主進步黨,388,中國國民黨,1356,14,1370,0,1370,430,1800,76.11
萬丹鄉,社皮村,622,無黨籍及未經政黨推薦,1512,民主進步黨,592,中國國民黨,2726,30,2756,0,2756,1130,3886,70.92
萬丹鄉,社上村,540,無黨籍及未經政黨推薦,1240,民主進步黨,506,中國國民黨,2286,18,2304,0,2304,980,3284,70.16
萬丹鄉,社中村,510,無黨籍及未經政黨推薦,1364,民主進步黨,512,中國國民黨,2386,16,2402,0,2402,916,3318,72.39
萬丹鄉,水泉村,552,無黨籍及未經政黨推薦,1288,民主進步黨,688,中國國民黨,2528,22,2550,0,2550,800,3350,76.12
萬丹鄉,新庄村,700,無黨籍及未經政黨推薦,1452,民主進步黨,814,中國國民黨,2966,24,2990,0,2990,1076,4066,73.54
萬丹鄉,香社村,452,無黨籍及未經政黨推薦,1056,民主進步黨,528,中國國民黨,2036,16,2052,0,2052,830,2882,71.2
萬丹鄉,後村村,256,無黨籍及未經政黨推薦,750,民主進步黨,410,中國國民黨,1416,12,1428,0,1428,448,1876,76.12
萬丹鄉,新鐘村,674,無黨籍及未經政黨推薦,1216,民主進步黨,938,中國國民黨,2828,14,2842,0,2842,1182,4024,70.63
萬丹鄉,灣內村,382,無黨籍及未經政黨推薦,1102,民主進步黨,374,中國國民黨,1858,18,1876,0,1876,692,2568,73.05
萬丹鄉,興全村,346,無黨籍及未經政黨推薦,768,民主進步黨,504,中國國民黨,1618,6,1624,0,1624,588,2212,73.42
萬丹鄉,興安村,242,無黨籍及未經政黨推薦,634,民主進步黨,262,中國國民黨,1138,10,1148,0,1148,416,1564,73.4
萬丹鄉,水仙村,166,無黨籍及未經政黨推薦,372,民主進步黨,244,中國國民黨,782,8,790,0,790,242,1032,76.55
萬丹鄉,甘棠村,134,無黨籍及未經政黨推薦,262,民主進步黨,116,中國國民黨,512,2,514,0,514,244,758,67.81
長治鄉,進興村,814,無黨籍及未經政黨推薦,1764,民主進步黨,1154,中國國民黨,3732,24,3756,0,3756,1540,5296,70.92
長治鄉,新潭村,1218,無黨籍及未經政黨推薦,2198,民主進步黨,1768,中國國民黨,5184,42,5226,0,5226,1976,7202,72.56
長治鄉,潭頭村,672,無黨籍及未經政黨推薦,1282,民主進步黨,802,中國國民黨,2756,18,2774,0,2774,926,3700,74.97
長治鄉,香楊村,970,無黨籍及未經政黨推薦,1696,民主進步黨,1312,中國國民黨,3978,14,3992,0,3992,1424,5416,73.71
長治鄉,長興村,328,無黨籍及未經政黨推薦,638,民主進步黨,520,中國國民黨,1486,2,1488,0,1488,592,2080,71.54
長治鄉,德成村,242,無黨籍及未經政黨推薦,596,民主進步黨,372,中國國民黨,1210,16,1226,0,1226,488,1714,71.53
長治鄉,德協村,314,無黨籍及未經政黨推薦,768,民主進步黨,456,中國國民黨,1538,8,1546,0,1546,502,2048,75.49
長治鄉,復興村,374,無黨籍及未經政黨推薦,1102,民主進步黨,578,中國國民黨,2054,14,2068,0,2068,812,2880,71.81
長治鄉,崙上村,552,無黨籍及未經政黨推薦,1102,民主進步黨,664,中國國民黨,2318,38,2356,0,2356,936,3292,71.57
長治鄉,德榮村,382,無黨籍及未經政黨推薦,836,民主進步黨,366,中國國民黨,1584,10,1594,0,1594,554,2148,74.21
長治鄉,德和村,242,無黨籍及未經政黨推薦,570,民主進步黨,192,中國國民黨,1004,4,1008,0,1008,410,1418,71.09
長治鄉,繁華村,688,無黨籍及未經政黨推薦,1772,民主進步黨,692,中國國民黨,3152,26,3178,0,3178,1366,4544,69.94
長治鄉,繁昌村,478,無黨籍及未經政黨推薦,1226,民主進步黨,578,中國國民黨,2282,14,2296,0,2296,990,3286,69.87
長治鄉,繁榮村,394,無黨籍及未經政黨推薦,862,民主進步黨,450,中國國民黨,1706,10,1716,0,1716,936,2652,64.71
長治鄉,繁隆村,338,無黨籍及未經政黨推薦,712,民主進步黨,518,中國國民黨,1568,6,1574,0,1574,632,2206,71.35
長治鄉,榮華村,226,無黨籍及未經政黨推薦,268,民主進步黨,510,中國國民黨,1004,10,1014,0,1014,374,1388,73.05
麟洛鄉,新田村,650,無黨籍及未經政黨推薦,1596,民主進步黨,832,中國國民黨,3078,36,3114,0,3114,972,4086,76.21
麟洛鄉,麟頂村,256,無黨籍及未經政黨推薦,680,民主進步黨,388,中國國民黨,1324,8,1332,0,1332,466,1798,74.08
麟洛鄉,麟蹄村,428,無黨籍及未經政黨推薦,1180,民主進步黨,564,中國國民黨,2172,12,2184,0,2184,670,2854,76.52
麟洛鄉,麟趾村,692,無黨籍及未經政黨推薦,1984,民主進步黨,972,中國國民黨,3648,28,3676,0,3676,1324,5000,73.52
麟洛鄉,田中村,340,無黨籍及未經政黨推薦,994,民主進步黨,448,中國國民黨,1782,2,1784,0,1784,600,2384,74.83
麟洛鄉,田心村,220,無黨籍及未經政黨推薦,696,民主進步黨,358,中國國民黨,1274,2,1276,0,1276,378,1654,77.15
麟洛鄉,田道村,176,無黨籍及未經政黨推薦,520,民主進步黨,270,中國國民黨,966,8,974,0,974,336,1310,74.35
九如鄉,九清村,394,無黨籍及未經政黨推薦,1280,民主進步黨,396,中國國民黨,2070,16,2086,0,2086,722,2808,74.29
九如鄉,九塊村,376,無黨籍及未經政黨推薦,1168,民主進步黨,438,中國國民黨,1982,18,2000,0,2000,664,2664,75.08
九如鄉,九明村,566,無黨籍及未經政黨推薦,1436,民主進步黨,472,中國國民黨,2474,10,2484,0,2484,788,3272,75.92
九如鄉,玉水村,292,無黨籍及未經政黨推薦,986,民主進步黨,370,中國國民黨,1648,22,1670,0,1670,718,2388,69.93
九如鄉,大坵村,396,無黨籍及未經政黨推薦,820,民主進步黨,420,中國國民黨,1636,14,1650,0,1650,630,2280,72.37
九如鄉,三塊村,496,無黨籍及未經政黨推薦,1244,民主進步黨,322,中國國民黨,2062,10,2072,0,2072,924,2996,69.16
九如鄉,後庄村,478,無黨籍及未經政黨推薦,1566,民主進步黨,492,中國國民黨,2536,16,2552,0,2552,850,3402,75.01
九如鄉,耆老村,354,無黨籍及未經政黨推薦,1038,民主進步黨,366,中國國民黨,1758,10,1768,0,1768,720,2488,71.06
九如鄉,洽興村,408,無黨籍及未經政黨推薦,1206,民主進步黨,496,中國國民黨,2110,14,2124,0,2124,792,2916,72.84
九如鄉,東寧村,1488,無黨籍及未經政黨推薦,3706,民主進步黨,1498,中國國民黨,6692,38,6730,0,6730,2478,9208,73.09
九如鄉,玉泉村,458,無黨籍及未經政黨推薦,1188,民主進步黨,590,中國國民黨,2236,12,2248,0,2248,844,3092,72.7
里港鄉,玉田村,1170,無黨籍及未經政黨推薦,2486,民主進步黨,1050,中國國民黨,4706,26,4732,0,4732,1718,6450,73.36
里港鄉,大平村,314,無黨籍及未經政黨推薦,732,民主進步黨,448,中國國民黨,1494,14,1508,0,1508,598,2106,71.6
里港鄉,永春村,300,無黨籍及未經政黨推薦,626,民主進步黨,266,中國國民黨,1192,14,1206,0,1206,458,1664,72.48
里港鄉,春林村,474,無黨籍及未經政黨推薦,954,民主進步黨,432,中國國民黨,1860,8,1868,0,1868,766,2634,70.92
里港鄉,過江村,636,無黨籍及未經政黨推薦,1528,民主進步黨,672,中國國民黨,2836,32,2868,0,2868,1104,3972,72.21
里港鄉,鐵店村,506,無黨籍及未經政黨推薦,1116,民主進步黨,484,中國國民黨,2106,14,2120,0,2120,752,2872,73.82
里港鄉,塔樓村,450,無黨籍及未經政黨推薦,1288,民主進步黨,444,中國國民黨,2182,10,2192,0,2192,736,2928,74.86
里港鄉,潮厝村,474,無黨籍及未經政黨推薦,1302,民主進步黨,432,中國國民黨,2208,18,2226,0,2226,744,2970,74.95
里港鄉,茄苳村,408,無黨籍及未經政黨推薦,1278,民主進步黨,448,中國國民黨,2134,12,2146,0,2146,726,2872,74.72
里港鄉,載興村,648,無黨籍及未經政黨推薦,1992,民主進步黨,612,中國國民黨,3252,16,3268,0,3268,1190,4458,73.31
里港鄉,土庫村,556,無黨籍及未經政黨推薦,1140,民主進步黨,1068,中國國民黨,2764,26,2790,0,2790,1118,3908,71.39
里港鄉,三廍村,602,無黨籍及未經政黨推薦,1252,民主進步黨,660,中國國民黨,2514,20,2534,0,2534,1028,3562,71.14
里港鄉,中和村,294,無黨籍及未經政黨推薦,648,民主進步黨,320,中國國民黨,1262,10,1272,0,1272,532,1804,70.51
里港鄉,瀰力村,234,無黨籍及未經政黨推薦,394,民主進步黨,166,中國國民黨,794,6,800,0,800,216,1016,78.74
鹽埔鄉,新圍村,1042,無黨籍及未經政黨推薦,2198,民主進步黨,848,中國國民黨,4088,38,4126,0,4126,1812,5938,69.48
