行政區別,村里別,投開票所別,1_候選人,2_候選人,3_候選人,4_候選人,5_候選人,6_候選人,7_候選人,8_候選人,9_候選人,10_候選人,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
,漳興里,0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,8.0,1.0,9.0,0,9.0,8.0,17.0,52.94
,漳興里,0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1.0,1.0,2.0,50.0
,漳興里,0297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,0,3.0,8.0,11.0,27.27
,漳興里,0297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0
,漳興里,0298,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,6.0,0,6.0,0.0,6.0,100.0
,漳興里,0298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1.0,0.0,1.0,100.0
,漳和里,0000,0.0,1.0,3.0,0.0,6.0,1.0,0.0,2.0,6.0,1.0,20.0,0.0,20.0,0,20.0,16.0,36.0,55.56
,漳和里,0000,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,6.0,0.0,10.0,0.0,10.0,0,10.0,7.0,17.0,58.82
,漳和里,0299,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,6.0,0,6.0,4.0,10.0,60.0
,漳和里,0299,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,2.0,4.0,50.0
,漳和里,0300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,2.0,0.0
,漳和里,0300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,漳和里,0301,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,0,3.0,2.0,5.0,60.0
,漳和里,0301,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,0.0,1.0,100.0
,漳和里,0302,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0,0,3.0,1.0,4.0,75.0
,漳和里,0302,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0,2.0,2.0,4.0,50.0
,漳和里,0303,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,8.0,0.0,8.0,0,8.0,5.0,13.0,61.54
,漳和里,0303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0,5.0,2.0,7.0,71.43
,漳和里,0304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,2.0,0.0
,漳和里,0304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0
,軍功里,0000,2.0,1.0,2.0,0.0,5.0,6.0,1.0,3.0,2.0,3.0,25.0,0.0,25.0,0,25.0,5.0,30.0,83.33
,軍功里,0000,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0,3.0,1.0,4.0,75.0
,軍功里,0273,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0,9.0,0.0,9.0,0,9.0,1.0,10.0,90.0
,軍功里,0273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,軍功里,0274,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,2.0,3.0,33.33
,軍功里,0274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0
,軍功里,0275,2.0,0.0,2.0,0.0,5.0,0.0,1.0,3.0,1.0,1.0,15.0,0.0,15.0,0,15.0,2.0,17.0,88.24
,軍功里,0275,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0,3.0,0.0,3.0,100.0
,東山里,0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,2.0,0.0
,東山里,0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,0.0,1.0,100.0
,東山里,0276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,2.0,0.0
,東山里,0276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,0.0,1.0,100.0
,平和里,0000,3.0,4.0,0.0,0.0,2.0,2.0,0.0,7.0,15.0,6.0,39.0,1.0,40.0,0,40.0,18.0,58.0,68.97
,平和里,0000,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,9.0,2.0,11.0,0,11.0,8.0,19.0,57.89
,平和里,0263,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,7.0,0.0,7.0,0,7.0,2.0,9.0,77.78
,平和里,0263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0
,平和里,0264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,7.0,0.0,7.0,0,7.0,2.0,9.0,77.78
,平和里,0264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,0.0,1.0,100.0
,平和里,0265,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1.0,2.0,50.0
,平和里,0265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,平和里,0266,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,5.0,1.0,6.0,0,6.0,0.0,6.0,100.0
,平和里,0266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0,2.0,0.0,2.0,100.0
,平和里,0267,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,8.0,0.0,8.0,0,8.0,1.0,9.0,88.89
,平和里,0267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0,3.0,2.0,5.0,60.0
,平和里,0268,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,11.0,0.0,11.0,0,11.0,12.0,23.0,47.83
,平和里,0268,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,5.0,0,5.0,5.0,10.0,50.0
,振興里,0000,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,6.0,0,6.0,1.0,7.0,85.71
,振興里,0000,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0,3.0,1.0,4.0,75.0
,振興里,0269,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,0.0,4.0,100.0
,振興里,0269,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,0.0,1.0,100.0
,振興里,0270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0,2.0,1.0,3.0,66.67
,振興里,0270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,振興里,0271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,振興里,0271,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,1.0,3.0,66.67
,千秋里,0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,0.0,1.0,100.0
,千秋里,0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,千秋里,0272,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,0.0,1.0,100.0
,千秋里,0272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,三興里,0000,1.0,0.0,2.0,0.0,2.0,0.0,0.0,10.0,5.0,0.0,20.0,0.0,20.0,0,20.0,8.0,28.0,71.43
,三興里,0000,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,3.0,7.0,57.14
,三興里,0249,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,5.0,0.0,5.0,0,5.0,1.0,6.0,83.33
,三興里,0249,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,1.0,5.0,80.0
,三興里,0250,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,6.0,0.0,6.0,0,6.0,2.0,8.0,75.0
,三興里,0250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,三興里,0251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,三興里,0251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,三興里,0252,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,7.0,0.0,7.0,0,7.0,3.0,10.0,70.0
,三興里,0252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,三興里,0253,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,2.0,4.0,50.0
,三興里,0253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,2.0,0.0
,三和里,0000,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,1.0,3.0,66.67
,三和里,0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,三和里,0254,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1.0,2.0,50.0
,三和里,0254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,三和里,0255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,0.0,1.0,100.0
,三和里,0255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,三和里,0256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,三和里,0256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,嘉興里,0000,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0,3.0,3.0,6.0,50.0
,嘉興里,0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,嘉興里,0257,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0,3.0,1.0,4.0,75.0
,嘉興里,0257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,嘉興里,0258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,2.0,0.0
,嘉興里,0258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,嘉和里,0000,3.0,1.0,0.0,0.0,6.0,1.0,2.0,4.0,4.0,1.0,22.0,2.0,24.0,0,24.0,19.0,43.0,55.81
,嘉和里,0000,0.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,8.0,0,8.0,3.0,11.0,72.73
,嘉和里,0259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,0,3.0,3.0,6.0,50.0
,嘉和里,0259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,嘉和里,0260,3.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,10.0,1.0,11.0,0,11.0,4.0,15.0,73.33
,嘉和里,0260,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,2.0,4.0,50.0
,嘉和里,0261,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,5.0,0,5.0,5.0,10.0,50.0
,嘉和里,0261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0,2.0,1.0,3.0,66.67
,嘉和里,0262,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,5.0,0,5.0,7.0,12.0,41.67
,嘉和里,0262,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,0.0,4.0,100.0
,福山里,0000,0.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0,2.0,0.0,10.0,0.0,10.0,0,10.0,4.0,14.0,71.43
,福山里,0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,0.0,1.0,100.0
,福山里,0323,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0,3.0,2.0,5.0,60.0
,福山里,0323,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,0.0,1.0,100.0
,福山里,0324,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,7.0,0.0,7.0,0,7.0,2.0,9.0,77.78
,福山里,0324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,永興里,0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,永興里,0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,永興里,0321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,永興里,0321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,鳳鳴里,0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,鳳鳴里,0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,鳳鳴里,0322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,鳳鳴里,0322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,鳳山里,0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0
,鳳山里,0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,4.0,0.0
,鳳山里,0320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0
,鳳山里,0320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,4.0,0.0
,平山里,0000,2.0,1.0,4.0,0.0,3.0,1.0,0.0,6.0,7.0,2.0,26.0,1.0,27.0,0,27.0,31.0,58.0,46.55
,平山里,0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0,2.0,2.0,4.0,50.0
,平山里,0305,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,6.0,0.0,6.0,0,6.0,8.0,14.0,42.86
,平山里,0305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0
,平山里,0306,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,7.0,0.0,7.0,0,7.0,13.0,20.0,35.0
,平山里,0306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1.0,0.0,1.0,100.0
,平山里,0307,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0,2.0,1.0,3.0,66.67
,平山里,0307,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,0.0,1.0,100.0
,平山里,0308,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,7.0,0.0,7.0,0,7.0,7.0,14.0,50.0
,平山里,0308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,平山里,0309,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,5.0,0,5.0,2.0,7.0,71.43
,平山里,0309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0
,新興里,0000,3.0,1.0,4.0,0.0,4.0,0.0,0.0,2.0,5.0,3.0,22.0,3.0,25.0,0,25.0,16.0,41.0,60.98
,新興里,0000,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,10.0,1.0,11.0,0,11.0,9.0,20.0,55.0
,新興里,0310,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1.0,2.0,50.0
,新興里,0310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,新興里,0311,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0,5.0,2.0,7.0,71.43
,新興里,0311,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,2.0,3.0,33.33
,新興里,0312,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,2.0,12.0,3.0,15.0,0,15.0,6.0,21.0,71.43
,新興里,0312,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,6.0,1.0,7.0,0,7.0,4.0,11.0,63.64
,新興里,0313,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0,4.0,7.0,11.0,36.36
,新興里,0313,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0,3.0,3.0,6.0,50.0
,永豐里,0000,0.0,2.0,2.0,0.0,3.0,0.0,0.0,2.0,2.0,4.0,15.0,0.0,15.0,0,15.0,8.0,23.0,65.22
,永豐里,0000,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,0,4.0,2.0,6.0,66.67
,永豐里,0314,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0,3.0,3.0,6.0,50.0
,永豐里,0314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1.0,0.0,1.0,100.0
,永豐里,0315,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,7.0,0,7.0,3.0,10.0,70.0
,永豐里,0315,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,1.0,3.0,66.67
,永豐里,0316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,0.0,5.0,0,5.0,2.0,7.0,71.43
,永豐里,0316,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1.0,2.0,50.0
