行政區別,村里別,1_柯文哲/吳欣盈,10-017_1_黨籍,2_賴清德/蕭美琴,10-017_2_黨籍,3_侯友宜/趙少康,10-017_3_黨籍,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
七堵區,泰安里,1752,無黨籍及未經政黨推薦,2104,民主進步黨,2124,中國國民黨,5980,62,6042,0,6042,2592,8634,69.98
七堵區,堵北里,1512,無黨籍及未經政黨推薦,1890,民主進步黨,1620,中國國民黨,5022,26,5048,0,5048,2030,7078,71.32
七堵區,堵南里,816,無黨籍及未經政黨推薦,1058,民主進步黨,814,中國國民黨,2688,18,2706,0,2706,1300,4006,67.55
七堵區,瑪南里,126,無黨籍及未經政黨推薦,270,民主進步黨,128,中國國民黨,524,0,524,0,524,252,776,67.53
七堵區,瑪東里,114,無黨籍及未經政黨推薦,214,民主進步黨,138,中國國民黨,466,2,468,0,468,178,646,72.45
七堵區,瑪西里,84,無黨籍及未經政黨推薦,194,民主進步黨,160,中國國民黨,438,2,440,0,440,194,634,69.4
七堵區,友一里,688,無黨籍及未經政黨推薦,934,民主進步黨,1212,中國國民黨,2834,18,2852,0,2852,1064,3916,72.83
七堵區,友二里,96,無黨籍及未經政黨推薦,324,民主進步黨,218,中國國民黨,638,6,644,0,644,230,874,73.68
七堵區,正明里,624,無黨籍及未經政黨推薦,986,民主進步黨,1008,中國國民黨,2618,18,2636,0,2636,1006,3642,72.38
七堵區,百福里,2454,無黨籍及未經政黨推薦,3114,民主進步黨,2872,中國國民黨,8440,50,8490,0,8490,3492,11982,70.86
七堵區,實踐里,1462,無黨籍及未經政黨推薦,1868,民主進步黨,1736,中國國民黨,5066,42,5108,0,5108,2092,7200,70.94
七堵區,長安里,958,無黨籍及未經政黨推薦,1140,民主進步黨,1174,中國國民黨,3272,22,3294,0,3294,1684,4978,66.17
暖暖區,八西里,480,無黨籍及未經政黨推薦,652,民主進步黨,722,中國國民黨,1854,24,1878,0,1878,808,2686,69.92
暖暖區,八堵里,176,無黨籍及未經政黨推薦,348,民主進步黨,248,中國國民黨,772,2,774,0,774,374,1148,67.42
暖暖區,八南里,254,無黨籍及未經政黨推薦,420,民主進步黨,324,中國國民黨,998,8,1006,0,1006,520,1526,65.92
暖暖區,過港里,1362,無黨籍及未經政黨推薦,1646,民主進步黨,1972,中國國民黨,4980,52,5032,0,5032,2066,7098,70.89
暖暖區,碇內里,1022,無黨籍及未經政黨推薦,1114,民主進步黨,1520,中國國民黨,3656,16,3672,0,3672,1430,5102,71.97
暖暖區,碇和里,1196,無黨籍及未經政黨推薦,1166,民主進步黨,1908,中國國民黨,4270,24,4294,0,4294,1660,5954,72.12
暖暖區,暖同里,924,無黨籍及未經政黨推薦,1062,民主進步黨,1298,中國國民黨,3284,26,3310,0,3310,1690,5000,66.2
暖暖區,暖暖里,1034,無黨籍及未經政黨推薦,1288,民主進步黨,1338,中國國民黨,3660,30,3690,0,3690,1344,5034,73.3
暖暖區,暖東里,144,無黨籍及未經政黨推薦,196,民主進步黨,168,中國國民黨,508,4,512,0,512,250,762,67.19
暖暖區,暖西里,1920,無黨籍及未經政黨推薦,2388,民主進步黨,2474,中國國民黨,6782,60,6842,0,6842,2600,9442,72.46
暖暖區,八中里,130,無黨籍及未經政黨推薦,222,民主進步黨,190,中國國民黨,542,0,542,0,542,234,776,69.85
暖暖區,碇安里,2022,無黨籍及未經政黨推薦,2370,民主進步黨,2642,中國國民黨,7034,48,7082,0,7082,2532,9614,73.66
暖暖區,碇祥里,2502,無黨籍及未經政黨推薦,2474,民主進步黨,3262,中國國民黨,8238,52,8290,0,8290,3628,11918,69.56
仁愛區,林泉里,572,無黨籍及未經政黨推薦,784,民主進步黨,778,中國國民黨,2134,6,2140,0,2140,1044,3184,67.21
仁愛區,花崗里,370,無黨籍及未經政黨推薦,508,民主進步黨,550,中國國民黨,1428,4,1432,0,1432,524,1956,73.21
仁愛區,虹橋里,570,無黨籍及未經政黨推薦,664,民主進步黨,710,中國國民黨,1944,10,1954,0,1954,834,2788,70.09
仁愛區,水錦里,610,無黨籍及未經政黨推薦,834,民主進步黨,920,中國國民黨,2364,20,2384,0,2384,968,3352,71.12
仁愛區,智仁里,688,無黨籍及未經政黨推薦,1096,民主進步黨,1252,中國國民黨,3036,20,3056,0,3056,1320,4376,69.84
仁愛區,和明里,654,無黨籍及未經政黨推薦,840,民主進步黨,982,中國國民黨,2476,18,2494,0,2494,838,3332,74.85
仁愛區,忠勇里,302,無黨籍及未經政黨推薦,522,民主進步黨,442,中國國民黨,1266,6,1272,0,1272,504,1776,71.62
仁愛區,玉田里,256,無黨籍及未經政黨推薦,512,民主進步黨,458,中國國民黨,1226,6,1232,0,1232,490,1722,71.54
仁愛區,仁德里,272,無黨籍及未經政黨推薦,498,民主進步黨,394,中國國民黨,1164,8,1172,0,1172,406,1578,74.27
仁愛區,博愛里,464,無黨籍及未經政黨推薦,810,民主進步黨,774,中國國民黨,2048,4,2052,0,2052,662,2714,75.61
仁愛區,福仁里,206,無黨籍及未經政黨推薦,458,民主進步黨,362,中國國民黨,1026,6,1032,0,1032,394,1426,72.37
仁愛區,誠仁里,278,無黨籍及未經政黨推薦,512,民主進步黨,402,中國國民黨,1192,14,1206,0,1206,468,1674,72.04
仁愛區,吉仁里,758,無黨籍及未經政黨推薦,1288,民主進步黨,1202,中國國民黨,3248,30,3278,0,3278,1564,4842,67.7
仁愛區,育仁里,228,無黨籍及未經政黨推薦,422,民主進步黨,252,中國國民黨,902,6,908,0,908,428,1336,67.96
仁愛區,英仁里,310,無黨籍及未經政黨推薦,726,民主進步黨,566,中國國民黨,1602,6,1608,0,1608,744,2352,68.37
仁愛區,龍門里,320,無黨籍及未經政黨推薦,480,民主進步黨,244,中國國民黨,1044,10,1054,0,1054,452,1506,69.99
仁愛區,德厚里,580,無黨籍及未經政黨推薦,884,民主進步黨,978,中國國民黨,2442,12,2454,0,2454,846,3300,74.36
仁愛區,曲水里,214,無黨籍及未經政黨推薦,478,民主進步黨,346,中國國民黨,1038,4,1042,0,1042,402,1444,72.16
仁愛區,崇文里,288,無黨籍及未經政黨推薦,440,民主進步黨,482,中國國民黨,1210,12,1222,0,1222,450,1672,73.09
仁愛區,文安里,258,無黨籍及未經政黨推薦,458,民主進步黨,358,中國國民黨,1074,6,1080,0,1080,516,1596,67.67
仁愛區,兆連里,234,無黨籍及未經政黨推薦,346,民主進步黨,382,中國國民黨,962,6,968,0,968,380,1348,71.81
仁愛區,獅球里,286,無黨籍及未經政黨推薦,504,民主進步黨,450,中國國民黨,1240,12,1252,0,1252,604,1856,67.46
仁愛區,書院里,360,無黨籍及未經政黨推薦,576,民主進步黨,544,中國國民黨,1480,18,1498,0,1498,670,2168,69.1
仁愛區,朝棟里,946,無黨籍及未經政黨推薦,1052,民主進步黨,1640,中國國民黨,3638,20,3658,0,3658,1486,5144,71.11
仁愛區,明德里,214,無黨籍及未經政黨推薦,360,民主進步黨,372,中國國民黨,946,14,960,0,960,346,1306,73.51
仁愛區,同風里,144,無黨籍及未經政黨推薦,348,民主進步黨,274,中國國民黨,766,8,774,0,774,342,1116,69.35
仁愛區,文昌里,160,無黨籍及未經政黨推薦,532,民主進步黨,304,中國國民黨,996,10,1006,0,1006,370,1376,73.11
仁愛區,新店里,138,無黨籍及未經政黨推薦,364,民主進步黨,306,中國國民黨,808,4,812,0,812,252,1064,76.32
仁愛區,光華里,810,無黨籍及未經政黨推薦,1236,民主進步黨,1184,中國國民黨,3230,28,3258,0,3258,1666,4924,66.17
中山區,新建里,206,無黨籍及未經政黨推薦,450,民主進步黨,390,中國國民黨,1046,0,1046,0,1046,440,1486,70.39
中山區,安民里,324,無黨籍及未經政黨推薦,558,民主進步黨,544,中國國民黨,1426,6,1432,0,1432,474,1906,75.13
中山區,安平里,232,無黨籍及未經政黨推薦,446,民主進步黨,350,中國國民黨,1028,14,1042,0,1042,374,1416,73.59
中山區,中山里,320,無黨籍及未經政黨推薦,592,民主進步黨,346,中國國民黨,1258,20,1278,0,1278,552,1830,69.84
中山區,民治里,234,無黨籍及未經政黨推薦,366,民主進步黨,444,中國國民黨,1044,8,1052,0,1052,410,1462,71.96
中山區,中興里,410,無黨籍及未經政黨推薦,572,民主進步黨,690,中國國民黨,1672,10,1682,0,1682,642,2324,72.38
中山區,仁正里,250,無黨籍及未經政黨推薦,320,民主進步黨,402,中國國民黨,972,14,986,0,986,380,1366,72.18
中山區,健民里,376,無黨籍及未經政黨推薦,590,民主進步黨,514,中國國民黨,1480,14,1494,0,1494,676,2170,68.85
中山區,通化里,330,無黨籍及未經政黨推薦,420,民主進步黨,536,中國國民黨,1286,12,1298,0,1298,572,1870,69.41
中山區,居仁里,424,無黨籍及未經政黨推薦,520,民主進步黨,644,中國國民黨,1588,10,1598,0,1598,798,2396,66.69
中山區,通明里,504,無黨籍及未經政黨推薦,862,民主進步黨,860,中國國民黨,2226,14,2240,0,2240,970,3210,69.78
中山區,協和里,558,無黨籍及未經政黨推薦,724,民主進步黨,670,中國國民黨,1952,20,1972,0,1972,880,2852,69.14
中山區,文化里,348,無黨籍及未經政黨推薦,472,民主進步黨,508,中國國民黨,1328,8,1336,0,1336,1094,2430,54.98
中山區,仙洞里,122,無黨籍及未經政黨推薦,282,民主進步黨,308,中國國民黨,712,4,716,0,716,340,1056,67.8
中山區,太白里,276,無黨籍及未經政黨推薦,388,民主進步黨,382,中國國民黨,1046,10,1056,0,1056,558,1614,65.43
中山區,西榮里,214,無黨籍及未經政黨推薦,366,民主進步黨,294,中國國民黨,874,2,876,0,876,382,1258,69.63
中山區,西華里,228,無黨籍及未經政黨推薦,452,民主進步黨,398,中國國民黨,1078,14,1092,0,1092,416,1508,72.41
中山區,西定里,262,無黨籍及未經政黨推薦,480,民主進步黨,440,中國國民黨,1182,4,1186,0,1186,490,1676,70.76
中山區,西康里,430,無黨籍及未經政黨推薦,758,民主進步黨,700,中國國民黨,1888,16,1904,0,1904,1024,2928,65.03
中山區,德和里,2560,無黨籍及未經政黨推薦,2784,民主進步黨,3564,中國國民黨,8908,54,8962,0,8962,2994,11956,74.96
中山區,中和里,1990,無黨籍及未經政黨推薦,2328,民主進步黨,2914,中國國民黨,7232,46,7278,0,7278,3316,10594,68.7
中山區,德安里,1462,無黨籍及未經政黨推薦,1876,民主進步黨,1860,中國國民黨,5198,52,5250,0,5250,2180,7430,70.66
中山區,和平里,114,無黨籍及未經政黨推薦,184,民主進步黨,334,中國國民黨,632,8,640,0,640,200,840,76.19
中山區,和慶里,2538,無黨籍及未經政黨推薦,2882,民主進步黨,2854,中國國民黨,8274,88,8362,0,8362,4264,12626,66.23
安樂區,西川里,324,無黨籍及未經政黨推薦,532,民主進步黨,628,中國國民黨,1484,8,1492,0,1492,760,2252,66.25
安樂區,定國里,316,無黨籍及未經政黨推薦,514,民主進步黨,468,中國國民黨,1298,8,1306,0,1306,606,1912,68.31
安樂區,新西里,404,無黨籍及未經政黨推薦,632,民主進步黨,682,中國國民黨,1718,14,1732,0,1732,780,2512,68.95
安樂區,定邦里,252,無黨籍及未經政黨推薦,564,民主進步黨,554,中國國民黨,1370,12,1382,0,1382,482,1864,74.14
安樂區,慈仁里,250,無黨籍及未經政黨推薦,584,民主進步黨,326,中國國民黨,1160,2,1162,0,1162,466,1628,71.38
安樂區,干城里,574,無黨籍及未經政黨推薦,960,民主進步黨,972,中國國民黨,2506,18,2524,0,2524,1292,3816,66.14
安樂區,永康里,654,無黨籍及未經政黨推薦,960,民主進步黨,826,中國國民黨,2440,22,2462,0,2462,1122,3584,68.69
安樂區,嘉仁里,1114,無黨籍及未經政黨推薦,1724,民主進步黨,1338,中國國民黨,4176,28,4204,0,4204,1806,6010,69.95
安樂區,安和里,248,無黨籍及未經政黨推薦,572,民主進步黨,366,中國國民黨,1186,6,1192,0,1192,408,1600,74.5
安樂區,樂一里,200,無黨籍及未經政黨推薦,424,民主進步黨,274,中國國民黨,898,12,910,0,910,336,1246,73.03
安樂區,外寮里,1372,無黨籍及未經政黨推薦,1780,民主進步黨,2076,中國國民黨,5228,28,5256,0,5256,2402,7658,68.63
安樂區,中崙里,670,無黨籍及未經政黨推薦,820,民主進步黨,874,中國國民黨,2364,14,2378,0,2378,960,3338,71.24
安樂區,內寮里,2086,無黨籍及未經政黨推薦,2654,民主進步黨,2766,中國國民黨,7506,46,7552,0,7552,3232,10784,70.03
安樂區,新崙里,1616,無黨籍及未經政黨推薦,1912,民主進步黨,2072,中國國民黨,5600,32,5632,0,5632,2286,7918,71.13
安樂區,三民里,728,無黨籍及未經政黨推薦,1140,民主進步黨,1342,中國國民黨,3210,30,3240,0,3240,1386,4626,70.04
安樂區,四維里,1868,無黨籍及未經政黨推薦,2292,民主進步黨,2736,中國國民黨,6896,56,6952,0,6952,1980,8932,77.83
安樂區,五福里,1186,無黨籍及未經政黨推薦,1552,民主進步黨,1890,中國國民黨,4628,42,4670,0,4670,1828,6498,71.87
安樂區,六合里,1452,無黨籍及未經政黨推薦,1742,民主進步黨,2276,中國國民黨,5470,44,5514,0,5514,1962,7476,73.76
安樂區,七賢里,734,無黨籍及未經政黨推薦,1228,民主進步黨,1264,中國國民黨,3226,16,3242,0,3242,1310,4552,71.22
安樂區,鶯歌里,814,無黨籍及未經政黨推薦,1178,民主進步黨,1396,中國國民黨,3388,14,3402,0,3402,1874,5276,64.48
安樂區,武崙里,1900,無黨籍及未經政黨推薦,2330,民主進步黨,2878,中國國民黨,7108,34,7142,0,7142,2524,9666,73.89
安樂區,長樂里,1254,無黨籍及未經政黨推薦,1576,民主進步黨,2130,中國國民黨,4960,42,5002,0,5002,1470,6472,77.29
安樂區,興寮里,1772,無黨籍及未經政黨推薦,2176,民主進步黨,2344,中國國民黨,6292,54,6346,0,6346,2806,9152,69.34
安樂區,鶯安里,2044,無黨籍及未經政黨推薦,2300,民主進步黨,3248,中國國民黨,7592,46,7638,0,7638,2520,10158,75.19
安樂區,壯觀里,1940,無黨籍及未經政黨推薦,1908,民主進步黨,2554,中國國民黨,6402,28,6430,0,6430,2078,8508,75.58
信義區,仁壽里,396,無黨籍及未經政黨推薦,480,民主進步黨,596,中國國民黨,1472,16,1488,0,1488,466,1954,76.15
信義區,仁義里,370,無黨籍及未經政黨推薦,580,民主進步黨,828,中國國民黨,1778,4,1782,0,1782,498,2280,78.16
信義區,義昭里,408,無黨籍及未經政黨推薦,666,民主進步黨,788,中國國民黨,1862,14,1876,0,1876,602,2478,75.71
信義區,義幸里,716,無黨籍及未經政黨推薦,1046,民主進步黨,1398,中國國民黨,3160,14,3174,0,3174,1128,4302,73.78
信義區,義民里,242,無黨籍及未經政黨推薦,406,民主進步黨,388,中國國民黨,1036,10,1046,0,1046,406,1452,72.04
信義區,義和里,370,無黨籍及未經政黨推薦,564,民主進步黨,784,中國國民黨,1718,14,1732,0,1732,1244,2976,58.2
信義區,智慧里,252,無黨籍及未經政黨推薦,328,民主進步黨,436,中國國民黨,1016,16,1032,0,1032,384,1416,72.88
信義區,智誠里,474,無黨籍及未經政黨推薦,776,民主進步黨,674,中國國民黨,1924,10,1934,0,1934,908,2842,68.05
信義區,禮儀里,504,無黨籍及未經政黨推薦,630,民主進步黨,964,中國國民黨,2098,24,2122,0,2122,832,2954,71.83
信義區,禮東里,544,無黨籍及未經政黨推薦,634,民主進步黨,934,中國國民黨,2112,4,2116,0,2116,686,2802,75.52
信義區,信綠里,628,無黨籍及未經政黨推薦,926,民主進步黨,1166,中國國民黨,2720,24,2744,0,2744,1020,3764,72.9
信義區,東光里,726,無黨籍及未經政黨推薦,910,民主進步黨,972,中國國民黨,2608,10,2618,0,2618,1046,3664,71.45
信義區,東明里,1246,無黨籍及未經政黨推薦,1354,民主進步黨,2172,中國國民黨,4772,20,4792,0,4792,1932,6724,71.27
信義區,東安里,860,無黨籍及未經政黨推薦,1232,民主進步黨,1570,中國國民黨,3662,26,3688,0,3688,1500,5188,71.09
信義區,孝岡里,542,無黨籍及未經政黨推薦,618,民主進步黨,680,中國國民黨,1840,10,1850,0,1850,710,2560,72.27
信義區,東信里,1588,無黨籍及未經政黨推薦,1838,民主進步黨,2492,中國國民黨,5918,36,5954,0,5954,1994,7948,74.91
信義區,孝深里,2164,無黨籍及未經政黨推薦,1992,民主進步黨,2642,中國國民黨,6798,50,6848,0,6848,3140,9988,68.56
信義區,孝賢里,1346,無黨籍及未經政黨推薦,1528,民主進步黨,2074,中國國民黨,4948,42,4990,0,4990,1774,6764,73.77
信義區,孝德里,1122,無黨籍及未經政黨推薦,1096,民主進步黨,1436,中國國民黨,3654,20,3674,0,3674,1728,5402,68.01
信義區,孝忠里,3484,無黨籍及未經政黨推薦,3360,民主進步黨,4266,中國國民黨,11110,56,11166,0,11166,3944,15110,73.9
