行政區別,村里別,1_柯文哲/吳欣盈,10-008_1_黨籍,2_賴清德/蕭美琴,10-008_2_黨籍,3_侯友宜/趙少康,10-008_3_黨籍,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
草屯鎮,上林里,1366,無黨籍及未經政黨推薦,1534,民主進步黨,1840,中國國民黨,4740,28,4768,0,4768,1422,6190,77.03
草屯鎮,新庄里,1716,無黨籍及未經政黨推薦,1820,民主進步黨,1846,中國國民黨,5382,32,5414,0,5414,1900,7314,74.02
草屯鎮,北投里,1330,無黨籍及未經政黨推薦,1804,民主進步黨,1152,中國國民黨,4286,34,4320,0,4320,1430,5750,75.13
草屯鎮,石川里,622,無黨籍及未經政黨推薦,802,民主進步黨,748,中國國民黨,2172,22,2194,0,2194,836,3030,72.41
草屯鎮,加老里,882,無黨籍及未經政黨推薦,1356,民主進步黨,990,中國國民黨,3228,22,3250,0,3250,1048,4298,75.62
草屯鎮,北勢里,624,無黨籍及未經政黨推薦,1072,民主進步黨,820,中國國民黨,2516,22,2538,0,2538,932,3470,73.14
草屯鎮,中原里,830,無黨籍及未經政黨推薦,1286,民主進步黨,778,中國國民黨,2894,6,2900,0,2900,1046,3946,73.49
草屯鎮,南埔里,1656,無黨籍及未經政黨推薦,2400,民主進步黨,1940,中國國民黨,5996,30,6026,0,6026,2076,8102,74.38
草屯鎮,土城里,590,無黨籍及未經政黨推薦,774,民主進步黨,794,中國國民黨,2158,34,2192,0,2192,958,3150,69.59
草屯鎮,坪頂里,362,無黨籍及未經政黨推薦,558,民主進步黨,538,中國國民黨,1458,8,1466,0,1466,486,1952,75.1
草屯鎮,雙冬里,714,無黨籍及未經政黨推薦,1084,民主進步黨,1054,中國國民黨,2852,22,2874,0,2874,1478,4352,66.04
草屯鎮,平林里,404,無黨籍及未經政黨推薦,504,民主進步黨,620,中國國民黨,1528,18,1546,0,1546,526,2072,74.61
草屯鎮,中正里,262,無黨籍及未經政黨推薦,340,民主進步黨,332,中國國民黨,934,8,942,0,942,298,1240,75.97
草屯鎮,中山里,908,無黨籍及未經政黨推薦,1368,民主進步黨,1144,中國國民黨,3420,30,3450,0,3450,1082,4532,76.13
草屯鎮,明正里,1426,無黨籍及未經政黨推薦,1714,民主進步黨,1916,中國國民黨,5056,48,5104,0,5104,2012,7116,71.73
草屯鎮,新厝里,1312,無黨籍及未經政黨推薦,1574,民主進步黨,1904,中國國民黨,4790,42,4832,0,4832,1504,6336,76.26
竹山鎮,竹山里,640,無黨籍及未經政黨推薦,1112,民主進步黨,976,中國國民黨,2728,18,2746,0,2746,1014,3760,73.03
竹山鎮,中正里,160,無黨籍及未經政黨推薦,324,民主進步黨,340,中國國民黨,824,10,834,0,834,304,1138,73.29
竹山鎮,中山里,1606,無黨籍及未經政黨推薦,2550,民主進步黨,2206,中國國民黨,6362,66,6428,0,6428,2526,8954,71.79
竹山鎮,雲林里,1212,無黨籍及未經政黨推薦,1844,民主進步黨,1906,中國國民黨,4962,28,4990,0,4990,1680,6670,74.81
竹山鎮,硘磘里,766,無黨籍及未經政黨推薦,1022,民主進步黨,766,中國國民黨,2554,28,2582,0,2582,900,3482,74.15
竹山鎮,下坪里,454,無黨籍及未經政黨推薦,640,民主進步黨,582,中國國民黨,1676,10,1686,0,1686,622,2308,73.05
竹山鎮,桂林里,1242,無黨籍及未經政黨推薦,2036,民主進步黨,1710,中國國民黨,4988,46,5034,0,5034,1976,7010,71.81
竹山鎮,中和里,264,無黨籍及未經政黨推薦,698,民主進步黨,276,中國國民黨,1238,6,1244,0,1244,470,1714,72.58
竹山鎮,中崎里,498,無黨籍及未經政黨推薦,684,民主進步黨,704,中國國民黨,1886,16,1902,0,1902,850,2752,69.11
竹山鎮,德興里,256,無黨籍及未經政黨推薦,508,民主進步黨,498,中國國民黨,1262,14,1276,0,1276,424,1700,75.06
竹山鎮,延平里,1006,無黨籍及未經政黨推薦,1546,民主進步黨,1150,中國國民黨,3702,40,3742,0,3742,1664,5406,69.22
竹山鎮,延正里,640,無黨籍及未經政黨推薦,908,民主進步黨,690,中國國民黨,2238,26,2264,0,2264,996,3260,69.45
竹山鎮,延山里,182,無黨籍及未經政黨推薦,482,民主進步黨,422,中國國民黨,1086,12,1098,0,1098,462,1560,70.38
竹山鎮,延和里,1762,無黨籍及未經政黨推薦,2566,民主進步黨,2184,中國國民黨,6512,48,6560,0,6560,2766,9326,70.34
竹山鎮,山崇里,592,無黨籍及未經政黨推薦,1030,民主進步黨,818,中國國民黨,2440,26,2466,0,2466,1012,3478,70.9
竹山鎮,社寮里,478,無黨籍及未經政黨推薦,712,民主進步黨,608,中國國民黨,1798,18,1816,0,1816,704,2520,72.06
竹山鎮,中央里,306,無黨籍及未經政黨推薦,678,民主進步黨,504,中國國民黨,1488,12,1500,0,1500,602,2102,71.36
竹山鎮,富州里,168,無黨籍及未經政黨推薦,324,民主進步黨,326,中國國民黨,818,12,830,0,830,300,1130,73.45
竹山鎮,大鞍里,96,無黨籍及未經政黨推薦,208,民主進步黨,208,中國國民黨,512,4,516,0,516,244,760,67.89
竹山鎮,田子里,158,無黨籍及未經政黨推薦,294,民主進步黨,270,中國國民黨,722,10,732,0,732,336,1068,68.54
竹山鎮,福興里,218,無黨籍及未經政黨推薦,256,民主進步黨,318,中國國民黨,792,12,804,0,804,334,1138,70.65
竹山鎮,鯉魚里,154,無黨籍及未經政黨推薦,382,民主進步黨,366,中國國民黨,902,12,914,0,914,496,1410,64.82
竹山鎮,瑞竹里,138,無黨籍及未經政黨推薦,312,民主進步黨,242,中國國民黨,692,2,694,0,694,394,1088,63.79
竹山鎮,坪頂里,138,無黨籍及未經政黨推薦,260,民主進步黨,222,中國國民黨,620,4,624,0,624,250,874,71.4
竹山鎮,桶頭里,202,無黨籍及未經政黨推薦,446,民主進步黨,358,中國國民黨,1006,8,1014,0,1014,614,1628,62.29
竹山鎮,秀林里,198,無黨籍及未經政黨推薦,374,民主進步黨,284,中國國民黨,856,12,868,0,868,366,1234,70.34
竹山鎮,延祥里,1360,無黨籍及未經政黨推薦,1966,民主進步黨,1700,中國國民黨,5026,24,5050,0,5050,1860,6910,73.08
竹山鎮,竹圍里,724,無黨籍及未經政黨推薦,1100,民主進步黨,1148,中國國民黨,2972,26,2998,0,2998,1324,4322,69.37
集集鎮,集集里,380,無黨籍及未經政黨推薦,470,民主進步黨,616,中國國民黨,1466,6,1472,0,1472,576,2048,71.88
集集鎮,和平里,286,無黨籍及未經政黨推薦,442,民主進步黨,492,中國國民黨,1220,10,1230,0,1230,474,1704,72.18
集集鎮,林尾里,182,無黨籍及未經政黨推薦,272,民主進步黨,286,中國國民黨,740,4,744,0,744,318,1062,70.06
集集鎮,田寮里,356,無黨籍及未經政黨推薦,588,民主進步黨,528,中國國民黨,1472,16,1488,0,1488,634,2122,70.12
集集鎮,隘寮里,134,無黨籍及未經政黨推薦,264,民主進步黨,180,中國國民黨,578,6,584,0,584,300,884,66.06
集集鎮,玉映里,174,無黨籍及未經政黨推薦,272,民主進步黨,220,中國國民黨,666,12,678,0,678,240,918,73.86
集集鎮,吳厝里,288,無黨籍及未經政黨推薦,420,民主進步黨,484,中國國民黨,1192,12,1204,0,1204,454,1658,72.62
集集鎮,八張里,522,無黨籍及未經政黨推薦,680,民主進步黨,702,中國國民黨,1904,12,1916,0,1916,786,2702,70.91
集集鎮,永昌里,352,無黨籍及未經政黨推薦,512,民主進步黨,458,中國國民黨,1322,14,1336,0,1336,470,1806,73.98
集集鎮,富山里,158,無黨籍及未經政黨推薦,270,民主進步黨,298,中國國民黨,726,4,730,0,730,300,1030,70.87
集集鎮,廣明里,312,無黨籍及未經政黨推薦,354,民主進步黨,472,中國國民黨,1138,4,1142,0,1142,550,1692,67.49
名間鄉,南雅村,424,無黨籍及未經政黨推薦,552,民主進步黨,508,中國國民黨,1484,12,1496,0,1496,460,1956,76.48
名間鄉,中正村,1236,無黨籍及未經政黨推薦,1844,民主進步黨,1516,中國國民黨,4596,28,4624,0,4624,1902,6526,70.86
名間鄉,中山村,784,無黨籍及未經政黨推薦,1178,民主進步黨,968,中國國民黨,2930,12,2942,0,2942,1284,4226,69.62
名間鄉,濁水村,460,無黨籍及未經政黨推薦,946,民主進步黨,718,中國國民黨,2124,8,2132,0,2132,836,2968,71.83
名間鄉,炭寮村,330,無黨籍及未經政黨推薦,558,民主進步黨,398,中國國民黨,1286,6,1292,0,1292,534,1826,70.76
名間鄉,新民村,268,無黨籍及未經政黨推薦,634,民主進步黨,418,中國國民黨,1320,6,1326,0,1326,494,1820,72.86
名間鄉,新街村,1552,無黨籍及未經政黨推薦,2568,民主進步黨,1776,中國國民黨,5896,34,5930,0,5930,2206,8136,72.89
名間鄉,東湖村,548,無黨籍及未經政黨推薦,962,民主進步黨,616,中國國民黨,2126,16,2142,0,2142,926,3068,69.82
名間鄉,萬丹村,300,無黨籍及未經政黨推薦,662,民主進步黨,322,中國國民黨,1284,14,1298,0,1298,492,1790,72.51
名間鄉,田仔村,396,無黨籍及未經政黨推薦,862,民主進步黨,452,中國國民黨,1710,12,1722,0,1722,672,2394,71.93
名間鄉,大庄村,620,無黨籍及未經政黨推薦,1298,民主進步黨,580,中國國民黨,2498,8,2506,0,2506,958,3464,72.34
名間鄉,廍下村,312,無黨籍及未經政黨推薦,536,民主進步黨,356,中國國民黨,1204,8,1212,0,1212,562,1774,68.32
名間鄉,大坑村,198,無黨籍及未經政黨推薦,494,民主進步黨,220,中國國民黨,912,8,920,0,920,440,1360,67.65
名間鄉,竹圍村,248,無黨籍及未經政黨推薦,678,民主進步黨,364,中國國民黨,1290,16,1306,0,1306,428,1734,75.32
名間鄉,赤水村,292,無黨籍及未經政黨推薦,728,民主進步黨,526,中國國民黨,1546,22,1568,0,1568,646,2214,70.82
名間鄉,三崙村,556,無黨籍及未經政黨推薦,902,民主進步黨,698,中國國民黨,2156,10,2166,0,2166,792,2958,73.23
名間鄉,松山村,514,無黨籍及未經政黨推薦,968,民主進步黨,612,中國國民黨,2094,26,2120,0,2120,710,2830,74.91
名間鄉,松柏村,486,無黨籍及未經政黨推薦,700,民主進步黨,390,中國國民黨,1576,30,1606,0,1606,602,2208,72.74
名間鄉,埔中村,320,無黨籍及未經政黨推薦,552,民主進步黨,314,中國國民黨,1186,12,1198,0,1198,382,1580,75.82
名間鄉,崁腳村,332,無黨籍及未經政黨推薦,404,民主進步黨,458,中國國民黨,1194,22,1216,0,1216,420,1636,74.33
名間鄉,新厝村,220,無黨籍及未經政黨推薦,426,民主進步黨,350,中國國民黨,996,4,1000,0,1000,382,1382,72.36
名間鄉,新光村,622,無黨籍及未經政黨推薦,990,民主進步黨,720,中國國民黨,2332,20,2352,0,2352,922,3274,71.84
名間鄉,仁和村,276,無黨籍及未經政黨推薦,386,民主進步黨,482,中國國民黨,1144,6,1150,0,1150,498,1648,69.78
鹿谷鄉,鹿谷村,574,無黨籍及未經政黨推薦,950,民主進步黨,946,中國國民黨,2470,16,2486,0,2486,1050,3536,70.31
鹿谷鄉,初鄉村,400,無黨籍及未經政黨推薦,638,民主進步黨,758,中國國民黨,1796,14,1810,0,1810,856,2666,67.89
鹿谷鄉,彰雅村,436,無黨籍及未經政黨推薦,596,民主進步黨,790,中國國民黨,1822,18,1840,0,1840,594,2434,75.6
鹿谷鄉,廣興村,688,無黨籍及未經政黨推薦,878,民主進步黨,1116,中國國民黨,2682,16,2698,0,2698,976,3674,73.43
鹿谷鄉,內湖村,310,無黨籍及未經政黨推薦,452,民主進步黨,570,中國國民黨,1332,10,1342,0,1342,536,1878,71.46
鹿谷鄉,竹林村,332,無黨籍及未經政黨推薦,748,民主進步黨,882,中國國民黨,1962,12,1974,0,1974,782,2756,71.63
鹿谷鄉,竹豐村,260,無黨籍及未經政黨推薦,360,民主進步黨,584,中國國民黨,1204,6,1210,0,1210,482,1692,71.51
鹿谷鄉,和雅村,188,無黨籍及未經政黨推薦,226,民主進步黨,418,中國國民黨,832,6,838,0,838,360,1198,69.95
鹿谷鄉,鳳凰村,368,無黨籍及未經政黨推薦,756,民主進步黨,628,中國國民黨,1752,26,1778,0,1778,722,2500,71.12
鹿谷鄉,永隆村,440,無黨籍及未經政黨推薦,878,民主進步黨,808,中國國民黨,2126,24,2150,0,2150,814,2964,72.54
鹿谷鄉,秀峰村,144,無黨籍及未經政黨推薦,458,民主進步黨,342,中國國民黨,944,8,952,0,952,468,1420,67.04
鹿谷鄉,清水村,160,無黨籍及未經政黨推薦,416,民主進步黨,292,中國國民黨,868,2,870,0,870,374,1244,69.94
鹿谷鄉,瑞田村,194,無黨籍及未經政黨推薦,422,民主進步黨,264,中國國民黨,880,8,888,0,888,428,1316,67.48
中寮鄉,廣興村,242,無黨籍及未經政黨推薦,486,民主進步黨,292,中國國民黨,1020,10,1030,0,1030,456,1486,69.31
中寮鄉,崁頂村,154,無黨籍及未經政黨推薦,244,民主進步黨,212,中國國民黨,610,10,620,0,620,286,906,68.43
中寮鄉,八仙村,278,無黨籍及未經政黨推薦,420,民主進步黨,340,中國國民黨,1038,6,1044,0,1044,414,1458,71.6
中寮鄉,和興村,162,無黨籍及未經政黨推薦,302,民主進步黨,328,中國國民黨,792,12,804,0,804,396,1200,67.0
中寮鄉,福盛村,136,無黨籍及未經政黨推薦,362,民主進步黨,348,中國國民黨,846,8,854,0,854,406,1260,67.78
中寮鄉,永平村,554,無黨籍及未經政黨推薦,818,民主進步黨,896,中國國民黨,2268,18,2286,0,2286,928,3214,71.13
中寮鄉,復興村,74,無黨籍及未經政黨推薦,160,民主進步黨,130,中國國民黨,364,6,370,0,370,150,520,71.15
中寮鄉,中寮村,162,無黨籍及未經政黨推薦,264,民主進步黨,350,中國國民黨,776,8,784,0,784,382,1166,67.24
中寮鄉,廣福村,138,無黨籍及未經政黨推薦,308,民主進步黨,182,中國國民黨,628,2,630,0,630,298,928,67.89
中寮鄉,永福村,460,無黨籍及未經政黨推薦,576,民主進步黨,708,中國國民黨,1744,22,1766,0,1766,782,2548,69.31
中寮鄉,義和村,368,無黨籍及未經政黨推薦,596,民主進步黨,446,中國國民黨,1410,20,1430,0,1430,586,2016,70.93
中寮鄉,清水村,246,無黨籍及未經政黨推薦,390,民主進步黨,422,中國國民黨,1058,6,1064,0,1064,600,1664,63.94
中寮鄉,龍安村,192,無黨籍及未經政黨推薦,424,民主進步黨,256,中國國民黨,872,10,882,0,882,394,1276,69.12
中寮鄉,龍岩村,196,無黨籍及未經政黨推薦,322,民主進步黨,338,中國國民黨,856,12,868,0,868,342,1210,71.74
中寮鄉,永和村,162,無黨籍及未經政黨推薦,246,民主進步黨,278,中國國民黨,686,8,694,0,694,278,972,71.4
中寮鄉,內城村,124,無黨籍及未經政黨推薦,224,民主進步黨,246,中國國民黨,594,4,598,0,598,256,854,70.02
中寮鄉,永芳村,142,無黨籍及未經政黨推薦,234,民主進步黨,240,中國國民黨,616,0,616,0,616,244,860,71.63
中寮鄉,爽文村,140,無黨籍及未經政黨推薦,224,民主進步黨,242,中國國民黨,606,2,608,0,608,270,878,69.25
魚池鄉,東池村,474,無黨籍及未經政黨推薦,692,民主進步黨,768,中國國民黨,1934,22,1956,0,1956,1056,3012,64.94
魚池鄉,魚池村,564,無黨籍及未經政黨推薦,908,民主進步黨,992,中國國民黨,2464,18,2482,0,2482,1228,3710,66.9
魚池鄉,中明村,280,無黨籍及未經政黨推薦,492,民主進步黨,446,中國國民黨,1218,8,1226,0,1226,630,1856,66.06
魚池鄉,新城村,398,無黨籍及未經政黨推薦,700,民主進步黨,606,中國國民黨,1704,14,1718,0,1718,826,2544,67.53
魚池鄉,大林村,252,無黨籍及未經政黨推薦,612,民主進步黨,456,中國國民黨,1320,22,1342,0,1342,700,2042,65.72
魚池鄉,東光村,432,無黨籍及未經政黨推薦,584,民主進步黨,514,中國國民黨,1530,18,1548,0,1548,830,2378,65.1
魚池鄉,共和村,156,無黨籍及未經政黨推薦,280,民主進步黨,262,中國國民黨,698,2,700,0,700,258,958,73.07
魚池鄉,大雁村,144,無黨籍及未經政黨推薦,310,民主進步黨,308,中國國民黨,762,4,766,0,766,420,1186,64.59
魚池鄉,五城村,200,無黨籍及未經政黨推薦,348,民主進步黨,354,中國國民黨,902,0,902,0,902,438,1340,67.31
魚池鄉,水社村,312,無黨籍及未經政黨推薦,296,民主進步黨,444,中國國民黨,1052,10,1062,0,1062,470,1532,69.32
魚池鄉,頭社村,230,無黨籍及未經政黨推薦,434,民主進步黨,382,中國國民黨,1046,20,1066,0,1066,658,1724,61.83
魚池鄉,武登村,140,無黨籍及未經政黨推薦,226,民主進步黨,274,中國國民黨,640,8,648,0,648,424,1072,60.45
魚池鄉,日月村,306,無黨籍及未經政黨推薦,402,民主進步黨,448,中國國民黨,1156,8,1164,0,1164,476,1640,70.98
