行政區別,村里別,1_宋楚瑜/余湘,10-004_1_黨籍,2_韓國瑜/張善政,10-004_2_黨籍,3_蔡英文/賴清德,10-004_3_黨籍,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
竹北市,新崙里,568,親民黨,3712,中國國民黨,4914,民主進步黨,9194,130,9324,0,9324,2696,12020,77.57
竹北市,福德里,236,親民黨,2204,中國國民黨,2290,民主進步黨,4730,40,4770,0,4770,1510,6280,75.96
竹北市,東興里,584,親民黨,3396,中國國民黨,5480,民主進步黨,9460,110,9570,0,9570,2538,12108,79.04
竹北市,北興里,502,親民黨,2152,中國國民黨,4094,民主進步黨,6748,80,6828,0,6828,1766,8594,79.45
竹北市,興安里,310,親民黨,2222,中國國民黨,2440,民主進步黨,4972,50,5022,0,5022,1408,6430,78.1
竹北市,文化里,306,親民黨,2184,中國國民黨,2448,民主進步黨,4938,64,5002,0,5002,1298,6300,79.4
竹北市,中崙里,532,親民黨,3738,中國國民黨,4782,民主進步黨,9052,126,9178,0,9178,2220,11398,80.52
竹東鎮,上坪里,24,親民黨,276,中國國民黨,126,民主進步黨,426,4,430,0,430,176,606,70.96
竹東鎮,瑞峰里,20,親民黨,312,中國國民黨,232,民主進步黨,564,10,574,0,574,222,796,72.11
竹東鎮,軟橋里,30,親民黨,334,中國國民黨,178,民主進步黨,542,2,544,0,544,194,738,73.71
竹東鎮,員崠里,168,親民黨,1852,中國國民黨,1080,民主進步黨,3100,32,3132,0,3132,1186,4318,72.53
竹東鎮,東寧里,272,親民黨,2668,中國國民黨,1732,民主進步黨,4672,54,4726,0,4726,1616,6342,74.52
竹東鎮,上舘里,734,親民黨,7232,中國國民黨,4950,民主進步黨,12916,126,13042,0,13042,4782,17824,73.17
竹東鎮,大鄉里,308,親民黨,3474,中國國民黨,2556,民主進步黨,6338,90,6428,0,6428,2378,8806,73.0
竹東鎮,東華里,42,親民黨,562,中國國民黨,422,民主進步黨,1026,6,1032,0,1032,302,1334,77.36
竹東鎮,商華里,196,親民黨,2272,中國國民黨,1396,民主進步黨,3864,38,3902,0,3902,2062,5964,65.43
竹東鎮,竹東里,82,親民黨,982,中國國民黨,952,民主進步黨,2016,18,2034,0,2034,574,2608,77.99
竹東鎮,榮樂里,124,親民黨,1164,中國國民黨,748,民主進步黨,2036,28,2064,0,2064,640,2704,76.33
竹東鎮,鷄林里,298,親民黨,3118,中國國民黨,2054,民主進步黨,5470,74,5544,0,5544,1876,7420,74.72
竹東鎮,仁愛里,242,親民黨,2602,中國國民黨,1892,民主進步黨,4736,58,4794,0,4794,1544,6338,75.64
竹東鎮,五豐里,588,親民黨,5258,中國國民黨,4192,民主進步黨,10038,108,10146,0,10146,4258,14404,70.44
竹東鎮,三重里,554,親民黨,4408,中國國民黨,3984,民主進步黨,8946,92,9038,0,9038,3122,12160,74.33
竹東鎮,頭重里,372,親民黨,3162,中國國民黨,2996,民主進步黨,6530,98,6628,0,6628,1910,8538,77.63
竹東鎮,員山里,168,親民黨,1442,中國國民黨,1280,民主進步黨,2890,30,2920,0,2920,806,3726,78.37
竹東鎮,柯湖里,48,親民黨,454,中國國民黨,398,民主進步黨,900,12,912,0,912,250,1162,78.49
竹東鎮,二重里,1078,親民黨,7284,中國國民黨,7768,民主進步黨,16130,190,16320,0,16320,5594,21914,74.47
竹東鎮,中山里,154,親民黨,1438,中國國民黨,892,民主進步黨,2484,28,2512,0,2512,782,3294,76.26
竹東鎮,中正里,178,親民黨,1478,中國國民黨,1208,民主進步黨,2864,42,2906,0,2906,910,3816,76.15
竹東鎮,南華里,80,親民黨,812,中國國民黨,634,民主進步黨,1526,10,1536,0,1536,518,2054,74.78
竹東鎮,榮華里,496,親民黨,5562,中國國民黨,3960,民主進步黨,10018,162,10180,0,10180,3158,13338,76.32
竹東鎮,忠孝里,112,親民黨,1180,中國國民黨,910,民主進步黨,2202,36,2238,0,2238,790,3028,73.91
竹東鎮,陸豐里,36,親民黨,458,中國國民黨,350,民主進步黨,844,6,850,0,850,248,1098,77.41
新埔鎮,內立里,46,親民黨,746,中國國民黨,748,民主進步黨,1540,28,1568,0,1568,598,2166,72.39
新埔鎮,寶石里,46,親民黨,576,中國國民黨,632,民主進步黨,1254,12,1266,0,1266,428,1694,74.73
新埔鎮,文山里,328,親民黨,2942,中國國民黨,2802,民主進步黨,6072,82,6154,0,6154,2172,8326,73.91
新埔鎮,五埔里,120,親民黨,1266,中國國民黨,1312,民主進步黨,2698,32,2730,0,2730,1104,3834,71.21
新埔鎮,四座里,262,親民黨,2020,中國國民黨,2534,民主進步黨,4816,42,4858,0,4858,1596,6454,75.27
新埔鎮,旱坑里,126,親民黨,1270,中國國民黨,1106,民主進步黨,2502,22,2524,0,2524,978,3502,72.07
新埔鎮,田新里,174,親民黨,1922,中國國民黨,1696,民主進步黨,3792,54,3846,0,3846,1200,5046,76.22
新埔鎮,新埔里,52,親民黨,744,中國國民黨,634,民主進步黨,1430,10,1440,0,1440,446,1886,76.35
新埔鎮,新生里,28,親民黨,378,中國國民黨,458,民主進步黨,864,2,866,0,866,264,1130,76.64
新埔鎮,新民里,98,親民黨,814,中國國民黨,616,民主進步黨,1528,16,1544,0,1544,508,2052,75.24
新埔鎮,上寮里,132,親民黨,1126,中國國民黨,1332,民主進步黨,2590,34,2624,0,2624,940,3564,73.63
新埔鎮,下寮里,214,親民黨,1580,中國國民黨,1832,民主進步黨,3626,50,3676,0,3676,1276,4952,74.23
新埔鎮,南平里,70,親民黨,646,中國國民黨,748,民主進步黨,1464,26,1490,0,1490,436,1926,77.36
新埔鎮,北平里,68,親民黨,398,中國國民黨,482,民主進步黨,948,10,958,0,958,264,1222,78.4
新埔鎮,巨埔里,58,親民黨,650,中國國民黨,980,民主進步黨,1688,30,1718,0,1718,518,2236,76.83
新埔鎮,照門里,80,親民黨,818,中國國民黨,974,民主進步黨,1872,20,1892,0,1892,840,2732,69.25
新埔鎮,清水里,14,親民黨,246,中國國民黨,378,民主進步黨,638,6,644,0,644,180,824,78.16
新埔鎮,鹿鳴里,36,親民黨,392,中國國民黨,620,民主進步黨,1048,10,1058,0,1058,350,1408,75.14
新埔鎮,新北里,34,親民黨,358,中國國民黨,480,民主進步黨,872,12,884,0,884,262,1146,77.14
關西鎮,東興里,22,親民黨,374,中國國民黨,304,民主進步黨,700,2,702,0,702,196,898,78.17
關西鎮,西安里,154,親民黨,1664,中國國民黨,1030,民主進步黨,2848,28,2876,0,2876,800,3676,78.24
關西鎮,南雄里,44,親民黨,500,中國國民黨,480,民主進步黨,1024,16,1040,0,1040,310,1350,77.04
關西鎮,北斗里,222,親民黨,2746,中國國民黨,2200,民主進步黨,5168,56,5224,0,5224,1768,6992,74.71
關西鎮,仁安里,72,親民黨,662,中國國民黨,694,民主進步黨,1428,24,1452,0,1452,524,1976,73.48
關西鎮,北山里,54,親民黨,564,中國國民黨,522,民主進步黨,1140,20,1160,0,1160,356,1516,76.52
關西鎮,南山里,64,親民黨,738,中國國民黨,668,民主進步黨,1470,30,1500,0,1500,508,2008,74.7
關西鎮,東安里,228,親民黨,2600,中國國民黨,2310,民主進步黨,5138,60,5198,0,5198,1868,7066,73.56
關西鎮,東光里,60,親民黨,908,中國國民黨,836,民主進步黨,1804,26,1830,0,1830,686,2516,72.73
關西鎮,新富里,40,親民黨,298,中國國民黨,372,民主進步黨,710,10,720,0,720,314,1034,69.63
關西鎮,金山里,24,親民黨,436,中國國民黨,298,民主進步黨,758,4,762,0,762,312,1074,70.95
關西鎮,錦山里,42,親民黨,716,中國國民黨,470,民主進步黨,1228,16,1244,0,1244,546,1790,69.5
關西鎮,玉山里,24,親民黨,282,中國國民黨,248,民主進步黨,554,12,566,0,566,314,880,64.32
關西鎮,大同里,50,親民黨,532,中國國民黨,628,民主進步黨,1210,22,1232,0,1232,330,1562,78.87
關西鎮,石光里,112,親民黨,1334,中國國民黨,1172,民主進步黨,2618,24,2642,0,2642,848,3490,75.7
關西鎮,上林里,48,親民黨,664,中國國民黨,476,民主進步黨,1188,12,1200,0,1200,374,1574,76.24
關西鎮,新力里,42,親民黨,448,中國國民黨,368,民主進步黨,858,4,862,0,862,226,1088,79.23
關西鎮,南和里,56,親民黨,622,中國國民黨,594,民主進步黨,1272,18,1290,0,1290,350,1640,78.66
關西鎮,東山里,60,親民黨,576,中國國民黨,592,民主進步黨,1228,14,1242,0,1242,376,1618,76.76
關西鎮,南新里,64,親民黨,694,中國國民黨,462,民主進步黨,1220,12,1232,0,1232,496,1728,71.3
關西鎮,東平里,62,親民黨,674,中國國民黨,622,民主進步黨,1358,18,1376,0,1376,500,1876,73.35
湖口鄉,孝勢村,90,親民黨,994,中國國民黨,810,民主進步黨,1894,24,1918,0,1918,516,2434,78.8
湖口鄉,仁勢村,76,親民黨,598,中國國民黨,596,民主進步黨,1270,14,1284,0,1284,394,1678,76.52
湖口鄉,愛勢村,316,親民黨,2856,中國國民黨,2660,民主進步黨,5832,74,5906,0,5906,1732,7638,77.32
湖口鄉,信勢村,464,親民黨,3316,中國國民黨,3304,民主進步黨,7084,68,7152,0,7152,2940,10092,70.87
湖口鄉,中勢村,296,親民黨,2036,中國國民黨,2116,民主進步黨,4448,52,4500,0,4500,1342,5842,77.03
湖口鄉,德盛村,366,親民黨,3108,中國國民黨,3038,民主進步黨,6512,90,6602,0,6602,2622,9224,71.57
湖口鄉,和興村,168,親民黨,1860,中國國民黨,2054,民主進步黨,4082,36,4118,0,4118,1442,5560,74.06
湖口鄉,長嶺村,262,親民黨,2180,中國國民黨,1932,民主進步黨,4374,44,4418,0,4418,1708,6126,72.12
湖口鄉,長安村,86,親民黨,666,中國國民黨,828,民主進步黨,1580,26,1606,0,1606,514,2120,75.75
湖口鄉,湖口村,232,親民黨,2012,中國國民黨,1804,民主進步黨,4048,56,4104,0,4104,1286,5390,76.14
湖口鄉,湖鏡村,170,親民黨,1956,中國國民黨,1318,民主進步黨,3444,36,3480,0,3480,1074,4554,76.42
湖口鄉,湖南村,128,親民黨,1212,中國國民黨,852,民主進步黨,2192,20,2212,0,2212,738,2950,74.98
湖口鄉,波羅村,180,親民黨,1336,中國國民黨,1498,民主進步黨,3014,52,3066,0,3066,1210,4276,71.7
湖口鄉,鳳凰村,378,親民黨,3302,中國國民黨,3066,民主進步黨,6746,110,6856,0,6856,3014,9870,69.46
湖口鄉,鳳山村,280,親民黨,2496,中國國民黨,1682,民主進步黨,4458,44,4502,0,4502,1724,6226,72.31
湖口鄉,中興村,526,親民黨,4496,中國國民黨,3044,民主進步黨,8066,102,8168,0,8168,3488,11656,70.08
湖口鄉,信義村,308,親民黨,2426,中國國民黨,2216,民主進步黨,4950,60,5010,0,5010,1620,6630,75.57
湖口鄉,中正村,252,親民黨,2146,中國國民黨,2160,民主進步黨,4558,42,4600,0,4600,1312,5912,77.81
湖口鄉,東興村,360,親民黨,2656,中國國民黨,2780,民主進步黨,5796,52,5848,0,5848,2154,8002,73.08
湖口鄉,勝利村,322,親民黨,3056,中國國民黨,2140,民主進步黨,5518,56,5574,0,5574,2376,7950,70.11
新豐鄉,福興村,86,親民黨,630,中國國民黨,788,民主進步黨,1504,24,1528,0,1528,552,2080,73.46
新豐鄉,後湖村,150,親民黨,1186,中國國民黨,1192,民主進步黨,2528,38,2566,0,2566,954,3520,72.9
新豐鄉,青埔村,122,親民黨,1236,中國國民黨,1242,民主進步黨,2600,34,2634,0,2634,952,3586,73.45
新豐鄉,埔和村,228,親民黨,1256,中國國民黨,2364,民主進步黨,3848,32,3880,0,3880,1458,5338,72.69
新豐鄉,瑞興村,136,親民黨,1004,中國國民黨,1298,民主進步黨,2438,36,2474,0,2474,1058,3532,70.05
新豐鄉,坡頭村,26,親民黨,390,中國國民黨,742,民主進步黨,1158,14,1172,0,1172,470,1642,71.38
新豐鄉,中崙村,254,親民黨,2064,中國國民黨,2048,民主進步黨,4366,60,4426,0,4426,1764,6190,71.5
新豐鄉,重興村,388,親民黨,3360,中國國民黨,3234,民主進步黨,6982,74,7056,0,7056,2958,10014,70.46
新豐鄉,新豐村,168,親民黨,998,中國國民黨,1796,民主進步黨,2962,48,3010,0,3010,1046,4056,74.21
新豐鄉,員山村,218,親民黨,1780,中國國民黨,1546,民主進步黨,3544,48,3592,0,3592,1324,4916,73.07
新豐鄉,松林村,384,親民黨,3052,中國國民黨,2816,民主進步黨,6252,60,6312,0,6312,2096,8408,75.07
新豐鄉,上坑村,102,親民黨,1046,中國國民黨,992,民主進步黨,2140,40,2180,0,2180,778,2958,73.7
新豐鄉,鳳坑村,58,親民黨,638,中國國民黨,750,民主進步黨,1446,24,1470,0,1470,542,2012,73.06
新豐鄉,忠孝村,292,親民黨,2630,中國國民黨,2272,民主進步黨,5194,54,5248,0,5248,1574,6822,76.93
新豐鄉,山崎村,388,親民黨,2968,中國國民黨,2976,民主進步黨,6332,68,6400,0,6400,1978,8378,76.39
新豐鄉,松柏村,526,親民黨,3518,中國國民黨,3900,民主進步黨,7944,92,8036,0,8036,2688,10724,74.93
新豐鄉,崎頂村,206,親民黨,1878,中國國民黨,1806,民主進步黨,3890,32,3922,0,3922,1330,5252,74.68
芎林鄉,五龍村,30,親民黨,464,中國國民黨,264,民主進步黨,758,10,768,0,768,220,988,77.73
芎林鄉,華龍村,12,親民黨,346,中國國民黨,214,民主進步黨,572,6,578,0,578,206,784,73.72
芎林鄉,秀湖村,86,親民黨,788,中國國民黨,506,民主進步黨,1380,26,1406,0,1406,420,1826,77.0
芎林鄉,永興村,20,親民黨,348,中國國民黨,216,民主進步黨,584,6,590,0,590,216,806,73.2
芎林鄉,石潭村,202,親民黨,1980,中國國民黨,1572,民主進步黨,3754,36,3790,0,3790,1352,5142,73.71
芎林鄉,新鳳村,128,親民黨,1178,中國國民黨,1002,民主進步黨,2308,34,2342,0,2342,792,3134,74.73
芎林鄉,中坑村,60,親民黨,538,中國國民黨,284,民主進步黨,882,12,894,0,894,308,1202,74.38
芎林鄉,水坑村,58,親民黨,562,中國國民黨,474,民主進步黨,1094,18,1112,0,1112,392,1504,73.94
芎林鄉,文林村,180,親民黨,1942,中國國民黨,1318,民主進步黨,3440,38,3478,0,3478,1164,4642,74.92
芎林鄉,芎林村,148,親民黨,1088,中國國民黨,1102,民主進步黨,2338,28,2366,0,2366,666,3032,78.03
芎林鄉,上山村,418,親民黨,3070,中國國民黨,3102,民主進步黨,6590,106,6696,0,6696,1862,8558,78.24
芎林鄉,下山村,82,親民黨,804,中國國民黨,732,民主進步黨,1618,24,1642,0,1642,474,2116,77.6
橫山鄉,橫山村,220,親民黨,2768,中國國民黨,1746,民主進步黨,4734,58,4792,0,4792,1740,6532,73.36
橫山鄉,田寮村,44,親民黨,694,中國國民黨,514,民主進步黨,1252,18,1270,0,1270,412,1682,75.51
橫山鄉,南昌村,14,親民黨,186,中國國民黨,82,民主進步黨,282,0,282,0,282,108,390,72.31
橫山鄉,豐鄉村,16,親民黨,160,中國國民黨,134,民主進步黨,310,6,316,0,316,108,424,74.53
橫山鄉,豐田村,16,親民黨,250,中國國民黨,222,民主進步黨,488,2,490,0,490,162,652,75.15
橫山鄉,內灣村,68,親民黨,742,中國國民黨,432,民主進步黨,1242,14,1256,0,1256,490,1746,71.94
橫山鄉,福興村,26,親民黨,288,中國國民黨,292,民主進步黨,606,20,626,0,626,244,870,71.95
橫山鄉,沙坑村,60,親民黨,792,中國國民黨,608,民主進步黨,1460,18,1478,0,1478,432,1910,77.38
橫山鄉,新興村,116,親民黨,1368,中國國民黨,792,民主進步黨,2276,24,2300,0,2300,706,3006,76.51
橫山鄉,大肚村,136,親民黨,1428,中國國民黨,780,民主進步黨,2344,24,2368,0,2368,740,3108,76.19
橫山鄉,力行村,62,親民黨,694,中國國民黨,444,民主進步黨,1200,16,1216,0,1216,384,1600,76.0
北埔鄉,北埔村,92,親民黨,924,中國國民黨,692,民主進步黨,1708,22,1730,0,1730,486,2216,78.07
北埔鄉,南興村,84,親民黨,1028,中國國民黨,612,民主進步黨,1724,30,1754,0,1754,564,2318,75.67
北埔鄉,埔尾村,172,親民黨,1982,中國國民黨,1518,民主進步黨,3672,36,3708,0,3708,1328,5036,73.63
北埔鄉,水磜村,50,親民黨,586,中國國民黨,548,民主進步黨,1184,8,1192,0,1192,448,1640,72.68
北埔鄉,南埔村,38,親民黨,308,中國國民黨,170,民主進步黨,516,2,518,0,518,206,724,71.55
北埔鄉,大林村,66,親民黨,646,中國國民黨,424,民主進步黨,1136,14,1150,0,1150,306,1456,78.98
北埔鄉,大湖村,38,親民黨,452,中國國民黨,296,民主進步黨,786,4,790,0,790,308,1098,71.95
北埔鄉,南坑村,20,親民黨,292,中國國民黨,202,民主進步黨,514,4,518,0,518,152,670,77.31
北埔鄉,外坪村,14,親民黨,222,中國國民黨,184,民主進步黨,420,4,424,0,424,148,572,74.13
寶山鄉,雙溪村,300,親民黨,1674,中國國民黨,1842,民主進步黨,3816,38,3854,0,3854,1284,5138,75.01
寶山鄉,大崎村,214,親民黨,1372,中國國民黨,1330,民主進步黨,2916,38,2954,0,2954,832,3786,78.02
寶山鄉,三峰村,70,親民黨,764,中國國民黨,584,民主進步黨,1418,6,1424,0,1424,566,1990,71.56
寶山鄉,新城村,76,親民黨,840,中國國民黨,796,民主進步黨,1712,12,1724,0,1724,584,2308,74.7
寶山鄉,深井村,40,親民黨,698,中國國民黨,476,民主進步黨,1214,10,1224,0,1224,356,1580,77.47
寶山鄉,寶斗村,52,親民黨,534,中國國民黨,492,民主進步黨,1078,6,1084,0,1084,378,1462,74.15
寶山鄉,山湖村,56,親民黨,416,中國國民黨,334,民主進步黨,806,24,830,0,830,246,1076,77.14
寶山鄉,寶山村,88,親民黨,660,中國國民黨,464,民主進步黨,1212,14,1226,0,1226,354,1580,77.59
寶山鄉,油田村,34,親民黨,488,中國國民黨,386,民主進步黨,908,8,916,0,916,250,1166,78.56
寶山鄉,雙新村,196,親民黨,1742,中國國民黨,1802,民主進步黨,3740,30,3770,0,3770,1368,5138,73.37
峨眉鄉,峨眉村,62,親民黨,744,中國國民黨,470,民主進步黨,1276,18,1294,0,1294,364,1658,78.05
峨眉鄉,中盛村,30,親民黨,462,中國國民黨,518,民主進步黨,1010,16,1026,0,1026,290,1316,77.96
峨眉鄉,石井村,32,親民黨,472,中國國民黨,368,民主進步黨,872,8,880,0,880,278,1158,75.99
峨眉鄉,富興村,88,親民黨,990,中國國民黨,836,民主進步黨,1914,10,1924,0,1924,784,2708,71.05
峨眉鄉,七星村,24,親民黨,462,中國國民黨,424,民主進步黨,910,6,916,0,916,272,1188,77.1
峨眉鄉,湖光村,52,親民黨,634,中國國民黨,570,民主進步黨,1256,18,1274,0,1274,392,1666,76.47
尖石鄉,義興村,28,親民黨,516,中國國民黨,210,民主進步黨,754,16,770,0,770,372,1142,67.43
尖石鄉,嘉樂村,74,親民黨,734,中國國民黨,332,民主進步黨,1140,4,1144,0,1144,440,1584,72.22
尖石鄉,新樂村,72,親民黨,1290,中國國民黨,308,民主進步黨,1670,20,1690,0,1690,730,2420,69.83
尖石鄉,梅花村,20,親民黨,624,中國國民黨,192,民主進步黨,836,18,854,0,854,342,1196,71.4
尖石鄉,錦屏村,60,親民黨,1170,中國國民黨,272,民主進步黨,1502,14,1516,0,1516,706,2222,68.23
尖石鄉,玉峰村,104,親民黨,1034,中國國民黨,536,民主進步黨,1674,6,1680,0,1680,874,2554,65.78
尖石鄉,秀巒村,58,親民黨,1214,中國國民黨,520,民主進步黨,1792,28,1820,0,1820,1192,3012,60.42
五峰鄉,大隘村,70,親民黨,1450,中國國民黨,306,民主進步黨,1826,28,1854,0,1854,724,2578,71.92
五峰鄉,花園村,40,親民黨,648,中國國民黨,298,民主進步黨,986,10,996,0,996,396,1392,71.55
五峰鄉,竹林村,22,親民黨,378,中國國民黨,106,民主進步黨,506,8,514,0,514,232,746,68.9
五峰鄉,桃山村,54,親民黨,1288,中國國民黨,466,民主進步黨,1808,14,1822,0,1822,950,2772,65.73
