行政區別,村里別,宋楚瑜/徐欣瑩,朱立倫/王如玄,蔡英文/陳建仁,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
,城隍里,624,1432,2608,4664,66,4730,0,4730,2250,6980,67.77
,國光里,624,1542,3006,5172,46,5218,0,5218,2328,7546,69.15
,南門里,618,1416,2630,4664,46,4710,0,4710,2028,6738,69.9
,德義里,510,1186,2014,3710,28,3738,0,3738,1652,5390,69.35
,積善里,406,920,2134,3460,42,3502,0,3502,1544,5046,69.4
,江川里,454,1118,2194,3766,64,3830,0,3830,1500,5330,71.86
,新榮里,788,1576,2706,5070,80,5150,0,5150,2814,7964,64.67
,福興里,744,1522,2738,5004,62,5066,0,5066,2114,7180,70.56
,福平里,884,1856,3748,6488,82,6570,0,6570,3252,9822,66.89
,和平里,746,1172,2510,4428,48,4476,0,4476,2620,7096,63.08
,永興里,1514,2632,4642,8788,114,8902,0,8902,4366,13268,67.09
,樹義里,1948,3510,6442,11900,158,12058,0,12058,6328,18386,65.58
,樹德里,1720,2858,5078,9656,120,9776,0,9776,4372,14148,69.1
,西川里,760,1586,2812,5158,68,5226,0,5226,2560,7786,67.12
,長春里,330,880,1498,2708,28,2736,0,2736,1156,3892,70.3
,長榮里,458,1006,1946,3410,46,3456,0,3456,1418,4874,70.91
,福順里,1020,1884,3518,6422,96,6518,0,6518,3272,9790,66.58
,平和里,648,1288,2862,4798,50,4848,0,4848,2006,6854,70.73
,南和里,1232,2470,3708,7410,108,7518,0,7518,5076,12594,59.7
,永和里,844,1544,2984,5372,62,5434,0,5434,2880,8314,65.36
,工學里,1254,2284,3942,7480,92,7572,0,7572,3758,11330,66.83
,崇倫里,1096,1934,3726,6756,64,6820,0,6820,3028,9848,69.25
,總計,19222,37616,69446,126284,1570,127854,0,127854,62322,190176,67.23
西區,,17216,37232,66234,120682,1524,122206,0,122206,59432,181638,67.28
,民生里,346,790,1266,2402,34,2436,0,2436,1168,3604,67.59
,利民里,306,724,886,1916,14,1930,0,1930,838,2768,69.73
,三民里,258,788,1072,2118,26,2144,0,2144,2098,4242,50.54
,東昇里,424,1010,1628,3062,20,3082,0,3082,1272,4354,70.79
,廣民里,262,684,994,1940,34,1974,0,1974,1022,2996,65.89
,平和里,398,788,1234,2420,32,2452,0,2452,1302,3754,65.32
,公民里,896,1804,3216,5916,58,5974,0,5974,2890,8864,67.4
,藍興里,712,1574,2864,5150,82,5232,0,5232,2296,7528,69.5
,公舘里,982,2012,4028,7022,88,7110,0,7110,3394,10504,67.69
,和龍里,408,730,1758,2896,40,2936,0,2936,1582,4518,64.98
,民龍里,612,1224,2024,3860,58,3918,0,3918,2260,6178,63.42
,後龍里,592,1258,2496,4346,60,4406,0,4406,2192,6598,66.78
,安龍里,420,1130,2070,3620,44,3664,0,3664,1846,5510,66.5
,吉龍里,1242,2678,4374,8294,132,8426,0,8426,3982,12408,67.91
,昇平里,1010,2208,4046,7264,92,7356,0,7356,3490,10846,67.82
,忠明里,984,2132,3882,6998,94,7092,0,7092,3798,10890,65.12
,公正里,1170,2330,4316,7816,84,7900,0,7900,3462,11362,69.53
,土庫里,944,2226,4030,7200,98,7298,0,7298,3294,10592,68.9
,忠誠里,992,2246,4128,7366,94,7460,0,7460,3624,11084,67.3
,公益里,572,980,2264,3816,38,3854,0,3854,1588,5442,70.82
,中興里,642,1396,2880,4918,56,4974,0,4974,2094,7068,70.37
,公平里,850,1834,3154,5838,76,5914,0,5914,3178,9092,65.05
,公德里,774,1640,2888,5302,54,5356,0,5356,2598,7954,67.34
,双龍里,520,1276,1838,3634,44,3678,0,3678,1786,5464,67.31
,大忠里,900,1770,2898,5568,72,5640,0,5640,2378,8018,70.34
,總計,17216,37232,66234,120682,1524,122206,0,122206,59432,181638,67.28
北區,,23946,51446,79966,155358,1952,157310,0,157310,81266,238576,65.94
,光大里,396,678,1430,2504,30,2534,0,2534,1450,3984,63.6
,文莊里,734,1972,1772,4478,56,4534,0,4534,2106,6640,68.28
,五常里,228,358,1100,1686,6,1692,0,1692,882,2574,65.73
,新興里,280,692,896,1868,20,1888,0,1888,1168,3056,61.78
,新北里,278,758,1218,2254,16,2270,0,2270,1246,3516,64.56
,樂英里,618,1926,954,3498,52,3550,0,3550,1834,5384,65.94
,錦村里,670,1554,2154,4378,54,4432,0,4432,1720,6152,72.04
,建成里,1068,1978,3434,6480,92,6572,0,6572,3590,10162,64.67
,錦洲里,690,1506,1980,4176,44,4220,0,4220,2074,6294,67.05
,金華里,402,1098,1456,2956,54,3010,0,3010,1480,4490,67.04
,金龍里,846,1874,2698,5418,50,5468,0,5468,2990,8458,64.65
,邱厝里,378,956,1394,2728,40,2768,0,2768,1332,4100,67.51
,建興里,1188,2208,3884,7280,88,7368,0,7368,3680,11048,66.69
,頂厝里,782,1752,2676,5210,84,5294,0,5294,2528,7822,67.68
,賴厝里,834,1674,2326,4834,68,4902,0,4902,4828,9730,50.38
,賴村里,812,1696,3250,5758,56,5814,0,5814,2812,8626,67.4
,育德里,686,1420,2344,4450,42,4492,0,4492,2214,6706,66.98
,淡溝里,796,1916,3452,6164,102,6266,0,6266,3018,9284,67.49
,中達里,508,1010,1870,3388,56,3444,0,3444,1604,5048,68.23
,錦祥里,784,1518,2164,4466,56,4522,0,4522,2310,6832,66.19
,健行里,1130,2382,4612,8124,100,8224,0,8224,3818,12042,68.29
,明德里,990,2218,3514,6722,70,6792,0,6792,3232,10024,67.76
,長青里,1216,2404,3860,7480,68,7548,0,7548,3872,11420,66.09
,賴明里,766,1532,2268,4566,72,4638,0,4638,2514,7152,64.85
,賴興里,854,1652,2222,4728,60,4788,0,4788,2472,7260,65.95
,中正里,264,488,1194,1946,22,1968,0,1968,946,2914,67.54
,六合里,276,594,1326,2196,20,2216,0,2216,1214,3430,64.61
,大湖里,378,672,1646,2696,28,2724,0,2724,1600,4324,63.0
,錦平里,292,758,1348,2398,32,2430,0,2430,1340,3770,64.46
,建德里,692,1466,2348,4506,54,4560,0,4560,2018,6578,69.32
,崇德里,638,1410,2310,4358,48,4406,0,4406,2166,6572,67.04
,賴旺里,840,1610,2710,5160,82,5242,0,5242,3046,8288,63.25
,明新里,532,1112,1936,3580,38,3618,0,3618,1720,5338,67.78
,立人里,756,1700,1864,4320,74,4394,0,4394,2322,6716,65.43
,梅川里,678,1240,1920,3838,56,3894,0,3894,1884,5778,67.39
,賴福里,666,1664,2436,4766,62,4828,0,4828,2236,7064,68.35
,總計,23946,51446,79966,155358,1952,157310,0,157310,81266,238576,65.94
西屯區,,35456,72692,114508,222656,3136,225792,0,225792,111870,337662,66.87
,西安里,870,1808,3346,6024,94,6118,0,6118,2686,8804,69.49
,西墩里,852,1610,3330,5792,74,5866,0,5866,2724,8590,68.29
,潮洋里,812,1642,2884,5338,76,5414,0,5414,4044,9458,57.24
,龍潭里,122,254,818,1194,12,1206,0,1206,420,1626,74.17
,惠來里,2158,4970,6914,14042,220,14262,0,14262,7902,22164,64.35
,上石里,1026,1768,2718,5512,60,5572,0,5572,3144,8716,63.93
,逢甲里,828,1672,2630,5130,92,5222,0,5222,2774,7996,65.31
,鵬程里,670,2398,486,3554,70,3624,0,3624,1746,5370,67.49
,何安里,866,1852,3558,6276,74,6350,0,6350,3308,9658,65.75
,何厝里,632,1100,2248,3980,50,4030,0,4030,1942,5972,67.48
,大河里,792,1278,3064,5134,60,5194,0,5194,2032,7226,71.88
,大石里,564,1924,354,2842,60,2902,0,2902,1442,4344,66.8
,大福里,642,1492,1918,4052,68,4120,0,4120,2040,6160,66.88
,大鵬里,926,2058,2946,5930,88,6018,0,6018,2910,8928,67.41
,港尾里,1060,1738,3498,6296,74,6370,0,6370,2578,8948,71.19
,廣福里,410,754,2222,3386,34,3420,0,3420,1194,4614,74.12
,林厝里,628,1340,2362,4330,64,4394,0,4394,1858,6252,70.28
,永安里,2302,4648,7030,13980,236,14216,0,14216,8052,22268,63.84
,福安里,482,1180,1734,3396,40,3436,0,3436,1424,4860,70.7
,協和里,788,1334,3080,5202,78,5280,0,5280,2498,7778,67.88
,何仁里,1192,2196,4326,7714,76,7790,0,7790,3890,11680,66.7
,何德里,730,1342,2524,4596,52,4648,0,4648,2246,6894,67.42
,何源里,1352,2698,4184,8234,90,8324,0,8324,4120,12444,66.89
,西平里,1062,2386,2638,6086,78,6164,0,6164,3182,9346,65.95
,何南里,856,1758,2856,5470,60,5530,0,5530,2442,7972,69.37
,至善里,846,1730,2660,5236,66,5302,0,5302,2488,7790,68.06
,上安里,1004,1826,2892,5722,74,5796,0,5796,3154,8950,64.76
,上德里,878,1776,2672,5326,80,5406,0,5406,2404,7810,69.22
,逢福里,1150,2256,3232,6638,92,6730,0,6730,3102,9832,68.45
,何明里,738,1384,2694,4816,60,4876,0,4876,2216,7092,68.75
,何成里,1462,2708,4488,8658,120,8778,0,8778,4484,13262,66.19
,何福里,972,1638,3182,5792,80,5872,0,5872,2400,8272,70.99
,福和里,738,1290,3452,5480,92,5572,0,5572,2212,7784,71.58
,福中里,588,1266,2196,4050,54,4104,0,4104,1914,6018,68.2
,福恩里,620,1156,1872,3648,66,3714,0,3714,1742,5456,68.07
,福聯里,534,1022,1546,3102,44,3146,0,3146,2300,5446,57.77
,福瑞里,586,1176,1432,3194,44,3238,0,3238,2132,5370,60.3
,福林里,1346,3124,4018,8488,128,8616,0,8616,4296,12912,66.73
,福雅里,1042,2326,3320,6688,104,6792,0,6792,3334,10126,67.07
,福恩里、協和里,330,814,1184,2328,52,2380,0,2380,1094,3474,68.51
,總計,35456,72692,114508,222656,3136,225792,0,225792,111870,337662,66.87
南屯區,,25890,50496,88050,164436,2092,166528,0,166528,78362,244890,68.0
,南屯里,1640,3070,5796,10506,130,10636,0,10636,4906,15542,68.43
,豐樂里,1896,3978,7618,13492,150,13642,0,13642,5682,19324,70.6
,楓樹里,1078,2038,4184,7300,118,7418,0,7418,2954,10372,71.52
,中和里,866,1562,3664,6092,78,6170,0,6170,2444,8614,71.63
,春社里,1210,2550,3592,7352,112,7464,0,7464,4486,11950,62.46
,春安里,138,440,358,936,8,944,0,944,492,1436,65.74
,文山里,1870,2816,5748,10434,122,10556,0,10556,5810,16366,64.5
,新生里,180,298,896,1374,16,1390,0,1390,544,1934,71.87
,永定里,840,1522,3512,5874,60,5934,0,5934,2798,8732,67.96
,三厝里,1310,2406,4118,7834,94,7928,0,7928,3662,11590,68.4
,溝墘里,966,2124,3446,6536,84,6620,0,6620,2666,9286,71.29
,田心里,1142,2326,4356,7824,74,7898,0,7898,3282,11180,70.64
,黎明里,866,2358,2602,5826,64,5890,0,5890,2402,8292,71.03
,鎮平里,284,380,1400,2064,42,2106,0,2106,856,2962,71.1
,大同里,1008,1610,3474,6092,74,6166,0,6166,2720,8886,69.39
,文心里,684,1464,2318,4466,54,4520,0,4520,2136,6656,67.91
,同心里,1064,1982,3130,6176,92,6268,0,6268,3242,9510,65.91
,向心里,850,1648,2842,5340,78,5418,0,5418,3764,9182,59.01
,大誠里,736,1344,2272,4352,68,4420,0,4420,2022,6442,68.61
,大興里,834,1496,2994,5324,88,5412,0,5412,2262,7674,70.52
,大業里,1172,2628,4158,7958,92,8050,0,8050,3828,11878,67.77
,惠中里,1334,2776,4334,8444,126,8570,0,8570,3988,12558,68.24
,寶山里,1110,1664,3262,6036,64,6100,0,6100,3126,9226,66.12
,三和里,1586,3424,4404,9414,116,9530,0,9530,4550,14080,67.68
,三義里,1226,2592,3572,7390,88,7478,0,7478,3740,11218,66.66
,總計,25890,50496,88050,164436,2092,166528,0,166528,78362,244890,68.0
北屯區,,44174,88808,140776,273758,3510,277268,0,277268,135868,413136,67.11
,北興里,624,1416,2244,4284,44,4328,0,4328,1976,6304,68.65
,北屯里,600,1466,2140,4206,70,4276,0,4276,2116,6392,66.9
,三光里,1464,2866,4336,8666,138,8804,0,8804,4314,13118,67.11
,平田里,1218,2286,3318,6822,84,6906,0,6906,3462,10368,66.61
,平和里,1202,2000,2950,6152,74,6226,0,6226,3290,9516,65.43
,東光里,844,1686,3152,5682,72,5754,0,5754,2900,8654,66.49
,舊社里,1240,2304,3984,7528,60,7588,0,7588,3690,11278,67.28
,水景里,2386,4764,9130,16280,188,16468,0,16468,7460,23928,68.82
,軍功里,2066,4168,7998,14232,186,14418,0,14418,6238,20656,69.8
,和平里,1618,2952,5936,10506,146,10652,0,10652,4974,15626,68.17
,東山里,344,690,1736,2770,34,2804,0,2804,1122,3926,71.42
,民政里,136,368,736,1240,20,1260,0,1260,688,1948,64.68
,廍子里,1234,2138,3604,6976,98,7074,0,7074,3650,10724,65.96
,大坑里,392,716,1540,2648,30,2678,0,2678,1354,4032,66.42
,民德里,174,326,674,1174,32,1206,0,1206,600,1806,66.78
,松竹里,1656,3576,4976,10208,150,10358,0,10358,4752,15110,68.55
,仁和里,1410,3078,4964,9452,112,9564,0,9564,6712,16276,58.76
,仁美里,1462,2910,5022,9394,98,9492,0,9492,4120,13612,69.73
,四民里,256,686,1232,2174,48,2222,0,2222,862,3084,72.05
,后庄里,2142,4448,5380,11970,158,12128,0,12128,5396,17524,69.21
,同榮里,1140,2256,3482,6878,88,6966,0,6966,3006,9972,69.86
,仁愛里,246,478,722,1446,18,1464,0,1464,744,2208,66.3
,水湳里,1288,2750,4188,8226,106,8332,0,8332,3846,12178,68.42
,陳平里,904,1888,2696,5488,74,5562,0,5562,2832,8394,66.26
,新平里,864,1988,2328,5180,86,5266,0,5266,2904,8170,64.46
,平安里,1024,2088,3496,6608,92,6700,0,6700,3302,10002,66.99
,平順里,636,1194,2020,3850,58,3908,0,3908,2030,5938,65.81
,平德里,1144,2436,4022,7602,96,7698,0,7698,3922,11620,66.25
,松安里,996,1966,3142,6104,66,6170,0,6170,2840,9010,68.48
,松茂里,1064,2320,3158,6542,84,6626,0,6626,3130,9756,67.92
,大德里,1144,2332,2800,6276,90,6366,0,6366,2996,9362,68.0
,松強里,1206,2356,3692,7254,86,7340,0,7340,3970,11310,64.9
,松勇里,1116,2158,3360,6634,104,6738,0,6738,2930,9668,69.69
,北京里,620,1330,2236,4186,48,4234,0,4234,1950,6184,68.47
,平心里,990,1832,2884,5706,56,5762,0,5762,3168,8930,64.52
,平福里,682,1752,2184,4618,46,4664,0,4664,2150,6814,68.45
,松和里,1278,2356,3840,7474,100,7574,0,7574,4554,12128,62.45
,平陽里,1050,1956,2988,5994,60,6054,0,6054,2974,9028,67.06
,平興里,1402,2374,3848,7624,100,7724,0,7724,4106,11830,65.29
,平昌里,840,1854,2686,5380,72,5452,0,5452,2908,8360,65.22
,三和里,1148,2446,3730,7324,80,7404,0,7404,3548,10952,67.6
,忠平里,924,1854,2222,5000,58,5058,0,5058,2382,7440,67.98
,總計,44174,88808,140776,273758,3510,277268,0,277268,135868,413136,67.11
豐原區,,25020,49900,108264,183184,2458,185642,0,185642,73666,259308,71.59
,豐原里,398,1048,1456,2902,34,2936,0,2936,1372,4308,68.15
,頂街里,162,276,816,1254,18,1272,0,1272,530,1802,70.59
,中山里,152,330,764,1246,10,1256,0,1256,388,1644,76.4
,豐榮里,192,388,980,1560,22,1582,0,1582,598,2180,72.57
,下街里,162,274,630,1066,16,1082,0,1082,442,1524,71.0
,富春里,136,358,716,1210,18,1228,0,1228,300,1528,80.37
,葫蘆里,122,244,606,972,18,990,0,990,296,1286,76.98
,豐西里,298,724,1286,2308,24,2332,0,2332,880,3212,72.6
,西安里,938,2068,4158,7164,94,7258,0,7258,2584,9842,73.75
,西勢里,350,946,1658,2954,38,2992,0,2992,1092,4084,73.26
,東勢里,276,534,1264,2074,34,2108,0,2108,778,2886,73.04
,民生里,214,404,1000,1618,14,1632,0,1632,604,2236,72.99
,大湳里,478,922,1990,3390,44,3434,0,3434,1428,4862,70.63
,北湳里,546,1218,2208,3972,50,4022,0,4022,1666,5688,70.71
,東湳里,704,1322,3742,5768,54,5822,0,5822,2148,7970,73.05
,西湳里,1420,2806,7274,11500,164,11664,0,11664,4550,16214,71.94
,圳寮里,240,466,1092,1798,18,1816,0,1816,562,2378,76.37
,豐圳里,664,1406,2410,4480,72,4552,0,4552,1784,6336,71.84
,社皮里,1982,3384,7064,12430,166,12596,0,12596,5878,18474,68.18
,三村里,1152,2184,4902,8238,88,8326,0,8326,3478,11804,70.54
,中興里,592,1352,1928,3872,44,3916,0,3916,1608,5524,70.89
,田心里,1036,2208,4560,7804,84,7888,0,7888,4098,11986,65.81
,豐田里,1776,3524,8142,13442,184,13626,0,13626,5472,19098,71.35
,鎌村里,926,1644,3650,6220,98,6318,0,6318,2562,8880,71.15
,南陽里,1950,3824,7458,13232,158,13390,0,13390,5446,18836,71.09
,陽明里,552,1096,1988,3636,56,3692,0,3692,1490,5182,71.25
,北陽里,2378,4936,9884,17198,252,17450,0,17450,6802,24252,71.95
,中陽里,936,2170,4152,7258,102,7360,0,7360,2514,9874,74.54
,東陽里,268,486,1508,2262,40,2302,0,2302,808,3110,74.02
,南村里,1046,1610,4334,6990,88,7078,0,7078,2820,9898,71.51
,南田里,526,1144,2804,4474,66,4540,0,4540,1672,6212,73.08
,南嵩里,606,974,2920,4500,90,4590,0,4590,1644,6234,73.63
,翁明里,380,862,1640,2882,36,2918,0,2918,1106,4024,72.51
,翁子里,520,1032,2328,3880,68,3948,0,3948,1556,5504,71.73
,翁社里,374,800,1816,2990,42,3032,0,3032,1004,4036,75.12
,朴子里,568,936,3136,4640,54,4694,0,4694,1706,6400,73.34
,總計,25020,49900,108264,183184,2458,185642,0,185642,73666,259308,71.59
東勢區,,7882,19818,29578,57278,952,58230,0,58230,25866,84096,69.24
,北興里,284,710,674,1668,20,1688,0,1688,906,2594,65.07
,中寧里,190,416,516,1122,14,1136,0,1136,482,1618,70.21
,東安里,166,622,664,1452,22,1474,0,1474,598,2072,71.14
,南平里,442,1080,1114,2636,14,2650,0,2650,1002,3652,72.56
,延平里,432,1116,1540,3088,46,3134,0,3134,1386,4520,69.34
,上新里,162,576,640,1378,24,1402,0,1402,506,1908,73.48
,廣興里,200,884,798,1882,38,1920,0,1920,828,2748,69.87
,泰昌里,750,1854,1976,4580,108,4688,0,4688,1976,6664,70.35
,中嵙里,344,848,1228,2420,24,2444,0,2444,1266,3710,65.88
,福隆里,752,1756,2088,4596,90,4686,0,4686,2136,6822,68.69
,隆興里,314,598,896,1808,46,1854,0,1854,1044,2898,63.98
,新盛里,924,2124,3504,6552,96,6648,0,6648,2978,9626,69.06
,詒福里,254,650,1266,2170,58,2228,0,2228,952,3180,70.06
,上城里,156,390,844,1390,18,1408,0,1408,546,1954,72.06
,下城里,120,374,716,1210,18,1228,0,1228,502,1730,70.98
,慶東里,302,650,1514,2466,34,2500,0,2500,1130,3630,68.87
,慶福里,200,378,1086,1664,28,1692,0,1692,948,2640,64.09
,東新里,328,1078,1168,2574,42,2616,0,2616,1094,3710,70.51
,粵寧里,358,860,1500,2718,38,2756,0,2756,1160,3916,70.38
,下新里,296,662,1278,2236,42,2278,0,2278,1018,3296,69.11
,興隆里,188,390,1068,1646,22,1668,0,1668,670,2338,71.34
,茂興里,284,720,1270,2274,36,2310,0,2310,1148,3458,66.8
,泰興里,124,302,564,990,22,1012,0,1012,428,1440,70.28
,埤頭里,108,276,668,1052,18,1070,0,1070,258,1328,80.57
,明正里,204,504,998,1706,34,1740,0,1740,904,2644,65.81
,總計,7882,19818,29578,57278,952,58230,0,58230,25866,84096,69.24
大甲區,,10172,23438,45838,79448,1060,80508,0,80508,39574,120082,67.04
,朝陽里,248,564,1036,1848,14,1862,0,1862,826,2688,69.27
,大甲里,180,420,808,1408,14,1422,0,1422,570,1992,71.39
,順天里,236,606,1240,2082,16,2098,0,2098,938,3036,69.1
,孔門里,108,342,480,930,6,936,0,936,624,1560,60.0
,平安里,326,836,1614,2776,44,2820,0,2820,1200,4020,70.15
,庄美里,388,782,1624,2794,22,2816,0,2816,1294,4110,68.52
,新美里,548,1442,2400,4390,66,4456,0,4456,2038,6494,68.62
,岷山里,406,850,1384,2640,34,2674,0,2674,1348,4022,66.48
,中山里,826,1792,2658,5276,68,5344,0,5344,2846,8190,65.25
,南陽里,112,356,560,1028,10,1038,0,1038,532,1570,66.11
,薰風里,168,362,664,1194,26,1220,0,1220,502,1722,70.85
,義和里,512,1144,2172,3828,54,3882,0,3882,2104,5986,64.85
,武陵里,180,504,770,1454,22,1476,0,1476,770,2246,65.72
,文曲里,148,346,968,1462,12,1474,0,1474,732,2206,66.82
,武曲里,292,738,1330,2360,28,2388,0,2388,1024,3412,69.99
,文武里,882,2080,3776,6738,116,6854,0,6854,3172,10026,68.36
,奉化里,354,786,1348,2488,34,2522,0,2522,1234,3756,67.15
,德化里,274,490,1424,2188,16,2204,0,2204,1142,3346,65.87
,江南里,266,476,1008,1750,22,1772,0,1772,806,2578,68.74
,頂店里,762,1532,3310,5604,84,5688,0,5688,2586,8274,68.75
,太白里,138,464,1036,1638,28,1666,0,1666,818,2484,67.07
,孟春里,544,1304,3020,4868,68,4936,0,4936,2578,7514,65.69
,幸福里,318,780,2214,3312,44,3356,0,3356,1696,5052,66.43
,日南里,890,1724,3662,6276,64,6340,0,6340,3706,10046,63.11
,龍泉里,208,632,1124,1964,30,1994,0,1994,1000,2994,66.6
,西岐里,246,718,1188,2152,30,2182,0,2182,1032,3214,67.89
,銅安里,196,452,996,1644,36,1680,0,1680,932,2612,64.32
,福德里,188,448,776,1412,28,1440,0,1440,670,2110,68.25
,建興里,228,468,1248,1944,24,1968,0,1968,854,2822,69.74
,總計,10172,23438,45838,79448,1060,80508,0,80508,39574,120082,67.04
清水區,,11710,25816,54172,91698,1578,93276,0,93276,42302,135578,68.8
,鰲峰里,188,462,800,1450,18,1468,0,1468,676,2144,68.47
,靈泉里,170,468,768,1406,26,1432,0,1432,546,1978,72.4
,清水里,324,700,1630,2654,44,2698,0,2698,1186,3884,69.46
,文昌里,126,258,562,946,10,956,0,956,354,1310,72.98
,南寧里,310,720,1300,2330,42,2372,0,2372,1042,3414,69.48
,西寧里,244,532,1332,2108,48,2156,0,2156,886,3042,70.87
,北寧里,124,322,626,1072,6,1078,0,1078,306,1384,77.89
,中興里,110,148,358,616,14,630,0,630,206,836,75.36
,西社里,340,798,1896,3034,44,3078,0,3078,1200,4278,71.95
,南社里,1516,3186,6348,11050,164,11214,0,11214,5380,16594,67.58
,裕嘉里,272,470,1186,1928,44,1972,0,1972,914,2886,68.33
,臨江里,330,746,1246,2322,78,2400,0,2400,684,3084,77.82
,秀水里,800,1576,3156,5532,138,5670,0,5670,2286,7956,71.27
,武鹿里,530,1138,2622,4290,68,4358,0,4358,2096,6454,67.52
,海濱里,350,690,1608,2648,42,2690,0,2690,1136,3826,70.31
,槺榔里,626,1422,3592,5640,94,5734,0,5734,2956,8690,65.98
,中社里,580,1718,1050,3348,48,3396,0,3396,1736,5132,66.17
,高西里,156,622,778,1556,28,1584,0,1584,966,2550,62.12
,高南里,228,530,1096,1854,20,1874,0,1874,872,2746,68.24
,高東里,180,320,1128,1628,24,1652,0,1652,832,2484,66.51
,高北里,148,520,698,1366,16,1382,0,1382,876,2258,61.2
,高美里,176,588,928,1692,28,1720,0,1720,894,2614,65.8
,國姓里,314,564,1806,2684,46,2730,0,2730,1398,4128,66.13
,菁埔里,450,776,1826,3052,54,3106,0,3106,1342,4448,69.83
,頂湳里,236,598,1534,2368,36,2404,0,2404,1056,3460,69.48
,田寮里,350,624,2020,2994,48,3042,0,3042,1636,4678,65.03
,橋頭里,1126,2256,5782,9164,142,9306,0,9306,4494,13800,67.43
,下湳里,454,1058,2422,3934,70,4004,0,4004,1578,5582,71.73
,東山里,172,588,840,1600,32,1632,0,1632,684,2316,70.47
,楊厝里,228,328,958,1514,32,1546,0,1546,704,2250,68.71
,海風里,258,424,1140,1822,34,1856,0,1856,740,2596,71.49
,吳厝里,294,666,1136,2096,40,2136,0,2136,640,2776,76.95
,總計,11710,25816,54172,91698,1578,93276,0,93276,42302,135578,68.8
沙鹿區,,15192,27516,51168,93876,1520,95396,0,95396,40502,135898,70.2
,居仁里,280,534,1094,1908,30,1938,0,1938,768,2706,71.62
,洛泉里,354,994,1588,2936,46,2982,0,2982,1014,3996,74.62
,沙鹿里,168,342,904,1414,16,1430,0,1430,490,1920,74.48
,美仁里,122,226,384,732,12,744,0,744,250,994,74.85
,興仁里,482,980,1808,3270,48,3318,0,3318,1300,4618,71.85
,斗抵里,840,1690,3352,5882,100,5982,0,5982,2272,8254,72.47
,鹿峰里,790,1674,3890,6354,102,6456,0,6456,2874,9330,69.2
,鹿寮里,1168,2240,5360,8768,128,8896,0,8896,3568,12464,71.37
,竹林里,1408,2900,4810,9118,132,9250,0,9250,4228,13478,68.63
,犁分里,182,334,878,1394,16,1410,0,1410,604,2014,70.01
,北勢里,968,1728,3326,6022,106,6128,0,6128,2642,8770,69.87
,福興里,862,1384,2254,4500,100,4600,0,4600,1856,6456,71.25
,晉江里,334,562,1312,2208,48,2256,0,2256,860,3116,72.4
,六路里,1068,1472,3110,5650,84,5734,0,5734,2782,8516,67.33
,南勢里,722,1102,2318,4142,78,4220,0,4220,1834,6054,69.71
,埔子里,1214,1898,3242,6354,104,6458,0,6458,2648,9106,70.92
,公明里,996,2088,2236,5320,80,5400,0,5400,2534,7934,68.06
