行政區別,村里別,1_宋楚瑜/余湘,66_1_黨籍,2_韓國瑜/張善政,66_2_黨籍,3_蔡英文/賴清德,66_3_黨籍,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
臺中市東區,東信里,620,親民黨,4210,中國國民黨,8334,民主進步黨,13164,154,13318,0,13318,3706,17024,78.23
臺中市東區,東英里,478,親民黨,3734,中國國民黨,6482,民主進步黨,10694,128,10822,0,10822,2932,13754,78.68
臺中市南區,城隍里,234,親民黨,1970,中國國民黨,3088,民主進步黨,5292,74,5366,0,5366,1638,7004,76.61
臺中市南區,國光里,234,親民黨,2102,中國國民黨,3360,民主進步黨,5696,82,5778,0,5778,1718,7496,77.08
臺中市南區,南門里,260,親民黨,2044,中國國民黨,3070,民主進步黨,5374,36,5410,0,5410,1346,6756,80.08
臺中市南區,德義里,200,親民黨,1636,中國國民黨,2392,民主進步黨,4228,46,4274,0,4274,1278,5552,76.98
臺中市南區,積善里,190,親民黨,1332,中國國民黨,2316,民主進步黨,3838,46,3884,0,3884,1068,4952,78.43
臺中市南區,江川里,152,親民黨,1602,中國國民黨,2406,民主進步黨,4160,40,4200,0,4200,1176,5376,78.12
臺中市南區,新榮里,376,親民黨,2590,中國國民黨,3288,民主進步黨,6254,80,6334,0,6334,2100,8434,75.1
臺中市南區,福興里,254,親民黨,2230,中國國民黨,3340,民主進步黨,5824,66,5890,0,5890,1570,7460,78.95
臺中市南區,福平里,420,親民黨,2956,中國國民黨,4522,民主進步黨,7898,100,7998,0,7998,2314,10312,77.56
臺中市南區,和平里,278,親民黨,1988,中國國民黨,3194,民主進步黨,5460,60,5520,0,5520,1946,7466,73.94
臺中市南區,永興里,612,親民黨,4458,中國國民黨,6458,民主進步黨,11528,122,11650,0,11650,3284,14934,78.01
臺中市南區,樹義里,960,親民黨,6238,中國國民黨,9638,民主進步黨,16836,184,17020,0,17020,4914,21934,77.6
臺中市南區,樹德里,754,親民黨,4730,中國國民黨,6942,民主進步黨,12426,170,12596,0,12596,3246,15842,79.51
臺中市南區,西川里,348,親民黨,2458,中國國民黨,3488,民主進步黨,6294,58,6352,0,6352,1832,8184,77.61
臺中市南區,長春里,140,親民黨,1026,中國國民黨,1662,民主進步黨,2828,38,2866,0,2866,852,3718,77.08
臺中市南區,長榮里,186,親民黨,1376,中國國民黨,2132,民主進步黨,3694,32,3726,0,3726,1032,4758,78.31
臺中市南區,福順里,442,親民黨,3064,中國國民黨,4638,民主進步黨,8144,100,8244,0,8244,2336,10580,77.92
臺中市南區,平和里,248,親民黨,1854,中國國民黨,3118,民主進步黨,5220,58,5278,0,5278,1488,6766,78.01
臺中市南區,南和里,486,親民黨,4002,中國國民黨,5484,民主進步黨,9972,100,10072,0,10072,4126,14198,70.94
臺中市南區,永和里,298,親民黨,2506,中國國民黨,3666,民主進步黨,6470,68,6538,0,6538,2014,8552,76.45
臺中市南區,工學里,524,親民黨,3804,中國國民黨,5340,民主進步黨,9668,128,9796,0,9796,2868,12664,77.35
臺中市南區,崇倫里,454,親民黨,3004,中國國民黨,4654,民主進步黨,8112,86,8198,0,8198,2222,10420,78.68
臺中市西區,民生里,134,親民黨,1074,中國國民黨,1418,民主進步黨,2626,24,2650,0,2650,782,3432,77.21
臺中市西區,利民里,104,親民黨,890,中國國民黨,1026,民主進步黨,2020,20,2040,0,2040,668,2708,75.33
臺中市西區,三民里,108,親民黨,1050,中國國民黨,1310,民主進步黨,2468,30,2498,0,2498,1816,4314,57.9
臺中市西區,東昇里,140,親民黨,1388,中國國民黨,1916,民主進步黨,3444,56,3500,0,3500,984,4484,78.06
臺中市西區,廣民里,86,親民黨,788,中國國民黨,1180,民主進步黨,2054,28,2082,0,2082,724,2806,74.2
臺中市西區,平和里,134,親民黨,1164,中國國民黨,1454,民主進步黨,2752,40,2792,0,2792,914,3706,75.34
臺中市西區,公民里,334,親民黨,2718,中國國民黨,4070,民主進步黨,7122,68,7190,0,7190,2148,9338,77.0
臺中市西區,藍興里,304,親民黨,2186,中國國民黨,3402,民主進步黨,5892,74,5966,0,5966,1646,7612,78.38
臺中市西區,公舘里,386,親民黨,3190,中國國民黨,4824,民主進步黨,8400,94,8494,0,8494,2614,11108,76.47
臺中市西區,和龍里,122,親民黨,1162,中國國民黨,2006,民主進步黨,3290,44,3334,0,3334,1222,4556,73.18
臺中市西區,民龍里,230,親民黨,2020,中國國民黨,2454,民主進步黨,4704,46,4750,0,4750,1628,6378,74.47
臺中市西區,後龍里,190,親民黨,1944,中國國民黨,2972,民主進步黨,5106,46,5152,0,5152,1722,6874,74.95
臺中市西區,安龍里,182,親民黨,1612,中國國民黨,2434,民主進步黨,4228,50,4278,0,4278,1280,5558,76.97
臺中市西區,吉龍里,500,親民黨,3746,中國國民黨,5134,民主進步黨,9380,122,9502,0,9502,3112,12614,75.33
臺中市西區,昇平里,428,親民黨,3142,中國國民黨,4736,民主進步黨,8306,110,8416,0,8416,2536,10952,76.84
臺中市西區,忠明里,420,親民黨,3142,中國國民黨,4696,民主進步黨,8258,94,8352,0,8352,2788,11140,74.97
臺中市西區,公正里,464,親民黨,3538,中國國民黨,5484,民主進步黨,9486,90,9576,0,9576,2380,11956,80.09
臺中市西區,土庫里,342,親民黨,3140,中國國民黨,4866,民主進步黨,8348,100,8448,0,8448,2502,10950,77.15
臺中市西區,忠誠里,452,親民黨,3218,中國國民黨,4818,民主進步黨,8488,104,8592,0,8592,2512,11104,77.38
臺中市西區,公益里,204,親民黨,1428,中國國民黨,2656,民主進步黨,4288,44,4332,0,4332,1094,5426,79.84
臺中市西區,中興里,240,親民黨,1838,中國國民黨,3278,民主進步黨,5356,56,5412,0,5412,1554,6966,77.69
臺中市西區,公平里,346,親民黨,2924,中國國民黨,3850,民主進步黨,7120,98,7218,0,7218,2262,9480,76.14
臺中市西區,公德里,332,親民黨,2398,中國國民黨,3540,民主進步黨,6270,58,6328,0,6328,1880,8208,77.1
臺中市西區,双龍里,194,親民黨,1686,中國國民黨,2134,民主進步黨,4014,52,4066,0,4066,1230,5296,76.77
臺中市西區,大忠里,356,親民黨,2610,中國國民黨,3758,民主進步黨,6724,66,6790,0,6790,1700,8490,79.98
臺中市北區,光大里,134,親民黨,1068,中國國民黨,1646,民主進步黨,2848,54,2902,0,2902,1128,4030,72.01
臺中市北區,文莊里,224,親民黨,2606,中國國民黨,2214,民主進步黨,5044,52,5096,0,5096,1486,6582,77.42
臺中市北區,五常里,108,親民黨,648,中國國民黨,1206,民主進步黨,1962,14,1976,0,1976,722,2698,73.24
臺中市北區,新興里,112,親民黨,964,中國國民黨,1072,民主進步黨,2148,20,2168,0,2168,840,3008,72.07
臺中市北區,新北里,144,親民黨,976,中國國民黨,1316,民主進步黨,2436,36,2472,0,2472,836,3308,74.73
臺中市北區,樂英里,156,親民黨,2522,中國國民黨,1102,民主進步黨,3780,58,3838,0,3838,1264,5102,75.23
臺中市北區,錦村里,266,親民黨,2064,中國國民黨,2406,民主進步黨,4736,50,4786,0,4786,1354,6140,77.95
臺中市北區,建成里,388,親民黨,3178,中國國民黨,4468,民主進步黨,8034,90,8124,0,8124,2752,10876,74.7
臺中市北區,錦洲里,244,親民黨,2162,中國國民黨,2444,民主進步黨,4850,66,4916,0,4916,1528,6444,76.29
臺中市北區,金華里,166,親民黨,1572,中國國民黨,1936,民主進步黨,3674,34,3708,0,3708,1116,4824,76.87
臺中市北區,金龍里,308,親民黨,2556,中國國民黨,3204,民主進步黨,6068,56,6124,0,6124,2338,8462,72.37
臺中市北區,邱厝里,136,親民黨,1328,中國國民黨,1862,民主進步黨,3326,32,3358,0,3358,1084,4442,75.6
臺中市北區,建興里,438,親民黨,3228,中國國民黨,4678,民主進步黨,8344,84,8428,0,8428,2554,10982,76.74
臺中市北區,頂厝里,310,親民黨,2562,中國國民黨,3298,民主進步黨,6170,56,6226,0,6226,1768,7994,77.88
臺中市北區,賴厝里,268,親民黨,2680,中國國民黨,3002,民主進步黨,5950,62,6012,0,6012,3914,9926,60.57
臺中市北區,賴村里,274,親民黨,2384,中國國民黨,3814,民主進步黨,6472,70,6542,0,6542,2112,8654,75.6
臺中市北區,育德里,270,親民黨,2172,中國國民黨,2944,民主進步黨,5386,60,5446,0,5446,1610,7056,77.18
臺中市北區,淡溝里,342,親民黨,2838,中國國民黨,4194,民主進步黨,7374,88,7462,0,7462,2322,9784,76.27
臺中市北區,中達里,212,親民黨,1404,中國國民黨,2174,民主進步黨,3790,62,3852,0,3852,1180,5032,76.55
臺中市北區,錦祥里,286,親民黨,2648,中國國民黨,3024,民主進步黨,5958,88,6046,0,6046,2004,8050,75.11
臺中市北區,健行里,436,親民黨,3472,中國國民黨,5608,民主進步黨,9516,76,9592,0,9592,2850,12442,77.09
臺中市北區,明德里,404,親民黨,3084,中國國民黨,4288,民主進步黨,7776,82,7858,0,7858,2354,10212,76.95
臺中市北區,長青里,416,親民黨,3410,中國國民黨,4970,民主進步黨,8796,88,8884,0,8884,2830,11714,75.84
臺中市北區,賴明里,258,親民黨,2364,中國國民黨,2842,民主進步黨,5464,60,5524,0,5524,1876,7400,74.65
臺中市北區,賴興里,288,親民黨,2364,中國國民黨,2886,民主進步黨,5538,44,5582,0,5582,1718,7300,76.47
臺中市北區,中正里,82,親民黨,684,中國國民黨,1248,民主進步黨,2014,30,2044,0,2044,752,2796,73.1
臺中市北區,六合里,134,親民黨,718,中國國民黨,1446,民主進步黨,2298,58,2356,0,2356,976,3332,70.71
臺中市北區,大湖里,140,親民黨,998,中國國民黨,1874,民主進步黨,3012,38,3050,0,3050,1234,4284,71.2
臺中市北區,錦平里,94,親民黨,958,中國國民黨,1454,民主進步黨,2506,40,2546,0,2546,1004,3550,71.72
臺中市北區,建德里,224,親民黨,2094,中國國民黨,2690,民主進步黨,5008,56,5064,0,5064,1424,6488,78.05
臺中市北區,崇德里,206,親民黨,2018,中國國民黨,2842,民主進步黨,5066,58,5124,0,5124,1706,6830,75.02
臺中市北區,賴旺里,326,親民黨,2490,中國國民黨,3132,民主進步黨,5948,54,6002,0,6002,2328,8330,72.05
臺中市北區,明新里,156,親民黨,1660,中國國民黨,2136,民主進步黨,3952,54,4006,0,4006,1280,5286,75.79
臺中市北區,立人里,272,親民黨,2370,中國國民黨,2754,民主進步黨,5396,78,5474,0,5474,1816,7290,75.09
臺中市北區,梅川里,232,親民黨,1846,中國國民黨,2692,民主進步黨,4770,40,4810,0,4810,1346,6156,78.14
臺中市北區,賴福里,228,親民黨,2406,中國國民黨,3156,民主進步黨,5790,78,5868,0,5868,1534,7402,79.28
臺中市西屯區,西安里,348,親民黨,2646,中國國民黨,4238,民主進步黨,7232,104,7336,0,7336,1974,9310,78.8
臺中市西屯區,西墩里,436,親民黨,2908,中國國民黨,4814,民主進步黨,8158,90,8248,0,8248,2632,10880,75.81
臺中市西屯區,潮洋里,414,親民黨,2926,中國國民黨,4082,民主進步黨,7422,118,7540,0,7540,3892,11432,65.96
臺中市西屯區,龍潭里,40,親民黨,364,中國國民黨,842,民主進步黨,1246,18,1264,0,1264,320,1584,79.8
臺中市西屯區,惠來里,988,親民黨,8540,中國國民黨,10288,民主進步黨,19816,210,20026,0,20026,6538,26564,75.39
臺中市西屯區,上石里,438,親民黨,2848,中國國民黨,3844,民主進步黨,7130,108,7238,0,7238,2286,9524,76.0
臺中市西屯區,逢甲里,330,親民黨,2496,中國國民黨,3360,民主進步黨,6186,72,6258,0,6258,2034,8292,75.47
臺中市西屯區,鵬程里,168,親民黨,2904,中國國民黨,902,民主進步黨,3974,56,4030,0,4030,1320,5350,75.33
臺中市西屯區,何安里,370,親民黨,2824,中國國民黨,4258,民主進步黨,7452,92,7544,0,7544,2414,9958,75.76
臺中市西屯區,何厝里,200,親民黨,1644,中國國民黨,2772,民主進步黨,4616,76,4692,0,4692,1512,6204,75.63
臺中市西屯區,大河里,278,親民黨,1938,中國國民黨,3532,民主進步黨,5748,68,5816,0,5816,1522,7338,79.26
臺中市西屯區,大石里,146,親民黨,2414,中國國民黨,718,民主進步黨,3278,60,3338,0,3338,938,4276,78.06
臺中市西屯區,大福里,250,親民黨,2088,中國國民黨,2270,民主進步黨,4608,84,4692,0,4692,1538,6230,75.31
臺中市西屯區,大鵬里,334,親民黨,3034,中國國民黨,3662,民主進步黨,7030,62,7092,0,7092,2350,9442,75.11
臺中市西屯區,港尾里,334,親民黨,2760,中國國民黨,4292,民主進步黨,7386,76,7462,0,7462,2140,9602,77.71
臺中市西屯區,廣福里,156,親民黨,1018,中國國民黨,2336,民主進步黨,3510,68,3578,0,3578,944,4522,79.12
臺中市西屯區,林厝里,230,親民黨,1960,中國國民黨,2808,民主進步黨,4998,64,5062,0,5062,1498,6560,77.16
臺中市西屯區,永安里,914,親民黨,7186,中國國民黨,9790,民主進步黨,17890,208,18098,0,18098,6010,24108,75.07
臺中市西屯區,福安里,248,親民黨,1708,中國國民黨,2216,民主進步黨,4172,40,4212,0,4212,1138,5350,78.73
臺中市西屯區,協和里,304,親民黨,2170,中國國民黨,4022,民主進步黨,6496,86,6582,0,6582,2214,8796,74.83
臺中市西屯區,何仁里,434,親民黨,3322,中國國民黨,5364,民主進步黨,9120,102,9222,0,9222,2830,12052,76.52
臺中市西屯區,何德里,278,親民黨,2080,中國國民黨,3038,民主進步黨,5396,86,5482,0,5482,1546,7028,78.0
臺中市西屯區,何源里,530,親民黨,4068,中國國民黨,5368,民主進步黨,9966,108,10074,0,10074,2916,12990,77.55
臺中市西屯區,西平里,294,親民黨,3330,中國國民黨,3470,民主進步黨,7094,102,7196,0,7196,2422,9618,74.82
臺中市西屯區,何南里,268,親民黨,2568,中國國民黨,3450,民主進步黨,6286,72,6358,0,6358,1814,8172,77.8
臺中市西屯區,至善里,330,親民黨,2634,中國國民黨,3484,民主進步黨,6448,74,6522,0,6522,1876,8398,77.66
臺中市西屯區,上安里,416,親民黨,2864,中國國民黨,4142,民主進步黨,7422,116,7538,0,7538,2302,9840,76.61
臺中市西屯區,上德里,344,親民黨,2574,中國國民黨,3262,民主進步黨,6180,82,6262,0,6262,1796,8058,77.71
臺中市西屯區,逢福里,444,親民黨,3340,中國國民黨,4266,民主進步黨,8050,118,8168,0,8168,2244,10412,78.45
臺中市西屯區,何明里,246,親民黨,2092,中國國民黨,3128,民主進步黨,5466,52,5518,0,5518,1502,7020,78.6
臺中市西屯區,何成里,562,親民黨,4210,中國國民黨,5862,民主進步黨,10634,112,10746,0,10746,3190,13936,77.11
臺中市西屯區,何福里,350,親民黨,2542,中國國民黨,3732,民主進步黨,6624,86,6710,0,6710,1794,8504,78.9
臺中市西屯區,福和里,302,親民黨,1992,中國國民黨,4118,民主進步黨,6412,78,6490,0,6490,1938,8428,77.01
臺中市西屯區,福中里,236,親民黨,1718,中國國民黨,2824,民主進步黨,4778,66,4844,0,4844,1424,6268,77.28
臺中市西屯區,福恩里,406,親民黨,2770,中國國民黨,3848,民主進步黨,7024,84,7108,0,7108,2086,9194,77.31
臺中市西屯區,福聯里,218,親民黨,1732,中國國民黨,2260,民主進步黨,4210,58,4268,0,4268,1758,6026,70.83
臺中市西屯區,福瑞里,206,親民黨,1864,中國國民黨,2064,民主進步黨,4134,44,4178,0,4178,1514,5692,73.4
臺中市西屯區,福林里,596,親民黨,4588,中國國民黨,5660,民主進步黨,10844,156,11000,0,11000,3146,14146,77.76
臺中市西屯區,福雅里,514,親民黨,3300,中國國民黨,4564,民主進步黨,8378,102,8480,0,8480,2432,10912,77.71
臺中市南屯區,南屯里,612,親民黨,4758,中國國民黨,7350,民主進步黨,12720,156,12876,0,12876,3520,16396,78.53
臺中市南屯區,豐樂里,804,親民黨,6366,中國國民黨,9654,民主進步黨,16824,224,17048,0,17048,4460,21508,79.26
臺中市南屯區,楓樹里,376,親民黨,3302,中國國民黨,5358,民主進步黨,9036,140,9176,0,9176,2324,11500,79.79
臺中市南屯區,中和里,380,親民黨,2228,中國國民黨,3986,民主進步黨,6594,92,6686,0,6686,1856,8542,78.27
臺中市南屯區,春社里,472,親民黨,3666,中國國民黨,4652,民主進步黨,8790,104,8894,0,8894,3654,12548,70.88
臺中市南屯區,春安里,50,親民黨,510,中國國民黨,526,民主進步黨,1086,18,1104,0,1104,454,1558,70.86
臺中市南屯區,文山里,816,親民黨,5296,中國國民黨,8874,民主進步黨,14986,190,15176,0,15176,4812,19988,75.93
臺中市南屯區,新生里,128,親民黨,940,中國國民黨,1640,民主進步黨,2708,34,2742,0,2742,864,3606,76.04
臺中市南屯區,永定里,410,親民黨,2422,中國國民黨,4568,民主進步黨,7400,70,7470,0,7470,2088,9558,78.15
臺中市南屯區,三厝里,550,親民黨,3798,中國國民黨,5516,民主進步黨,9864,126,9990,0,9990,2726,12716,78.56
臺中市南屯區,溝墘里,376,親民黨,3168,中國國民黨,4502,民主進步黨,8046,94,8140,0,8140,2062,10202,79.79
臺中市南屯區,田心里,496,親民黨,3326,中國國民黨,5468,民主進步黨,9290,104,9394,0,9394,2550,11944,78.65
臺中市南屯區,黎明里,258,親民黨,3198,中國國民黨,2966,民主進步黨,6422,58,6480,0,6480,1778,8258,78.47
臺中市南屯區,鎮平里,96,親民黨,636,中國國民黨,1414,民主進步黨,2146,28,2174,0,2174,576,2750,79.05
臺中市南屯區,大同里,340,親民黨,2616,中國國民黨,4298,民主進步黨,7254,60,7314,0,7314,2012,9326,78.43
臺中市南屯區,文心里,294,親民黨,2162,中國國民黨,3074,民主進步黨,5530,90,5620,0,5620,1634,7254,77.47
臺中市南屯區,同心里,398,親民黨,3104,中國國民黨,4068,民主進步黨,7570,88,7658,0,7658,2384,10042,76.26
臺中市南屯區,向心里,348,親民黨,2708,中國國民黨,3832,民主進步黨,6888,98,6986,0,6986,3260,10246,68.18
臺中市南屯區,大誠里,262,親民黨,2100,中國國民黨,2972,民主進步黨,5334,42,5376,0,5376,1494,6870,78.25
臺中市南屯區,大興里,344,親民黨,2384,中國國民黨,3802,民主進步黨,6530,100,6630,0,6630,1850,8480,78.18
臺中市南屯區,大業里,456,親民黨,3880,中國國民黨,5378,民主進步黨,9714,82,9796,0,9796,2752,12548,78.07
臺中市南屯區,惠中里,592,親民黨,4324,中國國民黨,5888,民主進步黨,10804,128,10932,0,10932,3030,13962,78.3
臺中市南屯區,寶山里,456,親民黨,2636,中國國民黨,4424,民主進步黨,7516,88,7604,0,7604,2500,10104,75.26
臺中市南屯區,三和里,678,親民黨,5272,中國國民黨,6290,民主進步黨,12240,142,12382,0,12382,3374,15756,78.59
臺中市南屯區,三義里,530,親民黨,4066,中國國民黨,5004,民主進步黨,9600,106,9706,0,9706,2552,12258,79.18
臺中市北屯區,北興里,284,親民黨,1990,中國國民黨,2556,民主進步黨,4830,60,4890,0,4890,1470,6360,76.89
臺中市北屯區,北屯里,178,親民黨,2160,中國國民黨,2692,民主進步黨,5030,36,5066,0,5066,1586,6652,76.16
臺中市北屯區,三光里,532,親民黨,4302,中國國民黨,5508,民主進步黨,10342,124,10466,0,10466,3192,13658,76.63
臺中市北屯區,平田里,408,親民黨,3412,中國國民黨,4464,民主進步黨,8284,98,8382,0,8382,2628,11010,76.13
臺中市北屯區,平和里,360,親民黨,3094,中國國民黨,3900,民主進步黨,7354,68,7422,0,7422,2362,9784,75.86
臺中市北屯區,東光里,316,親民黨,2518,中國國民黨,3790,民主進步黨,6624,58,6682,0,6682,2200,8882,75.23
臺中市北屯區,舊社里,438,親民黨,3506,中國國民黨,4756,民主進步黨,8700,68,8768,0,8768,2746,11514,76.15
臺中市北屯區,水景里,938,親民黨,7522,中國國民黨,11498,民主進步黨,19958,226,20184,0,20184,5756,25940,77.81
臺中市北屯區,軍功里,918,親民黨,6696,中國國民黨,10630,民主進步黨,18244,212,18456,0,18456,5070,23526,78.45
臺中市北屯區,和平里,794,親民黨,5900,中國國民黨,9070,民主進步黨,15764,176,15940,0,15940,4962,20902,76.26
臺中市北屯區,東山里,154,親民黨,1008,中國國民黨,1936,民主進步黨,3098,38,3136,0,3136,860,3996,78.48
臺中市北屯區,民政里,48,親民黨,548,中國國民黨,824,民主進步黨,1420,18,1438,0,1438,512,1950,73.74
臺中市北屯區,廍子里,932,親民黨,6654,中國國民黨,9776,民主進步黨,17362,170,17532,0,17532,5112,22644,77.42
臺中市北屯區,大坑里,138,親民黨,1138,中國國民黨,1812,民主進步黨,3088,50,3138,0,3138,990,4128,76.02
臺中市北屯區,民德里,66,親民黨,478,中國國民黨,766,民主進步黨,1310,18,1328,0,1328,440,1768,75.11
臺中市北屯區,松竹里,564,親民黨,5310,中國國民黨,6554,民主進步黨,12428,136,12564,0,12564,3610,16174,77.68
臺中市北屯區,仁和里,588,親民黨,4816,中國國民黨,6396,民主進步黨,11800,118,11918,0,11918,5716,17634,67.59
臺中市北屯區,仁美里,682,親民黨,4836,中國國民黨,6910,民主進步黨,12428,132,12560,0,12560,3638,16198,77.54
臺中市北屯區,四民里,116,親民黨,912,中國國民黨,1390,民主進步黨,2418,36,2454,0,2454,588,3042,80.67
臺中市北屯區,后庄里,724,親民黨,6734,中國國民黨,7222,民主進步黨,14680,168,14848,0,14848,4260,19108,77.71
臺中市北屯區,同榮里,446,親民黨,3296,中國國民黨,4220,民主進步黨,7962,80,8042,0,8042,2168,10210,78.77
臺中市北屯區,仁愛里,116,親民黨,670,中國國民黨,780,民主進步黨,1566,22,1588,0,1588,510,2098,75.69
臺中市北屯區,水湳里,474,親民黨,4094,中國國民黨,5178,民主進步黨,9746,94,9840,0,9840,3096,12936,76.07
臺中市北屯區,陳平里,366,親民黨,2818,中國國民黨,3578,民主進步黨,6762,66,6828,0,6828,2088,8916,76.58
臺中市北屯區,新平里,310,親民黨,2768,中國國民黨,2844,民主進步黨,5922,60,5982,0,5982,2208,8190,73.04
臺中市北屯區,平安里,350,親民黨,3054,中國國民黨,4180,民主進步黨,7584,90,7674,0,7674,2394,10068,76.22
臺中市北屯區,平順里,238,親民黨,1776,中國國民黨,2692,民主進步黨,4706,48,4754,0,4754,1464,6218,76.46
臺中市北屯區,平德里,476,親民黨,3670,中國國民黨,4900,民主進步黨,9046,100,9146,0,9146,2904,12050,75.9
臺中市北屯區,松安里,326,親民黨,2760,中國國民黨,4056,民主進步黨,7142,68,7210,0,7210,2202,9412,76.6
臺中市北屯區,松茂里,382,親民黨,3430,中國國民黨,3804,民主進步黨,7616,80,7696,0,7696,2578,10274,74.91
臺中市北屯區,大德里,360,親民黨,3392,中國國民黨,3632,民主進步黨,7384,84,7468,0,7468,2116,9584,77.92
臺中市北屯區,松強里,462,親民黨,3852,中國國民黨,5284,民主進步黨,9598,110,9708,0,9708,2972,12680,76.56
臺中市北屯區,松勇里,368,親民黨,3174,中國國民黨,4224,民主進步黨,7766,108,7874,0,7874,2224,10098,77.98
臺中市北屯區,北京里,196,親民黨,1784,中國國民黨,2682,民主進步黨,4662,42,4704,0,4704,1446,6150,76.49
臺中市北屯區,平心里,356,親民黨,2882,中國國民黨,3686,民主進步黨,6924,38,6962,0,6962,2250,9212,75.58
臺中市北屯區,平福里,290,親民黨,2436,中國國民黨,2756,民主進步黨,5482,48,5530,0,5530,1574,7104,77.84
臺中市北屯區,松和里,452,親民黨,3688,中國國民黨,4886,民主進步黨,9026,96,9122,0,9122,3306,12428,73.4
臺中市北屯區,平陽里,372,親民黨,2966,中國國民黨,3848,民主進步黨,7186,50,7236,0,7236,2216,9452,76.56
臺中市北屯區,平興里,524,親民黨,3930,中國國民黨,5254,民主進步黨,9708,120,9828,0,9828,3168,12996,75.62
臺中市北屯區,平昌里,248,親民黨,2796,中國國民黨,3466,民主進步黨,6510,94,6604,0,6604,2088,8692,75.98
臺中市北屯區,三和里,374,親民黨,3592,中國國民黨,4526,民主進步黨,8492,102,8594,0,8594,2536,11130,77.21
臺中市北屯區,忠平里,272,親民黨,2816,中國國民黨,2798,民主進步黨,5886,60,5946,0,5946,1636,7582,78.42
臺中市豐原區,豐原里,142,親民黨,1514,中國國民黨,1768,民主進步黨,3424,38,3462,0,3462,1076,4538,76.29
臺中市豐原區,頂街里,60,親民黨,462,中國國民黨,914,民主進步黨,1436,10,1446,0,1446,414,1860,77.74
臺中市豐原區,中山里,56,親民黨,444,中國國民黨,804,民主進步黨,1304,14,1318,0,1318,298,1616,81.56
臺中市豐原區,豐榮里,80,親民黨,560,中國國民黨,1012,民主進步黨,1652,22,1674,0,1674,514,2188,76.51
臺中市豐原區,下街里,76,親民黨,410,中國國民黨,626,民主進步黨,1112,4,1116,0,1116,334,1450,76.97
臺中市豐原區,富春里,46,親民黨,398,中國國民黨,722,民主進步黨,1166,8,1174,0,1174,252,1426,82.33
