行政區別,村里別,周可盛,柯文哲,楊秋興,連勝文,陳永昌,陳菊,馮光遠,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
,武曲里,1070,0,0,0,0,1518,0,2588,50,2638,0,2638,792,3430,76.91
,文武里,3218,0,0,0,0,4044,0,7262,98,7360,0,7360,2588,9948,73.98
,奉化里,1242,0,0,0,0,1612,0,2854,60,2914,0,2914,824,3738,77.96
,德化里,878,0,0,0,0,1702,0,2580,46,2626,0,2626,704,3330,78.86
,江南里,812,0,0,0,0,1222,0,2034,46,2080,0,2080,432,2512,82.8
,頂店里,2440,0,0,0,0,3802,0,6242,104,6346,0,6346,1774,8120,78.15
,太白里,646,0,0,0,0,1118,0,1764,50,1814,0,1814,676,2490,72.85
,孟春里,2130,0,0,0,0,3602,0,5732,100,5832,0,5832,1554,7386,78.96
,幸福里,1280,0,0,0,0,2448,0,3728,80,3808,0,3808,1220,5028,75.74
,日南里,2724,0,0,0,0,3954,0,6678,112,6790,0,6790,2940,9730,69.78
,龍泉里,884,0,0,0,0,1278,0,2162,46,2208,0,2208,704,2912,75.82
,西岐里,1054,0,0,0,0,1284,0,2338,56,2394,0,2394,766,3160,75.76
,銅安里,786,0,0,0,0,1086,0,1872,52,1924,0,1924,640,2564,75.04
,福德里,746,0,0,0,0,1006,0,1752,44,1796,0,1796,322,2118,84.8
,建興里,714,0,0,0,0,1426,0,2140,52,2192,0,2192,604,2796,78.4
,總計,36702,0,0,0,0,51588,0,88290,1636,89926,0,89926,29008,118934,75.61
清水區,,40982,0,0,0,0,60676,0,101658,1968,103626,0,103626,30298,133924,77.38
,鰲峰里,740,0,0,0,0,932,0,1672,52,1724,0,1724,434,2158,79.89
,靈泉里,708,0,0,0,0,818,0,1526,32,1558,0,1558,436,1994,78.13
,清水里,1174,0,0,0,0,1792,0,2966,48,3014,0,3014,954,3968,75.96
,文昌里,400,0,0,0,0,648,0,1048,16,1064,0,1064,292,1356,78.47
,南寧里,1168,0,0,0,0,1420,0,2588,38,2626,0,2626,854,3480,75.46
,西寧里,888,0,0,0,0,1380,0,2268,30,2298,0,2298,718,3016,76.19
,北寧里,450,0,0,0,0,682,0,1132,12,1144,0,1144,204,1348,84.87
,中興里,256,0,0,0,0,396,0,652,22,674,0,674,178,852,79.11
,西社里,1206,0,0,0,0,2034,0,3240,34,3274,0,3274,988,4262,76.82
,南社里,4682,0,0,0,0,6816,0,11498,206,11704,0,11704,4280,15984,73.22
,裕嘉里,800,0,0,0,0,1434,0,2234,52,2286,0,2286,580,2866,79.76
,臨江里,1180,0,0,0,0,1260,0,2440,40,2480,0,2480,592,3072,80.73
,秀水里,2550,0,0,0,0,3378,0,5928,118,6046,0,6046,1672,7718,78.34
,武鹿里,1808,0,0,0,0,2994,0,4802,94,4896,0,4896,1398,6294,77.79
,海濱里,1366,0,0,0,0,1690,0,3056,64,3120,0,3120,670,3790,82.32
,槊榔里,2088,0,0,0,0,3968,0,6056,116,6172,0,6172,2284,8456,72.99
,中社里,2308,0,0,0,0,1208,0,3516,62,3578,0,3578,1474,5052,70.82
,高西里,1134,0,0,0,0,1052,0,2186,64,2250,0,2250,300,2550,88.24
,高南里,1038,0,0,0,0,1330,0,2368,48,2416,0,2416,330,2746,87.98
,高東里,566,0,0,0,0,1312,0,1878,48,1926,0,1926,558,2484,77.54
,高北里,854,0,0,0,0,862,0,1716,38,1754,0,1754,502,2256,77.75
,高美里,924,0,0,0,0,1126,0,2050,58,2108,0,2108,504,2612,80.7
,國姓里,992,0,0,0,0,2204,0,3196,74,3270,0,3270,798,4068,80.38
,菁埔里,1348,0,0,0,0,2228,0,3576,78,3654,0,3654,762,4416,82.74
,頂湳里,912,0,0,0,0,1654,0,2566,60,2626,0,2626,812,3438,76.38
,田寮里,1012,0,0,0,0,2270,0,3282,68,3350,0,3350,1266,4616,72.57
,橋頭里,3486,0,0,0,0,6532,0,10018,184,10202,0,10202,3444,13646,74.76
,下湳里,1724,0,0,0,0,2622,0,4346,70,4416,0,4416,1162,5578,79.17
,東山里,890,0,0,0,0,986,0,1876,28,1904,0,1904,384,2288,83.22
,楊厝里,564,0,0,0,0,1214,0,1778,18,1796,0,1796,432,2228,80.61
,海風里,756,0,0,0,0,1234,0,1990,46,2036,0,2036,550,2586,78.73
,吳厝里,1010,0,0,0,0,1200,0,2210,50,2260,0,2260,486,2746,82.3
,總計,40982,0,0,0,0,60676,0,101658,1968,103626,0,103626,30298,133924,77.38
沙鹿區,,40062,0,0,0,0,57376,0,97438,1804,99242,0,99242,32518,131760,75.32
,居仁里,802,0,0,0,0,1154,0,1956,36,1992,0,1992,654,2646,75.28
,洛泉里,1368,0,0,0,0,1624,0,2992,36,3028,0,3028,924,3952,76.62
,沙鹿里,520,0,0,0,0,968,0,1488,22,1510,0,1510,446,1956,77.2
,美仁里,392,0,0,0,0,404,0,796,32,828,0,828,214,1042,79.46
,興仁里,1410,0,0,0,0,1956,0,3366,36,3402,0,3402,1224,4626,73.54
,斗抵里,2496,0,0,0,0,3890,0,6386,118,6504,0,6504,1522,8026,81.04
,鹿峰里,2366,0,0,0,0,4348,0,6714,90,6804,0,6804,2292,9096,74.8
,鹿寮里,3132,0,0,0,0,6026,0,9158,142,9300,0,9300,2928,12228,76.05
,竹林里,4022,0,0,0,0,5480,0,9502,188,9690,0,9690,3552,13242,73.18
,犁分里,518,0,0,0,0,1116,0,1634,42,1676,0,1676,318,1994,84.05
,北勢里,2620,0,0,0,0,3722,0,6342,132,6474,0,6474,2060,8534,75.86
,福興里,2154,0,0,0,0,2686,0,4840,108,4948,0,4948,1378,6326,78.22
,晉江里,920,0,0,0,0,1512,0,2432,68,2500,0,2500,456,2956,84.57
,六路里,2290,0,0,0,0,3452,0,5742,108,5850,0,5850,2330,8180,71.52
,南勢里,1556,0,0,0,0,2744,0,4300,82,4382,0,4382,1444,5826,75.21
,埔子里,2608,0,0,0,0,3322,0,5930,110,6040,0,6040,2338,8378,72.09
,公明里,3064,0,0,0,0,2678,0,5742,100,5842,0,5842,1960,7802,74.88
,清泉里,1600,0,0,0,0,1580,0,3180,52,3232,0,3232,1004,4236,76.3
,西勢里,1582,0,0,0,0,1982,0,3564,96,3660,0,3660,472,4132,88.58
,興安里,1770,0,0,0,0,2756,0,4526,80,4606,0,4606,1588,6194,74.36
,三鹿里,2872,0,0,0,0,3976,0,6848,126,6974,0,6974,3414,10388,67.14
,總計,40062,0,0,0,0,57376,0,97438,1804,99242,0,99242,32518,131760,75.32
梧棲區,,24972,0,0,0,0,38420,0,63392,1318,64710,0,64710,21336,86046,75.2
,頂寮里,1726,0,0,0,0,2260,0,3986,70,4056,0,4056,1540,5596,72.48
,下寮里,1156,0,0,0,0,1648,0,2804,60,2864,0,2864,850,3714,77.11
,中正里,2218,0,0,0,0,2938,0,5156,130,5286,0,5286,2116,7402,71.41
,中和里,280,0,0,0,0,522,0,802,14,816,0,816,228,1044,78.16
,文化里,732,0,0,0,0,1114,0,1846,18,1864,0,1864,466,2330,80.0
,安仁里,548,0,0,0,0,638,0,1186,26,1212,0,1212,380,1592,76.13
,草湳里,3346,0,0,0,0,5126,0,8472,238,8710,0,8710,2930,11640,74.83
,南簡里,2180,0,0,0,0,3930,0,6110,110,6220,0,6220,2030,8250,75.39
,福德里,2108,0,0,0,0,3464,0,5572,74,5646,0,5646,2052,7698,73.34
,大庄里,3646,0,0,0,0,5744,0,9390,180,9570,0,9570,3472,13042,73.38
,大村里,3002,0,0,0,0,4506,0,7508,138,7646,0,7646,2520,10166,75.21
,興農里,1232,0,0,0,0,1938,0,3170,92,3262,0,3262,1034,4296,75.93
,永寧里,1300,0,0,0,0,2172,0,3472,88,3560,0,3560,878,4438,80.22
,永安里,1498,0,0,0,0,2420,0,3918,80,3998,0,3998,840,4838,82.64
,總計,24972,0,0,0,0,38420,0,63392,1318,64710,0,64710,21336,86046,75.2
后里區,,25748,0,0,0,0,36198,0,61946,976,62922,0,62922,20834,83756,75.13
,廣福里,1512,0,0,0,0,1060,0,2572,66,2638,0,2638,1052,3690,71.49
,仁里里,690,0,0,0,0,872,0,1562,24,1586,0,1586,408,1994,79.54
,義里里,2174,0,0,0,0,2062,0,4236,56,4292,0,4292,1550,5842,73.47
,后里里,2290,0,0,0,0,2968,0,5258,66,5324,0,5324,1468,6792,78.39
,厚里里,1294,0,0,0,0,1916,0,3210,46,3256,0,3256,820,4076,79.88
,墩東里,2788,0,0,0,0,3640,0,6428,92,6520,0,6520,2246,8766,74.38
,墩西里,974,0,0,0,0,1688,0,2662,50,2712,0,2712,952,3664,74.02
,墩南里,1892,0,0,0,0,2788,0,4680,76,4756,0,4756,1296,6052,78.59
,墩北里,1924,0,0,0,0,2756,0,4680,48,4728,0,4728,1760,6488,72.87
,中和里,1166,0,0,0,0,2166,0,3332,56,3388,0,3388,1256,4644,72.95
,舊社里,924,0,0,0,0,1836,0,2760,44,2804,0,2804,872,3676,76.28
,聯合里,772,0,0,0,0,1446,0,2218,40,2258,0,2258,816,3074,73.45
,太平里,1276,0,0,0,0,1954,0,3230,44,3274,0,3274,832,4106,79.74
,眉山里,1900,0,0,0,0,2496,0,4396,88,4484,0,4484,1462,5946,75.41
,泰安里,516,0,0,0,0,1236,0,1752,30,1782,0,1782,660,2442,72.97
,公館里,1008,0,0,0,0,1912,0,2920,32,2952,0,2952,1064,4016,73.51
,月眉里,742,0,0,0,0,1576,0,2318,40,2358,0,2358,1004,3362,70.14
,義德里,1906,0,0,0,0,1826,0,3732,78,3810,0,3810,1316,5126,74.33
,總計,25748,0,0,0,0,36198,0,61946,976,62922,0,62922,20834,83756,75.13
神岡區,,26510,0,0,0,0,48712,0,75222,1152,76374,0,76374,24994,101368,75.34
,神岡里,1748,0,0,0,0,2628,0,4376,60,4436,0,4436,1588,6024,73.64
,庄前里,1122,0,0,0,0,1812,0,2934,26,2960,0,2960,874,3834,77.2
,北庄里,1426,0,0,0,0,2308,0,3734,60,3794,0,3794,1120,4914,77.21
,庄後里,1080,0,0,0,0,2140,0,3220,68,3288,0,3288,722,4010,82.0
,社口里,3460,0,0,0,0,6180,0,9640,120,9760,0,9760,3556,13316,73.3
,社南里,2218,0,0,0,0,4658,0,6876,88,6964,0,6964,2782,9746,71.45
,三角里,1090,0,0,0,0,2426,0,3516,64,3580,0,3580,1242,4822,74.24
,岸裡里,1320,0,0,0,0,2904,0,4224,62,4286,0,4286,1182,5468,78.38
,大社里,2042,0,0,0,0,3440,0,5482,64,5546,0,5546,2134,7680,72.21
,豐洲里,3342,0,0,0,0,6456,0,9798,156,9954,0,9954,3528,13482,73.83
,神洲里,1090,0,0,0,0,2706,0,3796,92,3888,0,3888,1012,4900,79.35
,溪洲里,1336,0,0,0,0,2864,0,4200,66,4266,0,4266,952,5218,81.76
,圳前里,1450,0,0,0,0,1778,0,3228,42,3270,0,3270,1210,4480,72.99
,新庄里,2046,0,0,0,0,3846,0,5892,96,5988,0,5988,1728,7716,77.6
,圳堵里,1262,0,0,0,0,1612,0,2874,48,2922,0,2922,968,3890,75.12
,山皮里,478,0,0,0,0,954,0,1432,40,1472,0,1472,396,1868,78.8
,總計,26510,0,0,0,0,48712,0,75222,1152,76374,0,76374,24994,101368,75.34
潭子區,,47600,0,0,0,0,66810,0,114410,1362,115772,0,115772,45968,161740,71.58
,潭陽里,5820,0,0,0,0,8350,0,14170,164,14334,0,14334,6504,20838,68.79
,潭秀里,656,0,0,0,0,1310,0,1966,28,1994,0,1994,602,2596,76.81
,潭北里,1434,0,0,0,0,1644,0,3078,26,3104,0,3104,1314,4418,70.26
,福仁里,5628,0,0,0,0,7000,0,12628,142,12770,0,12770,5362,18132,70.43
,頭家里,2852,0,0,0,0,3444,0,6296,70,6366,0,6366,2750,9116,69.83
,甘蔗里,5238,0,0,0,0,6400,0,11638,130,11768,0,11768,4826,16594,70.92
,東寶里,6374,0,0,0,0,9782,0,16156,212,16368,0,16368,5626,21994,74.42
,大富里,1084,0,0,0,0,2256,0,3340,42,3382,0,3382,1268,4650,72.73
,大豐里,2834,0,0,0,0,4794,0,7628,62,7690,0,7690,2548,10238,75.11
,栗林里,2282,0,0,0,0,3958,0,6240,56,6296,0,6296,2364,8660,72.7
,嘉仁里,2002,0,0,0,0,3102,0,5104,62,5166,0,5166,1878,7044,73.34
,新田里,686,0,0,0,0,1364,0,2050,48,2098,0,2098,848,2946,71.22
,聚興里,2056,0,0,0,0,3470,0,5526,76,5602,0,5602,1528,7130,78.57
,頭家東里,2464,0,0,0,0,2694,0,5158,78,5236,0,5236,2510,7746,67.6
,家興里,3742,0,0,0,0,4150,0,7892,102,7994,0,7994,4092,12086,66.14
,家福里,2448,0,0,0,0,3092,0,5540,64,5604,0,5604,1948,7552,74.21
,總計,47600,0,0,0,0,66810,0,114410,1362,115772,0,115772,45968,161740,71.58
大雅區,,42222,0,0,0,0,56606,0,98828,1372,100200,0,100200,39024,139224,71.97
,大雅里,2430,0,0,0,0,3142,0,5572,70,5642,0,5642,2512,8154,69.19
,員林里,4566,0,0,0,0,6892,0,11458,136,11594,0,11594,4538,16132,71.87
,六寶里,3822,0,0,0,0,4168,0,7990,120,8110,0,8110,3280,11390,71.2
,秀山里,1758,0,0,0,0,3244,0,5002,84,5086,0,5086,888,5974,85.14
,忠義里,3560,0,0,0,0,1408,0,4968,90,5058,0,5058,1866,6924,73.05
,橫山里,2330,0,0,0,0,3702,0,6032,106,6138,0,6138,1374,7512,81.71
,三和里,2530,0,0,0,0,3990,0,6520,116,6636,0,6636,2568,9204,72.1
,西寶里,2306,0,0,0,0,3886,0,6192,98,6290,0,6290,2412,8702,72.28
,上楓里,2714,0,0,0,0,4682,0,7396,92,7488,0,7488,3152,10640,70.38
,二和里,3418,0,0,0,0,4452,0,7870,96,7966,0,7966,2592,10558,75.45
,四德里,2202,0,0,0,0,3210,0,5412,40,5452,0,5452,2474,7926,68.79
,上雅里,2892,0,0,0,0,4012,0,6904,72,6976,0,6976,3078,10054,69.39
,文雅里,3474,0,0,0,0,3888,0,7362,116,7478,0,7478,3352,10830,69.05
,大楓里,2274,0,0,0,0,3480,0,5754,92,5846,0,5846,2778,8624,67.79
,雅楓里,1946,0,0,0,0,2450,0,4396,44,4440,0,4440,2160,6600,67.27
,總計,42222,0,0,0,0,56606,0,98828,1372,100200,0,100200,39024,139224,71.97
新社區,,13654,0,0,0,0,16514,0,30168,552,30720,0,30720,9544,40264,76.3
,新社里,2238,0,0,0,0,2266,0,4504,86,4590,0,4590,1552,6142,74.73
,復盛里,1154,0,0,0,0,1318,0,2472,50,2522,0,2522,1118,3640,69.29
,中正里,822,0,0,0,0,1256,0,2078,30,2108,0,2108,456,2564,82.22
,月湖里,632,0,0,0,0,902,0,1534,46,1580,0,1580,334,1914,82.55
,崑山里,576,0,0,0,0,1232,0,1808,22,1830,0,1830,426,2256,81.12
,大南里,1248,0,0,0,0,1424,0,2672,48,2720,0,2720,988,3708,73.35
,永源里,1718,0,0,0,0,2520,0,4238,70,4308,0,4308,1290,5598,76.96
,中興里,684,0,0,0,0,210,0,894,34,928,0,928,304,1232,75.32
,協成里,1740,0,0,0,0,2510,0,4250,80,4330,0,4330,1128,5458,79.33
,東興里,858,0,0,0,0,898,0,1756,32,1788,0,1788,648,2436,73.4
,慶西里,476,0,0,0,0,774,0,1250,16,1266,0,1266,526,1792,70.65
,中和里,626,0,0,0,0,340,0,966,6,972,0,972,238,1210,80.33
,福興里,882,0,0,0,0,864,0,1746,32,1778,0,1778,536,2314,76.84
,總計,13654,0,0,0,0,16514,0,30168,552,30720,0,30720,9544,40264,76.3
石岡區,,8220,0,0,0,0,10502,0,18722,296,19018,0,19018,5816,24834,76.58
,石岡里,832,0,0,0,0,936,0,1768,28,1796,0,1796,546,2342,76.69
,萬安里,916,0,0,0,0,1224,0,2140,34,2174,0,2174,642,2816,77.2
,九房里,814,0,0,0,0,1078,0,1892,18,1910,0,1910,486,2396,79.72
,金星里,676,0,0,0,0,1184,0,1860,32,1892,0,1892,552,2444,77.41
,龍興里,408,0,0,0,0,664,0,1072,16,1088,0,1088,208,1296,83.95
,萬興里,918,0,0,0,0,1320,0,2238,34,2272,0,2272,516,2788,81.49
,梅子里,1082,0,0,0,0,1546,0,2628,42,2670,0,2670,840,3510,76.07
,土牛里,590,0,0,0,0,774,0,1364,24,1388,0,1388,586,1974,70.31
,德興里,1076,0,0,0,0,1040,0,2116,42,2158,0,2158,720,2878,74.98
,和盛里,908,0,0,0,0,736,0,1644,26,1670,0,1670,720,2390,69.87
,總計,8220,0,0,0,0,10502,0,18722,296,19018,0,19018,5816,24834,76.58
外埔區,,17376,0,0,0,0,20692,0,38068,640,38708,0,38708,11788,50496,76.66
,永豐里,716,0,0,0,0,780,0,1496,26,1522,0,1522,442,1964,77.49
,六分里,1506,0,0,0,0,1428,0,2934,48,2982,0,2982,976,3958,75.34
,三崁里,1364,0,0,0,0,1484,0,2848,52,2900,0,2900,784,3684,78.72
,大同里,2960,0,0,0,0,3238,0,6198,108,6306,0,6306,2018,8324,75.76
,水美里,2116,0,0,0,0,2554,0,4670,60,4730,0,4730,1588,6318,74.87
,大東里,3812,0,0,0,0,4568,0,8380,130,8510,0,8510,3116,11626,73.2
,馬鳴里,916,0,0,0,0,1378,0,2294,42,2336,0,2336,360,2696,86.65
,中山里,828,0,0,0,0,930,0,1758,26,1784,0,1784,434,2218,80.43
,鐵山里,1440,0,0,0,0,1580,0,3020,56,3076,0,3076,1114,4190,73.41
,土城里,982,0,0,0,0,1666,0,2648,58,2706,0,2706,426,3132,86.4
,子里,736,0,0,0,0,1086,0,1822,34,1856,0,1856,530,2386,77.79
,總計,17376,0,0,0,0,20692,0,38068,640,38708,0,38708,11788,50496,76.66
大安區,,10720,0,0,0,0,14326,0,25046,530,25576,0,25576,6168,31744,80.57
,南埔里,648,0,0,0,0,1072,0,1720,22,1742,0,1742,286,2028,85.9
,南庄里,640,0,0,0,0,1124,0,1764,40,1804,0,1804,262,2066,87.32
,中庄里,1746,0,0,0,0,2302,0,4048,94,4142,0,4142,966,5108,81.09
,龜里,1092,0,0,0,0,1202,0,2294,70,2364,0,2364,738,3102,76.21
,福興里,612,0,0,0,0,1066,0,1678,32,1710,0,1710,584,2294,74.54
,東安里,808,0,0,0,0,1060,0,1868,30,1898,0,1898,496,2394,79.28
,頂安里,526,0,0,0,0,782,0,1308,28,1336,0,1336,402,1738,76.87
,永安里,1074,0,0,0,0,1422,0,2496,40,2536,0,2536,790,3326,76.25
,福住里,792,0,0,0,0,928,0,1720,62,1782,0,1782,244,2026,87.96
,海墘里,1214,0,0,0,0,854,0,2068,32,2100,0,2100,656,2756,76.2
,西安里,1070,0,0,0,0,1606,0,2676,56,2732,0,2732,572,3304,82.69
,松雅里,498,0,0,0,0,908,0,1406,24,1430,0,1430,172,1602,89.26
,總計,10720,0,0,0,0,14326,0,25046,530,25576,0,25576,6168,31744,80.57
烏日區,,31966,0,0,0,0,48632,0,80598,1146,81744,0,81744,28670,110414,74.03
,烏日里,4172,0,0,0,0,6502,0,10674,134,10808,0,10808,4506,15314,70.58
,湖日里,1250,0,0,0,0,2242,0,3492,68,3560,0,3560,1180,4740,75.11
,三和里,2614,0,0,0,0,2768,0,5382,94,5476,0,5476,2362,7838,69.86
,榮泉里,2242,0,0,0,0,2488,0,4730,82,4812,0,4812,1672,6484,74.21
,學田里,1476,0,0,0,0,1862,0,3338,66,3404,0,3404,1084,4488,75.85
,九德里,6560,0,0,0,0,10172,0,16732,218,16950,0,16950,6640,23590,71.85
,仁德里,4244,0,0,0,0,5414,0,9658,108,9766,0,9766,3704,13470,72.5
,前竹里,978,0,0,0,0,2450,0,3428,28,3456,0,3456,926,4382,78.87
,五光里,850,0,0,0,0,1454,0,2304,38,2342,0,2342,772,3114,75.21
,光明里,1168,0,0,0,0,2004,0,3172,62,3234,0,3234,884,4118,78.53
,東園里,1066,0,0,0,0,1968,0,3034,50,3084,0,3084,674,3758,82.06
,溪埧里,2444,0,0,0,0,4080,0,6524,76,6600,0,6600,1722,8322,79.31
,螺潭里,1076,0,0,0,0,1782,0,2858,28,2886,0,2886,902,3788,76.19
,北里里,678,0,0,0,0,1568,0,2246,36,2282,0,2282,786,3068,74.38
,南里里,746,0,0,0,0,1222,0,1968,24,1992,0,1992,382,2374,83.91
,溪尾里,402,0,0,0,0,656,0,1058,34,1092,0,1092,474,1566,69.73
,總計,31966,0,0,0,0,48632,0,80598,1146,81744,0,81744,28670,110414,74.03
大肚區,,29210,0,0,0,0,37988,0,67198,1336,68534,0,68534,19360,87894,77.97
,王田里,2438,0,0,0,0,3672,0,6110,134,6244,0,6244,1754,7998,78.07
,中和里,488,0,0,0,0,894,0,1382,36,1418,0,1418,244,1662,85.32
,福山里,2180,0,0,0,0,3198,0,5378,116,5494,0,5494,1474,6968,78.85
,營埔里,892,0,0,0,0,1198,0,2090,58,2148,0,2148,638,2786,77.1
,社腳里,1730,0,0,0,0,1980,0,3710,72,3782,0,3782,870,4652,81.3
,新興里,1946,0,0,0,0,2006,0,3952,70,4022,0,4022,928,4950,81.25
,大東里,1914,0,0,0,0,2258,0,4172,92,4264,0,4264,1446,5710,74.68
,大肚里,1352,0,0,0,0,1482,0,2834,42,2876,0,2876,804,3680,78.15
,永和里,672,0,0,0,0,666,0,1338,24,1362,0,1362,300,1662,81.95
,磺溪里,1024,0,0,0,0,1240,0,2264,72,2336,0,2336,714,3050,76.59
,永順里,986,0,0,0,0,1346,0,2332,52,2384,0,2384,788,3172,75.16
,成功里,762,0,0,0,0,872,0,1634,26,1660,0,1660,174,1834,90.51
,山陽里,820,0,0,0,0,1254,0,2074,46,2120,0,2120,434,2554,83.01
,頂街里,4434,0,0,0,0,5220,0,9654,168,9822,0,9822,3184,13006,75.52
,瑞井里,2668,0,0,0,0,4012,0,6680,128,6808,0,6808,2218,9026,75.43
,蔗里,2526,0,0,0,0,4262,0,6788,128,6916,0,6916,1662,8578,80.62
,自強里,2378,0,0,0,0,2428,0,4806,72,4878,0,4878,1728,6606,73.84
,總計,29210,0,0,0,0,37988,0,67198,1336,68534,0,68534,19360,87894,77.97
龍井區,,35284,0,0,0,0,50052,0,85336,1552,86888,0,86888,29416,116304,74.71
,竹坑里,1700,0,0,0,0,2384,0,4084,72,4156,0,4156,1392,5548,74.91
,龍東里,1722,0,0,0,0,2202,0,3924,88,4012,0,4012,1276,5288,75.87
,龍西里,1252,0,0,0,0,1400,0,2652,52,2704,0,2704,816,3520,76.82
,田中里,1954,0,0,0,0,3098,0,5052,100,5152,0,5152,1166,6318,81.54
,福田里,738,0,0,0,0,824,0,1562,56,1618,0,1618,342,1960,82.55
,麗水里,1528,0,0,0,0,1826,0,3354,72,3426,0,3426,738,4164,82.28
,龍津里,2674,0,0,0,0,4500,0,7174,140,7314,0,7314,2010,9324,78.44
,三德里,1530,0,0,0,0,2572,0,4102,82,4184,0,4184,1476,5660,73.92
,忠和里,2474,0,0,0,0,4890,0,7364,138,7502,0,7502,1490,8992,83.43
,山腳里,2874,0,0,0,0,4618,0,7492,86,7578,0,7578,2630,10208,74.24
,龍泉里,3696,0,0,0,0,5140,0,8836,180,9016,0,9016,3818,12834,70.25
,龍崗里,1400,0,0,0,0,2056,0,3456,80,3536,0,3536,1314,4850,72.91
,新庄里,3396,0,0,0,0,4844,0,8240,158,8398,0,8398,3140,11538,72.79
,南寮里,870,0,0,0,0,1434,0,2304,48,2352,0,2352,656,3008,78.19
,新東里,2454,0,0,0,0,3330,0,5784,82,5866,0,5866,2872,8738,67.13
,東海里,5022,0,0,0,0,4934,0,9956,118,10074,0,10074,4280,14354,70.18
,總計,35284,0,0,0,0,50052,0,85336,1552,86888,0,86888,29416,116304,74.71
霧峰區,,31850,0,0,0,0,44048,0,75898,1086,76984,0,76984,26024,103008,74.74
,桐林里,740,0,0,0,0,1056,0,1796,26,1822,0,1822,480,2302,79.15
,吉峰里,5196,0,0,0,0,6574,0,11770,148,11918,0,11918,5078,16996,70.12
,甲寅里,2682,0,0,0,0,3348,0,6030,90,6120,0,6120,2686,8806,69.5
,本鄉里,1382,0,0,0,0,1850,0,3232,40,3272,0,3272,1016,4288,76.31
,中正里,1474,0,0,0,0,1438,0,2912,44,2956,0,2956,826,3782,78.16
,錦榮里,752,0,0,0,0,874,0,1626,20,1646,0,1646,564,2210,74.48
,萊園里,630,0,0,0,0,884,0,1514,22,1536,0,1536,556,2092,73.42
,本堂里,3598,0,0,0,0,3994,0,7592,98,7690,0,7690,3138,10828,71.02
,坑口里,1920,0,0,0,0,2124,0,4044,54,4098,0,4098,1388,5486,74.7
,北柳里,2156,0,0,0,0,3236,0,5392,52,5444,0,5444,1774,7218,75.42
,南柳里,1140,0,0,0,0,1674,0,2814,34,2848,0,2848,628,3476,81.93
,四德里,1128,0,0,0,0,1956,0,3084,36,3120,0,3120,1184,4304,72.49
,五福里,1600,0,0,0,0,2494,0,4094,68,4162,0,4162,838,5000,83.24
,萬豐里,1414,0,0,0,0,2354,0,3768,48,3816,0,3816,1222,5038,75.74
,舊正里,1174,0,0,0,0,1816,0,2990,72,3062,0,3062,936,3998,76.59
,峰谷里,672,0,0,0,0,1058,0,1730,36,1766,0,1766,424,2190,80.64
,六股里,1176,0,0,0,0,2294,0,3470,36,3506,0,3506,976,4482,78.22
,丁台里,1010,0,0,0,0,2352,0,3362,68,3430,0,3430,814,4244,80.82
,北勢里,1342,0,0,0,0,1566,0,2908,52,2960,0,2960,854,3814,77.61
,南勢里,664,0,0,0,0,1106,0,1770,42,1812,0,1812,642,2454,73.84
,總計,31850,0,0,0,0,44048,0,75898,1086,76984,0,76984,26024,103008,74.74
太平區,,81558,0,0,0,0,112826,0,194384,2564,196948,0,196948,85612,282560,69.7
,太平里,2714,0,0,0,0,4886,0,7600,110,7710,0,7710,2834,10544,73.12
,長億里,3292,0,0,0,0,4564,0,7856,84,7940,0,7940,2734,10674,74.39
,中平里,2022,0,0,0,0,3364,0,5386,74,5460,0,5460,2216,7676,71.13
,中興里,1632,0,0,0,0,2976,0,4608,56,4664,0,4664,1900,6564,71.05
,建國里,1632,0,0,0,0,2114,0,3746,50,3796,0,3796,1688,5484,69.22
,東平里,2172,0,0,0,0,2980,0,5152,68,5220,0,5220,2088,7308,71.43
,宜欣里,2962,0,0,0,0,4792,0,7754,104,7858,0,7858,3680,11538,68.11
,中山里,2094,0,0,0,0,1784,0,3878,66,3944,0,3944,2954,6898,57.18
,坪林里,2344,0,0,0,0,2120,0,4464,66,4530,0,4530,1594,6124,73.97
,光華里,3020,0,0,0,0,3354,0,6374,76,6450,0,6450,2818,9268,69.59
,新坪里,3578,0,0,0,0,4348,0,7926,102,8028,0,8028,4330,12358,64.96
,新光里,3284,0,0,0,0,5396,0,8680,118,8798,0,8798,3744,12542,70.15
,新福里,3068,0,0,0,0,3956,0,7024,102,7126,0,7126,2946,10072,70.75
,頭汴里,996,0,0,0,0,1532,0,2528,36,2564,0,2564,1062,3626,70.71
,東汴里,552,0,0,0,0,1096,0,1648,42,1690,0,1690,638,2328,72.59
,興隆里,2048,0,0,0,0,2612,0,4660,74,4734,0,4734,1388,6122,77.33
,光隆里,1448,0,0,0,0,2662,0,4110,56,4166,0,4166,1534,5700,73.09
,德隆里,2198,0,0,0,0,3818,0,6016,84,6100,0,6100,2804,8904,68.51
,黃竹里,466,0,0,0,0,728,0,1194,18,1212,0,1212,170,1382,87.7
,永成里,2984,0,0,0,0,4830,0,7814,86,7900,0,7900,3896,11796,66.97
,永平里,2018,0,0,0,0,3058,0,5076,64,5140,0,5140,2336,7476,68.75
,成功里,1726,0,0,0,0,2808,0,4534,52,4586,0,4586,2310,6896,66.5
