行政區別,村里別,伊斯坦大‧貝雅夫‧正福Istanda‧Paingav,俄鄧‧殷艾Eteng‧Ingay,吳春芳,唐惠美,李美素,林志強,洪金福,温建華,王義雄,范織欽Pasulang‧Tomatalate,蘇志強,陳天斯,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
,新庄里,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,0,4.0,12.0,16.0,25.0
,新庄里,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,4.0,8.0,50.0
,振興里,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,2.0,16.0,0,16.0,8.0,24.0,66.67
,振興里,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,8.0,0,8.0,6.0,14.0,57.14
,東橋里,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,0.0,10.0,0,10.0,2.0,12.0,83.33
,東橋里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,4.0,8.0,50.0
,東興里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,12.0,0.0,12.0,0,12.0,10.0,22.0,54.55
,東興里,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,0.0,0.0,12.0,0.0,12.0,0,12.0,2.0,14.0,85.71
,干城里,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,2.0,12.0,0,12.0,4.0,16.0,75.0
,干城里,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,4.0,8.0,50.0
,泉源里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,4.0,0.0
,泉源里,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,4.0,8.0,50.0
,旱溪里,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,0.0,2.0,100.0
,旱溪里,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0,10.0,2.0,12.0,83.33
,樂成里,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,16.0,0.0,16.0,0,16.0,22.0,38.0,42.11
,樂成里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,4.0,0.0
,東門里,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,34.0,0.0,34.0,0,34.0,14.0,48.0,70.83
,東門里,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,14.0,0,14.0,4.0,18.0,77.78
,十甲里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,22.0,2.0,24.0,0,24.0,10.0,34.0,70.59
,十甲里,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,10.0,0.0,10.0,0,10.0,8.0,18.0,55.56
,東南里,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,28.0,0.0,28.0,0,28.0,34.0,62.0,45.16
,東南里,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0,10.0,0.0,10.0,100.0
,東勢里,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,20.0,0.0,20.0,0,20.0,22.0,42.0,47.62
,東勢里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,0.0,6.0,100.0
,合作里,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,38.0,2.0,40.0,0,40.0,18.0,58.0,68.97
,合作里,0.0,2.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,20.0,2.0,22.0,0,22.0,14.0,36.0,61.11
,富台里,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,18.0,4.0,22.0,0,22.0,8.0,30.0,73.33
,富台里,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,0,6.0,6.0,12.0,50.0
,富仁里,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,42.0,0.0,42.0,0,42.0,20.0,62.0,67.74
,富仁里,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0,10.0,20.0,30.0,33.33
,東信里,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,10.0,0,10.0,14.0,24.0,41.67
,東信里,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,14.0,2.0,16.0,0,16.0,6.0,22.0,72.73
,東英里,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,18.0,0.0,18.0,0,18.0,12.0,30.0,60.0
,東英里,0.0,2.0,0.0,0.0,0.0,0.0,8.0,8.0,4.0,0.0,0.0,0.0,22.0,0.0,22.0,0,22.0,18.0,40.0,55.0
,城隍里,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,10.0,0,10.0,2.0,12.0,83.33
,城隍里,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,6.0,10.0,40.0
,國光里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0,2.0,0.0,2.0,100.0
,國光里,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,6.0,0.0,6.0,0,6.0,6.0,12.0,50.0
,南門里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,14.0,0.0,14.0,0,14.0,6.0,20.0,70.0
,南門里,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0,8.0,2.0,10.0,80.0
,德義里,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,10.0,0,10.0,4.0,14.0,71.43
,德義里,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,10.0,0,10.0,10.0,20.0,50.0
,積善里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,6.0,0,6.0,2.0,8.0,75.0
,積善里,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,2.0,8.0,75.0
,江川里,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,20.0,0.0,20.0,0,20.0,2.0,22.0,90.91
,江川里,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,2.0,4.0,50.0
,新榮里,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,36.0,0.0,36.0,0,36.0,24.0,60.0,60.0
,新榮里,0.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,10.0,0.0,10.0,0,10.0,22.0,32.0,31.25
,福興里,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,8.0,0,8.0,2.0,10.0,80.0
,福興里,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,4.0,8.0,50.0
,福平里,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,0.0,14.0,0,14.0,10.0,24.0,58.33
,福平里,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,14.0,0.0,14.0,0,14.0,14.0,28.0,50.0
,和平里,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,18.0,2.0,20.0,0,20.0,18.0,38.0,52.63
,和平里,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,10.0,0.0,10.0,0,10.0,14.0,24.0,41.67
,永興里,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,16.0,2.0,18.0,0,18.0,16.0,34.0,52.94
,永興里,0.0,6.0,0.0,0.0,0.0,0.0,8.0,8.0,6.0,0.0,0.0,4.0,32.0,0.0,32.0,0,32.0,20.0,52.0,61.54
,樹義里,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,30.0,0.0,30.0,0,30.0,16.0,46.0,65.22
,樹義里,0.0,2.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,4.0,18.0,0.0,18.0,0,18.0,12.0,30.0,60.0
,樹德里,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,30.0,0.0,30.0,0,30.0,28.0,58.0,51.72
,樹德里,0.0,2.0,0.0,0.0,0.0,0.0,10.0,6.0,10.0,0.0,0.0,2.0,30.0,0.0,30.0,0,30.0,20.0,50.0,60.0
,西川里,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,16.0,0.0,16.0,0,16.0,4.0,20.0,80.0
,西川里,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,0.0,6.0,100.0
,長春里,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,4.0,10.0,60.0
,長春里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,0.0,4.0,100.0
,長榮里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,6.0,0,6.0,8.0,14.0,42.86
,長榮里,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0,8.0,2.0,10.0,80.0
,福順里,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,18.0,2.0,20.0,0,20.0,28.0,48.0,41.67
,福順里,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,6.0,0.0,6.0,0,6.0,14.0,20.0,30.0
,平和里,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,24.0,0.0,24.0,0,24.0,18.0,42.0,57.14
,平和里,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,10.0,0.0,10.0,0,10.0,6.0,16.0,62.5
,南和里,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,18.0,2.0,20.0,0,20.0,32.0,52.0,38.46
,南和里,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,12.0,2.0,14.0,0,14.0,20.0,34.0,41.18
,永和里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,16.0,2.0,18.0,0,18.0,6.0,24.0,75.0
,永和里,0.0,2.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0,16.0,12.0,28.0,57.14
,工學里,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,18.0,2.0,20.0,0,20.0,10.0,30.0,66.67
,工學里,0.0,4.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0,12.0,10.0,22.0,54.55
,崇倫里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,12.0,0.0,12.0,0,12.0,14.0,26.0,46.15
,崇倫里,0.0,4.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,6.0,28.0,2.0,30.0,0,30.0,12.0,42.0,71.43
,民生里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,2.0,0.0
,民生里,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,4.0,8.0,50.0
,利民里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0,4.0,2.0,6.0,66.67
,利民里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,0.0,2.0,100.0
,三民里,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,4.0,6.0,33.33
,三民里,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,2.0,6.0,66.67
,東昇里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0,4.0,6.0,10.0,40.0
,東昇里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6.0,0.0
,廣民里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,12.0,0.0,12.0,0,12.0,4.0,16.0,75.0
,廣民里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,平和里,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,2.0,4.0,50.0
,平和里,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,12.0,18.0,33.33
,公民里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,8.0,0,8.0,4.0,12.0,66.67
,公民里,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,4.0,10.0,60.0
,藍興里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0,2.0,4.0,6.0,33.33
,藍興里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,6.0,10.0,40.0
,公舘里,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,16.0,0.0,16.0,0,16.0,20.0,36.0,44.44
,公舘里,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,8.0,0,8.0,16.0,24.0,33.33
,和龍里,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12.0,0.0,12.0,0,12.0,2.0,14.0,85.71
,和龍里,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,4.0,10.0,60.0
,民龍里,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,0,4.0,4.0,8.0,50.0
,民龍里,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,4.0,6.0,33.33
,後龍里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,6.0,10.0,40.0
,後龍里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,安龍里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0,4.0,2.0,6.0,66.67
,安龍里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,吉龍里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,2.0,10.0,0,10.0,10.0,20.0,50.0
,吉龍里,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,8.0,12.0,33.33
,昇平里,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,2.0,16.0,0,16.0,6.0,22.0,72.73
,昇平里,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,8.0,14.0,42.86
,忠明里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0,10.0,0,10.0,12.0,22.0,45.45
,忠明里,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,8.0,0,8.0,12.0,20.0,40.0
,公正里,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,0.0,10.0,0,10.0,4.0,14.0,71.43
,公正里,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0,4.0,8.0,12.0,33.33
,土庫里,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,2.0,12.0,0,12.0,4.0,16.0,75.0
,土庫里,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,8.0,2.0,10.0,0,10.0,12.0,22.0,45.45
,忠誠里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,6.0,0,6.0,4.0,10.0,60.0
,忠誠里,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0,8.0,0.0,8.0,100.0
,公益里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0,10.0,0,10.0,2.0,12.0,83.33
,公益里,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,2.0,8.0,75.0
,中興里,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,10.0,0,10.0,12.0,22.0,45.45
,中興里,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,10.0,0.0,10.0,0,10.0,2.0,12.0,83.33
,公平里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,14.0,0.0,14.0,0,14.0,8.0,22.0,63.64
,公平里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0,10.0,10.0,20.0,50.0
,公德里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,6.0,10.0,40.0
,公德里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,4.0,6.0,33.33
,双龍里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,6.0,0,6.0,4.0,10.0,60.0
,双龍里,0.0,2.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,12.0,0.0,12.0,0,12.0,12.0,24.0,50.0
,大忠里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,6.0,0,6.0,4.0,10.0,60.0
,大忠里,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,8.0,0,8.0,4.0,12.0,66.67
,光大里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,2.0,0.0
,光大里,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,2.0,6.0,66.67
,文莊里,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,2.0,8.0,0,8.0,6.0,14.0,57.14
,文莊里,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,0,6.0,14.0,20.0,30.0
,五常里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0,2.0,0.0,2.0,100.0
,五常里,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,8.0,10.0,20.0
,新興里,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,2.0,4.0,50.0
,新興里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,2.0,0.0
,新北里,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,2.0,4.0,50.0
,新北里,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,4.0,6.0,33.33
,樂英里,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,18.0,0.0,18.0,0,18.0,10.0,28.0,64.29
,樂英里,0.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,4.0,16.0,2.0,18.0,0,18.0,14.0,32.0,56.25
,錦村里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,12.0,2.0,14.0,0,14.0,16.0,30.0,46.67
,錦村里,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,8.0,0,8.0,2.0,10.0,80.0
,建成里,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,24.0,0.0,24.0,0,24.0,32.0,56.0,42.86
,建成里,0.0,4.0,0.0,0.0,2.0,0.0,6.0,2.0,4.0,0.0,0.0,6.0,24.0,0.0,24.0,0,24.0,22.0,46.0,52.17
