行政區別,村里別,璩美鳳,蘇煥智,蘇盈貴,陳其邁,陳永和,韓國瑜,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
清水區,,51046,0,0,45824,0,1050,97920,2390,100310,0,100310,38024,138334,72.51
,鰲峰里,826,0,0,768,0,22,1616,40,1656,0,1656,444,2100,78.86
,靈泉里,734,0,0,662,0,10,1406,22,1428,0,1428,426,1854,77.02
,清水里,1466,0,0,1270,0,16,2752,52,2804,0,2804,1150,3954,70.92
,文昌里,486,0,0,432,0,12,930,36,966,0,966,356,1322,73.07
,南寧里,1286,0,0,1196,0,18,2500,78,2578,0,2578,912,3490,73.87
,西寧里,1052,0,0,1194,0,18,2264,38,2302,0,2302,752,3054,75.38
,北寧里,496,0,0,500,0,6,1002,22,1024,0,1024,312,1336,76.65
,中興里,290,0,0,294,0,4,588,20,608,0,608,176,784,77.55
,西社里,1412,0,0,1452,0,20,2884,80,2964,0,2964,1298,4262,69.54
,南社里,6348,0,0,5878,0,148,12374,212,12586,0,12586,5154,17740,70.95
,裕嘉里,1052,0,0,1122,0,22,2196,64,2260,0,2260,654,2914,77.56
,臨江里,1274,0,0,926,0,32,2232,64,2296,0,2296,678,2974,77.2
,秀水里,3042,0,0,2754,0,64,5860,140,6000,0,6000,2338,8338,71.96
,武鹿里,2112,0,0,2232,0,36,4380,66,4446,0,4446,1950,6396,69.51
,海濱里,1640,0,0,1418,0,26,3084,78,3162,0,3162,730,3892,81.24
,槺榔里,3058,0,0,3148,0,62,6268,172,6440,0,6440,3404,9844,65.42
,中社里,2600,0,0,1058,0,40,3698,88,3786,0,3786,1584,5370,70.5
,高西里,1216,0,0,512,0,34,1762,64,1826,0,1826,684,2510,72.75
,高南里,1064,0,0,772,0,24,1860,68,1928,0,1928,738,2666,72.32
,高東里,872,0,0,806,0,20,1698,42,1740,0,1740,692,2432,71.55
,高北里,1074,0,0,604,0,12,1690,76,1766,0,1766,532,2298,76.85
,高美里,1162,0,0,906,0,16,2084,42,2126,0,2126,434,2560,83.05
,國姓里,1268,0,0,1612,0,44,2924,66,2990,0,2990,1142,4132,72.36
,菁埔里,1732,0,0,1488,0,48,3268,104,3372,0,3372,972,4344,77.62
,頂湳里,1082,0,0,1090,0,30,2202,50,2252,0,2252,1142,3394,66.35
,田寮里,1560,0,0,1818,0,46,3424,114,3538,0,3538,1274,4812,73.52
,橋頭里,4600,0,0,5002,0,116,9718,206,9924,0,9924,4130,14054,70.61
,下湳里,1936,0,0,1820,0,34,3790,90,3880,0,3880,1604,5484,70.75
,東山里,1056,0,0,680,0,16,1752,36,1788,0,1788,524,2312,77.34
,楊厝里,982,0,0,646,0,22,1650,40,1690,0,1690,568,2258,74.84
,海風里,1042,0,0,908,0,10,1960,60,2020,0,2020,626,2646,76.34
,吳厝里,1226,0,0,856,0,22,2104,60,2164,0,2164,644,2808,77.07
,總計,51046,0,0,45824,0,1050,97920,2390,100310,0,100310,38024,138334,72.51
沙鹿區,,53568,0,0,41670,0,1060,96298,2104,98402,0,98402,44642,143044,68.79
,居仁里,874,0,0,780,0,22,1676,24,1700,0,1700,970,2670,63.67
,洛泉里,1536,0,0,1220,0,24,2780,56,2836,0,2836,1104,3940,71.98
,沙鹿里,634,0,0,710,0,4,1348,24,1372,0,1372,492,1864,73.61
,美仁里,424,0,0,264,0,4,692,22,714,0,714,240,954,74.84
,興仁里,1654,0,0,1580,0,34,3268,40,3308,0,3308,1444,4752,69.61
,斗抵里,3266,0,0,2708,0,78,6052,152,6204,0,6204,2174,8378,74.05
,鹿峰里,3364,0,0,3470,0,72,6906,146,7052,0,7052,2688,9740,72.4
,鹿寮里,4128,0,0,4698,0,108,8934,198,9132,0,9132,3792,12924,70.66
,竹林里,5146,0,0,3834,0,96,9076,204,9280,0,9280,4794,14074,65.94
,犁分里,768,0,0,784,0,14,1566,48,1614,0,1614,554,2168,74.45
,北勢里,3532,0,0,2494,0,44,6070,116,6186,0,6186,2998,9184,67.36
,福興里,2744,0,0,1738,0,52,4534,92,4626,0,4626,2332,6958,66.48
,晉江里,1216,0,0,980,0,28,2224,54,2278,0,2278,978,3256,69.96
,六路里,3528,0,0,2724,0,126,6378,124,6502,0,6502,2980,9482,68.57
,南勢里,2466,0,0,1970,0,60,4496,106,4602,0,4602,1726,6328,72.72
,埔子里,3890,0,0,2330,0,66,6286,144,6430,0,6430,3740,10170,63.23
,公明里,3668,0,0,1928,0,52,5648,114,5762,0,5762,2514,8276,69.62
,清泉里,1982,0,0,1014,0,16,3012,74,3086,0,3086,1316,4402,70.1
,西勢里,1776,0,0,1344,0,26,3146,82,3228,0,3228,908,4136,78.05
,興安里,2224,0,0,2028,0,54,4306,108,4414,0,4414,2076,6490,68.01
,三鹿里,4748,0,0,3072,0,80,7900,176,8076,0,8076,4822,12898,62.61
,總計,53568,0,0,41670,0,1060,96298,2104,98402,0,98402,44642,143044,68.79
梧棲區,,31458,0,0,29326,0,730,61514,1504,63018,0,63018,27770,90788,69.41
,頂寮里,2106,0,0,1742,0,32,3880,88,3968,0,3968,2052,6020,65.91
,下寮里,1372,0,0,1258,0,30,2660,74,2734,0,2734,1044,3778,72.37
,中正里,2750,0,0,2274,0,50,5074,160,5234,0,5234,2392,7626,68.63
,中和里,326,0,0,450,0,0,776,18,794,0,794,212,1006,78.93
,文化里,880,0,0,798,0,28,1706,38,1744,0,1744,528,2272,76.76
,安仁里,612,0,0,580,0,14,1206,34,1240,0,1240,410,1650,75.15
,草湳里,3940,0,0,3708,0,108,7756,230,7986,0,7986,3874,11860,67.34
,南簡里,2966,0,0,3232,0,72,6270,108,6378,0,6378,3230,9608,66.38
,福德里,2580,0,0,2710,0,76,5366,122,5488,0,5488,2906,8394,65.38
,大庄里,5260,0,0,4534,0,132,9926,224,10150,0,10150,3966,14116,71.9
,大村里,3788,0,0,3420,0,104,7312,166,7478,0,7478,3308,10786,69.33
,興農里,1550,0,0,1488,0,30,3068,74,3142,0,3142,1308,4450,70.61
,永寧里,1534,0,0,1478,0,30,3042,92,3134,0,3134,1208,4342,72.18
,永安里,1794,0,0,1654,0,24,3472,76,3548,0,3548,1332,4880,72.7
,總計,31458,0,0,29326,0,730,61514,1504,63018,0,63018,27770,90788,69.41
后里區,,35354,0,0,25630,0,840,61824,1386,63210,0,63210,23604,86814,72.81
,廣福里,1950,0,0,778,0,44,2772,86,2858,0,2858,1002,3860,74.04
,仁里里,902,0,0,640,0,12,1554,36,1590,0,1590,488,2078,76.52
,義里里,2658,0,0,1318,0,66,4042,80,4122,0,4122,1962,6084,67.75
,后里里,3042,0,0,2106,0,84,5232,102,5334,0,5334,1804,7138,74.73
,厚里里,1740,0,0,1168,0,46,2954,62,3016,0,3016,1060,4076,73.99
,墩東里,3782,0,0,2672,0,56,6510,120,6630,0,6630,2432,9062,73.16
,墩西里,1408,0,0,1206,0,18,2632,60,2692,0,2692,1162,3854,69.85
,墩南里,2578,0,0,2166,0,66,4810,120,4930,0,4930,1538,6468,76.22
,墩北里,2628,0,0,2118,0,64,4810,88,4898,0,4898,1794,6692,73.19
,中和里,1780,0,0,1570,0,58,3408,72,3480,0,3480,1226,4706,73.95
,舊社里,1520,0,0,1222,0,40,2782,112,2894,0,2894,1190,4084,70.86
,聯合里,1068,0,0,976,0,24,2068,42,2110,0,2110,950,3060,68.95
,太平里,1774,0,0,1274,0,42,3090,78,3168,0,3168,982,4150,76.34
,眉山里,2502,0,0,1786,0,70,4358,86,4444,0,4444,1614,6058,73.36
,泰安里,992,0,0,890,0,28,1910,48,1958,0,1958,598,2556,76.6
,公館里,1522,0,0,1254,0,54,2830,76,2906,0,2906,1178,4084,71.16
,月眉里,1274,0,0,1268,0,24,2566,56,2622,0,2622,1028,3650,71.84
,義德里,2234,0,0,1218,0,44,3496,62,3558,0,3558,1596,5154,69.03
,總計,35354,0,0,25630,0,840,61824,1386,63210,0,63210,23604,86814,72.81
神岡區,,35856,0,0,36190,0,848,72894,1536,74430,0,74430,30992,105422,70.6
,神岡里,2308,0,0,2016,0,48,4372,90,4462,0,4462,1800,6262,71.26
,庄前里,1464,0,0,1398,0,36,2898,60,2958,0,2958,1198,4156,71.17
,北庄里,1788,0,0,1778,0,32,3598,64,3662,0,3662,1384,5046,72.57
,庄後里,1376,0,0,1690,0,38,3104,78,3182,0,3182,1032,4214,75.51
,社口里,4584,0,0,4628,0,104,9316,166,9482,0,9482,4544,14026,67.6
,社南里,3190,0,0,3762,0,100,7052,148,7200,0,7200,2976,10176,70.75
,三角里,1474,0,0,1836,0,38,3348,68,3416,0,3416,1468,4884,69.94
,岸裡里,1726,0,0,2036,0,20,3782,70,3852,0,3852,1682,5534,69.61
,大社里,2858,0,0,2414,0,48,5320,88,5408,0,5408,2928,8336,64.88
,豐洲里,4576,0,0,4460,0,110,9146,204,9350,0,9350,4570,13920,67.17
,神洲里,1588,0,0,1954,0,54,3596,88,3684,0,3684,1288,4972,74.09
,溪洲里,1986,0,0,2020,0,46,4052,114,4166,0,4166,1250,5416,76.92
,圳前里,1746,0,0,1318,0,28,3092,72,3164,0,3164,1400,4564,69.33
,新庄里,2858,0,0,2772,0,92,5722,118,5840,0,5840,2064,7904,73.89
,圳堵里,1688,0,0,1294,0,24,3006,58,3064,0,3064,972,4036,75.92
,山皮里,646,0,0,814,0,30,1490,50,1540,0,1540,436,1976,77.94
,總計,35856,0,0,36190,0,848,72894,1536,74430,0,74430,30992,105422,70.6
潭子區,,63876,0,0,49672,0,1162,114710,2032,116742,0,116742,55738,172480,67.68
,潭陽里,7370,0,0,6030,0,160,13560,206,13766,0,13766,7310,21076,65.32
,潭秀里,850,0,0,916,0,22,1788,40,1828,0,1828,720,2548,71.74
,潭北里,1848,0,0,1244,0,32,3124,74,3198,0,3198,1238,4436,72.09
,福仁里,7502,0,0,5152,0,118,12772,208,12980,0,12980,6594,19574,66.31
,頭家里,3982,0,0,2674,0,52,6708,124,6832,0,6832,3148,9980,68.46
,甘蔗里,6870,0,0,4690,0,108,11668,224,11892,0,11892,5980,17872,66.54
,東寶里,8736,0,0,7160,0,186,16082,318,16400,0,16400,6814,23214,70.65
,大富里,1912,0,0,1832,0,40,3784,120,3904,0,3904,1386,5290,73.8
,大豐里,3938,0,0,3610,0,80,7628,144,7772,0,7772,3334,11106,69.98
,栗林里,2938,0,0,3002,0,66,6006,92,6098,0,6098,2832,8930,68.29
,嘉仁里,2666,0,0,2336,0,58,5060,44,5104,0,5104,2294,7398,68.99
,新田里,1104,0,0,1068,0,26,2198,40,2238,0,2238,746,2984,75.0
,聚興里,2820,0,0,2228,0,40,5088,80,5168,0,5168,2912,8080,63.96
,頭家東里,3188,0,0,2162,0,44,5394,104,5498,0,5498,2920,8418,65.31
,家興里,4842,0,0,3104,0,78,8024,114,8138,0,8138,4816,12954,62.82
,家福里,3310,0,0,2464,0,52,5826,100,5926,0,5926,2694,8620,68.75
,總計,63876,0,0,49672,0,1162,114710,2032,116742,0,116742,55738,172480,67.68
大雅區,,55594,0,0,40684,0,1184,97462,1916,99378,0,99378,49092,148470,66.93
,大雅里,3262,0,0,2418,0,66,5746,92,5838,0,5838,2596,8434,69.22
,員林里,6534,0,0,5378,0,144,12056,236,12292,0,12292,5142,17434,70.51
,六寶里,4996,0,0,3074,0,96,8166,194,8360,0,8360,3496,11856,70.51
,秀山里,2424,0,0,2078,0,88,4590,88,4678,0,4678,1492,6170,75.82
,忠義里,3364,0,0,818,0,36,4218,110,4328,0,4328,2640,6968,62.11
,橫山里,3150,0,0,2482,0,88,5720,102,5822,0,5822,2342,8164,71.31
,三和里,3616,0,0,2894,0,68,6578,140,6718,0,6718,3224,9942,67.57
,西寶里,3110,0,0,2744,0,82,5936,98,6034,0,6034,3024,9058,66.62
,上楓里,3722,0,0,3436,0,80,7238,136,7374,0,7374,4208,11582,63.67
,二和里,4166,0,0,2856,0,104,7126,120,7246,0,7246,4068,11314,64.04
,四德里,3226,0,0,2410,0,42,5678,100,5778,0,5778,2820,8598,67.2
,上雅里,3954,0,0,3010,0,100,7064,126,7190,0,7190,4200,11390,63.13
,文雅里,4284,0,0,2888,0,72,7244,124,7368,0,7368,4078,11446,64.37
,大楓里,3302,0,0,2534,0,64,5900,124,6024,0,6024,3152,9176,65.65
,雅楓里,2484,0,0,1664,0,54,4202,126,4328,0,4328,2610,6938,62.38
,總計,55594,0,0,40684,0,1184,97462,1916,99378,0,99378,49092,148470,66.93
新社區,,17534,0,0,12018,0,418,29970,786,30756,0,30756,9646,40402,76.12
,新社里,2834,0,0,1820,0,54,4708,104,4812,0,4812,1502,6314,76.21
,復盛里,1502,0,0,960,0,48,2510,70,2580,0,2580,1064,3644,70.8
,中正里,1172,0,0,802,0,38,2012,42,2054,0,2054,588,2642,77.74
,月湖里,814,0,0,732,0,24,1570,66,1636,0,1636,312,1948,83.98
,崑山里,750,0,0,932,0,28,1710,48,1758,0,1758,510,2268,77.51
,大南里,1568,0,0,1062,0,32,2662,86,2748,0,2748,900,3648,75.33
,永源里,2246,0,0,1868,0,52,4166,130,4296,0,4296,1352,5648,76.06
,中興里,768,0,0,176,0,10,954,12,966,0,966,166,1132,85.34
,協成里,2412,0,0,1712,0,58,4182,110,4292,0,4292,1306,5598,76.67
,東興里,1136,0,0,672,0,28,1836,48,1884,0,1884,526,2410,78.17
,慶西里,670,0,0,518,0,22,1210,26,1236,0,1236,492,1728,71.53
,中和里,648,0,0,156,0,6,810,18,828,0,828,326,1154,71.75
,福興里,1014,0,0,608,0,18,1640,26,1666,0,1666,602,2268,73.46
,總計,17534,0,0,12018,0,418,29970,786,30756,0,30756,9646,40402,76.12
石岡區,,10786,0,0,7142,0,220,18148,410,18558,0,18558,6332,24890,74.56
,石岡里,1108,0,0,722,0,12,1842,40,1882,0,1882,510,2392,78.68
,萬安里,1228,0,0,894,0,16,2138,58,2196,0,2196,768,2964,74.09
,九房里,1018,0,0,704,0,22,1744,36,1780,0,1780,556,2336,76.2
,金星里,902,0,0,784,0,18,1704,30,1734,0,1734,724,2458,70.55
,龍興里,504,0,0,412,0,16,932,14,946,0,946,326,1272,74.37
,萬興里,1224,0,0,852,0,44,2120,60,2180,0,2180,616,2796,77.97
,梅子里,1428,0,0,1030,0,38,2496,46,2542,0,2542,1000,3542,71.77
,土牛里,848,0,0,444,0,18,1310,32,1342,0,1342,592,1934,69.39
,德興里,1324,0,0,734,0,30,2088,46,2134,0,2134,682,2816,75.78
,和盛里,1202,0,0,566,0,6,1774,48,1822,0,1822,558,2380,76.55
,總計,10786,0,0,7142,0,220,18148,410,18558,0,18558,6332,24890,74.56
外埔區,,22080,0,0,14248,0,430,36758,864,37622,0,37622,14728,52350,71.87
,永豐里,854,0,0,524,0,20,1398,42,1440,0,1440,594,2034,70.8
,六分里,1826,0,0,1078,0,24,2928,66,2994,0,2994,1186,4180,71.63
,三崁里,1632,0,0,1008,0,34,2674,104,2778,0,2778,914,3692,75.24
,大同里,4034,0,0,2462,0,84,6580,112,6692,0,6692,2262,8954,74.74
,水美里,2880,0,0,1836,0,60,4776,120,4896,0,4896,1770,6666,73.45
,大東里,4640,0,0,3190,0,98,7928,178,8106,0,8106,4054,12160,66.66
,馬鳴里,1150,0,0,850,0,20,2020,42,2062,0,2062,636,2698,76.43
,中山里,1106,0,0,742,0,30,1878,44,1922,0,1922,422,2344,82.0
,鐵山里,1756,0,0,944,0,32,2732,64,2796,0,2796,1344,4140,67.54
,土城里,1248,0,0,910,0,12,2170,48,2218,0,2218,926,3144,70.55
,廍子里,954,0,0,704,0,16,1674,44,1718,0,1718,620,2338,73.48
,總計,22080,0,0,14248,0,430,36758,864,37622,0,37622,14728,52350,71.87
大安區,,13464,0,0,10018,0,296,23778,566,24344,0,24344,7558,31902,76.31
,南埔里,758,0,0,704,0,6,1468,34,1502,0,1502,540,2042,73.56
,南庄里,808,0,0,722,0,14,1544,34,1578,0,1578,456,2034,77.58
,中庄里,2290,0,0,1526,0,44,3860,80,3940,0,3940,1184,5124,76.89
,龜壳里,1394,0,0,850,0,40,2284,56,2340,0,2340,712,3052,76.67
,福興里,798,0,0,720,0,24,1542,32,1574,0,1574,700,2274,69.22
,東安里,1030,0,0,834,0,36,1900,48,1948,0,1948,438,2386,81.64
,頂安里,640,0,0,504,0,26,1170,32,1202,0,1202,516,1718,69.97
,永安里,1394,0,0,1036,0,24,2454,72,2526,0,2526,832,3358,75.22
,福住里,888,0,0,606,0,16,1510,56,1566,0,1566,402,1968,79.57
,海墘里,1318,0,0,762,0,28,2108,40,2148,0,2148,648,2796,76.82
,西安里,1438,0,0,1020,0,24,2482,48,2530,0,2530,856,3386,74.72
,松雅里,708,0,0,734,0,14,1456,34,1490,0,1490,274,1764,84.47
,總計,13464,0,0,10018,0,296,23778,566,24344,0,24344,7558,31902,76.31
烏日區,,45902,0,0,33822,0,930,80654,1644,82298,0,82298,36774,119072,69.12
,烏日里,5940,0,0,4852,0,106,10898,198,11096,0,11096,5204,16300,68.07
,湖日里,1874,0,0,1618,0,42,3534,96,3630,0,3630,1294,4924,73.72
,三和里,3700,0,0,2296,0,58,6054,160,6214,0,6214,2886,9100,68.29
,榮泉里,3840,0,0,2336,0,76,6252,120,6372,0,6372,2960,9332,68.28
,學田里,2120,0,0,1336,0,54,3510,78,3588,0,3588,1268,4856,73.89
,九德里,9148,0,0,6974,0,180,16302,266,16568,0,16568,8082,24650,67.21
,仁德里,5266,0,0,3808,0,88,9162,150,9312,0,9312,5034,14346,64.91
,前竹里,1564,0,0,1560,0,46,3170,70,3240,0,3240,1126,4366,74.21
,五光里,1242,0,0,1018,0,30,2290,66,2356,0,2356,824,3180,74.09
,光明里,1652,0,0,1414,0,42,3108,86,3194,0,3194,1000,4194,76.16
,東園里,1530,0,0,1008,0,18,2556,40,2596,0,2596,1518,4114,63.1
,溪埧里,3470,0,0,2436,0,86,5992,122,6114,0,6114,2294,8408,72.72
,螺潭里,1484,0,0,1082,0,22,2588,48,2636,0,2636,1326,3962,66.53
,北里里,1170,0,0,960,0,28,2158,52,2210,0,2210,920,3130,70.61
,南里里,1132,0,0,686,0,26,1844,42,1886,0,1886,682,2568,73.44
,溪尾里,770,0,0,438,0,28,1236,50,1286,0,1286,356,1642,78.32
,總計,45902,0,0,33822,0,930,80654,1644,82298,0,82298,36774,119072,69.12
大肚區,,35642,0,0,27116,0,776,63534,1468,65002,0,65002,26582,91584,70.98
,王田里,3044,0,0,2524,0,66,5634,132,5766,0,5766,2574,8340,69.14
,中和里,748,0,0,564,0,14,1326,44,1370,0,1370,276,1646,83.23
,福山里,2648,0,0,2200,0,46,4894,106,5000,0,5000,1890,6890,72.57
,營埔里,1178,0,0,932,0,36,2146,62,2208,0,2208,660,2868,76.99
,社腳里,2228,0,0,1336,0,26,3590,64,3654,0,3654,1056,4710,77.58
,新興里,2142,0,0,1470,0,60,3672,76,3748,0,3748,1286,5034,74.45
,大東里,2466,0,0,1720,0,56,4242,106,4348,0,4348,1544,5892,73.79
,大肚里,1728,0,0,1220,0,32,2980,64,3044,0,3044,1086,4130,73.7
,永和里,676,0,0,528,0,20,1224,34,1258,0,1258,396,1654,76.06
,磺溪里,1270,0,0,984,0,36,2290,70,2360,0,2360,808,3168,74.49
,永順里,1200,0,0,1064,0,26,2290,56,2346,0,2346,926,3272,71.7
,成功里,812,0,0,558,0,24,1394,30,1424,0,1424,412,1836,77.56
,山陽里,982,0,0,898,0,18,1898,42,1940,0,1940,672,2612,74.27
,頂街里,5094,0,0,3596,0,100,8790,176,8966,0,8966,4970,13936,64.34
,瑞井里,3600,0,0,2820,0,76,6496,192,6688,0,6688,2984,9672,69.15
,蔗廍里,3162,0,0,2976,0,88,6226,118,6344,0,6344,2770,9114,69.61
,自強里,2664,0,0,1726,0,52,4442,96,4538,0,4538,2272,6810,66.64
,總計,35642,0,0,27116,0,776,63534,1468,65002,0,65002,26582,91584,70.98
龍井區,,45514,0,0,36096,0,1144,82754,1990,84744,0,84744,37872,122616,69.11
,竹坑里,2266,0,0,1822,0,82,4170,100,4270,0,4270,1578,5848,73.02
,龍東里,1968,0,0,1456,0,42,3466,70,3536,0,3536,1846,5382,65.7
,龍西里,1518,0,0,1042,0,58,2618,74,2692,0,2692,938,3630,74.16
,田中里,2476,0,0,2044,0,40,4560,104,4664,0,4664,1902,6566,71.03
,福田里,802,0,0,520,0,16,1338,52,1390,0,1390,618,2008,69.22
,麗水里,2052,0,0,1340,0,64,3456,86,3542,0,3542,796,4338,81.65
,龍津里,3066,0,0,3160,0,112,6338,136,6474,0,6474,3170,9644,67.13
,三德里,1740,0,0,1886,0,62,3688,106,3794,0,3794,1830,5624,67.46
,忠和里,3122,0,0,3184,0,84,6390,152,6542,0,6542,2976,9518,68.73
,山腳里,3886,0,0,3384,0,112,7382,170,7552,0,7552,3402,10954,68.94
,龍泉里,5206,0,0,4046,0,122,9374,196,9570,0,9570,4492,14062,68.06
,龍崗里,2006,0,0,1518,0,36,3560,124,3684,0,3684,1266,4950,74.42
,新庄里,4232,0,0,3384,0,94,7710,178,7888,0,7888,3848,11736,67.21
,南寮里,1236,0,0,1120,0,42,2398,64,2462,0,2462,590,3052,80.67
,新東里,3466,0,0,2538,0,72,6076,148,6224,0,6224,2834,9058,68.71
,東海里,6472,0,0,3652,0,106,10230,230,10460,0,10460,5786,16246,64.39
,總計,45514,0,0,36096,0,1144,82754,1990,84744,0,84744,37872,122616,69.11
霧峰區,,41872,0,0,32302,0,830,75004,1472,76476,0,76476,30410,106886,71.55
,桐林里,954,0,0,858,0,16,1828,28,1856,0,1856,484,2340,79.32
,吉峰里,6868,0,0,4910,0,152,11930,210,12140,0,12140,5870,18010,67.41
,甲寅里,3468,0,0,2346,0,72,5886,106,5992,0,5992,3178,9170,65.34
,本鄉里,1730,0,0,1400,0,26,3156,40,3196,0,3196,1320,4516,70.77
,中正里,1716,0,0,1100,0,28,2844,50,2894,0,2894,970,3864,74.9
,錦榮里,934,0,0,658,0,20,1612,56,1668,0,1668,666,2334,71.47
,萊園里,888,0,0,596,0,26,1510,28,1538,0,1538,548,2086,73.73
,本堂里,4632,0,0,2916,0,72,7620,148,7768,0,7768,3536,11304,68.72
,坑口里,2456,0,0,1548,0,50,4054,76,4130,0,4130,1582,5712,72.3
,北柳里,2706,0,0,2300,0,56,5062,96,5158,0,5158,2332,7490,68.87
,南柳里,1522,0,0,1284,0,20,2826,44,2870,0,2870,696,3566,80.48
,四德里,1798,0,0,1506,0,22,3326,76,3402,0,3402,1292,4694,72.48
,五福里,1922,0,0,1580,0,32,3534,72,3606,0,3606,1378,4984,72.35
,萬豐里,1734,0,0,1764,0,42,3540,62,3602,0,3602,1550,5152,69.91
,舊正里,1550,0,0,1238,0,38,2826,70,2896,0,2896,1124,4020,72.04
,峰谷里,870,0,0,752,0,16,1638,52,1690,0,1690,484,2174,77.74
,六股里,1616,0,0,1766,0,44,3426,82,3508,0,3508,1052,4560,76.93
,丁台里,1570,0,0,1754,0,46,3370,82,3452,0,3452,942,4394,78.56
,北勢里,1964,0,0,1172,0,42,3178,64,3242,0,3242,792,4034,80.37
,南勢里,974,0,0,854,0,10,1838,30,1868,0,1868,614,2482,75.26
,總計,41872,0,0,32302,0,830,75004,1472,76476,0,76476,30410,106886,71.55
太平區,,107226,0,0,80050,0,2114,189390,3536,192926,0,192926,111772,304698,63.32
,太平里,3418,0,0,2982,0,90,6490,116,6606,0,6606,3978,10584,62.41
,長億里,3946,0,0,2998,0,82,7026,128,7154,0,7154,3934,11088,64.52
,中平里,2694,0,0,2318,0,68,5080,80,5160,0,5160,2706,7866,65.6
,中興里,2074,0,0,2036,0,58,4168,92,4260,0,4260,2178,6438,66.17
,建國里,2134,0,0,1492,0,36,3662,78,3740,0,3740,1884,5624,66.5
,東平里,2616,0,0,2170,0,42,4828,74,4902,0,4902,2964,7866,62.32
,宜欣里,3788,0,0,3454,0,88,7330,138,7468,0,7468,4404,11872,62.9
,中山里,2546,0,0,1394,0,46,3986,62,4048,0,4048,2956,7004,57.8
,坪林里,2694,0,0,1572,0,34,4300,78,4378,0,4378,1968,6346,68.99
,光華里,3750,0,0,2302,0,64,6116,144,6260,0,6260,3676,9936,63.0
,新坪里,5262,0,0,3122,0,90,8474,138,8612,0,8612,5236,13848,62.19
,新光里,4742,0,0,3984,0,78,8804,150,8954,0,8954,4928,13882,64.5
,新福里,3960,0,0,2796,0,68,6824,118,6942,0,6942,4598,11540,60.16
,頭汴里,1344,0,0,886,0,30,2260,52,2312,0,2312,1250,3562,64.91
,東汴里,962,0,0,700,0,28,1690,58,1748,0,1748,630,2378,73.51
,興隆里,2382,0,0,1614,0,48,4044,78,4122,0,4122,2036,6158,66.94
,光隆里,2024,0,0,1882,0,56,3962,76,4038,0,4038,1912,5950,67.87
,德隆里,3120,0,0,2640,0,110,5870,108,5978,0,5978,3166,9144,65.38
,黃竹里,630,0,0,450,0,12,1092,28,1120,0,1120,242,1362,82.23
,永成里,4342,0,0,3706,0,88,8136,186,8322,0,8322,4292,12614,65.97
,永平里,2450,0,0,2094,0,44,4588,66,4654,0,4654,3240,7894,58.96
,成功里,2254,0,0,1990,0,48,4292,60,4352,0,4352,3062,7414,58.7
,東和里,1790,0,0,1436,0,42,3268,82,3350,0,3350,2016,5366,62.43
,中政里,2302,0,0,1820,0,60,4182,114,4296,0,4296,2820,7116,60.37
,平安里,1484,0,0,1456,0,40,2980,80,3060,0,3060,1360,4420,69.23
,建興里,2064,0,0,1398,0,42,3504,72,3576,0,3576,2110,5686,62.89
,新興里,3208,0,0,2414,0,54,5676,84,5760,0,5760,3354,9114,63.2
,新高里,4830,0,0,3444,0,92,8366,122,8488,0,8488,4628,13116,64.71
,新吉里,3912,0,0,2592,0,86,6590,126,6716,0,6716,4000,10716,62.67
,新城里,3398,0,0,2158,0,44,5600,104,5704,0,5704,4388,10092,56.52
,宜佳里,3888,0,0,2548,0,70,6506,112,6618,0,6618,5026,11644,56.84
,宜昌里,2264,0,0,1872,0,36,4172,76,4248,0,4248,3052,7300,58.19
,光明里,2722,0,0,1424,0,30,4176,86,4262,0,4262,3010,7272,58.61
,豐年里,3478,0,0,2362,0,48,5888,88,5976,0,5976,2566,8542,69.96
,大興里,1692,0,0,1268,0,30,2990,50,3040,0,3040,1896,4936,61.59
,勤益里,1864,0,0,960,0,30,2854,46,2900,0,2900,1356,4256,68.14
,聖和里,1052,0,0,840,0,30,1922,40,1962,0,1962,1060,3022,64.92
,福隆里,2366,0,0,1938,0,34,4338,68,4406,0,4406,2504,6910,63.76
,永隆里,1780,0,0,1538,0,38,3356,78,3434,0,3434,1386,4820,71.24
,總計,107226,0,0,80050,0,2114,189390,3536,192926,0,192926,111772,304698,63.32
大里區,,115054,0,0,93142,0,2404,210600,3572,214172,0,214172,116720,330892,64.73
,大里里,2452,0,0,2108,0,46,4606,96,4702,0,4702,2072,6774,69.41
,新里里,6450,0,0,5194,0,140,11784,218,12002,0,12002,7020,19022,63.1
,樹王里,2046,0,0,2242,0,66,4354,74,4428,0,4428,2158,6586,67.23
,東興里,4524,0,0,3784,0,104,8412,138,8550,0,8550,5230,13780,62.05
,祥興里,4498,0,0,4100,0,80,8678,136,8814,0,8814,4548,13362,65.96
,日新里,2888,0,0,2144,0,46,5078,76,5154,0,5154,2500,7654,67.34
,西榮里,3588,0,0,3004,0,90,6682,112,6794,0,6794,4002,10796,62.93
,內新里,5684,0,0,3934,0,94,9712,194,9906,0,9906,6016,15922,62.22
,東昇里,2246,0,0,1778,0,54,4078,74,4152,0,4152,2324,6476,64.11
,立仁里,3214,0,0,2696,0,84,5994,122,6116,0,6116,4048,10164,60.17
,新仁里,4838,0,0,4230,0,88,9156,140,9296,0,9296,5388,14684,63.31
