行政區別,村里別,宋楚瑜/徐欣瑩,朱立倫/王如玄,蔡英文/陳建仁,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
,安加里,106,308,1204,1618,32,1650,0,1650,832,2482,66.48
,保西里,80,244,634,958,22,980,0,980,552,1532,63.97
,港尾里,194,354,1470,2018,22,2040,0,2040,968,3008,67.82
,中榮里,150,338,1552,2040,36,2076,0,2076,1008,3084,67.32
,港口里,340,722,2530,3592,36,3628,0,3628,1692,5320,68.2
,港南里,286,600,2254,3140,52,3192,0,3192,1700,4892,65.25
,大同里,108,204,614,926,6,932,0,932,460,1392,66.95
,六嘉里,148,290,1626,2064,54,2118,0,2118,858,2976,71.17
,中沙里,44,188,700,932,6,938,0,938,428,1366,68.67
,新吉里,296,510,2388,3194,40,3234,0,3234,1484,4718,68.55
,海寮里,290,594,2262,3146,28,3174,0,3174,1720,4894,64.85
,管寮里,80,158,992,1230,10,1240,0,1240,620,1860,66.67
,南安里,72,156,568,796,16,812,0,812,374,1186,68.47
,總計,2790,6076,24156,33022,480,33502,0,33502,16220,49722,67.38
山上區,,698,1656,5666,8020,126,8146,0,8146,4534,12680,64.24
,明和里,194,432,1474,2100,46,2146,0,2146,1214,3360,63.87
,南洲里,144,410,1508,2062,12,2074,0,2074,1038,3112,66.65
,山上里,92,256,740,1088,26,1114,0,1114,682,1796,62.03
,新莊里,138,214,862,1214,20,1234,0,1234,578,1812,68.1
,玉峯里,34,130,448,612,10,622,0,622,460,1082,57.49
,平陽里,50,142,272,464,8,472,0,472,284,756,62.43
,豐德里,46,72,362,480,4,484,0,484,278,762,63.52
,總計,698,1656,5666,8020,126,8146,0,8146,4534,12680,64.24
玉井區,,1852,4354,8408,14614,162,14776,0,14776,9664,24440,60.46
,玉井里,110,394,512,1016,10,1026,0,1026,560,1586,64.69
,玉田里,686,1460,2602,4748,34,4782,0,4782,3160,7942,60.21
,中正里,148,406,894,1448,30,1478,0,1478,964,2442,60.52
,竹圍里,172,484,1048,1704,20,1724,0,1724,1058,2782,61.97
,沙田里,56,236,294,586,10,596,0,596,416,1012,58.89
,三埔里,74,144,334,552,8,560,0,560,428,988,56.68
,三和里,122,234,556,912,6,918,0,918,558,1476,62.2
,望明里,188,478,1088,1754,28,1782,0,1782,1188,2970,60.0
,層林里,118,206,440,764,2,766,0,766,494,1260,60.79
,豐里里,178,312,640,1130,14,1144,0,1144,838,1982,57.72
,總計,1852,4354,8408,14614,162,14776,0,14776,9664,24440,60.46
楠西區,,1646,3110,5078,9834,124,9958,0,9958,7126,17084,58.29
,楠西里,358,734,1044,2136,24,2160,0,2160,1522,3682,58.66
,灣丘里,172,424,652,1248,18,1266,0,1266,1040,2306,54.9
,密枝里,170,222,408,800,8,808,0,808,620,1428,56.58
,照興里,174,362,562,1098,14,1112,0,1112,880,1992,55.82
,鹿田里,216,322,580,1118,20,1138,0,1138,802,1940,58.66
,龜丹里,132,194,476,802,8,810,0,810,504,1314,61.64
,東勢里,424,852,1356,2632,32,2664,0,2664,1758,4422,60.24
,總計,1646,3110,5078,9834,124,9958,0,9958,7126,17084,58.29
南化區,,1462,2398,5194,9054,124,9178,0,9178,6044,15222,60.29
,南化里,224,534,1078,1836,28,1864,0,1864,890,2754,67.68
,小崙里,132,260,548,940,10,950,0,950,634,1584,59.97
,中坑里,68,176,276,520,12,532,0,532,364,896,59.38
,北平里,106,166,482,754,4,758,0,758,358,1116,67.92
,東和里,124,158,466,748,12,760,0,760,598,1358,55.96
,西埔里,130,254,544,928,14,942,0,942,630,1572,59.92
,北寮里,240,414,766,1420,18,1438,0,1438,896,2334,61.61
,玉山里,230,314,604,1148,10,1158,0,1158,842,2000,57.9
,關山里,208,122,430,760,16,776,0,776,832,1608,48.26
,總計,1462,2398,5194,9054,124,9178,0,9178,6044,15222,60.29
左鎮區,,492,1284,3680,5456,104,5560,0,5560,3520,9080,61.23
,光和里,48,122,278,448,12,460,0,460,332,792,58.08
,榮和里,46,154,596,796,16,812,0,812,484,1296,62.65
,左鎮里,32,126,374,532,20,552,0,552,388,940,58.72
,中正里,140,238,558,936,12,948,0,948,606,1554,61.0
,睦光里,68,112,302,482,2,484,0,484,248,732,66.12
,內庄里,36,212,272,520,8,528,0,528,298,826,63.92
,澄山里,38,108,470,616,12,628,0,628,402,1030,60.97
,岡林里,36,104,376,516,8,524,0,524,344,868,60.37
,草山里,26,72,236,334,8,342,0,342,296,638,53.61
,二寮里,22,36,218,276,6,282,0,282,122,404,69.8
,總計,492,1284,3680,5456,104,5560,0,5560,3520,9080,61.23
仁德區,,8320,18664,54466,81450,1072,82522,0,82522,39016,121538,67.9
,太子里,618,1284,5272,7174,92,7266,0,7266,3016,10282,70.67
,土庫里,212,558,2782,3552,32,3584,0,3584,1396,4980,71.97
,一甲里,372,730,2360,3462,44,3506,0,3506,1618,5124,68.42
,仁德里,992,2100,5636,8728,88,8816,0,8816,4572,13388,65.85
,仁義里,1120,2688,7766,11574,154,11728,0,11728,5640,17368,67.53
,新田里,460,854,2850,4164,52,4216,0,4216,1922,6138,68.69
,後壁里,1204,2166,7876,11246,184,11430,0,11430,5544,16974,67.34
,上崙里,660,1220,4848,6728,76,6804,0,6804,3282,10086,67.46
,田厝里,138,388,1272,1798,30,1828,0,1828,880,2708,67.5
,三甲里,158,238,790,1186,8,1194,0,1194,422,1616,73.89
,保安里,356,736,2396,3488,40,3528,0,3528,1716,5244,67.28
,成功里,756,2100,3146,6002,80,6082,0,6082,2998,9080,66.98
,仁和里,268,1104,172,1544,36,1580,0,1580,788,2368,66.72
,仁愛里,272,662,764,1698,24,1722,0,1722,996,2718,63.36
,二行里,306,556,1868,2730,34,2764,0,2764,1256,4020,68.76
,大甲里,228,592,2068,2888,52,2940,0,2940,1222,4162,70.64
,中洲里,110,288,1308,1706,26,1732,0,1732,832,2564,67.55
,中生里,90,400,1292,1782,20,1802,0,1802,916,2718,66.3
,總計,8320,18664,54466,81450,1072,82522,0,82522,39016,121538,67.9
歸仁區,,6666,13922,52202,72790,920,73710,0,73710,34946,108656,67.84
,南保里,690,1506,5482,7678,76,7754,0,7754,3692,11446,67.74
,六甲里,382,734,3272,4388,80,4468,0,4468,2706,7174,62.28
,歸仁里,282,670,1856,2808,42,2850,0,2850,1498,4348,65.55
,後市里,420,900,2984,4304,40,4344,0,4344,2002,6346,68.45
,辜厝里,360,886,2926,4172,46,4218,0,4218,2022,6240,67.6
,許厝里,418,816,3068,4302,54,4356,0,4356,1960,6316,68.97
,看西里,248,450,1956,2654,34,2688,0,2688,1238,3926,68.47
,看東里,200,488,1562,2250,36,2286,0,2286,1108,3394,67.35
,崙頂里,376,674,2698,3748,56,3804,0,3804,1474,5278,72.07
,沙崙里,66,190,612,868,24,892,0,892,444,1336,66.77
,大潭里,170,340,1876,2386,26,2412,0,2412,1044,3456,69.79
,武東里,182,412,1346,1940,30,1970,0,1970,1594,3564,55.27
,八甲里,270,678,2422,3370,54,3424,0,3424,1482,4906,69.79
,七甲里,456,690,2866,4012,62,4074,0,4074,1766,5840,69.76
,媽廟里,206,430,2044,2680,32,2712,0,2712,1278,3990,67.97
,西埔里,190,388,1772,2350,20,2370,0,2370,956,3326,71.26
,大廟里,328,652,2636,3616,38,3654,0,3654,1578,5232,69.84
,南興里,534,1042,3606,5182,66,5248,0,5248,2400,7648,68.62
,新厝里,238,536,2422,3196,38,3234,0,3234,1518,4752,68.06
,歸南里,280,590,2142,3012,30,3042,0,3042,1320,4362,69.74
,文化里,370,850,2654,3874,36,3910,0,3910,1866,5776,67.69
,總計,6666,13922,52202,72790,920,73710,0,73710,34946,108656,67.84
關廟區,,3526,7934,27614,39074,448,39522,0,39522,18454,57976,68.17
,關廟里,252,650,1824,2726,22,2748,0,2748,1254,4002,68.67
,山西里,278,506,1892,2676,20,2696,0,2696,1302,3998,67.43
,香洋里,394,1058,2900,4352,50,4402,0,4402,2140,6542,67.29
,北勢里,274,644,2252,3170,44,3214,0,3214,1522,4736,67.86
,新埔里,130,244,918,1292,14,1306,0,1306,656,1962,66.56
,新光里,64,130,754,948,6,954,0,954,518,1472,64.81
,五甲里,392,898,2580,3870,50,3920,0,3920,1960,5880,66.67
,東勢里,440,768,2878,4086,48,4134,0,4134,1914,6048,68.35
,松腳里,196,478,1818,2492,30,2522,0,2522,1116,3638,69.32
,南花里,156,366,1410,1932,16,1948,0,1948,896,2844,68.5
,北花里,266,476,2012,2754,38,2792,0,2792,1362,4154,67.21
,深坑里,168,444,1478,2090,10,2100,0,2100,922,3022,69.49
,布袋里,92,316,1308,1716,36,1752,0,1752,684,2436,71.92
,田中里,50,168,770,988,4,992,0,992,454,1446,68.6
,龜洞里,102,208,758,1068,16,1084,0,1084,484,1568,69.13
,埤頭里,210,420,1656,2286,22,2308,0,2308,1004,3312,69.69
,下湖里,62,160,406,628,22,650,0,650,266,916,70.96
,總計,3526,7934,27614,39074,448,39522,0,39522,18454,57976,68.17
龍崎區,,524,1110,3286,4920,76,4996,0,4996,2586,7582,65.89
,崎頂里,120,316,994,1430,34,1464,0,1464,730,2194,66.73
,土崎里,104,150,576,830,10,840,0,840,460,1300,64.62
,中坑里,16,42,148,206,4,210,0,210,122,332,63.25
,楠坑里,42,116,316,474,4,478,0,478,230,708,67.51
,牛埔里,42,98,328,468,0,468,0,468,222,690,67.83
,大坪里,60,116,256,432,12,444,0,444,198,642,69.16
,龍船里,82,178,328,588,4,592,0,592,282,874,67.73
,石𥕢里,58,94,340,492,8,500,0,500,342,842,59.38
,總計,524,1110,3286,4920,76,4996,0,4996,2586,7582,65.89
永康區,,28534,55424,152630,236588,2612,239200,0,239200,125434,364634,65.6
,五王里,922,1700,4200,6822,82,6904,0,6904,3968,10872,63.5
,網寮里,982,1730,5174,7886,100,7986,0,7986,4258,12244,65.22
,永康里,1006,1920,6480,9406,86,9492,0,9492,7070,16562,57.31
,埔園里,1494,2152,8850,12496,106,12602,0,12602,6290,18892,66.71
,大橋里,850,1664,4388,6902,76,6978,0,6978,3844,10822,64.48
,王行里,246,528,2422,3196,34,3230,0,3230,1542,4772,67.69
,烏竹里,390,652,2370,3412,30,3442,0,3442,1530,4972,69.23
,蔦松里,232,444,1574,2250,18,2268,0,2268,1162,3430,66.12
,三民里,218,400,1318,1936,26,1962,0,1962,778,2740,71.61
,塩行里,1220,1956,7250,10426,92,10518,0,10518,5712,16230,64.81
,甲頂里,362,644,2132,3138,42,3180,0,3180,1282,4462,71.27
,大灣里,462,840,3240,4542,48,4590,0,4590,2082,6672,68.79
,東灣里,486,894,3454,4834,40,4874,0,4874,2296,7170,67.98
,西灣里,1098,1814,6476,9388,98,9486,0,9486,4296,13782,68.83
,南灣里,494,850,3724,5068,36,5104,0,5104,2338,7442,68.58
,崑山里,814,1664,5384,7862,88,7950,0,7950,3592,11542,68.88
,北灣里,1082,2120,7508,10710,106,10816,0,10816,5362,16178,66.86
,新樹里,162,292,1592,2046,32,2078,0,2078,800,2878,72.2
,復興里,308,1178,806,2292,30,2322,0,2322,1552,3874,59.94
,復國里,1456,3148,5100,9704,100,9804,0,9804,5410,15214,64.44
,建國里,376,1010,766,2152,22,2174,0,2174,1182,3356,64.78
,神洲里,206,544,620,1370,12,1382,0,1382,892,2274,60.77
,西勢里,928,1506,5656,8090,88,8178,0,8178,4028,12206,67.0
,成功里,426,1378,884,2688,44,2732,0,2732,1444,4176,65.42
,中興里,594,1476,2290,4360,56,4416,0,4416,2186,6602,66.89
,勝利里,1224,2850,5008,9082,122,9204,0,9204,5090,14294,64.39
,龍潭里,1412,2322,8594,12328,132,12460,0,12460,6946,19406,64.21
,光復里,100,308,210,618,10,628,0,628,418,1046,60.04
,塩洲里,796,1418,5136,7350,82,7432,0,7432,3530,10962,67.8
,二王里,1176,2566,5664,9406,126,9532,0,9532,5206,14738,64.68
,六合里,922,1782,3974,6678,94,6772,0,6772,3486,10258,66.02
,三合里,514,1046,2646,4206,42,4248,0,4248,2354,6602,64.34
,東橋里,596,1232,3786,5614,52,5666,0,5666,2690,8356,67.81
,安康里,744,1204,3522,5470,96,5566,0,5566,3610,9176,60.66
,西橋里,514,884,2504,3902,60,3962,0,3962,2138,6100,64.95
,尚頂里,536,970,3396,4902,54,4956,0,4956,2372,7328,67.63
,復華里,1652,3030,6166,10848,114,10962,0,10962,6250,17212,63.69
,正強里,1062,2106,6414,9582,86,9668,0,9668,4782,14450,66.91
,中華里,472,1202,1952,3626,50,3676,0,3676,1666,5342,68.81
,總計,28534,55424,152630,236588,2612,239200,0,239200,125434,364634,65.6
東區,,23018,57212,114930,195160,2558,197718,0,197718,96748,294466,67.14
,富裕里,256,676,1820,2752,46,2798,0,2798,1488,4286,65.28
,裕農里,418,1062,2322,3802,62,3864,0,3864,1896,5760,67.08
,大智里,1106,2488,4676,8270,108,8378,0,8378,4194,12572,66.64
,崇學里,342,1074,2470,3886,40,3926,0,3926,1704,5630,69.73
,泉南里,672,1616,3692,5980,88,6068,0,6068,3200,9268,65.47
,仁和里,702,1376,3340,5418,64,5482,0,5482,2872,8354,65.62
,後甲里,408,1150,2248,3806,48,3854,0,3854,1844,5698,67.64
,東光里,740,2112,3566,6418,98,6516,0,6516,3006,9522,68.43
,新東里,336,972,1908,3216,48,3264,0,3264,1478,4742,68.83
,中西里,436,1220,2400,4056,50,4106,0,4106,2044,6150,66.76
,東安里,204,480,1190,1874,22,1896,0,1896,1006,2902,65.33
,崇明里,574,1672,2798,5044,62,5106,0,5106,2584,7690,66.4
,自強里,752,1740,3586,6078,54,6132,0,6132,3282,9414,65.14
,和平里,718,1492,3616,5826,60,5886,0,5886,2848,8734,67.39
,路東里,260,744,1060,2064,14,2078,0,2078,1014,3092,67.21
,大德里,220,612,1246,2078,18,2096,0,2096,1146,3242,64.65
,關聖里,642,1710,3080,5432,78,5510,0,5510,2396,7906,69.69
,衛國里,262,574,1124,1960,34,1994,0,1994,1028,3022,65.98
,崇善里,774,1628,3928,6330,68,6398,0,6398,2930,9328,68.59
,富強里,570,1548,3726,5844,92,5936,0,5936,2736,8672,68.45
,圍下里,300,736,1548,2584,34,2618,0,2618,1328,3946,66.35
,小東里,678,1796,3090,5564,68,5632,0,5632,2644,8276,68.05
,大學里,168,560,882,1610,20,1630,0,1630,786,2416,67.47
,龍山里,592,1594,3366,5552,82,5634,0,5634,2664,8298,67.9
,虎尾里,752,1656,3768,6176,72,6248,0,6248,2986,9234,67.66
,德高里,444,906,2448,3798,42,3840,0,3840,1696,5536,69.36
,莊敬里,620,1392,2760,4772,74,4846,0,4846,2218,7064,68.6
,大福里,274,718,1526,2518,48,2566,0,2566,1374,3940,65.13
,忠孝里,678,1958,2882,5518,88,5606,0,5606,2868,8474,66.16
,崇誨里,430,1268,1668,3366,44,3410,0,3410,1552,4962,68.72
,東明里,418,1246,2310,3974,44,4018,0,4018,2084,6102,65.85
,崇德里,786,1748,3336,5870,76,5946,0,5946,2758,8704,68.31
,東智里,342,948,1654,2944,36,2980,0,2980,1378,4358,68.38
,東聖里,342,770,1872,2984,26,3010,0,3010,1474,4484,67.13
,崇成里,414,1132,2126,3672,54,3726,0,3726,1762,5488,67.89
,東門里,196,662,1596,2454,40,2494,0,2494,1274,3768,66.19
,成大里,308,842,1448,2598,64,2662,0,2662,1410,4072,65.37
,大同里,376,1074,2320,3770,42,3812,0,3812,2006,5818,65.52
,德光里,626,1530,2828,4984,72,5056,0,5056,2430,7486,67.54
,崇信里,556,1196,2974,4726,78,4804,0,4804,3764,8568,56.07
,崇文里,998,2142,4270,7410,94,7504,0,7504,3744,11248,66.71
,復興里,446,1086,2868,4400,38,4438,0,4438,2020,6458,68.72
,裕聖里,780,1720,2850,5350,84,5434,0,5434,2288,7722,70.37
,南聖里,468,948,1848,3264,32,3296,0,3296,1312,4608,71.53
,文聖里,634,1638,2896,5168,52,5220,0,5220,2232,7452,70.05
,總計,23018,57212,114930,195160,2558,197718,0,197718,96748,294466,67.14
南區,,14660,32134,95178,141972,1806,143778,0,143778,67178,210956,68.16
,竹溪里,234,654,1254,2142,24,2166,0,2166,1028,3194,67.81
,荔宅里,40,196,74,310,8,318,0,318,148,466,68.24
,明德里,120,312,332,764,16,780,0,780,520,1300,60.0
,大成里,110,268,720,1098,14,1112,0,1112,448,1560,71.28
,廣州里,314,612,2208,3134,30,3164,0,3164,1330,4494,70.4
,新昌里,330,712,1918,2960,50,3010,0,3010,1544,4554,66.1
,新興里,390,906,2250,3546,50,3596,0,3596,1828,5424,66.3
,田寮里,414,1156,2794,4364,44,4408,0,4408,2018,6426,68.6
,國宅里,346,860,2764,3970,42,4012,0,4012,1852,5864,68.42
,日新里,288,622,1928,2838,34,2872,0,2872,1152,4024,71.37
,光明里,548,1050,4038,5636,80,5716,0,5716,2602,8318,68.72
,白雪里,220,442,1732,2394,26,2420,0,2420,1066,3486,69.42
,明亮里,556,960,3460,4976,64,5040,0,5040,2156,7196,70.04
,喜東里,214,340,2140,2694,36,2730,0,2730,1186,3916,69.71
,喜北里,206,444,2366,3016,50,3066,0,3066,1274,4340,70.65
,喜南里,84,174,1498,1756,34,1790,0,1790,752,2542,70.42
,省躬里,328,592,2924,3844,42,3886,0,3886,1626,5512,70.5
,興農里,216,458,2152,2826,40,2866,0,2866,1168,4034,71.05
,同安里,272,482,2288,3042,38,3080,0,3080,1258,4338,71.0
,佛壇里,242,436,2660,3338,46,3384,0,3384,1422,4806,70.41
,大林里,332,1062,1604,2998,34,3032,0,3032,1404,4436,68.35
,大忠里,628,1674,3668,5970,80,6050,0,6050,2772,8822,68.58
,大恩里,492,1438,2538,4468,58,4526,0,4526,2140,6666,67.9
,新生里,636,2276,1292,4204,58,4262,0,4262,2254,6516,65.41
,再興里,316,646,2112,3074,52,3126,0,3126,1466,4592,68.07
,明興里,406,808,3248,4462,60,4522,0,4522,2024,6546,69.08
,文華里,464,1036,2972,4472,48,4520,0,4520,2064,6584,68.65
,金華里,746,1432,4342,6520,58,6578,0,6578,3316,9894,66.48
,南都里,360,744,1940,3044,32,3076,0,3076,2310,5386,57.11
,開南里,892,1584,4856,7332,76,7408,0,7408,3940,11348,65.28
,彰南里,262,456,1488,2206,46,2252,0,2252,1036,3288,68.49
,建南里,722,1424,4708,6854,92,6946,0,6946,2746,9692,71.67
,郡南里,570,954,3158,4682,52,4734,0,4734,2252,6986,67.76
,府南里,640,1432,3954,6026,86,6112,0,6112,2936,9048,67.55
,文南里,728,1466,4400,6594,64,6658,0,6658,3164,9822,67.79
,鯤鯓里,164,550,1630,2344,28,2372,0,2372,1200,3572,66.41
,松安里,246,346,1764,2356,34,2390,0,2390,1100,3490,68.48
,永寧里,196,384,1914,2494,40,2534,0,2534,1066,3600,70.39
,南華里,388,746,2090,3224,40,3264,0,3264,1610,4874,66.97
,總計,14660,32134,95178,141972,1806,143778,0,143778,67178,210956,68.16
北區,,16580,37034,88124,141738,1672,143410,0,143410,70150,213560,67.15
,開元里,382,710,1874,2966,36,3002,0,3002,1382,4384,68.48
,新勝里,208,636,1296,2140,46,2186,0,2186,1196,3382,64.64
,勝安里,156,448,828,1432,22,1454,0,1454,740,2194,66.27
,東興里,292,1040,1416,2748,36,2784,0,2784,1284,4068,68.44
,力行里,398,924,1802,3124,52,3176,0,3176,1486,4662,68.13
,華興里,346,750,1840,2936,22,2958,0,2958,1246,4204,70.36
,振興里,234,616,1420,2270,34,2304,0,2304,1184,3488,66.06
,仁愛里,270,750,1462,2482,24,2506,0,2506,1118,3624,69.15
,大道里,428,1686,664,2778,30,2808,0,2808,1504,4312,65.12
,光武里,264,816,692,1772,26,1798,0,1798,974,2772,64.86
,實踐里,406,944,1234,2584,24,2608,0,2608,1286,3894,66.97
,小康里,334,688,1736,2758,42,2800,0,2800,1364,4164,67.24
,正風里,186,366,1378,1930,20,1950,0,1950,848,2798,69.69
,延平里,268,462,1446,2176,40,2216,0,2216,1032,3248,68.23
,興北里,172,448,1230,1850,20,1870,0,1870,796,2666,70.14
,大豐里,600,1076,4018,5694,64,5758,0,5758,2874,8632,66.71
,重興里,322,914,1640,2876,30,2906,0,2906,1298,4204,69.12
,和順里,948,2046,5388,8382,82,8464,0,8464,4292,12756,66.35
,國姓里,228,382,1376,1986,18,2004,0,2004,890,2894,69.25
,六甲里,382,754,1950,3086,36,3122,0,3122,1724,4846,64.42
,正覺里,404,882,3158,4444,50,4494,0,4494,1986,6480,69.35
,成功里,662,1178,3736,5576,52,5628,0,5628,2566,8194,68.68
,文元里,862,1608,5394,7864,88,7952,0,7952,3720,11672,68.13
,大港里,730,1566,4510,6806,90,6896,0,6896,3392,10288,67.03
,國興里,262,542,1248,2052,14,2066,0,2066,1008,3074,67.21
,裕民里,184,446,1308,1938,18,1956,0,1956,828,2784,70.26
,安民里,102,388,1158,1648,20,1668,0,1668,730,2398,69.56
,興南里,254,426,1294,1974,30,2004,0,2004,1064,3068,65.32
,長榮里,598,2040,820,3458,44,3502,0,3502,1726,5228,66.99
,中樓里,222,526,1172,1920,26,1946,0,1946,1020,2966,65.61
,公園里,280,682,1242,2204,32,2236,0,2236,1280,3516,63.59
,玉皇里,176,476,1300,1952,10,1962,0,1962,1028,2990,65.62
,長德里,150,384,1130,1664,16,1680,0,1680,824,2504,67.09
,三德里,150,358,1022,1530,16,1546,0,1546,748,2294,67.39
,五福里,162,302,912,1376,32,1408,0,1408,1660,3068,45.89
,元寶里,512,914,2130,3556,34,3590,0,3590,2168,5758,62.35
,永祥里,466,1154,2286,3906,46,3952,0,3952,1738,5690,69.46
,成德里,1728,3152,9074,13954,168,14122,0,14122,7008,21130,66.83
,文成里,468,1030,3006,4504,44,4548,0,4548,1988,6536,69.58
,大和里,552,902,3442,4896,50,4946,0,4946,2084,7030,70.36
,賢北里,612,1060,3108,4780,62,4842,0,4842,1988,6830,70.89
,大仁里、大山里,220,562,984,1766,26,1792,0,1792,1078,2870,62.44
,總計,16580,37034,88124,141738,1672,143410,0,143410,70150,213560,67.15
安南區,,20636,35280,141370,197286,2272,199558,0,199558,100442,300000,66.52
,東和里,322,426,1976,2724,42,2766,0,2766,1302,4068,67.99
,安順里,606,1106,3972,5684,72,5756,0,5756,2724,8480,67.88
,塭南里,562,974,4284,5820,88,5908,0,5908,2868,8776,67.32
,州南里,564,1100,4336,6000,66,6066,0,6066,2996,9062,66.94
,州北里,606,1028,3896,5530,82,5612,0,5612,2806,8418,66.67
,安東里,370,604,2836,3810,24,3834,0,3834,1770,5604,68.42
,安西里,436,702,3240,4378,40,4418,0,4418,1930,6348,69.6
,頂安里,590,912,4210,5712,50,5762,0,5762,2556,8318,69.27
,安慶里,772,1244,5568,7584,78,7662,0,7662,3550,11212,68.34
,新順里,796,1402,5126,7324,68,7392,0,7392,3722,11114,66.51
,原佃里,314,504,1828,2646,50,2696,0,2696,1408,4104,65.69
,總頭里,188,400,1768,2356,36,2392,0,2392,1158,3550,67.38
,長安里,548,848,4110,5506,68,5574,0,5574,2862,8436,66.07
,公親里,90,274,1178,1542,20,1562,0,1562,682,2244,69.61
,海東里,670,1056,4808,6534,60,6594,0,6594,3462,10056,65.57
,海西里,354,626,2232,3212,42,3254,0,3254,1704,4958,65.63
,海南里,292,456,1852,2600,24,2624,0,2624,1192,3816,68.76
,溪心里,842,1422,5532,7796,74,7870,0,7870,5346,13216,59.55
,塩田里,238,482,1056,1776,30,1806,0,1806,914,2720,66.4
,淵東里,560,914,3844,5318,42,5360,0,5360,2974,8334,64.31
,淵西里,376,634,2726,3736,40,3776,0,3776,2018,5794,65.17
,佃東里,438,720,2696,3854,50,3904,0,3904,2292,6196,63.01
,佃西里,230,398,1626,2254,26,2280,0,2280,1326,3606,63.23
,公塭里,106,244,882,1232,20,1252,0,1252,500,1752,71.46
,南興里,188,304,1582,2074,24,2098,0,2098,1108,3206,65.44
,學東里,234,364,1710,2308,40,2348,0,2348,1666,4014,58.5
,城東里,152,374,1190,1716,34,1750,0,1750,1116,2866,61.06
,城北里,172,292,1348,1812,14,1826,0,1826,942,2768,65.97
,城中里,162,276,910,1348,16,1364,0,1364,622,1986,68.68
,城南里,332,616,2602,3550,54,3604,0,3604,2134,5738,62.81
,城西里,160,260,1276,1696,34,1730,0,1730,838,2568,67.37
,青草里,142,254,1216,1612,18,1630,0,1630,1170,2800,58.21
,砂崙里,156,232,1216,1604,26,1630,0,1630,996,2626,62.07
,顯宮里,208,460,1128,1796,36,1832,0,1832,956,2788,65.71
,鹿耳里,144,282,672,1098,22,1120,0,1120,590,1710,65.5
,四草里,234,470,1646,2350,52,2402,0,2402,1120,3522,68.2
,安和里,304,472,2032,2808,30,2838,0,2838,1422,4260,66.62
,溪北里,470,736,2562,3768,26,3794,0,3794,1604,5398,70.29
,溪頂里,702,1198,3994,5894,62,5956,0,5956,2568,8524,69.87
,溪墘里,436,728,2876,4040,38,4078,0,4078,1942,6020,67.74
,海佃里,576,1034,4152,5762,60,5822,0,5822,2644,8466,68.77
,幸福里,530,770,3820,5120,48,5168,0,5168,2098,7266,71.13
,鳳凰里,640,972,3772,5384,48,5432,0,5432,3106,8538,63.62
,梅花里,588,896,3636,5120,58,5178,0,5178,2740,7918,65.4
,理想里,568,1108,4454,6130,70,6200,0,6200,2720,8920,69.51
,溪東里,520,1030,3282,4832,54,4886,0,4886,2192,7078,69.03
,淵中里,388,794,2982,4164,46,4210,0,4210,2002,6212,67.77
,布袋里,236,376,1326,1938,22,1960,0,1960,1022,2982,65.73
,國安里,338,530,2152,3020,22,3042,0,3042,1244,4286,70.98
,安富里,672,1136,4872,6680,90,6770,0,6770,3492,10262,65.97
,大安里,514,840,3380,4734,36,4770,0,4770,2326,7096,67.22
,總計,20636,35280,141370,197286,2272,199558,0,199558,100442,300000,66.52
安平區,,8314,15736,40820,64870,706,65576,0,65576,36742,102318,64.09
,西門里,228,404,1078,1710,22,1732,0,1732,882,2614,66.26
,金城里,366,734,1324,2424,38,2462,0,2462,1286,3748,65.69
,石門里,312,528,1962,2802,26,2828,0,2828,1400,4228,66.89
,漁光里,52,118,430,600,12,612,0,612,286,898,68.15
,建平里,718,1310,3590,5618,62,5680,0,5680,3142,8822,64.38
,怡平里,636,1062,2968,4666,50,4716,0,4716,2906,7622,61.87
,華平里,744,1486,3450,5680,62,5742,0,5742,3310,9052,63.43
,平通里,1060,1864,4982,7906,82,7988,0,7988,5406,13394,59.64
,文平里,790,1588,3890,6268,68,6336,0,6336,2776,9112,69.53
,國平里,1056,2006,4576,7638,74,7712,0,7712,4238,11950,64.54
,育平里,1168,2036,4990,8194,76,8270,0,8270,5384,13654,60.57
,億載里,408,864,2098,3370,48,3418,0,3418,1678,5096,67.07
,海頭里,198,410,1300,1908,28,1936,0,1936,1032,2968,65.23
,港仔里,156,312,1264,1732,18,1750,0,1750,804,2554,68.52
,平安里,422,1014,2918,4354,40,4394,0,4394,2212,6606,66.52
,總計,8314,15736,40820,64870,706,65576,0,65576,36742,102318,64.09
中西區,,8806,20562,54340,83708,994,84702,0,84702,41890,126592,66.91
,公正里,188,418,1146,1752,30,1782,0,1782,992,2774,64.24
,銀同里,130,412,894,1436,24,1460,0,1460,740,2200,66.36
,小西里,86,254,590,930,6,936,0,936,394,1330,70.38
,仙草里,378,828,1784,2990,38,3028,0,3028,1734,4762,63.59
,赤嵌里,152,382,1168,1702,16,1718,0,1718,928,2646,64.93
,五妃里,268,556,1232,2056,14,2070,0,2070,962,3032,68.27
,郡王里,164,532,1144,1840,12,1852,0,1852,862,2714,68.24
,福安里,86,366,882,1334,8,1342,0,1342,570,1912,70.19
,法華里,386,988,1848,3222,60,3282,0,3282,1636,4918,66.73
,大南里,188,680,826,1694,14,1708,0,1708,692,2400,71.17
,開山里,244,492,1558,2294,26,2320,0,2320,1310,3630,63.91
