行政區別,村里別,1_柯文哲/吳欣盈,10-010_1_黨籍,2_賴清德/蕭美琴,10-010_2_黨籍,3_侯友宜/趙少康,10-010_3_黨籍,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
朴子市,崁前里,198,無黨籍及未經政黨推薦,600,民主進步黨,290,中國國民黨,1088,18,1106,0,1106,556,1662,66.55
朴子市,順安里,42,無黨籍及未經政黨推薦,192,民主進步黨,70,中國國民黨,304,2,306,0,306,144,450,68.0
朴子市,崁後里,176,無黨籍及未經政黨推薦,498,民主進步黨,208,中國國民黨,882,16,898,0,898,462,1360,66.03
朴子市,德家里,156,無黨籍及未經政黨推薦,530,民主進步黨,294,中國國民黨,980,12,992,0,992,478,1470,67.48
朴子市,新庄里,202,無黨籍及未經政黨推薦,400,民主進步黨,286,中國國民黨,888,10,898,0,898,392,1290,69.61
朴子市,梅華里,224,無黨籍及未經政黨推薦,796,民主進步黨,324,中國國民黨,1344,12,1356,0,1356,572,1928,70.33
朴子市,松華里,250,無黨籍及未經政黨推薦,924,民主進步黨,326,中國國民黨,1500,16,1516,0,1516,804,2320,65.34
朴子市,南竹里,104,無黨籍及未經政黨推薦,424,民主進步黨,108,中國國民黨,636,4,640,0,640,292,932,68.67
布袋鎮,岱江里,146,無黨籍及未經政黨推薦,320,民主進步黨,270,中國國民黨,736,10,746,0,746,374,1120,66.61
布袋鎮,九龍里,96,無黨籍及未經政黨推薦,200,民主進步黨,150,中國國民黨,446,4,450,0,450,214,664,67.77
布袋鎮,岑海里,636,無黨籍及未經政黨推薦,1188,民主進步黨,924,中國國民黨,2748,36,2784,0,2784,1410,4194,66.38
布袋鎮,興中里,284,無黨籍及未經政黨推薦,582,民主進步黨,476,中國國民黨,1342,16,1358,0,1358,636,1994,68.1
布袋鎮,光復里,398,無黨籍及未經政黨推薦,954,民主進步黨,744,中國國民黨,2096,14,2110,0,2110,952,3062,68.91
布袋鎮,見龍里,286,無黨籍及未經政黨推薦,518,民主進步黨,294,中國國民黨,1098,14,1112,0,1112,498,1610,69.07
布袋鎮,新厝里,184,無黨籍及未經政黨推薦,334,民主進步黨,296,中國國民黨,814,4,818,0,818,472,1290,63.41
布袋鎮,龍江里,176,無黨籍及未經政黨推薦,416,民主進步黨,286,中國國民黨,878,4,882,0,882,518,1400,63.0
布袋鎮,新岑里,202,無黨籍及未經政黨推薦,672,民主進步黨,314,中國國民黨,1188,12,1200,0,1200,556,1756,68.34
布袋鎮,新民里,314,無黨籍及未經政黨推薦,774,民主進步黨,466,中國國民黨,1554,34,1588,0,1588,918,2506,63.37
布袋鎮,復興里,624,無黨籍及未經政黨推薦,1466,民主進步黨,782,中國國民黨,2872,24,2896,0,2896,1520,4416,65.58
布袋鎮,好美里,298,無黨籍及未經政黨推薦,702,民主進步黨,342,中國國民黨,1342,8,1350,0,1350,788,2138,63.14
布袋鎮,永安里,250,無黨籍及未經政黨推薦,628,民主進步黨,428,中國國民黨,1306,16,1322,0,1322,712,2034,65.0
布袋鎮,東港里,500,無黨籍及未經政黨推薦,1200,民主進步黨,700,中國國民黨,2400,22,2422,0,2422,1144,3566,67.92
布袋鎮,江山里,60,無黨籍及未經政黨推薦,198,民主進步黨,122,中國國民黨,380,4,384,0,384,150,534,71.91
布袋鎮,菜舖里,44,無黨籍及未經政黨推薦,216,民主進步黨,188,中國國民黨,448,6,454,0,454,256,710,63.94
布袋鎮,考試里,28,無黨籍及未經政黨推薦,214,民主進步黨,94,中國國民黨,336,4,340,0,340,188,528,64.39
布袋鎮,振寮里,196,無黨籍及未經政黨推薦,300,民主進步黨,346,中國國民黨,842,6,848,0,848,480,1328,63.86
布袋鎮,西安里,198,無黨籍及未經政黨推薦,694,民主進步黨,462,中國國民黨,1354,10,1364,0,1364,750,2114,64.52
布袋鎮,東安里,304,無黨籍及未經政黨推薦,928,民主進步黨,436,中國國民黨,1668,22,1690,0,1690,754,2444,69.15
布袋鎮,中安里,298,無黨籍及未經政黨推薦,936,民主進步黨,422,中國國民黨,1656,22,1678,0,1678,870,2548,65.86
布袋鎮,樹林里,160,無黨籍及未經政黨推薦,398,民主進步黨,196,中國國民黨,754,6,760,0,760,300,1060,71.7
布袋鎮,貴舍里,110,無黨籍及未經政黨推薦,446,民主進步黨,214,中國國民黨,770,6,776,0,776,402,1178,65.87
大林鎮,東林里,134,無黨籍及未經政黨推薦,354,民主進步黨,212,中國國民黨,700,4,704,0,704,262,966,72.88
大林鎮,西林里,624,無黨籍及未經政黨推薦,1208,民主進步黨,820,中國國民黨,2652,4,2656,0,2656,926,3582,74.15
大林鎮,吉林里,254,無黨籍及未經政黨推薦,544,民主進步黨,474,中國國民黨,1272,8,1280,0,1280,444,1724,74.25
大林鎮,平林里,2260,無黨籍及未經政黨推薦,3630,民主進步黨,2614,中國國民黨,8504,64,8568,0,8568,3136,11704,73.21
大林鎮,明華里,344,無黨籍及未經政黨推薦,770,民主進步黨,388,中國國民黨,1502,8,1510,0,1510,640,2150,70.23
大林鎮,明和里,822,無黨籍及未經政黨推薦,1060,民主進步黨,768,中國國民黨,2650,18,2668,0,2668,1092,3760,70.96
大林鎮,排路里,130,無黨籍及未經政黨推薦,476,民主進步黨,174,中國國民黨,780,8,788,0,788,330,1118,70.48
大林鎮,西結里,174,無黨籍及未經政黨推薦,570,民主進步黨,154,中國國民黨,898,14,912,0,912,418,1330,68.57
大林鎮,湖北里,146,無黨籍及未經政黨推薦,438,民主進步黨,222,中國國民黨,806,4,810,0,810,352,1162,69.71
大林鎮,大糖里,26,無黨籍及未經政黨推薦,102,民主進步黨,102,中國國民黨,230,2,232,0,232,108,340,68.24
大林鎮,大美里,468,無黨籍及未經政黨推薦,838,民主進步黨,614,中國國民黨,1920,14,1934,0,1934,1008,2942,65.74
大林鎮,過溪里,378,無黨籍及未經政黨推薦,946,民主進步黨,570,中國國民黨,1894,18,1912,0,1912,808,2720,70.29
大林鎮,中坑里,336,無黨籍及未經政黨推薦,836,民主進步黨,586,中國國民黨,1758,18,1776,0,1776,806,2582,68.78
大林鎮,上林里,234,無黨籍及未經政黨推薦,514,民主進步黨,326,中國國民黨,1074,2,1076,0,1076,428,1504,71.54
大林鎮,中林里,480,無黨籍及未經政黨推薦,1158,民主進步黨,438,中國國民黨,2076,12,2088,0,2088,822,2910,71.75
大林鎮,三和里,692,無黨籍及未經政黨推薦,1178,民主進步黨,884,中國國民黨,2754,14,2768,0,2768,1224,3992,69.34
大林鎮,溝背里,242,無黨籍及未經政黨推薦,646,民主進步黨,328,中國國民黨,1216,18,1234,0,1234,516,1750,70.51
大林鎮,義和里,220,無黨籍及未經政黨推薦,364,民主進步黨,284,中國國民黨,868,6,874,0,874,376,1250,69.92
大林鎮,內林里,178,無黨籍及未經政黨推薦,388,民主進步黨,344,中國國民黨,910,6,916,0,916,340,1256,72.93
大林鎮,三角里,212,無黨籍及未經政黨推薦,434,民主進步黨,418,中國國民黨,1064,8,1072,0,1072,486,1558,68.81
大林鎮,三村里,294,無黨籍及未經政黨推薦,484,民主進步黨,302,中國國民黨,1080,6,1086,0,1086,456,1542,70.43
民雄鄉,東榮村,734,無黨籍及未經政黨推薦,1366,民主進步黨,958,中國國民黨,3058,24,3082,0,3082,1380,4462,69.07
民雄鄉,中樂村,464,無黨籍及未經政黨推薦,936,民主進步黨,794,中國國民黨,2194,12,2206,0,2206,720,2926,75.39
民雄鄉,西安村,1066,無黨籍及未經政黨推薦,2316,民主進步黨,1338,中國國民黨,4720,20,4740,0,4740,1732,6472,73.24
民雄鄉,寮頂村,866,無黨籍及未經政黨推薦,1446,民主進步黨,818,中國國民黨,3130,12,3142,0,3142,1054,4196,74.88
民雄鄉,福權村,536,無黨籍及未經政黨推薦,1226,民主進步黨,486,中國國民黨,2248,16,2264,0,2264,756,3020,74.97
民雄鄉,東湖村,588,無黨籍及未經政黨推薦,1018,民主進步黨,742,中國國民黨,2348,26,2374,0,2374,1082,3456,68.69
民雄鄉,頂崙村,522,無黨籍及未經政黨推薦,910,民主進步黨,546,中國國民黨,1978,26,2004,0,2004,834,2838,70.61
民雄鄉,菁埔村,520,無黨籍及未經政黨推薦,1414,民主進步黨,388,中國國民黨,2322,10,2332,0,2332,884,3216,72.51
民雄鄉,中和村,422,無黨籍及未經政黨推薦,614,民主進步黨,416,中國國民黨,1452,8,1460,0,1460,512,1972,74.04
民雄鄉,平和村,272,無黨籍及未經政黨推薦,596,民主進步黨,302,中國國民黨,1170,14,1184,0,1184,430,1614,73.36
民雄鄉,西昌村,306,無黨籍及未經政黨推薦,682,民主進步黨,240,中國國民黨,1228,18,1246,0,1246,384,1630,76.44
民雄鄉,豊收村,722,無黨籍及未經政黨推薦,1368,民主進步黨,926,中國國民黨,3016,30,3046,0,3046,1208,4254,71.6
民雄鄉,三興村,538,無黨籍及未經政黨推薦,914,民主進步黨,548,中國國民黨,2000,12,2012,0,2012,662,2674,75.24
民雄鄉,東興村,160,無黨籍及未經政黨推薦,344,民主進步黨,206,中國國民黨,710,4,714,0,714,290,1004,71.12
民雄鄉,鎮北村,604,無黨籍及未經政黨推薦,902,民主進步黨,564,中國國民黨,2070,22,2092,0,2092,754,2846,73.51
民雄鄉,興中村,610,無黨籍及未經政黨推薦,1104,民主進步黨,716,中國國民黨,2430,10,2440,0,2440,1046,3486,69.99
民雄鄉,興南村,1114,無黨籍及未經政黨推薦,1654,民主進步黨,906,中國國民黨,3674,38,3712,0,3712,1652,5364,69.2
民雄鄉,福興村,696,無黨籍及未經政黨推薦,1440,民主進步黨,704,中國國民黨,2840,16,2856,0,2856,1012,3868,73.84
民雄鄉,文隆村,1026,無黨籍及未經政黨推薦,1440,民主進步黨,1112,中國國民黨,3578,26,3604,0,3604,1270,4874,73.94
民雄鄉,山中村,1250,無黨籍及未經政黨推薦,2542,民主進步黨,1198,中國國民黨,4990,22,5012,0,5012,1832,6844,73.23
民雄鄉,中央村,386,無黨籍及未經政黨推薦,978,民主進步黨,380,中國國民黨,1744,18,1762,0,1762,686,2448,71.98
民雄鄉,北斗村,2096,無黨籍及未經政黨推薦,3178,民主進步黨,1932,中國國民黨,7206,58,7264,0,7264,3052,10316,70.41
民雄鄉,双福村,990,無黨籍及未經政黨推薦,1412,民主進步黨,1102,中國國民黨,3504,22,3526,0,3526,1288,4814,73.24
民雄鄉,大崎村,1072,無黨籍及未經政黨推薦,1236,民主進步黨,916,中國國民黨,3224,30,3254,0,3254,1342,4596,70.8
民雄鄉,秀林村,956,無黨籍及未經政黨推薦,1680,民主進步黨,996,中國國民黨,3632,28,3660,0,3660,1534,5194,70.47
民雄鄉,松山村,550,無黨籍及未經政黨推薦,982,民主進步黨,616,中國國民黨,2148,22,2170,0,2170,1178,3348,64.81
民雄鄉,金興村,1052,無黨籍及未經政黨推薦,1776,民主進步黨,1210,中國國民黨,4038,38,4076,0,4076,1688,5764,70.71
民雄鄉,福樂村,2670,無黨籍及未經政黨推薦,3950,民主進步黨,2796,中國國民黨,9416,62,9478,0,9478,3622,13100,72.35
溪口鄉,溪東村,402,無黨籍及未經政黨推薦,800,民主進步黨,490,中國國民黨,1692,28,1720,0,1720,700,2420,71.07
溪口鄉,溪西村,150,無黨籍及未經政黨推薦,468,民主進步黨,278,中國國民黨,896,4,900,0,900,368,1268,70.98
溪口鄉,溪北村,204,無黨籍及未經政黨推薦,392,民主進步黨,222,中國國民黨,818,14,832,0,832,370,1202,69.22
溪口鄉,游東村,212,無黨籍及未經政黨推薦,732,民主進步黨,266,中國國民黨,1210,18,1228,0,1228,574,1802,68.15
溪口鄉,游西村,166,無黨籍及未經政黨推薦,506,民主進步黨,154,中國國民黨,826,12,838,0,838,406,1244,67.36
溪口鄉,柴林村,200,無黨籍及未經政黨推薦,564,民主進步黨,172,中國國民黨,936,10,946,0,946,476,1422,66.53
溪口鄉,林腳村,194,無黨籍及未經政黨推薦,554,民主進步黨,202,中國國民黨,950,8,958,0,958,554,1512,63.36
溪口鄉,美南村,332,無黨籍及未經政黨推薦,764,民主進步黨,290,中國國民黨,1386,10,1396,0,1396,708,2104,66.35
溪口鄉,美北村,268,無黨籍及未經政黨推薦,696,民主進步黨,322,中國國民黨,1286,14,1300,0,1300,536,1836,70.81
溪口鄉,本厝村,250,無黨籍及未經政黨推薦,658,民主進步黨,328,中國國民黨,1236,4,1240,0,1240,514,1754,70.7
溪口鄉,柳溝村,356,無黨籍及未經政黨推薦,914,民主進步黨,436,中國國民黨,1706,16,1722,0,1722,686,2408,71.51
溪口鄉,疊溪村,306,無黨籍及未經政黨推薦,720,民主進步黨,316,中國國民黨,1342,8,1350,0,1350,556,1906,70.83
溪口鄉,妙崙村,196,無黨籍及未經政黨推薦,444,民主進步黨,244,中國國民黨,884,14,898,0,898,374,1272,70.6
溪口鄉,坪頂村,256,無黨籍及未經政黨推薦,662,民主進步黨,254,中國國民黨,1172,16,1188,0,1188,494,1682,70.63
新港鄉,宮前村,842,無黨籍及未經政黨推薦,1380,民主進步黨,930,中國國民黨,3152,24,3176,0,3176,1146,4322,73.48
新港鄉,宮後村,448,無黨籍及未經政黨推薦,1110,民主進步黨,530,中國國民黨,2088,16,2104,0,2104,836,2940,71.56
新港鄉,大興村,400,無黨籍及未經政黨推薦,1098,民主進步黨,494,中國國民黨,1992,10,2002,0,2002,712,2714,73.77
新港鄉,福德村,486,無黨籍及未經政黨推薦,1060,民主進步黨,640,中國國民黨,2186,26,2212,0,2212,894,3106,71.22
新港鄉,古民村,360,無黨籍及未經政黨推薦,1130,民主進步黨,338,中國國民黨,1828,16,1844,0,1844,804,2648,69.64
新港鄉,中庄村,490,無黨籍及未經政黨推薦,1248,民主進步黨,426,中國國民黨,2164,26,2190,0,2190,906,3096,70.74
新港鄉,大潭村,530,無黨籍及未經政黨推薦,1248,民主進步黨,442,中國國民黨,2220,20,2240,0,2240,960,3200,70.0
新港鄉,西庄村,274,無黨籍及未經政黨推薦,596,民主進步黨,322,中國國民黨,1192,8,1200,0,1200,544,1744,68.81
新港鄉,埤子村,142,無黨籍及未經政黨推薦,420,民主進步黨,146,中國國民黨,708,10,718,0,718,308,1026,69.98
新港鄉,南崙村,226,無黨籍及未經政黨推薦,866,民主進步黨,114,中國國民黨,1206,20,1226,0,1226,456,1682,72.89
新港鄉,北崙村,130,無黨籍及未經政黨推薦,396,民主進步黨,74,中國國民黨,600,8,608,0,608,286,894,68.01
新港鄉,海瀛村,120,無黨籍及未經政黨推薦,382,民主進步黨,156,中國國民黨,658,4,662,0,662,280,942,70.28
新港鄉,月眉村,514,無黨籍及未經政黨推薦,1314,民主進步黨,444,中國國民黨,2272,24,2296,0,2296,838,3134,73.26
新港鄉,月潭村,448,無黨籍及未經政黨推薦,1166,民主進步黨,404,中國國民黨,2018,12,2030,0,2030,906,2936,69.14
新港鄉,溪北村,366,無黨籍及未經政黨推薦,1028,民主進步黨,432,中國國民黨,1826,18,1844,0,1844,672,2516,73.29
新港鄉,三間村,624,無黨籍及未經政黨推薦,970,民主進步黨,552,中國國民黨,2146,18,2164,0,2164,796,2960,73.11
新港鄉,中洋村,358,無黨籍及未經政黨推薦,640,民主進步黨,356,中國國民黨,1354,10,1364,0,1364,574,1938,70.38
新港鄉,菜公村,328,無黨籍及未經政黨推薦,638,民主進步黨,334,中國國民黨,1300,10,1310,0,1310,546,1856,70.58
新港鄉,安和村,258,無黨籍及未經政黨推薦,718,民主進步黨,284,中國國民黨,1260,22,1282,0,1282,578,1860,68.92
新港鄉,潭大村,282,無黨籍及未經政黨推薦,874,民主進步黨,312,中國國民黨,1468,18,1486,0,1486,704,2190,67.85
新港鄉,南港村,252,無黨籍及未經政黨推薦,748,民主進步黨,344,中國國民黨,1344,8,1352,0,1352,608,1960,68.98
新港鄉,板頭村,190,無黨籍及未經政黨推薦,386,民主進步黨,164,中國國民黨,740,6,746,0,746,292,1038,71.87
新港鄉,共和村,252,無黨籍及未經政黨推薦,618,民主進步黨,272,中國國民黨,1142,12,1154,0,1154,494,1648,70.02
六腳鄉,蒜頭村,268,無黨籍及未經政黨推薦,686,民主進步黨,552,中國國民黨,1506,14,1520,0,1520,658,2178,69.79
六腳鄉,蒜東村,192,無黨籍及未經政黨推薦,484,民主進步黨,306,中國國民黨,982,16,998,0,998,492,1490,66.98
六腳鄉,蒜南村,270,無黨籍及未經政黨推薦,668,民主進步黨,292,中國國民黨,1230,10,1240,0,1240,420,1660,74.7
六腳鄉,工廠村,44,無黨籍及未經政黨推薦,92,民主進步黨,158,中國國民黨,294,2,296,0,296,96,392,75.51
六腳鄉,灣南村,340,無黨籍及未經政黨推薦,792,民主進步黨,416,中國國民黨,1548,12,1560,0,1560,624,2184,71.43
六腳鄉,灣北村,294,無黨籍及未經政黨推薦,616,民主進步黨,554,中國國民黨,1464,10,1474,0,1474,726,2200,67.0
六腳鄉,雙涵村,188,無黨籍及未經政黨推薦,596,民主進步黨,274,中國國民黨,1058,10,1068,0,1068,570,1638,65.2
六腳鄉,塗師村,122,無黨籍及未經政黨推薦,494,民主進步黨,180,中國國民黨,796,6,802,0,802,356,1158,69.26
六腳鄉,三義村,152,無黨籍及未經政黨推薦,546,民主進步黨,180,中國國民黨,878,20,898,0,898,436,1334,67.32
六腳鄉,港美村,146,無黨籍及未經政黨推薦,570,民主進步黨,144,中國國民黨,860,20,880,0,880,448,1328,66.27
六腳鄉,豐美村,236,無黨籍及未經政黨推薦,734,民主進步黨,338,中國國民黨,1308,18,1326,0,1326,532,1858,71.37
六腳鄉,六斗村,240,無黨籍及未經政黨推薦,610,民主進步黨,276,中國國民黨,1126,8,1134,0,1134,554,1688,67.18
六腳鄉,崙陽村,284,無黨籍及未經政黨推薦,740,民主進步黨,324,中國國民黨,1348,14,1362,0,1362,596,1958,69.56
六腳鄉,蘇厝村,434,無黨籍及未經政黨推薦,966,民主進步黨,466,中國國民黨,1866,10,1876,0,1876,896,2772,67.68
六腳鄉,竹本村,102,無黨籍及未經政黨推薦,436,民主進步黨,164,中國國民黨,702,6,708,0,708,418,1126,62.88
六腳鄉,永賢村,60,無黨籍及未經政黨推薦,370,民主進步黨,106,中國國民黨,536,4,540,0,540,314,854,63.23
六腳鄉,魚寮村,136,無黨籍及未經政黨推薦,418,民主進步黨,168,中國國民黨,722,14,736,0,736,422,1158,63.56
六腳鄉,潭墘村,164,無黨籍及未經政黨推薦,546,民主進步黨,320,中國國民黨,1030,4,1034,0,1034,580,1614,64.06
六腳鄉,正義村,294,無黨籍及未經政黨推薦,1140,民主進步黨,432,中國國民黨,1866,8,1874,0,1874,772,2646,70.82
六腳鄉,溪厝村,124,無黨籍及未經政黨推薦,380,民主進步黨,220,中國國民黨,724,8,732,0,732,340,1072,68.28
六腳鄉,六腳村,148,無黨籍及未經政黨推薦,372,民主進步黨,330,中國國民黨,850,8,858,0,858,500,1358,63.18
六腳鄉,六南村,72,無黨籍及未經政黨推薦,350,民主進步黨,188,中國國民黨,610,8,618,0,618,354,972,63.58
六腳鄉,崩山村,134,無黨籍及未經政黨推薦,402,民主進步黨,180,中國國民黨,716,4,720,0,720,434,1154,62.39
六腳鄉,古林村,112,無黨籍及未經政黨推薦,544,民主進步黨,172,中國國民黨,828,8,836,0,836,416,1252,66.77
六腳鄉,更寮村,142,無黨籍及未經政黨推薦,392,民主進步黨,196,中國國民黨,730,6,736,0,736,338,1074,68.53
東石鄉,東石村,474,無黨籍及未經政黨推薦,1186,民主進步黨,798,中國國民黨,2458,22,2480,0,2480,1248,3728,66.52
東石鄉,猿樹村,164,無黨籍及未經政黨推薦,534,民主進步黨,364,中國國民黨,1062,16,1078,0,1078,668,1746,61.74
東石鄉,型厝村,250,無黨籍及未經政黨推薦,752,民主進步黨,516,中國國民黨,1518,32,1550,0,1550,930,2480,62.5
東石鄉,塭港村,284,無黨籍及未經政黨推薦,920,民主進步黨,680,中國國民黨,1884,28,1912,0,1912,1164,3076,62.16
東石鄉,三家村,270,無黨籍及未經政黨推薦,658,民主進步黨,448,中國國民黨,1376,16,1392,0,1392,792,2184,63.74
東石鄉,永屯村,216,無黨籍及未經政黨推薦,408,民主進步黨,350,中國國民黨,974,6,980,0,980,414,1394,70.3
東石鄉,海埔村,58,無黨籍及未經政黨推薦,238,民主進步黨,160,中國國民黨,456,8,464,0,464,256,720,64.44
東石鄉,龍港村,146,無黨籍及未經政黨推薦,386,民主進步黨,476,中國國民黨,1008,14,1022,0,1022,604,1626,62.85
東石鄉,副瀨村,186,無黨籍及未經政黨推薦,602,民主進步黨,330,中國國民黨,1118,12,1130,0,1130,528,1658,68.15
東石鄉,下揖村,120,無黨籍及未經政黨推薦,510,民主進步黨,240,中國國民黨,870,8,878,0,878,500,1378,63.72
東石鄉,頂揖村,78,無黨籍及未經政黨推薦,254,民主進步黨,160,中國國民黨,492,0,492,0,492,258,750,65.6
東石鄉,溪下村,218,無黨籍及未經政黨推薦,532,民主進步黨,376,中國國民黨,1126,10,1136,0,1136,732,1868,60.81
東石鄉,港墘村,322,無黨籍及未經政黨推薦,816,民主進步黨,488,中國國民黨,1626,18,1644,0,1644,594,2238,73.46
東石鄉,蔦松村,202,無黨籍及未經政黨推薦,498,民主進步黨,336,中國國民黨,1036,8,1044,0,1044,544,1588,65.74
東石鄉,圍潭村,152,無黨籍及未經政黨推薦,434,民主進步黨,226,中國國民黨,812,12,824,0,824,418,1242,66.34
東石鄉,洲仔村,192,無黨籍及未經政黨推薦,554,民主進步黨,298,中國國民黨,1044,14,1058,0,1058,492,1550,68.26
東石鄉,東崙村,148,無黨籍及未經政黨推薦,390,民主進步黨,258,中國國民黨,796,10,806,0,806,502,1308,61.62
東石鄉,西崙村,292,無黨籍及未經政黨推薦,718,民主進步黨,366,中國國民黨,1376,16,1392,0,1392,672,2064,67.44
東石鄉,塭仔村,202,無黨籍及未經政黨推薦,598,民主進步黨,282,中國國民黨,1082,10,1092,0,1092,664,1756,62.19
東石鄉,網寮村,196,無黨籍及未經政黨推薦,690,民主進步黨,486,中國國民黨,1372,12,1384,0,1384,882,2266,61.08
東石鄉,掌潭村,174,無黨籍及未經政黨推薦,440,民主進步黨,370,中國國民黨,984,2,986,0,986,496,1482,66.53
東石鄉,港口村,74,無黨籍及未經政黨推薦,142,民主進步黨,122,中國國民黨,338,2,340,0,340,208,548,62.04
東石鄉,鰲鼓村,272,無黨籍及未經政黨推薦,798,民主進步黨,460,中國國民黨,1530,18,1548,0,1548,836,2384,64.93
義竹鄉,岸腳村,150,無黨籍及未經政黨推薦,450,民主進步黨,266,中國國民黨,866,6,872,0,872,384,1256,69.43
