行政區別,村里別,1_柯文哲/吳欣盈,67_1_黨籍,2_賴清德/蕭美琴,67_2_黨籍,3_侯友宜/趙少康,67_3_黨籍,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
臺南市柳營區,八翁里,468,無黨籍及未經政黨推薦,946,民主進步黨,448,中國國民黨,1862,18,1880,0,1880,802,2682,70.1
臺南市柳營區,人和里,228,無黨籍及未經政黨推薦,468,民主進步黨,276,中國國民黨,972,8,980,0,980,386,1366,71.74
臺南市柳營區,太康里,440,無黨籍及未經政黨推薦,1068,民主進步黨,422,中國國民黨,1930,28,1958,0,1958,896,2854,68.61
臺南市柳營區,重溪里,542,無黨籍及未經政黨推薦,1248,民主進步黨,472,中國國民黨,2262,22,2284,0,2284,1044,3328,68.63
臺南市柳營區,篤農里,352,無黨籍及未經政黨推薦,908,民主進步黨,402,中國國民黨,1662,12,1674,0,1674,766,2440,68.61
臺南市柳營區,大農里,174,無黨籍及未經政黨推薦,550,民主進步黨,168,中國國民黨,892,8,900,0,900,358,1258,71.54
臺南市柳營區,神農里,344,無黨籍及未經政黨推薦,1022,民主進步黨,316,中國國民黨,1682,20,1702,0,1702,846,2548,66.8
臺南市柳營區,果毅里,318,無黨籍及未經政黨推薦,918,民主進步黨,310,中國國民黨,1546,18,1564,0,1564,700,2264,69.08
臺南市柳營區,旭山里,400,無黨籍及未經政黨推薦,908,民主進步黨,458,中國國民黨,1766,14,1780,0,1780,1074,2854,62.37
臺南市後壁區,後壁里,438,無黨籍及未經政黨推薦,1118,民主進步黨,626,中國國民黨,2182,6,2188,0,2188,908,3096,70.67
臺南市後壁區,侯伯里,332,無黨籍及未經政黨推薦,898,民主進步黨,358,中國國民黨,1588,10,1598,0,1598,794,2392,66.81
臺南市後壁區,嘉苳里,376,無黨籍及未經政黨推薦,858,民主進步黨,420,中國國民黨,1654,14,1668,0,1668,746,2414,69.1
臺南市後壁區,土溝里,344,無黨籍及未經政黨推薦,1010,民主進步黨,316,中國國民黨,1670,24,1694,0,1694,748,2442,69.37
臺南市後壁區,竹新里,346,無黨籍及未經政黨推薦,1142,民主進步黨,292,中國國民黨,1780,18,1798,0,1798,740,2538,70.84
臺南市後壁區,新東里,502,無黨籍及未經政黨推薦,1098,民主進步黨,460,中國國民黨,2060,10,2070,0,2070,1116,3186,64.97
臺南市後壁區,頂安里,344,無黨籍及未經政黨推薦,836,民主進步黨,502,中國國民黨,1682,12,1694,0,1694,750,2444,69.31
臺南市後壁區,長安里,316,無黨籍及未經政黨推薦,804,民主進步黨,458,中國國民黨,1578,10,1588,0,1588,694,2282,69.59
臺南市後壁區,福安里,458,無黨籍及未經政黨推薦,1226,民主進步黨,588,中國國民黨,2272,8,2280,0,2280,1088,3368,67.7
臺南市後壁區,菁寮里,292,無黨籍及未經政黨推薦,962,民主進步黨,480,中國國民黨,1734,24,1758,0,1758,842,2600,67.62
臺南市後壁區,新嘉里,228,無黨籍及未經政黨推薦,788,民主進步黨,228,中國國民黨,1244,16,1260,0,1260,578,1838,68.55
臺南市後壁區,長短樹里,460,無黨籍及未經政黨推薦,1486,民主進步黨,614,中國國民黨,2560,30,2590,0,2590,1176,3766,68.77
臺南市後壁區,上茄苳里,470,無黨籍及未經政黨推薦,1812,民主進步黨,590,中國國民黨,2872,8,2880,0,2880,1210,4090,70.42
臺南市後壁區,菁豐里,306,無黨籍及未經政黨推薦,860,民主進步黨,428,中國國民黨,1594,16,1610,0,1610,718,2328,69.16
臺南市東山區,東山里,382,無黨籍及未經政黨推薦,840,民主進步黨,502,中國國民黨,1724,8,1732,0,1732,1026,2758,62.8
臺南市東山區,東中里,666,無黨籍及未經政黨推薦,1606,民主進步黨,812,中國國民黨,3084,26,3110,0,3110,1572,4682,66.42
臺南市東山區,東正里,296,無黨籍及未經政黨推薦,1002,民主進步黨,420,中國國民黨,1718,18,1736,0,1736,976,2712,64.01
臺南市東山區,三榮里,214,無黨籍及未經政黨推薦,570,民主進步黨,266,中國國民黨,1050,4,1054,0,1054,730,1784,59.08
臺南市東山區,大客里,232,無黨籍及未經政黨推薦,618,民主進步黨,316,中國國民黨,1166,8,1174,0,1174,830,2004,58.58
臺南市東山區,科里里,242,無黨籍及未經政黨推薦,780,民主進步黨,396,中國國民黨,1418,24,1442,0,1442,814,2256,63.92
臺南市東山區,東河里,204,無黨籍及未經政黨推薦,632,民主進步黨,182,中國國民黨,1018,16,1034,0,1034,522,1556,66.45
臺南市東山區,南溪里,76,無黨籍及未經政黨推薦,250,民主進步黨,118,中國國民黨,444,6,450,0,450,354,804,55.97
臺南市東山區,水雲里,78,無黨籍及未經政黨推薦,252,民主進步黨,94,中國國民黨,424,2,426,0,426,304,730,58.36
臺南市東山區,林安里,54,無黨籍及未經政黨推薦,270,民主進步黨,112,中國國民黨,436,2,438,0,438,292,730,60.0
臺南市東山區,東原里,384,無黨籍及未經政黨推薦,1256,民主進步黨,676,中國國民黨,2316,24,2340,0,2340,1536,3876,60.37
臺南市東山區,嶺南里,84,無黨籍及未經政黨推薦,436,民主進步黨,180,中國國民黨,700,4,704,0,704,512,1216,57.89
臺南市東山區,南勢里,192,無黨籍及未經政黨推薦,600,民主進步黨,388,中國國民黨,1180,8,1188,0,1188,842,2030,58.52
臺南市東山區,青山里,192,無黨籍及未經政黨推薦,590,民主進步黨,360,中國國民黨,1142,10,1152,0,1152,852,2004,57.49
臺南市東山區,高原里,158,無黨籍及未經政黨推薦,452,民主進步黨,374,中國國民黨,984,14,998,0,998,702,1700,58.71
臺南市東山區,聖賢里,464,無黨籍及未經政黨推薦,1390,民主進步黨,522,中國國民黨,2376,32,2408,0,2408,1142,3550,67.83
臺南市麻豆區,東角里,852,無黨籍及未經政黨推薦,1978,民主進步黨,882,中國國民黨,3712,18,3730,0,3730,1300,5030,74.16
臺南市麻豆區,晋江里,740,無黨籍及未經政黨推薦,2078,民主進步黨,654,中國國民黨,3472,30,3502,0,3502,1194,4696,74.57
臺南市麻豆區,巷口里,742,無黨籍及未經政黨推薦,1664,民主進步黨,656,中國國民黨,3062,12,3074,0,3074,1126,4200,73.19
臺南市麻豆區,中興里,534,無黨籍及未經政黨推薦,1518,民主進步黨,616,中國國民黨,2668,22,2690,0,2690,1050,3740,71.93
臺南市麻豆區,興農里,454,無黨籍及未經政黨推薦,1270,民主進步黨,420,中國國民黨,2144,18,2162,0,2162,740,2902,74.5
臺南市麻豆區,油車里,1016,無黨籍及未經政黨推薦,3166,民主進步黨,882,中國國民黨,5064,42,5106,0,5106,1638,6744,75.71
臺南市麻豆區,北勢里,218,無黨籍及未經政黨推薦,1034,民主進步黨,200,中國國民黨,1452,14,1466,0,1466,596,2062,71.1
臺南市麻豆區,大埕里,988,無黨籍及未經政黨推薦,2292,民主進步黨,830,中國國民黨,4110,40,4150,0,4150,1416,5566,74.56
臺南市麻豆區,南勢里,762,無黨籍及未經政黨推薦,1666,民主進步黨,894,中國國民黨,3322,20,3342,0,3342,1160,4502,74.23
臺南市麻豆區,寮廍里,480,無黨籍及未經政黨推薦,1602,民主進步黨,378,中國國民黨,2460,12,2472,0,2472,812,3284,75.27
臺南市麻豆區,埤頭里,676,無黨籍及未經政黨推薦,2058,民主進步黨,402,中國國民黨,3136,22,3158,0,3158,1300,4458,70.84
臺南市麻豆區,海埔里,596,無黨籍及未經政黨推薦,1744,民主進步黨,514,中國國民黨,2854,26,2880,0,2880,1122,4002,71.96
臺南市麻豆區,港尾里,444,無黨籍及未經政黨推薦,1022,民主進步黨,386,中國國民黨,1852,16,1868,0,1868,788,2656,70.33
臺南市麻豆區,麻口里,400,無黨籍及未經政黨推薦,998,民主進步黨,262,中國國民黨,1660,18,1678,0,1678,568,2246,74.71
臺南市麻豆區,安業里,362,無黨籍及未經政黨推薦,1272,民主進步黨,284,中國國民黨,1918,18,1936,0,1936,564,2500,77.44
臺南市麻豆區,安正里,252,無黨籍及未經政黨推薦,824,民主進步黨,202,中國國民黨,1278,10,1288,0,1288,558,1846,69.77
臺南市麻豆區,新興里,690,無黨籍及未經政黨推薦,1600,民主進步黨,514,中國國民黨,2804,12,2816,0,2816,912,3728,75.54
臺南市麻豆區,謝厝寮里,488,無黨籍及未經政黨推薦,1624,民主進步黨,338,中國國民黨,2450,20,2470,0,2470,714,3184,77.58
臺南市麻豆區,井東里,516,無黨籍及未經政黨推薦,1556,民主進步黨,404,中國國民黨,2476,14,2490,0,2490,818,3308,75.27
臺南市麻豆區,清水里,498,無黨籍及未經政黨推薦,1194,民主進步黨,378,中國國民黨,2070,16,2086,0,2086,708,2794,74.66
臺南市下營區,下營里,358,無黨籍及未經政黨推薦,970,民主進步黨,618,中國國民黨,1946,16,1962,0,1962,846,2808,69.87
臺南市下營區,仁里里,580,無黨籍及未經政黨推薦,1352,民主進步黨,686,中國國民黨,2618,16,2634,0,2634,1140,3774,69.79
臺南市下營區,宅內里,480,無黨籍及未經政黨推薦,1002,民主進步黨,658,中國國民黨,2140,10,2150,0,2150,880,3030,70.96
臺南市下營區,後街里,442,無黨籍及未經政黨推薦,986,民主進步黨,646,中國國民黨,2074,22,2096,0,2096,858,2954,70.95
臺南市下營區,新興里,706,無黨籍及未經政黨推薦,1300,民主進步黨,670,中國國民黨,2676,14,2690,0,2690,1336,4026,66.82
臺南市下營區,營前里,562,無黨籍及未經政黨推薦,1440,民主進步黨,744,中國國民黨,2746,30,2776,0,2776,1246,4022,69.02
臺南市下營區,開化里,492,無黨籍及未經政黨推薦,1482,民主進步黨,494,中國國民黨,2468,22,2490,0,2490,980,3470,71.76
臺南市下營區,西連里,228,無黨籍及未經政黨推薦,768,民主進步黨,178,中國國民黨,1174,8,1182,0,1182,454,1636,72.25
臺南市下營區,賀建里,330,無黨籍及未經政黨推薦,852,民主進步黨,362,中國國民黨,1544,10,1554,0,1554,826,2380,65.29
臺南市下營區,茅營里,548,無黨籍及未經政黨推薦,1726,民主進步黨,626,中國國民黨,2900,20,2920,0,2920,1184,4104,71.15
臺南市下營區,大吉里,396,無黨籍及未經政黨推薦,1018,民主進步黨,496,中國國民黨,1910,16,1926,0,1926,1008,2934,65.64
臺南市下營區,紅甲里,596,無黨籍及未經政黨推薦,1682,民主進步黨,520,中國國民黨,2798,32,2830,0,2830,1262,4092,69.16
臺南市六甲區,六甲里,920,無黨籍及未經政黨推薦,2068,民主進步黨,880,中國國民黨,3868,30,3898,0,3898,1594,5492,70.98
臺南市六甲區,甲東里,804,無黨籍及未經政黨推薦,1962,民主進步黨,682,中國國民黨,3448,24,3472,0,3472,1586,5058,68.64
臺南市六甲區,甲南里,388,無黨籍及未經政黨推薦,1012,民主進步黨,412,中國國民黨,1812,22,1834,0,1834,754,2588,70.87
臺南市六甲區,七甲里,622,無黨籍及未經政黨推薦,1380,民主進步黨,482,中國國民黨,2484,20,2504,0,2504,1216,3720,67.31
臺南市六甲區,二甲里,1094,無黨籍及未經政黨推薦,2394,民主進步黨,994,中國國民黨,4482,34,4516,0,4516,1948,6464,69.86
臺南市六甲區,水林里,580,無黨籍及未經政黨推薦,1528,民主進步黨,604,中國國民黨,2712,26,2738,0,2738,1202,3940,69.49
臺南市六甲區,中社里,496,無黨籍及未經政黨推薦,1146,民主進步黨,482,中國國民黨,2124,16,2140,0,2140,910,3050,70.16
臺南市六甲區,龜港里,418,無黨籍及未經政黨推薦,970,民主進步黨,452,中國國民黨,1840,6,1846,0,1846,884,2730,67.62
臺南市六甲區,菁埔里,154,無黨籍及未經政黨推薦,440,民主進步黨,220,中國國民黨,814,6,820,0,820,342,1162,70.57
臺南市六甲區,王爺里,104,無黨籍及未經政黨推薦,490,民主進步黨,192,中國國民黨,786,8,794,0,794,532,1326,59.88
臺南市六甲區,大丘里,94,無黨籍及未經政黨推薦,374,民主進步黨,194,中國國民黨,662,4,666,0,666,418,1084,61.44
臺南市官田區,官田里,718,無黨籍及未經政黨推薦,1468,民主進步黨,604,中國國民黨,2790,22,2812,0,2812,1196,4008,70.16
臺南市官田區,二鎮里,1084,無黨籍及未經政黨推薦,2810,民主進步黨,680,中國國民黨,4574,42,4616,0,4616,1774,6390,72.24
臺南市官田區,大崎里,60,無黨籍及未經政黨推薦,348,民主進步黨,106,中國國民黨,514,4,518,0,518,258,776,66.75
臺南市官田區,隆田里,506,無黨籍及未經政黨推薦,1368,民主進步黨,760,中國國民黨,2634,16,2650,0,2650,1130,3780,70.11
臺南市官田區,隆本里,1232,無黨籍及未經政黨推薦,2430,民主進步黨,1360,中國國民黨,5022,48,5070,0,5070,1880,6950,72.95
臺南市官田區,南廍里,368,無黨籍及未經政黨推薦,966,民主進步黨,288,中國國民黨,1622,16,1638,0,1638,774,2412,67.91
臺南市官田區,社子里,210,無黨籍及未經政黨推薦,706,民主進步黨,194,中國國民黨,1110,8,1118,0,1118,466,1584,70.58
臺南市官田區,烏山頭里,318,無黨籍及未經政黨推薦,1052,民主進步黨,306,中國國民黨,1676,14,1690,0,1690,608,2298,73.54
臺南市官田區,渡拔里,678,無黨籍及未經政黨推薦,2064,民主進步黨,830,中國國民黨,3572,26,3598,0,3598,1172,4770,75.43
臺南市官田區,東西庄里,386,無黨籍及未經政黨推薦,1910,民主進步黨,180,中國國民黨,2476,18,2494,0,2494,910,3404,73.27
臺南市大內區,石湖里,216,無黨籍及未經政黨推薦,710,民主進步黨,306,中國國民黨,1232,10,1242,0,1242,598,1840,67.5
臺南市大內區,石林里,150,無黨籍及未經政黨推薦,524,民主進步黨,116,中國國民黨,790,14,804,0,804,370,1174,68.48
臺南市大內區,石城里,404,無黨籍及未經政黨推薦,1134,民主進步黨,384,中國國民黨,1922,18,1940,0,1940,812,2752,70.49
臺南市大內區,內江里,230,無黨籍及未經政黨推薦,628,民主進步黨,342,中國國民黨,1200,6,1206,0,1206,424,1630,73.99
臺南市大內區,大內里,186,無黨籍及未經政黨推薦,544,民主進步黨,302,中國國民黨,1032,12,1044,0,1044,394,1438,72.6
臺南市大內區,內郭里,140,無黨籍及未經政黨推薦,502,民主進步黨,184,中國國民黨,826,8,834,0,834,304,1138,73.29
臺南市大內區,頭社里,180,無黨籍及未經政黨推薦,780,民主進步黨,294,中國國民黨,1254,8,1262,0,1262,622,1884,66.99
臺南市大內區,環湖里,208,無黨籍及未經政黨推薦,452,民主進步黨,276,中國國民黨,936,4,940,0,940,450,1390,67.63
臺南市大內區,二溪里,188,無黨籍及未經政黨推薦,614,民主進步黨,302,中國國民黨,1104,4,1108,0,1108,442,1550,71.48
臺南市大內區,曲溪里,126,無黨籍及未經政黨推薦,494,民主進步黨,166,中國國民黨,786,4,790,0,790,250,1040,75.96
臺南市佳里區,東寧里,598,無黨籍及未經政黨推薦,1684,民主進步黨,830,中國國民黨,3112,22,3134,0,3134,1062,4196,74.69
臺南市佳里區,忠仁里,870,無黨籍及未經政黨推薦,2130,民主進步黨,908,中國國民黨,3908,38,3946,0,3946,1520,5466,72.19
臺南市佳里區,鎮山里,1752,無黨籍及未經政黨推薦,4264,民主進步黨,1768,中國國民黨,7784,48,7832,0,7832,3010,10842,72.24
臺南市佳里區,建南里,1458,無黨籍及未經政黨推薦,3030,民主進步黨,1466,中國國民黨,5954,32,5986,0,5986,2312,8298,72.14
臺南市佳里區,安西里,1884,無黨籍及未經政黨推薦,4222,民主進步黨,2114,中國國民黨,8220,56,8276,0,8276,2850,11126,74.38
臺南市佳里區,六安里,1254,無黨籍及未經政黨推薦,2794,民主進步黨,1602,中國國民黨,5650,42,5692,0,5692,2184,7876,72.27
臺南市佳里區,佳化里,674,無黨籍及未經政黨推薦,1584,民主進步黨,628,中國國民黨,2886,24,2910,0,2910,1162,4072,71.46
臺南市佳里區,海澄里,592,無黨籍及未經政黨推薦,1634,民主進步黨,686,中國國民黨,2912,12,2924,0,2924,1324,4248,68.83
臺南市佳里區,民安里,594,無黨籍及未經政黨推薦,1420,民主進步黨,476,中國國民黨,2490,28,2518,0,2518,912,3430,73.41
臺南市佳里區,子龍里,648,無黨籍及未經政黨推薦,2082,民主進步黨,580,中國國民黨,3310,30,3340,0,3340,1402,4742,70.43
臺南市佳里區,營溪里,334,無黨籍及未經政黨推薦,788,民主進步黨,312,中國國民黨,1434,10,1444,0,1444,628,2072,69.69
臺南市佳里區,文新里,1858,無黨籍及未經政黨推薦,3454,民主進步黨,1766,中國國民黨,7078,20,7098,0,7098,2738,9836,72.16
臺南市佳里區,佳興里,594,無黨籍及未經政黨推薦,1728,民主進步黨,584,中國國民黨,2906,20,2926,0,2926,1226,4152,70.47
臺南市佳里區,下營里,426,無黨籍及未經政黨推薦,1492,民主進步黨,524,中國國民黨,2442,14,2456,0,2456,960,3416,71.9
臺南市佳里區,塭內里,732,無黨籍及未經政黨推薦,2320,民主進步黨,702,中國國民黨,3754,48,3802,0,3802,1574,5376,70.72
臺南市佳里區,南勢里,1798,無黨籍及未經政黨推薦,3402,民主進步黨,1412,中國國民黨,6612,58,6670,0,6670,2432,9102,73.28
臺南市學甲區,仁得里,1106,無黨籍及未經政黨推薦,2966,民主進步黨,1134,中國國民黨,5206,34,5240,0,5240,2088,7328,71.51
臺南市學甲區,新榮里,798,無黨籍及未經政黨推薦,1954,民主進步黨,678,中國國民黨,3430,18,3448,0,3448,1468,4916,70.14
臺南市學甲區,光華里,264,無黨籍及未經政黨推薦,938,民主進步黨,220,中國國民黨,1422,20,1442,0,1442,844,2286,63.08
臺南市學甲區,宅港里,158,無黨籍及未經政黨推薦,626,民主進步黨,210,中國國民黨,994,4,998,0,998,518,1516,65.83
臺南市學甲區,慈福里,666,無黨籍及未經政黨推薦,1344,民主進步黨,688,中國國民黨,2698,24,2722,0,2722,1112,3834,71.0
臺南市學甲區,秀昌里,742,無黨籍及未經政黨推薦,1868,民主進步黨,660,中國國民黨,3270,22,3292,0,3292,1548,4840,68.02
臺南市學甲區,明宜里,494,無黨籍及未經政黨推薦,1522,民主進步黨,524,中國國民黨,2540,22,2562,0,2562,1078,3640,70.38
臺南市學甲區,豐和里,284,無黨籍及未經政黨推薦,980,民主進步黨,242,中國國民黨,1506,12,1518,0,1518,770,2288,66.35
臺南市學甲區,平和里,198,無黨籍及未經政黨推薦,854,民主進步黨,180,中國國民黨,1232,8,1240,0,1240,672,1912,64.85
臺南市學甲區,新達里,538,無黨籍及未經政黨推薦,1396,民主進步黨,646,中國國民黨,2580,12,2592,0,2592,1310,3902,66.43
臺南市學甲區,大灣里,236,無黨籍及未經政黨推薦,678,民主進步黨,290,中國國民黨,1204,22,1226,0,1226,574,1800,68.11
臺南市學甲區,三慶里,246,無黨籍及未經政黨推薦,1000,民主進步黨,400,中國國民黨,1646,16,1662,0,1662,818,2480,67.02
臺南市學甲區,中洲里,348,無黨籍及未經政黨推薦,922,民主進步黨,434,中國國民黨,1704,10,1714,0,1714,840,2554,67.11
