行政區別,村里別,1_宋楚瑜/余湘,67_1_黨籍,2_韓國瑜/張善政,67_2_黨籍,3_蔡英文/賴清德,67_3_黨籍,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
臺南市將軍區,廣山里,8,親民黨,204,中國國民黨,558,民主進步黨,770,16,786,0,786,468,1254,62.68
臺南市將軍區,長沙里,38,親民黨,330,中國國民黨,1376,民主進步黨,1744,20,1764,0,1764,842,2606,67.69
臺南市將軍區,平沙里,28,親民黨,250,中國國民黨,1256,民主進步黨,1534,18,1552,0,1552,710,2262,68.61
臺南市將軍區,鯤鯓里,58,親民黨,512,中國國民黨,1974,民主進步黨,2544,30,2574,0,2574,1122,3696,69.64
臺南市將軍區,鯤溟里,28,親民黨,214,中國國民黨,956,民主進步黨,1198,6,1204,0,1204,688,1892,63.64
臺南市將軍區,巷埔里,36,親民黨,248,中國國民黨,1344,民主進步黨,1628,14,1642,0,1642,690,2332,70.41
臺南市將軍區,西甲里,70,親民黨,866,中國國民黨,2474,民主進步黨,3410,26,3436,0,3436,1252,4688,73.29
臺南市將軍區,忠嘉里,74,親民黨,792,中國國民黨,2546,民主進步黨,3412,44,3456,0,3456,1330,4786,72.21
臺南市將軍區,苓仔寮里,82,親民黨,606,中國國民黨,2116,民主進步黨,2804,20,2824,0,2824,1086,3910,72.23
臺南市將軍區,將軍里,70,親民黨,478,中國國民黨,1614,民主進步黨,2162,22,2184,0,2184,930,3114,70.13
臺南市北門區,保吉里,40,親民黨,558,中國國民黨,1156,民主進步黨,1754,14,1768,0,1768,828,2596,68.1
臺南市北門區,雙春里,28,親民黨,172,中國國民黨,404,民主進步黨,604,4,608,0,608,292,900,67.56
臺南市北門區,北門里,22,親民黨,342,中國國民黨,736,民主進步黨,1100,14,1114,0,1114,516,1630,68.34
臺南市北門區,錦湖里,32,親民黨,288,中國國民黨,834,民主進步黨,1154,8,1162,0,1162,664,1826,63.64
臺南市北門區,三光里,18,親民黨,328,中國國民黨,1262,民主進步黨,1608,0,1608,0,1608,692,2300,69.91
臺南市北門區,玉港里,24,親民黨,204,中國國民黨,736,民主進步黨,964,10,974,0,974,462,1436,67.83
臺南市北門區,慈安里,24,親民黨,250,中國國民黨,690,民主進步黨,964,22,986,0,986,466,1452,67.91
臺南市北門區,永隆里,22,親民黨,408,中國國民黨,710,民主進步黨,1140,16,1156,0,1156,542,1698,68.08
臺南市北門區,蚵寮里,52,親民黨,448,中國國民黨,1356,民主進步黨,1856,14,1870,0,1870,982,2852,65.57
臺南市北門區,文山里,32,親民黨,378,中國國民黨,1282,民主進步黨,1692,14,1706,0,1706,766,2472,69.01
臺南市新化區,武安里,144,親民黨,1568,中國國民黨,2992,民主進步黨,4704,34,4738,0,4738,1264,6002,78.94
臺南市新化區,東榮里,212,親民黨,1916,中國國民黨,3638,民主進步黨,5766,38,5804,0,5804,1928,7732,75.06
臺南市新化區,護國里,130,親民黨,1392,中國國民黨,2390,民主進步黨,3912,30,3942,0,3942,1396,5338,73.85
臺南市新化區,太平里,278,親民黨,1904,中國國民黨,4446,民主進步黨,6628,58,6686,0,6686,1856,8542,78.27
臺南市新化區,協興里,202,親民黨,1532,中國國民黨,3106,民主進步黨,4840,44,4884,0,4884,1496,6380,76.55
臺南市新化區,唪口里,130,親民黨,870,中國國民黨,2232,民主進步黨,3232,16,3248,0,3248,972,4220,76.97
臺南市新化區,北勢里,78,親民黨,580,中國國民黨,1500,民主進步黨,2158,26,2184,0,2184,656,2840,76.9
臺南市新化區,豐榮里,184,親民黨,1492,中國國民黨,3054,民主進步黨,4730,66,4796,0,4796,1466,6262,76.59
臺南市新化區,全興里,162,親民黨,1354,中國國民黨,2612,民主進步黨,4128,48,4176,0,4176,1210,5386,77.53
臺南市新化區,崙頂里,136,親民黨,804,中國國民黨,2202,民主進步黨,3142,40,3182,0,3182,790,3972,80.11
臺南市新化區,知義里,112,親民黨,1004,中國國民黨,2120,民主進步黨,3236,24,3260,0,3260,1066,4326,75.36
臺南市新化區,山脚里,82,親民黨,602,中國國民黨,1422,民主進步黨,2106,20,2126,0,2126,660,2786,76.31
臺南市新化區,大坑里,12,親民黨,146,中國國民黨,516,民主進步黨,674,8,682,0,682,186,868,78.57
臺南市新化區,𦰡拔里,94,親民黨,1054,中國國民黨,1894,民主進步黨,3042,30,3072,0,3072,1082,4154,73.95
臺南市新化區,羊林里,20,親民黨,408,中國國民黨,920,民主進步黨,1348,12,1360,0,1360,406,1766,77.01
臺南市新化區,礁坑里,24,親民黨,266,中國國民黨,1140,民主進步黨,1430,6,1436,0,1436,518,1954,73.49
臺南市善化區,東關里,38,親民黨,478,中國國民黨,1102,民主進步黨,1618,12,1630,0,1630,594,2224,73.29
臺南市善化區,坐駕里,256,親民黨,1730,中國國民黨,3862,民主進步黨,5848,76,5924,0,5924,1696,7620,77.74
臺南市善化區,光文里,270,親民黨,2378,中國國民黨,5282,民主進步黨,7930,80,8010,0,8010,2372,10382,77.15
臺南市善化區,文昌里,116,親民黨,1104,中國國民黨,2648,民主進步黨,3868,44,3912,0,3912,1346,5258,74.4
臺南市善化區,南關里,96,親民黨,614,中國國民黨,1980,民主進步黨,2690,30,2720,0,2720,768,3488,77.98
臺南市善化區,文正里,94,親民黨,606,中國國民黨,1664,民主進步黨,2364,32,2396,0,2396,682,3078,77.84
臺南市善化區,胡家里,60,親民黨,278,中國國民黨,1450,民主進步黨,1788,22,1810,0,1810,624,2434,74.36
臺南市善化區,胡厝里,76,親民黨,612,中國國民黨,2300,民主進步黨,2988,32,3020,0,3020,892,3912,77.2
臺南市善化區,什乃里,48,親民黨,416,中國國民黨,1412,民主進步黨,1876,14,1890,0,1890,540,2430,77.78
臺南市善化區,溪美里,92,親民黨,796,中國國民黨,1880,民主進步黨,2768,20,2788,0,2788,908,3696,75.43
臺南市善化區,六分里,34,親民黨,246,中國國民黨,814,民主進步黨,1094,4,1098,0,1098,300,1398,78.54
臺南市善化區,六德里,70,親民黨,306,中國國民黨,1158,民主進步黨,1534,16,1550,0,1550,528,2078,74.59
臺南市善化區,田寮里,46,親民黨,566,中國國民黨,1876,民主進步黨,2488,26,2514,0,2514,792,3306,76.04
臺南市善化區,牛庄里,76,親民黨,558,中國國民黨,1756,民主進步黨,2390,32,2422,0,2422,774,3196,75.78
臺南市善化區,嘉北里,76,親民黨,502,中國國民黨,1756,民主進步黨,2334,24,2358,0,2358,656,3014,78.23
臺南市善化區,嘉南里,28,親民黨,320,中國國民黨,1226,民主進步黨,1574,24,1598,0,1598,568,2166,73.78
臺南市善化區,小新里,228,親民黨,1712,中國國民黨,4502,民主進步黨,6442,66,6508,0,6508,1984,8492,76.64
臺南市善化區,頂街里,56,親民黨,476,中國國民黨,1198,民主進步黨,1730,20,1750,0,1750,462,2212,79.11
臺南市善化區,昌隆里,66,親民黨,592,中國國民黨,2056,民主進步黨,2714,44,2758,0,2758,1102,3860,71.45
臺南市善化區,蓮潭里,216,親民黨,874,中國國民黨,3106,民主進步黨,4196,34,4230,0,4230,1076,5306,79.72
臺南市新市區,新市里,146,親民黨,1152,中國國民黨,2942,民主進步黨,4240,38,4278,0,4278,1394,5672,75.42
臺南市新市區,新和里,324,親民黨,2558,中國國民黨,6634,民主進步黨,9516,100,9616,0,9616,2760,12376,77.7
臺南市新市區,社內里,134,親民黨,738,中國國民黨,3082,民主進步黨,3954,34,3988,0,3988,1122,5110,78.04
臺南市新市區,大洲里,20,親民黨,186,中國國民黨,806,民主進步黨,1012,2,1014,0,1014,326,1340,75.67
臺南市新市區,豐華里,42,親民黨,306,中國國民黨,1028,民主進步黨,1376,12,1388,0,1388,376,1764,78.68
臺南市新市區,三舍里,70,親民黨,540,中國國民黨,1638,民主進步黨,2248,22,2270,0,2270,710,2980,76.17
臺南市新市區,大營里,184,親民黨,1392,中國國民黨,3240,民主進步黨,4816,60,4876,0,4876,1510,6386,76.35
臺南市新市區,大社里,240,親民黨,1316,中國國民黨,5084,民主進步黨,6640,58,6698,0,6698,2008,8706,76.94
臺南市新市區,潭頂里,76,親民黨,610,中國國民黨,2018,民主進步黨,2704,18,2722,0,2722,802,3524,77.24
臺南市新市區,港墘里,150,親民黨,1212,中國國民黨,3666,民主進步黨,5028,54,5082,0,5082,1464,6546,77.64
臺南市新市區,永就里,162,親民黨,1214,中國國民黨,2932,民主進步黨,4308,50,4358,0,4358,1330,5688,76.62
臺南市安定區,蘇林里,94,親民黨,760,中國國民黨,2332,民主進步黨,3186,46,3232,0,3232,880,4112,78.6
臺南市安定區,蘇厝里,90,親民黨,666,中國國民黨,2178,民主進步黨,2934,26,2960,0,2960,974,3934,75.24
臺南市安定區,安定里,64,親民黨,526,中國國民黨,1474,民主進步黨,2064,14,2078,0,2078,678,2756,75.4
臺南市安定區,安加里,72,親民黨,744,中國國民黨,2224,民主進步黨,3040,44,3084,0,3084,1088,4172,73.92
臺南市安定區,港尾里,80,親民黨,534,中國國民黨,1604,民主進步黨,2218,20,2238,0,2238,684,2922,76.59
臺南市安定區,中榮里,62,親民黨,512,中國國民黨,1920,民主進步黨,2494,24,2518,0,2518,734,3252,77.43
臺南市安定區,港口里,150,親民黨,1180,中國國民黨,2922,民主進步黨,4252,54,4306,0,4306,1330,5636,76.4
臺南市安定區,港南里,126,親民黨,978,中國國民黨,2872,民主進步黨,3976,50,4026,0,4026,1132,5158,78.05
臺南市安定區,中沙里,22,親民黨,294,中國國民黨,818,民主進步黨,1134,6,1140,0,1140,272,1412,80.74
臺南市安定區,新吉里,114,親民黨,822,中國國民黨,2708,民主進步黨,3644,38,3682,0,3682,1120,4802,76.68
臺南市安定區,海寮里,98,親民黨,1040,中國國民黨,2612,民主進步黨,3750,56,3806,0,3806,1216,5022,75.79
臺南市安定區,文科里,88,親民黨,520,中國國民黨,1804,民主進步黨,2412,20,2432,0,2432,662,3094,78.6
臺南市安定區,嘉同里,140,親民黨,836,中國國民黨,2522,民主進步黨,3498,46,3544,0,3544,1052,4596,77.11
臺南市山上區,明和里,80,親民黨,608,中國國民黨,1698,民主進步黨,2386,20,2406,0,2406,900,3306,72.78
臺南市山上區,南洲里,64,親民黨,618,中國國民黨,1476,民主進步黨,2158,40,2198,0,2198,780,2978,73.81
臺南市山上區,山上里,28,親民黨,466,中國國民黨,858,民主進步黨,1352,20,1372,0,1372,512,1884,72.82
臺南市山上區,新莊里,48,親民黨,306,中國國民黨,1036,民主進步黨,1390,4,1394,0,1394,436,1830,76.17
臺南市山上區,玉峯里,16,親民黨,218,中國國民黨,518,民主進步黨,752,2,754,0,754,322,1076,70.07
臺南市山上區,平陽里,18,親民黨,214,中國國民黨,330,民主進步黨,562,10,572,0,572,166,738,77.51
臺南市山上區,豐德里,24,親民黨,140,中國國民黨,380,民主進步黨,544,6,550,0,550,214,764,71.99
臺南市玉井區,玉井里,74,親民黨,760,中國國民黨,882,民主進步黨,1716,12,1728,0,1728,686,2414,71.58
臺南市玉井區,玉田里,172,親民黨,2144,中國國民黨,2712,民主進步黨,5028,42,5070,0,5070,2016,7086,71.55
臺南市玉井區,中正里,64,親民黨,642,中國國民黨,924,民主進步黨,1630,18,1648,0,1648,686,2334,70.61
臺南市玉井區,竹圍里,44,親民黨,734,中國國民黨,1114,民主進步黨,1892,36,1928,0,1928,850,2778,69.4
臺南市玉井區,沙田里,10,親民黨,308,中國國民黨,360,民主進步黨,678,10,688,0,688,276,964,71.37
臺南市玉井區,三埔里,22,親民黨,246,中國國民黨,402,民主進步黨,670,6,676,0,676,288,964,70.12
臺南市玉井區,三和里,32,親民黨,448,中國國民黨,618,民主進步黨,1098,6,1104,0,1104,362,1466,75.31
臺南市玉井區,望明里,68,親民黨,770,中國國民黨,1104,民主進步黨,1942,26,1968,0,1968,810,2778,70.84
臺南市玉井區,層林里,16,親民黨,350,中國國民黨,464,民主進步黨,830,14,844,0,844,340,1184,71.28
臺南市玉井區,豐里里,58,親民黨,502,中國國民黨,710,民主進步黨,1270,28,1298,0,1298,560,1858,69.86
臺南市楠西區,楠西里,74,親民黨,1242,中國國民黨,1102,民主進步黨,2418,20,2438,0,2438,1108,3546,68.75
臺南市楠西區,灣丘里,44,親民黨,702,中國國民黨,712,民主進步黨,1458,18,1476,0,1476,726,2202,67.03
臺南市楠西區,密枝里,24,親民黨,464,中國國民黨,406,民主進步黨,894,16,910,0,910,440,1350,67.41
臺南市楠西區,照興里,42,親民黨,604,中國國民黨,636,民主進步黨,1282,20,1302,0,1302,592,1894,68.74
臺南市楠西區,鹿田里,46,親民黨,608,中國國民黨,586,民主進步黨,1240,6,1246,0,1246,496,1742,71.53
臺南市楠西區,龜丹里,30,親民黨,430,中國國民黨,474,民主進步黨,934,18,952,0,952,342,1294,73.57
臺南市楠西區,東勢里,74,親民黨,1488,中國國民黨,1534,民主進步黨,3096,30,3126,0,3126,1206,4332,72.16
臺南市南化區,南化里,64,親民黨,794,中國國民黨,1170,民主進步黨,2028,14,2042,0,2042,646,2688,75.97
臺南市南化區,小崙里,40,親民黨,444,中國國民黨,528,民主進步黨,1012,12,1024,0,1024,534,1558,65.73
臺南市南化區,中坑里,16,親民黨,248,中國國民黨,320,民主進步黨,584,2,586,0,586,218,804,72.89
臺南市南化區,北平里,24,親民黨,248,中國國民黨,488,民主進步黨,760,12,772,0,772,308,1080,71.48
臺南市南化區,東和里,26,親民黨,308,中國國民黨,534,民主進步黨,868,8,876,0,876,364,1240,70.65
臺南市南化區,西埔里,30,親民黨,408,中國國民黨,572,民主進步黨,1010,6,1016,0,1016,494,1510,67.28
臺南市南化區,北寮里,36,親民黨,678,中國國民黨,870,民主進步黨,1584,16,1600,0,1600,676,2276,70.3
臺南市南化區,玉山里,30,親民黨,656,中國國民黨,752,民主進步黨,1438,16,1454,0,1454,604,2058,70.65
臺南市南化區,關山里,58,親民黨,488,中國國民黨,560,民主進步黨,1106,6,1112,0,1112,724,1836,60.57
臺南市左鎮區,光和里,10,親民黨,186,中國國民黨,300,民主進步黨,496,0,496,0,496,276,772,64.25
臺南市左鎮區,榮和里,10,親民黨,242,中國國民黨,616,民主進步黨,868,6,874,0,874,342,1216,71.88
臺南市左鎮區,左鎮里,20,親民黨,190,中國國民黨,444,民主進步黨,654,4,658,0,658,272,930,70.75
臺南市左鎮區,中正里,34,親民黨,380,中國國民黨,522,民主進步黨,936,8,944,0,944,486,1430,66.01
臺南市左鎮區,睦光里,12,親民黨,152,中國國民黨,294,民主進步黨,458,12,470,0,470,182,652,72.09
臺南市左鎮區,內庄里,8,親民黨,234,中國國民黨,296,民主進步黨,538,4,542,0,542,230,772,70.21
臺南市左鎮區,澄山里,10,親民黨,134,中國國民黨,474,民主進步黨,618,8,626,0,626,356,982,63.75
臺南市左鎮區,岡林里,18,親民黨,148,中國國民黨,356,民主進步黨,522,8,530,0,530,270,800,66.25
臺南市左鎮區,草山里,8,親民黨,124,中國國民黨,218,民主進步黨,350,6,356,0,356,232,588,60.54
臺南市左鎮區,二寮里,10,親民黨,64,中國國民黨,202,民主進步黨,276,6,282,0,282,76,358,78.77
臺南市仁德區,太子里,270,親民黨,1960,中國國民黨,5980,民主進步黨,8210,68,8278,0,8278,2212,10490,78.91
臺南市仁德區,土庫里,136,親民黨,874,中國國民黨,3192,民主進步黨,4202,48,4250,0,4250,1172,5422,78.38
臺南市仁德區,一甲里,184,親民黨,1100,中國國民黨,2772,民主進步黨,4056,52,4108,0,4108,1038,5146,79.83
臺南市仁德區,仁德里,416,親民黨,3300,中國國民黨,6936,民主進步黨,10652,96,10748,0,10748,3596,14344,74.93
臺南市仁德區,仁義里,576,親民黨,4174,中國國民黨,9050,民主進步黨,13800,144,13944,0,13944,3638,17582,79.31
臺南市仁德區,新田里,202,親民黨,1438,中國國民黨,3532,民主進步黨,5172,62,5234,0,5234,1370,6604,79.25
臺南市仁德區,後壁里,548,親民黨,3778,中國國民黨,9430,民主進步黨,13756,168,13924,0,13924,4038,17962,77.52
臺南市仁德區,上崙里,310,親民黨,2438,中國國民黨,6036,民主進步黨,8784,96,8880,0,8880,2662,11542,76.94
臺南市仁德區,保安里,146,親民黨,1188,中國國民黨,2812,民主進步黨,4146,30,4176,0,4176,1188,5364,77.85
臺南市仁德區,成功里,266,親民黨,3056,中國國民黨,3732,民主進步黨,7054,76,7130,0,7130,2144,9274,76.88
臺南市仁德區,仁和里,76,親民黨,1600,中國國民黨,570,民主進步黨,2246,18,2264,0,2264,600,2864,79.05
臺南市仁德區,仁愛里,72,親民黨,848,中國國民黨,876,民主進步黨,1796,16,1812,0,1812,572,2384,76.01
臺南市仁德區,二行里,144,親民黨,908,中國國民黨,2028,民主進步黨,3080,40,3120,0,3120,950,4070,76.66
臺南市仁德區,大甲里,114,親民黨,806,中國國民黨,2310,民主進步黨,3230,50,3280,0,3280,854,4134,79.34
臺南市仁德區,中洲里,100,親民黨,1114,中國國民黨,2814,民主進步黨,4028,50,4078,0,4078,1144,5222,78.09
臺南市仁德區,文賢里,112,親民黨,988,中國國民黨,2378,民主進步黨,3478,32,3510,0,3510,898,4408,79.63
臺南市歸仁區,南保里,284,親民黨,2354,中國國民黨,6276,民主進步黨,8914,88,9002,0,9002,2496,11498,78.29
臺南市歸仁區,六甲里,150,親民黨,1352,中國國民黨,3840,民主進步黨,5342,58,5400,0,5400,2040,7440,72.58
臺南市歸仁區,歸仁里,110,親民黨,1082,中國國民黨,2250,民主進步黨,3442,40,3482,0,3482,946,4428,78.64
臺南市歸仁區,後市里,176,親民黨,1388,中國國民黨,3296,民主進步黨,4860,32,4892,0,4892,1402,6294,77.72
臺南市歸仁區,辜厝里,212,親民黨,1380,中國國民黨,3404,民主進步黨,4996,32,5028,0,5028,1372,6400,78.56
臺南市歸仁區,許厝里,164,親民黨,1282,中國國民黨,3384,民主進步黨,4830,62,4892,0,4892,1454,6346,77.09
臺南市歸仁區,看西里,96,親民黨,760,中國國民黨,2352,民主進步黨,3208,50,3258,0,3258,826,4084,79.77
臺南市歸仁區,看東里,104,親民黨,772,中國國民黨,1862,民主進步黨,2738,38,2776,0,2776,712,3488,79.59
臺南市歸仁區,崙頂里,172,親民黨,1152,中國國民黨,3326,民主進步黨,4650,44,4694,0,4694,1114,5808,80.82
臺南市歸仁區,沙崙里,16,親民黨,272,中國國民黨,714,民主進步黨,1002,12,1014,0,1014,328,1342,75.56
臺南市歸仁區,大潭里,88,親民黨,624,中國國民黨,2128,民主進步黨,2840,28,2868,0,2868,766,3634,78.92
臺南市歸仁區,武東里,94,親民黨,650,中國國民黨,1648,民主進步黨,2392,16,2408,0,2408,1092,3500,68.8
臺南市歸仁區,八甲里,142,親民黨,1034,中國國民黨,2688,民主進步黨,3864,62,3926,0,3926,1050,4976,78.9
臺南市歸仁區,七甲里,186,親民黨,1224,中國國民黨,3528,民主進步黨,4938,54,4992,0,4992,1268,6260,79.74
臺南市歸仁區,媽廟里,104,親民黨,732,中國國民黨,2168,民主進步黨,3004,20,3024,0,3024,796,3820,79.16
臺南市歸仁區,西埔里,74,親民黨,608,中國國民黨,1954,民主進步黨,2636,32,2668,0,2668,684,3352,79.59
臺南市歸仁區,大廟里,148,親民黨,1092,中國國民黨,3310,民主進步黨,4550,60,4610,0,4610,1210,5820,79.21
臺南市歸仁區,南興里,218,親民黨,1728,中國國民黨,4530,民主進步黨,6476,48,6524,0,6524,1650,8174,79.81
臺南市歸仁區,新厝里,114,親民黨,866,中國國民黨,2764,民主進步黨,3744,44,3788,0,3788,972,4760,79.58
臺南市歸仁區,歸南里,124,親民黨,916,中國國民黨,2428,民主進步黨,3468,42,3510,0,3510,906,4416,79.48
臺南市歸仁區,文化里,134,親民黨,1302,中國國民黨,3050,民主進步黨,4486,20,4506,0,4506,1228,5734,78.58
臺南市關廟區,關廟里,138,親民黨,954,中國國民黨,2176,民主進步黨,3268,36,3304,0,3304,900,4204,78.59
臺南市關廟區,山西里,90,親民黨,782,中國國民黨,2270,民主進步黨,3142,32,3174,0,3174,830,4004,79.27
臺南市關廟區,香洋里,182,親民黨,1498,中國國民黨,3272,民主進步黨,4952,60,5012,0,5012,1448,6460,77.59
臺南市關廟區,北勢里,92,親民黨,904,中國國民黨,2714,民主進步黨,3710,28,3738,0,3738,1056,4794,77.97
臺南市關廟區,新埔里,46,親民黨,418,中國國民黨,1064,民主進步黨,1528,12,1540,0,1540,458,1998,77.08
臺南市關廟區,新光里,22,親民黨,224,中國國民黨,796,民主進步黨,1042,16,1058,0,1058,370,1428,74.09
臺南市關廟區,五甲里,164,親民黨,1490,中國國民黨,3190,民主進步黨,4844,40,4884,0,4884,1274,6158,79.31
臺南市關廟區,東勢里,148,親民黨,1252,中國國民黨,3278,民主進步黨,4678,46,4724,0,4724,1378,6102,77.42
臺南市關廟區,松腳里,86,親民黨,768,中國國民黨,2166,民主進步黨,3020,26,3046,0,3046,744,3790,80.37
臺南市關廟區,深坑里,86,親民黨,624,中國國民黨,1504,民主進步黨,2214,12,2226,0,2226,680,2906,76.6
臺南市關廟區,布袋里,50,親民黨,402,中國國民黨,1392,民主進步黨,1844,8,1852,0,1852,504,2356,78.61
臺南市關廟區,埤頭里,78,親民黨,752,中國國民黨,1944,民主進步黨,2774,20,2794,0,2794,886,3680,75.92
臺南市關廟區,下湖里,22,親民黨,214,中國國民黨,500,民主進步黨,736,0,736,0,736,208,944,77.97
臺南市關廟區,花園里,192,親民黨,1330,中國國民黨,3644,民主進步黨,5166,52,5218,0,5218,1484,6702,77.86
臺南市關廟區,南雄里,62,親民黨,552,中國國民黨,1650,民主進步黨,2264,10,2274,0,2274,658,2932,77.56
臺南市龍崎區,崎頂里,40,親民黨,462,中國國民黨,1028,民主進步黨,1530,26,1556,0,1556,472,2028,76.73
臺南市龍崎區,土崎里,40,親民黨,262,中國國民黨,594,民主進步黨,896,6,902,0,902,334,1236,72.98
臺南市龍崎區,中坑里,2,親民黨,52,中國國民黨,140,民主進步黨,194,4,198,0,198,96,294,67.35
臺南市龍崎區,楠坑里,18,親民黨,182,中國國民黨,358,民主進步黨,558,0,558,0,558,172,730,76.44
臺南市龍崎區,牛埔里,18,親民黨,130,中國國民黨,354,民主進步黨,502,4,506,0,506,138,644,78.57
臺南市龍崎區,大坪里,18,親民黨,180,中國國民黨,238,民主進步黨,436,12,448,0,448,162,610,73.44
臺南市龍崎區,龍船里,30,親民黨,274,中國國民黨,304,民主進步黨,608,6,614,0,614,220,834,73.62
臺南市龍崎區,石𥕢里,26,親民黨,210,中國國民黨,370,民主進步黨,606,0,606,0,606,244,850,71.29
臺南市永康區,五王里,326,親民黨,2706,中國國民黨,5126,民主進步黨,8158,84,8242,0,8242,2866,11108,74.2
臺南市永康區,網寮里,400,親民黨,2876,中國國民黨,6786,民主進步黨,10062,114,10176,0,10176,3214,13390,76.0
臺南市永康區,永康里,422,親民黨,3454,中國國民黨,7708,民主進步黨,11584,154,11738,0,11738,5518,17256,68.02
臺南市永康區,埔園里,458,親民黨,2758,中國國民黨,7338,民主進步黨,10554,122,10676,0,10676,3194,13870,76.97
臺南市永康區,大橋里,336,親民黨,2744,中國國民黨,5458,民主進步黨,8538,64,8602,0,8602,2456,11058,77.79
臺南市永康區,王行里,142,親民黨,836,中國國民黨,2762,民主進步黨,3740,40,3780,0,3780,1078,4858,77.81
臺南市永康區,烏竹里,180,親民黨,1070,中國國民黨,2846,民主進步黨,4096,26,4122,0,4122,1162,5284,78.01
臺南市永康區,蔦松里,110,親民黨,732,中國國民黨,1932,民主進步黨,2774,22,2796,0,2796,804,3600,77.67
臺南市永康區,三民里,54,親民黨,610,中國國民黨,1530,民主進步黨,2194,28,2222,0,2222,674,2896,76.73
臺南市永康區,塩行里,282,親民黨,1936,中國國民黨,5026,民主進步黨,7244,58,7302,0,7302,2224,9526,76.65
臺南市永康區,甲頂里,158,親民黨,904,中國國民黨,2346,民主進步黨,3408,30,3438,0,3438,954,4392,78.28
臺南市永康區,大灣里,198,親民黨,1132,中國國民黨,3764,民主進步黨,5094,46,5140,0,5140,1510,6650,77.29
臺南市永康區,東灣里,142,親民黨,1302,中國國民黨,3798,民主進步黨,5242,42,5284,0,5284,1584,6868,76.94
臺南市永康區,西灣里,402,親民黨,2880,中國國民黨,7490,民主進步黨,10772,82,10854,0,10854,3224,14078,77.1
臺南市永康區,南灣里,198,親民黨,1364,中國國民黨,4158,民主進步黨,5720,36,5756,0,5756,1708,7464,77.12
臺南市永康區,崑山里,296,親民黨,2504,中國國民黨,5924,民主進步黨,8724,70,8794,0,8794,2514,11308,77.77
臺南市永康區,北灣里,218,親民黨,1470,中國國民黨,4350,民主進步黨,6038,78,6116,0,6116,1726,7842,77.99
臺南市永康區,新樹里,116,親民黨,666,中國國民黨,2296,民主進步黨,3078,40,3118,0,3118,958,4076,76.5
臺南市永康區,復興里,76,親民黨,1536,中國國民黨,1104,民主進步黨,2716,34,2750,0,2750,1120,3870,71.06
臺南市永康區,復國里,472,親民黨,4938,中國國民黨,6860,民主進步黨,12270,140,12410,0,12410,4188,16598,74.77
臺南市永康區,建國里,114,親民黨,1406,中國國民黨,1210,民主進步黨,2730,30,2760,0,2760,926,3686,74.88
臺南市永康區,神洲里,78,親民黨,732,中國國民黨,762,民主進步黨,1572,12,1584,0,1584,626,2210,71.67
臺南市永康區,西勢里,302,親民黨,2424,中國國民黨,6274,民主進步黨,9000,82,9082,0,9082,2656,11738,77.37
臺南市永康區,成功里,132,親民黨,1788,中國國民黨,1214,民主進步黨,3134,40,3174,0,3174,912,4086,77.68
臺南市永康區,中興里,210,親民黨,2034,中國國民黨,2732,民主進步黨,4976,56,5032,0,5032,1518,6550,76.82
臺南市永康區,勝利里,466,親民黨,4390,中國國民黨,6234,民主進步黨,11090,106,11196,0,11196,3816,15012,74.58
臺南市永康區,龍潭里,318,親民黨,2136,中國國民黨,6364,民主進步黨,8818,132,8950,0,8950,2934,11884,75.31
臺南市永康區,光復里,22,親民黨,430,中國國民黨,256,民主進步黨,708,10,718,0,718,308,1026,69.98
臺南市永康區,塩洲里,340,親民黨,2266,中國國民黨,5902,民主進步黨,8508,90,8598,0,8598,2472,11070,77.67
臺南市永康區,二王里,448,親民黨,4008,中國國民黨,6966,民主進步黨,11422,116,11538,0,11538,3630,15168,76.07
臺南市永康區,六合里,346,親民黨,2706,中國國民黨,4858,民主進步黨,7910,104,8014,0,8014,2628,10642,75.31
臺南市永康區,三合里,174,親民黨,1792,中國國民黨,3144,民主進步黨,5110,58,5168,0,5168,1626,6794,76.07
臺南市永康區,東橋里,382,親民黨,2706,中國國民黨,7032,民主進步黨,10120,84,10204,0,10204,2872,13076,78.04
臺南市永康區,安康里,304,親民黨,2188,中國國民黨,4484,民主進步黨,6976,86,7062,0,7062,2406,9468,74.59
臺南市永康區,西橋里,202,親民黨,1348,中國國民黨,2944,民主進步黨,4494,28,4522,0,4522,1510,6032,74.97
臺南市永康區,尚頂里,234,親民黨,1506,中國國民黨,3852,民主進步黨,5592,40,5632,0,5632,1732,7364,76.48
臺南市永康區,復華里,506,親民黨,5072,中國國民黨,7890,民主進步黨,13468,132,13600,0,13600,4392,17992,75.59
臺南市永康區,正強里,398,親民黨,3266,中國國民黨,7646,民主進步黨,11310,114,11424,0,11424,3350,14774,77.33
臺南市永康區,中華里,166,親民黨,1808,中國國民黨,2358,民主進步黨,4332,44,4376,0,4376,1160,5536,79.05
臺南市永康區,北興里,252,親民黨,1874,中國國民黨,5116,民主進步黨,7242,40,7282,0,7282,2118,9400,77.47
臺南市永康區,龍埔里,222,親民黨,1328,中國國民黨,3692,民主進步黨,5242,66,5308,0,5308,1504,6812,77.92
臺南市永康區,永明里,288,親民黨,2032,中國國民黨,4308,民主進步黨,6628,62,6690,0,6690,1998,8688,77.0
