行政區別,村里別,丁勇智,冼義哲,劉建國,劉文忠,劉文雄,劉櫂豪,劉泳君,卓恩宗,古文發,吳威志,吳子維,吳宜臻,吳成典,吳旭智,吳淑敏,吳紹文,周書涵,孫博萮,張中法,張佳偉,張兆陽,張宏陸,張春寶,徐志榮,戴文祥,曾耀澂,李宗華,李志鏞,林于玲,林國春,林國正,林宗彥,林家宇,林為洲,林獻山,林金官,柯建銘,楊悟空,楊曜,楊石城,楊鎮浯,歐崇敬,汪婷萱,洪宗熠,洪志恒,温國銘,王廷升,王榮德,王煒婷,范振揆,莊瑞雄,蔡媽福,蔡煌瑯,蔡適應,蔣乃辛,蕭美琴,蘇柏豪,蘇雯英,許智傑,許淑華,許謹如,賴瑞隆,賴競民,邱錫奎,邱靖雅,邱顯智,郝龍斌,郭儒釗,鄭正鈐,鄭永金,陳仲立,陳建閣,陳德輝,陳明文,陳歐珀,陳滄江,陳雙全,陳雪生,馬凱妮,高丹樺,魏揚,黃昭展,黃源甫,黃漢東,黃秀龍,黄師鵬,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
,竹義里,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,2284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,42,0,0,0,0,0,0,1874,0,0,0,0,1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,6414,244,6658,0,6658,4020,10678,62.35
,泰和里,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,2176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,60,0,0,0,0,0,0,2230,0,0,0,0,1644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,6444,210,6654,0,6654,3824,10478,63.5
,新社里,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,2752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,56,0,0,0,0,0,0,2310,0,0,0,0,2354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,7790,366,8156,0,8156,4634,12790,63.77
,聯興里,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,40,0,0,0,0,0,0,1554,0,0,0,0,1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,5440,192,5632,0,5632,2746,8378,67.22
,麻園里,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,18,0,0,0,0,0,0,780,0,0,0,0,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2352,60,2412,0,2412,1144,3556,67.83
,溪州里,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,22,0,0,0,0,0,0,784,0,0,0,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,2930,104,3034,0,3034,1416,4450,68.18
,白地里,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,8,0,0,0,0,0,0,726,0,0,0,0,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,2716,66,2782,0,2782,1270,4052,68.66
,新港里,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,286,0,0,0,0,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1542,58,1600,0,1600,716,2316,69.08
,大義里,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,18,0,0,0,0,0,0,468,0,0,0,0,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1992,60,2052,0,2052,1008,3060,67.06
,崇義里,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,12,0,0,0,0,0,0,520,0,0,0,0,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2470,76,2546,0,2546,1108,3654,69.68
,大眉里,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,16,0,0,0,0,0,0,628,0,0,0,0,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,2100,90,2190,0,2190,1058,3248,67.43
,尚義里,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,6,0,0,0,0,0,0,444,0,0,0,0,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2024,60,2084,0,2084,896,2980,69.93
,十興里,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,42,0,0,0,0,0,0,3242,0,0,0,0,1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,7550,278,7828,0,7828,3720,11548,67.79
,新國里,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,40,0,0,0,0,0,0,1864,0,0,0,0,1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,5984,184,6168,0,6168,3164,9332,66.1
,新庄里,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,286,0,0,0,0,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1334,54,1388,0,1388,702,2090,66.41
,北崙里,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,1714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,30,0,0,0,0,0,0,1270,0,0,0,0,1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,4496,166,4662,0,4662,2198,6860,67.96
,新崙里,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,34,0,0,0,0,0,0,2240,0,0,0,0,2184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,6982,232,7214,0,7214,3516,10730,67.23
,福德里,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,1568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,24,0,0,0,0,0,0,984,0,0,0,0,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,3910,124,4034,0,4034,2074,6108,66.04
,東興里,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,32,0,0,0,0,0,0,1836,0,0,0,0,1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,5314,152,5466,0,5466,2726,8192,66.72
,北興里,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,536,0,0,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1554,44,1598,0,1598,732,2330,68.58
,興安里,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1360,0,0,0,0,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,3946,118,4064,0,4064,2072,6136,66.23
,文化里,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1304,0,0,0,0,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,4014,144,4158,0,4158,1786,5944,69.95
,總計,0,0,0,0,0,0,0,10884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3040,0,0,0,0,0,0,186990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1818,0,0,0,0,0,0,0,3206,0,0,0,0,0,0,127024,0,0,0,0,170340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5552,0,508854,16662,525516,0,525516,267468,792984,66.27
,上坪里,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,384,14,398,0,398,218,616,64.61
,瑞峰里,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,68,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,516,14,530,0,530,272,802,66.08
,軟橋里,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,74,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,430,10,440,0,440,274,714,61.62
,員崠里,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,580,0,0,0,0,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,2498,90,2588,0,2588,1458,4046,63.96
,東寧里,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,16,0,0,0,0,0,0,854,0,0,0,0,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,3872,118,3990,0,3990,2100,6090,65.52
,上舘里,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,3666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,66,0,0,0,0,0,0,2614,0,0,0,0,3012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,9758,264,10022,0,10022,5746,15768,63.56
,大鄉里,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1138,0,0,0,0,1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,5064,172,5236,0,5236,3114,8350,62.71
,東華里,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,144,0,0,0,0,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,992,22,1014,0,1014,438,1452,69.83
,商華里,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,14,0,0,0,0,0,0,652,0,0,0,0,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,3064,128,3192,0,3192,2132,5324,59.95
,竹東里,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6,0,0,0,0,0,0,354,0,0,0,0,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1812,62,1874,0,1874,770,2644,70.88
,榮樂里,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,354,0,0,0,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1768,64,1832,0,1832,904,2736,66.96
,鷄林里,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,28,0,0,0,0,0,0,928,0,0,0,0,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,4552,164,4716,0,4716,2442,7158,65.88
,仁愛里,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6,0,0,0,0,0,0,816,0,0,0,0,1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,3958,176,4134,0,4134,2008,6142,67.31
,五豐里,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,3080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,52,0,0,0,0,0,0,1896,0,0,0,0,2658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,8052,262,8314,0,8314,5092,13406,62.02
,三重里,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,34,0,0,0,0,0,0,1954,0,0,0,0,2182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,7230,262,7492,0,7492,4046,11538,64.93
,頭重里,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,2174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,62,0,0,0,0,0,0,1224,0,0,0,0,1732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,5434,220,5654,0,5654,2668,8322,67.94
,員山里,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,20,0,0,0,0,0,0,526,0,0,0,0,966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2378,48,2426,0,2426,1114,3540,68.53
,柯湖里,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,128,0,0,0,0,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,802,26,828,0,828,384,1212,68.32
,二重里,0,0,0,0,0,0,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,4030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,64,0,0,0,0,0,0,3058,0,0,0,0,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,10764,434,11198,0,11198,5886,17084,65.55
,中山里,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,450,0,0,0,0,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2172,76,2248,0,2248,1030,3278,68.58
,中正里,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,542,0,0,0,0,978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,2408,62,2470,0,2470,1106,3576,69.07
,南華里,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,248,0,0,0,0,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1368,50,1418,0,1418,698,2116,67.01
,榮華里,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,3182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1798,0,0,0,0,2626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,7990,262,8252,0,8252,4182,12434,66.37
,忠孝里,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,388,0,0,0,0,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,1920,52,1972,0,1972,996,2968,66.44
,陸豐里,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,182,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,20,826,0,826,332,1158,71.33
,內立里,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,436,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1370,56,1426,0,1426,844,2270,62.82
,寶石里,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6,0,0,0,0,0,0,214,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1184,26,1210,0,1210,524,1734,69.78
,文山里,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,1818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,30,0,0,0,0,0,0,1486,0,0,0,0,1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,5172,164,5336,0,5336,2760,8096,65.91
,五埔里,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,12,0,0,0,0,0,0,682,0,0,0,0,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,2480,58,2538,0,2538,1266,3804,66.72
,四座里,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1076,0,0,0,0,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,4244,140,4384,0,4384,2088,6472,67.74
