行政區別,村里別,1_宋楚瑜/余湘,65_1_黨籍,2_韓國瑜/張善政,65_2_黨籍,3_蔡英文/賴清德,65_3_黨籍,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
新北市板橋區,仁翠里,166,親民黨,1098,中國國民黨,2554,民主進步黨,3818,52,3870,0,3870,1110,4980,77.71
新北市板橋區,新翠里,514,親民黨,3548,中國國民黨,6424,民主進步黨,10486,122,10608,0,10608,2962,13570,78.17
新北市板橋區,吉翠里,226,親民黨,1494,中國國民黨,3284,民主進步黨,5004,52,5056,0,5056,1400,6456,78.31
新北市板橋區,德翠里,446,親民黨,3400,中國國民黨,5596,民主進步黨,9442,96,9538,0,9538,2596,12134,78.61
新北市板橋區,滿翠里,164,親民黨,1130,中國國民黨,2634,民主進步黨,3928,52,3980,0,3980,1210,5190,76.69
新北市板橋區,明翠里,238,親民黨,2046,中國國民黨,3964,民主進步黨,6248,52,6300,0,6300,1962,8262,76.25
新北市板橋區,松翠里,198,親民黨,1492,中國國民黨,2712,民主進步黨,4402,50,4452,0,4452,1386,5838,76.26
新北市板橋區,柏翠里,286,親民黨,1924,中國國民黨,3502,民主進步黨,5712,64,5776,0,5776,1822,7598,76.02
新北市板橋區,龍翠里,306,親民黨,2122,中國國民黨,4258,民主進步黨,6686,88,6774,0,6774,1952,8726,77.63
新北市板橋區,華翠里,216,親民黨,1460,中國國民黨,3010,民主進步黨,4686,60,4746,0,4746,1276,6022,78.81
新北市板橋區,忠翠里,640,親民黨,5032,中國國民黨,7966,民主進步黨,13638,156,13794,0,13794,3680,17474,78.94
新北市板橋區,嵐翠里,140,親民黨,996,中國國民黨,2100,民主進步黨,3236,32,3268,0,3268,1026,4294,76.11
新北市板橋區,文翠里,274,親民黨,1832,中國國民黨,3330,民主進步黨,5436,62,5498,0,5498,1562,7060,77.88
新北市板橋區,青翠里,160,親民黨,1210,中國國民黨,2492,民主進步黨,3862,42,3904,0,3904,1344,5248,74.39
新北市板橋區,懷翠里,332,親民黨,2402,中國國民黨,5030,民主進步黨,7764,102,7866,0,7866,2628,10494,74.96
新北市板橋區,福翠里,80,親民黨,650,中國國民黨,972,民主進步黨,1702,32,1734,0,1734,584,2318,74.81
新北市板橋區,港嘴里,332,親民黨,2736,中國國民黨,4972,民主進步黨,8040,82,8122,0,8122,2410,10532,77.12
新北市板橋區,振興里,244,親民黨,1990,中國國民黨,3796,民主進步黨,6030,60,6090,0,6090,1662,7752,78.56
新北市板橋區,振義里,224,親民黨,1732,中國國民黨,3594,民主進步黨,5550,66,5616,0,5616,1710,7326,76.66
新北市板橋區,光復里,178,親民黨,1440,中國國民黨,2766,民主進步黨,4384,46,4430,0,4430,1356,5786,76.56
新北市板橋區,埔墘里,352,親民黨,2976,中國國民黨,5124,民主進步黨,8452,96,8548,0,8548,2416,10964,77.96
新北市板橋區,長壽里,184,親民黨,1336,中國國民黨,2432,民主進步黨,3952,22,3974,0,3974,1082,5056,78.6
新北市板橋區,福壽里,244,親民黨,1740,中國國民黨,2472,民主進步黨,4456,44,4500,0,4500,1306,5806,77.51
新北市板橋區,海山里,484,親民黨,3524,中國國民黨,5760,民主進步黨,9768,138,9906,0,9906,2716,12622,78.48
新北市板橋區,九如里,174,親民黨,1154,中國國民黨,2396,民主進步黨,3724,58,3782,0,3782,1082,4864,77.75
新北市板橋區,玉光里,282,親民黨,2234,中國國民黨,4064,民主進步黨,6580,74,6654,0,6654,2302,8956,74.3
新北市板橋區,光仁里,200,親民黨,1252,中國國民黨,2380,民主進步黨,3832,50,3882,0,3882,998,4880,79.55
新北市板橋區,埤墘里,284,親民黨,1934,中國國民黨,3496,民主進步黨,5714,76,5790,0,5790,1638,7428,77.95
新北市板橋區,永安里,198,親民黨,1424,中國國民黨,2842,民主進步黨,4464,52,4516,0,4516,1326,5842,77.3
新北市板橋區,雙玉里,216,親民黨,1818,中國國民黨,3134,民主進步黨,5168,60,5228,0,5228,1584,6812,76.75
新北市板橋區,廣新里,166,親民黨,1520,中國國民黨,2726,民主進步黨,4412,54,4466,0,4466,1560,6026,74.11
新北市板橋區,深丘里,454,親民黨,4300,中國國民黨,5782,民主進步黨,10536,144,10680,0,10680,3306,13986,76.36
新北市板橋區,香丘里,208,親民黨,1668,中國國民黨,2880,民主進步黨,4756,52,4808,0,4808,1434,6242,77.03
新北市板橋區,西安里,158,親民黨,1278,中國國民黨,2124,民主進步黨,3560,46,3606,0,3606,1062,4668,77.25
新北市板橋區,東丘里,238,親民黨,1964,中國國民黨,3768,民主進步黨,5970,58,6028,0,6028,1686,7714,78.14
新北市板橋區,長安里,298,親民黨,1980,中國國民黨,3534,民主進步黨,5812,76,5888,0,5888,1524,7412,79.44
新北市板橋區,福丘里,310,親民黨,2684,中國國民黨,3224,民主進步黨,6218,82,6300,0,6300,1860,8160,77.21
新北市板橋區,福祿里,210,親民黨,2106,中國國民黨,2574,民主進步黨,4890,52,4942,0,4942,1614,6556,75.38
新北市板橋區,民族里,304,親民黨,2118,中國國民黨,3336,民主進步黨,5758,52,5810,0,5810,1538,7348,79.07
新北市板橋區,國泰里,170,親民黨,1864,中國國民黨,2528,民主進步黨,4562,62,4624,0,4624,1446,6070,76.18
新北市板橋區,福德里,290,親民黨,2478,中國國民黨,3858,民主進步黨,6626,82,6708,0,6708,1980,8688,77.21
新北市板橋區,景星里,188,親民黨,1714,中國國民黨,2520,民主進步黨,4422,76,4498,0,4498,1524,6022,74.69
新北市板橋區,福星里,200,親民黨,1744,中國國民黨,2790,民主進步黨,4734,54,4788,0,4788,1258,6046,79.19
新北市板橋區,鄉雲里,274,親民黨,1898,中國國民黨,2864,民主進步黨,5036,78,5114,0,5114,1500,6614,77.32
新北市板橋區,廣德里,416,親民黨,3434,中國國民黨,4936,民主進步黨,8786,134,8920,0,8920,2638,11558,77.18
新北市板橋區,大豐里,288,親民黨,2426,中國國民黨,3404,民主進步黨,6118,68,6186,0,6186,1850,8036,76.98
新北市板橋區,重慶里,532,親民黨,4098,中國國民黨,6244,民主進步黨,10874,120,10994,0,10994,3594,14588,75.36
新北市板橋區,仁愛里,244,親民黨,2044,中國國民黨,1940,民主進步黨,4228,72,4300,0,4300,1140,5440,79.04
新北市板橋區,和平里,284,親民黨,1974,中國國民黨,2580,民主進步黨,4838,38,4876,0,4876,1370,6246,78.07
新北市板橋區,廣福里,240,親民黨,1842,中國國民黨,3040,民主進步黨,5122,42,5164,0,5164,1710,6874,75.12
新北市板橋區,華興里,294,親民黨,2110,中國國民黨,3168,民主進步黨,5572,78,5650,0,5650,1698,7348,76.89
新北市板橋區,華貴里,174,親民黨,1234,中國國民黨,1974,民主進步黨,3382,48,3430,0,3430,1042,4472,76.7
新北市板橋區,華德里,372,親民黨,3450,中國國民黨,5192,民主進步黨,9014,112,9126,0,9126,3120,12246,74.52
新北市板橋區,華東里,508,親民黨,4430,中國國民黨,5414,民主進步黨,10352,112,10464,0,10464,2874,13338,78.45
新北市板橋區,信義里,254,親民黨,2038,中國國民黨,3162,民主進步黨,5454,60,5514,0,5514,1876,7390,74.61
新北市板橋區,浮洲里,226,親民黨,1608,中國國民黨,3216,民主進步黨,5050,34,5084,0,5084,1624,6708,75.79
新北市板橋區,華中里,278,親民黨,2026,中國國民黨,4516,民主進步黨,6820,72,6892,0,6892,2260,9152,75.31
新北市板橋區,僑中里,256,親民黨,1728,中國國民黨,3610,民主進步黨,5594,66,5660,0,5660,1674,7334,77.17
新北市板橋區,中山里,452,親民黨,3394,中國國民黨,4686,民主進步黨,8532,92,8624,0,8624,2886,11510,74.93
新北市板橋區,復興里,62,親民黨,626,中國國民黨,652,民主進步黨,1340,24,1364,0,1364,460,1824,74.78
新北市板橋區,大安里,244,親民黨,1862,中國國民黨,3146,民主進步黨,5252,50,5302,0,5302,1576,6878,77.09
新北市板橋區,福安里,480,親民黨,3712,中國國民黨,4780,民主進步黨,8972,122,9094,0,9094,2730,11824,76.91
新北市板橋區,聚安里,292,親民黨,2230,中國國民黨,4316,民主進步黨,6838,68,6906,0,6906,2274,9180,75.23
新北市板橋區,龍安里,184,親民黨,1244,中國國民黨,2258,民主進步黨,3686,40,3726,0,3726,1134,4860,76.67
新北市板橋區,崑崙里,544,親民黨,4340,中國國民黨,7400,民主進步黨,12284,144,12428,0,12428,4078,16506,75.29
新北市板橋區,溪洲里,328,親民黨,2494,中國國民黨,4556,民主進步黨,7378,120,7498,0,7498,2586,10084,74.36
新北市板橋區,溪北里,216,親民黨,1650,中國國民黨,2748,民主進步黨,4614,32,4646,0,4646,1408,6054,76.74
新北市板橋區,香雅里,148,親民黨,1198,中國國民黨,2050,民主進步黨,3396,32,3428,0,3428,1030,4458,76.9
新北市板橋區,新生里,214,親民黨,2030,中國國民黨,3528,民主進步黨,5772,62,5834,0,5834,1668,7502,77.77
新北市板橋區,文德里,200,親民黨,1444,中國國民黨,2434,民主進步黨,4078,34,4112,0,4112,1222,5334,77.09
新北市板橋區,文化里,226,親民黨,1484,中國國民黨,2760,民主進步黨,4470,40,4510,0,4510,1322,5832,77.33
新北市板橋區,新海里,168,親民黨,1460,中國國民黨,3050,民主進步黨,4678,54,4732,0,4732,1412,6144,77.02
新北市板橋區,莒光里,170,親民黨,1170,中國國民黨,2422,民主進步黨,3762,42,3804,0,3804,1118,4922,77.29
新北市板橋區,富貴里,148,親民黨,1144,中國國民黨,1832,民主進步黨,3124,42,3166,0,3166,800,3966,79.83
新北市板橋區,正泰里,172,親民黨,1428,中國國民黨,2448,民主進步黨,4048,70,4118,0,4118,1086,5204,79.13
新北市板橋區,民生里,114,親民黨,1018,中國國民黨,1842,民主進步黨,2974,26,3000,0,3000,824,3824,78.45
新北市板橋區,後埔里,222,親民黨,2016,中國國民黨,2676,民主進步黨,4914,94,5008,0,5008,1404,6412,78.1
新北市板橋區,華福里,132,親民黨,1092,中國國民黨,1566,民主進步黨,2790,52,2842,0,2842,766,3608,78.77
新北市板橋區,堂春里,258,親民黨,1834,中國國民黨,3372,民主進步黨,5464,48,5512,0,5512,1802,7314,75.36
新北市板橋區,成和里,456,親民黨,2844,中國國民黨,4976,民主進步黨,8276,86,8362,0,8362,3044,11406,73.31
新北市板橋區,光榮里,130,親民黨,1416,中國國民黨,1836,民主進步黨,3382,40,3422,0,3422,1104,4526,75.61
新北市板橋區,民安里,100,親民黨,1128,中國國民黨,1530,民主進步黨,2758,24,2782,0,2782,726,3508,79.3
新北市板橋區,陽明里,154,親民黨,1214,中國國民黨,2352,民主進步黨,3720,32,3752,0,3752,1040,4792,78.3
新北市板橋區,朝陽里,192,親民黨,1266,中國國民黨,2972,民主進步黨,4430,54,4484,0,4484,1430,5914,75.82
新北市板橋區,松柏里,150,親民黨,916,中國國民黨,1934,民主進步黨,3000,56,3056,0,3056,856,3912,78.12
新北市板橋區,文聖里,218,親民黨,1638,中國國民黨,3268,民主進步黨,5124,66,5190,0,5190,1542,6732,77.09
新北市板橋區,居仁里,218,親民黨,1562,中國國民黨,3086,民主進步黨,4866,32,4898,0,4898,1358,6256,78.29
新北市板橋區,莊敬里,266,親民黨,1880,中國國民黨,3156,民主進步黨,5302,64,5366,0,5366,1380,6746,79.54
新北市板橋區,東安里,116,親民黨,992,中國國民黨,1920,民主進步黨,3028,32,3060,0,3060,914,3974,77.0
新北市板橋區,五權里,242,親民黨,1928,中國國民黨,3152,民主進步黨,5322,40,5362,0,5362,1626,6988,76.73
新北市板橋區,溪福里,810,親民黨,6148,中國國民黨,10296,民主進步黨,17254,198,17452,0,17452,6010,23462,74.38
新北市板橋區,大觀里,202,親民黨,1416,中國國民黨,3172,民主進步黨,4790,40,4830,0,4830,1510,6340,76.18
新北市板橋區,歡園里,86,親民黨,470,中國國民黨,1100,民主進步黨,1656,10,1666,0,1666,502,2168,76.85
新北市三重區,大有里,312,親民黨,2168,中國國民黨,4694,民主進步黨,7174,68,7242,0,7242,2126,9368,77.31
新北市三重區,二重里,92,親民黨,598,中國國民黨,1390,民主進步黨,2080,28,2108,0,2108,690,2798,75.34
新北市三重區,頂崁里,124,親民黨,878,中國國民黨,2078,民主進步黨,3080,20,3100,0,3100,926,4026,77.0
新北市三重區,谷王里,52,親民黨,424,中國國民黨,860,民主進步黨,1336,12,1348,0,1348,326,1674,80.53
新北市三重區,中興里,236,親民黨,1602,中國國民黨,3478,民主進步黨,5316,68,5384,0,5384,1564,6948,77.49
新北市三重區,德厚里,16,親民黨,158,中國國民黨,380,民主進步黨,554,8,562,0,562,118,680,82.65
新北市三重區,成功里,418,親民黨,3024,中國國民黨,4880,民主進步黨,8322,92,8414,0,8414,2268,10682,78.77
新北市三重區,福祉里,330,親民黨,2398,中國國民黨,4466,民主進步黨,7194,56,7250,0,7250,2102,9352,77.52
新北市三重區,福民里,168,親民黨,1402,中國國民黨,2936,民主進步黨,4506,46,4552,0,4552,1478,6030,75.49
新北市三重區,過田里,352,親民黨,3222,中國國民黨,5248,民主進步黨,8822,90,8912,0,8912,8102,17014,52.38
新北市三重區,錦田里,102,親民黨,864,中國國民黨,1810,民主進步黨,2776,34,2810,0,2810,828,3638,77.24
新北市三重區,重明里,224,親民黨,1622,中國國民黨,2988,民主進步黨,4834,78,4912,0,4912,1350,6262,78.44
新北市三重區,光田里,326,親民黨,2064,中國國民黨,3632,民主進步黨,6022,72,6094,0,6094,1656,7750,78.63
新北市三重區,光陽里,372,親民黨,2916,中國國民黨,5378,民主進步黨,8666,94,8760,0,8760,2356,11116,78.81
新北市三重區,田心里,260,親民黨,1650,中國國民黨,3552,民主進步黨,5462,70,5532,0,5532,1670,7202,76.81
新北市三重區,福田里,224,親民黨,1506,中國國民黨,3212,民主進步黨,4942,44,4986,0,4986,1136,6122,81.44
新北市三重區,田中里,332,親民黨,2374,中國國民黨,5592,民主進步黨,8298,94,8392,0,8392,2262,10654,78.77
新北市三重區,田安里,430,親民黨,2638,中國國民黨,5236,民主進步黨,8304,86,8390,0,8390,2454,10844,77.37
新北市三重區,三民里,220,親民黨,1382,中國國民黨,2738,民主進步黨,4340,36,4376,0,4376,1330,5706,76.69
新北市三重區,光明里,546,親民黨,3284,中國國民黨,5820,民主進步黨,9650,88,9738,0,9738,3074,12812,76.01
新北市三重區,光正里,168,親民黨,1394,中國國民黨,1786,民主進步黨,3348,36,3384,0,3384,1084,4468,75.74
新北市三重區,同安里,102,親民黨,642,中國國民黨,1058,民主進步黨,1802,28,1830,0,1830,732,2562,71.43
新北市三重區,同慶里,114,親民黨,934,中國國民黨,1370,民主進步黨,2418,20,2438,0,2438,720,3158,77.2
新北市三重區,菜寮里,160,親民黨,1042,中國國民黨,1798,民主進步黨,3000,26,3026,0,3026,858,3884,77.91
新北市三重區,永春里,122,親民黨,924,中國國民黨,1536,民主進步黨,2582,24,2606,0,2606,760,3366,77.42
新北市三重區,中正里,86,親民黨,708,中國國民黨,1160,民主進步黨,1954,30,1984,0,1984,546,2530,78.42
新北市三重區,吉利里,66,親民黨,726,中國國民黨,1118,民主進步黨,1910,28,1938,0,1938,612,2550,76.0
新北市三重區,大同里,142,親民黨,938,中國國民黨,1554,民主進步黨,2634,50,2684,0,2684,894,3578,75.01
新北市三重區,中民里,68,親民黨,674,中國國民黨,982,民主進步黨,1724,32,1756,0,1756,528,2284,76.88
新北市三重區,平和里,122,親民黨,664,中國國民黨,1182,民主進步黨,1968,40,2008,0,2008,696,2704,74.26
新北市三重區,大安里,98,親民黨,868,中國國民黨,1218,民主進步黨,2184,18,2202,0,2202,756,2958,74.44
新北市三重區,仁德里,120,親民黨,888,中國國民黨,1656,民主進步黨,2664,26,2690,0,2690,938,3628,74.15
新北市三重區,忠孝里,108,親民黨,810,中國國民黨,1450,民主進步黨,2368,38,2406,0,2406,868,3274,73.49
新北市三重區,仁義里,68,親民黨,574,中國國民黨,968,民主進步黨,1610,34,1644,0,1644,524,2168,75.83
新北市三重區,光榮里,106,親民黨,606,中國國民黨,1212,民主進步黨,1924,34,1958,0,1958,666,2624,74.62
新北市三重區,光輝里,98,親民黨,658,中國國民黨,1304,民主進步黨,2060,16,2076,0,2076,598,2674,77.64
新北市三重區,福星里,80,親民黨,522,中國國民黨,984,民主進步黨,1586,30,1616,0,1616,490,2106,76.73
新北市三重區,福利里,166,親民黨,1160,中國國民黨,1850,民主進步黨,3176,18,3194,0,3194,890,4084,78.21
新北市三重區,清和里,284,親民黨,1812,中國國民黨,3308,民主進步黨,5404,30,5434,0,5434,1544,6978,77.87
新北市三重區,永興里,94,親民黨,654,中國國民黨,1004,民主進步黨,1752,18,1770,0,1770,596,2366,74.81
新北市三重區,中山里,150,親民黨,1230,中國國民黨,2318,民主進步黨,3698,52,3750,0,3750,1096,4846,77.38
新北市三重區,大園里,194,親民黨,1126,中國國民黨,2310,民主進步黨,3630,46,3676,0,3676,1230,4906,74.93
新北市三重區,國隆里,228,親民黨,1280,中國國民黨,2150,民主進步黨,3658,40,3698,0,3698,1050,4748,77.89
新北市三重區,重陽里,194,親民黨,1550,中國國民黨,2862,民主進步黨,4606,66,4672,0,4672,1564,6236,74.92
新北市三重區,民生里,266,親民黨,1632,中國國民黨,3660,民主進步黨,5558,64,5622,0,5622,1746,7368,76.3
新北市三重區,重新里,80,親民黨,552,中國國民黨,1286,民主進步黨,1918,20,1938,0,1938,600,2538,76.36
新北市三重區,正德里,58,親民黨,542,中國國民黨,952,民主進步黨,1552,16,1568,0,1568,480,2048,76.56
新北市三重區,正義里,108,親民黨,852,中國國民黨,1494,民主進步黨,2454,30,2484,0,2484,686,3170,78.36
新北市三重區,正安里,150,親民黨,904,中國國民黨,1622,民主進步黨,2676,20,2696,0,2696,800,3496,77.12
新北市三重區,自強里,84,親民黨,710,中國國民黨,1610,民主進步黨,2404,46,2450,0,2450,754,3204,76.47
新北市三重區,文化里,166,親民黨,988,中國國民黨,1982,民主進步黨,3136,18,3154,0,3154,934,4088,77.15
新北市三重區,中央里,110,親民黨,768,中國國民黨,1484,民主進步黨,2362,32,2394,0,2394,806,3200,74.81
新北市三重區,雙園里,52,親民黨,490,中國國民黨,764,民主進步黨,1306,22,1328,0,1328,382,1710,77.66
新北市三重區,錦通里,110,親民黨,708,中國國民黨,1254,民主進步黨,2072,22,2094,0,2094,622,2716,77.1
新北市三重區,錦安里,110,親民黨,872,中國國民黨,1524,民主進步黨,2506,36,2542,0,2542,802,3344,76.02
新北市三重區,長安里,108,親民黨,968,中國國民黨,1820,民主進步黨,2896,40,2936,0,2936,992,3928,74.75
新北市三重區,光華里,102,親民黨,902,中國國民黨,1756,民主進步黨,2760,24,2784,0,2784,998,3782,73.61
新北市三重區,長生里,58,親民黨,312,中國國民黨,794,民主進步黨,1164,20,1184,0,1184,424,1608,73.63
新北市三重區,開元里,114,親民黨,694,中國國民黨,1270,民主進步黨,2078,30,2108,0,2108,616,2724,77.39
新北市三重區,大德里,64,親民黨,404,中國國民黨,758,民主進步黨,1226,10,1236,0,1236,292,1528,80.89
新北市三重區,長元里,156,親民黨,1080,中國國民黨,2032,民主進步黨,3268,48,3316,0,3316,1102,4418,75.06
新北市三重區,長江里,110,親民黨,888,中國國民黨,1770,民主進步黨,2768,44,2812,0,2812,880,3692,76.16
新北市三重區,長泰里,128,親民黨,956,中國國民黨,1902,民主進步黨,2986,40,3026,0,3026,970,3996,75.73
新北市三重區,長福里,114,親民黨,666,中國國民黨,1328,民主進步黨,2108,18,2126,0,2126,652,2778,76.53
新北市三重區,介壽里,76,親民黨,580,中國國民黨,924,民主進步黨,1580,24,1604,0,1604,496,2100,76.38
新北市三重區,萬壽里,120,親民黨,988,中國國民黨,1646,民主進步黨,2754,40,2794,0,2794,748,3542,78.88
新北市三重區,錦江里,150,親民黨,986,中國國民黨,1904,民主進步黨,3040,36,3076,0,3076,1112,4188,73.45
新北市三重區,龍濱里,210,親民黨,1456,中國國民黨,2754,民主進步黨,4420,38,4458,0,4458,1326,5784,77.07
新北市三重區,龍門里,116,親民黨,800,中國國民黨,1506,民主進步黨,2422,32,2454,0,2454,864,3318,73.96
新北市三重區,秀江里,92,親民黨,574,中國國民黨,1058,民主進步黨,1724,34,1758,0,1758,578,2336,75.26
新北市三重區,奕壽里,96,親民黨,728,中國國民黨,1498,民主進步黨,2322,34,2356,0,2356,742,3098,76.05
新北市三重區,三安里,166,親民黨,1174,中國國民黨,2206,民主進步黨,3546,38,3584,0,3584,1180,4764,75.23
新北市三重區,福安里,192,親民黨,1210,中國國民黨,2640,民主進步黨,4042,28,4070,0,4070,1212,5282,77.05
新北市三重區,信安里,108,親民黨,896,中國國民黨,1612,民主進步黨,2616,36,2652,0,2652,920,3572,74.24
新北市三重區,安慶里,104,親民黨,824,中國國民黨,1908,民主進步黨,2836,22,2858,0,2858,840,3698,77.29
新北市三重區,幸福里,258,親民黨,1930,中國國民黨,3934,民主進步黨,6122,60,6182,0,6182,1986,8168,75.69
新北市三重區,六合里,238,親民黨,1634,中國國民黨,3180,民主進步黨,5052,44,5096,0,5096,1506,6602,77.19
新北市三重區,六福里,310,親民黨,2076,中國國民黨,5058,民主進步黨,7444,100,7544,0,7544,2052,9596,78.62
新北市三重區,順德里,128,親民黨,980,中國國民黨,1822,民主進步黨,2930,50,2980,0,2980,986,3966,75.14
新北市三重區,承德里,82,親民黨,816,中國國民黨,1500,民主進步黨,2398,42,2440,0,2440,754,3194,76.39
新北市三重區,瑞德里,130,親民黨,1002,中國國民黨,2214,民主進步黨,3346,26,3372,0,3372,862,4234,79.64
新北市三重區,崇德里,180,親民黨,1626,中國國民黨,3434,民主進步黨,5240,76,5316,0,5316,1676,6992,76.03
新北市三重區,厚德里,248,親民黨,1516,中國國民黨,3010,民主進步黨,4774,52,4826,0,4826,1322,6148,78.5
新北市三重區,維德里,164,親民黨,1138,中國國民黨,2584,民主進步黨,3886,30,3916,0,3916,1038,4954,79.05
新北市三重區,尚德里,196,親民黨,1326,中國國民黨,2568,民主進步黨,4090,50,4140,0,4140,1242,5382,76.92
新北市三重區,培德里,206,親民黨,1530,中國國民黨,3250,民主進步黨,4986,42,5028,0,5028,1406,6434,78.15
新北市三重區,永德里,282,親民黨,1928,中國國民黨,4264,民主進步黨,6474,84,6558,0,6558,1998,8556,76.65
新北市三重區,永盛里,196,親民黨,1278,中國國民黨,2764,民主進步黨,4238,44,4282,0,4282,1350,5632,76.03
新北市三重區,永福里,278,親民黨,1926,中國國民黨,4674,民主進步黨,6878,82,6960,0,6960,2092,9052,76.89
新北市三重區,永清里,318,親民黨,1890,中國國民黨,4836,民主進步黨,7044,74,7118,0,7118,2042,9160,77.71
新北市三重區,永安里,242,親民黨,1614,中國國民黨,3406,民主進步黨,5262,54,5316,0,5316,1540,6856,77.54
新北市三重區,永煇里,166,親民黨,878,中國國民黨,2378,民主進步黨,3422,38,3460,0,3460,1048,4508,76.75
新北市三重區,溪美里,496,親民黨,3532,中國國民黨,7228,民主進步黨,11256,128,11384,0,11384,3198,14582,78.07
新北市三重區,福隆里,304,親民黨,1810,中國國民黨,3632,民主進步黨,5746,58,5804,0,5804,1954,7758,74.81
新北市三重區,五常里,256,親民黨,1624,中國國民黨,3548,民主進步黨,5428,62,5490,0,5490,1724,7214,76.1
新北市三重區,五福里,238,親民黨,1644,中國國民黨,3134,民主進步黨,5016,60,5076,0,5076,1640,6716,75.58
新北市三重區,仁忠里,188,親民黨,1370,中國國民黨,2474,民主進步黨,4032,50,4082,0,4082,1486,5568,73.31
