行政區別,村里別,宋楚瑜/徐欣瑩,朱立倫/王如玄,蔡英文/陳建仁,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
,城南里,172,296,680,1148,6,1154,0,1154,726,1880,61.38
,南和里,134,316,610,1060,14,1074,0,1074,500,1574,68.23
,福興里,88,280,528,896,10,906,0,906,456,1362,66.52
,坪頂里,208,556,814,1578,18,1596,0,1596,764,2360,67.63
,五南里,246,576,870,1692,16,1708,0,1708,858,2566,66.56
,五北里,240,444,1194,1878,22,1900,0,1900,980,2880,65.97
,內湖里,346,750,1242,2338,28,2366,0,2366,1250,3616,65.43
,楓樹里,60,222,316,598,10,608,0,608,358,966,62.94
,烏眉里,176,462,442,1080,16,1096,0,1096,690,1786,61.37
,福龍里,54,294,142,490,10,500,0,500,370,870,57.47
,福源里,210,272,484,966,8,974,0,974,556,1530,63.66
,通灣里,384,818,1556,2758,36,2794,0,2794,1702,4496,62.14
,新埔里,186,306,1066,1558,34,1592,0,1592,794,2386,66.72
,內島里,136,264,588,988,12,1000,0,1000,566,1566,63.86
,白東里,344,526,840,1710,18,1728,0,1728,1042,2770,62.38
,白西里,148,248,532,928,10,938,0,938,586,1524,61.55
,平安里,330,758,1464,2552,20,2572,0,2572,1462,4034,63.76
,總計,5296,11502,21552,38350,436,38786,0,38786,20672,59458,65.23
竹南鎮,,15746,26648,41368,83762,1108,84870,0,84870,43174,128044,66.28
,竹南里,410,882,1290,2582,18,2600,0,2600,1280,3880,67.01
,照南里,702,1420,2224,4346,50,4396,0,4396,1866,6262,70.2
,正南里,618,1082,1654,3354,44,3398,0,3398,1960,5358,63.42
,新南里,890,1696,2626,5212,76,5288,0,5288,2724,8012,66.0
,大厝里,1196,2232,3054,6482,70,6552,0,6552,3198,9750,67.2
,營盤里,758,1274,2176,4208,60,4268,0,4268,2120,6388,66.81
,聖福里,790,1512,2008,4310,70,4380,0,4380,1984,6364,68.82
,竹興里,750,1212,1946,3908,46,3954,0,3954,2256,6210,63.67
,龍鳳里,572,892,1276,2740,30,2770,0,2770,1326,4096,67.63
,山佳里,1222,1644,2324,5190,50,5240,0,5240,3192,8432,62.14
,中港里,210,498,626,1334,22,1356,0,1356,666,2022,67.06
,中華里,652,1152,1866,3670,50,3720,0,3720,1714,5434,68.46
,中英里,412,566,894,1872,36,1908,0,1908,986,2894,65.93
,中美里,478,728,1290,2496,44,2540,0,2540,1390,3930,64.63
,開元里,262,370,576,1208,20,1228,0,1228,660,1888,65.04
,海口里,934,1234,2366,4534,70,4604,0,4604,2312,6916,66.57
,港墘里,534,804,1342,2680,52,2732,0,2732,1160,3892,70.2
,公舘里,318,518,606,1442,14,1456,0,1456,922,2378,61.23
,大埔里,750,1226,2200,4176,56,4232,0,4232,2336,6568,64.43
,頂埔里,460,938,1404,2802,30,2832,0,2832,1484,4316,65.62
,崎頂里,832,1316,2276,4424,52,4476,0,4476,2620,7096,63.08
,公義里,220,418,838,1476,20,1496,0,1496,608,2104,71.1
,佳興里,698,1252,1982,3932,74,4006,0,4006,1874,5880,68.13
,天文里,530,944,1130,2604,22,2626,0,2626,1316,3942,66.62
,龍山里,548,838,1394,2780,32,2812,0,2812,1220,4032,69.74
,總計,15746,26648,41368,83762,1108,84870,0,84870,43174,128044,66.28
頭份市,,19236,39388,39400,98024,1070,99094,0,99094,59224,158318,62.59
,流東里,554,1038,1044,2636,36,2672,0,2672,1676,4348,61.45
,珊湖里,416,946,840,2202,18,2220,0,2220,1210,3430,64.72
,斗煥里,768,1478,1474,3720,32,3752,0,3752,2112,5864,63.98
,新華里,856,1950,1706,4512,52,4564,0,4564,2692,7256,62.9
,興隆里,1000,1828,2098,4926,52,4978,0,4978,2956,7934,62.74
,上埔里,598,1438,1082,3118,30,3148,0,3148,1784,4932,63.83
,土牛里,190,386,510,1086,4,1090,0,1090,676,1766,61.72
,頭份里,896,1556,1480,3932,50,3982,0,3982,2390,6372,62.49
,忠孝里,742,1704,1420,3866,60,3926,0,3926,2212,6138,63.96
,仁愛里,354,704,814,1872,14,1886,0,1886,1144,3030,62.24
,信義里,148,370,400,918,20,938,0,938,898,1836,51.09
,和平里,216,552,664,1432,12,1444,0,1444,642,2086,69.22
,民族里,552,976,894,2422,28,2450,0,2450,1468,3918,62.53
,東庄里,666,1516,1444,3626,32,3658,0,3658,2210,5868,62.34
,後庄里,912,1700,2044,4656,56,4712,0,4712,2366,7078,66.57
,山下里,930,1828,1758,4516,46,4562,0,4562,2392,6954,65.6
,蟠桃里,1258,2416,2596,6270,78,6348,0,6348,4042,10390,61.1
,田寮里,870,1748,1778,4396,40,4436,0,4436,2780,7216,61.47
,蘆竹里,244,638,830,1712,18,1730,0,1730,1018,2748,62.95
,上興里,506,768,886,2160,24,2184,0,2184,1574,3758,58.12
,下興里,552,1142,1254,2948,32,2980,0,2980,1898,4878,61.09
,尖山里,242,764,660,1666,22,1688,0,1688,1076,2764,61.07
,尖下里,586,1462,1148,3196,26,3222,0,3222,1980,5202,61.94
,廣興里,232,504,400,1136,8,1144,0,1144,594,1738,65.82
,濫坑里,476,1074,1008,2558,32,2590,0,2590,1642,4232,61.2
,民權里,436,900,1008,2344,28,2372,0,2372,1396,3768,62.95
,民生里,570,972,1048,2590,22,2612,0,2612,1810,4422,59.07
,建國里,820,1654,1728,4202,50,4252,0,4252,2476,6728,63.2
,成功里,898,1746,1594,4238,38,4276,0,4276,2618,6894,62.02
,自強里,420,1054,948,2422,38,2460,0,2460,1540,4000,61.5
,合興里,648,1118,1206,2972,30,3002,0,3002,1782,4784,62.75
,文化里,680,1458,1636,3774,42,3816,0,3816,2170,5986,63.75
,總計,19236,39388,39400,98024,1070,99094,0,99094,59224,158318,62.59
後龍鎮,,5344,12758,19486,37588,578,38166,0,38166,22838,61004,62.56
,南龍里,264,544,816,1624,24,1648,0,1648,1104,2752,59.88
,中龍里,142,360,584,1086,12,1098,0,1098,478,1576,69.67
,北龍里,282,564,1042,1888,28,1916,0,1916,878,2794,68.58
,大庄里,772,1714,2524,5010,54,5064,0,5064,2910,7974,63.51
,溪洲里,392,940,1392,2724,32,2756,0,2756,1780,4536,60.76
,豐富里,268,794,518,1580,16,1596,0,1596,874,2470,64.62
,校椅里,182,462,486,1130,26,1156,0,1156,672,1828,63.24
,埔頂里,488,1192,1648,3328,64,3392,0,3392,1956,5348,63.43
,新民里,302,684,740,1726,32,1758,0,1758,946,2704,65.01
,復興里,94,310,456,860,10,870,0,870,534,1404,61.97
,東明里,280,516,922,1718,32,1750,0,1750,1124,2874,60.89
,大山里,250,540,1058,1848,50,1898,0,1898,1146,3044,62.35
,灣寶里,206,478,908,1592,10,1602,0,1602,918,2520,63.57
,海寶里,152,292,706,1150,10,1160,0,1160,686,1846,62.84
,外埔里,154,510,444,1108,36,1144,0,1144,874,2018,56.69
,海埔里,120,368,624,1112,18,1130,0,1130,798,1928,58.61
,秀水里,102,272,522,896,12,908,0,908,594,1502,60.45
,水尾里,142,418,676,1236,20,1256,0,1256,796,2052,61.21
,龍津里,132,268,382,782,8,790,0,790,412,1202,65.72
,龍坑里,158,426,948,1532,12,1544,0,1544,958,2502,61.71
,福寧里,104,274,566,944,20,964,0,964,542,1506,64.01
,中和里,180,510,676,1366,14,1380,0,1380,820,2200,62.73
,南港里,178,322,848,1348,38,1386,0,1386,1038,2424,57.18
,總計,5344,12758,19486,37588,578,38166,0,38166,22838,61004,62.56
卓蘭鎮,,2482,5864,11022,19368,240,19608,0,19608,10312,29920,65.53
,中街里,130,368,594,1092,8,1100,0,1100,438,1538,71.52
,新厝里,274,586,1170,2030,32,2062,0,2062,1102,3164,65.17
,上新里,398,718,1594,2710,30,2740,0,2740,1450,4190,65.39
,豐田里,180,388,756,1324,10,1334,0,1334,724,2058,64.82
,西坪里,132,246,472,850,24,874,0,874,470,1344,65.03
,景山里,144,382,546,1072,14,1086,0,1086,700,1786,60.81
,老庄里,280,886,1606,2772,36,2808,0,2808,1316,4124,68.09
,新榮里,154,422,970,1546,12,1558,0,1558,696,2254,69.12
,內灣里,382,752,1682,2816,44,2860,0,2860,1526,4386,65.21
,苗豐里,142,278,634,1054,12,1066,0,1066,474,1540,69.22
,坪林里,152,468,658,1278,14,1292,0,1292,884,2176,59.38
,坪林里、西坪里,114,370,340,824,4,828,0,828,532,1360,60.88
,總計,2482,5864,11022,19368,240,19608,0,19608,10312,29920,65.53
大湖鄉,,2618,6378,6220,15216,194,15410,0,15410,9954,25364,60.76
,大湖村,284,940,776,2000,34,2034,0,2034,1162,3196,63.64
,明湖村,106,460,284,850,6,856,0,856,430,1286,66.56
,靜湖村,492,1008,706,2206,30,2236,0,2236,1298,3534,63.27
,富興村,226,678,742,1646,26,1672,0,1672,1128,2800,59.71
,大南村,112,280,234,626,6,632,0,632,512,1144,55.24
,大寮村,282,668,574,1524,16,1540,0,1540,954,2494,61.75
,南湖村,100,320,320,740,12,752,0,752,576,1328,56.63
,義和村,350,586,794,1730,10,1740,0,1740,1250,2990,58.19
,東興村,110,342,402,854,10,864,0,864,640,1504,57.45
,武榮村,98,306,214,618,4,622,0,622,386,1008,61.71
,栗林村,232,446,510,1188,22,1210,0,1210,810,2020,59.9
,新開村,226,344,664,1234,18,1252,0,1252,808,2060,60.78
,總計,2618,6378,6220,15216,194,15410,0,15410,9954,25364,60.76
公館鄉,,6716,14272,15118,36106,496,36602,0,36602,18792,55394,66.08
,館中村,366,890,900,2156,34,2190,0,2190,912,3102,70.6
,館東村,572,1316,1278,3166,44,3210,0,3210,1432,4642,69.15
,館南村,784,1666,1796,4246,50,4296,0,4296,2324,6620,64.89
,大坑村,198,502,560,1260,28,1288,0,1288,654,1942,66.32
,中義村,492,1134,1228,2854,46,2900,0,2900,1648,4548,63.76
,玉泉村,578,1150,1280,3008,44,3052,0,3052,1376,4428,68.93
,石墻村,382,730,832,1944,30,1974,0,1974,1012,2986,66.11
,福基村,290,608,434,1332,22,1354,0,1354,682,2036,66.5
,福星村,478,966,1082,2526,34,2560,0,2560,1384,3944,64.91
,開礦村,68,174,166,408,6,414,0,414,240,654,63.3
,福德村,70,216,216,502,10,512,0,512,230,742,69.0
,五谷村,434,1050,1324,2808,26,2834,0,2834,1530,4364,64.94
,玉谷村,362,656,714,1732,18,1750,0,1750,1052,2802,62.46
,鶴岡村,488,794,744,2026,22,2048,0,2048,1026,3074,66.62
,鶴山村,310,760,778,1848,20,1868,0,1868,1024,2892,64.59
,仁安村,266,600,752,1618,30,1648,0,1648,862,2510,65.66
,尖山村,412,780,758,1950,20,1970,0,1970,976,2946,66.87
,南河村,68,138,98,304,4,308,0,308,152,460,66.96
,北河村,98,142,178,418,8,426,0,426,276,702,60.68
,總計,6716,14272,15118,36106,496,36602,0,36602,18792,55394,66.08
銅鑼鄉,,3276,8814,7294,19384,244,19628,0,19628,11122,30750,63.83
,福興村,260,734,308,1302,28,1330,0,1330,750,2080,63.94
,銅鑼村,986,2644,2158,5788,54,5842,0,5842,3000,8842,66.07
,朝陽村,376,1072,774,2222,32,2254,0,2254,1080,3334,67.61
,樟樹村,276,634,736,1646,12,1658,0,1658,914,2572,64.46
,九湖村,256,710,492,1458,26,1484,0,1484,914,2398,61.88
,竹森村,188,626,380,1194,18,1212,0,1212,982,2194,55.24
,中平村,640,1474,1640,3754,42,3796,0,3796,2396,6192,61.3
,興隆村,120,322,302,744,8,752,0,752,416,1168,64.38
,盛隆村,82,226,232,540,10,550,0,550,304,854,64.4
,新隆村,92,372,272,736,14,750,0,750,366,1116,67.2
,總計,3276,8814,7294,19384,244,19628,0,19628,11122,30750,63.83
南庄鄉,,2176,4730,3660,10566,146,10712,0,10712,6740,17452,61.38
,東村,250,650,522,1422,18,1440,0,1440,836,2276,63.27
,西村,158,388,276,822,0,822,0,822,506,1328,61.9
,南江村,464,586,520,1570,16,1586,0,1586,1060,2646,59.94
,田美村,144,422,396,962,16,978,0,978,650,1628,60.07
,獅山村,202,402,428,1032,26,1058,0,1058,588,1646,64.28
,南富村,196,748,476,1420,22,1442,0,1442,770,2212,65.19
,員林村,140,614,560,1314,20,1334,0,1334,726,2060,64.76
,蓬萊村,240,464,286,990,12,1002,0,1002,712,1714,58.46
,東河村,382,456,196,1034,16,1050,0,1050,892,1942,54.07
,總計,2176,4730,3660,10566,146,10712,0,10712,6740,17452,61.38
頭屋鄉,,1988,5514,4748,12250,150,12400,0,12400,6472,18872,65.71
,頭屋村,494,1560,1150,3204,44,3248,0,3248,1674,4922,65.99
,象山村,448,1000,986,2434,26,2460,0,2460,1288,3748,65.64
,北坑村,132,426,364,922,12,934,0,934,558,1492,62.6
,獅潭村,358,990,800,2148,34,2182,0,2182,1170,3352,65.1
,曲洞村,206,508,522,1236,4,1240,0,1240,590,1830,67.76
,飛鳳村,88,214,216,518,6,524,0,524,258,782,67.01
,明德村,204,636,526,1366,20,1386,0,1386,666,2052,67.54
,鳴鳳村,58,180,184,422,4,426,0,426,268,694,61.38
,總計,1988,5514,4748,12250,150,12400,0,12400,6472,18872,65.71
三義鄉,,3298,7732,7396,18426,278,18704,0,18704,8988,27692,67.54
,廣盛村,910,2424,2122,5456,78,5534,0,5534,2726,8260,67.0
,双湖村,498,990,876,2364,36,2400,0,2400,1224,3624,66.23
,双潭村,326,778,740,1844,46,1890,0,1890,874,2764,68.38
,勝興村,778,1822,1844,4444,52,4496,0,4496,2244,6740,66.71
,西湖村,378,950,636,1964,34,1998,0,1998,914,2912,68.61
,龍騰村,146,246,202,594,10,604,0,604,226,830,72.77
,鯉魚潭村,262,522,976,1760,22,1782,0,1782,780,2562,69.56
,總計,3298,7732,7396,18426,278,18704,0,18704,8988,27692,67.54
西湖鄉,,1458,3768,2778,8004,118,8122,0,8122,4684,12806,63.42
,高埔村,176,342,284,802,16,818,0,818,400,1218,67.16
,下埔村,114,416,212,742,2,744,0,744,414,1158,64.25
,五湖村,176,556,310,1042,2,1044,0,1044,688,1732,60.28
,四湖村,152,348,238,738,10,748,0,748,518,1266,59.08
,金獅村,120,332,218,670,14,684,0,684,344,1028,66.54
,龍洞村,76,318,220,614,10,624,0,624,302,926,67.39
,三湖村,258,542,432,1232,20,1252,0,1252,636,1888,66.31
,湖東村,264,538,540,1342,22,1364,0,1364,892,2256,60.46
,二湖村,122,376,324,822,22,844,0,844,490,1334,63.27
,總計,1458,3768,2778,8004,118,8122,0,8122,4684,12806,63.42
造橋鄉,,2416,5716,5798,13930,230,14160,0,14160,7850,22010,64.33
,造橋村,540,1106,880,2526,36,2562,0,2562,1490,4052,63.23
,平興村,112,326,188,626,8,634,0,634,348,982,64.56
,豐湖村,226,564,502,1292,14,1306,0,1306,720,2026,64.46
,大西村,686,1820,1818,4324,66,4390,0,4390,2488,6878,63.83
,錦水村,100,336,250,686,16,702,0,702,322,1024,68.55
,大龍村,90,306,260,656,0,656,0,656,338,994,66.0
,朝陽村,312,522,808,1642,38,1680,0,1680,980,2660,63.16
,談文村,180,374,426,980,16,996,0,996,488,1484,67.12
,龍昇村,170,362,666,1198,36,1234,0,1234,676,1910,64.61
,總計,2416,5716,5798,13930,230,14160,0,14160,7850,22010,64.33
三灣鄉,,1318,3332,3218,7868,104,7972,0,7972,3772,11744,67.88
,三灣村,500,1108,1206,2814,26,2840,0,2840,1444,4284,66.29
,內灣村,148,386,332,866,6,872,0,872,406,1278,68.23
,銅鏡村,182,538,468,1188,28,1216,0,1216,534,1750,69.49
,頂寮村,60,154,100,314,4,318,0,318,202,520,61.15
,北埔村,144,266,316,726,22,748,0,748,352,1100,68.0
,大河村,146,332,338,816,4,820,0,820,360,1180,69.49
,大坪村,46,304,258,608,6,614,0,614,228,842,72.92
,永和村,92,244,200,536,8,544,0,544,246,790,68.86
,總計,1318,3332,3218,7868,104,7972,0,7972,3772,11744,67.88
獅潭鄉,,858,2370,1776,5004,96,5100,0,5100,2964,8064,63.24
,百壽村,52,254,118,424,4,428,0,428,278,706,60.62
,永興村,108,326,296,730,12,742,0,742,392,1134,65.43
,新店村,274,514,408,1196,18,1214,0,1214,638,1852,65.55
,和興村,114,288,272,674,14,688,0,688,424,1112,61.87
,豐林村,134,420,202,756,26,782,0,782,412,1194,65.49
,新豐村,66,206,148,420,6,426,0,426,256,682,62.46
,竹木村,110,362,332,804,16,820,0,820,564,1384,59.25
,總計,858,2370,1776,5004,96,5100,0,5100,2964,8064,63.24
泰安鄉,,2112,2724,1528,6364,38,6402,0,6402,3360,9762,65.58
,八卦村,108,164,112,384,4,388,0,388,204,592,65.54
,錦水村,438,582,400,1420,4,1424,0,1424,746,2170,65.62
,清安村,230,542,284,1056,6,1062,0,1062,680,1742,60.96
,大興村,180,302,112,594,2,596,0,596,346,942,63.27
,中興村,182,304,146,632,6,638,0,638,422,1060,60.19
,梅園村,322,182,108,612,4,616,0,616,286,902,68.29
,象鼻村,306,324,254,884,6,890,0,890,358,1248,71.31
,士林村,346,324,112,782,6,788,0,788,318,1106,71.25
,總計,2112,2724,1528,6364,38,6402,0,6402,3360,9762,65.58
