行政區別,村里別,1_宋楚瑜/余湘,10-010_1_黨籍,2_韓國瑜/張善政,10-010_2_黨籍,3_蔡英文/賴清德,10-010_3_黨籍,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
朴子市,仁和里,118,親民黨,740,中國國民黨,1582,民主進步黨,2440,26,2466,0,2466,804,3270,75.41
朴子市,大鄉里,172,親民黨,1376,中國國民黨,2962,民主進步黨,4510,74,4584,0,4584,1688,6272,73.09
朴子市,大葛里,158,親民黨,1402,中國國民黨,2512,民主進步黨,4072,44,4116,0,4116,1502,5618,73.26
朴子市,佳禾里,24,親民黨,324,中國國民黨,628,民主進步黨,976,20,996,0,996,436,1432,69.55
朴子市,竹村里,48,親民黨,460,中國國民黨,956,民主進步黨,1464,24,1488,0,1488,568,2056,72.37
朴子市,崁前里,28,親民黨,266,中國國民黨,826,民主進步黨,1120,20,1140,0,1140,590,1730,65.9
朴子市,順安里,12,親民黨,94,中國國民黨,252,民主進步黨,358,0,358,0,358,144,502,71.31
朴子市,崁後里,28,親民黨,228,中國國民黨,688,民主進步黨,944,16,960,0,960,444,1404,68.38
朴子市,德家里,16,親民黨,278,中國國民黨,714,民主進步黨,1008,12,1020,0,1020,470,1490,68.46
朴子市,新庄里,28,親民黨,304,中國國民黨,604,民主進步黨,936,10,946,0,946,422,1368,69.15
朴子市,梅華里,28,親民黨,320,中國國民黨,1084,民主進步黨,1432,24,1456,0,1456,566,2022,72.01
朴子市,松華里,24,親民黨,326,中國國民黨,1212,民主進步黨,1562,18,1580,0,1580,780,2360,66.95
朴子市,南竹里,6,親民黨,128,中國國民黨,528,民主進步黨,662,12,674,0,674,296,970,69.48
布袋鎮,岱江里,22,親民黨,330,中國國民黨,416,民主進步黨,768,14,782,0,782,416,1198,65.28
布袋鎮,九龍里,12,親民黨,160,中國國民黨,314,民主進步黨,486,14,500,0,500,226,726,68.87
布袋鎮,岑海里,88,親民黨,1050,中國國民黨,1742,民主進步黨,2880,54,2934,0,2934,1170,4104,71.49
布袋鎮,興中里,64,親民黨,546,中國國民黨,866,民主進步黨,1476,42,1518,0,1518,630,2148,70.67
布袋鎮,光復里,66,親民黨,908,中國國民黨,1360,民主進步黨,2334,38,2372,0,2372,838,3210,73.89
布袋鎮,見龍里,46,親民黨,422,中國國民黨,772,民主進步黨,1240,20,1260,0,1260,392,1652,76.27
布袋鎮,新厝里,36,親民黨,346,中國國民黨,474,民主進步黨,856,12,868,0,868,498,1366,63.54
布袋鎮,龍江里,26,親民黨,330,中國國民黨,566,民主進步黨,922,24,946,0,946,534,1480,63.92
布袋鎮,新岑里,36,親民黨,376,中國國民黨,940,民主進步黨,1352,2,1354,0,1354,488,1842,73.51
布袋鎮,新民里,46,親民黨,566,中國國民黨,1146,民主進步黨,1758,18,1776,0,1776,768,2544,69.81
布袋鎮,復興里,146,親民黨,1012,中國國民黨,2066,民主進步黨,3224,34,3258,0,3258,1344,4602,70.8
布袋鎮,好美里,42,親民黨,396,中國國民黨,1020,民主進步黨,1458,28,1486,0,1486,650,2136,69.57
布袋鎮,永安里,44,親民黨,526,中國國民黨,936,民主進步黨,1506,34,1540,0,1540,660,2200,70.0
布袋鎮,東港里,76,親民黨,820,中國國民黨,1724,民主進步黨,2620,40,2660,0,2660,1020,3680,72.28
布袋鎮,江山里,20,親民黨,142,中國國民黨,264,民主進步黨,426,4,430,0,430,134,564,76.24
布袋鎮,菜舖里,18,親民黨,236,中國國民黨,296,民主進步黨,550,10,560,0,560,260,820,68.29
布袋鎮,考試里,0,親民黨,138,中國國民黨,248,民主進步黨,386,2,388,0,388,184,572,67.83
布袋鎮,振寮里,24,親民黨,434,中國國民黨,464,民主進步黨,922,22,944,0,944,520,1464,64.48
布袋鎮,西安里,44,親民黨,582,中國國民黨,952,民主進步黨,1578,16,1594,0,1594,668,2262,70.47
布袋鎮,東安里,42,親民黨,488,中國國民黨,1294,民主進步黨,1824,24,1848,0,1848,736,2584,71.52
布袋鎮,中安里,48,親民黨,484,中國國民黨,1266,民主進步黨,1798,40,1838,0,1838,880,2718,67.62
布袋鎮,樹林里,18,親民黨,238,中國國民黨,460,民主進步黨,716,16,732,0,732,268,1000,73.2
布袋鎮,貴舍里,22,親民黨,286,中國國民黨,592,民主進步黨,900,12,912,0,912,382,1294,70.48
大林鎮,東林里,40,親民黨,262,中國國民黨,426,民主進步黨,728,6,734,0,734,220,954,76.94
大林鎮,西林里,122,親民黨,940,中國國民黨,1732,民主進步黨,2794,18,2812,0,2812,812,3624,77.59
大林鎮,吉林里,42,親民黨,538,中國國民黨,738,民主進步黨,1318,14,1332,0,1332,438,1770,75.25
大林鎮,平林里,358,親民黨,2918,中國國民黨,5124,民主進步黨,8400,100,8500,0,8500,2828,11328,75.04
大林鎮,明華里,44,親民黨,466,中國國民黨,1114,民主進步黨,1624,38,1662,0,1662,574,2236,74.33
大林鎮,明和里,98,親民黨,832,中國國民黨,1572,民主進步黨,2502,18,2520,0,2520,910,3430,73.47
大林鎮,排路里,34,親民黨,184,中國國民黨,606,民主進步黨,824,2,826,0,826,336,1162,71.08
大林鎮,西結里,30,親民黨,174,中國國民黨,766,民主進步黨,970,14,984,0,984,402,1386,71.0
大林鎮,湖北里,42,親民黨,260,中國國民黨,560,民主進步黨,862,12,874,0,874,322,1196,73.08
大林鎮,大糖里,6,親民黨,130,中國國民黨,122,民主進步黨,258,6,264,0,264,114,378,69.84
大林鎮,大美里,88,親民黨,794,中國國民黨,1232,民主進步黨,2114,38,2152,0,2152,960,3112,69.15
大林鎮,過溪里,42,親民黨,748,中國國民黨,1190,民主進步黨,1980,18,1998,0,1998,788,2786,71.72
大林鎮,中坑里,66,親民黨,640,中國國民黨,1068,民主進步黨,1774,22,1796,0,1796,810,2606,68.92
大林鎮,上林里,26,親民黨,378,中國國民黨,728,民主進步黨,1132,22,1154,0,1154,414,1568,73.6
大林鎮,中林里,72,親民黨,530,中國國民黨,1650,民主進步黨,2252,24,2276,0,2276,774,3050,74.62
大林鎮,三和里,112,親民黨,1000,中國國民黨,1694,民主進步黨,2806,34,2840,0,2840,1120,3960,71.72
大林鎮,溝背里,46,親民黨,394,中國國民黨,890,民主進步黨,1330,10,1340,0,1340,426,1766,75.88
大林鎮,義和里,42,親民黨,354,中國國民黨,550,民主進步黨,946,14,960,0,960,340,1300,73.85
大林鎮,內林里,26,親民黨,368,中國國民黨,522,民主進步黨,916,14,930,0,930,342,1272,73.11
大林鎮,三角里,44,親民黨,492,中國國民黨,648,民主進步黨,1184,6,1190,0,1190,434,1624,73.28
大林鎮,三村里,60,親民黨,390,中國國民黨,746,民主進步黨,1196,20,1216,0,1216,394,1610,75.53
民雄鄉,東榮村,134,親民黨,1194,中國國民黨,1972,民主進步黨,3300,46,3346,0,3346,1178,4524,73.96
民雄鄉,中樂村,76,親民黨,876,中國國民黨,1376,民主進步黨,2328,42,2370,0,2370,672,3042,77.91
民雄鄉,西安村,210,親民黨,1554,中國國民黨,3216,民主進步黨,4980,44,5024,0,5024,1516,6540,76.82
民雄鄉,寮頂村,108,親民黨,924,中國國民黨,2124,民主進步黨,3156,50,3206,0,3206,966,4172,76.85
民雄鄉,福權村,108,親民黨,588,中國國民黨,1658,民主進步黨,2354,30,2384,0,2384,644,3028,78.73
民雄鄉,東湖村,128,親民黨,856,中國國民黨,1610,民主進步黨,2594,34,2628,0,2628,1020,3648,72.04
民雄鄉,頂崙村,68,親民黨,618,中國國民黨,1344,民主進步黨,2030,22,2052,0,2052,742,2794,73.44
民雄鄉,菁埔村,60,親民黨,478,中國國民黨,1976,民主進步黨,2514,16,2530,0,2530,820,3350,75.52
民雄鄉,中和村,42,親民黨,462,中國國民黨,868,民主進步黨,1372,24,1396,0,1396,468,1864,74.89
民雄鄉,平和村,46,親民黨,314,中國國民黨,838,民主進步黨,1198,14,1212,0,1212,390,1602,75.66
民雄鄉,西昌村,62,親民黨,284,中國國民黨,834,民主進步黨,1180,22,1202,0,1202,410,1612,74.57
民雄鄉,豊收村,126,親民黨,990,中國國民黨,1882,民主進步黨,2998,48,3046,0,3046,1160,4206,72.42
民雄鄉,三興村,64,親民黨,626,中國國民黨,1218,民主進步黨,1908,22,1930,0,1930,620,2550,75.69
民雄鄉,東興村,16,親民黨,238,中國國民黨,466,民主進步黨,720,14,734,0,734,316,1050,69.9
民雄鄉,鎮北村,58,親民黨,516,中國國民黨,1052,民主進步黨,1626,32,1658,0,1658,444,2102,78.88
民雄鄉,興中村,90,親民黨,824,中國國民黨,1716,民主進步黨,2630,28,2658,0,2658,960,3618,73.47
民雄鄉,興南村,156,親民黨,1136,中國國民黨,2472,民主進步黨,3764,56,3820,0,3820,1564,5384,70.95
民雄鄉,福興村,128,親民黨,788,中國國民黨,2012,民主進步黨,2928,26,2954,0,2954,948,3902,75.7
民雄鄉,文隆村,140,親民黨,1182,中國國民黨,2170,民主進步黨,3492,52,3544,0,3544,1146,4690,75.57
民雄鄉,山中村,188,親民黨,1464,中國國民黨,3544,民主進步黨,5196,62,5258,0,5258,1682,6940,75.76
民雄鄉,中央村,62,親民黨,408,中國國民黨,1366,民主進步黨,1836,22,1858,0,1858,658,2516,73.85
民雄鄉,北斗村,364,親民黨,2264,中國國民黨,4642,民主進步黨,7270,84,7354,0,7354,2706,10060,73.1
民雄鄉,双福村,130,親民黨,1210,中國國民黨,1970,民主進步黨,3310,54,3364,0,3364,1244,4608,73.0
民雄鄉,大崎村,120,親民黨,1144,中國國民黨,2100,民主進步黨,3364,36,3400,0,3400,1238,4638,73.31
民雄鄉,秀林村,150,親民黨,1036,中國國民黨,2490,民主進步黨,3676,28,3704,0,3704,1296,5000,74.08
民雄鄉,松山村,86,親民黨,702,中國國民黨,1428,民主進步黨,2216,56,2272,0,2272,1044,3316,68.52
民雄鄉,金興村,206,親民黨,1478,中國國民黨,2590,民主進步黨,4274,36,4310,0,4310,1484,5794,74.39
民雄鄉,福樂村,420,親民黨,2998,中國國民黨,5778,民主進步黨,9196,64,9260,0,9260,3232,12492,74.13
溪口鄉,溪東村,60,親民黨,566,中國國民黨,1230,民主進步黨,1856,26,1882,0,1882,608,2490,75.58
溪口鄉,溪西村,38,親民黨,304,中國國民黨,630,民主進步黨,972,12,984,0,984,312,1296,75.93
溪口鄉,溪北村,44,親民黨,270,中國國民黨,644,民主進步黨,958,4,962,0,962,366,1328,72.44
溪口鄉,游東村,52,親民黨,314,中國國民黨,984,民主進步黨,1350,6,1356,0,1356,578,1934,70.11
溪口鄉,游西村,14,親民黨,202,中國國民黨,732,民主進步黨,948,6,954,0,954,414,1368,69.74
溪口鄉,柴林村,18,親民黨,240,中國國民黨,754,民主進步黨,1012,8,1020,0,1020,472,1492,68.36
溪口鄉,林腳村,34,親民黨,206,中國國民黨,768,民主進步黨,1008,20,1028,0,1028,504,1532,67.1
溪口鄉,美南村,50,親民黨,352,中國國民黨,1218,民主進步黨,1620,16,1636,0,1636,610,2246,72.84
溪口鄉,美北村,50,親民黨,370,中國國民黨,986,民主進步黨,1406,20,1426,0,1426,514,1940,73.51
溪口鄉,本厝村,44,親民黨,388,中國國民黨,898,民主進步黨,1330,14,1344,0,1344,508,1852,72.57
溪口鄉,柳溝村,78,親民黨,472,中國國民黨,1272,民主進步黨,1822,22,1844,0,1844,620,2464,74.84
溪口鄉,疊溪村,44,親民黨,352,中國國民黨,1088,民主進步黨,1484,16,1500,0,1500,540,2040,73.53
溪口鄉,妙崙村,30,親民黨,284,中國國民黨,644,民主進步黨,958,16,974,0,974,374,1348,72.26
溪口鄉,坪頂村,52,親民黨,290,中國國民黨,884,民主進步黨,1226,12,1238,0,1238,448,1686,73.43
新港鄉,宮前村,116,親民黨,1122,中國國民黨,2088,民主進步黨,3326,22,3348,0,3348,876,4224,79.26
新港鄉,宮後村,68,親民黨,584,中國國民黨,1494,民主進步黨,2146,28,2174,0,2174,866,3040,71.51
新港鄉,大興村,72,親民黨,568,中國國民黨,1480,民主進步黨,2120,24,2144,0,2144,656,2800,76.57
新港鄉,福德村,60,親民黨,694,中國國民黨,1494,民主進步黨,2248,24,2272,0,2272,846,3118,72.87
新港鄉,古民村,50,親民黨,372,中國國民黨,1418,民主進步黨,1840,16,1856,0,1856,706,2562,72.44
新港鄉,中庄村,56,親民黨,482,中國國民黨,1690,民主進步黨,2228,50,2278,0,2278,792,3070,74.2
新港鄉,大潭村,90,親民黨,482,中國國民黨,1682,民主進步黨,2254,38,2292,0,2292,862,3154,72.67
新港鄉,西庄村,42,親民黨,382,中國國民黨,824,民主進步黨,1248,16,1264,0,1264,554,1818,69.53
新港鄉,埤子村,20,親民黨,170,中國國民黨,530,民主進步黨,720,6,726,0,726,336,1062,68.36
新港鄉,南崙村,32,親民黨,140,中國國民黨,1132,民主進步黨,1304,8,1312,0,1312,474,1786,73.46
新港鄉,北崙村,14,親民黨,78,中國國民黨,514,民主進步黨,606,4,610,0,610,304,914,66.74
新港鄉,海瀛村,18,親民黨,190,中國國民黨,504,民主進步黨,712,6,718,0,718,232,950,75.58
新港鄉,月眉村,82,親民黨,534,中國國民黨,1856,民主進步黨,2472,22,2494,0,2494,762,3256,76.6
新港鄉,月潭村,60,親民黨,490,中國國民黨,1614,民主進步黨,2164,22,2186,0,2186,856,3042,71.86
新港鄉,溪北村,46,親民黨,496,中國國民黨,1394,民主進步黨,1936,22,1958,0,1958,640,2598,75.37
新港鄉,三間村,88,親民黨,620,中國國民黨,1382,民主進步黨,2090,26,2116,0,2116,674,2790,75.84
新港鄉,中洋村,68,親民黨,408,中國國民黨,996,民主進步黨,1472,6,1478,0,1478,486,1964,75.25
新港鄉,菜公村,74,親民黨,370,中國國民黨,904,民主進步黨,1348,14,1362,0,1362,506,1868,72.91
新港鄉,安和村,40,親民黨,280,中國國民黨,1018,民主進步黨,1338,26,1364,0,1364,598,1962,69.52
新港鄉,潭大村,46,親民黨,348,中國國民黨,1132,民主進步黨,1526,26,1552,0,1552,646,2198,70.61
新港鄉,南港村,54,親民黨,412,中國國民黨,992,民主進步黨,1458,2,1460,0,1460,564,2024,72.13
新港鄉,板頭村,26,親民黨,220,中國國民黨,520,民主進步黨,766,6,772,0,772,306,1078,71.61
新港鄉,共和村,34,親民黨,314,中國國民黨,806,民主進步黨,1154,10,1164,0,1164,480,1644,70.8
六腳鄉,蒜頭村,58,親民黨,552,中國國民黨,970,民主進步黨,1580,18,1598,0,1598,666,2264,70.58
六腳鄉,蒜東村,36,親民黨,318,中國國民黨,656,民主進步黨,1010,20,1030,0,1030,558,1588,64.86
六腳鄉,蒜南村,44,親民黨,304,中國國民黨,852,民主進步黨,1200,10,1210,0,1210,422,1632,74.14
六腳鄉,工廠村,12,親民黨,188,中國國民黨,98,民主進步黨,298,8,306,0,306,110,416,73.56
六腳鄉,灣南村,56,親民黨,476,中國國民黨,1122,民主進步黨,1654,30,1684,0,1684,630,2314,72.77
六腳鄉,灣北村,48,親民黨,578,中國國民黨,990,民主進步黨,1616,28,1644,0,1644,658,2302,71.42
六腳鄉,雙涵村,56,親民黨,262,中國國民黨,870,民主進步黨,1188,10,1198,0,1198,530,1728,69.33
六腳鄉,塗師村,14,親民黨,160,中國國民黨,650,民主進步黨,824,10,834,0,834,368,1202,69.38
六腳鄉,三義村,26,親民黨,188,中國國民黨,768,民主進步黨,982,12,994,0,994,476,1470,67.62
六腳鄉,港美村,28,親民黨,136,中國國民黨,746,民主進步黨,910,18,928,0,928,466,1394,66.57
六腳鄉,豐美村,24,親民黨,362,中國國民黨,1044,民主進步黨,1430,20,1450,0,1450,564,2014,72.0
六腳鄉,六斗村,38,親民黨,320,中國國民黨,910,民主進步黨,1268,14,1282,0,1282,560,1842,69.6
六腳鄉,崙陽村,42,親民黨,366,中國國民黨,1050,民主進步黨,1458,18,1476,0,1476,568,2044,72.21
六腳鄉,蘇厝村,70,親民黨,502,中國國民黨,1452,民主進步黨,2024,30,2054,0,2054,798,2852,72.02
六腳鄉,竹本村,22,親民黨,188,中國國民黨,544,民主進步黨,754,2,756,0,756,442,1198,63.11
六腳鄉,永賢村,18,親民黨,148,中國國民黨,418,民主進步黨,584,6,590,0,590,346,936,63.03
六腳鄉,魚寮村,20,親民黨,174,中國國民黨,576,民主進步黨,770,10,780,0,780,456,1236,63.11
六腳鄉,潭墘村,38,親民黨,346,中國國民黨,708,民主進步黨,1092,18,1110,0,1110,564,1674,66.31
六腳鄉,正義村,48,親民黨,430,中國國民黨,1474,民主進步黨,1952,28,1980,0,1980,762,2742,72.21
六腳鄉,溪厝村,30,親民黨,198,中國國民黨,562,民主進步黨,790,12,802,0,802,376,1178,68.08
六腳鄉,六腳村,22,親民黨,352,中國國民黨,548,民主進步黨,922,24,946,0,946,510,1456,64.97
六腳鄉,六南村,22,親民黨,182,中國國民黨,484,民主進步黨,688,8,696,0,696,370,1066,65.29
六腳鄉,崩山村,26,親民黨,198,中國國民黨,580,民主進步黨,804,22,826,0,826,416,1242,66.51
六腳鄉,古林村,10,親民黨,186,中國國民黨,716,民主進步黨,912,12,924,0,924,408,1332,69.37
六腳鄉,更寮村,16,親民黨,218,中國國民黨,546,民主進步黨,780,14,794,0,794,340,1134,70.02
東石鄉,東石村,96,親民黨,754,中國國民黨,1672,民主進步黨,2522,30,2552,0,2552,1150,3702,68.94
東石鄉,猿樹村,24,親民黨,392,中國國民黨,746,民主進步黨,1162,18,1180,0,1180,638,1818,64.91
東石鄉,型厝村,74,親民黨,628,中國國民黨,1062,民主進步黨,1764,28,1792,0,1792,850,2642,67.83
東石鄉,塭港村,88,親民黨,830,中國國民黨,1204,民主進步黨,2122,50,2172,0,2172,1032,3204,67.79
東石鄉,三家村,52,親民黨,522,中國國民黨,910,民主進步黨,1484,22,1506,0,1506,686,2192,68.7
東石鄉,永屯村,48,親民黨,348,中國國民黨,562,民主進步黨,958,16,974,0,974,384,1358,71.72
東石鄉,海埔村,12,親民黨,154,中國國民黨,332,民主進步黨,498,10,508,0,508,272,780,65.13
東石鄉,龍港村,34,親民黨,528,中國國民黨,522,民主進步黨,1084,16,1100,0,1100,550,1650,66.67
東石鄉,副瀨村,44,親民黨,364,中國國民黨,780,民主進步黨,1188,18,1206,0,1206,546,1752,68.84
東石鄉,下揖村,38,親民黨,250,中國國民黨,672,民主進步黨,960,18,978,0,978,460,1438,68.01
東石鄉,頂揖村,10,親民黨,132,中國國民黨,338,民主進步黨,480,8,488,0,488,240,728,67.03
東石鄉,溪下村,38,親民黨,362,中國國民黨,738,民主進步黨,1138,22,1160,0,1160,774,1934,59.98
東石鄉,港墘村,54,親民黨,558,中國國民黨,1112,民主進步黨,1724,26,1750,0,1750,594,2344,74.66
東石鄉,蔦松村,54,親民黨,368,中國國民黨,720,民主進步黨,1142,20,1162,0,1162,502,1664,69.83
東石鄉,圍潭村,24,親民黨,268,中國國民黨,604,民主進步黨,896,14,910,0,910,416,1326,68.63
東石鄉,洲仔村,42,親民黨,394,中國國民黨,718,民主進步黨,1154,16,1170,0,1170,458,1628,71.87
東石鄉,東崙村,34,親民黨,262,中國國民黨,542,民主進步黨,838,10,848,0,848,502,1350,62.81
東石鄉,西崙村,44,親民黨,416,中國國民黨,988,民主進步黨,1448,28,1476,0,1476,616,2092,70.55
東石鄉,塭仔村,46,親民黨,316,中國國民黨,848,民主進步黨,1210,12,1222,0,1222,530,1752,69.75
東石鄉,網寮村,64,親民黨,520,中國國民黨,890,民主進步黨,1474,8,1482,0,1482,872,2354,62.96
東石鄉,掌潭村,40,親民黨,420,中國國民黨,626,民主進步黨,1086,22,1108,0,1108,438,1546,71.67
東石鄉,港口村,18,親民黨,156,中國國民黨,208,民主進步黨,382,4,386,0,386,198,584,66.1
東石鄉,鰲鼓村,46,親民黨,520,中國國民黨,1092,民主進步黨,1658,20,1678,0,1678,774,2452,68.43
義竹鄉,岸腳村,36,親民黨,258,中國國民黨,624,民主進步黨,918,16,934,0,934,402,1336,69.91
義竹鄉,義竹村,92,親民黨,694,中國國民黨,1388,民主進步黨,2174,22,2196,0,2196,712,2908,75.52
義竹鄉,六桂村,48,親民黨,602,中國國民黨,1012,民主進步黨,1662,24,1686,0,1686,556,2242,75.2
義竹鄉,仁里村,34,親民黨,494,中國國民黨,774,民主進步黨,1302,14,1316,0,1316,372,1688,77.96
義竹鄉,傳芳村,36,親民黨,350,中國國民黨,668,民主進步黨,1054,16,1070,0,1070,382,1452,73.69
義竹鄉,頭竹村,32,親民黨,442,中國國民黨,1310,民主進步黨,1784,20,1804,0,1804,570,2374,75.99
義竹鄉,五厝村,30,親民黨,190,中國國民黨,344,民主進步黨,564,6,570,0,570,172,742,76.82
義竹鄉,中平村,24,親民黨,236,中國國民黨,360,民主進步黨,620,8,628,0,628,226,854,73.54
義竹鄉,埤前村,36,親民黨,430,中國國民黨,638,民主進步黨,1104,14,1118,0,1118,324,1442,77.53
義竹鄉,平溪村,10,親民黨,168,中國國民黨,478,民主進步黨,656,4,660,0,660,190,850,77.65
義竹鄉,後鎮村,16,親民黨,198,中國國民黨,386,民主進步黨,600,10,610,0,610,228,838,72.79
義竹鄉,北華村,26,親民黨,262,中國國民黨,590,民主進步黨,878,20,898,0,898,262,1160,77.41
義竹鄉,新店村,60,親民黨,592,中國國民黨,1454,民主進步黨,2106,26,2132,0,2132,742,2874,74.18
義竹鄉,東過村,70,親民黨,318,中國國民黨,728,民主進步黨,1116,20,1136,0,1136,492,1628,69.78
義竹鄉,西過村,26,親民黨,304,中國國民黨,714,民主進步黨,1044,18,1062,0,1062,492,1554,68.34
義竹鄉,官和村,34,親民黨,234,中國國民黨,836,民主進步黨,1104,26,1130,0,1130,474,1604,70.45
義竹鄉,官順村,12,親民黨,150,中國國民黨,370,民主進步黨,532,8,540,0,540,280,820,65.85
義竹鄉,新富村,40,親民黨,304,中國國民黨,406,民主進步黨,750,16,766,0,766,300,1066,71.86
義竹鄉,東光村,30,親民黨,332,中國國民黨,664,民主進步黨,1026,22,1048,0,1048,378,1426,73.49
義竹鄉,東榮村,22,親民黨,172,中國國民黨,346,民主進步黨,540,8,548,0,548,212,760,72.11
義竹鄉,龍蛟村,28,親民黨,284,中國國民黨,466,民主進步黨,778,4,782,0,782,322,1104,70.83
義竹鄉,溪洲村,26,親民黨,218,中國國民黨,674,民主進步黨,918,12,930,0,930,342,1272,73.11
鹿草鄉,後寮村,24,親民黨,160,中國國民黨,534,民主進步黨,718,8,726,0,726,304,1030,70.49
鹿草鄉,鹿東村,26,親民黨,192,中國國民黨,566,民主進步黨,784,6,790,0,790,302,1092,72.34
鹿草鄉,鹿草村,72,親民黨,604,中國國民黨,1152,民主進步黨,1828,30,1858,0,1858,654,2512,73.96
鹿草鄉,西井村,46,親民黨,652,中國國民黨,1088,民主進步黨,1786,28,1814,0,1814,770,2584,70.2
鹿草鄉,豊稠村,12,親民黨,242,中國國民黨,418,民主進步黨,672,6,678,0,678,822,1500,45.2
鹿草鄉,重寮村,30,親民黨,342,中國國民黨,1020,民主進步黨,1392,32,1424,0,1424,578,2002,71.13
鹿草鄉,施家村,8,親民黨,168,中國國民黨,440,民主進步黨,616,6,622,0,622,260,882,70.52
鹿草鄉,下潭村,34,親民黨,250,中國國民黨,812,民主進步黨,1096,16,1112,0,1112,480,1592,69.85
鹿草鄉,光潭村,26,親民黨,352,中國國民黨,1006,民主進步黨,1384,22,1406,0,1406,588,1994,70.51
鹿草鄉,碧潭村,32,親民黨,468,中國國民黨,742,民主進步黨,1242,26,1268,0,1268,584,1852,68.47
鹿草鄉,松竹村,26,親民黨,370,中國國民黨,814,民主進步黨,1210,34,1244,0,1244,608,1852,67.17
鹿草鄉,竹山村,42,親民黨,304,中國國民黨,902,民主進步黨,1248,16,1264,0,1264,550,1814,69.68
鹿草鄉,後堀村,44,親民黨,478,中國國民黨,1152,民主進步黨,1674,16,1690,0,1690,616,2306,73.29
