行政區別,村里別,1_宋楚瑜/余湘,10-007_1_黨籍,2_韓國瑜/張善政,10-007_2_黨籍,3_蔡英文/賴清德,10-007_3_黨籍,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
彰化市,寶廍里,132,親民黨,722,中國國民黨,996,民主進步黨,1850,30,1880,0,1880,484,2364,79.53
彰化市,茄苳里,74,親民黨,538,中國國民黨,790,民主進步黨,1402,20,1422,0,1422,370,1792,79.35
彰化市,茄南里,214,親民黨,1812,中國國民黨,2386,民主進步黨,4412,64,4476,0,4476,1136,5612,79.76
彰化市,阿夷里,676,親民黨,5006,中國國民黨,6846,民主進步黨,12528,152,12680,0,12680,3528,16208,78.23
彰化市,古夷里,202,親民黨,1288,中國國民黨,2070,民主進步黨,3560,46,3606,0,3606,1044,4650,77.55
彰化市,復興里,282,親民黨,2476,中國國民黨,3424,民主進步黨,6182,74,6256,0,6256,1750,8006,78.14
彰化市,和調里,246,親民黨,1638,中國國民黨,2112,民主進步黨,3996,40,4036,0,4036,1074,5110,78.98
彰化市,石牌里,78,親民黨,726,中國國民黨,878,民主進步黨,1682,24,1706,0,1706,512,2218,76.92
彰化市,福田里,88,親民黨,688,中國國民黨,1148,民主進步黨,1924,34,1958,0,1958,492,2450,79.92
彰化市,竹巷里,58,親民黨,452,中國國民黨,690,民主進步黨,1200,16,1216,0,1216,386,1602,75.91
彰化市,田中里,76,親民黨,490,中國國民黨,820,民主進步黨,1386,20,1406,0,1406,366,1772,79.35
彰化市,快官里,78,親民黨,620,中國國民黨,888,民主進步黨,1586,28,1614,0,1614,488,2102,76.78
彰化市,台鳳里,420,親民黨,2856,中國國民黨,3196,民主進步黨,6472,98,6570,0,6570,1956,8526,77.06
彰化市,崙平里,354,親民黨,3200,中國國民黨,4312,民主進步黨,7866,108,7974,0,7974,2404,10378,76.84
彰化市,向陽里,388,親民黨,3264,中國國民黨,4194,民主進步黨,7846,90,7936,0,7936,2054,9990,79.44
鹿港鎮,大有里,80,親民黨,460,中國國民黨,1086,民主進步黨,1626,20,1646,0,1646,538,2184,75.37
鹿港鎮,中興里,36,親民黨,194,中國國民黨,520,民主進步黨,750,10,760,0,760,236,996,76.31
鹿港鎮,洛津里,76,親民黨,356,中國國民黨,818,民主進步黨,1250,18,1268,0,1268,396,1664,76.2
鹿港鎮,順興里,54,親民黨,480,中國國民黨,788,民主進步黨,1322,14,1336,0,1336,468,1804,74.06
鹿港鎮,頂厝里,522,親民黨,3578,中國國民黨,7038,民主進步黨,11138,132,11270,0,11270,3684,14954,75.36
鹿港鎮,東崎里,364,親民黨,2354,中國國民黨,4538,民主進步黨,7256,96,7352,0,7352,2678,10030,73.3
鹿港鎮,埔崙里,292,親民黨,2008,中國國民黨,4902,民主進步黨,7202,92,7294,0,7294,2374,9668,75.44
鹿港鎮,東石里,276,親民黨,1748,中國國民黨,4242,民主進步黨,6266,94,6360,0,6360,2086,8446,75.3
鹿港鎮,郭厝里,22,親民黨,240,中國國民黨,496,民主進步黨,758,8,766,0,766,276,1042,73.51
鹿港鎮,新宮里,42,親民黨,346,中國國民黨,912,民主進步黨,1300,18,1318,0,1318,378,1696,77.71
鹿港鎮,玉順里,56,親民黨,458,中國國民黨,1156,民主進步黨,1670,32,1702,0,1702,598,2300,74.0
鹿港鎮,景福里,96,親民黨,626,中國國民黨,922,民主進步黨,1644,26,1670,0,1670,516,2186,76.4
鹿港鎮,泰興里,70,親民黨,600,中國國民黨,1130,民主進步黨,1800,18,1818,0,1818,466,2284,79.6
鹿港鎮,長興里,2,親民黨,138,中國國民黨,252,民主進步黨,392,8,400,0,400,150,550,72.73
鹿港鎮,龍山里,34,親民黨,312,中國國民黨,600,民主進步黨,946,10,956,0,956,294,1250,76.48
鹿港鎮,興化里,32,親民黨,268,中國國民黨,502,民主進步黨,802,10,812,0,812,312,1124,72.24
鹿港鎮,菜園里,62,親民黨,308,中國國民黨,1030,民主進步黨,1400,24,1424,0,1424,360,1784,79.82
鹿港鎮,街尾里,114,親民黨,1062,中國國民黨,2088,民主進步黨,3264,44,3308,0,3308,1016,4324,76.5
鹿港鎮,頂番里,306,親民黨,2296,中國國民黨,2828,民主進步黨,5430,74,5504,0,5504,1908,7412,74.26
鹿港鎮,頭崙里,164,親民黨,1438,中國國民黨,1974,民主進步黨,3576,62,3638,0,3638,1308,4946,73.55
鹿港鎮,廖厝里,308,親民黨,2306,中國國民黨,3258,民主進步黨,5872,72,5944,0,5944,2012,7956,74.71
鹿港鎮,溝墘里,294,親民黨,2554,中國國民黨,3172,民主進步黨,6020,106,6126,0,6126,1930,8056,76.04
鹿港鎮,草中里,202,親民黨,1800,中國國民黨,2458,民主進步黨,4460,52,4512,0,4512,1646,6158,73.27
鹿港鎮,頭南里,174,親民黨,1324,中國國民黨,1562,民主進步黨,3060,64,3124,0,3124,1084,4208,74.24
鹿港鎮,山崙里,190,親民黨,1468,中國國民黨,2690,民主進步黨,4348,62,4410,0,4410,1512,5922,74.47
鹿港鎮,海埔里,238,親民黨,1500,中國國民黨,3008,民主進步黨,4746,92,4838,0,4838,2122,6960,69.51
鹿港鎮,詔安里,134,親民黨,978,中國國民黨,1748,民主進步黨,2860,60,2920,0,2920,1036,3956,73.81
鹿港鎮,洋厝里,142,親民黨,1084,中國國民黨,2200,民主進步黨,3426,52,3478,0,3478,1242,4720,73.69
鹿港鎮,永安里,268,親民黨,2060,中國國民黨,4004,民主進步黨,6332,92,6424,0,6424,2168,8592,74.77
和美鎮,竹營里,408,親民黨,3318,中國國民黨,4938,民主進步黨,8664,136,8800,0,8800,2994,11794,74.61
和美鎮,和東里,304,親民黨,2454,中國國民黨,3634,民主進步黨,6392,94,6486,0,6486,1920,8406,77.16
和美鎮,和南里,26,親民黨,262,中國國民黨,330,民主進步黨,618,10,628,0,628,172,800,78.5
和美鎮,和北里,146,親民黨,974,中國國民黨,1448,民主進步黨,2568,46,2614,0,2614,888,3502,74.64
和美鎮,和西里,228,親民黨,1868,中國國民黨,2530,民主進步黨,4626,52,4678,0,4678,1550,6228,75.11
和美鎮,四張里,198,親民黨,1442,中國國民黨,2306,民主進步黨,3946,38,3984,0,3984,1374,5358,74.36
和美鎮,頭前里,108,親民黨,916,中國國民黨,1252,民主進步黨,2276,30,2306,0,2306,922,3228,71.44
和美鎮,還社里,50,親民黨,480,中國國民黨,680,民主進步黨,1210,18,1228,0,1228,426,1654,74.24
和美鎮,面前里,176,親民黨,1070,中國國民黨,1830,民主進步黨,3076,36,3112,0,3112,1064,4176,74.52
和美鎮,鎮平里,266,親民黨,1564,中國國民黨,2406,民主進步黨,4236,40,4276,0,4276,1294,5570,76.77
和美鎮,大霞里,116,親民黨,888,中國國民黨,986,民主進步黨,1990,18,2008,0,2008,822,2830,70.95
和美鎮,源埤里,132,親民黨,1002,中國國民黨,1458,民主進步黨,2592,32,2624,0,2624,972,3596,72.97
和美鎮,南佃里,152,親民黨,1184,中國國民黨,1896,民主進步黨,3232,46,3278,0,3278,1030,4308,76.09
和美鎮,雅溝里,104,親民黨,616,中國國民黨,1114,民主進步黨,1834,28,1862,0,1862,738,2600,71.62
和美鎮,山犁里,348,親民黨,2944,中國國民黨,4268,民主進步黨,7560,104,7664,0,7664,2368,10032,76.4
和美鎮,嘉犁里,172,親民黨,1222,中國國民黨,1334,民主進步黨,2728,16,2744,0,2744,970,3714,73.88
和美鎮,鐵山里,220,親民黨,1492,中國國民黨,2228,民主進步黨,3940,48,3988,0,3988,1176,5164,77.23
和美鎮,詔安里,110,親民黨,1116,中國國民黨,1590,民主進步黨,2816,38,2854,0,2854,1100,3954,72.18
和美鎮,柑井里,276,親民黨,1780,中國國民黨,2884,民主進步黨,4940,78,5018,0,5018,1714,6732,74.54
和美鎮,竹園里,62,親民黨,418,中國國民黨,874,民主進步黨,1354,24,1378,0,1378,348,1726,79.84
和美鎮,新庄里,154,親民黨,1464,中國國民黨,1908,民主進步黨,3526,62,3588,0,3588,1116,4704,76.28
和美鎮,犁盛里,146,親民黨,1210,中國國民黨,2040,民主進步黨,3396,56,3452,0,3452,1014,4466,77.3
和美鎮,中寮里,90,親民黨,546,中國國民黨,878,民主進步黨,1514,22,1536,0,1536,638,2174,70.65
和美鎮,中圍里,146,親民黨,1484,中國國民黨,2438,民主進步黨,4068,76,4144,0,4144,1394,5538,74.83
和美鎮,糖友里,318,親民黨,2586,中國國民黨,3460,民主進步黨,6364,68,6432,0,6432,1848,8280,77.68
和美鎮,塗厝里,112,親民黨,1002,中國國民黨,1304,民主進步黨,2418,44,2462,0,2462,894,3356,73.36
和美鎮,地潭里,56,親民黨,534,中國國民黨,592,民主進步黨,1182,22,1204,0,1204,476,1680,71.67
和美鎮,湖內里,70,親民黨,498,中國國民黨,1216,民主進步黨,1784,10,1794,0,1794,588,2382,75.31
和美鎮,嘉寶里,140,親民黨,1000,中國國民黨,1640,民主進步黨,2780,38,2818,0,2818,1114,3932,71.67
和美鎮,月眉里,226,親民黨,1502,中國國民黨,2606,民主進步黨,4334,56,4390,0,4390,1530,5920,74.16
和美鎮,好修里,86,親民黨,788,中國國民黨,1386,民主進步黨,2260,26,2286,0,2286,858,3144,72.71
和美鎮,仁愛里,218,親民黨,1446,中國國民黨,2146,民主進步黨,3810,38,3848,0,3848,1446,5294,72.69
線西鄉,線西村,164,親民黨,1394,中國國民黨,1620,民主進步黨,3178,50,3228,0,3228,1076,4304,75.0
線西鄉,頂庄村,118,親民黨,852,中國國民黨,776,民主進步黨,1746,28,1774,0,1774,664,2438,72.76
線西鄉,寓埔村,174,親民黨,1344,中國國民黨,1686,民主進步黨,3204,46,3250,0,3250,1192,4442,73.17
線西鄉,塭仔村,126,親民黨,698,中國國民黨,1020,民主進步黨,1844,22,1866,0,1866,602,2468,75.61
線西鄉,溝內村,102,親民黨,654,中國國民黨,852,民主進步黨,1608,22,1630,0,1630,654,2284,71.37
線西鄉,下犁村,132,親民黨,1048,中國國民黨,1602,民主進步黨,2782,26,2808,0,2808,942,3750,74.88
線西鄉,頂犁村,210,親民黨,1484,中國國民黨,1814,民主進步黨,3508,66,3574,0,3574,1386,4960,72.06
線西鄉,德興村,128,親民黨,844,中國國民黨,1006,民主進步黨,1978,38,2016,0,2016,608,2624,76.83
伸港鄉,曾家村,96,親民黨,844,中國國民黨,1400,民主進步黨,2340,30,2370,0,2370,976,3346,70.83
伸港鄉,蚵寮村,36,親民黨,426,中國國民黨,1158,民主進步黨,1620,16,1636,0,1636,564,2200,74.36
伸港鄉,埤墘村,90,親民黨,728,中國國民黨,1244,民主進步黨,2062,30,2092,0,2092,638,2730,76.63
伸港鄉,溪底村,126,親民黨,962,中國國民黨,1726,民主進步黨,2814,42,2856,0,2856,972,3828,74.61
伸港鄉,泉州村,168,親民黨,1214,中國國民黨,1478,民主進步黨,2860,56,2916,0,2916,952,3868,75.39
伸港鄉,泉厝村,86,親民黨,692,中國國民黨,1074,民主進步黨,1852,28,1880,0,1880,568,2448,76.8
伸港鄉,海尾村,110,親民黨,1020,中國國民黨,1518,民主進步黨,2648,42,2690,0,2690,890,3580,75.14
伸港鄉,全興村,90,親民黨,1190,中國國民黨,980,民主進步黨,2260,42,2302,0,2302,960,3262,70.57
伸港鄉,定興村,184,親民黨,1462,中國國民黨,2034,民主進步黨,3680,80,3760,0,3760,1388,5148,73.04
伸港鄉,新港村,334,親民黨,2878,中國國民黨,4156,民主進步黨,7368,70,7438,0,7438,2574,10012,74.29
伸港鄉,什股村,162,親民黨,1340,中國國民黨,1480,民主進步黨,2982,60,3042,0,3042,1316,4358,69.8
伸港鄉,大同村,228,親民黨,1242,中國國民黨,2040,民主進步黨,3510,62,3572,0,3572,1178,4750,75.2
伸港鄉,七嘉村,220,親民黨,1690,中國國民黨,2354,民主進步黨,4264,50,4314,0,4314,1490,5804,74.33
伸港鄉,汴頭村,148,親民黨,1294,中國國民黨,1772,民主進步黨,3214,42,3256,0,3256,1066,4322,75.34
福興鄉,番社村,58,親民黨,498,中國國民黨,1576,民主進步黨,2132,26,2158,0,2158,710,2868,75.24
福興鄉,社尾村,92,親民黨,674,中國國民黨,1320,民主進步黨,2086,28,2114,0,2114,718,2832,74.65
福興鄉,大崙村,82,親民黨,562,中國國民黨,1114,民主進步黨,1758,30,1788,0,1788,628,2416,74.01
福興鄉,外埔村,112,親民黨,614,中國國民黨,1372,民主進步黨,2098,28,2126,0,2126,810,2936,72.41
福興鄉,外中村,80,親民黨,486,中國國民黨,1138,民主進步黨,1704,24,1728,0,1728,520,2248,76.87
福興鄉,元中村,74,親民黨,624,中國國民黨,1072,民主進步黨,1770,28,1798,0,1798,646,2444,73.57
福興鄉,三汴村,92,親民黨,604,中國國民黨,1348,民主進步黨,2044,22,2066,0,2066,576,2642,78.2
福興鄉,萬豐村,54,親民黨,408,中國國民黨,756,民主進步黨,1218,20,1238,0,1238,368,1606,77.09
福興鄉,番婆村,162,親民黨,1192,中國國民黨,1942,民主進步黨,3296,48,3344,0,3344,1402,4746,70.46
福興鄉,橋頭村,154,親民黨,1280,中國國民黨,2320,民主進步黨,3754,64,3818,0,3818,1396,5214,73.23
福興鄉,秀厝村,158,親民黨,1184,中國國民黨,2298,民主進步黨,3640,36,3676,0,3676,1200,4876,75.39
福興鄉,鎮平村,74,親民黨,640,中國國民黨,874,民主進步黨,1588,16,1604,0,1604,676,2280,70.35
福興鄉,三和村,46,親民黨,376,中國國民黨,1136,民主進步黨,1558,20,1578,0,1578,476,2054,76.83
福興鄉,麥厝村,104,親民黨,912,中國國民黨,1934,民主進步黨,2950,46,2996,0,2996,1300,4296,69.74
福興鄉,廈粘村,138,親民黨,1018,中國國民黨,1476,民主進步黨,2632,18,2650,0,2650,1070,3720,71.24
福興鄉,頂粘村,140,親民黨,1314,中國國民黨,1748,民主進步黨,3202,46,3248,0,3248,1228,4476,72.56
福興鄉,福寶村,70,親民黨,672,中國國民黨,908,民主進步黨,1650,34,1684,0,1684,814,2498,67.41
福興鄉,二港村,64,親民黨,734,中國國民黨,1018,民主進步黨,1816,20,1836,0,1836,678,2514,73.03
福興鄉,福興村,258,親民黨,1676,中國國民黨,3252,民主進步黨,5186,64,5250,0,5250,1898,7148,73.45
福興鄉,福南村,156,親民黨,1196,中國國民黨,2026,民主進步黨,3378,40,3418,0,3418,1548,4966,68.83
福興鄉,同安村,144,親民黨,1094,中國國民黨,2064,民主進步黨,3302,32,3334,0,3334,1294,4628,72.04
福興鄉,西勢村,120,親民黨,978,中國國民黨,1670,民主進步黨,2768,44,2812,0,2812,982,3794,74.12
秀水鄉,秀水村,96,親民黨,806,中國國民黨,1532,民主進步黨,2434,24,2458,0,2458,800,3258,75.45
秀水鄉,安溪村,110,親民黨,1036,中國國民黨,1888,民主進步黨,3034,34,3068,0,3068,936,4004,76.62
秀水鄉,莊雅村,154,親民黨,1548,中國國民黨,2262,民主進步黨,3964,48,4012,0,4012,1106,5118,78.39
秀水鄉,金興村,102,親民黨,1112,中國國民黨,1560,民主進步黨,2774,30,2804,0,2804,826,3630,77.25
秀水鄉,陝西村,94,親民黨,798,中國國民黨,1154,民主進步黨,2046,22,2068,0,2068,684,2752,75.15
秀水鄉,安東村,216,親民黨,2142,中國國民黨,3296,民主進步黨,5654,60,5714,0,5714,1802,7516,76.02
秀水鄉,鶴鳴村,248,親民黨,1602,中國國民黨,2828,民主進步黨,4678,58,4736,0,4736,1474,6210,76.26
秀水鄉,馬興村,164,親民黨,1170,中國國民黨,2026,民主進步黨,3360,48,3408,0,3408,1064,4472,76.21
秀水鄉,義興村,92,親民黨,748,中國國民黨,1114,民主進步黨,1954,30,1984,0,1984,784,2768,71.68
秀水鄉,福安村,326,親民黨,2418,中國國民黨,3748,民主進步黨,6492,110,6602,0,6602,2072,8674,76.11
秀水鄉,埔崙村,158,親民黨,1044,中國國民黨,1732,民主進步黨,2934,42,2976,0,2976,774,3750,79.36
秀水鄉,曾厝村,106,親民黨,918,中國國民黨,1488,民主進步黨,2512,16,2528,0,2528,748,3276,77.17
秀水鄉,金陵村,110,親民黨,786,中國國民黨,1612,民主進步黨,2508,32,2540,0,2540,768,3308,76.78
秀水鄉,下崙村,136,親民黨,990,中國國民黨,1938,民主進步黨,3064,54,3118,0,3118,960,4078,76.46
花壇鄉,花壇村,218,親民黨,1818,中國國民黨,2740,民主進步黨,4776,70,4846,0,4846,1396,6242,77.64
花壇鄉,金墩村,108,親民黨,1038,中國國民黨,1528,民主進步黨,2674,34,2708,0,2708,802,3510,77.15
花壇鄉,中庄村,154,親民黨,1550,中國國民黨,1790,民主進步黨,3494,34,3528,0,3528,1070,4598,76.73
花壇鄉,劉厝村,74,親民黨,538,中國國民黨,1074,民主進步黨,1686,32,1718,0,1718,394,2112,81.34
花壇鄉,崙雅村,104,親民黨,700,中國國民黨,1254,民主進步黨,2058,38,2096,0,2096,672,2768,75.72
花壇鄉,南口村,102,親民黨,1188,中國國民黨,1570,民主進步黨,2860,48,2908,0,2908,818,3726,78.05
花壇鄉,中口村,38,親民黨,414,中國國民黨,640,民主進步黨,1092,16,1108,0,1108,388,1496,74.06
花壇鄉,北口村,114,親民黨,966,中國國民黨,1550,民主進步黨,2630,40,2670,0,2670,860,3530,75.64
花壇鄉,長沙村,312,親民黨,2964,中國國民黨,3890,民主進步黨,7166,96,7262,0,7262,2184,9446,76.88
花壇鄉,文德村,248,親民黨,1700,中國國民黨,2496,民主進步黨,4444,60,4504,0,4504,1456,5960,75.57
花壇鄉,白沙村,322,親民黨,2862,中國國民黨,3542,民主進步黨,6726,80,6806,0,6806,2142,8948,76.06
花壇鄉,岩竹村,88,親民黨,744,中國國民黨,1082,民主進步黨,1914,30,1944,0,1944,638,2582,75.29
花壇鄉,橋頭村,284,親民黨,1948,中國國民黨,2494,民主進步黨,4726,54,4780,0,4780,1624,6404,74.64
花壇鄉,灣雅村,82,親民黨,612,中國國民黨,654,民主進步黨,1348,12,1360,0,1360,406,1766,77.01
花壇鄉,灣東村,72,親民黨,558,中國國民黨,732,民主進步黨,1362,8,1370,0,1370,468,1838,74.54
花壇鄉,三春村,118,親民黨,1118,中國國民黨,1508,民主進步黨,2744,24,2768,0,2768,950,3718,74.45
花壇鄉,永春村,154,親民黨,1190,中國國民黨,1306,民主進步黨,2650,24,2674,0,2674,1066,3740,71.5
花壇鄉,長春村,112,親民黨,948,中國國民黨,1198,民主進步黨,2258,32,2290,0,2290,846,3136,73.02
芬園鄉,舊社村,116,親民黨,914,中國國民黨,1432,民主進步黨,2462,38,2500,0,2500,916,3416,73.19
芬園鄉,大埔村,122,親民黨,822,中國國民黨,1158,民主進步黨,2102,38,2140,0,2140,604,2744,77.99
芬園鄉,竹林村,140,親民黨,986,中國國民黨,1510,民主進步黨,2636,32,2668,0,2668,746,3414,78.15
芬園鄉,社口村,158,親民黨,1406,中國國民黨,1992,民主進步黨,3556,52,3608,0,3608,1194,4802,75.14
芬園鄉,茄荖村,150,親民黨,1228,中國國民黨,2050,民主進步黨,3428,36,3464,0,3464,1114,4578,75.67
芬園鄉,嘉興村,126,親民黨,948,中國國民黨,1352,民主進步黨,2426,40,2466,0,2466,726,3192,77.26
芬園鄉,芬園村,60,親民黨,460,中國國民黨,778,民主進步黨,1298,10,1308,0,1308,386,1694,77.21
芬園鄉,縣庄村,88,親民黨,510,中國國民黨,1072,民主進步黨,1670,20,1690,0,1690,516,2206,76.61
芬園鄉,圳墘村,34,親民黨,324,中國國民黨,592,民主進步黨,950,20,970,0,970,326,1296,74.85
芬園鄉,溪頭村,90,親民黨,804,中國國民黨,1576,民主進步黨,2470,44,2514,0,2514,744,3258,77.16
芬園鄉,進芬村,64,親民黨,558,中國國民黨,758,民主進步黨,1380,20,1400,0,1400,488,1888,74.15
芬園鄉,同安村,40,親民黨,542,中國國民黨,1094,民主進步黨,1676,26,1702,0,1702,582,2284,74.52
芬園鄉,中崙村,54,親民黨,404,中國國民黨,720,民主進步黨,1178,14,1192,0,1192,484,1676,71.12
芬園鄉,大竹村,72,親民黨,388,中國國民黨,964,民主進步黨,1424,16,1440,0,1440,468,1908,75.47
芬園鄉,楓坑村,50,親民黨,314,中國國民黨,478,民主進步黨,842,10,852,0,852,268,1120,76.07
員林市,東和里,64,親民黨,684,中國國民黨,820,民主進步黨,1568,20,1588,0,1588,490,2078,76.42
員林市,民生里,182,親民黨,1618,中國國民黨,2148,民主進步黨,3948,48,3996,0,3996,1380,5376,74.33
員林市,中正里,228,親民黨,1938,中國國民黨,2412,民主進步黨,4578,58,4636,0,4636,1512,6148,75.41
員林市,仁美里,136,親民黨,1586,中國國民黨,2052,民主進步黨,3774,42,3816,0,3816,1170,4986,76.53
員林市,新興里,40,親民黨,410,中國國民黨,626,民主進步黨,1076,16,1092,0,1092,310,1402,77.89
