行政區別,村里別,1_柯文哲/吳欣盈,66_1_黨籍,2_賴清德/蕭美琴,66_2_黨籍,3_侯友宜/趙少康,66_3_黨籍,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
臺中市東區,旱溪里,898,無黨籍及未經政黨推薦,1582,民主進步黨,1112,中國國民黨,3592,32,3624,0,3624,1176,4800,75.5
臺中市東區,樂成里,954,無黨籍及未經政黨推薦,1562,民主進步黨,896,中國國民黨,3412,20,3432,0,3432,1320,4752,72.22
臺中市東區,東門里,3290,無黨籍及未經政黨推薦,4728,民主進步黨,2778,中國國民黨,10796,62,10858,0,10858,3258,14116,76.92
臺中市東區,十甲里,2160,無黨籍及未經政黨推薦,2898,民主進步黨,2028,中國國民黨,7086,72,7158,0,7158,2502,9660,74.1
臺中市東區,東南里,1578,無黨籍及未經政黨推薦,2020,民主進步黨,1806,中國國民黨,5404,36,5440,0,5440,2022,7462,72.9
臺中市東區,東勢里,984,無黨籍及未經政黨推薦,1344,民主進步黨,1186,中國國民黨,3514,36,3550,0,3550,1530,5080,69.88
臺中市東區,合作里,1716,無黨籍及未經政黨推薦,1498,民主進步黨,2326,中國國民黨,5540,56,5596,0,5596,2178,7774,71.98
臺中市東區,富台里,618,無黨籍及未經政黨推薦,642,民主進步黨,1086,中國國民黨,2346,8,2354,0,2354,976,3330,70.69
臺中市東區,富仁里,1452,無黨籍及未經政黨推薦,1422,民主進步黨,2696,中國國民黨,5570,40,5610,0,5610,2214,7824,71.7
臺中市東區,東信里,3726,無黨籍及未經政黨推薦,5750,民主進步黨,3578,中國國民黨,13054,72,13126,0,13126,4160,17286,75.93
臺中市東區,東英里,3454,無黨籍及未經政黨推薦,4576,民主進步黨,3292,中國國民黨,11322,74,11396,0,11396,3484,14880,76.59
臺中市南區,城隍里,1338,無黨籍及未經政黨推薦,2082,民主進步黨,1660,中國國民黨,5080,32,5112,0,5112,1800,6912,73.96
臺中市南區,國光里,1388,無黨籍及未經政黨推薦,2326,民主進步黨,1706,中國國民黨,5420,34,5454,0,5454,1870,7324,74.47
臺中市南區,南門里,1316,無黨籍及未經政黨推薦,2180,民主進步黨,1694,中國國民黨,5190,34,5224,0,5224,1638,6862,76.13
臺中市南區,德義里,1106,無黨籍及未經政黨推薦,1672,民主進步黨,1432,中國國民黨,4210,34,4244,0,4244,1386,5630,75.38
臺中市南區,積善里,914,無黨籍及未經政黨推薦,1566,民主進步黨,1204,中國國民黨,3684,24,3708,0,3708,1206,4914,75.46
臺中市南區,江川里,1054,無黨籍及未經政黨推薦,1660,民主進步黨,1316,中國國民黨,4030,32,4062,0,4062,1254,5316,76.41
臺中市南區,新榮里,2204,無黨籍及未經政黨推薦,2434,民主進步黨,2264,中國國民黨,6902,46,6948,0,6948,2376,9324,74.52
臺中市南區,福興里,1448,無黨籍及未經政黨推薦,2314,民主進步黨,1840,中國國民黨,5602,26,5628,0,5628,1794,7422,75.83
臺中市南區,福平里,2262,無黨籍及未經政黨推薦,3036,民主進步黨,2388,中國國民黨,7686,60,7746,0,7746,2634,10380,74.62
臺中市南區,和平里,2014,無黨籍及未經政黨推薦,2234,民主進步黨,1790,中國國民黨,6038,48,6086,0,6086,2370,8456,71.97
臺中市南區,永興里,3830,無黨籍及未經政黨推薦,4128,民主進步黨,3864,中國國民黨,11822,52,11874,0,11874,3810,15684,75.71
臺中市南區,樹義里,6218,無黨籍及未經政黨推薦,6358,民主進步黨,5380,中國國民黨,17956,114,18070,0,18070,5516,23586,76.61
臺中市南區,樹德里,4174,無黨籍及未經政黨推薦,4482,民主進步黨,4236,中國國民黨,12892,112,13004,0,13004,3746,16750,77.64
臺中市南區,西川里,1842,無黨籍及未經政黨推薦,2268,民主進步黨,2028,中國國民黨,6138,36,6174,0,6174,2066,8240,74.93
臺中市南區,長春里,598,無黨籍及未經政黨推薦,1078,民主進步黨,852,中國國民黨,2528,32,2560,0,2560,1014,3574,71.63
臺中市南區,長榮里,960,無黨籍及未經政黨推薦,1464,民主進步黨,1082,中國國民黨,3506,40,3546,0,3546,1044,4590,77.25
臺中市南區,福順里,2596,無黨籍及未經政黨推薦,3124,民主進步黨,2600,中國國民黨,8320,42,8362,0,8362,2796,11158,74.94
臺中市南區,平和里,1264,無黨籍及未經政黨推薦,2142,民主進步黨,1600,中國國民黨,5006,38,5044,0,5044,1740,6784,74.35
臺中市南區,南和里,3210,無黨籍及未經政黨推薦,3456,民主進步黨,3304,中國國民黨,9970,82,10052,0,10052,4484,14536,69.15
臺中市南區,永和里,2126,無黨籍及未經政黨推薦,2430,民主進步黨,2108,中國國民黨,6664,28,6692,0,6692,2432,9124,73.35
臺中市南區,工學里,3392,無黨籍及未經政黨推薦,3504,民主進步黨,3248,中國國民黨,10144,78,10222,0,10222,3042,13264,77.07
臺中市南區,崇倫里,2482,無黨籍及未經政黨推薦,3018,民主進步黨,2588,中國國民黨,8088,56,8144,0,8144,2556,10700,76.11
臺中市西區,民生里,674,無黨籍及未經政黨推薦,956,民主進步黨,860,中國國民黨,2490,14,2504,0,2504,852,3356,74.61
臺中市西區,利民里,476,無黨籍及未經政黨推薦,698,民主進步黨,730,中國國民黨,1904,6,1910,0,1910,650,2560,74.61
臺中市西區,三民里,608,無黨籍及未經政黨推薦,1058,民主進步黨,828,中國國民黨,2494,12,2506,0,2506,2122,4628,54.15
臺中市西區,東昇里,800,無黨籍及未經政黨推薦,1298,民主進步黨,1170,中國國民黨,3268,24,3292,0,3292,964,4256,77.35
臺中市西區,廣民里,486,無黨籍及未經政黨推薦,744,民主進步黨,678,中國國民黨,1908,10,1918,0,1918,732,2650,72.38
臺中市西區,平和里,686,無黨籍及未經政黨推薦,980,民主進步黨,864,中國國民黨,2530,10,2540,0,2540,996,3536,71.83
臺中市西區,公民里,1800,無黨籍及未經政黨推薦,2944,民主進步黨,2290,中國國民黨,7034,30,7064,0,7064,2374,9438,74.85
臺中市西區,藍興里,1688,無黨籍及未經政黨推薦,2434,民主進步黨,1942,中國國民黨,6064,50,6114,0,6114,1650,7764,78.75
臺中市西區,公舘里,2150,無黨籍及未經政黨推薦,3256,民主進步黨,2642,中國國民黨,8048,68,8116,0,8116,2790,10906,74.42
臺中市西區,和龍里,830,無黨籍及未經政黨推薦,1374,民主進步黨,902,中國國民黨,3106,34,3140,0,3140,1254,4394,71.46
臺中市西區,民龍里,1448,無黨籍及未經政黨推薦,1842,民主進步黨,1774,中國國民黨,5064,38,5102,0,5102,1828,6930,73.62
臺中市西區,後龍里,1234,無黨籍及未經政黨推薦,2038,民主進步黨,1544,中國國民黨,4816,22,4838,0,4838,1712,6550,73.86
臺中市西區,安龍里,1008,無黨籍及未經政黨推薦,1742,民主進步黨,1260,中國國民黨,4010,32,4042,0,4042,1364,5406,74.77
臺中市西區,吉龍里,2514,無黨籍及未經政黨推薦,3598,民主進步黨,3214,中國國民黨,9326,68,9394,0,9394,3160,12554,74.83
臺中市西區,昇平里,2174,無黨籍及未經政黨推薦,3288,民主進步黨,2604,中國國民黨,8066,40,8106,0,8106,2834,10940,74.1
臺中市西區,忠明里,2064,無黨籍及未經政黨推薦,3346,民主進步黨,2704,中國國民黨,8114,48,8162,0,8162,3026,11188,72.95
臺中市西區,公正里,2776,無黨籍及未經政黨推薦,3610,民主進步黨,3004,中國國民黨,9390,78,9468,0,9468,2946,12414,76.27
臺中市西區,土庫里,1956,無黨籍及未經政黨推薦,3524,民主進步黨,2630,中國國民黨,8110,52,8162,0,8162,2742,10904,74.85
臺中市西區,忠誠里,2026,無黨籍及未經政黨推薦,3368,民主進步黨,2586,中國國民黨,7980,46,8026,0,8026,2824,10850,73.97
臺中市西區,公益里,1088,無黨籍及未經政黨推薦,1700,民主進步黨,1174,中國國民黨,3962,26,3988,0,3988,1286,5274,75.62
臺中市西區,中興里,1252,無黨籍及未經政黨推薦,2356,民主進步黨,1618,中國國民黨,5226,22,5248,0,5248,1666,6914,75.9
臺中市西區,公平里,2060,無黨籍及未經政黨推薦,2662,民主進步黨,2470,中國國民黨,7192,50,7242,0,7242,2638,9880,73.3
臺中市西區,公德里,1718,無黨籍及未經政黨推薦,2462,民主進步黨,2080,中國國民黨,6260,42,6302,0,6302,2058,8360,75.38
臺中市西區,双龍里,988,無黨籍及未經政黨推薦,1480,民主進步黨,1354,中國國民黨,3822,30,3852,0,3852,1418,5270,73.09
臺中市西區,大忠里,1868,無黨籍及未經政黨推薦,2516,民主進步黨,2276,中國國民黨,6660,46,6706,0,6706,1746,8452,79.34
臺中市北區,光大里,752,無黨籍及未經政黨推薦,1136,民主進步黨,882,中國國民黨,2770,24,2794,0,2794,1176,3970,70.38
臺中市北區,文莊里,1104,無黨籍及未經政黨推薦,1424,民主進步黨,2086,中國國民黨,4614,38,4652,0,4652,1648,6300,73.84
臺中市北區,五常里,512,無黨籍及未經政黨推薦,750,民主進步黨,480,中國國民黨,1742,16,1758,0,1758,750,2508,70.1
臺中市北區,新興里,452,無黨籍及未經政黨推薦,666,民主進步黨,828,中國國民黨,1946,20,1966,0,1966,800,2766,71.08
臺中市北區,新北里,556,無黨籍及未經政黨推薦,926,民主進步黨,766,中國國民黨,2248,12,2260,0,2260,920,3180,71.07
臺中市北區,樂英里,796,無黨籍及未經政黨推薦,696,民主進步黨,1928,中國國民黨,3420,26,3446,0,3446,1392,4838,71.23
臺中市北區,錦村里,1244,無黨籍及未經政黨推薦,1666,民主進步黨,1678,中國國民黨,4588,30,4618,0,4618,1358,5976,77.28
臺中市北區,建成里,2484,無黨籍及未經政黨推薦,2890,民主進步黨,2498,中國國民黨,7872,74,7946,0,7946,3030,10976,72.39
臺中市北區,錦洲里,1326,無黨籍及未經政黨推薦,1524,民主進步黨,1762,中國國民黨,4612,30,4642,0,4642,1700,6342,73.19
臺中市北區,金華里,1118,無黨籍及未經政黨推薦,1340,民主進步黨,1396,中國國民黨,3854,14,3868,0,3868,1310,5178,74.7
臺中市北區,金龍里,1664,無黨籍及未經政黨推薦,2318,民主進步黨,2206,中國國民黨,6188,46,6234,0,6234,2486,8720,71.49
臺中市北區,邱厝里,774,無黨籍及未經政黨推薦,1222,民主進步黨,1142,中國國民黨,3138,20,3158,0,3158,1194,4352,72.56
臺中市北區,建興里,2076,無黨籍及未經政黨推薦,3052,民主進步黨,2558,中國國民黨,7686,42,7728,0,7728,2786,10514,73.5
臺中市北區,頂厝里,1602,無黨籍及未經政黨推薦,2192,民主進步黨,2074,中國國民黨,5868,32,5900,0,5900,2120,8020,73.57
臺中市北區,賴厝里,1704,無黨籍及未經政黨推薦,1996,民主進步黨,2182,中國國民黨,5882,44,5926,0,5926,3934,9860,60.1
臺中市北區,賴村里,1446,無黨籍及未經政黨推薦,2640,民主進步黨,1998,中國國民黨,6084,46,6130,0,6130,2292,8422,72.79
臺中市北區,育德里,1332,無黨籍及未經政黨推薦,1942,民主進步黨,1820,中國國民黨,5094,18,5112,0,5112,1890,7002,73.01
臺中市北區,淡溝里,1940,無黨籍及未經政黨推薦,2888,民主進步黨,2432,中國國民黨,7260,50,7310,0,7310,2540,9850,74.21
臺中市北區,中達里,966,無黨籍及未經政黨推薦,1540,民主進步黨,1146,中國國民黨,3652,20,3672,0,3672,1344,5016,73.21
臺中市北區,錦祥里,2408,無黨籍及未經政黨推薦,2320,民主進步黨,2482,中國國民黨,7210,58,7268,0,7268,2792,10060,72.25
臺中市北區,健行里,2584,無黨籍及未經政黨推薦,3930,民主進步黨,2982,中國國民黨,9496,48,9544,0,9544,3202,12746,74.88
臺中市北區,明德里,2098,無黨籍及未經政黨推薦,2888,民主進步黨,2588,中國國民黨,7574,74,7648,0,7648,2530,10178,75.14
臺中市北區,長青里,2340,無黨籍及未經政黨推薦,3120,民主進步黨,2888,中國國民黨,8348,60,8408,0,8408,3136,11544,72.83
臺中市北區,賴明里,1610,無黨籍及未經政黨推薦,1746,民主進步黨,1822,中國國民黨,5178,38,5216,0,5216,1988,7204,72.4
臺中市北區,賴興里,1644,無黨籍及未經政黨推薦,1764,民主進步黨,2022,中國國民黨,5430,36,5466,0,5466,1870,7336,74.51
臺中市北區,中正里,392,無黨籍及未經政黨推薦,816,民主進步黨,480,中國國民黨,1688,12,1700,0,1700,658,2358,72.09
臺中市北區,六合里,656,無黨籍及未經政黨推薦,1052,民主進步黨,608,中國國民黨,2316,12,2328,0,2328,1044,3372,69.04
臺中市北區,大湖里,786,無黨籍及未經政黨推薦,1210,民主進步黨,776,中國國民黨,2772,24,2796,0,2796,1304,4100,68.2
臺中市北區,錦平里,724,無黨籍及未經政黨推薦,1028,民主進步黨,770,中國國民黨,2522,22,2544,0,2544,1106,3650,69.7
臺中市北區,建德里,1214,無黨籍及未經政黨推薦,1698,民主進步黨,1732,中國國民黨,4644,24,4668,0,4668,1548,6216,75.1
臺中市北區,崇德里,1370,無黨籍及未經政黨推薦,1794,民主進步黨,1594,中國國民黨,4758,20,4778,0,4778,1882,6660,71.74
臺中市北區,賴旺里,1780,無黨籍及未經政黨推薦,1938,民主進步黨,2002,中國國民黨,5720,44,5764,0,5764,2412,8176,70.5
臺中市北區,明新里,1046,無黨籍及未經政黨推薦,1408,民主進步黨,1352,中國國民黨,3806,30,3836,0,3836,1348,5184,74.0
臺中市北區,立人里,1490,無黨籍及未經政黨推薦,1672,民主進步黨,1982,中國國民黨,5144,32,5176,0,5176,2182,7358,70.35
臺中市北區,梅川里,1364,無黨籍及未經政黨推薦,1712,民主進步黨,1568,中國國民黨,4644,32,4676,0,4676,1620,6296,74.27
臺中市北區,賴福里,1450,無黨籍及未經政黨推薦,2242,民主進步黨,2026,中國國民黨,5718,42,5760,0,5760,1774,7534,76.45
臺中市西屯區,西安里,2704,無黨籍及未經政黨推薦,3000,民主進步黨,2412,中國國民黨,8116,50,8166,0,8166,2688,10854,75.23
臺中市西屯區,西墩里,2884,無黨籍及未經政黨推薦,3560,民主進步黨,2680,中國國民黨,9124,64,9188,0,9188,2982,12170,75.5
臺中市西屯區,潮洋里,2616,無黨籍及未經政黨推薦,3212,民主進步黨,2724,中國國民黨,8552,66,8618,0,8618,4920,13538,63.66
臺中市西屯區,龍潭里,440,無黨籍及未經政黨推薦,650,民主進步黨,402,中國國民黨,1492,14,1506,0,1506,500,2006,75.07
臺中市西屯區,惠來里,5874,無黨籍及未經政黨推薦,8200,民主進步黨,7986,中國國民黨,22060,128,22188,0,22188,8516,30704,72.26
臺中市西屯區,上石里,2510,無黨籍及未經政黨推薦,2464,民主進步黨,2346,中國國民黨,7320,34,7354,0,7354,2668,10022,73.38
臺中市西屯區,逢甲里,2072,無黨籍及未經政黨推薦,2320,民主進步黨,2236,中國國民黨,6628,42,6670,0,6670,2480,9150,72.9
臺中市西屯區,鵬程里,922,無黨籍及未經政黨推薦,430,民主進步黨,2252,中國國民黨,3604,40,3644,0,3644,1326,4970,73.32
臺中市西屯區,何安里,2050,無黨籍及未經政黨推薦,2776,民主進步黨,2330,中國國民黨,7156,52,7208,0,7208,2736,9944,72.49
臺中市西屯區,何厝里,1240,無黨籍及未經政黨推薦,1784,民主進步黨,1408,中國國民黨,4432,32,4464,0,4464,1728,6192,72.09
臺中市西屯區,大河里,1638,無黨籍及未經政黨推薦,2496,民主進步黨,1680,中國國民黨,5814,34,5848,0,5848,1690,7538,77.58
臺中市西屯區,大石里,830,無黨籍及未經政黨推薦,412,民主進步黨,1946,中國國民黨,3188,36,3224,0,3224,1020,4244,75.97
臺中市西屯區,大福里,1254,無黨籍及未經政黨推薦,1440,民主進步黨,1730,中國國民黨,4424,32,4456,0,4456,1972,6428,69.32
臺中市西屯區,大鵬里,1948,無黨籍及未經政黨推薦,2284,民主進步黨,2418,中國國民黨,6650,58,6708,0,6708,2426,9134,73.44
臺中市西屯區,港尾里,2218,無黨籍及未經政黨推薦,2812,民主進步黨,2276,中國國民黨,7306,54,7360,0,7360,2572,9932,74.1
臺中市西屯區,廣福里,880,無黨籍及未經政黨推薦,1546,民主進步黨,920,中國國民黨,3346,22,3368,0,3368,1010,4378,76.93
臺中市西屯區,林厝里,1450,無黨籍及未經政黨推薦,1874,民主進步黨,1668,中國國民黨,4992,44,5036,0,5036,1746,6782,74.26
臺中市西屯區,永安里,5992,無黨籍及未經政黨推薦,6028,民主進步黨,5776,中國國民黨,17796,130,17926,0,17926,7062,24988,71.74
臺中市西屯區,福安里,1442,無黨籍及未經政黨推薦,1592,民主進步黨,1494,中國國民黨,4528,20,4548,0,4548,1442,5990,75.93
臺中市西屯區,協和里,2024,無黨籍及未經政黨推薦,2684,民主進步黨,1908,中國國民黨,6616,66,6682,0,6682,2418,9100,73.43
臺中市西屯區,何仁里,2644,無黨籍及未經政黨推薦,3426,民主進步黨,2800,中國國民黨,8870,68,8938,0,8938,3032,11970,74.67
臺中市西屯區,何德里,1580,無黨籍及未經政黨推薦,2112,民主進步黨,1706,中國國民黨,5398,42,5440,0,5440,1776,7216,75.39
臺中市西屯區,何源里,2830,無黨籍及未經政黨推薦,3402,民主進步黨,3304,中國國民黨,9536,58,9594,0,9594,3344,12938,74.15
臺中市西屯區,西平里,2062,無黨籍及未經政黨推薦,2106,民主進步黨,2584,中國國民黨,6752,32,6784,0,6784,2874,9658,70.24
臺中市西屯區,何南里,1668,無黨籍及未經政黨推薦,2242,民主進步黨,2144,中國國民黨,6054,52,6106,0,6106,1938,8044,75.91
臺中市西屯區,至善里,1916,無黨籍及未經政黨推薦,2252,民主進步黨,2220,中國國民黨,6388,52,6440,0,6440,2214,8654,74.42
臺中市西屯區,上安里,2388,無黨籍及未經政黨推薦,2740,民主進步黨,2538,中國國民黨,7666,54,7720,0,7720,2686,10406,74.19
臺中市西屯區,上德里,1720,無黨籍及未經政黨推薦,2090,民主進步黨,2152,中國國民黨,5962,56,6018,0,6018,2124,8142,73.91
臺中市西屯區,逢福里,2322,無黨籍及未經政黨推薦,2588,民主進步黨,2796,中國國民黨,7706,62,7768,0,7768,2624,10392,74.75
臺中市西屯區,何明里,1406,無黨籍及未經政黨推薦,2002,民主進步黨,1698,中國國民黨,5106,30,5136,0,5136,1646,6782,75.73
臺中市西屯區,何成里,2998,無黨籍及未經政黨推薦,3792,民主進步黨,3504,中國國民黨,10294,62,10356,0,10356,3630,13986,74.05
臺中市西屯區,何福里,1828,無黨籍及未經政黨推薦,2480,民主進步黨,2052,中國國民黨,6360,38,6398,0,6398,2030,8428,75.91
臺中市西屯區,福和里,1938,無黨籍及未經政黨推薦,2642,民主進步黨,1592,中國國民黨,6172,48,6220,0,6220,2206,8426,73.82
臺中市西屯區,福中里,1448,無黨籍及未經政黨推薦,1678,民主進步黨,1510,中國國民黨,4636,30,4666,0,4666,1652,6318,73.85
臺中市西屯區,福恩里,2254,無黨籍及未經政黨推薦,2560,民主進步黨,2386,中國國民黨,7200,40,7240,0,7240,2276,9516,76.08
臺中市西屯區,福聯里,1430,無黨籍及未經政黨推薦,1540,民主進步黨,1428,中國國民黨,4398,48,4446,0,4446,2166,6612,67.24
臺中市西屯區,福瑞里,1342,無黨籍及未經政黨推薦,1270,民主進步黨,1486,中國國民黨,4098,44,4142,0,4142,1762,5904,70.16
臺中市西屯區,福林里,3670,無黨籍及未經政黨推薦,3806,民主進步黨,3924,中國國民黨,11400,94,11494,0,11494,3928,15422,74.53
臺中市西屯區,福雅里,2676,無黨籍及未經政黨推薦,2934,民主進步黨,2848,中國國民黨,8458,76,8534,0,8534,2940,11474,74.38
臺中市南屯區,南屯里,3588,無黨籍及未經政黨推薦,4824,民主進步黨,3964,中國國民黨,12376,94,12470,0,12470,4192,16662,74.84
臺中市南屯區,豐樂里,4660,無黨籍及未經政黨推薦,6962,民主進步黨,5700,中國國民黨,17322,118,17440,0,17440,5246,22686,76.88
臺中市南屯區,楓樹里,2644,無黨籍及未經政黨推薦,3734,民主進步黨,2944,中國國民黨,9322,74,9396,0,9396,2588,11984,78.4
臺中市南屯區,中和里,1728,無黨籍及未經政黨推薦,2584,民主進步黨,1840,中國國民黨,6152,58,6210,0,6210,2030,8240,75.36
臺中市南屯區,春社里,2558,無黨籍及未經政黨推薦,3050,民主進步黨,3134,中國國民黨,8742,88,8830,0,8830,4160,12990,67.98
臺中市南屯區,春安里,1830,無黨籍及未經政黨推薦,1012,民主進步黨,916,中國國民黨,3758,30,3788,0,3788,1186,4974,76.16
臺中市南屯區,文山里,6206,無黨籍及未經政黨推薦,5846,民主進步黨,4680,中國國民黨,16732,138,16870,0,16870,5776,22646,74.49
臺中市南屯區,新生里,1596,無黨籍及未經政黨推薦,1858,民主進步黨,1402,中國國民黨,4856,16,4872,0,4872,1584,6456,75.46
臺中市南屯區,永定里,2320,無黨籍及未經政黨推薦,3228,民主進步黨,2246,中國國民黨,7794,54,7848,0,7848,2446,10294,76.24
臺中市南屯區,三厝里,3454,無黨籍及未經政黨推薦,3848,民主進步黨,3352,中國國民黨,10654,88,10742,0,10742,3572,14314,75.05
臺中市南屯區,溝墘里,2246,無黨籍及未經政黨推薦,3114,民主進步黨,2822,中國國民黨,8182,50,8232,0,8232,2354,10586,77.76
臺中市南屯區,田心里,2868,無黨籍及未經政黨推薦,3780,民主進步黨,3062,中國國民黨,9710,74,9784,0,9784,3108,12892,75.89
臺中市南屯區,黎明里,1490,無黨籍及未經政黨推薦,1940,民主進步黨,2548,中國國民黨,5978,38,6016,0,6016,1904,7920,75.96
臺中市南屯區,鎮平里,426,無黨籍及未經政黨推薦,966,民主進步黨,516,中國國民黨,1908,26,1934,0,1934,556,2490,77.67
臺中市南屯區,大同里,2112,無黨籍及未經政黨推薦,2952,民主進步黨,2306,中國國民黨,7370,50,7420,0,7420,2248,9668,76.75
臺中市南屯區,文心里,1620,無黨籍及未經政黨推薦,2102,民主進步黨,1956,中國國民黨,5678,32,5710,0,5710,1876,7586,75.27
臺中市南屯區,同心里,2214,無黨籍及未經政黨推薦,2860,民主進步黨,2640,中國國民黨,7714,48,7762,0,7762,2676,10438,74.36
臺中市南屯區,向心里,2098,無黨籍及未經政黨推薦,2718,民主進步黨,2438,中國國民黨,7254,52,7306,0,7306,3662,10968,66.61
臺中市南屯區,大誠里,1662,無黨籍及未經政黨推薦,2082,民主進步黨,1738,中國國民黨,5482,46,5528,0,5528,1754,7282,75.91
臺中市南屯區,大興里,1852,無黨籍及未經政黨推薦,2576,民主進步黨,2088,中國國民黨,6516,54,6570,0,6570,2060,8630,76.13
臺中市南屯區,大業里,2740,無黨籍及未經政黨推薦,3714,民主進步黨,3374,中國國民黨,9828,46,9874,0,9874,3256,13130,75.2
臺中市南屯區,惠中里,3288,無黨籍及未經政黨推薦,4456,民主進步黨,4068,中國國民黨,11812,92,11904,0,11904,4072,15976,74.51
臺中市南屯區,寶山里,2602,無黨籍及未經政黨推薦,2848,民主進步黨,2230,中國國民黨,7680,56,7736,0,7736,2688,10424,74.21
臺中市南屯區,三和里,3912,無黨籍及未經政黨推薦,4312,民主進步黨,4706,中國國民黨,12930,90,13020,0,13020,4130,17150,75.92
臺中市南屯區,三義里,2996,無黨籍及未經政黨推薦,3276,民主進步黨,3310,中國國民黨,9582,58,9640,0,9640,2866,12506,77.08
臺中市北屯區,北興里,1264,無黨籍及未經政黨推薦,1710,民主進步黨,1728,中國國民黨,4702,36,4738,0,4738,1642,6380,74.26
臺中市北屯區,北屯里,1278,無黨籍及未經政黨推薦,1726,民主進步黨,1856,中國國民黨,4860,34,4894,0,4894,1798,6692,73.13
臺中市北屯區,三光里,2924,無黨籍及未經政黨推薦,3472,民主進步黨,3646,中國國民黨,10042,70,10112,0,10112,3542,13654,74.06
臺中市北屯區,平田里,2296,無黨籍及未經政黨推薦,2920,民主進步黨,2852,中國國民黨,8068,54,8122,0,8122,3000,11122,73.03
臺中市北屯區,平和里,2352,無黨籍及未經政黨推薦,2536,民主進步黨,2542,中國國民黨,7430,44,7474,0,7474,2648,10122,73.84
臺中市北屯區,東光里,1754,無黨籍及未經政黨推薦,2510,民主進步黨,2216,中國國民黨,6480,46,6526,0,6526,2490,9016,72.38
臺中市北屯區,舊社里,7062,無黨籍及未經政黨推薦,6360,民主進步黨,5314,中國國民黨,18736,108,18844,0,18844,6078,24922,75.61
臺中市北屯區,水景里,6032,無黨籍及未經政黨推薦,7590,民主進步黨,6532,中國國民黨,20154,130,20284,0,20284,6638,26922,75.34
臺中市北屯區,軍功里,5670,無黨籍及未經政黨推薦,7260,民主進步黨,5764,中國國民黨,18694,122,18816,0,18816,5870,24686,76.22
臺中市北屯區,和平里,5454,無黨籍及未經政黨推薦,6484,民主進步黨,5218,中國國民黨,17156,112,17268,0,17268,5820,23088,74.79
臺中市北屯區,東山里,636,無黨籍及未經政黨推薦,1470,民主進步黨,872,中國國民黨,2978,24,3002,0,3002,984,3986,75.31
臺中市北屯區,民政里,330,無黨籍及未經政黨推薦,622,民主進步黨,452,中國國民黨,1404,6,1410,0,1410,578,1988,70.93
臺中市北屯區,廍子里,11056,無黨籍及未經政黨推薦,8470,民主進步黨,7448,中國國民黨,26974,138,27112,0,27112,9626,36738,73.8
臺中市北屯區,大坑里,810,無黨籍及未經政黨推薦,1306,民主進步黨,992,中國國民黨,3108,22,3130,0,3130,1108,4238,73.86
臺中市北屯區,民德里,300,無黨籍及未經政黨推薦,606,民主進步黨,434,中國國民黨,1340,14,1354,0,1354,532,1886,71.79
臺中市北屯區,松竹里,3784,無黨籍及未經政黨推薦,4524,民主進步黨,4738,中國國民黨,13046,92,13138,0,13138,4370,17508,75.04
