行政區別,村里別,宋楚瑜/徐欣瑩,朱立倫/王如玄,蔡英文/陳建仁,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
,福星里,382,1456,2388,4226,48,4274,0,4274,1622,5896,72.49
,鄉雲里,432,1526,2456,4414,68,4482,0,4482,1898,6380,70.25
,廣德里,940,2732,4302,7974,104,8078,0,8078,3240,11318,71.37
,大豐里,682,1870,3100,5652,62,5714,0,5714,2270,7984,71.57
,重慶里,1136,3248,5584,9968,92,10060,0,10060,4796,14856,67.72
,仁愛里,540,1702,1716,3958,60,4018,0,4018,1468,5486,73.24
,和平里,592,1522,2108,4222,44,4266,0,4266,1760,6026,70.79
,廣福里,566,1282,2614,4462,42,4504,0,4504,2366,6870,65.56
,華興里,564,1562,2670,4796,76,4872,0,4872,2152,7024,69.36
,華貴里,372,1050,1888,3310,28,3338,0,3338,1326,4664,71.57
,華德里,860,2750,4378,7988,74,8062,0,8062,3954,12016,67.09
,華東里,942,3192,4094,8228,114,8342,0,8342,3272,11614,71.83
,信義里,556,1542,2716,4814,62,4876,0,4876,2356,7232,67.42
,浮洲里,576,1008,2918,4502,52,4554,0,4554,2604,7158,63.62
,華中里,708,1520,4134,6362,64,6426,0,6426,2868,9294,69.14
,僑中里,584,1250,2986,4820,44,4864,0,4864,2136,7000,69.49
,中山里,578,1380,2592,4550,56,4606,0,4606,2264,6870,67.05
,復興里,138,426,670,1234,22,1256,0,1256,686,1942,64.68
,大安里,632,1472,2886,4990,70,5060,0,5060,2156,7216,70.12
,福安里,390,954,1686,3030,38,3068,0,3068,1516,4584,66.93
,聚安里,760,1666,3974,6400,86,6486,0,6486,2936,9422,68.84
,龍安里,422,948,2040,3410,54,3464,0,3464,1500,4964,69.78
,崑崙里,1342,3132,6286,10760,110,10870,0,10870,5196,16066,67.66
,溪洲里,746,1948,4022,6716,84,6800,0,6800,3276,10076,67.49
,溪北里,600,1234,2440,4274,52,4326,0,4326,1704,6030,71.74
,香雅里,334,986,1834,3154,42,3196,0,3196,1364,4560,70.09
,新生里,494,1616,3160,5270,44,5314,0,5314,2222,7536,70.51
,文德里,376,1164,2234,3774,28,3802,0,3802,1502,5304,71.68
,文化里,456,1182,2416,4054,40,4094,0,4094,1582,5676,72.13
,新海里,474,1072,2708,4254,46,4300,0,4300,1928,6228,69.04
,莒光里,326,922,2266,3514,48,3562,0,3562,1418,4980,71.53
,富貴里,292,958,1606,2856,20,2876,0,2876,1000,3876,74.2
,正泰里,404,1074,2344,3822,50,3872,0,3872,1382,5254,73.7
,民生里,276,750,1720,2746,16,2762,0,2762,1172,3934,70.21
,後埔里,470,1612,2436,4518,84,4602,0,4602,1992,6594,69.79
,華福里,292,894,1474,2660,28,2688,0,2688,1052,3740,71.87
,堂春里,646,1354,2920,4920,62,4982,0,4982,2282,7264,68.58
,成和里,862,1904,3918,6684,92,6776,0,6776,3570,10346,65.49
,光榮里,340,1090,1634,3064,40,3104,0,3104,1430,4534,68.46
,民安里,252,940,1338,2530,34,2564,0,2564,1032,3596,71.3
,陽明里,332,1068,2158,3558,58,3616,0,3616,1370,4986,72.52
,朝陽里,380,1040,2606,4026,64,4090,0,4090,1802,5892,69.42
,松柏里,298,816,1704,2818,18,2836,0,2836,1168,4004,70.83
,文聖里,416,1206,2856,4478,54,4532,0,4532,2126,6658,68.07
,居仁里,470,1102,2516,4088,32,4120,0,4120,1632,5752,71.63
,莊敬里,460,1604,2644,4708,70,4778,0,4778,1882,6660,71.74
,東安里,284,738,1808,2830,30,2860,0,2860,1268,4128,69.28
,五權里,570,1520,3004,5094,46,5140,0,5140,2062,7202,71.37
,溪福里,1864,4290,8432,14586,168,14754,0,14754,7786,22540,65.46
,大觀里,448,1126,2902,4476,32,4508,0,4508,1860,6368,70.79
,歡園里,170,428,1046,1644,16,1660,0,1660,676,2336,71.06
,總計,67298,189662,352324,609284,7268,616552,0,616552,272952,889504,69.31
三重區,,49706,116154,269150,435010,4778,439788,0,439788,195452,635240,69.23
,大有里,702,1654,4132,6488,58,6546,0,6546,2822,9368,69.88
,二重里,194,454,1282,1930,34,1964,0,1964,876,2840,69.15
,頂崁里,324,608,2006,2938,24,2962,0,2962,1034,3996,74.12
,谷王里,118,380,820,1318,10,1328,0,1328,412,1740,76.32
,中興里,512,1206,3064,4782,36,4818,0,4818,1784,6602,72.98
,德厚里,32,148,390,570,4,574,0,574,194,768,74.74
,成功里,894,2156,3934,6984,58,7042,0,7042,3064,10106,69.68
,福祉里,726,1824,3836,6386,50,6436,0,6436,2854,9290,69.28
,福民里,400,1104,2548,4052,58,4110,0,4110,1912,6022,68.25
,過田里,892,2342,4116,7350,98,7448,0,7448,8636,16084,46.31
,錦田里,300,570,1568,2438,20,2458,0,2458,1160,3618,67.94
,重明里,422,1202,2610,4234,52,4286,0,4286,1674,5960,71.91
,光田里,626,1660,3400,5686,68,5754,0,5754,2068,7822,73.56
,光陽里,898,2374,4636,7908,92,8000,0,8000,2970,10970,72.93
,田心里,550,1254,3176,4980,66,5046,0,5046,2144,7190,70.18
,福田里,532,1108,2932,4572,58,4630,0,4630,1718,6348,72.94
,田中里,790,1782,5032,7604,94,7698,0,7698,2972,10670,72.15
,田安里,948,2010,4524,7482,90,7572,0,7572,3040,10612,71.35
,三民里,402,996,2376,3774,38,3812,0,3812,1816,5628,67.73
,光明里,1114,2510,4728,8352,96,8448,0,8448,3914,12362,68.34
,光正里,340,974,1536,2850,32,2882,0,2882,1414,4296,67.09
,同安里,236,472,926,1634,24,1658,0,1658,854,2512,66.0
,同慶里,272,704,1176,2152,34,2186,0,2186,958,3144,69.53
,菜寮里,320,754,1590,2664,38,2702,0,2702,1048,3750,72.05
,永春里,312,712,1402,2426,52,2478,0,2478,878,3356,73.84
,中正里,242,514,1036,1792,20,1812,0,1812,712,2524,71.79
,吉利里,202,522,1014,1738,18,1756,0,1756,836,2592,67.75
,大同里,242,728,1266,2236,38,2274,0,2274,1130,3404,66.8
,中民里,190,532,856,1578,30,1608,0,1608,694,2302,69.85
,平和里,222,550,1078,1850,46,1896,0,1896,898,2794,67.86
,大安里,230,638,1044,1912,14,1926,0,1926,958,2884,66.78
,仁德里,240,618,1532,2390,32,2422,0,2422,1202,3624,66.83
,忠孝里,260,592,1210,2062,22,2084,0,2084,986,3070,67.88
,仁義里,146,450,802,1398,20,1418,0,1418,610,2028,69.92
,光榮里,196,538,1028,1762,16,1778,0,1778,770,2548,69.78
,光輝里,204,602,1122,1928,22,1950,0,1950,776,2726,71.53
,福星里,144,344,728,1216,18,1234,0,1234,568,1802,68.48
,福利里,352,826,1524,2702,22,2724,0,2724,1322,4046,67.33
,清和里,576,1400,2706,4682,64,4746,0,4746,1882,6628,71.61
,永興里,178,514,898,1590,24,1614,0,1614,724,2338,69.03
,中山里,292,908,1890,3090,34,3124,0,3124,1502,4626,67.53
,大園里,372,806,1948,3126,20,3146,0,3146,1368,4514,69.69
,國隆里,452,1008,1926,3386,46,3432,0,3432,1262,4694,73.11
,重陽里,512,1270,2616,4398,58,4456,0,4456,1836,6292,70.82
,民生里,600,1344,3276,5220,48,5268,0,5268,2212,7480,70.43
,重新里,202,396,1194,1792,20,1812,0,1812,746,2558,70.84
,正德里,158,420,876,1454,6,1460,0,1460,562,2022,72.21
,正義里,304,646,1386,2336,42,2378,0,2378,862,3240,73.4
,正安里,272,688,1452,2412,26,2438,0,2438,1054,3492,69.82
,自強里,286,602,1456,2344,38,2382,0,2382,890,3272,72.8
,文化里,344,836,1796,2976,34,3010,0,3010,1134,4144,72.64
,中央里,246,586,1422,2254,24,2278,0,2278,834,3112,73.2
,雙園里,138,382,666,1186,10,1196,0,1196,544,1740,68.74
,錦通里,262,582,1122,1966,20,1986,0,1986,764,2750,72.22
,錦安里,220,680,1326,2226,22,2248,0,2248,1024,3272,68.7
,長安里,294,764,1664,2722,22,2744,0,2744,1270,4014,68.36
,光華里,304,674,1378,2356,12,2368,0,2368,1116,3484,67.97
,長生里,138,218,698,1054,6,1060,0,1060,518,1578,67.17
,開元里,240,504,1122,1866,24,1890,0,1890,712,2602,72.64
,大德里,132,264,628,1024,6,1030,0,1030,442,1472,69.97
,長元里,370,866,1792,3028,54,3082,0,3082,1294,4376,70.43
,長江里,260,698,1572,2530,30,2560,0,2560,1074,3634,70.45
,長泰里,336,604,1774,2714,22,2736,0,2736,1286,4022,68.03
,長福里,280,476,1154,1910,18,1928,0,1928,894,2822,68.32
,介壽里,144,452,818,1414,20,1434,0,1434,656,2090,68.61
,萬壽里,268,844,1440,2552,34,2586,0,2586,1002,3588,72.07
,錦江里,340,798,1818,2956,40,2996,0,2996,1278,4274,70.1
,龍濱里,464,1044,2408,3916,40,3956,0,3956,1686,5642,70.12
,龍門里,266,550,1410,2226,22,2248,0,2248,1066,3314,67.83
,秀江里,154,510,980,1644,20,1664,0,1664,742,2406,69.16
,奕壽里,230,554,1332,2116,44,2160,0,2160,1000,3160,68.35
,三安里,384,852,2016,3252,24,3276,0,3276,1566,4842,67.66
,福安里,412,982,2308,3702,34,3736,0,3736,1562,5298,70.52
,信安里,230,640,1378,2248,30,2278,0,2278,1148,3426,66.49
,安慶里,298,662,1672,2632,22,2654,0,2654,996,3650,72.71
,幸福里,684,1398,3272,5354,60,5414,0,5414,2494,7908,68.46
,六合里,572,1192,2748,4512,56,4568,0,4568,1942,6510,70.17
,六福里,774,1516,4302,6592,54,6646,0,6646,2886,9532,69.72
,順德里,338,738,1706,2782,14,2796,0,2796,1252,4048,69.07
,承德里,278,656,1322,2256,38,2294,0,2294,922,3216,71.33
,瑞德里,290,746,1884,2920,28,2948,0,2948,1178,4126,71.45
,崇德里,504,1228,3218,4950,48,4998,0,4998,2084,7082,70.57
,厚德里,454,1204,2682,4340,72,4412,0,4412,1628,6040,73.05
,維德里,360,824,2438,3622,36,3658,0,3658,1428,5086,71.92
,尚德里,452,1118,2202,3772,42,3814,0,3814,1608,5422,70.34
,培德里,500,1160,2892,4552,42,4594,0,4594,1878,6472,70.98
,永德里,674,1408,3700,5782,80,5862,0,5862,2582,8444,69.42
,永盛里,480,928,2560,3968,42,4010,0,4010,1676,5686,70.52
,永福里,642,1422,4268,6332,60,6392,0,6392,2678,9070,70.47
,永清里,690,1450,4298,6438,46,6484,0,6484,3030,9514,68.15
,永安里,546,1292,2996,4834,46,4880,0,4880,2030,6910,70.62
,永煇里,300,662,2262,3224,28,3252,0,3252,1260,4512,72.07
,溪美里,1106,2434,5876,9416,100,9516,0,9516,4032,13548,70.24
,福隆里,630,1264,3096,4990,42,5032,0,5032,2482,7514,66.97
,五常里,584,1234,3222,5040,40,5080,0,5080,2098,7178,70.77
,五福里,430,1128,2698,4256,28,4284,0,4284,2208,6492,65.99
,仁忠里,412,964,2276,3652,48,3700,0,3700,1816,5516,67.08
,慈福里,318,620,1774,2712,44,2756,0,2756,1304,4060,67.88
,慈生里,314,792,1810,2916,40,2956,0,2956,1222,4178,70.75
,慈惠里,244,568,1908,2720,36,2756,0,2756,1128,3884,70.96
,慈愛里,404,1034,2856,4294,60,4354,0,4354,1990,6344,68.63
,慈化里,370,736,1886,2992,18,3010,0,3010,1388,4398,68.44
,慈祐里,574,1400,3732,5706,46,5752,0,5752,2338,8090,71.1
,五華里,664,1418,3858,5940,54,5994,0,5994,2706,8700,68.9
,富貴里,820,2126,3974,6920,62,6982,0,6982,3412,10394,67.17
,富華里,406,930,2322,3658,34,3692,0,3692,1846,5538,66.67
,富福里,212,582,1494,2288,24,2312,0,2312,1264,3576,64.65
,碧華里,802,2266,4498,7566,52,7618,0,7618,3800,11418,66.72
,五谷里,256,602,1382,2240,22,2262,0,2262,902,3164,71.49
,博愛里,616,1574,3338,5528,74,5602,0,5602,2452,8054,69.56
,福德里,554,1336,2802,4692,58,4750,0,4750,1990,6740,70.47
,永吉里,414,950,2136,3500,48,3548,0,3548,1594,5142,69.0
,永發里,830,1640,4560,7030,74,7104,0,7104,2804,9908,71.7
,永順里,660,1200,3832,5692,66,5758,0,5758,2786,8544,67.39
,永豐里,768,1498,4224,6490,72,6562,0,6562,3048,9610,68.28
,立德里,492,1066,2612,4170,44,4214,0,4214,1652,5866,71.84
,福樂里,458,1052,2802,4312,42,4354,0,4354,2092,6446,67.55
,仁華里,642,1236,3216,5094,48,5142,0,5142,2254,7396,69.52
,五順里,504,1126,2918,4548,48,4596,0,4596,2102,6698,68.62
,總計,49706,116154,269150,435010,4778,439788,0,439788,195452,635240,69.23
中和區,,56414,186422,222400,465236,6958,472194,0,472194,215878,688072,68.63
,中原里,628,1976,3214,5818,108,5926,0,5926,2996,8922,66.42
,平河里,1272,3848,5398,10518,172,10690,0,10690,4708,15398,69.42
,信和里,614,1660,2804,5078,90,5168,0,5168,2298,7466,69.22
,仁和里,600,1822,2762,5184,64,5248,0,5248,2202,7450,70.44
,中正里,568,1668,2480,4716,78,4794,0,4794,2248,7042,68.08
,建和里,532,2040,1882,4454,58,4512,0,4512,1848,6360,70.94
,連和里,364,1308,1076,2748,38,2786,0,2786,1416,4202,66.3
,連城里,890,3246,3432,7568,100,7668,0,7668,3408,11076,69.23
,力行里,826,2772,3496,7094,124,7218,0,7218,3016,10234,70.53
,枋寮里,482,1688,2228,4398,60,4458,0,4458,1872,6330,70.43
,漳和里,484,1572,2112,4168,56,4224,0,4224,1884,6108,69.16
,廟美里,662,1956,2694,5312,58,5370,0,5370,2334,7704,69.7
,福真里,574,1676,2674,4924,50,4974,0,4974,2262,7236,68.74
,福善里,652,1882,2582,5116,84,5200,0,5200,2354,7554,68.84
,福美里,566,2104,2806,5476,74,5550,0,5550,2278,7828,70.9
,福祥里,774,2178,3358,6310,84,6394,0,6394,2536,8930,71.6
,瓦磘里,696,2318,3128,6142,84,6226,0,6226,3134,9360,66.52
,福和里,546,1608,2316,4470,54,4524,0,4524,1990,6514,69.45
,佳和里,642,2144,2988,5774,102,5876,0,5876,2470,8346,70.4
,安樂里,548,1998,1748,4294,94,4388,0,4388,1970,6358,69.02
,安和里,504,1604,1704,3812,56,3868,0,3868,1538,5406,71.55
,安平里,974,3394,2854,7222,130,7352,0,7352,2878,10230,71.87
,中安里,666,2534,2044,5244,90,5334,0,5334,2388,7722,69.08
,泰安里,538,1714,2038,4290,50,4340,0,4340,1944,6284,69.06
,新南里,1154,4012,4134,9300,144,9444,0,9444,4212,13656,69.16
,南山里,666,2608,2912,6186,96,6282,0,6282,2674,8956,70.14
,秀山里,656,2258,2522,5436,72,5508,0,5508,2504,8012,68.75
,秀成里,612,1692,1908,4212,32,4244,0,4244,1950,6194,68.52
,秀福里,706,2334,2726,5766,110,5876,0,5876,2576,8452,69.52
,秀景里,946,3396,3064,7406,96,7502,0,7502,3554,11056,67.85
,秀明里,864,2870,1918,5652,94,5746,0,5746,2910,8656,66.38
,秀峰里,582,2392,1830,4804,66,4870,0,4870,2218,7088,68.71
,秀仁里,480,1542,1704,3726,80,3806,0,3806,1778,5584,68.16
,頂南里,512,1926,1400,3838,60,3898,0,3898,1580,5478,71.16
,華新里,966,3848,2966,7780,126,7906,0,7906,4344,12250,64.54
,東南里,648,3142,1342,5132,100,5232,0,5232,2416,7648,68.41
,華南里,744,2764,2258,5766,80,5846,0,5846,2806,8652,67.57
,忠孝里,710,2842,2088,5640,98,5738,0,5738,2882,8620,66.57
,崇南里,644,2382,1834,4860,60,4920,0,4920,2198,7118,69.12
,景南里,536,1720,1562,3818,54,3872,0,3872,1798,5670,68.29
,橫路里,38,158,260,456,8,464,0,464,194,658,70.52
,內南里,820,2612,2632,6064,106,6170,0,6170,2764,8934,69.06
,壽南里,286,1228,1392,2906,58,2964,0,2964,1248,4212,70.37
,外南里,638,2058,2322,5018,62,5080,0,5080,7868,12948,39.23
,復興里,732,2616,2766,6114,110,6224,0,6224,2698,8922,69.76
,和興里,656,2124,2240,5020,68,5088,0,5088,2356,7444,68.35
,景平里,734,3070,2702,6506,88,6594,0,6594,3072,9666,68.22
,景新里,484,1952,1956,4392,56,4448,0,4448,1986,6434,69.13
,景福里,782,2868,2820,6470,114,6584,0,6584,2958,9542,69.0
,景安里,816,2550,2502,5868,108,5976,0,5976,2366,8342,71.64
,景文里,518,1600,1844,3962,54,4016,0,4016,1632,5648,71.1
,錦和里,898,2238,3120,6256,90,6346,0,6346,2776,9122,69.57
,錦昌里,380,1128,1212,2720,36,2756,0,2756,1172,3928,70.16
,灰瑤里,96,236,558,890,12,902,0,902,404,1306,69.07
,積穗里,1210,3488,4968,9666,144,9810,0,9810,4210,14020,69.97
,民享里,376,988,1972,3336,52,3388,0,3388,1122,4510,75.12
,員山里,752,2354,3890,6996,100,7096,0,7096,3308,10404,68.2
,嘉穗里,400,1054,1688,3142,40,3182,0,3182,1458,4640,68.58
,文元里,672,2008,3818,6498,80,6578,0,6578,2846,9424,69.8
,嘉新里,502,1522,2604,4628,40,4668,0,4668,2176,6844,68.21
,民安里,618,1778,3372,5768,98,5866,0,5866,2678,8544,68.66
,安穗里,604,1662,3042,5308,80,5388,0,5388,2466,7854,68.6
,瑞穗里,348,1184,1418,2950,26,2976,0,2976,1152,4128,72.09
,明穗里,592,1756,3258,5606,102,5708,0,5708,2194,7902,72.23
,清穗里,406,1282,2134,3822,58,3880,0,3880,1756,5636,68.84
,自強里,668,1816,3496,5980,84,6064,0,6064,2708,8772,69.13
,德穗里,606,2128,2784,5518,78,5596,0,5596,2338,7934,70.53
,民生里,534,1790,2966,5290,60,5350,0,5350,2208,7558,70.79
,國光里,566,1556,2662,4784,70,4854,0,4854,1938,6792,71.47
,壽德里,726,2606,1970,5302,96,5398,0,5398,2240,7638,70.67
,明德里,510,1458,2570,4538,56,4594,0,4594,2156,6750,68.06
,秀水里,568,2180,1678,4426,60,4486,0,4486,2114,6600,67.97
,德行里,902,2988,3548,7438,116,7554,0,7554,3448,11002,68.66
,宜安里,296,980,920,2196,54,2250,0,2250,1008,3258,69.06
,安順里,650,2470,2306,5426,86,5512,0,5512,2262,7774,70.9
,秀義里,428,1292,1572,3292,56,3348,0,3348,1346,4694,71.33
,秀士里,340,1394,1122,2856,38,2894,0,2894,1486,4380,66.07
,興南里,522,1688,1688,3898,52,3950,0,3950,1752,5702,69.27
,景本里,300,1150,1308,2758,52,2810,0,2810,1060,3870,72.61
,福南里,564,2478,1870,4912,92,5004,0,5004,2416,7420,67.44
,中興里,958,3042,3512,7512,88,7600,0,7600,3638,11238,67.63
,吉興里,460,1460,1530,3450,56,3506,0,3506,1682,5188,67.58
,中山里,386,1210,1868,3464,50,3514,0,3514,1414,4928,71.31
,碧河里,586,1630,2596,4812,54,4866,0,4866,2146,7012,69.4
,錦中里,572,1658,2562,4792,34,4826,0,4826,2198,7024,68.71
,錦盛里,528,1462,2508,4498,74,4572,0,4572,2096,6668,68.57
,民有里,454,1128,1900,3482,48,3530,0,3530,1422,4952,71.28
,員富里,484,1106,2226,3816,50,3866,0,3866,1952,5818,66.45
,嘉慶里,594,1618,2788,5000,90,5090,0,5090,2438,7528,67.61
,冠穗里,504,1454,2410,4368,84,4452,0,4452,1666,6118,72.77
,國華里,398,1324,2294,4016,44,4060,0,4060,1724,5784,70.19
,正南里,478,2024,1612,4114,52,4166,0,4166,2156,6322,65.9
,正行里,446,1380,1658,3484,68,3552,0,3552,1634,5186,68.49
,總計,56414,186422,222400,465236,6958,472194,0,472194,215878,688072,68.63
永和區,,30102,108932,106428,245462,3554,249016,0,249016,117472,366488,67.95
,福林里,494,1806,1764,4064,46,4110,0,4110,1810,5920,69.43
,文化里,434,1500,1336,3270,62,3332,0,3332,1446,4778,69.74
,豫溪里,496,2018,1782,4296,52,4348,0,4348,4458,8806,49.38
,光明里,412,1720,1580,3712,78,3790,0,3790,1502,5292,71.62
,仁愛里,338,1382,1438,3158,42,3200,0,3200,1428,4628,69.14
,永貞里,484,1744,1838,4066,60,4126,0,4126,1908,6034,68.38
,永福里,448,1532,1446,3426,54,3480,0,3480,1388,4868,71.49
,民治里,374,1514,1380,3268,32,3300,0,3300,1762,5062,65.19
,永成里,196,752,228,1176,12,1188,0,1188,648,1836,64.71
,忠義里,152,616,218,986,4,990,0,990,438,1428,69.33
,永元里,692,2412,2486,5590,88,5678,0,5678,2514,8192,69.31
,秀林里,518,1758,2218,4494,82,4576,0,4576,1728,6304,72.59
,保安里,978,3490,3864,8332,116,8448,0,8448,3662,12110,69.76
,中溪里,716,2274,2844,5834,76,5910,0,5910,2764,8674,68.13
,永安里,598,2332,2000,4930,78,5008,0,5008,2084,7092,70.61
,民族里,628,2498,2202,5328,64,5392,0,5392,2534,7926,68.03
,民權里,554,2328,2144,5026,68,5094,0,5094,2576,7670,66.41
,中興里,390,1398,1532,3320,56,3376,0,3376,1786,5162,65.4
,勵行里,174,488,766,1428,30,1458,0,1458,722,2180,66.88
,秀朗里,610,1856,2194,4660,64,4724,0,4724,2102,6826,69.21
,秀成里,434,1436,1644,3514,40,3554,0,3554,1572,5126,69.33
,上溪里,280,1000,1028,2308,48,2356,0,2356,1218,3574,65.92
,竹林里,504,1970,1882,4356,76,4432,0,4432,2072,6504,68.14
,雙和里,574,2008,1932,4514,76,4590,0,4590,2090,6680,68.71
,安和里,560,2200,1868,4628,66,4694,0,4694,2212,6906,67.97
,水源里,678,2142,2006,4826,62,4888,0,4888,2150,7038,69.45
,協和里,400,1464,1538,3402,50,3452,0,3452,1576,5028,68.66
,河堤里,448,1588,1506,3542,68,3610,0,3610,1930,5540,65.16
,頂溪里,364,1380,1410,3154,50,3204,0,3204,1222,4426,72.39
,潭墘里,614,2524,2034,5172,90,5262,0,5262,2382,7644,68.84
,潭安里,652,2686,2166,5504,82,5586,0,5586,2716,8302,67.28
,大新里,402,1462,1338,3202,30,3232,0,3232,1376,4608,70.14
,保平里,724,2150,2848,5722,86,5808,0,5808,2410,8218,70.67
,民本里,526,1794,2014,4334,38,4372,0,4372,2308,6680,65.45
