行政區別,村里別,1_柯文哲/吳欣盈,65_1_黨籍,2_賴清德/蕭美琴,65_2_黨籍,3_侯友宜/趙少康,65_3_黨籍,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
新北市板橋區,嵐翠里,736,無黨籍及未經政黨推薦,1504,民主進步黨,812,中國國民黨,3052,16,3068,0,3068,1012,4080,75.2
新北市板橋區,文翠里,1320,無黨籍及未經政黨推薦,2180,民主進步黨,1586,中國國民黨,5086,42,5128,0,5128,1618,6746,76.02
新北市板橋區,青翠里,978,無黨籍及未經政黨推薦,1736,民主進步黨,1086,中國國民黨,3800,14,3814,0,3814,1390,5204,73.29
新北市板橋區,懷翠里,2012,無黨籍及未經政黨推薦,3384,民主進步黨,2178,中國國民黨,7574,78,7652,0,7652,2784,10436,73.32
新北市板橋區,福翠里,428,無黨籍及未經政黨推薦,644,民主進步黨,560,中國國民黨,1632,16,1648,0,1648,678,2326,70.85
新北市板橋區,港嘴里,1796,無黨籍及未經政黨推薦,3412,民主進步黨,2378,中國國民黨,7586,42,7628,0,7628,2712,10340,73.77
新北市板橋區,振興里,1366,無黨籍及未經政黨推薦,2580,民主進步黨,1716,中國國民黨,5662,48,5710,0,5710,1882,7592,75.21
新北市板橋區,振義里,1362,無黨籍及未經政黨推薦,2516,民主進步黨,1522,中國國民黨,5400,54,5454,0,5454,1792,7246,75.27
新北市板橋區,光復里,1076,無黨籍及未經政黨推薦,1868,民主進步黨,1286,中國國民黨,4230,34,4264,0,4264,1494,5758,74.05
新北市板橋區,埔墘里,1996,無黨籍及未經政黨推薦,3458,民主進步黨,2688,中國國民黨,8142,58,8200,0,8200,2700,10900,75.23
新北市板橋區,長壽里,880,無黨籍及未經政黨推薦,1640,民主進步黨,1204,中國國民黨,3724,28,3752,0,3752,1208,4960,75.65
新北市板橋區,福壽里,1050,無黨籍及未經政黨推薦,1654,民主進步黨,1586,中國國民黨,4290,22,4312,0,4312,1354,5666,76.1
新北市板橋區,海山里,2476,無黨籍及未經政黨推薦,3948,民主進步黨,3164,中國國民黨,9588,48,9636,0,9636,2916,12552,76.77
新北市板橋區,九如里,794,無黨籍及未經政黨推薦,1724,民主進步黨,1088,中國國民黨,3606,24,3630,0,3630,1290,4920,73.78
新北市板橋區,玉光里,1814,無黨籍及未經政黨推薦,2792,民主進步黨,2016,中國國民黨,6622,42,6664,0,6664,2450,9114,73.12
新北市板橋區,光仁里,878,無黨籍及未經政黨推薦,1492,民主進步黨,1104,中國國民黨,3474,24,3498,0,3498,1182,4680,74.74
新北市板橋區,埤墘里,1462,無黨籍及未經政黨推薦,2330,民主進步黨,1646,中國國民黨,5438,36,5474,0,5474,1824,7298,75.01
新北市板橋區,永安里,1250,無黨籍及未經政黨推薦,2020,民主進步黨,1390,中國國民黨,4660,44,4704,0,4704,1432,6136,76.66
新北市板橋區,雙玉里,1302,無黨籍及未經政黨推薦,2230,民主進步黨,1530,中國國民黨,5062,32,5094,0,5094,1772,6866,74.19
新北市板橋區,廣新里,1104,無黨籍及未經政黨推薦,1708,民主進步黨,1386,中國國民黨,4198,30,4228,0,4228,1684,5912,71.52
新北市板橋區,深丘里,2314,無黨籍及未經政黨推薦,4038,民主進步黨,3950,中國國民黨,10302,52,10354,0,10354,3544,13898,74.5
新北市板橋區,香丘里,1058,無黨籍及未經政黨推薦,1874,民主進步黨,1462,中國國民黨,4394,34,4428,0,4428,1608,6036,73.36
新北市板橋區,西安里,786,無黨籍及未經政黨推薦,1446,民主進步黨,1156,中國國民黨,3388,22,3410,0,3410,1088,4498,75.81
新北市板橋區,東丘里,1310,無黨籍及未經政黨推薦,2614,民主進步黨,1818,中國國民黨,5742,28,5770,0,5770,1858,7628,75.64
新北市板橋區,長安里,1460,無黨籍及未經政黨推薦,2316,民主進步黨,1696,中國國民黨,5472,48,5520,0,5520,1696,7216,76.5
新北市板橋區,福丘里,1490,無黨籍及未經政黨推薦,2240,民主進步黨,2438,中國國民黨,6168,48,6216,0,6216,2052,8268,75.18
新北市板橋區,福祿里,1286,無黨籍及未經政黨推薦,1760,民主進步黨,1948,中國國民黨,4994,48,5042,0,5042,1864,6906,73.01
新北市板橋區,民族里,1450,無黨籍及未經政黨推薦,2318,民主進步黨,2002,中國國民黨,5770,32,5802,0,5802,1762,7564,76.71
新北市板橋區,國泰里,1142,無黨籍及未經政黨推薦,1750,民主進步黨,1654,中國國民黨,4546,22,4568,0,4568,1460,6028,75.78
新北市板橋區,福德里,1540,無黨籍及未經政黨推薦,2574,民主進步黨,2234,中國國民黨,6348,50,6398,0,6398,2040,8438,75.82
新北市板橋區,景星里,1136,無黨籍及未經政黨推薦,1716,民主進步黨,1610,中國國民黨,4462,34,4496,0,4496,1610,6106,73.63
新北市板橋區,福星里,1112,無黨籍及未經政黨推薦,1908,民主進步黨,1550,中國國民黨,4570,26,4596,0,4596,1308,5904,77.85
新北市板橋區,鄉雲里,1222,無黨籍及未經政黨推薦,1820,民主進步黨,1824,中國國民黨,4866,24,4890,0,4890,1610,6500,75.23
新北市板橋區,廣德里,2154,無黨籍及未經政黨推薦,3412,民主進步黨,3020,中國國民黨,8586,74,8660,0,8660,3056,11716,73.92
新北市板橋區,大豐里,1500,無黨籍及未經政黨推薦,2268,民主進步黨,2044,中國國民黨,5812,34,5846,0,5846,1964,7810,74.85
新北市板橋區,重慶里,2954,無黨籍及未經政黨推薦,4162,民主進步黨,3580,中國國民黨,10696,68,10764,0,10764,3962,14726,73.1
新北市板橋區,仁愛里,1022,無黨籍及未經政黨推薦,1214,民主進步黨,1674,中國國民黨,3910,42,3952,0,3952,1218,5170,76.44
新北市板橋區,和平里,1530,無黨籍及未經政黨推薦,1742,民主進步黨,1934,中國國民黨,5206,28,5234,0,5234,1548,6782,77.17
新北市板橋區,廣福里,1246,無黨籍及未經政黨推薦,2030,民主進步黨,1492,中國國民黨,4768,26,4794,0,4794,1914,6708,71.47
新北市板橋區,華興里,1362,無黨籍及未經政黨推薦,2078,民主進步黨,1944,中國國民黨,5384,32,5416,0,5416,1818,7234,74.87
新北市板橋區,華貴里,768,無黨籍及未經政黨推薦,1338,民主進步黨,1082,中國國民黨,3188,22,3210,0,3210,1114,4324,74.24
新北市板橋區,華德里,2294,無黨籍及未經政黨推薦,3334,民主進步黨,3042,中國國民黨,8670,60,8730,0,8730,3248,11978,72.88
新北市板橋區,華東里,2600,無黨籍及未經政黨推薦,3804,民主進步黨,4200,中國國民黨,10604,68,10672,0,10672,3302,13974,76.37
新北市板橋區,信義里,1342,無黨籍及未經政黨推薦,2080,民主進步黨,1836,中國國民黨,5258,28,5286,0,5286,2190,7476,70.71
新北市板橋區,浮洲里,1174,無黨籍及未經政黨推薦,2078,民主進步黨,1256,中國國民黨,4508,44,4552,0,4552,1798,6350,71.69
新北市板橋區,華中里,1698,無黨籍及未經政黨推薦,2946,民主進步黨,1732,中國國民黨,6376,38,6414,0,6414,2442,8856,72.43
新北市板橋區,僑中里,1474,無黨籍及未經政黨推薦,2246,民主進步黨,1538,中國國民黨,5258,34,5292,0,5292,1906,7198,73.52
新北市板橋區,中山里,2482,無黨籍及未經政黨推薦,3122,民主進步黨,3104,中國國民黨,8708,62,8770,0,8770,3390,12160,72.12
新北市板橋區,復興里,240,無黨籍及未經政黨推薦,448,民主進步黨,538,中國國民黨,1226,24,1250,0,1250,382,1632,76.59
新北市板橋區,大安里,1308,無黨籍及未經政黨推薦,2172,民主進步黨,1590,中國國民黨,5070,22,5092,0,5092,1722,6814,74.73
新北市板橋區,福安里,2772,無黨籍及未經政黨推薦,3222,民主進步黨,3608,中國國民黨,9602,56,9658,0,9658,3180,12838,75.23
新北市板橋區,聚安里,1682,無黨籍及未經政黨推薦,2744,民主進步黨,1898,中國國民黨,6324,42,6366,0,6366,2532,8898,71.54
新北市板橋區,龍安里,826,無黨籍及未經政黨推薦,1590,民主進步黨,1078,中國國民黨,3494,32,3526,0,3526,1180,4706,74.93
新北市板橋區,崑崙里,3342,無黨籍及未經政黨推薦,4720,民主進步黨,3842,中國國民黨,11904,94,11998,0,11998,4622,16620,72.19
新北市板橋區,溪洲里,2002,無黨籍及未經政黨推薦,2952,民主進步黨,2236,中國國民黨,7190,54,7244,0,7244,2706,9950,72.8
新北市板橋區,溪北里,1234,無黨籍及未經政黨推薦,1828,民主進步黨,1432,中國國民黨,4494,26,4520,0,4520,1506,6026,75.01
新北市板橋區,香雅里,1072,無黨籍及未經政黨推薦,1432,民主進步黨,1106,中國國民黨,3610,30,3640,0,3640,1272,4912,74.1
新北市板橋區,新生里,1344,無黨籍及未經政黨推薦,2400,民主進步黨,1694,中國國民黨,5438,22,5460,0,5460,1676,7136,76.51
新北市板橋區,文德里,1176,無黨籍及未經政黨推薦,1726,民主進步黨,1426,中國國民黨,4328,16,4344,0,4344,1354,5698,76.24
新北市板橋區,文化里,982,無黨籍及未經政黨推薦,1906,民主進步黨,1372,中國國民黨,4260,24,4284,0,4284,1460,5744,74.58
新北市板橋區,新海里,1096,無黨籍及未經政黨推薦,1888,民主進步黨,1296,中國國民黨,4280,32,4312,0,4312,1470,5782,74.58
新北市板橋區,莒光里,850,無黨籍及未經政黨推薦,1572,民主進步黨,1058,中國國民黨,3480,28,3508,0,3508,1102,4610,76.1
新北市板橋區,富貴里,728,無黨籍及未經政黨推薦,1270,民主進步黨,1040,中國國民黨,3038,14,3052,0,3052,922,3974,76.8
新北市板橋區,正泰里,920,無黨籍及未經政黨推薦,1682,民主進步黨,1256,中國國民黨,3858,30,3888,0,3888,1130,5018,77.48
新北市板橋區,民生里,702,無黨籍及未經政黨推薦,1266,民主進步黨,858,中國國民黨,2826,22,2848,0,2848,850,3698,77.01
新北市板橋區,後埔里,1176,無黨籍及未經政黨推薦,1832,民主進步黨,1866,中國國民黨,4874,44,4918,0,4918,1586,6504,75.62
新北市板橋區,華福里,586,無黨籍及未經政黨推薦,1030,民主進步黨,904,中國國民黨,2520,16,2536,0,2536,794,3330,76.16
新北市板橋區,堂春里,1446,無黨籍及未經政黨推薦,2154,民主進步黨,1548,中國國民黨,5148,38,5186,0,5186,1962,7148,72.55
新北市板橋區,成和里,2560,無黨籍及未經政黨推薦,3280,民主進步黨,2716,中國國民黨,8556,64,8620,0,8620,3396,12016,71.74
新北市板橋區,光榮里,788,無黨籍及未經政黨推薦,1192,民主進步黨,1272,中國國民黨,3252,18,3270,0,3270,1026,4296,76.12
新北市板橋區,民安里,576,無黨籍及未經政黨推薦,1060,民主進步黨,1024,中國國民黨,2660,20,2680,0,2680,756,3436,78.0
新北市板橋區,陽明里,780,無黨籍及未經政黨推薦,1632,民主進步黨,1056,中國國民黨,3468,12,3480,0,3480,1166,4646,74.9
新北市板橋區,朝陽里,1028,無黨籍及未經政黨推薦,1984,民主進步黨,1252,中國國民黨,4264,32,4296,0,4296,1444,5740,74.84
新北市板橋區,松柏里,784,無黨籍及未經政黨推薦,1310,民主進步黨,892,中國國民黨,2986,32,3018,0,3018,890,3908,77.23
新北市板橋區,文聖里,1244,無黨籍及未經政黨推薦,2244,民主進步黨,1490,中國國民黨,4978,44,5022,0,5022,1584,6606,76.02
新北市板橋區,居仁里,1328,無黨籍及未經政黨推薦,2150,民主進步黨,1532,中國國民黨,5010,30,5040,0,5040,1618,6658,75.7
新北市板橋區,莊敬里,1480,無黨籍及未經政黨推薦,2198,民主進步黨,1784,中國國民黨,5462,32,5494,0,5494,1450,6944,79.12
新北市板橋區,東安里,722,無黨籍及未經政黨推薦,1350,民主進步黨,830,中國國民黨,2902,12,2914,0,2914,954,3868,75.34
新北市板橋區,五權里,1370,無黨籍及未經政黨推薦,2098,民主進步黨,1640,中國國民黨,5108,32,5140,0,5140,1806,6946,74.0
新北市板橋區,溪福里,5170,無黨籍及未經政黨推薦,6520,民主進步黨,5668,中國國民黨,17358,124,17482,0,17482,6322,23804,73.44
新北市板橋區,大觀里,1124,無黨籍及未經政黨推薦,2028,民主進步黨,1216,中國國民黨,4368,30,4398,0,4398,1714,6112,71.96
新北市板橋區,歡園里,358,無黨籍及未經政黨推薦,734,民主進步黨,424,中國國民黨,1516,0,1516,0,1516,512,2028,74.75
新北市三重區,大有里,1874,無黨籍及未經政黨推薦,2998,民主進步黨,1904,中國國民黨,6776,42,6818,0,6818,2286,9104,74.89
新北市三重區,二重里,558,無黨籍及未經政黨推薦,958,民主進步黨,534,中國國民黨,2050,18,2068,0,2068,736,2804,73.75
新北市三重區,頂崁里,946,無黨籍及未經政黨推薦,1566,民主進步黨,898,中國國民黨,3410,22,3432,0,3432,1166,4598,74.64
新北市三重區,谷王里,728,無黨籍及未經政黨推薦,1078,民主進步黨,630,中國國民黨,2436,12,2448,0,2448,734,3182,76.93
新北市三重區,中興里,1376,無黨籍及未經政黨推薦,2458,民主進步黨,1464,中國國民黨,5298,32,5330,0,5330,1634,6964,76.54
新北市三重區,德厚里,342,無黨籍及未經政黨推薦,404,民主進步黨,238,中國國民黨,984,12,996,0,996,292,1288,77.33
新北市三重區,成功里,2758,無黨籍及未經政黨推薦,3872,民主進步黨,3000,中國國民黨,9630,70,9700,0,9700,3062,12762,76.01
新北市三重區,福祉里,2072,無黨籍及未經政黨推薦,3164,民主進步黨,2202,中國國民黨,7438,44,7482,0,7482,2546,10028,74.61
新北市三重區,福民里,956,無黨籍及未經政黨推薦,1922,民主進步黨,1238,中國國民黨,4116,32,4148,0,4148,1624,5772,71.86
新北市三重區,過田里,2192,無黨籍及未經政黨推薦,3470,民主進步黨,2764,中國國民黨,8426,62,8488,0,8488,8946,17434,48.69
新北市三重區,錦田里,690,無黨籍及未經政黨推薦,1296,民主進步黨,778,中國國民黨,2764,4,2768,0,2768,970,3738,74.05
新北市三重區,重明里,1256,無黨籍及未經政黨推薦,2184,民主進步黨,1484,中國國民黨,4924,38,4962,0,4962,1606,6568,75.55
新北市三重區,光田里,1462,無黨籍及未經政黨推薦,2544,民主進步黨,1924,中國國民黨,5930,32,5962,0,5962,1868,7830,76.14
新北市三重區,光陽里,2276,無黨籍及未經政黨推薦,3526,民主進步黨,2758,中國國民黨,8560,50,8610,0,8610,2676,11286,76.29
新北市三重區,田心里,1434,無黨籍及未經政黨推薦,2482,民主進步黨,1418,中國國民黨,5334,24,5358,0,5358,1746,7104,75.42
新北市三重區,福田里,1282,無黨籍及未經政黨推薦,2004,民主進步黨,1336,中國國民黨,4622,22,4644,0,4644,1334,5978,77.68
新北市三重區,田中里,2002,無黨籍及未經政黨推薦,3872,民主進步黨,2040,中國國民黨,7914,42,7956,0,7956,2576,10532,75.54
新北市三重區,田安里,2052,無黨籍及未經政黨推薦,3420,民主進步黨,2400,中國國民黨,7872,46,7918,0,7918,2700,10618,74.57
新北市三重區,三民里,1110,無黨籍及未經政黨推薦,1988,民主進步黨,1210,中國國民黨,4308,40,4348,0,4348,1518,5866,74.12
新北市三重區,光明里,2568,無黨籍及未經政黨推薦,3844,民主進步黨,2864,中國國民黨,9276,56,9332,0,9332,3362,12694,73.52
新北市三重區,光正里,906,無黨籍及未經政黨推薦,1450,民主進步黨,1328,中國國民黨,3684,14,3698,0,3698,1232,4930,75.01
新北市三重區,同安里,462,無黨籍及未經政黨推薦,680,民主進步黨,552,中國國民黨,1694,16,1710,0,1710,768,2478,69.01
新北市三重區,同慶里,604,無黨籍及未經政黨推薦,876,民主進步黨,792,中國國民黨,2272,12,2284,0,2284,834,3118,73.25
新北市三重區,菜寮里,706,無黨籍及未經政黨推薦,1242,民主進步黨,878,中國國民黨,2826,16,2842,0,2842,998,3840,74.01
新北市三重區,永春里,630,無黨籍及未經政黨推薦,966,民主進步黨,778,中國國民黨,2374,28,2402,0,2402,806,3208,74.88
新北市三重區,中正里,416,無黨籍及未經政黨推薦,828,民主進步黨,586,中國國民黨,1830,18,1848,0,1848,586,2434,75.92
新北市三重區,吉利里,404,無黨籍及未經政黨推薦,702,民主進步黨,602,中國國民黨,1708,8,1716,0,1716,808,2524,67.99
新北市三重區,大同里,678,無黨籍及未經政黨推薦,1094,民主進步黨,820,中國國民黨,2592,16,2608,0,2608,1012,3620,72.04
新北市三重區,中民里,330,無黨籍及未經政黨推薦,712,民主進步黨,546,中國國民黨,1588,20,1608,0,1608,538,2146,74.93
新北市三重區,平和里,498,無黨籍及未經政黨推薦,880,民主進步黨,624,中國國民黨,2002,20,2022,0,2022,776,2798,72.27
新北市三重區,大安里,618,無黨籍及未經政黨推薦,752,民主進步黨,756,中國國民黨,2126,18,2144,0,2144,768,2912,73.63
新北市三重區,仁德里,566,無黨籍及未經政黨推薦,1136,民主進步黨,724,中國國民黨,2426,24,2450,0,2450,1002,3452,70.97
新北市三重區,忠孝里,640,無黨籍及未經政黨推薦,934,民主進步黨,724,中國國民黨,2298,30,2328,0,2328,844,3172,73.39
新北市三重區,仁義里,446,無黨籍及未經政黨推薦,740,民主進步黨,574,中國國民黨,1760,16,1776,0,1776,708,2484,71.5
新北市三重區,光榮里,478,無黨籍及未經政黨推薦,742,民主進步黨,606,中國國民黨,1826,12,1838,0,1838,710,2548,72.14
新北市三重區,光輝里,442,無黨籍及未經政黨推薦,886,民主進步黨,598,中國國民黨,1926,14,1940,0,1940,630,2570,75.49
新北市三重區,福星里,464,無黨籍及未經政黨推薦,678,民主進步黨,514,中國國民黨,1656,10,1666,0,1666,514,2180,76.42
新北市三重區,福利里,834,無黨籍及未經政黨推薦,1178,民主進步黨,1036,中國國民黨,3048,24,3072,0,3072,952,4024,76.34
新北市三重區,清和里,1394,無黨籍及未經政黨推薦,2322,民主進步黨,1644,中國國民黨,5360,30,5390,0,5390,1828,7218,74.67
新北市三重區,永興里,446,無黨籍及未經政黨推薦,826,民主進步黨,670,中國國民黨,1942,12,1954,0,1954,716,2670,73.18
新北市三重區,中山里,878,無黨籍及未經政黨推薦,1512,民主進步黨,1048,中國國民黨,3438,32,3470,0,3470,1234,4704,73.77
新北市三重區,大園里,1004,無黨籍及未經政黨推薦,1512,民主進步黨,952,中國國民黨,3468,12,3480,0,3480,1284,4764,73.05
新北市三重區,國隆里,1084,無黨籍及未經政黨推薦,1606,民主進步黨,1270,中國國民黨,3960,38,3998,0,3998,1150,5148,77.66
新北市三重區,重陽里,1194,無黨籍及未經政黨推薦,1894,民主進步黨,1370,中國國民黨,4458,24,4482,0,4482,1604,6086,73.64
新北市三重區,民生里,1270,無黨籍及未經政黨推薦,2618,民主進步黨,1552,中國國民黨,5440,44,5484,0,5484,1996,7480,73.32
新北市三重區,重新里,504,無黨籍及未經政黨推薦,1028,民主進步黨,526,中國國民黨,2058,16,2074,0,2074,616,2690,77.1
新北市三重區,正德里,310,無黨籍及未經政黨推薦,676,民主進步黨,436,中國國民黨,1422,14,1436,0,1436,506,1942,73.94
新北市三重區,正義里,550,無黨籍及未經政黨推薦,1000,民主進步黨,692,中國國民黨,2242,18,2260,0,2260,816,3076,73.47
新北市三重區,正安里,602,無黨籍及未經政黨推薦,1052,民主進步黨,786,中國國民黨,2440,22,2462,0,2462,870,3332,73.89
新北市三重區,自強里,612,無黨籍及未經政黨推薦,970,民主進步黨,686,中國國民黨,2268,20,2288,0,2288,892,3180,71.95
新北市三重區,文化里,682,無黨籍及未經政黨推薦,1352,民主進步黨,842,中國國民黨,2876,14,2890,0,2890,952,3842,75.22
新北市三重區,中央里,566,無黨籍及未經政黨推薦,1132,民主進步黨,678,中國國民黨,2376,16,2392,0,2392,866,3258,73.42
新北市三重區,雙園里,318,無黨籍及未經政黨推薦,482,民主進步黨,408,中國國民黨,1208,4,1212,0,1212,436,1648,73.54
新北市三重區,錦通里,388,無黨籍及未經政黨推薦,870,民主進步黨,622,中國國民黨,1880,16,1896,0,1896,656,2552,74.29
新北市三重區,錦安里,566,無黨籍及未經政黨推薦,990,民主進步黨,740,中國國民黨,2296,8,2304,0,2304,966,3270,70.46
新北市三重區,長安里,624,無黨籍及未經政黨推薦,1134,民主進步黨,864,中國國民黨,2622,14,2636,0,2636,1050,3686,71.51
新北市三重區,光華里,746,無黨籍及未經政黨推薦,1428,民主進步黨,874,中國國民黨,3048,22,3070,0,3070,1216,4286,71.63
新北市三重區,長生里,276,無黨籍及未經政黨推薦,580,民主進步黨,286,中國國民黨,1142,14,1156,0,1156,450,1606,71.98
新北市三重區,開元里,600,無黨籍及未經政黨推薦,946,民主進步黨,712,中國國民黨,2258,16,2274,0,2274,750,3024,75.2
新北市三重區,大德里,280,無黨籍及未經政黨推薦,474,民主進步黨,318,中國國民黨,1072,18,1090,0,1090,366,1456,74.86
新北市三重區,長元里,874,無黨籍及未經政黨推薦,1328,民主進步黨,956,中國國民黨,3158,26,3184,0,3184,1192,4376,72.76
新北市三重區,長江里,646,無黨籍及未經政黨推薦,1204,民主進步黨,716,中國國民黨,2566,20,2586,0,2586,930,3516,73.55
新北市三重區,長泰里,712,無黨籍及未經政黨推薦,1266,民主進步黨,820,中國國民黨,2798,26,2824,0,2824,1134,3958,71.35
新北市三重區,長福里,528,無黨籍及未經政黨推薦,878,民主進步黨,612,中國國民黨,2018,22,2040,0,2040,742,2782,73.33
