行政區別,村里別,1_柯文哲/吳欣盈,10-009_1_黨籍,2_賴清德/蕭美琴,10-009_2_黨籍,3_侯友宜/趙少康,10-009_3_黨籍,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
西螺鎮,振興里,476,無黨籍及未經政黨推薦,1088,民主進步黨,440,中國國民黨,2004,22,2026,0,2026,854,2880,70.35
西螺鎮,大園里,624,無黨籍及未經政黨推薦,1126,民主進步黨,634,中國國民黨,2384,14,2398,0,2398,930,3328,72.06
西螺鎮,廣福里,922,無黨籍及未經政黨推薦,1162,民主進步黨,820,中國國民黨,2904,20,2924,0,2924,1056,3980,73.47
西螺鎮,正興里,1056,無黨籍及未經政黨推薦,1744,民主進步黨,1212,中國國民黨,4012,24,4036,0,4036,1546,5582,72.3
西螺鎮,永安里,116,無黨籍及未經政黨推薦,212,民主進步黨,120,中國國民黨,448,2,450,0,450,136,586,76.79
西螺鎮,中和里,178,無黨籍及未經政黨推薦,346,民主進步黨,204,中國國民黨,728,8,736,0,736,290,1026,71.73
西螺鎮,福興里,244,無黨籍及未經政黨推薦,366,民主進步黨,238,中國國民黨,848,8,856,0,856,270,1126,76.02
西螺鎮,光華里,410,無黨籍及未經政黨推薦,666,民主進步黨,400,中國國民黨,1476,4,1480,0,1480,518,1998,74.07
西螺鎮,中興里,1146,無黨籍及未經政黨推薦,1844,民主進步黨,984,中國國民黨,3974,30,4004,0,4004,1676,5680,70.49
西螺鎮,漢光里,1874,無黨籍及未經政黨推薦,2916,民主進步黨,1590,中國國民黨,6380,58,6438,0,6438,2760,9198,69.99
西螺鎮,新安里,418,無黨籍及未經政黨推薦,972,民主進步黨,278,中國國民黨,1668,22,1690,0,1690,708,2398,70.48
西螺鎮,新豐里,468,無黨籍及未經政黨推薦,1124,民主進步黨,398,中國國民黨,1990,26,2016,0,2016,856,2872,70.19
西螺鎮,詔安里,326,無黨籍及未經政黨推薦,588,民主進步黨,362,中國國民黨,1276,22,1298,0,1298,592,1890,68.68
西螺鎮,河南里,388,無黨籍及未經政黨推薦,742,民主進步黨,354,中國國民黨,1484,8,1492,0,1492,672,2164,68.95
西螺鎮,安定里,544,無黨籍及未經政黨推薦,1232,民主進步黨,490,中國國民黨,2266,20,2286,0,2286,1228,3514,65.05
西螺鎮,福田里,528,無黨籍及未經政黨推薦,1090,民主進步黨,356,中國國民黨,1974,18,1992,0,1992,796,2788,71.45
西螺鎮,大新里,534,無黨籍及未經政黨推薦,1002,民主進步黨,492,中國國民黨,2028,24,2052,0,2052,950,3002,68.35
西螺鎮,埤頭里,276,無黨籍及未經政黨推薦,642,民主進步黨,208,中國國民黨,1126,10,1136,0,1136,516,1652,68.77
西螺鎮,東興里,298,無黨籍及未經政黨推薦,788,民主進步黨,180,中國國民黨,1266,16,1282,0,1282,524,1806,70.99
西螺鎮,廣興里,282,無黨籍及未經政黨推薦,484,民主進步黨,356,中國國民黨,1122,8,1130,0,1130,522,1652,68.4
西螺鎮,鹿場里,390,無黨籍及未經政黨推薦,1062,民主進步黨,400,中國國民黨,1852,20,1872,0,1872,962,2834,66.06
西螺鎮,頂湳里,290,無黨籍及未經政黨推薦,790,民主進步黨,240,中國國民黨,1320,10,1330,0,1330,490,1820,73.08
西螺鎮,下湳里,320,無黨籍及未經政黨推薦,384,民主進步黨,410,中國國民黨,1114,4,1118,0,1118,460,1578,70.85
西螺鎮,九隆里,238,無黨籍及未經政黨推薦,508,民主進步黨,196,中國國民黨,942,10,952,0,952,388,1340,71.04
西螺鎮,吳厝里,440,無黨籍及未經政黨推薦,838,民主進步黨,362,中國國民黨,1640,12,1652,0,1652,788,2440,67.7
西螺鎮,七座里,280,無黨籍及未經政黨推薦,620,民主進步黨,248,中國國民黨,1148,14,1162,0,1162,550,1712,67.87
西螺鎮,公舘里,456,無黨籍及未經政黨推薦,980,民主進步黨,378,中國國民黨,1814,20,1834,0,1834,790,2624,69.89
土庫鎮,忠正里,206,無黨籍及未經政黨推薦,486,民主進步黨,362,中國國民黨,1054,20,1074,0,1074,400,1474,72.86
土庫鎮,順天里,314,無黨籍及未經政黨推薦,484,民主進步黨,402,中國國民黨,1200,14,1214,0,1214,430,1644,73.84
土庫鎮,宮北里,524,無黨籍及未經政黨推薦,804,民主進步黨,670,中國國民黨,1998,8,2006,0,2006,582,2588,77.51
土庫鎮,越港里,382,無黨籍及未經政黨推薦,556,民主進步黨,604,中國國民黨,1542,16,1558,0,1558,504,2062,75.56
土庫鎮,溪邊里,336,無黨籍及未經政黨推薦,692,民主進步黨,450,中國國民黨,1478,18,1496,0,1496,604,2100,71.24
土庫鎮,興新里,528,無黨籍及未經政黨推薦,818,民主進步黨,482,中國國民黨,1828,16,1844,0,1844,884,2728,67.6
土庫鎮,奮起里,350,無黨籍及未經政黨推薦,748,民主進步黨,436,中國國民黨,1534,4,1538,0,1538,862,2400,64.08
土庫鎮,埤腳里,354,無黨籍及未經政黨推薦,712,民主進步黨,456,中國國民黨,1522,20,1542,0,1542,780,2322,66.41
土庫鎮,大荖里,286,無黨籍及未經政黨推薦,570,民主進步黨,342,中國國民黨,1198,12,1210,0,1210,446,1656,73.07
土庫鎮,石廟里,1326,無黨籍及未經政黨推薦,1618,民主進步黨,1142,中國國民黨,4086,42,4128,0,4128,1668,5796,71.22
土庫鎮,東平里,582,無黨籍及未經政黨推薦,1334,民主進步黨,580,中國國民黨,2496,34,2530,0,2530,1066,3596,70.36
土庫鎮,南平里,558,無黨籍及未經政黨推薦,1134,民主進步黨,600,中國國民黨,2292,30,2322,0,2322,1012,3334,69.65
土庫鎮,北平里,258,無黨籍及未經政黨推薦,568,民主進步黨,264,中國國民黨,1090,12,1102,0,1102,472,1574,70.01
土庫鎮,西平里,576,無黨籍及未經政黨推薦,1104,民主進步黨,572,中國國民黨,2252,16,2268,0,2268,1084,3352,67.66
土庫鎮,後埔里,954,無黨籍及未經政黨推薦,1284,民主進步黨,772,中國國民黨,3010,22,3032,0,3032,1396,4428,68.47
土庫鎮,崙內里,548,無黨籍及未經政黨推薦,870,民主進步黨,488,中國國民黨,1906,26,1932,0,1932,980,2912,66.35
土庫鎮,新庄里,488,無黨籍及未經政黨推薦,886,民主進步黨,458,中國國民黨,1832,12,1844,0,1844,838,2682,68.75
北港鎮,東陽里,238,無黨籍及未經政黨推薦,490,民主進步黨,234,中國國民黨,962,6,968,0,968,330,1298,74.58
北港鎮,光民里,232,無黨籍及未經政黨推薦,522,民主進步黨,210,中國國民黨,964,14,978,0,978,302,1280,76.41
北港鎮,東華里,128,無黨籍及未經政黨推薦,250,民主進步黨,186,中國國民黨,564,2,566,0,566,216,782,72.38
北港鎮,南安里,224,無黨籍及未經政黨推薦,592,民主進步黨,320,中國國民黨,1136,20,1156,0,1156,366,1522,75.95
北港鎮,中和里,88,無黨籍及未經政黨推薦,242,民主進步黨,134,中國國民黨,464,0,464,0,464,174,638,72.73
北港鎮,義民里,142,無黨籍及未經政黨推薦,240,民主進步黨,148,中國國民黨,530,6,536,0,536,182,718,74.65
北港鎮,共榮里,156,無黨籍及未經政黨推薦,252,民主進步黨,96,中國國民黨,504,4,508,0,508,182,690,73.62
北港鎮,西勢里,312,無黨籍及未經政黨推薦,596,民主進步黨,348,中國國民黨,1256,6,1262,0,1262,552,1814,69.57
北港鎮,仁和里,142,無黨籍及未經政黨推薦,266,民主進步黨,204,中國國民黨,612,4,616,0,616,246,862,71.46
北港鎮,賜福里,88,無黨籍及未經政黨推薦,180,民主進步黨,156,中國國民黨,424,2,426,0,426,144,570,74.74
北港鎮,公舘里,174,無黨籍及未經政黨推薦,380,民主進步黨,158,中國國民黨,712,8,720,0,720,288,1008,71.43
北港鎮,大同里,330,無黨籍及未經政黨推薦,696,民主進步黨,442,中國國民黨,1468,12,1480,0,1480,656,2136,69.29
北港鎮,仁安里,152,無黨籍及未經政黨推薦,260,民主進步黨,198,中國國民黨,610,2,612,0,612,190,802,76.31
北港鎮,華勝里,1642,無黨籍及未經政黨推薦,3056,民主進步黨,1996,中國國民黨,6694,50,6744,0,6744,2390,9134,73.83
北港鎮,光復里,626,無黨籍及未經政黨推薦,880,民主進步黨,814,中國國民黨,2320,12,2332,0,2332,860,3192,73.06
北港鎮,新街里,2440,無黨籍及未經政黨推薦,3816,民主進步黨,2646,中國國民黨,8902,42,8944,0,8944,3404,12348,72.43
北港鎮,劉厝里,342,無黨籍及未經政黨推薦,844,民主進步黨,366,中國國民黨,1552,18,1570,0,1570,566,2136,73.5
北港鎮,府番里,274,無黨籍及未經政黨推薦,440,民主進步黨,248,中國國民黨,962,10,972,0,972,526,1498,64.89
北港鎮,草湖里,356,無黨籍及未經政黨推薦,958,民主進步黨,324,中國國民黨,1638,14,1652,0,1652,908,2560,64.53
北港鎮,溝皂里,268,無黨籍及未經政黨推薦,774,民主進步黨,312,中國國民黨,1354,14,1368,0,1368,796,2164,63.22
北港鎮,後溝里,292,無黨籍及未經政黨推薦,678,民主進步黨,270,中國國民黨,1240,12,1252,0,1252,584,1836,68.19
北港鎮,番溝里,136,無黨籍及未經政黨推薦,486,民主進步黨,204,中國國民黨,826,8,834,0,834,586,1420,58.73
北港鎮,大北里,118,無黨籍及未經政黨推薦,374,民主進步黨,140,中國國民黨,632,6,638,0,638,394,1032,61.82
北港鎮,好收里,444,無黨籍及未經政黨推薦,1072,民主進步黨,488,中國國民黨,2004,42,2046,0,2046,914,2960,69.12
北港鎮,樹腳里,1002,無黨籍及未經政黨推薦,2044,民主進步黨,914,中國國民黨,3960,30,3990,0,3990,1666,5656,70.54
北港鎮,扶朝里,234,無黨籍及未經政黨推薦,932,民主進步黨,170,中國國民黨,1336,12,1348,0,1348,470,1818,74.15
北港鎮,水埔里,122,無黨籍及未經政黨推薦,356,民主進步黨,134,中國國民黨,612,6,618,0,618,284,902,68.51
北港鎮,新厝里,120,無黨籍及未經政黨推薦,230,民主進步黨,140,中國國民黨,490,4,494,0,494,244,738,66.94
古坑鄉,水碓村,360,無黨籍及未經政黨推薦,692,民主進步黨,494,中國國民黨,1546,16,1562,0,1562,672,2234,69.92
古坑鄉,田心村,488,無黨籍及未經政黨推薦,612,民主進步黨,484,中國國民黨,1584,12,1596,0,1596,530,2126,75.07
古坑鄉,高林村,400,無黨籍及未經政黨推薦,752,民主進步黨,402,中國國民黨,1554,6,1560,0,1560,640,2200,70.91
古坑鄉,荷苞村,520,無黨籍及未經政黨推薦,782,民主進步黨,574,中國國民黨,1876,16,1892,0,1892,776,2668,70.91
古坑鄉,東和村,1140,無黨籍及未經政黨推薦,1790,民主進步黨,1190,中國國民黨,4120,34,4154,0,4154,1930,6084,68.28
古坑鄉,新庄村,490,無黨籍及未經政黨推薦,1046,民主進步黨,464,中國國民黨,2000,20,2020,0,2020,794,2814,71.78
古坑鄉,棋盤村,716,無黨籍及未經政黨推薦,1318,民主進步黨,636,中國國民黨,2670,42,2712,0,2712,1188,3900,69.54
古坑鄉,華山村,164,無黨籍及未經政黨推薦,416,民主進步黨,270,中國國民黨,850,6,856,0,856,458,1314,65.14
古坑鄉,華南村,92,無黨籍及未經政黨推薦,168,民主進步黨,72,中國國民黨,332,6,338,0,338,170,508,66.54
古坑鄉,永光村,714,無黨籍及未經政黨推薦,1250,民主進步黨,870,中國國民黨,2834,32,2866,0,2866,1250,4116,69.63
古坑鄉,桂林村,278,無黨籍及未經政黨推薦,712,民主進步黨,348,中國國民黨,1338,12,1350,0,1350,648,1998,67.57
古坑鄉,崁腳村,376,無黨籍及未經政黨推薦,722,民主進步黨,546,中國國民黨,1644,22,1666,0,1666,818,2484,67.07
古坑鄉,樟湖村,88,無黨籍及未經政黨推薦,272,民主進步黨,164,中國國民黨,524,4,528,0,528,300,828,63.77
古坑鄉,草嶺村,86,無黨籍及未經政黨推薦,346,民主進步黨,202,中國國民黨,634,6,640,0,640,380,1020,62.75
古坑鄉,永昌村,702,無黨籍及未經政黨推薦,1192,民主進步黨,824,中國國民黨,2718,38,2756,0,2756,1198,3954,69.7
古坑鄉,麻園村,190,無黨籍及未經政黨推薦,544,民主進步黨,236,中國國民黨,970,16,986,0,986,456,1442,68.38
古坑鄉,古坑村,786,無黨籍及未經政黨推薦,1218,民主進步黨,912,中國國民黨,2916,18,2934,0,2934,1500,4434,66.17
古坑鄉,朝陽村,758,無黨籍及未經政黨推薦,1126,民主進步黨,882,中國國民黨,2766,32,2798,0,2798,1224,4022,69.57
古坑鄉,西平村,500,無黨籍及未經政黨推薦,998,民主進步黨,718,中國國民黨,2216,24,2240,0,2240,828,3068,73.01
古坑鄉,湳仔村,196,無黨籍及未經政黨推薦,404,民主進步黨,328,中國國民黨,928,10,938,0,938,404,1342,69.9
大埤鄉,北和村,256,無黨籍及未經政黨推薦,438,民主進步黨,284,中國國民黨,978,8,986,0,986,414,1400,70.43
大埤鄉,南和村,750,無黨籍及未經政黨推薦,1328,民主進步黨,884,中國國民黨,2962,20,2982,0,2982,1140,4122,72.34
大埤鄉,大德村,296,無黨籍及未經政黨推薦,520,民主進步黨,386,中國國民黨,1202,14,1216,0,1216,598,1814,67.03
大埤鄉,松竹村,274,無黨籍及未經政黨推薦,628,民主進步黨,258,中國國民黨,1160,14,1174,0,1174,546,1720,68.26
大埤鄉,尚義村,638,無黨籍及未經政黨推薦,1268,民主進步黨,790,中國國民黨,2696,28,2724,0,2724,1088,3812,71.46
大埤鄉,嘉興村,608,無黨籍及未經政黨推薦,1164,民主進步黨,710,中國國民黨,2482,16,2498,0,2498,990,3488,71.62
大埤鄉,豐田村,650,無黨籍及未經政黨推薦,922,民主進步黨,638,中國國民黨,2210,14,2224,0,2224,816,3040,73.16
大埤鄉,三結村,392,無黨籍及未經政黨推薦,726,民主進步黨,404,中國國民黨,1522,14,1536,0,1536,728,2264,67.84
大埤鄉,吉田村,196,無黨籍及未經政黨推薦,488,民主進步黨,242,中國國民黨,926,12,938,0,938,406,1344,69.79
大埤鄉,豐岡村,176,無黨籍及未經政黨推薦,322,民主進步黨,260,中國國民黨,758,4,762,0,762,344,1106,68.9
大埤鄉,聯美村,310,無黨籍及未經政黨推薦,670,民主進步黨,378,中國國民黨,1358,12,1370,0,1370,650,2020,67.82
大埤鄉,怡然村,228,無黨籍及未經政黨推薦,456,民主進步黨,286,中國國民黨,970,2,972,0,972,400,1372,70.85
大埤鄉,北鎮村,192,無黨籍及未經政黨推薦,506,民主進步黨,242,中國國民黨,940,6,946,0,946,320,1266,74.72
大埤鄉,興安村,214,無黨籍及未經政黨推薦,432,民主進步黨,214,中國國民黨,860,2,862,0,862,404,1266,68.09
